ProjectID,TeamSize,DeployCount_Weekly,SuccessRate_Percent,RollbackTime_Mins,PerformanceScore
1040061,352.1,336.1,163.1,129.7,422.8
1040062,411.6,462.0,415.9,252.1,473.2
1040063,235.8,341.9,144.6,148.9,22.8
1040064,193.0,340.1,455.4,182.8,368.6
1040065,449.0,92.7,495.9,54.8,282.8
1040066,265.8,443.0,14.0,163.3,347.9
1040067,470.6,122.5,30.6,285.5,154.0
1040068,13.0,209.6,10.7,499.6,346.2
1040069,168.2,158.2,302.3,109.9,204.4
1040070,481.6,425.7,65.7,370.1,288.3
1040071,329.7,297.6,490.8,319.3,272.0
1040072,41.8,395.2,248.7,280.9,311.7
1040073,105.1,340.2,404.6,379.7,72.0
1040074,289.0,326.1,,10.1,37.3
1040075,383.9,455.1,299.3,198.3,179.6
1040076,213.3,382.9,413.8,45.2,471.1
1040077,378.7,143.5,26.7,447.2,318.8
1040078,143.7,231.6,69.6,285.3,404.4
1040079,315.1,202.6,21.3,483.1,347.0
1040080,372.4,394.5,167.5,326.8,218.5
1040081,414.6,294.0,167.7,438.7,313.6
1040082,145.3,279.5,,434.1,97.8
1040083,62.1,324.5,425.0,273.9,414.7
1040084,123.3,191.0,460.9,107.1,238.9
1040085,113.2,76.5,130.0,461.9,23.4
1040086,157.0,45.9,398.3,42.2,210.1
1040087,14.6,405.8,467.0,491.2,349.9
1040088,398.1,15.0,26.0,36.1,491.8
1040089,142.0,486.8,432.8,75.3,104.7
1040090,487.5,487.8,331.3,384.3,135.8
1040091,442.1,476.4,78.4,425.6,18.9
1040092,78.4,286.3,158.5,463.0,144.3
1040093,114.8,487.4,485.3,70.8,160.1
1040094,446.1,52.1,58.9,190.9,497.7
1040095,160.5,141.4,159.5,427.7,187.8
1040096,477.9,139.1,190.1,83.6,244.5
1040097,84.1,275.9,97.8,207.9,182.2
1040098,344.8,132.5,348.9,201.6,127.0
1040099,150.3,53.7,241.9,372.8,105.4
1040100,358.7,361.2,37.8,433.8,297.2
1040101,118.2,104.4,373.1,180.9,304.3
1040102,443.5,272.3,332.3,301.6,119.1
1040103,136.2,468.8,369.8,340.2,236.1
1040104,75.9,243.2,237.9,393.5,132.3
1040105,60.3,342.1,325.4,264.6,357.8
1040106,301.7,411.4,455.0,407.4,392.8
1040107,386.8,311.3,404.4,358.2,93.1
1040108,159.4,293.3,247.2,119.4,31.3
1040109,84.0,230.1,142.4,148.2,406.7
1040110,80.8,340.4,240.2,375.5,181.7
1040111,200.5,130.7,212.0,381.9,393.0
1040112,162.9,249.1,,101.7,40.8
1040113,313.1,350.0,166.5,57.0,63.5
1040114,15.3,498.2,426.3,327.9,114.2
1040115,50.5,396.4,392.5,231.2,378.8
1040116,326.4,119.1,85.9,252.7,461.7
1040117,285.7,181.8,199.4,251.7,185.7
1040118,456.0,60.5,403.3,356.5,373.0
1040119,488.6,419.0,209.2,229.1,111.7
1040120,483.3,262.8,54.5,198.4,321.3
1040121,296.9,315.2,332.8,103.4,358.5
1040122,138.6,473.2,468.9,183.4,176.9
1040123,189.8,185.6,271.9,308.8,130.9
1040124,249.8,421.8,237.1,482.9,229.9
1040125,365.1,307.0,173.7,162.6,64.8
1040126,320.3,332.6,363.9,134.0,256.6
1040127,354.5,237.9,458.9,349.8,236.2
1040128,417.6,443.1,24.4,290.0,209.3
1040129,441.9,326.8,36.3,125.3,441.2
1040130,151.7,330.0,214.5,87.3,107.3
1040131,417.9,409.3,496.0,264.6,127.4
1040132,287.0,408.4,279.9,360.2,402.3
1040133,350.6,395.1,300.7,176.4,89.4
1040134,460.6,408.4,339.0,239.4,341.3
1040135,113.3,79.6,133.2,487.9,406.5
1040136,435.1,144.0,290.8,144.5,288.4
1040137,269.8,499.6,73.1,173.9,321.0
1040138,255.0,450.5,48.0,468.7,499.7
1040139,99.7,307.8,18.9,109.0,441.5
1040140,34.3,413.9,273.9,324.2,82.1
1040141,164.1,159.7,450.5,377.7,220.2
1040142,275.7,279.5,486.1,428.5,307.2
1040143,328.1,457.1,158.2,227.0,335.8
1040144,156.5,88.2,372.9,414.2,78.6
1040145,83.6,65.6,162.9,87.7,405.4
1040146,88.4,322.7,482.3,12.3,205.3
1040147,76.8,419.9,38.4,242.6,31.2
1040148,162.2,219.9,457.5,15.4,166.4
1040149,322.4,58.8,148.6,289.6,390.0
1040150,198.9,216.4,64.4,294.4,24.1
1040151,150.4,337.6,469.6,63.0,314.4
1040152,418.8,204.3,394.9,487.8,159.0
1040153,323.1,204.4,434.7,210.2,13.8
1040154,318.9,391.2,353.1,41.4,207.4
1040155,478.2,36.8,86.4,115.2,417.2
1040156,455.2,155.0,115.7,466.4,368.5
1040157,49.1,273.9,105.6,306.5,322.6
1040158,90.9,371.9,451.0,127.9,78.5
1040159,185.0,121.1,146.7,205.2,218.6
1040160,213.1,18.0,164.0,265.3,37.6
1040161,280.1,371.5,442.2,109.4,217.3
1040162,33.5,419.9,449.7,13.1,194.1
1040163,313.3,475.9,376.4,367.5,442.2
1040164,354.0,142.4,307.5,197.1,313.2
1040165,445.8,408.2,53.7,498.7,380.7
1040166,323.4,378.4,13.4,23.7,139.2
1040167,163.7,23.2,150.1,456.1,473.7
1040168,390.4,240.1,184.5,125.1,473.6
1040169,320.4,192.2,256.2,325.0,78.0
1040170,45.1,196.6,495.6,58.5,384.0
1040171,37.1,340.6,153.8,397.6,95.2
1040172,443.8,469.8,421.8,137.7,251.1
1040173,149.9,43.8,403.3,60.3,181.9
1040174,123.4,167.4,343.4,85.4,131.4
1040175,415.7,195.3,192.7,213.3,222.5
1040176,309.1,248.9,123.6,202.3,327.6
1040177,51.7,283.0,424.6,463.4,74.9
1040178,279.0,339.2,219.0,466.9,417.5
1040179,473.5,143.1,255.6,173.5,373.3
1040180,263.3,471.5,368.4,89.2,93.1
1040181,221.2,129.2,481.0,137.8,104.4
1040182,132.7,459.5,109.4,43.3,275.0
1040183,224.7,243.5,450.6,332.9,370.5
1040184,327.5,19.5,318.7,141.0,252.2
1040185,190.7,358.7,368.2,94.8,232.8
1040186,237.3,104.9,430.5,437.8,132.3
1040187,318.0,202.7,50.0,477.9,155.7
1040188,202.8,382.7,35.8,221.0,80.9
1040189,112.9,154.7,221.2,312.6,105.1
1040190,168.6,258.7,390.4,93.2,314.5
1040191,174.7,106.8,249.7,478.8,30.5
1040192,216.5,187.4,76.8,108.9,241.1
1040193,85.3,372.3,253.3,406.4,112.7
1040194,358.2,188.5,148.9,66.0,481.8
1040195,459.4,215.0,12.8,389.6,183.4
1040196,107.5,97.1,152.6,120.5,348.2
1040197,195.2,240.5,381.2,206.9,190.8
1040198,492.9,424.4,88.0,496.3,420.5
1040199,442.5,461.8,455.3,47.0,359.2
1040200,476.5,65.0,84.2,72.9,333.5
1040201,168.0,443.9,227.0,292.2,212.9
1040202,188.8,178.5,144.9,395.4,385.2
1040203,108.4,479.2,243.0,360.3,298.2
1040204,145.8,499.6,276.5,430.4,270.5
1040205,339.2,328.7,,388.1,484.6
1040206,403.9,160.3,356.5,219.2,103.1
1040207,428.5,43.1,263.0,10.4,37.3
1040208,357.8,56.2,315.8,202.1,92.3
1040209,286.5,219.9,366.7,226.6,291.8
1040210,478.9,422.7,184.1,326.0,346.7
1040211,466.9,475.2,435.6,141.9,223.4
1040212,396.4,224.9,344.2,30.9,173.8
1040213,234.0,216.3,22.1,20.5,112.4
1040214,470.8,285.2,169.8,221.3,402.6
1040215,475.7,366.5,117.0,156.0,234.6
1040216,116.9,88.5,429.3,34.7,365.5
1040217,316.8,243.7,46.0,304.1,347.0
1040218,351.1,167.9,481.3,475.9,70.8
1040219,151.4,309.6,43.5,249.1,191.4
1040220,264.5,113.2,192.8,144.5,241.0
1040221,283.7,45.3,440.8,278.8,27.7
1040222,64.3,497.5,343.5,245.2,499.2
1040223,254.0,106.9,122.9,86.6,306.0
1040224,102.0,374.4,44.2,428.3,309.6
1040225,129.1,157.7,482.0,132.5,143.9
1040226,371.8,293.6,477.8,207.6,222.0
1040227,21.4,218.1,153.3,138.3,351.1
1040228,12.2,183.2,235.1,294.9,91.4
1040229,320.1,236.0,394.7,126.8,470.6
1040230,147.9,85.5,418.6,482.7,288.4
1040231,458.1,465.8,352.8,457.5,364.3
1040232,135.3,269.2,232.9,424.9,427.4
1040233,340.9,100.8,465.4,39.0,204.7
1040234,213.8,221.4,309.9,407.3,110.6
1040235,239.1,362.3,474.4,155.2,359.0
1040236,423.7,475.5,16.0,186.7,334.7
1040237,248.8,486.9,36.3,443.1,171.3
1040238,372.7,491.6,53.8,119.3,77.6
1040239,444.2,56.9,48.9,496.7,161.6
1040240,83.2,78.9,,194.5,112.4
1040241,357.5,57.3,223.7,340.9,103.0
1040242,399.6,82.1,184.3,154.8,36.2
1040243,34.2,457.0,328.5,392.0,249.3
1040244,22.6,492.8,,317.2,393.5
1040245,53.7,64.7,142.3,287.0,228.8
1040246,33.9,82.9,345.9,369.0,374.7
1040247,242.7,307.1,80.6,493.5,315.0
1040248,128.8,491.7,246.3,11.4,430.5
1040249,73.1,189.7,318.6,85.2,460.6
1040250,175.6,174.7,46.9,406.8,265.1
1040251,421.6,472.1,12.7,296.1,339.1
1040252,147.2,39.6,355.0,336.3,152.9
1040253,43.7,16.1,147.1,83.1,76.5
1040254,316.2,269.5,345.5,481.8,73.4
1040255,333.9,238.3,77.8,353.3,480.9
1040256,133.0,435.3,268.9,27.0,35.3
1040257,368.0,264.2,102.2,156.1,211.0
1040258,41.4,161.7,344.5,170.8,177.6
1040259,383.1,202.6,280.4,89.4,276.4
1040260,370.3,38.6,192.5,208.9,420.1
1040261,55.9,205.8,38.9,43.5,217.9
1040262,396.9,360.6,370.7,248.1,444.6
1040263,189.4,57.1,340.5,456.1,359.0
1040264,213.4,196.3,277.2,463.2,430.2
1040265,480.6,441.5,427.8,17.5,376.6
1040266,74.8,351.3,26.1,304.7,184.9
1040267,175.9,206.6,371.4,491.6,144.0
1040268,11.5,23.5,157.4,392.1,473.6
1040269,343.7,46.4,220.3,393.1,313.3
1040270,24.7,177.4,154.4,417.1,360.5
1040271,410.1,200.6,378.6,104.6,212.3
1040272,377.5,376.4,169.3,440.1,21.0
1040273,130.6,115.9,489.4,246.5,285.4
1040274,431.4,93.7,358.6,414.3,216.5
1040275,435.3,225.9,325.1,158.0,459.0
1040276,53.1,452.7,289.1,344.5,470.0
1040277,47.5,189.5,301.7,62.7,25.0
1040278,140.4,156.0,30.4,287.4,472.3
1040279,252.6,364.0,67.4,416.1,409.2
1040280,139.6,451.3,409.9,277.2,43.4
1040281,22.1,406.9,280.5,124.0,462.6
1040282,449.8,401.2,370.0,22.0,433.2
1040283,234.9,114.6,196.6,467.1,122.7
1040284,294.5,315.1,402.4,51.0,22.5
1040285,220.6,67.9,182.0,316.9,172.6
1040286,44.7,374.8,258.9,316.0,274.7
1040287,123.7,382.8,149.6,207.5,243.6
1040288,244.1,113.1,444.7,313.0,152.7
1040289,130.0,136.7,349.4,132.7,340.3
1040290,59.8,202.3,377.0,498.4,208.9
1040291,220.6,449.7,273.7,219.4,174.4
1040292,220.8,278.7,322.7,345.7,485.9
1040293,116.7,419.5,351.7,64.7,476.5
1040294,16.2,25.2,420.0,255.9,440.8
1040295,197.0,276.1,140.4,80.2,190.4
1040296,452.0,389.7,247.5,232.2,387.3
1040297,288.8,126.6,97.8,495.4,242.4
1040298,15.4,176.4,53.7,341.1,334.1
1040299,144.2,153.3,287.2,169.6,337.3
1040300,196.7,477.1,81.4,464.9,426.2
1040301,375.3,73.1,,485.7,440.7
1040302,144.3,167.3,42.1,212.2,475.2
1040303,89.1,439.9,75.3,480.6,101.1
1040304,266.4,226.0,358.0,288.5,362.9
1040305,441.3,72.8,73.4,110.0,254.9
1040306,26.5,248.2,166.5,231.3,94.9
1040307,232.7,382.8,132.0,99.5,426.3
1040308,312.6,316.9,498.5,307.7,475.0
1040309,384.0,211.1,226.9,27.3,392.4
1040310,113.6,346.5,426.3,224.0,103.7
1040311,292.2,319.6,290.6,257.9,414.6
1040312,262.0,239.4,355.1,245.0,382.6
1040313,416.8,488.3,,193.6,167.1
1040314,373.7,152.7,457.1,455.9,249.1
1040315,268.5,300.2,117.5,198.2,163.5
1040316,92.0,164.4,490.5,250.1,348.9
1040317,64.6,310.8,159.2,300.2,256.7
1040318,204.8,160.0,230.9,203.5,64.7
1040319,491.6,171.4,222.4,170.9,292.1
1040320,203.0,264.1,452.9,429.7,179.1
1040321,288.0,423.0,59.9,359.0,24.4
1040322,299.2,372.7,11.7,427.3,117.6
1040323,150.3,132.4,263.5,242.5,165.7
1040324,452.6,62.9,13.4,457.6,239.7
1040325,379.6,92.9,17.3,118.2,308.3
1040326,295.2,118.3,430.1,176.8,493.6
1040327,234.8,153.1,27.0,216.6,213.8
1040328,79.0,54.3,380.2,70.7,214.7
1040329,70.2,112.5,205.6,153.0,284.2
1040330,63.0,28.1,130.9,203.3,374.8
1040331,287.4,145.4,120.1,396.7,185.5
1040332,189.9,176.2,289.0,37.6,477.2
1040333,421.6,17.7,270.2,350.3,466.0
1040334,310.5,380.6,255.2,147.8,98.7
1040335,478.3,467.4,485.7,229.8,474.0
1040336,156.7,20.0,264.7,424.8,222.3
1040337,34.0,197.7,351.7,159.2,110.3
1040338,109.2,492.4,150.0,294.9,213.1
1040339,80.1,414.9,318.9,429.8,258.3
1040340,130.3,204.5,196.9,191.3,175.3
1040341,58.7,235.8,461.0,321.3,419.6
1040342,14.8,372.8,148.3,358.3,353.8
1040343,438.5,220.0,174.4,43.1,18.5
1040344,180.5,485.0,26.1,40.5,129.3
1040345,230.9,322.0,168.7,53.0,18.4
1040346,187.7,352.0,306.6,89.8,442.3
1040347,31.7,90.0,179.1,132.0,247.3
1040348,140.4,144.7,481.8,100.6,342.9
1040349,442.3,347.6,417.7,13.3,121.1
1040350,394.7,315.1,361.1,410.7,272.5
1040351,263.4,339.8,251.4,185.7,120.7
1040352,115.6,444.5,467.5,30.6,484.1
1040353,463.0,286.3,223.9,172.6,30.8
1040354,455.5,492.6,369.9,327.4,463.2
1040355,303.1,348.7,179.6,166.7,89.6
1040356,63.5,339.8,240.8,178.1,178.5
1040357,249.1,326.5,314.7,271.9,208.5
1040358,292.1,365.2,328.3,124.7,76.1
1040359,265.3,474.4,490.4,156.7,168.3
1040360,197.6,400.8,260.7,188.0,71.5
1040361,35.1,118.9,269.3,15.6,189.2
1040362,290.4,129.2,155.2,248.9,498.5
1040363,127.3,423.2,117.3,355.2,209.4
1040364,330.1,445.9,65.0,29.9,321.7
1040365,294.2,39.5,206.7,316.2,375.6
1040366,244.4,204.8,361.0,124.9,429.4
1040367,410.2,107.3,474.0,218.6,168.6
1040368,285.0,273.9,493.0,282.7,11.1
1040369,375.0,363.4,43.0,132.5,58.8
1040370,498.3,244.8,370.8,178.0,199.2
1040371,332.2,177.9,374.1,61.6,17.1
1040372,309.4,158.3,95.6,440.0,203.5
1040373,206.1,437.0,478.2,61.5,423.9
1040374,190.4,386.1,288.9,492.3,140.8
1040375,28.5,14.9,248.3,184.9,460.8
1040376,186.7,288.4,226.8,455.3,133.8
1040377,481.0,163.2,63.9,286.9,376.6
1040378,391.7,14.2,443.9,82.0,430.8
1040379,327.2,247.7,280.8,272.1,377.9
1040380,467.2,403.1,225.2,343.8,231.6
1040381,141.3,112.8,260.4,267.3,136.0
1040382,220.8,160.4,181.8,271.7,284.7
1040383,473.9,307.1,228.5,226.4,375.7
1040384,297.2,157.2,229.5,91.7,496.8
1040385,139.8,276.2,260.9,457.1,401.9
1040386,272.8,419.9,196.6,251.5,293.8
1040387,399.1,191.2,113.8,442.9,213.5
1040388,158.5,139.4,277.6,407.3,196.1
1040389,232.4,427.6,373.1,400.5,369.8
1040390,144.6,141.7,55.0,27.7,291.5
1040391,396.9,72.7,393.6,48.6,205.3
1040392,10.9,414.1,384.8,368.2,12.5
1040393,187.2,434.0,185.9,115.1,239.8
1040394,432.5,249.7,496.5,77.3,257.2
1040395,292.9,103.7,182.2,183.1,160.4
1040396,103.8,101.2,478.9,188.4,78.4
1040397,113.6,476.4,230.5,130.0,290.1
1040398,80.0,58.5,93.0,187.4,416.0
1040399,395.0,136.5,226.0,18.7,295.1
1040400,216.6,408.3,104.8,282.2,331.1
1040401,490.8,179.3,12.2,397.2,47.1
1040402,427.6,142.2,37.7,332.6,353.3
1040403,380.0,52.5,371.7,352.7,363.8
1040404,215.6,403.3,348.8,165.0,243.4
1040405,385.7,93.6,325.4,225.4,96.6
1040406,46.0,498.5,180.4,200.9,481.5
1040407,376.2,82.8,249.1,244.5,266.2
1040408,435.2,307.8,,430.0,241.5
1040409,480.2,153.9,248.8,341.2,417.3
1040410,310.3,258.9,202.3,311.4,280.2
1040411,434.1,266.6,358.7,146.7,396.6
1040412,258.0,353.6,411.9,246.3,333.7
1040413,382.5,371.6,454.1,227.0,487.6
1040414,263.5,64.0,235.5,456.1,59.8
1040415,327.7,349.5,187.2,246.9,371.7
1040416,406.3,81.1,350.4,41.4,392.2
1040417,386.8,119.0,370.8,228.9,333.4
1040418,299.0,125.2,322.4,389.3,208.5
1040419,61.6,23.6,185.1,310.2,189.5
1040420,16.2,26.5,386.3,244.0,283.3
1040421,479.1,390.6,73.7,333.0,261.3
1040422,345.9,497.6,403.6,224.7,224.4
1040423,270.0,328.3,294.5,129.6,417.8
1040424,153.6,112.9,417.0,317.8,232.8
1040425,117.8,173.2,462.0,168.7,278.1
1040426,284.8,48.8,287.2,243.0,12.1
1040427,59.9,247.8,205.0,284.3,387.8
1040428,487.3,423.9,112.2,398.3,332.6
1040429,266.2,300.8,469.3,498.9,493.2
1040430,359.9,480.6,70.4,309.4,338.8
1040431,163.2,325.4,299.8,426.9,446.0
1040432,102.0,413.2,252.2,185.4,358.1
1040433,322.0,113.2,26.8,249.7,465.0
1040434,198.6,92.6,188.9,270.3,235.9
1040435,260.3,99.2,260.4,177.0,85.0
1040436,323.3,180.4,418.8,19.5,432.7
1040437,207.2,424.2,185.6,394.1,232.6
1040438,114.9,97.1,414.0,157.5,270.3
1040439,329.8,92.1,70.1,58.0,123.7
1040440,437.7,478.2,26.4,483.0,383.9
1040441,427.9,418.2,495.4,47.9,275.9
1040442,274.9,457.7,279.0,174.7,385.5
1040443,263.6,417.7,127.4,342.1,229.2
1040444,84.0,449.0,426.7,406.5,244.6
1040445,49.5,149.2,139.4,431.0,97.8
1040446,316.5,246.3,61.2,409.3,466.4
1040447,469.4,311.5,335.2,463.0,427.0
1040448,202.6,177.3,295.4,24.4,174.5
1040449,478.2,321.3,,222.9,116.5
1040450,297.6,141.7,442.8,428.4,116.3
1040451,37.8,340.5,447.6,341.9,430.9
1040452,392.2,281.8,390.8,355.6,15.4
1040453,59.4,364.6,453.6,281.9,91.7
1040454,438.3,402.3,222.6,373.3,376.4
1040455,271.7,381.6,484.0,246.6,108.7
1040456,477.4,75.7,41.0,156.4,99.8
1040457,417.8,147.2,65.0,316.5,312.1
1040458,234.3,11.9,251.6,460.5,270.1
1040459,73.9,330.3,331.9,34.7,328.3
1040460,181.4,415.7,243.8,15.5,328.8
1040461,410.4,101.6,464.1,446.6,114.0
1040462,436.1,99.9,73.3,218.2,482.6
1040463,270.5,493.2,123.3,318.7,375.9
1040464,129.3,336.2,347.8,301.8,249.3
1040465,356.5,107.2,148.4,186.7,307.5
1040466,30.6,458.0,337.5,50.6,189.1
1040467,338.6,293.5,341.6,280.4,487.2
1040468,497.3,302.8,186.8,299.7,176.0
1040469,385.4,485.4,22.9,474.8,384.3
1040470,363.2,272.2,110.1,219.4,163.0
1040471,303.1,102.4,276.1,405.9,304.5
1040472,30.6,429.7,457.3,201.0,52.8
1040473,134.9,374.0,376.1,131.3,398.9
1040474,362.7,291.2,156.9,465.9,340.0
1040475,146.9,467.0,234.0,402.3,359.4
1040476,374.4,233.0,477.8,210.1,322.4
1040477,272.4,178.1,412.8,95.7,247.6
1040478,231.3,370.1,382.3,52.1,11.9
1040479,410.2,160.6,61.0,139.8,154.1
1040480,169.7,494.5,200.6,35.6,353.3
1040481,148.0,247.2,199.9,276.7,243.5
1040482,373.7,407.8,406.4,108.1,81.8
1040483,255.2,347.2,144.4,106.0,165.3
1040484,398.0,180.9,389.1,44.8,244.9
1040485,197.5,221.2,339.7,295.3,63.2
1040486,152.3,348.4,248.2,419.1,493.3
1040487,32.6,80.7,106.8,190.0,442.5
1040488,262.1,28.8,108.4,268.0,221.6
1040489,23.5,167.1,159.3,341.8,423.1
1040490,238.3,313.4,35.8,143.0,364.9
1040491,439.8,341.7,346.7,50.1,21.3
1040492,437.4,214.9,243.3,104.8,56.9
1040493,310.5,445.9,312.2,339.2,296.3
1040494,189.2,189.3,277.0,263.6,355.0
1040495,433.8,82.3,440.4,391.2,110.6
1040496,474.0,305.4,404.4,175.9,190.6
1040497,411.0,84.8,169.1,145.0,34.7
1040498,268.9,406.1,427.1,79.4,12.6
1040499,75.6,191.9,159.9,159.2,477.4
1040500,345.3,192.1,157.5,248.0,237.9
1040501,439.4,458.1,357.0,62.8,67.2
1040502,297.8,85.3,104.2,245.2,461.0
1040503,212.3,219.7,35.2,90.4,83.3
1040504,39.1,404.7,26.5,97.5,473.0
1040505,493.7,355.5,272.6,448.9,314.2
1040506,212.5,288.7,52.3,106.0,158.7
1040507,100.9,155.8,215.2,115.6,407.9
1040508,32.1,430.2,303.7,38.8,464.7
1040509,175.2,28.4,115.5,460.7,368.9
1040510,188.8,426.1,174.5,291.0,131.1
1040511,37.1,50.2,96.2,467.5,141.4
1040512,337.4,83.5,192.5,165.8,344.5
1040513,105.1,84.6,103.3,26.7,394.3
1040514,341.4,155.6,184.0,335.4,191.8
1040515,393.2,237.9,279.5,431.5,309.7
1040516,372.9,59.3,406.2,403.3,266.4
1040517,172.5,28.6,176.1,134.8,353.2
1040518,486.1,488.9,32.8,283.3,451.2
1040519,312.9,379.6,470.8,81.9,77.1
1040520,372.4,60.3,195.9,253.6,116.7
1040521,95.0,456.7,398.6,446.0,26.1
1040522,423.1,107.6,123.6,494.7,482.9
1040523,353.6,27.4,343.7,439.2,415.0
1040524,143.5,391.0,281.8,199.6,221.2
1040525,117.1,336.3,39.8,11.8,25.9
1040526,256.1,76.6,337.3,480.4,223.3
1040527,386.1,231.6,264.9,113.9,491.1
1040528,344.2,88.8,17.1,92.9,159.6
1040529,241.5,357.7,164.9,390.1,20.3
1040530,72.1,141.6,437.7,405.4,115.4
1040531,393.3,71.7,382.6,461.1,252.9
1040532,152.1,70.1,267.3,115.1,467.2
1040533,374.3,384.5,194.0,495.4,479.4
1040534,182.0,260.5,381.2,128.7,315.3
1040535,64.4,229.1,27.7,284.0,377.4
1040536,400.8,284.0,101.9,172.6,277.9
1040537,337.3,193.2,250.0,373.8,493.0
1040538,74.8,301.3,10.7,249.9,346.5
1040539,252.8,22.2,258.2,403.2,353.4
1040540,74.2,52.4,372.3,170.3,91.0
1040541,449.1,362.9,440.5,496.3,437.9
1040542,164.2,384.0,370.2,384.3,403.2
1040543,198.7,83.7,118.6,443.1,101.2
1040544,369.2,367.0,58.4,185.8,304.2
1040545,462.9,283.5,493.2,446.1,27.8
1040546,18.6,427.1,248.7,452.1,48.7
1040547,365.1,153.9,485.3,311.9,94.3
1040548,481.1,229.6,165.1,408.8,479.2
1040549,326.1,403.5,406.0,103.2,320.0
1040550,389.9,307.5,416.7,437.3,307.7
1040551,342.9,363.4,418.9,341.3,248.5
1040552,463.9,304.6,485.2,326.7,121.1
1040553,461.3,217.4,458.3,324.5,67.8
1040554,36.0,316.5,414.1,226.1,291.9
1040555,458.3,431.7,430.4,159.5,498.7
1040556,101.5,176.9,427.2,103.8,387.3
1040557,364.6,395.5,229.9,197.1,292.7
1040558,254.4,14.4,449.6,241.6,218.5
1040559,235.2,136.4,199.5,233.3,422.7
1040560,253.7,157.5,108.1,465.0,94.0
1040561,412.4,258.7,30.1,87.9,76.1
1040562,426.2,412.5,119.7,179.0,179.7
1040563,154.4,118.9,73.2,233.2,271.5
1040564,399.0,33.2,102.4,410.6,277.2
1040565,221.3,449.1,63.7,174.9,442.7
1040566,433.2,143.7,19.9,234.0,36.3
1040567,112.2,339.5,117.7,256.5,430.2
1040568,456.9,106.5,273.7,110.3,304.5
1040569,336.7,83.1,269.4,463.9,57.0
1040570,308.6,10.8,241.2,369.3,196.0
1040571,46.1,34.5,318.5,296.5,148.5
1040572,486.3,452.0,19.2,195.7,363.9
1040573,262.3,107.9,182.1,98.1,245.5
1040574,61.9,436.3,358.6,290.5,185.1
1040575,315.4,212.5,180.6,56.3,238.9
1040576,305.9,472.3,209.5,43.7,73.3
1040577,166.8,164.7,250.0,481.9,386.5
1040578,52.5,111.4,53.3,489.3,308.2
1040579,134.2,320.7,70.4,460.6,181.5
1040580,366.7,433.7,301.6,126.4,34.5
