EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1180089,242.4,Sales,F,417.1,448.4
1180090,73.3,Sales,M,171.4,207.7
1180091,59.3,Support,M,174.3,360.3
1180092,269.6,Sales,F,50.6,83.5
1180093,145.6,HR,M,186.5,37.8
1180094,302.2,Sales,M,20.4,227.6
1180095,324.7,Support,F,379.4,387.4
1180096,469.8,HR,M,337.5,209.3
1180097,472.1,Sales,F,435.6,349.7
1180098,110.8,Sales,F,333.5,317.3
1180099,388.8,Engineering,M,184.5,87.9
1180100,316.8,HR,M,350.4,22.8
1180101,362.3,Support,M,297.5,50.6
1180102,281.1,HR,M,406.0,333.6
1180103,17.9,Engineering,M,464.4,169.0
1180104,214.0,Engineering,F,352.1,157.8
1180105,351.0,Support,M,361.1,290.9
1180106,389.9,Support,F,249.8,393.0
1180107,166.0,Support,M,323.2,351.8
1180108,61.2,Engineering,M,84.6,338.9
1180109,143.2,HR,F,346.0,310.6
1180110,278.4,Engineering,F,457.1,392.1
1180111,109.3,Support,F,169.0,152.2
1180112,56.8,Sales,M,31.2,78.5
1180113,295.7,Engineering,F,395.3,86.3
1180114,342.2,Sales,F,142.4,405.6
1180115,390.0,Sales,F,435.2,42.8
1180116,300.7,Support,F,413.3,48.6
1180117,206.0,Support,M,53.4,68.3
1180118,363.5,Engineering,M,369.5,161.1
1180119,405.1,HR,F,253.9,462.7
1180120,228.0,HR,M,81.9,423.8
1180121,41.9,HR,M,447.1,441.3
1180122,256.4,Sales,M,35.4,253.8
1180123,446.2,Sales,M,53.2,70.9
1180124,234.8,Engineering,M,313.6,469.0
1180125,64.2,HR,M,340.8,260.9
1180126,203.4,Sales,M,398.6,226.9
1180127,380.3,Sales,F,431.0,166.5
1180128,354.2,Support,M,329.6,65.9
1180129,328.1,HR,F,131.6,245.0
1180130,467.1,Sales,F,115.2,304.0
1180131,263.0,HR,F,112.2,346.0
1180132,381.5,Support,F,37.3,345.9
1180133,321.9,Engineering,M,73.7,210.8
1180134,301.7,Sales,M,187.5,193.9
1180135,292.2,Engineering,M,433.9,343.3
1180136,333.1,HR,F,405.4,259.2
1180137,37.9,Engineering,F,197.1,271.4
1180138,324.6,Sales,F,487.6,371.0
1180139,317.3,Support,M,269.9,124.8
1180140,88.9,HR,F,390.1,369.8
1180141,115.6,Engineering,F,193.3,86.4
1180142,220.8,Sales,M,128.1,155.7
1180143,25.8,Sales,F,445.7,63.9
1180144,18.9,Engineering,F,299.7,418.9
1180145,70.5,Support,M,18.8,349.6
1180146,133.9,Sales,M,260.8,79.3
1180147,99.1,Sales,M,420.3,498.5
1180148,45.6,Sales,F,332.9,285.4
1180149,92.8,Engineering,M,430.4,139.9
1180150,233.8,Support,F,377.0,446.4
1180151,398.7,HR,F,225.2,61.3
1180152,59.7,HR,M,419.8,193.9
1180153,377.3,Engineering,M,111.4,275.0
1180154,111.8,Support,M,318.4,199.2
1180155,182.3,Support,F,14.0,217.4
1180156,203.6,Engineering,M,359.6,105.4
1180157,456.4,Sales,F,19.3,64.8
1180158,109.0,Support,F,372.0,196.4
1180159,204.2,Support,F,358.3,103.3
1180160,119.6,HR,F,131.2,51.1
1180161,208.0,HR,F,103.8,313.0
1180162,330.1,Support,M,433.2,179.0
1180163,371.7,HR,F,222.6,24.2
1180164,379.6,Engineering,F,44.3,201.9
1180165,358.8,HR,M,331.7,85.4
1180166,385.1,Engineering,M,314.1,72.6
1180167,350.9,HR,F,472.5,131.4
1180168,262.1,Sales,F,67.6,283.5
1180169,156.9,Engineering,M,389.7,408.3
1180170,394.1,Sales,F,41.9,161.8
1180171,385.5,Engineering,F,409.8,63.1
1180172,43.3,Engineering,M,92.7,206.5
1180173,252.9,Support,M,337.4,231.4
1180174,78.6,HR,F,198.9,480.8
1180175,119.2,Sales,M,198.3,433.2
1180176,27.1,HR,M,348.4,29.4
1180177,467.7,Sales,F,419.9,154.8
1180178,403.3,HR,F,41.4,282.0
1180179,308.5,Engineering,M,26.4,109.7
1180180,22.5,HR,M,286.1,397.5
1180181,166.2,Engineering,F,369.4,239.4
1180182,221.7,Support,F,392.4,372.7
1180183,129.8,Sales,F,167.7,198.5
1180184,238.9,HR,M,257.1,238.2
1180185,85.2,Sales,M,301.3,398.7
1180186,421.4,Support,M,37.8,170.3
1180187,33.7,Sales,F,65.7,212.5
1180188,14.0,Engineering,F,237.5,69.4
1180189,161.0,Support,M,101.9,292.0
1180190,459.7,HR,F,222.8,101.7
1180191,361.1,HR,M,185.9,485.5
1180192,164.9,Sales,M,161.0,286.7
1180193,424.0,Engineering,F,302.4,70.4
1180194,137.6,Support,M,233.2,191.2
1180195,119.1,Support,F,138.2,237.8
1180196,47.3,Support,F,230.6,385.8
1180197,462.8,Sales,M,212.6,135.8
1180198,72.4,Support,M,140.4,145.1
1180199,42.6,HR,F,271.7,94.0
1180200,293.3,Sales,F,298.4,469.5
1180201,262.2,Engineering,M,262.9,231.7
1180202,329.5,Engineering,F,219.3,347.5
1180203,327.3,Engineering,F,285.0,484.6
1180204,302.7,HR,F,213.1,301.6
1180205,173.3,Support,F,234.2,
1180206,163.7,Sales,M,301.3,386.8
1180207,45.2,Engineering,M,195.7,249.7
1180208,137.9,Engineering,M,302.5,485.6
1180209,306.6,HR,M,445.0,356.7
1180210,414.6,Support,F,78.7,449.3
1180211,36.4,Sales,M,329.6,196.9
1180212,106.1,Sales,F,392.2,394.2
1180213,19.4,Engineering,F,70.0,385.0
1180214,51.2,HR,F,113.5,433.5
1180215,49.9,Support,M,323.8,271.5
1180216,238.8,Support,F,308.6,167.1
1180217,351.0,Engineering,F,66.9,128.0
1180218,413.6,HR,M,123.1,118.8
1180219,234.2,Engineering,M,414.1,178.2
1180220,242.3,Support,M,432.2,363.3
1180221,206.1,Sales,F,468.0,411.5
1180222,441.7,Sales,M,418.2,129.9
1180223,227.1,Engineering,F,140.1,141.7
1180224,147.0,Support,M,280.9,22.0
1180225,379.2,HR,F,148.9,247.7
1180226,230.6,Sales,F,447.3,95.5
1180227,320.4,Engineering,M,25.3,400.2
1180228,195.3,Support,F,390.4,421.3
1180229,440.6,Support,F,394.7,484.5
1180230,69.6,Sales,F,430.0,302.9
1180231,224.3,Sales,M,374.4,
1180232,24.3,Support,M,457.3,131.7
1180233,113.7,Engineering,M,475.7,474.5
1180234,499.3,Support,F,138.4,316.8
1180235,59.7,Engineering,M,40.4,486.4
1180236,475.0,Sales,M,95.1,183.1
1180237,296.6,Sales,F,52.5,315.5
1180238,244.3,Support,F,194.6,185.2
1180239,22.9,HR,F,85.4,13.1
1180240,245.8,HR,F,372.5,468.4
1180241,227.1,Engineering,M,151.2,33.5
1180242,77.6,Engineering,F,170.5,228.4
1180243,387.9,HR,F,281.8,477.6
1180244,300.1,HR,F,77.2,153.2
1180245,366.1,Engineering,F,458.3,189.9
1180246,260.6,Support,M,236.4,263.2
1180247,178.3,Support,M,23.6,430.7
1180248,207.9,Engineering,F,80.8,260.9
1180249,455.1,Support,M,282.2,25.3
1180250,490.4,HR,M,102.2,333.3
1180251,110.9,Support,M,203.6,232.2
1180252,218.2,HR,F,73.5,146.9
1180253,437.2,Engineering,F,242.9,159.1
1180254,454.9,Support,M,270.9,230.7
1180255,244.1,HR,M,419.4,465.2
1180256,183.3,Engineering,F,131.3,479.4
1180257,436.1,Engineering,F,10.7,273.6
1180258,342.9,Support,F,319.6,153.0
1180259,290.5,HR,M,245.2,434.1
1180260,190.9,Support,M,344.2,84.0
1180261,428.8,Support,M,314.2,330.5
1180262,154.4,Sales,M,408.8,195.8
1180263,109.0,Support,M,99.8,49.9
1180264,402.6,Sales,F,182.8,272.6
1180265,277.5,Support,M,321.1,258.6
1180266,199.5,Engineering,M,499.5,383.6
1180267,187.8,Support,M,307.5,392.8
1180268,301.5,Engineering,F,314.6,80.4
1180269,436.6,Engineering,F,91.8,109.5
1180270,75.2,Engineering,M,402.0,122.3
1180271,82.0,Engineering,F,245.2,104.6
1180272,358.3,Engineering,F,237.3,271.3
1180273,248.0,Engineering,F,57.4,66.5
1180274,159.6,Engineering,M,59.4,122.2
1180275,252.0,Sales,F,320.9,141.0
1180276,494.1,Support,M,31.2,
1180277,133.1,Support,F,264.0,220.4
1180278,78.7,Support,M,371.3,393.7
1180279,115.5,Sales,F,88.6,97.4
1180280,366.6,Support,F,313.2,221.4
1180281,154.9,Sales,M,126.8,129.8
1180282,251.9,Sales,M,441.9,355.4
1180283,74.4,Sales,F,282.1,194.5
1180284,170.7,Engineering,F,175.1,223.5
1180285,293.8,Engineering,M,166.4,359.8
1180286,368.4,Sales,F,265.5,377.9
1180287,94.3,Sales,F,147.2,441.6
1180288,55.5,Engineering,M,392.9,387.5
1180289,391.9,Engineering,F,85.5,55.2
1180290,488.0,Support,M,75.9,
1180291,212.7,HR,M,61.0,193.3
1180292,297.5,HR,M,139.9,237.8
1180293,474.6,Support,M,102.3,393.2
1180294,78.4,Support,F,88.5,273.8
1180295,241.8,HR,F,239.1,427.3
1180296,190.0,HR,F,16.7,173.5
1180297,144.5,Sales,M,324.2,474.8
1180298,434.8,HR,M,83.5,19.7
1180299,483.2,Sales,M,477.8,263.3
1180300,161.2,HR,F,487.4,230.1
1180301,160.5,Engineering,M,274.6,44.1
1180302,192.3,Engineering,M,158.4,300.1
1180303,496.2,Sales,M,270.1,449.1
1180304,367.0,Support,F,67.0,222.9
1180305,398.0,Sales,F,209.1,247.0
1180306,93.7,HR,M,314.3,
1180307,119.3,Engineering,F,95.8,57.0
1180308,351.7,Support,M,396.1,316.3
1180309,61.4,Sales,F,316.2,270.2
1180310,72.5,Support,M,326.0,376.9
1180311,111.4,HR,F,497.4,486.4
1180312,337.7,HR,M,221.4,349.3
1180313,439.1,Engineering,F,179.4,372.9
1180314,274.2,HR,M,251.2,286.1
1180315,200.2,Sales,F,138.0,80.7
1180316,419.7,Engineering,F,322.7,38.9
1180317,107.6,HR,M,484.3,77.3
1180318,30.5,Engineering,M,264.8,302.3
1180319,308.8,Engineering,M,99.7,470.6
1180320,161.6,HR,M,409.1,475.0
1180321,203.8,Support,F,70.5,349.6
1180322,394.2,Engineering,M,262.7,319.2
1180323,136.5,HR,F,125.1,
1180324,59.4,Support,F,381.8,48.6
1180325,301.2,Engineering,F,82.7,391.2
1180326,21.4,Support,M,457.7,375.1
1180327,197.6,HR,F,117.6,293.2
1180328,489.2,Sales,M,85.5,249.4
1180329,14.2,Support,M,48.3,312.3
1180330,86.1,HR,F,256.2,233.6
1180331,400.2,Sales,F,295.9,455.4
1180332,124.1,Support,M,165.3,410.0
1180333,388.9,Sales,M,65.6,334.9
1180334,188.7,Sales,M,206.2,368.0
1180335,418.7,HR,M,292.2,237.6
1180336,285.3,Support,M,42.3,279.0
1180337,240.5,Engineering,M,339.9,415.7
1180338,219.9,Sales,M,14.9,261.8
1180339,152.0,Sales,M,120.2,124.1
1180340,167.6,HR,F,31.3,193.8
1180341,398.7,Sales,M,244.5,
1180342,262.8,HR,M,131.3,146.2
1180343,411.5,HR,F,199.1,400.7
1180344,96.4,HR,F,456.1,308.6
1180345,116.4,Support,F,413.3,330.9
1180346,401.1,Support,M,81.7,86.6
1180347,376.5,Sales,M,136.5,124.2
1180348,209.9,Sales,M,411.3,373.2
1180349,389.1,Support,F,398.8,288.9
1180350,168.9,HR,M,264.7,324.4
1180351,197.1,Engineering,M,286.3,392.2
1180352,64.8,HR,M,318.9,141.0
1180353,94.0,HR,F,456.0,398.1
1180354,464.7,Support,F,368.5,101.4
1180355,51.6,Engineering,M,57.8,39.3
1180356,214.6,Engineering,F,247.7,209.1
1180357,421.2,HR,F,443.8,61.4
1180358,70.8,Support,M,295.1,452.5
1180359,409.4,HR,F,59.9,13.7
1180360,466.0,Sales,M,43.4,147.9
1180361,122.6,HR,F,220.0,70.8
1180362,408.7,Engineering,F,428.2,66.9
1180363,432.0,Support,F,331.2,492.9
1180364,498.8,Engineering,F,87.8,120.7
1180365,303.2,Sales,F,415.7,241.3
1180366,96.6,Engineering,F,91.7,118.8
1180367,125.7,HR,M,237.6,224.0
1180368,184.4,HR,F,255.7,175.3
1180369,439.6,Sales,M,211.2,105.6
1180370,291.5,Engineering,F,196.5,87.5
1180371,212.5,HR,M,166.8,
1180372,13.6,Support,M,206.8,343.4
1180373,403.5,Support,M,388.6,190.2
1180374,294.5,HR,M,210.3,106.0
1180375,268.4,HR,F,231.3,54.2
1180376,304.5,Support,F,459.4,391.6
1180377,317.2,Sales,F,359.6,170.9
1180378,131.1,Support,M,132.3,422.5
1180379,406.1,Engineering,M,367.1,374.6
1180380,157.9,Engineering,F,143.4,227.3
1180381,97.3,Engineering,F,191.4,440.2
1180382,204.9,Support,M,337.4,
1180383,61.1,Support,F,58.8,238.1
1180384,464.2,HR,M,178.0,366.2
1180385,162.7,Support,M,389.8,226.7
1180386,223.2,Support,F,327.5,35.4
1180387,451.6,HR,M,83.0,144.6
1180388,434.7,Engineering,M,331.1,392.8
1180389,279.6,Sales,M,225.8,336.5
1180390,160.6,Support,F,96.0,57.0
1180391,81.0,Support,M,143.8,276.2
1180392,485.3,Support,F,186.3,360.8
1180393,260.7,Sales,F,358.1,255.9
1180394,453.5,Support,F,190.0,197.0
1180395,191.4,Support,F,424.3,211.1
1180396,328.5,HR,M,212.6,298.5
1180397,171.4,Support,F,474.8,494.7
1180398,282.9,Support,F,194.9,397.5
1180399,44.8,HR,F,443.4,118.2
1180400,85.6,HR,F,87.7,123.7
1180401,499.8,HR,M,64.4,
1180402,142.3,Sales,F,32.0,211.6
1180403,71.1,Engineering,F,225.6,192.2
1180404,183.2,Sales,F,35.2,73.0
1180405,89.1,Engineering,M,416.0,168.2
1180406,243.7,Support,F,59.4,112.1
1180407,58.9,HR,F,138.1,259.9
1180408,224.8,Sales,F,306.4,455.6
1180409,481.4,HR,M,477.9,192.7
1180410,139.2,Sales,M,40.9,402.9
1180411,213.5,HR,F,280.9,338.1
1180412,41.2,Sales,F,477.5,254.1
1180413,41.9,HR,M,288.6,199.5
1180414,70.9,Engineering,F,478.1,316.7
1180415,151.3,Support,M,331.7,421.6
1180416,164.8,HR,F,441.7,323.8
1180417,49.8,HR,M,436.6,110.3
1180418,41.8,Engineering,F,12.8,333.7
1180419,211.3,HR,M,68.8,250.3
1180420,66.5,HR,M,263.2,489.3
1180421,83.3,Support,F,68.2,281.2
1180422,10.6,Sales,M,12.1,162.0
1180423,387.0,HR,M,115.4,220.1
1180424,143.5,Sales,M,374.6,327.7
1180425,384.5,HR,M,403.7,199.1
1180426,304.8,HR,M,331.0,157.4
1180427,153.5,Support,F,444.4,209.6
1180428,158.8,HR,F,164.8,52.6
1180429,65.7,HR,F,304.7,27.5
1180430,157.7,Sales,M,311.3,217.0
1180431,12.8,Support,M,30.8,456.8
1180432,484.9,Engineering,M,288.3,44.8
1180433,64.3,Engineering,M,469.2,370.7
1180434,480.3,Sales,M,209.4,70.8
1180435,297.6,Support,F,373.3,281.4
1180436,14.8,Support,F,261.0,280.7
1180437,17.7,HR,M,169.9,242.2
1180438,28.3,Sales,F,475.9,226.6
1180439,96.6,Sales,M,347.7,467.6
1180440,207.6,Support,F,68.3,204.0
1180441,247.6,Support,M,433.1,323.6
1180442,86.1,HR,M,18.2,79.5
1180443,195.7,Support,M,444.9,279.3
1180444,435.5,Support,M,28.3,173.5
1180445,455.1,HR,M,17.0,52.2
1180446,205.2,Engineering,M,355.7,145.2
1180447,33.9,Engineering,F,384.4,41.5
1180448,94.3,Engineering,M,340.5,125.8
1180449,213.2,Sales,M,374.9,484.8
1180450,32.8,Engineering,F,21.6,456.5
1180451,360.1,Sales,M,457.3,25.8
1180452,121.9,Support,F,61.9,265.1
1180453,333.3,Sales,M,114.0,116.4
1180454,175.7,Engineering,F,309.7,89.8
1180455,260.1,Support,F,479.7,91.8
1180456,311.8,Sales,F,460.7,99.6
1180457,350.9,Support,M,21.0,463.3
1180458,154.4,Engineering,F,275.1,64.5
1180459,339.1,Support,M,432.3,148.8
1180460,197.1,HR,F,235.3,311.2
1180461,200.9,Sales,F,445.3,472.3
1180462,167.4,Support,F,254.9,44.2
1180463,440.2,Support,F,28.9,87.3
1180464,397.7,Sales,F,186.3,277.4
1180465,261.5,Support,F,42.7,160.9
1180466,110.2,Support,F,85.4,481.1
1180467,80.6,Engineering,M,452.2,466.0
1180468,173.9,Sales,F,155.3,355.4
1180469,41.4,Support,M,175.9,186.9
1180470,416.3,Sales,M,129.8,72.6
1180471,123.4,Engineering,M,78.3,482.2
1180472,252.3,Sales,M,296.5,245.7
1180473,147.9,Sales,F,322.9,212.2
1180474,258.8,Support,M,242.6,259.5
1180475,304.1,Engineering,M,242.0,242.3
1180476,110.6,Support,M,104.3,360.7
1180477,286.2,Engineering,F,182.5,410.0
1180478,211.3,HR,M,419.2,114.9
1180479,331.0,HR,F,327.1,337.7
1180480,445.4,Sales,F,321.7,293.0
1180481,182.2,Engineering,M,133.4,216.3
1180482,27.2,Support,F,430.3,392.0
1180483,231.0,HR,M,157.6,251.7
1180484,226.9,Sales,M,79.7,129.9
1180485,305.3,Sales,F,450.3,193.6
1180486,72.4,Support,M,463.7,484.8
1180487,288.1,Support,M,147.3,66.1
1180488,413.2,HR,M,78.3,58.2
1180489,20.6,Support,F,79.2,418.9
1180490,86.4,Engineering,F,443.6,227.9
1180491,480.6,Sales,M,374.3,402.2
1180492,200.3,Engineering,F,141.1,265.9
1180493,450.9,HR,F,190.6,33.4
1180494,221.0,Support,F,182.9,186.7
1180495,201.8,Sales,M,125.8,382.0
1180496,352.4,HR,F,463.7,54.7
1180497,138.7,Sales,M,484.0,119.4
1180498,348.8,Engineering,M,316.4,372.9
1180499,233.7,Sales,F,244.8,425.1
1180500,456.7,HR,M,300.7,382.9
1180501,292.0,Engineering,M,71.4,150.4
1180502,176.9,Engineering,M,355.4,96.0
1180503,243.4,HR,F,274.3,306.3
1180504,138.5,HR,F,101.3,390.4
1180505,69.6,Sales,F,426.5,222.4
1180506,469.1,HR,M,227.4,487.9
1180507,446.2,Support,F,465.4,117.4
1180508,96.3,Engineering,F,120.4,46.3
1180509,34.3,Sales,F,270.8,311.9
1180510,392.7,Support,F,182.9,244.5
1180511,431.9,HR,M,124.0,269.0
1180512,184.6,HR,F,219.1,437.1
1180513,343.9,Sales,F,419.3,211.2
1180514,323.3,Engineering,M,98.0,180.1
1180515,234.5,Support,M,346.9,359.5
1180516,118.2,Sales,M,56.6,246.9
1180517,245.0,Sales,M,75.0,70.4
1180518,321.7,HR,F,498.2,250.2
1180519,243.5,Engineering,M,362.6,474.7
1180520,298.2,Engineering,M,28.6,472.3
1180521,38.6,Engineering,F,126.1,189.4
1180522,252.0,Sales,M,116.1,185.6
1180523,435.3,Sales,F,23.7,100.5
1180524,257.6,HR,F,425.9,33.7
1180525,87.3,HR,M,473.6,23.5
1180526,46.7,Support,F,491.2,13.4
1180527,188.6,Engineering,F,182.1,316.0
1180528,94.5,Support,M,495.6,222.1
1180529,160.1,Engineering,F,397.1,92.6
1180530,299.4,HR,M,202.9,214.3
1180531,307.4,Support,M,441.6,399.4
1180532,379.7,HR,F,433.4,57.1
1180533,273.0,Engineering,F,432.9,418.4
1180534,306.8,Support,M,242.1,44.3
1180535,317.2,Sales,M,183.8,493.7
1180536,196.3,Engineering,M,236.7,235.2
1180537,69.8,Sales,M,79.4,58.9
1180538,267.5,Support,M,110.7,442.3
1180539,286.7,HR,M,321.3,366.4
1180540,73.0,HR,F,334.6,179.6
1180541,140.1,Support,M,364.8,241.3
1180542,387.8,Engineering,M,435.0,258.8
1180543,35.7,Sales,M,256.4,265.9
1180544,497.7,Engineering,M,366.4,398.0
1180545,19.5,HR,F,384.1,497.4
1180546,331.9,Engineering,F,454.5,32.6
1180547,133.6,Support,M,234.6,374.4
1180548,435.7,HR,M,359.9,423.6
1180549,492.1,Sales,F,259.6,96.4
1180550,328.1,Sales,M,205.6,400.9
1180551,197.6,Engineering,F,473.9,317.8
1180552,311.9,HR,F,32.9,373.1
1180553,381.5,Sales,F,394.9,286.6
1180554,125.3,Sales,F,394.4,340.5
1180555,46.5,Sales,M,95.6,320.4
1180556,385.2,Engineering,F,419.6,49.6
1180557,323.0,Support,M,257.7,227.4
1180558,55.3,HR,M,397.2,435.3
1180559,446.3,Engineering,F,269.9,67.6
1180560,200.8,Support,F,216.0,369.2
1180561,54.9,Sales,F,332.7,480.4
1180562,79.4,HR,F,97.7,182.1
1180563,35.9,Support,F,358.4,349.8
1180564,410.0,Engineering,M,391.1,436.9
1180565,388.7,Support,M,389.9,485.4
1180566,255.3,HR,M,209.6,215.9
1180567,23.6,Engineering,M,180.0,173.4
1180568,185.0,Sales,F,166.5,98.9
1180569,101.4,Sales,M,434.5,161.8
1180570,129.4,Engineering,M,413.2,219.7
1180571,403.3,Sales,F,220.1,235.9
1180572,27.0,HR,M,71.8,144.7
1180573,52.4,Engineering,F,217.5,250.1
1180574,425.3,HR,M,144.0,100.7
1180575,286.8,Engineering,F,451.8,11.2
1180576,233.8,Sales,F,11.9,133.0
1180577,116.7,Engineering,M,165.7,410.8
1180578,289.2,Sales,M,316.5,51.5
1180579,461.8,Engineering,F,493.6,179.8
1180580,397.0,HR,M,24.7,300.9
1180581,24.6,Engineering,M,445.6,35.6
1180582,214.0,HR,M,207.4,393.6
1180583,369.4,HR,F,313.7,266.9
1180584,104.5,Sales,M,149.6,81.9
1180585,294.4,HR,M,289.7,343.2
1180586,43.6,Sales,M,80.5,429.4
1180587,226.9,Engineering,F,444.2,118.1
1180588,89.7,Sales,F,154.8,486.9
1180589,161.2,Support,M,333.5,437.8
1180590,355.4,HR,M,488.8,320.5
1180591,153.6,Sales,M,93.5,442.8
1180592,122.9,Engineering,F,31.3,406.4
1180593,285.7,Engineering,M,376.2,117.0
1180594,62.0,HR,M,406.9,402.5
1180595,306.9,Support,M,339.5,147.4
1180596,408.2,Support,F,33.7,254.1
1180597,44.8,HR,F,278.5,113.3
1180598,260.1,Support,F,269.1,197.0
1180599,141.7,Sales,F,306.9,491.5
1180600,475.5,HR,M,338.7,351.0
1180601,432.9,HR,M,54.7,410.4
1180602,21.5,Support,F,89.8,23.6
1180603,178.8,HR,M,432.8,30.2
1180604,243.3,Engineering,F,257.3,268.2
1180605,483.2,HR,F,82.3,53.8
1180606,102.8,Support,F,248.0,298.6
1180607,483.4,Engineering,F,427.9,83.1
1180608,495.0,HR,M,51.8,64.8
1180609,301.5,Sales,F,420.0,402.5
1180610,446.0,HR,F,142.6,85.8
1180611,11.0,HR,M,193.0,448.4
1180612,478.5,Engineering,F,469.4,64.1
1180613,113.7,HR,M,35.5,85.3
1180614,257.3,Sales,F,88.4,329.2
1180615,153.5,Engineering,F,230.5,411.4
1180616,256.8,Sales,M,331.5,168.3
1180617,311.7,Sales,F,141.1,209.1
1180618,419.5,Engineering,M,251.6,146.0
1180619,106.7,Support,F,343.0,93.0
1180620,30.8,HR,F,232.3,498.1
1180621,87.4,Engineering,M,209.1,154.5
1180622,395.5,HR,F,471.3,217.9
1180623,362.3,Sales,M,389.4,326.8
1180624,321.4,HR,F,421.3,55.1
1180625,91.7,HR,F,352.9,167.3
1180626,88.5,Sales,F,135.3,112.7
1180627,126.5,Engineering,F,384.5,479.1
1180628,104.3,Engineering,M,434.7,331.0
1180629,145.3,Support,F,371.8,232.9
1180630,20.8,Support,F,294.4,258.4
1180631,95.5,Support,M,248.0,237.5
1180632,55.9,HR,M,355.3,21.7
1180633,431.9,Sales,F,259.4,80.9
1180634,292.0,Support,M,339.4,440.0
1180635,223.4,HR,M,310.1,388.0
1180636,253.2,Support,F,184.2,191.2
1180637,229.5,HR,F,96.4,188.8
1180638,133.3,Support,F,411.6,279.5
1180639,286.5,Sales,M,369.3,19.9
1180640,224.5,Engineering,F,360.9,134.1
1180641,98.4,Support,M,342.9,475.8
1180642,295.6,Sales,M,167.9,269.9
