DayID,TradingVolume,DailyRange_Percent,VIX_Index,InstitutionalBuy_Percent,PriceVolatility
1100053,444.3,473.0,75.2,143.3,150.8
1100054,493.6,462.4,257.3,45.6,150.9
1100055,430.8,399.2,106.7,193.9,200.3
1100056,152.2,486.0,422.1,75.7,194.8
1100057,447.4,279.2,499.9,480.8,149.6
1100058,248.6,218.3,48.6,283.5,49.8
1100059,250.8,392.0,95.8,289.3,380.9
1100060,454.0,448.7,253.3,94.6,112.1
1100061,388.8,65.2,152.6,181.7,397.8
1100062,334.2,460.2,197.7,18.0,256.4
1100063,206.4,152.6,311.8,79.4,346.7
1100064,420.9,440.1,154.0,197.9,47.2
1100065,208.6,34.3,453.9,72.0,335.9
1100066,42.7,467.7,481.1,417.4,490.9
1100067,320.8,210.1,116.3,185.4,465.7
1100068,93.3,132.9,287.5,95.1,207.7
1100069,441.0,499.9,250.9,218.7,117.1
1100070,121.4,341.0,77.8,379.1,426.7
1100071,50.1,201.5,428.0,100.6,189.1
1100072,282.7,274.3,218.7,109.3,285.4
1100073,427.1,469.0,418.3,206.2,427.8
1100074,33.2,162.1,167.4,38.4,419.8
1100075,350.5,361.3,217.2,63.8,259.5
1100076,260.8,290.8,470.8,424.5,231.8
1100077,34.9,158.3,286.2,223.9,174.3
1100078,356.5,380.0,334.1,471.6,192.1
1100079,458.0,410.5,489.1,27.8,48.9
1100080,12.8,253.3,102.6,45.5,168.0
1100081,124.6,387.4,311.8,413.9,138.0
1100082,496.4,446.6,217.5,271.5,385.3
1100083,383.5,16.1,71.2,178.5,250.1
1100084,382.6,350.3,31.8,313.7,418.6
1100085,243.1,275.7,494.6,206.9,122.8
1100086,189.9,354.7,282.9,465.0,137.1
1100087,195.5,71.0,450.7,39.0,247.0
1100088,243.3,351.1,147.9,422.2,40.7
1100089,126.7,170.1,283.3,221.7,265.5
1100090,431.2,315.6,49.3,473.2,493.2
1100091,292.4,345.7,295.8,65.6,415.8
1100092,133.4,90.7,472.8,31.7,434.5
1100093,81.0,448.0,427.1,51.2,390.2
1100094,94.6,51.4,214.1,474.4,146.8
1100095,10.4,416.8,372.2,278.2,284.4
1100096,412.3,55.3,202.4,100.4,302.5
1100097,389.5,214.3,115.3,368.6,400.7
1100098,17.1,175.5,29.5,122.7,426.6
1100099,175.7,419.6,104.9,125.4,89.7
1100100,120.8,82.7,284.9,31.2,134.7
1100101,399.8,376.8,325.5,50.7,225.2
1100102,472.8,134.0,204.8,253.6,214.8
1100103,202.3,262.8,80.6,194.1,473.3
1100104,403.2,123.1,360.5,205.2,188.9
1100105,118.5,135.6,371.3,374.9,148.8
1100106,260.7,296.3,57.8,238.2,48.1
1100107,432.7,98.6,245.6,423.3,51.7
1100108,23.8,402.6,13.4,272.5,317.6
1100109,352.8,447.2,338.0,356.6,438.1
1100110,375.6,401.6,293.7,250.3,483.1
1100111,236.2,439.8,395.7,396.5,383.9
1100112,377.2,360.5,317.8,450.5,199.3
1100113,120.5,315.3,353.7,423.4,249.4
1100114,339.7,499.0,42.2,455.4,133.5
1100115,345.2,264.4,220.0,291.6,90.0
1100116,333.5,19.4,473.4,100.7,27.5
1100117,359.4,382.7,288.0,465.2,23.7
1100118,344.8,34.8,211.6,326.9,139.3
1100119,52.3,163.7,291.1,343.2,361.5
1100120,358.3,181.1,126.9,369.2,447.9
1100121,254.8,227.7,172.3,193.4,477.7
1100122,151.4,485.4,79.2,465.2,220.6
1100123,314.0,457.2,131.9,266.0,443.1
1100124,219.6,30.0,411.5,186.9,241.4
1100125,54.8,464.8,67.6,483.3,345.6
1100126,415.9,234.3,25.9,209.9,444.5
1100127,117.3,171.1,465.2,117.1,247.4
1100128,331.3,83.4,394.2,92.0,266.5
1100129,208.0,108.7,233.6,12.6,58.0
1100130,126.4,159.6,181.6,148.4,448.1
1100131,125.1,372.1,25.4,205.2,328.1
1100132,51.2,497.2,320.0,213.4,395.2
1100133,395.0,440.1,487.1,293.0,255.1
1100134,364.3,372.5,458.8,454.2,174.1
1100135,461.3,390.2,229.9,58.9,426.8
1100136,132.2,350.7,360.1,404.7,244.2
1100137,270.6,84.9,298.0,453.6,178.3
1100138,47.8,228.1,232.5,343.0,133.1
1100139,435.6,436.7,320.1,190.3,71.8
1100140,473.1,111.7,411.1,180.7,184.1
1100141,155.0,414.1,339.1,454.3,359.3
1100142,10.9,112.3,168.9,377.7,368.7
1100143,453.3,241.1,474.0,295.6,220.4
1100144,166.4,424.9,479.4,12.8,225.4
1100145,24.5,196.8,352.2,361.5,20.3
1100146,101.5,233.2,493.0,161.6,216.8
1100147,230.9,39.9,461.2,403.1,263.7
1100148,159.9,65.1,315.6,33.0,230.6
1100149,19.7,447.6,93.2,279.7,169.8
1100150,442.5,353.2,93.1,152.0,199.9
1100151,83.2,53.2,15.5,306.1,94.3
1100152,397.0,294.6,321.6,90.9,368.4
1100153,493.1,380.5,171.6,298.9,213.7
1100154,380.9,90.7,336.0,355.2,106.9
1100155,307.4,398.4,232.0,192.5,400.8
1100156,450.1,328.3,356.8,401.4,397.8
1100157,44.6,365.4,14.8,108.5,484.9
1100158,474.0,362.5,373.8,467.2,155.9
1100159,438.0,116.4,134.9,320.8,244.0
1100160,163.3,246.4,185.5,452.2,295.7
1100161,31.9,144.0,347.1,482.9,145.6
1100162,108.8,194.1,191.7,286.9,299.7
1100163,323.5,215.0,59.0,415.4,274.5
1100164,291.4,434.7,195.9,49.6,275.8
1100165,356.1,339.9,106.8,255.8,121.8
1100166,373.6,115.6,460.5,203.8,390.4
1100167,451.3,56.1,257.8,233.0,386.8
1100168,346.5,92.3,398.2,21.6,219.8
1100169,223.3,478.1,495.1,311.7,348.8
1100170,253.5,134.4,231.3,406.4,98.1
1100171,54.7,142.2,92.8,18.3,312.1
1100172,183.8,225.4,61.1,15.7,165.2
1100173,489.9,154.2,318.5,369.3,477.2
1100174,341.8,338.7,177.2,112.6,184.3
1100175,231.6,492.8,245.1,353.0,286.1
1100176,427.3,256.3,42.1,45.0,461.8
1100177,220.7,292.2,426.9,103.3,430.3
1100178,274.8,78.8,467.9,191.2,366.0
1100179,351.4,476.9,179.2,121.6,486.0
1100180,253.9,372.5,455.5,65.0,234.4
1100181,449.3,20.7,345.6,22.3,18.7
1100182,93.5,66.4,43.0,47.4,375.4
1100183,395.6,343.9,282.6,294.8,371.4
1100184,155.2,239.7,323.3,171.0,139.3
1100185,365.7,66.3,43.9,451.2,284.4
1100186,111.0,276.2,195.5,257.6,432.9
1100187,215.9,60.2,31.5,347.6,182.5
1100188,285.1,307.4,220.6,434.7,138.8
1100189,185.1,267.4,73.4,201.4,256.1
1100190,138.1,481.7,316.5,144.4,240.1
1100191,280.1,211.0,180.0,145.0,434.7
1100192,431.4,395.6,278.2,138.8,340.3
1100193,28.1,450.5,78.6,282.5,396.3
1100194,161.6,167.2,258.2,11.1,372.0
1100195,376.1,115.4,301.1,337.9,12.7
1100196,446.9,18.2,,142.9,224.6
1100197,432.0,67.4,57.1,18.0,201.6
1100198,363.4,401.3,10.2,285.1,293.4
1100199,154.2,176.4,181.1,31.2,488.4
1100200,167.2,150.1,63.7,87.0,329.3
1100201,47.8,113.5,202.9,365.6,458.4
1100202,134.4,345.0,206.1,372.2,474.5
1100203,238.8,412.2,212.8,96.3,179.8
1100204,110.3,96.4,353.9,42.0,57.6
1100205,451.0,350.4,499.9,365.8,119.7
1100206,157.5,327.0,77.1,203.2,252.1
1100207,408.7,77.5,200.5,145.0,51.7
1100208,491.0,107.2,392.7,431.1,376.6
1100209,19.0,394.2,16.6,456.4,407.8
1100210,385.1,57.8,107.2,68.8,49.7
1100211,24.3,158.6,406.9,427.2,51.1
1100212,477.0,345.7,121.2,84.5,142.8
1100213,185.6,318.5,385.7,352.5,434.4
1100214,300.4,144.8,25.2,61.3,75.8
1100215,320.4,275.7,397.9,341.2,111.5
1100216,97.9,499.6,499.3,132.3,281.6
1100217,286.3,432.7,329.8,41.5,76.5
1100218,85.0,108.9,427.5,319.6,78.5
1100219,320.5,319.8,495.8,78.4,499.8
1100220,135.4,463.1,440.6,312.6,179.1
1100221,362.3,116.4,297.5,181.0,241.3
1100222,409.4,69.0,198.4,464.8,86.5
1100223,438.7,407.0,335.4,192.5,11.4
1100224,313.7,38.5,101.9,142.0,78.6
1100225,258.0,385.5,399.6,206.4,110.9
1100226,385.2,313.2,18.5,361.5,244.0
1100227,351.9,161.7,246.1,441.0,128.8
1100228,397.0,29.5,365.9,102.8,141.7
1100229,468.1,115.7,130.7,153.1,155.8
1100230,449.2,68.3,132.8,91.7,288.5
1100231,492.1,320.8,111.5,451.2,273.2
1100232,307.7,376.2,,289.3,231.8
1100233,406.1,10.2,209.4,485.0,462.4
1100234,177.0,102.5,492.7,56.0,194.5
1100235,422.7,131.3,243.8,427.1,136.5
1100236,25.0,175.5,182.1,12.2,183.9
1100237,159.1,186.8,433.2,33.7,402.7
1100238,364.2,483.4,115.1,464.8,321.4
1100239,366.0,108.7,322.9,102.8,435.1
1100240,191.8,16.3,322.3,315.5,29.9
1100241,224.2,236.6,361.3,145.3,294.2
1100242,365.0,16.8,118.2,234.5,401.9
1100243,108.6,474.2,291.3,39.1,220.2
1100244,362.4,249.2,399.4,157.3,428.5
1100245,62.1,253.9,176.9,417.5,81.5
1100246,123.6,259.3,30.1,30.9,244.8
1100247,99.9,438.8,417.3,193.6,487.9
1100248,394.7,343.7,207.7,129.5,87.2
1100249,18.4,165.8,230.5,205.7,464.1
1100250,193.5,127.4,483.6,106.0,434.4
1100251,21.7,301.7,187.6,462.6,171.6
1100252,51.0,353.9,161.9,394.4,169.5
1100253,87.0,304.5,438.3,198.5,256.8
1100254,498.8,261.3,136.9,448.9,493.8
1100255,323.6,403.8,372.0,271.2,190.6
1100256,444.4,314.1,433.0,441.3,187.5
1100257,209.3,419.7,107.2,344.5,272.9
1100258,11.1,301.5,371.7,329.8,463.0
1100259,472.5,486.2,241.5,476.5,28.4
1100260,253.0,195.3,178.2,85.2,265.7
1100261,76.8,345.6,264.5,78.9,95.6
1100262,374.5,138.8,99.2,305.7,55.6
1100263,304.8,365.7,34.9,483.3,204.7
1100264,120.8,393.3,201.3,454.2,40.8
1100265,67.8,324.1,305.3,172.4,107.3
1100266,424.3,192.5,27.9,90.0,24.0
1100267,385.3,358.8,191.8,198.3,128.0
1100268,242.2,127.3,141.6,331.2,127.4
1100269,190.9,38.2,288.9,185.0,90.0
1100270,417.6,17.6,81.0,178.4,67.8
1100271,372.0,298.1,296.6,192.7,365.2
1100272,222.1,231.6,379.3,195.3,258.7
1100273,30.6,115.7,259.1,473.7,466.0
1100274,163.6,79.7,47.2,210.8,135.9
1100275,199.9,439.6,354.2,281.4,325.9
1100276,143.4,301.4,399.3,463.9,388.6
1100277,309.7,395.8,197.6,477.4,499.8
1100278,299.7,116.2,192.4,319.5,164.9
1100279,189.7,94.9,255.1,341.4,259.9
1100280,419.1,86.8,382.7,126.2,478.3
1100281,146.7,244.4,344.2,273.9,366.1
1100282,16.1,94.2,222.1,490.3,190.1
1100283,108.6,411.6,278.7,297.2,262.3
1100284,407.1,251.1,358.3,357.7,298.8
1100285,281.3,282.2,93.4,326.1,407.3
1100286,307.3,468.3,240.7,368.2,424.9
1100287,470.4,85.2,30.6,216.0,260.4
1100288,194.6,149.9,17.0,203.1,442.6
1100289,468.5,108.7,484.5,347.0,62.6
1100290,336.8,78.2,386.4,79.9,257.7
1100291,75.1,36.3,351.7,20.6,225.7
1100292,283.4,275.3,119.9,329.0,301.5
1100293,167.3,222.2,31.6,82.0,79.1
1100294,317.3,70.6,134.2,81.4,140.6
1100295,286.1,184.5,42.2,371.2,88.2
1100296,31.4,447.9,350.1,87.3,56.3
1100297,300.9,294.2,79.6,34.7,326.7
1100298,389.6,206.4,,89.7,398.9
1100299,108.9,485.6,329.2,376.7,112.4
1100300,491.2,345.5,236.3,495.0,461.7
1100301,132.8,194.5,382.2,433.3,290.7
1100302,111.8,14.9,320.6,206.1,199.4
1100303,405.6,327.0,81.7,325.1,182.4
1100304,365.0,349.4,59.4,489.2,155.9
1100305,63.2,348.2,421.4,163.6,160.1
1100306,242.5,310.2,92.6,420.7,32.9
1100307,359.8,93.6,345.3,431.8,229.0
1100308,389.9,306.5,305.0,11.9,72.4
1100309,294.5,416.6,13.6,81.8,495.0
1100310,182.5,498.1,,463.6,468.2
1100311,331.4,140.7,286.7,326.2,498.5
1100312,249.7,360.4,333.5,78.5,396.0
1100313,497.2,126.7,410.9,160.0,461.0
1100314,375.3,369.6,240.5,257.7,355.0
1100315,446.0,490.7,179.9,95.3,25.7
1100316,72.7,310.3,239.4,480.9,322.4
1100317,219.5,432.4,415.4,190.8,109.5
1100318,116.9,134.3,297.1,364.7,386.5
1100319,383.5,67.1,253.4,131.5,337.7
1100320,311.7,222.8,271.0,138.1,209.9
1100321,479.4,55.5,49.0,351.0,455.9
1100322,247.1,301.0,192.5,350.5,67.8
1100323,54.5,85.2,,223.2,65.5
1100324,273.4,396.5,143.8,258.8,324.3
1100325,25.9,243.7,135.6,69.2,458.2
1100326,438.1,427.6,373.9,428.7,426.4
1100327,369.1,392.2,211.9,146.1,319.0
1100328,327.5,191.1,312.1,471.7,58.9
1100329,346.7,129.1,120.3,210.5,415.8
1100330,419.1,285.8,313.0,420.0,256.7
1100331,465.5,148.4,480.3,162.4,134.3
1100332,287.6,482.9,51.1,472.2,81.1
1100333,392.0,480.8,236.7,354.2,187.8
1100334,169.3,448.9,202.6,18.1,150.0
1100335,32.3,141.1,375.0,116.0,129.1
1100336,341.4,139.2,24.9,29.2,442.4
1100337,132.6,238.3,97.9,134.7,316.7
1100338,442.3,129.5,127.5,272.0,383.0
1100339,32.4,392.4,408.9,147.5,440.4
1100340,35.5,304.1,369.9,282.4,254.8
1100341,451.9,93.7,106.7,152.3,220.2
1100342,251.2,127.8,416.9,356.3,261.5
1100343,371.7,395.2,113.6,307.1,226.8
1100344,140.3,185.0,118.0,321.0,248.0
1100345,267.0,178.3,58.8,103.1,464.2
1100346,441.1,494.6,390.2,418.3,32.8
1100347,311.6,116.1,343.0,485.9,103.7
1100348,175.1,469.8,246.2,329.4,396.0
1100349,441.7,180.4,58.9,332.8,243.3
1100350,110.0,317.8,165.7,60.2,23.2
1100351,143.6,167.8,16.7,35.8,135.6
1100352,421.4,97.1,103.2,90.0,59.0
1100353,166.6,182.2,220.0,487.4,141.3
1100354,378.7,331.9,220.9,474.2,220.5
1100355,50.2,67.6,186.1,402.5,362.5
1100356,238.0,231.2,196.2,98.9,303.4
1100357,117.3,326.1,241.8,481.9,453.3
1100358,156.4,47.3,182.1,37.3,386.3
1100359,245.4,291.4,495.6,199.6,204.5
1100360,426.8,31.6,174.8,411.4,445.1
1100361,370.0,56.0,447.0,154.6,15.8
1100362,192.0,493.8,97.3,191.7,429.8
1100363,277.8,361.4,91.6,15.9,268.4
1100364,136.6,358.5,230.0,267.0,243.0
1100365,291.0,141.2,181.6,196.2,394.7
1100366,450.5,89.6,,320.3,364.8
1100367,213.1,57.2,376.2,257.7,427.2
1100368,22.1,24.7,127.3,466.7,475.2
1100369,19.3,415.2,433.3,490.7,424.4
1100370,62.0,48.7,192.0,102.1,88.1
1100371,278.2,127.6,116.2,363.2,253.5
1100372,482.3,417.0,106.5,498.9,315.0
1100373,35.6,31.6,375.4,192.0,366.0
1100374,238.8,210.8,,105.7,81.8
1100375,482.6,127.4,422.9,330.1,144.1
1100376,81.6,287.9,335.6,365.1,284.9
1100377,459.3,145.3,222.3,476.1,151.2
1100378,463.5,281.9,495.5,71.3,442.3
1100379,420.5,327.3,238.8,309.5,244.9
1100380,190.5,27.5,439.8,361.1,400.4
1100381,155.2,183.1,,233.1,199.6
1100382,361.3,88.1,123.9,185.3,106.2
1100383,499.7,27.9,377.2,304.2,53.7
1100384,406.6,267.4,155.3,389.7,149.7
1100385,460.9,288.7,392.6,379.8,35.8
1100386,69.3,388.9,102.4,199.0,266.0
1100387,425.7,44.5,227.0,493.9,125.2
1100388,14.7,129.4,51.7,454.8,36.4
1100389,10.2,370.4,300.3,459.1,456.4
1100390,416.1,329.9,199.8,450.2,273.8
1100391,232.6,230.7,13.2,273.7,157.6
1100392,272.4,216.9,119.0,428.3,61.1
1100393,20.8,83.3,499.7,344.4,240.3
1100394,297.8,153.4,134.8,226.6,13.0
1100395,343.9,397.1,18.3,91.4,230.8
1100396,269.2,155.4,85.3,289.2,92.8
1100397,488.3,427.7,39.6,452.5,158.0
1100398,11.2,203.9,43.7,268.3,279.5
1100399,422.4,241.0,207.5,260.0,292.6
1100400,466.6,183.5,12.8,357.6,444.1
1100401,224.3,34.3,22.8,389.9,264.0
1100402,249.4,353.1,174.8,297.7,266.5
1100403,65.4,383.1,421.1,363.8,355.1
1100404,109.4,70.2,493.1,375.3,368.0
1100405,444.6,322.8,86.1,384.1,93.5
1100406,57.4,242.0,85.3,339.8,13.4
1100407,223.4,122.9,82.3,285.0,249.4
1100408,447.1,128.1,146.4,59.4,169.0
1100409,139.9,462.4,185.7,313.2,369.3
1100410,498.0,296.8,418.2,125.2,346.5
1100411,382.3,443.5,456.9,173.9,428.3
1100412,381.6,234.3,334.3,362.9,374.8
1100413,433.4,356.3,482.1,282.0,463.8
1100414,61.3,97.9,27.4,15.2,298.3
1100415,206.4,166.5,270.7,114.3,475.6
1100416,33.5,62.1,56.5,417.0,395.5
1100417,410.4,364.5,393.6,451.6,60.8
1100418,194.7,463.9,248.6,74.3,406.9
1100419,237.0,228.5,353.5,51.8,391.4
1100420,215.4,479.9,382.3,311.4,436.3
1100421,238.2,114.4,317.3,171.2,304.3
1100422,147.7,95.4,296.9,320.0,66.2
1100423,115.0,269.7,214.0,186.8,32.8
1100424,391.8,429.1,461.8,224.4,101.9
1100425,112.2,306.3,125.5,84.3,57.5
1100426,467.9,193.6,128.8,162.2,404.4
1100427,442.2,300.0,488.5,313.9,239.3
1100428,232.7,372.7,420.1,25.5,203.7
1100429,211.2,146.8,316.7,28.6,91.4
1100430,299.3,122.2,245.5,226.9,48.7
1100431,96.9,379.1,173.4,474.0,274.7
1100432,202.7,47.6,28.4,167.9,273.2
1100433,318.7,76.4,397.9,212.6,93.4
1100434,313.5,23.3,410.7,40.9,441.1
1100435,26.6,344.1,345.5,87.4,314.3
1100436,44.0,424.7,100.8,433.8,290.4
1100437,332.2,303.5,448.1,449.0,95.8
1100438,482.5,196.4,307.5,318.4,342.5
1100439,378.7,316.3,378.4,464.9,16.2
1100440,149.2,387.5,113.7,457.4,88.7
1100441,149.4,137.8,69.4,76.9,300.9
1100442,215.3,346.0,475.4,417.8,405.2
1100443,313.2,19.6,217.6,134.8,456.7
1100444,407.3,341.9,394.8,457.5,152.4
1100445,339.6,231.8,445.0,162.9,212.6
1100446,79.9,480.0,399.1,481.8,217.3
1100447,331.0,119.3,127.1,138.6,419.1
1100448,436.9,315.3,439.3,255.1,436.4
1100449,40.1,192.5,157.4,154.4,367.6
1100450,272.9,355.8,266.8,366.6,169.7
1100451,335.9,363.3,201.2,125.5,405.2
1100452,108.0,24.4,344.7,487.6,412.4
1100453,420.6,88.8,221.4,38.9,419.8
1100454,83.1,218.7,423.2,243.9,127.5
1100455,449.3,426.3,488.6,396.6,411.7
1100456,191.9,364.4,474.9,191.5,16.6
1100457,109.5,499.1,47.8,18.0,437.4
1100458,62.5,34.5,142.2,203.9,382.9
1100459,155.5,14.2,287.4,204.9,114.0
1100460,159.5,197.2,363.0,219.4,342.6
1100461,92.0,110.4,97.9,115.0,192.8
1100462,420.5,232.4,35.7,246.6,374.1
1100463,256.5,69.5,405.9,218.9,444.2
1100464,255.8,10.8,293.6,437.6,425.3
1100465,378.0,386.7,191.5,398.1,261.7
1100466,436.0,446.1,12.0,11.4,198.4
1100467,21.0,234.3,278.8,473.1,29.4
1100468,71.8,473.6,211.8,337.0,477.1
1100469,322.1,133.0,411.4,366.3,224.0
1100470,227.5,24.5,340.6,119.2,45.0
1100471,268.8,465.0,27.8,186.2,308.5
1100472,221.5,219.1,240.2,460.7,344.1
1100473,145.9,406.5,93.3,231.0,338.1
1100474,240.5,425.2,152.5,173.2,234.1
1100475,63.6,90.5,24.5,165.2,260.2
1100476,451.7,81.4,317.4,152.6,278.0
1100477,431.4,440.0,225.4,267.8,294.0
1100478,462.8,493.2,148.5,341.2,445.8
1100479,95.2,16.9,193.3,256.3,266.7
1100480,384.0,41.8,474.1,361.4,345.9
1100481,443.9,143.9,236.1,14.2,396.5
1100482,468.6,407.3,98.2,161.5,401.3
1100483,360.6,419.0,158.6,465.7,103.4
1100484,322.7,414.2,33.3,329.4,267.0
1100485,187.6,109.5,410.5,483.0,489.3
1100486,277.4,254.2,197.1,353.3,32.3
1100487,267.3,397.9,184.3,269.7,426.4
1100488,41.1,402.0,389.7,307.0,98.1
1100489,292.2,484.4,132.8,165.7,466.5
1100490,359.0,412.3,144.1,242.3,327.6
1100491,492.3,283.0,23.5,136.2,73.4
1100492,480.3,469.9,369.6,146.7,474.0
1100493,60.6,280.9,436.2,468.8,76.7
1100494,418.4,167.4,432.1,424.5,271.4
1100495,171.9,82.7,267.7,187.7,421.0
1100496,385.7,49.1,390.2,398.0,187.3
1100497,323.1,494.9,17.2,66.1,26.3
1100498,457.4,151.3,104.2,460.2,439.4
1100499,89.8,178.1,197.7,147.5,375.2
1100500,323.6,10.9,398.4,478.8,145.1
1100501,493.2,209.6,18.2,455.9,183.6
1100502,163.2,336.4,56.3,269.4,37.7
1100503,114.9,440.3,215.2,174.9,487.2
1100504,115.8,232.5,346.0,487.2,298.9
1100505,257.4,392.8,115.9,470.4,261.0
1100506,45.8,60.9,217.8,327.2,377.3
1100507,16.3,445.8,430.6,185.8,409.8
1100508,122.2,103.6,49.1,144.0,331.0
1100509,28.1,184.3,370.2,298.2,94.4
1100510,36.2,132.8,121.7,186.5,196.0
1100511,59.5,10.6,63.0,494.8,83.4
1100512,78.2,286.4,399.1,143.8,471.8
1100513,489.3,188.1,157.8,359.2,17.1
1100514,247.6,294.7,337.1,160.6,418.9
1100515,198.6,381.5,238.3,338.5,67.0
1100516,369.4,240.5,374.7,486.0,410.0
1100517,162.7,74.2,291.4,141.9,170.2
1100518,53.6,173.0,111.6,146.7,429.3
1100519,454.1,128.3,402.0,134.4,17.2
1100520,109.9,210.6,470.8,391.7,75.3
1100521,244.8,455.6,308.8,235.2,443.2
1100522,286.6,185.5,59.9,294.1,165.0
1100523,99.3,55.8,41.8,118.0,314.7
1100524,410.4,148.9,173.6,208.4,483.0
1100525,448.8,58.2,29.7,228.6,277.6
1100526,231.7,398.2,332.9,453.2,391.3
1100527,473.6,253.4,385.8,408.9,401.2
1100528,327.6,484.8,463.3,21.2,264.4
1100529,98.5,448.7,146.8,41.7,280.6
1100530,497.9,123.3,31.3,73.1,427.3
1100531,189.8,241.9,162.8,451.9,302.9
1100532,192.0,475.3,268.0,378.7,283.5
1100533,101.8,283.3,496.2,332.9,150.1
1100534,355.0,302.4,153.6,174.4,407.8
1100535,497.5,332.3,115.1,175.8,251.2
1100536,172.9,162.6,456.8,20.0,302.4
1100537,418.8,301.4,83.4,186.9,256.3
1100538,133.8,347.0,478.4,86.5,359.0
1100539,463.7,74.8,68.4,460.6,272.4
1100540,99.5,144.0,144.4,318.6,457.5
1100541,227.6,208.5,403.3,192.5,169.4
1100542,337.7,387.4,49.0,177.5,478.9
1100543,202.4,95.9,189.2,282.7,254.3
1100544,14.0,343.7,383.1,78.4,467.4
1100545,496.6,281.7,373.1,324.9,116.1
1100546,49.5,356.2,374.2,485.9,39.6
1100547,129.6,190.3,378.2,420.9,90.4
1100548,395.9,56.5,186.6,373.1,451.6
1100549,205.7,161.4,490.7,477.8,497.2
1100550,210.0,69.2,241.9,465.1,26.0
1100551,288.2,441.3,30.1,100.0,292.0
1100552,429.7,384.4,322.5,364.0,454.5
1100553,428.7,435.5,443.5,173.5,355.2
1100554,165.8,267.0,284.3,413.4,484.6
1100555,207.0,204.9,17.9,84.5,381.7
1100556,264.1,20.2,389.6,233.1,299.4
1100557,457.7,22.0,60.2,382.1,383.4
1100558,248.4,27.9,104.9,458.1,21.8
1100559,471.8,343.8,84.6,74.9,313.3
1100560,117.2,207.2,449.8,209.5,485.3
1100561,424.8,42.4,455.4,34.1,246.2
1100562,357.1,191.0,182.4,427.8,209.7
1100563,86.0,175.9,135.4,85.2,162.3
1100564,272.5,127.5,431.3,223.0,311.1
1100565,349.8,377.1,431.3,60.9,102.8
1100566,120.5,27.3,226.4,357.4,123.4
1100567,103.1,425.5,228.7,455.0,314.1
1100568,179.5,114.1,302.5,401.3,421.5
1100569,44.3,485.0,232.9,59.5,295.6
1100570,416.0,348.9,,132.2,258.3
1100571,48.8,100.6,496.0,343.9,142.1
1100572,365.6,203.9,297.9,456.9,398.9
1100573,205.5,176.8,316.0,107.8,48.4
1100574,323.3,476.3,493.6,457.0,141.0
1100575,97.1,131.1,98.3,57.1,475.6
1100576,335.8,67.7,47.4,142.0,469.8
1100577,268.4,452.3,205.2,412.0,469.2
1100578,413.5,429.9,435.7,211.2,59.5
1100579,182.5,273.3,117.5,182.5,348.6
1100580,66.1,189.5,242.0,186.8,422.4
