EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1680068,92.7,HR,F,213.0,341.1
1680069,208.8,Support,M,18.0,299.7
1680070,108.0,Engineering,F,272.3,335.6
1680071,302.0,Sales,M,265.5,336.5
1680072,74.7,Support,F,147.8,171.0
1680073,39.4,Sales,M,331.8,402.0
1680074,65.5,Engineering,F,245.7,46.1
1680075,274.5,Support,M,458.1,332.9
1680076,381.2,Engineering,M,240.4,376.7
1680077,490.7,Engineering,F,205.8,283.0
1680078,184.7,HR,M,435.0,230.9
1680079,367.3,HR,M,32.5,298.4
1680080,303.8,Support,F,195.7,145.7
1680081,82.9,Sales,F,323.5,131.4
1680082,475.7,Engineering,M,336.2,178.1
1680083,38.7,HR,M,251.5,128.7
1680084,396.5,HR,F,189.1,454.3
1680085,240.4,Support,M,390.4,449.0
1680086,142.8,Engineering,F,250.9,462.0
1680087,17.2,Support,F,194.3,176.9
1680088,117.6,Support,F,206.3,182.8
1680089,258.6,Sales,M,240.8,118.8
1680090,363.7,Engineering,F,244.4,128.2
1680091,232.8,Support,M,239.3,
1680092,227.1,Engineering,F,70.6,199.1
1680093,353.0,Engineering,F,195.2,486.0
1680094,348.6,Engineering,F,289.5,242.4
1680095,95.9,HR,M,488.5,403.5
1680096,245.1,Support,F,421.7,486.4
1680097,241.9,Engineering,M,459.3,476.9
1680098,351.9,HR,M,178.3,246.3
1680099,101.3,Sales,M,220.6,482.6
1680100,370.0,Sales,M,199.1,265.7
1680101,126.7,Engineering,F,284.3,377.9
1680102,356.7,Support,F,60.7,91.0
1680103,478.7,Sales,M,96.2,208.9
1680104,160.0,HR,F,218.6,122.0
1680105,80.0,Sales,F,248.5,362.0
1680106,222.3,Support,M,181.5,225.4
1680107,357.3,HR,F,169.0,449.0
1680108,258.7,Sales,M,206.5,17.5
1680109,74.5,Support,F,232.1,14.3
1680110,430.9,Engineering,M,149.0,112.5
1680111,433.3,Engineering,M,335.0,253.4
1680112,468.5,HR,F,348.4,377.2
1680113,450.8,Sales,M,350.9,143.0
1680114,230.1,HR,M,66.9,159.1
1680115,351.2,Support,M,314.4,97.3
1680116,71.3,HR,F,267.4,496.5
1680117,121.4,Engineering,F,261.2,154.0
1680118,378.4,Engineering,M,470.6,239.6
1680119,458.0,Sales,M,54.1,423.6
1680120,177.2,Support,F,249.3,105.3
1680121,271.2,Engineering,F,95.6,163.7
1680122,44.1,Sales,F,494.2,203.0
1680123,487.4,Support,M,87.7,330.9
1680124,381.7,HR,F,463.1,168.0
1680125,247.5,Sales,F,213.0,
1680126,410.3,Sales,F,222.1,101.4
1680127,402.7,HR,F,213.0,376.3
1680128,380.1,Sales,F,230.4,235.2
1680129,36.7,Sales,M,474.1,365.1
1680130,147.5,HR,F,41.0,301.6
1680131,78.1,Sales,F,65.2,435.3
1680132,467.0,HR,M,328.0,266.8
1680133,437.3,Sales,M,428.5,354.6
1680134,74.8,HR,F,100.2,195.7
1680135,295.5,Support,M,171.3,466.7
1680136,123.3,Engineering,M,293.5,287.9
1680137,61.3,Support,M,443.9,233.3
1680138,362.2,HR,F,158.3,75.5
1680139,221.6,Support,M,279.9,128.3
1680140,10.7,Support,F,269.4,48.9
1680141,106.5,Engineering,M,329.4,433.0
1680142,493.1,Sales,F,77.5,348.6
1680143,276.9,Sales,M,277.5,423.6
1680144,74.1,Engineering,F,246.2,153.9
1680145,183.1,Engineering,M,22.1,315.2
1680146,263.8,Support,F,427.6,34.9
1680147,367.2,HR,M,104.2,233.3
1680148,133.8,HR,F,238.2,280.5
1680149,298.5,Sales,F,307.7,169.9
1680150,320.5,Support,M,160.8,23.6
1680151,344.2,Engineering,M,276.7,334.5
1680152,283.3,HR,M,77.5,247.6
1680153,91.2,HR,F,51.2,195.6
1680154,400.9,HR,F,202.3,410.5
1680155,211.3,Engineering,M,108.1,399.8
1680156,110.0,HR,F,130.4,311.2
1680157,227.2,HR,M,101.5,10.7
1680158,497.8,Engineering,M,368.8,123.7
1680159,318.8,Support,F,262.3,492.1
1680160,115.7,Sales,M,431.9,307.3
1680161,476.0,Support,F,468.1,222.4
1680162,297.1,Sales,M,390.7,124.6
1680163,214.2,HR,F,37.2,486.2
1680164,98.0,Support,F,94.7,383.1
1680165,368.1,Sales,F,109.6,493.9
1680166,419.2,Sales,F,99.9,321.0
1680167,148.3,Support,M,313.0,347.3
1680168,225.1,Support,M,274.4,419.1
1680169,120.3,HR,F,212.4,296.8
1680170,289.2,Sales,F,253.4,465.9
1680171,479.3,HR,M,380.2,123.6
1680172,324.8,Sales,M,360.0,463.5
1680173,178.5,Engineering,F,344.3,344.2
1680174,162.7,HR,M,196.2,358.7
1680175,495.1,Engineering,F,294.7,285.5
1680176,169.2,Engineering,M,143.1,300.6
1680177,10.1,HR,M,171.5,469.8
1680178,185.7,Sales,F,385.8,179.7
1680179,402.0,Engineering,F,402.3,175.0
1680180,333.1,Engineering,M,54.0,128.1
1680181,112.6,HR,M,195.1,264.3
1680182,186.2,Sales,F,412.9,105.4
1680183,300.6,HR,M,258.8,450.3
1680184,238.5,Engineering,F,274.6,218.0
1680185,477.6,Support,F,396.0,388.6
1680186,274.9,Engineering,F,22.6,236.9
1680187,22.7,Support,M,474.4,449.9
1680188,439.1,HR,M,437.7,379.5
1680189,250.8,HR,M,161.0,212.4
1680190,222.8,Engineering,F,136.6,128.7
1680191,148.7,Support,F,330.3,
1680192,459.8,Engineering,F,86.7,194.0
1680193,364.4,HR,F,99.1,235.1
1680194,327.7,HR,M,231.2,112.3
1680195,451.3,Engineering,M,54.3,434.7
1680196,133.2,Sales,F,56.5,290.7
1680197,338.0,Sales,M,138.9,356.6
1680198,327.7,Sales,M,28.1,404.2
1680199,194.7,Engineering,M,308.5,261.4
1680200,148.0,Sales,M,476.8,243.2
1680201,99.1,Support,F,82.4,376.6
1680202,38.7,Support,F,355.2,31.3
1680203,278.7,Sales,M,180.1,411.7
1680204,423.9,HR,F,340.6,134.8
1680205,236.5,Sales,F,400.8,256.7
1680206,280.4,Engineering,M,438.1,277.1
1680207,317.1,HR,M,367.9,252.6
1680208,62.1,Sales,M,257.6,309.8
1680209,300.0,Engineering,M,125.1,111.9
1680210,300.5,Engineering,F,453.7,203.9
1680211,347.8,Engineering,M,60.2,430.6
1680212,282.3,Support,F,127.3,253.8
1680213,423.9,Engineering,M,414.3,56.2
1680214,490.8,HR,F,273.0,286.4
1680215,476.2,Sales,F,326.3,124.1
1680216,138.4,Sales,M,171.2,56.2
1680217,73.6,Support,M,47.6,489.9
1680218,20.1,Sales,F,453.5,53.0
1680219,137.6,Support,F,197.0,440.4
1680220,411.7,Sales,M,329.4,185.9
1680221,402.3,Support,M,164.6,71.4
1680222,152.6,HR,M,405.9,128.1
1680223,309.9,Support,F,182.8,474.3
1680224,72.1,Support,F,370.3,272.7
1680225,254.6,Engineering,F,441.2,458.5
1680226,90.9,Sales,M,159.4,196.9
1680227,214.1,Support,F,194.1,27.9
1680228,474.7,Sales,F,457.0,179.6
1680229,104.5,Sales,M,173.5,499.2
1680230,105.4,HR,M,291.1,124.5
1680231,460.6,Support,M,448.9,223.6
1680232,206.0,HR,M,87.0,216.3
1680233,92.2,Engineering,F,384.5,448.9
1680234,36.0,Sales,M,274.2,199.5
1680235,306.1,Sales,F,224.7,328.1
1680236,435.1,Support,F,255.4,109.7
1680237,53.6,Support,F,440.1,88.5
1680238,237.8,Sales,M,185.4,143.5
1680239,321.0,HR,F,472.6,115.5
1680240,245.5,HR,M,310.9,408.0
1680241,352.7,Engineering,M,110.0,173.2
1680242,489.5,Support,M,363.1,20.1
1680243,413.2,Sales,M,195.0,63.3
1680244,179.4,Engineering,M,156.9,104.0
1680245,137.7,Engineering,M,274.9,30.5
1680246,422.3,Sales,M,90.5,126.6
1680247,326.1,HR,F,38.8,267.9
1680248,354.0,HR,F,256.4,366.4
1680249,141.8,Engineering,F,231.5,451.3
1680250,452.3,Sales,F,271.5,184.1
1680251,479.2,Engineering,M,380.5,415.1
1680252,61.4,HR,M,304.7,166.5
1680253,439.4,Support,M,449.1,328.7
1680254,172.9,Support,F,243.4,64.0
1680255,316.9,Sales,M,51.3,372.5
1680256,104.6,Engineering,M,206.9,
1680257,287.7,Sales,M,239.7,308.6
1680258,138.3,Support,M,27.0,124.8
1680259,16.7,HR,M,18.8,265.0
1680260,401.0,Support,M,444.2,239.7
1680261,412.8,Support,M,109.3,58.4
1680262,421.4,Support,F,80.1,120.7
1680263,425.8,Sales,M,367.1,332.5
1680264,470.5,HR,F,189.8,490.2
1680265,19.3,Engineering,F,36.1,14.3
1680266,227.0,Sales,M,75.8,343.9
1680267,314.1,Support,M,105.1,25.7
1680268,289.0,HR,M,452.5,284.0
1680269,18.3,Support,F,270.1,220.1
1680270,25.3,Support,F,376.2,258.2
1680271,415.6,HR,M,128.7,343.9
1680272,90.7,Support,M,110.4,145.0
1680273,391.3,HR,F,499.2,148.1
1680274,106.3,Support,F,154.9,53.2
1680275,76.7,HR,F,221.6,376.7
1680276,281.9,Sales,M,48.9,400.7
1680277,376.1,Engineering,F,319.5,92.4
1680278,395.3,Engineering,F,403.6,152.9
1680279,54.5,HR,F,249.8,70.6
1680280,234.7,HR,F,186.1,358.9
1680281,495.8,HR,F,82.4,14.7
1680282,34.1,Support,M,455.7,160.5
1680283,264.0,HR,M,287.7,100.2
1680284,241.4,Sales,M,109.4,237.0
1680285,411.8,Support,F,119.2,36.9
1680286,211.4,Support,M,302.4,318.2
1680287,41.7,Engineering,F,248.5,126.2
1680288,129.5,Sales,M,499.2,165.4
1680289,268.9,Sales,F,199.3,236.1
1680290,357.4,Sales,M,460.3,98.7
1680291,193.5,Sales,M,279.1,465.3
1680292,462.1,Support,M,277.1,85.2
1680293,219.8,Sales,M,349.8,46.6
1680294,17.6,Support,F,146.2,132.7
1680295,333.9,Sales,M,51.4,353.9
1680296,447.3,Support,M,365.1,447.9
1680297,446.0,Support,M,399.6,339.9
1680298,277.9,Sales,M,355.9,244.8
1680299,268.1,Sales,M,96.3,394.9
1680300,83.9,Engineering,F,147.0,133.4
1680301,341.3,Sales,F,184.4,132.6
1680302,97.2,Engineering,M,174.0,254.9
1680303,436.4,HR,F,254.8,196.7
1680304,275.3,Sales,M,99.7,466.6
1680305,472.8,Engineering,M,171.9,176.6
1680306,210.7,Support,F,107.7,147.9
1680307,371.2,Support,M,220.7,59.2
1680308,478.4,Engineering,M,72.9,180.1
1680309,99.7,Sales,M,229.3,404.9
1680310,226.0,HR,M,57.4,390.6
1680311,301.2,Support,M,280.6,321.0
1680312,182.8,Engineering,M,138.9,385.2
1680313,495.8,Support,M,99.0,214.0
1680314,65.9,Support,F,203.3,206.5
1680315,348.0,Sales,F,385.0,324.3
1680316,315.2,HR,F,40.7,268.3
1680317,82.9,Engineering,M,299.4,134.1
1680318,267.9,Support,F,274.0,179.0
1680319,127.3,HR,M,10.0,479.1
1680320,147.2,Engineering,M,226.9,324.6
1680321,175.7,Sales,M,153.0,228.0
1680322,83.0,Support,F,157.0,456.9
1680323,241.0,Engineering,M,186.8,21.4
1680324,349.6,Sales,F,280.9,165.1
1680325,67.4,Engineering,M,464.3,454.0
1680326,167.3,Support,F,464.5,240.3
1680327,153.4,Engineering,M,368.4,209.1
1680328,432.0,Support,M,269.7,190.5
1680329,204.6,Engineering,F,29.4,333.0
1680330,499.0,Sales,F,456.3,398.1
1680331,119.9,Support,F,209.3,
1680332,335.2,Support,F,271.5,131.1
1680333,330.3,Sales,M,351.8,414.4
1680334,237.1,Engineering,M,474.7,254.3
1680335,368.8,HR,F,356.6,91.2
1680336,367.4,Engineering,M,425.5,435.5
1680337,480.6,Engineering,M,202.3,237.5
1680338,223.4,Sales,F,209.9,456.4
1680339,48.3,Support,M,305.7,305.9
1680340,482.3,Engineering,M,369.0,42.4
1680341,77.1,Sales,F,267.9,262.2
1680342,477.3,Engineering,F,309.7,101.5
1680343,491.2,Engineering,F,123.4,397.7
1680344,273.3,Sales,F,204.7,451.0
1680345,222.1,Engineering,F,448.2,438.8
1680346,41.8,HR,M,234.8,33.0
1680347,195.0,HR,M,318.7,59.7
1680348,498.1,Engineering,F,69.5,54.9
1680349,156.3,Engineering,F,267.7,220.3
1680350,121.1,HR,M,53.6,387.1
1680351,50.3,HR,F,225.7,80.1
1680352,180.4,Engineering,F,255.7,88.6
1680353,268.1,HR,M,293.1,231.6
1680354,93.6,Engineering,M,490.1,184.8
1680355,386.1,HR,M,453.2,71.9
1680356,279.5,Support,F,246.6,389.2
1680357,173.9,Engineering,F,357.9,384.5
1680358,178.1,Engineering,F,175.9,12.4
1680359,31.6,Support,M,424.7,309.1
1680360,41.6,Sales,M,290.3,220.8
1680361,320.0,Sales,M,217.8,289.9
1680362,411.4,Sales,M,180.3,412.7
1680363,413.4,HR,F,475.1,326.8
1680364,71.0,Engineering,F,490.4,159.2
1680365,135.6,Support,F,66.9,147.2
1680366,236.7,Support,M,103.0,484.0
1680367,214.4,HR,F,269.0,166.9
1680368,319.3,Support,F,315.4,387.7
1680369,181.4,HR,M,158.4,493.3
1680370,87.8,Engineering,F,267.5,82.6
1680371,459.2,Sales,M,16.1,310.9
1680372,300.1,Support,M,313.6,256.8
1680373,490.2,Sales,M,456.2,21.5
1680374,85.5,HR,M,80.4,147.1
1680375,464.7,Sales,F,258.2,414.8
1680376,275.3,Support,F,476.7,84.7
1680377,473.4,HR,M,403.6,388.2
1680378,251.7,Engineering,F,313.1,185.0
1680379,63.6,Engineering,M,144.3,484.8
1680380,232.4,HR,F,357.3,14.4
1680381,351.4,Sales,F,292.9,233.6
1680382,261.3,Support,M,112.8,370.3
1680383,305.3,HR,F,14.2,444.0
1680384,73.0,Support,M,437.6,365.1
1680385,205.3,HR,M,415.0,426.2
1680386,262.4,HR,M,327.5,198.2
1680387,380.2,Engineering,F,185.5,
1680388,84.7,HR,F,68.7,220.7
1680389,296.8,HR,F,240.4,391.8
1680390,491.6,Support,F,58.7,133.1
1680391,318.6,Sales,F,37.2,479.9
1680392,243.5,Sales,F,187.4,475.1
1680393,372.7,Engineering,M,300.6,177.1
1680394,76.9,Support,M,426.5,268.2
1680395,468.3,Sales,F,292.1,427.9
1680396,326.8,Sales,M,201.7,279.6
1680397,231.1,Support,F,100.9,485.4
1680398,312.1,Sales,F,28.5,135.9
1680399,215.1,Sales,M,194.7,177.1
1680400,48.8,Sales,F,243.5,488.6
1680401,58.9,Sales,M,352.5,337.3
1680402,294.9,HR,M,361.4,213.3
1680403,264.0,Support,F,45.9,45.1
1680404,372.4,Engineering,M,64.3,182.6
1680405,405.5,Sales,M,473.1,171.1
1680406,241.7,HR,F,444.1,24.0
1680407,248.0,Sales,F,349.0,391.8
1680408,209.0,Sales,F,119.0,158.7
1680409,16.6,Engineering,M,363.5,227.5
1680410,231.6,Engineering,F,384.8,499.2
1680411,289.9,Sales,F,54.2,73.8
1680412,449.2,Sales,F,405.2,82.1
1680413,431.5,Sales,F,16.7,155.6
1680414,172.1,Engineering,M,493.4,199.5
1680415,227.9,Engineering,M,135.4,299.3
1680416,155.3,Engineering,M,160.5,266.7
1680417,256.4,HR,M,290.6,455.7
1680418,12.0,Sales,M,112.3,350.1
1680419,395.6,Engineering,M,118.6,363.9
1680420,212.5,Sales,M,166.4,420.9
1680421,380.0,HR,F,286.6,89.6
1680422,415.6,HR,F,343.6,415.4
1680423,320.1,HR,M,20.5,93.9
1680424,287.7,Support,F,179.1,117.1
1680425,396.8,Sales,F,224.0,260.4
1680426,431.7,Engineering,F,272.1,399.3
1680427,411.7,Sales,M,192.3,
1680428,161.4,Engineering,M,371.5,324.4
1680429,286.9,Engineering,F,370.6,164.2
1680430,300.5,Support,M,87.8,432.9
1680431,214.4,Sales,F,230.8,246.5
1680432,118.1,Support,M,412.3,223.3
1680433,258.6,Support,F,436.7,488.9
1680434,193.4,Support,F,202.3,256.9
1680435,270.4,Sales,M,133.6,176.8
1680436,310.2,Engineering,F,141.5,174.7
1680437,403.4,Sales,M,243.6,214.7
1680438,340.2,Engineering,M,178.0,315.1
1680439,329.8,Support,M,169.9,372.4
1680440,443.8,Engineering,M,166.9,337.2
1680441,160.7,HR,M,454.7,294.5
1680442,263.2,Support,M,220.6,254.5
1680443,403.2,Support,M,185.8,355.3
1680444,490.4,Engineering,F,372.5,151.4
1680445,488.8,Support,M,184.5,320.2
1680446,333.2,Engineering,F,111.4,368.1
1680447,291.0,HR,F,416.3,235.1
1680448,87.2,Engineering,F,407.7,185.9
1680449,127.2,Support,M,113.5,324.1
1680450,161.4,Support,F,442.4,82.3
1680451,175.9,Support,M,126.5,62.7
1680452,316.6,Engineering,M,305.3,225.4
1680453,98.9,Engineering,M,347.1,387.8
1680454,453.2,Engineering,M,95.4,438.2
1680455,350.7,Engineering,F,327.1,328.6
1680456,273.1,Sales,M,338.9,11.4
1680457,472.1,Engineering,F,34.8,128.8
1680458,101.9,HR,F,304.9,201.8
1680459,92.9,Sales,M,39.7,220.0
1680460,397.2,HR,M,344.4,100.6
1680461,15.9,HR,M,419.1,156.1
1680462,193.9,Engineering,M,304.7,410.9
1680463,396.2,Engineering,F,208.3,220.4
1680464,31.2,Engineering,F,109.4,314.7
1680465,237.2,Support,F,157.9,257.9
1680466,348.3,Sales,M,300.0,112.7
1680467,166.0,HR,F,23.7,204.3
1680468,342.3,HR,F,263.4,208.1
1680469,313.5,HR,M,359.8,183.7
1680470,355.6,Support,F,276.8,172.6
1680471,303.9,Support,M,33.5,492.8
1680472,279.5,Support,F,21.3,36.8
1680473,426.3,Engineering,M,54.4,201.6
1680474,125.5,HR,M,203.6,475.8
1680475,440.9,Engineering,M,300.3,183.0
1680476,291.0,Engineering,M,151.1,172.1
1680477,69.3,Support,F,489.3,72.1
1680478,360.8,Engineering,F,476.8,389.7
1680479,455.2,Engineering,F,448.4,277.6
1680480,296.5,Sales,M,480.4,283.5
1680481,276.4,HR,M,282.4,357.4
1680482,375.3,Sales,M,109.5,76.1
1680483,377.5,Sales,F,338.1,450.5
1680484,497.1,Support,M,435.6,207.4
1680485,114.8,Engineering,F,60.6,321.8
1680486,437.0,Support,M,105.5,129.1
1680487,232.5,HR,M,297.2,417.0
1680488,226.7,Support,M,306.5,118.5
1680489,33.1,Sales,F,478.6,164.2
1680490,342.4,Sales,M,157.6,258.3
1680491,315.5,Engineering,M,366.8,168.2
1680492,139.2,Support,M,357.3,322.6
1680493,343.2,Support,F,94.2,290.6
1680494,256.5,Sales,F,330.7,330.4
1680495,319.3,HR,F,196.3,205.1
1680496,147.0,Sales,F,342.1,269.2
1680497,366.2,HR,M,227.4,416.4
1680498,125.2,Sales,M,329.7,115.3
1680499,211.4,HR,M,292.1,235.6
1680500,95.0,Engineering,F,303.8,59.0
1680501,296.7,HR,M,86.0,142.5
1680502,403.5,Support,M,414.0,233.2
1680503,123.9,Support,F,486.0,47.2
1680504,480.7,Engineering,F,48.5,337.0
1680505,256.7,HR,F,116.9,464.8
1680506,135.6,Sales,M,474.1,254.2
1680507,110.5,Sales,F,159.8,471.8
1680508,479.0,Engineering,M,242.0,259.6
1680509,257.3,Engineering,F,18.8,191.7
1680510,371.8,Engineering,M,244.9,408.2
1680511,357.4,Engineering,F,91.7,111.6
1680512,252.7,Support,F,72.5,379.0
1680513,198.8,Sales,F,490.0,187.6
1680514,262.5,Support,M,353.5,312.9
1680515,98.6,Sales,M,223.0,311.4
1680516,238.6,Sales,F,225.4,181.6
1680517,259.8,Support,M,175.7,129.0
1680518,228.2,Sales,M,117.7,386.6
1680519,64.8,HR,F,31.1,55.4
1680520,220.1,Support,F,451.3,335.2
1680521,150.7,Sales,F,119.1,303.3
1680522,261.7,Support,F,63.5,356.9
1680523,377.6,Sales,F,400.5,223.3
1680524,454.9,HR,F,60.8,430.2
1680525,375.7,Support,F,213.1,104.3
1680526,416.2,Sales,F,436.4,477.7
1680527,400.6,Engineering,M,299.8,359.5
1680528,29.7,Sales,M,118.4,359.9
1680529,373.0,Support,F,314.3,222.5
1680530,59.1,Engineering,F,365.1,317.9
1680531,197.8,Support,M,189.9,383.1
1680532,59.3,HR,M,375.9,51.9
1680533,426.0,Sales,M,358.5,99.1
1680534,273.7,Sales,F,151.6,102.7
1680535,125.1,Sales,M,386.6,84.1
1680536,113.2,HR,F,19.3,397.5
1680537,398.9,Sales,M,299.4,66.0
1680538,66.6,HR,F,136.8,125.0
1680539,152.3,Sales,M,434.6,289.7
1680540,115.9,Support,F,174.3,294.0
1680541,53.0,Sales,F,113.0,68.2
1680542,479.1,Sales,F,15.1,372.1
1680543,412.0,Sales,F,326.1,77.5
1680544,436.0,HR,M,313.0,216.3
1680545,492.8,HR,F,380.3,242.7
1680546,94.5,HR,M,300.7,239.2
1680547,379.0,HR,F,50.6,262.8
1680548,470.2,Sales,F,153.7,181.6
1680549,251.0,Engineering,M,316.1,212.1
1680550,234.5,Support,F,48.4,77.1
1680551,462.1,Support,F,427.0,38.5
1680552,150.4,HR,F,492.8,153.0
1680553,117.5,HR,F,96.1,378.1
1680554,326.4,HR,F,353.1,268.0
1680555,83.8,Support,F,413.4,292.3
1680556,178.0,Support,M,334.0,288.0
1680557,499.7,HR,F,300.8,97.3
1680558,87.3,Sales,M,355.0,367.0
1680559,485.6,HR,F,443.6,72.7
1680560,161.1,Engineering,M,64.5,401.5
1680561,241.3,Sales,M,302.3,407.6
1680562,324.0,Engineering,F,471.1,109.7
1680563,212.8,Engineering,M,158.9,180.6
1680564,241.4,Support,F,107.9,472.1
1680565,389.7,Sales,M,336.5,145.1
1680566,190.9,Engineering,F,427.0,444.4
1680567,398.5,Sales,M,58.5,282.1
1680568,278.1,HR,M,135.6,49.6
1680569,162.6,Support,M,195.7,472.3
1680570,491.6,Support,F,52.8,467.6
1680571,113.4,Engineering,M,265.8,66.1
1680572,484.8,Engineering,F,423.8,180.0
1680573,354.3,Support,M,29.9,485.6
1680574,471.2,Sales,F,210.7,36.7
1680575,98.4,Support,F,22.4,54.0
1680576,302.6,Engineering,F,479.9,
1680577,246.8,HR,M,74.0,164.8
1680578,479.6,Engineering,F,396.5,41.4
1680579,310.5,Sales,M,147.4,451.6
1680580,47.9,HR,M,106.8,481.3
1680581,433.5,Support,M,418.4,235.8
1680582,40.5,HR,F,167.7,13.9
1680583,423.2,Support,M,393.8,211.2
1680584,304.2,Sales,M,288.8,407.2
1680585,434.8,HR,M,43.8,191.9
1680586,85.8,Support,F,495.7,312.0
1680587,263.2,Support,F,72.4,183.7
1680588,327.4,Support,F,470.1,195.2
1680589,242.9,HR,M,377.5,450.6
1680590,370.0,Support,F,383.5,255.3
1680591,11.2,Engineering,F,194.8,389.2
1680592,61.4,Support,M,262.6,227.2
1680593,265.5,Engineering,F,67.0,130.4
1680594,129.8,Engineering,M,455.2,286.7
1680595,68.9,Support,F,164.0,21.2
1680596,208.3,Engineering,F,249.7,338.6
1680597,150.2,Engineering,F,439.4,135.3
1680598,471.2,Support,F,162.2,347.9
1680599,76.6,Support,M,415.5,448.5
1680600,372.8,Engineering,M,413.0,48.4
1680601,272.2,Sales,M,440.4,482.8
1680602,329.1,Support,F,153.9,365.6
1680603,423.5,Support,M,173.2,295.6
1680604,64.5,Engineering,M,127.6,386.2
1680605,316.3,HR,M,460.5,226.0
1680606,35.5,Support,F,496.9,322.9
1680607,264.7,Engineering,F,359.8,473.8
1680608,73.3,Engineering,F,395.7,163.6
1680609,447.1,Support,M,393.6,90.5
1680610,363.8,HR,M,238.8,494.4
1680611,256.3,Sales,M,299.2,12.3
1680612,60.3,Engineering,F,171.0,332.2
1680613,345.6,Sales,M,361.9,248.5
1680614,456.2,HR,M,474.5,167.8
1680615,212.7,Engineering,M,450.9,305.6
1680616,375.1,Support,F,172.4,186.8
1680617,216.4,HR,F,481.2,441.2
1680618,341.2,Support,M,84.3,353.0
1680619,192.6,Sales,F,492.4,222.8
1680620,442.0,HR,M,86.8,277.4
1680621,383.3,Support,M,317.0,246.5
1680622,282.3,Sales,M,55.6,179.1
1680623,348.5,Engineering,M,352.8,170.6
1680624,118.5,HR,F,481.8,24.2
1680625,95.4,Engineering,M,57.1,439.3
1680626,301.1,Engineering,M,65.7,207.1
1680627,438.2,Support,F,281.4,212.6
1680628,427.5,Sales,M,272.6,42.5
1680629,116.0,Sales,M,221.9,133.0
1680630,135.2,Engineering,M,183.3,219.6
1680631,434.4,Support,M,95.0,437.1
1680632,345.0,Engineering,M,63.6,30.4
1680633,190.8,Support,M,297.8,183.8
1680634,59.9,Engineering,F,437.4,172.8
1680635,169.2,Sales,F,101.7,380.7
1680636,213.3,Engineering,F,213.6,119.4
1680637,107.6,Engineering,F,333.0,95.1
1680638,99.0,Engineering,M,67.6,250.6
1680639,339.4,Support,M,46.4,340.9
1680640,384.8,HR,M,468.8,223.9
1680641,258.7,Engineering,M,256.7,256.4
