ItemID,StockLevel,UnitCost,LeadTime_Days,MonthlySales,TurnoverRate
1450104,492.3,307.2,328.1,198.7,324.5
1450105,297.1,371.6,229.8,205.5,68.5
1450106,172.7,133.4,147.2,156.6,311.6
1450107,205.4,237.0,246.3,314.4,141.6
1450108,137.6,341.3,344.6,29.7,396.5
1450109,249.5,94.7,404.9,29.7,168.1
1450110,430.6,73.5,482.0,415.7,359.5
1450111,89.5,481.1,310.2,307.1,196.0
1450112,307.5,211.4,334.0,303.2,458.5
1450113,35.9,372.6,172.0,329.2,75.0
1450114,387.8,125.9,357.7,470.8,315.8
1450115,31.9,138.4,470.7,484.2,471.4
1450116,224.7,111.6,220.2,72.5,122.0
1450117,102.1,293.5,144.6,170.6,10.2
1450118,326.5,29.7,459.7,497.2,147.8
1450119,218.9,405.6,230.2,234.0,327.7
1450120,420.9,270.1,112.4,250.6,403.4
1450121,411.2,484.9,154.1,11.0,196.3
1450122,402.4,146.8,339.0,204.8,342.4
1450123,205.4,305.1,208.2,248.0,319.8
1450124,169.5,379.8,228.0,372.6,220.9
1450125,400.1,313.6,388.5,324.1,25.3
1450126,23.9,91.5,499.9,262.7,36.6
1450127,366.6,38.6,140.3,446.1,402.4
1450128,154.8,253.8,126.3,123.4,146.0
1450129,395.2,369.5,471.6,172.2,41.2
1450130,353.6,106.7,172.5,362.5,494.7
1450131,256.8,146.3,331.6,435.6,179.1
1450132,70.3,372.3,390.3,353.0,373.8
1450133,105.5,54.6,16.7,181.9,345.9
1450134,148.7,85.4,351.9,369.6,106.8
1450135,463.4,262.0,202.5,139.7,33.8
1450136,104.0,17.7,439.0,167.8,130.7
1450137,447.3,77.4,400.8,495.0,271.7
1450138,274.6,162.1,482.6,58.1,133.4
1450139,485.2,439.4,182.5,230.5,426.3
1450140,416.1,256.9,305.7,19.2,182.2
1450141,315.1,234.7,50.3,488.3,252.6
1450142,113.8,89.9,232.7,303.3,391.9
1450143,167.4,168.9,139.1,275.7,143.7
1450144,103.6,48.8,289.5,306.6,152.7
1450145,476.3,325.6,351.2,330.6,15.4
1450146,,82.5,458.0,114.9,182.8
1450147,158.4,135.0,165.6,490.1,236.9
1450148,329.6,139.4,78.9,293.8,384.0
1450149,322.1,18.3,364.5,94.3,104.4
1450150,469.3,447.8,372.1,154.2,330.9
1450151,,89.4,19.0,445.1,54.5
1450152,115.2,11.9,393.9,310.2,27.5
1450153,318.4,157.2,119.3,155.5,334.8
1450154,479.8,134.9,38.0,318.9,485.9
1450155,461.6,282.5,370.1,271.1,28.6
1450156,84.8,236.6,352.0,142.1,108.6
1450157,370.7,337.8,476.0,201.0,349.3
1450158,246.9,53.8,375.5,460.4,393.2
1450159,240.3,244.6,207.7,182.6,102.8
1450160,94.2,372.0,17.4,225.1,410.3
1450161,128.9,135.7,210.4,219.2,286.6
1450162,63.8,284.7,159.8,297.0,11.5
1450163,243.0,55.9,369.9,129.0,448.1
1450164,343.1,456.5,292.6,143.4,433.0
1450165,355.3,185.8,126.4,120.4,108.4
1450166,70.1,111.4,445.6,434.5,306.3
1450167,368.8,445.9,333.2,495.6,430.8
1450168,433.5,342.5,271.0,295.7,404.9
1450169,301.3,347.7,373.8,116.0,31.1
1450170,155.7,469.7,446.4,381.1,293.8
1450171,286.4,236.1,129.0,74.2,44.0
1450172,203.6,101.3,211.1,251.8,179.5
1450173,249.8,314.6,451.6,252.9,128.9
1450174,475.7,175.5,295.4,357.6,484.9
1450175,181.7,417.8,89.5,130.5,413.3
1450176,192.0,79.6,303.6,481.9,48.0
1450177,60.6,195.7,32.0,382.3,141.6
1450178,439.4,377.7,34.1,339.8,435.9
1450179,117.9,374.9,439.3,323.1,327.6
1450180,377.7,30.3,236.3,343.0,219.0
1450181,485.5,418.7,146.0,40.3,75.0
1450182,363.7,70.2,480.0,481.5,206.5
1450183,387.3,230.0,329.0,374.5,207.4
1450184,13.9,150.7,407.9,377.6,325.2
1450185,474.4,14.0,281.9,307.7,263.9
1450186,387.4,170.0,448.1,178.3,289.4
1450187,283.3,437.2,92.3,41.2,355.6
1450188,103.6,125.1,412.8,164.9,367.2
1450189,318.8,415.3,408.8,463.1,331.0
1450190,267.5,478.8,329.6,107.3,160.5
1450191,142.1,492.0,80.0,498.0,319.1
1450192,97.5,59.0,127.8,273.0,247.5
1450193,178.4,374.6,45.5,85.9,412.4
1450194,63.5,217.3,459.6,281.3,255.3
1450195,93.2,165.1,401.3,204.8,495.0
1450196,354.9,32.9,167.2,178.1,364.5
1450197,148.9,64.5,21.6,275.1,14.9
1450198,162.3,256.7,367.3,322.5,98.0
1450199,450.2,457.7,298.8,482.0,53.2
1450200,131.8,240.4,145.8,469.5,108.3
1450201,247.9,276.9,75.1,475.7,170.1
1450202,115.9,411.0,167.9,44.2,212.3
1450203,174.0,275.4,200.3,468.8,202.1
1450204,460.9,25.8,343.1,444.8,28.9
1450205,54.3,319.6,500.0,363.7,384.8
1450206,440.8,439.4,167.7,89.7,494.2
1450207,43.6,161.2,265.7,319.8,53.9
1450208,308.6,451.2,198.1,171.3,128.9
1450209,130.5,165.7,286.3,218.8,329.5
1450210,196.4,201.3,299.6,205.8,229.1
1450211,45.5,364.6,44.8,459.2,293.1
1450212,38.9,441.8,218.1,363.1,458.5
1450213,431.4,86.9,476.8,25.2,77.5
1450214,78.7,328.6,134.0,393.1,255.8
1450215,406.5,295.7,58.5,350.2,233.3
1450216,98.7,274.3,310.6,282.5,78.1
1450217,371.8,48.7,233.5,34.9,432.4
1450218,181.7,250.1,299.2,338.6,422.4
1450219,314.7,493.6,317.9,65.0,13.0
1450220,347.1,344.2,487.1,298.8,414.0
1450221,307.4,148.3,340.6,307.8,489.5
1450222,,163.0,465.6,262.9,314.4
1450223,457.8,142.0,311.9,162.0,160.7
1450224,333.0,106.3,23.9,296.8,205.1
1450225,333.3,357.6,139.6,460.0,474.0
1450226,123.7,479.1,102.0,213.1,116.4
1450227,409.1,353.3,463.3,171.4,317.7
1450228,189.2,95.6,106.6,13.1,382.1
1450229,372.3,250.2,74.0,449.0,42.2
1450230,164.2,11.7,343.2,214.4,141.0
1450231,204.4,20.2,320.3,317.5,90.2
1450232,182.4,176.9,237.3,179.1,315.5
1450233,142.8,85.9,186.8,440.5,193.0
1450234,479.1,216.7,239.9,114.6,162.5
1450235,61.5,102.3,317.1,456.0,132.5
1450236,413.5,40.0,94.3,499.6,111.9
1450237,363.0,77.1,191.4,336.7,188.0
1450238,332.9,380.6,243.0,115.9,101.0
1450239,13.9,74.0,367.0,194.4,95.5
1450240,224.4,95.2,498.2,366.8,154.0
1450241,428.8,46.3,123.9,381.5,144.9
1450242,20.1,446.3,345.1,380.7,267.9
1450243,214.1,435.9,308.4,33.5,398.0
1450244,14.7,187.1,57.4,479.2,288.2
1450245,192.8,438.8,267.3,450.1,214.8
1450246,368.9,61.3,304.7,277.3,204.8
1450247,32.0,407.6,28.0,126.0,250.5
1450248,399.4,265.7,454.5,281.9,159.9
1450249,351.3,133.2,247.7,464.2,306.0
1450250,103.5,435.0,177.2,403.5,474.3
1450251,,194.0,183.3,389.4,453.4
1450252,36.3,30.7,351.0,121.8,162.0
1450253,235.7,33.4,146.7,165.6,138.3
1450254,58.1,217.5,74.7,260.1,214.4
1450255,38.3,466.0,261.4,277.5,93.1
1450256,235.2,51.2,34.3,402.4,385.8
1450257,150.2,109.0,340.6,319.1,209.0
1450258,297.5,430.5,337.4,298.5,368.8
1450259,475.6,56.1,406.1,20.8,84.5
1450260,91.7,445.3,15.3,156.6,367.8
1450261,440.4,132.2,115.0,97.6,391.4
1450262,419.3,488.7,211.9,73.7,176.2
1450263,110.8,87.8,40.7,117.2,65.5
1450264,279.0,326.5,71.3,325.8,214.8
1450265,223.8,42.6,206.7,331.1,228.1
1450266,438.8,117.7,100.9,61.3,193.5
1450267,420.1,363.5,156.1,318.8,202.4
1450268,187.1,417.1,268.8,93.5,308.2
1450269,235.1,152.8,208.7,487.6,315.6
1450270,28.2,397.1,211.4,341.9,137.5
1450271,409.5,293.6,21.8,408.8,96.8
1450272,476.5,69.5,79.2,419.7,229.0
1450273,80.0,18.5,428.9,440.6,60.5
1450274,280.6,486.8,216.0,263.6,393.9
1450275,415.9,176.5,84.7,329.1,484.3
1450276,326.8,186.0,214.3,167.6,318.3
1450277,142.4,65.3,26.0,408.8,404.8
1450278,91.6,120.2,422.7,196.7,453.4
1450279,138.0,462.1,445.6,380.3,458.7
1450280,119.7,71.5,449.3,84.9,158.0
1450281,495.6,401.9,170.6,263.1,203.4
1450282,25.4,260.8,253.5,77.6,72.3
1450283,346.1,492.1,217.7,88.3,298.2
1450284,113.4,421.1,41.7,232.9,10.8
1450285,91.7,276.3,201.9,336.1,487.6
1450286,380.5,228.8,186.3,383.8,370.5
1450287,358.3,345.7,319.1,400.2,134.8
1450288,391.9,395.6,229.1,319.9,476.8
1450289,457.9,168.8,460.6,136.0,154.0
1450290,417.8,83.4,434.7,94.4,333.5
1450291,330.0,352.9,236.6,306.8,430.1
1450292,307.7,172.0,188.4,304.1,253.6
1450293,164.3,104.6,210.8,170.2,223.1
1450294,68.0,229.4,294.9,151.9,359.1
1450295,282.4,189.7,133.6,249.7,177.4
1450296,296.1,410.6,393.0,304.6,181.3
1450297,316.5,493.4,451.9,446.2,250.6
1450298,59.2,18.7,395.9,212.6,371.1
1450299,105.5,87.6,232.7,485.7,25.1
1450300,228.1,235.4,57.4,389.0,205.9
1450301,103.3,418.6,359.8,405.8,325.9
1450302,266.7,92.7,408.0,281.5,499.5
1450303,,265.7,124.0,218.4,329.9
1450304,264.8,300.9,463.1,138.3,193.0
1450305,424.7,112.9,80.1,13.1,37.8
1450306,474.4,203.3,427.7,452.1,478.6
1450307,85.1,172.4,429.5,319.6,282.6
1450308,20.7,102.0,339.8,230.8,445.9
1450309,224.6,124.8,189.8,277.1,208.1
1450310,271.7,436.1,15.1,400.0,53.9
1450311,128.4,177.0,479.6,117.5,19.3
1450312,167.2,119.0,243.9,416.0,167.9
1450313,275.4,279.9,362.1,330.3,417.3
1450314,108.2,435.9,222.3,416.7,252.8
1450315,405.6,48.7,205.4,103.6,469.7
1450316,474.4,467.9,290.5,123.2,384.7
1450317,267.2,435.0,203.0,381.0,235.3
1450318,154.2,85.9,208.1,245.5,64.0
1450319,131.4,169.0,456.4,194.4,267.6
1450320,364.2,94.7,150.3,90.6,498.7
1450321,200.9,196.4,63.8,283.9,198.5
1450322,98.2,359.2,160.6,353.6,94.7
1450323,175.7,63.1,377.2,316.3,16.7
1450324,326.1,109.5,264.0,298.9,369.5
1450325,157.0,97.9,328.7,396.5,272.5
1450326,30.1,307.9,485.5,156.2,113.4
1450327,49.2,406.0,201.9,174.8,13.6
1450328,495.5,263.4,330.9,361.7,32.6
1450329,388.3,215.5,368.5,139.7,86.0
1450330,447.4,309.5,79.9,251.9,233.6
1450331,22.1,450.1,479.5,403.2,393.7
1450332,126.5,186.0,391.6,239.5,351.3
1450333,203.2,39.4,449.4,349.7,149.7
1450334,417.0,411.6,71.1,74.7,386.8
1450335,383.9,469.4,361.1,51.8,422.2
1450336,93.1,197.6,225.0,240.8,19.2
1450337,114.0,196.4,373.5,295.1,166.3
1450338,30.3,435.3,309.4,424.4,179.0
1450339,66.0,38.3,34.8,151.5,499.0
1450340,260.1,381.9,186.7,41.6,85.4
1450341,415.9,314.8,350.8,347.3,75.7
1450342,372.1,205.1,180.3,251.2,103.7
1450343,374.2,262.1,426.9,280.5,25.9
1450344,234.0,238.0,378.8,189.9,454.3
1450345,118.7,290.6,382.3,145.1,68.4
1450346,393.4,169.0,167.3,425.2,302.7
1450347,14.2,68.8,172.5,334.1,213.3
1450348,53.9,226.7,288.1,10.4,356.0
1450349,291.5,193.4,44.7,127.5,196.4
1450350,310.9,487.5,432.4,81.5,237.6
1450351,377.7,215.5,277.2,167.4,404.0
1450352,110.5,417.3,243.6,306.0,289.9
1450353,105.5,215.4,190.9,198.8,203.9
1450354,342.9,296.8,276.1,299.7,188.1
1450355,423.7,316.5,22.3,286.0,288.4
1450356,351.7,12.5,205.4,258.4,37.2
1450357,276.9,305.1,82.3,143.5,271.8
1450358,170.9,350.5,119.7,265.8,435.9
1450359,317.1,206.0,163.6,423.7,133.5
1450360,190.3,331.0,153.1,24.4,434.3
1450361,105.5,408.3,228.9,399.8,403.3
1450362,141.8,27.9,173.7,456.3,301.7
1450363,60.8,201.8,462.8,66.8,174.5
1450364,208.4,295.1,394.2,278.9,186.5
1450365,314.9,411.3,421.8,488.7,333.3
1450366,317.4,387.0,129.5,342.5,397.7
1450367,189.9,244.0,185.3,27.0,496.2
1450368,154.3,374.4,116.2,133.9,421.5
1450369,371.0,283.3,68.1,476.3,386.9
1450370,464.4,459.8,331.4,490.5,227.0
1450371,206.7,280.4,222.8,461.8,132.3
1450372,486.0,333.3,10.7,108.5,17.5
1450373,177.0,227.3,321.8,498.0,94.5
1450374,84.8,108.8,152.1,191.1,189.1
1450375,401.7,96.5,252.8,105.2,374.0
1450376,427.2,227.1,49.9,459.6,45.7
1450377,422.5,147.4,365.0,434.9,47.5
1450378,295.1,282.6,105.1,296.9,309.8
1450379,429.4,376.2,260.3,280.7,221.7
1450380,38.1,209.2,454.2,478.0,464.6
1450381,368.8,381.0,174.4,334.7,374.6
1450382,337.5,402.3,277.6,335.9,35.1
1450383,364.9,58.7,266.8,79.5,131.6
1450384,302.0,338.0,484.1,20.9,12.2
1450385,487.6,407.2,178.4,236.4,352.5
1450386,58.6,252.1,430.9,261.2,405.0
1450387,69.0,392.4,103.4,33.3,402.8
1450388,243.7,215.1,482.0,140.8,248.6
1450389,119.8,454.5,200.2,337.1,316.9
1450390,196.4,112.3,50.8,167.4,242.4
1450391,15.0,451.3,342.2,153.3,333.7
1450392,231.3,492.2,347.7,72.7,491.0
1450393,38.7,388.7,396.7,221.0,305.6
1450394,190.0,189.0,172.5,204.5,453.3
1450395,385.5,200.9,111.1,31.9,378.6
1450396,464.0,59.0,112.4,78.7,244.9
1450397,484.0,266.1,197.3,396.2,168.3
1450398,121.2,69.8,65.9,91.7,296.9
1450399,20.8,413.7,367.7,145.8,147.3
1450400,270.2,118.4,103.5,256.1,325.5
1450401,460.2,297.6,294.4,278.5,347.9
1450402,211.9,305.3,168.8,278.7,488.4
1450403,121.7,30.1,384.1,195.4,264.4
1450404,289.5,211.6,344.6,263.8,319.3
1450405,178.6,139.4,157.5,404.4,251.5
1450406,223.1,210.1,461.1,494.2,312.4
1450407,120.7,222.3,114.1,160.8,294.9
1450408,443.5,424.7,37.9,86.5,169.0
1450409,248.1,395.8,423.4,65.7,228.0
1450410,196.8,445.6,317.5,437.3,282.4
1450411,163.0,429.3,482.2,38.1,236.7
1450412,335.6,97.1,153.4,267.7,222.9
1450413,309.4,381.6,291.3,89.6,290.3
1450414,485.2,211.4,444.5,245.2,325.2
1450415,251.6,159.4,61.8,269.1,446.1
1450416,438.6,136.5,160.3,210.8,415.8
1450417,398.0,50.3,473.2,112.5,158.9
1450418,479.7,498.2,376.9,103.9,197.3
1450419,56.8,114.4,373.5,25.6,137.3
1450420,449.6,300.6,230.5,460.5,59.1
1450421,317.6,21.5,441.4,419.7,151.8
1450422,418.6,19.9,451.1,114.9,273.4
1450423,318.8,364.6,467.4,55.0,92.8
1450424,24.2,171.9,453.9,268.7,443.3
1450425,267.1,113.5,478.3,375.0,339.6
1450426,381.0,431.1,220.6,304.1,258.0
1450427,175.4,270.6,12.2,133.9,333.3
1450428,324.7,298.8,230.4,328.3,426.1
1450429,26.8,186.3,320.2,73.9,282.8
1450430,,82.6,375.3,423.1,323.6
1450431,,315.3,399.1,28.0,487.4
1450432,164.6,438.3,231.2,394.0,450.1
1450433,88.9,12.1,321.6,399.8,115.8
1450434,291.9,273.8,175.1,141.3,488.2
1450435,355.9,405.0,459.5,477.8,385.9
1450436,53.1,331.7,153.6,492.3,123.5
1450437,272.9,444.6,30.3,56.9,267.0
1450438,351.0,280.2,60.4,171.8,388.4
1450439,141.7,418.8,271.5,86.4,361.0
1450440,233.4,279.8,457.3,87.0,302.5
1450441,242.4,360.5,105.1,185.9,104.3
1450442,447.5,224.4,357.2,133.2,298.0
1450443,152.8,463.9,452.8,366.5,141.0
1450444,476.9,397.4,95.4,307.9,306.2
1450445,154.5,301.8,215.6,451.8,306.7
1450446,140.9,483.3,296.4,253.7,22.0
1450447,109.2,471.0,75.8,12.3,160.4
1450448,491.1,180.7,473.0,307.0,60.6
1450449,304.1,421.5,105.9,97.8,476.4
1450450,292.3,328.1,466.3,498.5,110.3
1450451,238.5,378.6,386.1,267.2,433.2
1450452,464.4,144.8,299.3,68.8,277.7
1450453,128.2,90.2,472.7,233.0,103.2
1450454,50.1,240.1,231.9,357.0,265.9
1450455,337.0,480.8,170.8,156.6,309.1
1450456,189.2,465.2,60.7,135.4,262.5
1450457,51.6,21.1,274.1,150.6,468.6
1450458,218.6,330.6,366.9,314.7,482.4
1450459,296.0,68.4,424.8,459.5,472.1
1450460,209.2,75.4,149.9,344.9,470.3
1450461,304.8,180.1,40.9,95.8,186.1
1450462,291.1,15.9,415.0,363.0,334.8
1450463,243.4,372.3,215.5,415.3,468.3
1450464,41.5,221.1,356.3,180.6,287.1
1450465,410.4,380.0,35.0,278.3,230.2
1450466,445.9,66.6,60.6,14.7,399.3
1450467,430.4,311.9,373.9,216.9,224.6
1450468,192.2,347.4,468.8,290.3,455.1
1450469,150.8,359.3,353.7,404.8,37.7
1450470,290.6,62.7,18.9,363.0,476.2
1450471,74.1,352.0,131.1,146.7,159.2
1450472,204.1,360.4,467.9,178.4,313.0
1450473,457.0,464.2,462.1,430.9,228.6
1450474,279.8,115.8,65.4,222.6,422.6
1450475,372.7,114.4,485.8,89.4,191.2
1450476,203.7,290.3,78.4,10.4,389.1
1450477,320.6,68.7,434.7,486.2,87.9
1450478,378.6,193.1,338.6,129.1,470.4
1450479,377.3,281.1,445.3,357.4,133.6
1450480,483.6,131.2,468.0,35.2,261.0
1450481,163.7,361.6,286.5,460.2,245.0
1450482,173.0,72.0,459.3,445.3,463.2
1450483,372.4,131.7,51.7,309.1,36.7
1450484,306.3,383.0,107.8,31.7,255.6
1450485,378.5,262.7,482.1,160.3,437.3
1450486,138.1,365.5,423.6,290.4,242.3
1450487,216.5,416.7,294.8,261.1,160.3
1450488,268.6,55.6,264.6,452.5,429.9
1450489,393.6,371.9,68.8,388.6,212.0
1450490,116.0,193.6,187.9,307.3,357.3
1450491,268.4,155.6,281.0,283.9,354.7
1450492,142.5,436.8,302.4,27.5,54.9
1450493,311.4,34.3,210.8,112.5,38.3
1450494,23.4,255.2,237.4,158.6,290.5
1450495,261.8,110.3,265.3,277.0,139.9
1450496,416.6,384.3,487.7,359.3,121.7
1450497,29.4,474.7,235.2,185.6,410.8
1450498,117.9,38.6,96.4,293.8,311.0
1450499,118.9,291.0,177.3,412.7,299.0
1450500,340.5,413.1,201.9,464.2,451.4
1450501,449.6,319.2,314.6,494.1,163.7
1450502,108.5,97.0,133.6,404.3,88.5
1450503,380.7,66.2,110.0,83.9,371.8
1450504,,108.1,291.7,230.5,264.8
1450505,89.1,435.1,335.7,197.2,258.1
1450506,197.9,88.9,224.4,436.7,274.1
1450507,207.1,475.6,261.8,322.0,222.9
1450508,497.4,289.3,392.8,444.3,483.0
1450509,285.8,416.8,260.0,274.4,30.8
1450510,346.9,87.5,51.7,462.5,396.9
1450511,262.7,490.1,417.9,496.9,127.2
1450512,19.7,371.4,92.6,84.6,50.5
1450513,479.1,167.7,265.9,465.1,187.0
1450514,133.9,484.1,136.5,425.6,373.9
1450515,227.3,395.7,210.7,271.7,360.1
1450516,114.2,185.6,209.7,469.9,45.3
1450517,28.1,437.1,437.7,135.2,330.7
1450518,212.1,473.2,489.9,246.6,292.0
1450519,341.8,406.9,297.4,153.9,62.0
1450520,137.8,202.9,435.8,82.7,267.1
1450521,130.6,264.9,310.5,414.8,447.0
1450522,196.5,171.1,260.3,404.7,446.6
1450523,478.6,491.4,338.9,431.3,249.9
1450524,295.7,227.0,162.5,391.9,70.8
1450525,250.9,61.5,292.6,378.9,481.4
1450526,15.1,37.2,59.1,48.8,320.5
1450527,242.2,452.6,476.6,395.6,373.8
1450528,476.3,129.1,102.2,216.6,105.6
1450529,340.4,89.5,233.3,335.5,161.8
1450530,136.6,447.6,139.4,343.3,21.0
1450531,285.1,422.8,49.5,236.8,260.2
1450532,33.2,434.4,469.9,400.9,305.7
1450533,414.8,370.8,415.1,289.2,203.7
1450534,61.9,83.2,145.8,323.8,143.3
1450535,236.9,296.6,221.1,272.9,480.6
1450536,79.1,150.2,299.1,33.7,409.9
1450537,280.0,424.0,135.1,237.1,286.8
1450538,62.6,138.7,204.9,167.1,111.4
1450539,134.2,13.4,71.4,260.6,294.8
1450540,76.5,322.8,319.4,338.3,211.0
1450541,189.4,374.6,236.1,234.0,348.6
1450542,162.8,109.9,463.3,324.8,129.9
1450543,229.6,456.2,231.9,455.4,370.8
1450544,57.1,45.7,177.8,61.9,133.5
1450545,365.5,440.0,490.9,83.8,156.6
1450546,237.6,322.1,284.7,412.3,337.8
1450547,391.7,53.1,279.8,213.3,301.6
1450548,305.8,63.4,67.5,181.2,148.1
1450549,267.6,98.7,110.9,35.4,422.6
1450550,40.3,450.5,340.9,297.4,167.4
1450551,364.1,497.0,298.6,82.1,24.8
1450552,250.6,465.6,403.6,439.2,176.6
1450553,441.1,59.2,62.8,118.1,18.0
1450554,134.6,45.9,115.4,441.6,149.7
1450555,414.3,76.2,220.9,338.0,483.4
1450556,222.3,233.1,72.5,221.1,286.9
1450557,459.5,164.1,136.2,378.9,124.4
1450558,294.9,16.9,33.5,474.2,40.4
1450559,469.8,491.8,320.4,476.3,25.5
1450560,333.6,420.8,12.4,69.6,341.7
1450561,189.4,189.2,40.0,95.8,77.9
1450562,435.4,121.4,206.2,372.5,21.3
1450563,319.3,430.1,143.8,464.0,280.0
1450564,459.4,17.0,442.1,100.7,169.9
1450565,356.3,370.0,28.2,381.7,80.2
1450566,427.7,371.3,183.8,457.3,244.6
1450567,419.5,186.0,50.1,421.1,266.2
1450568,340.6,295.9,500.0,20.2,480.6
1450569,482.4,318.5,493.7,451.3,323.5
1450570,49.3,27.8,27.4,92.3,446.6
1450571,206.2,276.0,11.5,354.0,370.6
1450572,218.5,127.8,142.1,137.8,201.6
1450573,207.5,194.1,209.2,183.6,255.4
1450574,183.1,154.5,42.2,213.7,270.0
1450575,95.4,147.4,320.3,411.3,96.2
1450576,83.3,486.7,438.0,278.9,371.4
1450577,332.0,341.2,335.6,109.0,77.7
1450578,394.1,325.9,64.2,138.9,125.6
1450579,342.7,91.5,490.2,154.9,222.0
1450580,456.7,431.7,293.7,17.0,79.9
1450581,397.9,166.7,65.8,261.5,319.2
