DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1760158,15.1,295.3,180.6,197.6,High
1760159,125.4,399.6,495.6,60.5,Medium
1760160,439.8,10.2,227.6,443.5,High
1760161,259.0,131.1,420.2,433.5,High
1760162,271.7,137.2,236.1,363.7,High
1760163,490.7,437.0,486.9,358.3,Medium
1760164,366.9,244.9,427.1,430.4,High
1760165,445.6,307.8,253.1,237.0,High
1760166,195.8,217.5,415.8,437.3,Medium
1760167,321.1,297.3,14.2,141.0,Medium
1760168,418.6,466.1,132.3,45.8,High
1760169,200.2,224.8,263.0,273.7,High
1760170,83.6,280.7,38.9,488.8,Low
1760171,171.9,89.3,41.8,447.2,High
1760172,370.4,299.9,189.1,147.9,Medium
1760173,154.0,159.9,144.2,90.4,Low
1760174,218.5,44.0,318.5,53.2,Medium
1760175,323.0,59.8,201.6,448.4,Low
1760176,483.7,131.9,228.1,348.3,High
1760177,47.9,187.0,12.0,265.5,High
1760178,118.1,160.5,395.5,258.4,Low
1760179,14.6,474.9,188.9,261.8,Low
1760180,128.1,218.1,341.6,91.6,Low
1760181,231.8,488.1,321.6,325.9,Low
1760182,384.7,400.3,386.1,464.1,High
1760183,468.7,167.4,293.3,24.9,High
1760184,217.7,393.9,497.5,164.7,High
1760185,18.7,400.2,292.8,184.1,High
1760186,376.3,432.1,395.3,153.9,Low
1760187,48.5,23.4,125.8,251.9,High
1760188,351.3,406.5,449.5,193.2,High
1760189,490.2,387.4,99.9,480.0,Medium
1760190,79.0,,38.2,95.7,Medium
1760191,284.7,196.8,472.4,192.2,High
1760192,303.8,296.4,395.8,114.8,Low
1760193,369.2,217.0,291.5,190.6,High
1760194,125.7,381.3,364.8,394.8,Medium
1760195,74.7,362.1,158.9,428.9,Low
1760196,454.8,125.2,414.5,452.4,Medium
1760197,359.7,153.5,97.6,229.4,Low
1760198,276.1,221.1,51.1,233.5,Medium
1760199,199.6,251.5,289.8,447.6,Low
1760200,16.3,488.7,151.1,49.5,Low
1760201,11.2,79.1,49.6,59.2,High
1760202,73.6,307.7,278.1,350.6,Medium
1760203,428.8,154.4,428.4,38.1,Low
1760204,46.0,490.4,354.5,178.4,Low
1760205,317.2,,82.4,16.5,Medium
1760206,336.9,113.4,220.2,110.5,Medium
1760207,65.2,388.9,261.3,11.3,Low
1760208,426.8,15.3,184.7,435.7,High
1760209,430.4,474.9,50.0,139.1,Low
1760210,147.2,263.0,300.7,233.3,Medium
1760211,483.7,265.3,280.4,119.0,Low
1760212,122.9,34.5,227.3,313.8,Medium
1760213,490.7,473.9,365.0,350.7,Low
1760214,23.0,93.7,435.4,166.6,High
1760215,54.7,199.2,335.9,66.7,Medium
1760216,391.5,456.4,218.2,15.4,Medium
1760217,440.6,94.5,385.2,12.4,High
1760218,433.7,130.4,135.2,412.7,Medium
1760219,345.5,151.2,263.9,325.9,Medium
1760220,161.3,210.6,363.3,91.5,Low
1760221,343.6,71.7,452.4,301.5,Low
1760222,80.8,268.5,209.8,176.4,High
1760223,256.7,411.4,337.4,155.2,Low
1760224,141.5,488.4,147.8,117.9,High
1760225,13.9,406.0,357.0,92.7,Low
1760226,185.2,192.0,109.8,68.5,High
1760227,63.9,443.1,250.1,286.7,Low
1760228,461.2,59.5,247.6,491.3,High
1760229,463.0,296.6,410.3,293.2,Medium
1760230,255.4,43.0,220.3,456.7,High
1760231,333.6,425.0,470.2,225.2,Low
1760232,92.3,414.8,435.5,416.2,Low
1760233,473.4,63.0,375.6,259.1,High
1760234,335.4,28.5,62.5,288.8,High
1760235,200.2,287.6,103.6,93.5,Medium
1760236,177.0,493.5,143.4,426.9,Low
1760237,415.6,332.4,166.8,317.7,Low
1760238,370.3,415.4,218.0,177.4,High
1760239,224.6,81.0,472.7,240.2,Medium
1760240,63.7,118.8,74.3,247.5,Medium
1760241,17.4,132.1,27.4,61.2,Medium
1760242,47.2,125.2,324.6,141.4,Medium
1760243,44.6,75.4,183.5,332.3,High
1760244,369.1,470.5,49.0,312.0,Low
1760245,194.8,117.9,434.2,82.0,Medium
1760246,27.7,73.2,438.7,349.4,Low
1760247,471.1,44.5,178.6,400.4,Low
1760248,371.0,440.9,419.8,207.2,Low
1760249,365.7,247.5,210.3,73.9,Low
1760250,386.3,40.3,244.3,27.8,High
1760251,224.4,66.1,249.3,111.9,Low
1760252,251.8,121.0,413.9,131.5,Low
1760253,292.8,386.0,215.8,272.0,Low
1760254,328.2,452.5,229.7,223.5,High
1760255,22.5,175.6,271.5,499.1,High
1760256,370.1,,474.9,72.9,Medium
1760257,148.1,462.7,19.4,213.3,High
1760258,86.6,193.3,50.0,178.0,High
1760259,496.7,237.1,55.2,454.5,Medium
1760260,90.0,477.2,256.6,269.3,Low
1760261,359.9,43.4,160.8,483.8,Low
1760262,84.6,68.0,100.8,128.0,Low
1760263,55.6,349.4,484.3,408.1,Low
1760264,285.1,262.7,96.5,116.3,Medium
1760265,104.0,70.9,179.5,49.9,Low
1760266,217.3,,401.0,423.8,Low
1760267,380.8,307.7,76.5,418.0,High
1760268,300.5,358.3,254.7,32.8,Medium
1760269,301.4,278.9,225.0,366.9,Low
1760270,377.7,85.1,289.3,111.1,Low
1760271,419.7,111.5,365.2,12.0,Low
1760272,236.3,126.8,374.3,394.8,Medium
1760273,172.1,405.6,443.4,71.2,Medium
1760274,59.1,11.4,130.7,498.8,Low
1760275,147.1,69.3,61.8,99.6,Low
1760276,427.0,162.3,403.7,90.0,Low
1760277,346.4,214.5,34.6,389.7,Medium
1760278,167.8,452.3,76.8,166.9,Low
1760279,317.3,33.1,122.1,259.4,High
1760280,169.7,142.1,117.1,156.6,Medium
1760281,124.4,37.4,168.3,172.9,Medium
1760282,129.1,118.0,119.2,69.3,High
1760283,92.3,499.1,468.0,98.2,High
1760284,262.8,62.8,405.5,89.3,Medium
1760285,118.0,355.4,23.4,324.4,Medium
1760286,74.1,401.2,77.5,274.0,High
1760287,259.1,345.2,256.2,280.7,High
1760288,85.8,287.4,202.0,122.1,Low
1760289,36.3,376.3,443.3,440.0,Medium
1760290,18.3,424.7,88.2,417.1,Medium
1760291,353.0,240.8,73.0,131.1,High
1760292,127.8,439.1,192.1,345.0,Medium
1760293,413.1,459.0,242.1,242.2,Low
1760294,371.7,112.6,432.3,195.4,High
1760295,51.5,171.1,401.0,451.5,Low
1760296,52.2,491.4,33.3,17.2,High
1760297,398.0,19.8,358.1,396.4,High
1760298,315.6,239.4,287.4,232.7,Low
1760299,216.1,56.4,174.6,123.7,High
1760300,348.6,155.1,449.6,312.7,High
1760301,192.6,403.1,41.1,478.8,Medium
1760302,102.9,363.7,103.3,25.3,Low
1760303,219.1,40.2,112.8,85.9,High
1760304,201.9,488.6,214.4,136.3,Medium
1760305,130.7,106.7,332.5,212.7,Medium
1760306,344.2,300.5,470.6,57.2,High
1760307,294.4,98.1,449.6,210.5,Low
1760308,237.4,128.5,314.9,112.0,Medium
1760309,180.4,386.9,109.3,183.8,Medium
1760310,99.7,84.6,91.5,16.9,High
1760311,356.8,365.5,411.1,82.4,Medium
1760312,274.6,280.3,378.0,426.2,Low
1760313,332.9,393.3,484.9,275.1,Low
1760314,387.0,201.5,275.5,468.5,Medium
1760315,335.4,206.8,366.4,424.6,High
1760316,351.1,422.5,389.4,167.4,Medium
1760317,451.3,422.1,438.7,23.6,Low
1760318,166.4,367.5,28.6,257.3,Medium
1760319,185.3,315.8,437.0,52.5,High
1760320,408.9,364.3,368.8,90.2,High
1760321,43.8,281.0,469.7,313.9,Medium
1760322,98.1,316.0,488.4,99.3,Low
1760323,376.4,272.9,299.6,14.9,Medium
1760324,434.5,470.0,374.5,165.4,Low
1760325,100.7,455.8,66.2,98.6,High
1760326,344.0,106.1,401.8,473.6,Medium
1760327,81.0,372.0,35.1,67.1,Low
1760328,465.0,248.9,80.9,318.4,Low
1760329,298.4,43.3,239.3,178.8,Medium
1760330,87.9,434.6,459.8,494.6,Medium
1760331,385.3,484.6,324.8,124.0,High
1760332,321.9,350.1,40.8,417.3,High
1760333,115.2,447.1,472.1,303.4,High
1760334,62.8,301.1,91.6,235.9,Medium
1760335,176.7,421.9,320.2,90.0,Low
1760336,246.4,416.4,66.4,232.9,High
1760337,205.9,414.8,443.2,478.2,High
1760338,249.6,423.7,51.2,489.5,Low
1760339,20.5,170.1,254.6,215.3,Low
1760340,365.7,237.6,318.7,76.1,High
1760341,451.6,71.9,440.8,134.7,Low
1760342,373.2,373.7,444.6,165.5,High
1760343,247.7,420.8,16.7,22.9,High
1760344,359.2,437.9,256.2,124.3,High
1760345,314.7,407.2,217.0,70.3,High
1760346,367.8,450.2,119.6,292.8,Low
1760347,466.4,167.0,316.3,429.5,High
1760348,376.5,51.9,487.3,71.8,Medium
1760349,72.4,127.4,209.0,307.1,Medium
1760350,120.0,305.4,410.4,225.4,Medium
1760351,489.7,12.4,372.8,333.3,High
1760352,457.3,172.5,94.6,79.5,Medium
1760353,273.5,78.3,479.1,47.6,Low
1760354,208.7,274.9,19.5,149.2,High
1760355,196.2,216.0,379.5,359.8,Medium
1760356,142.6,464.1,97.3,279.3,Medium
1760357,472.8,62.5,498.1,390.7,Medium
1760358,191.4,371.5,329.7,140.4,Medium
1760359,271.7,476.2,128.4,383.4,Low
1760360,485.3,455.1,424.6,57.0,Medium
1760361,144.7,197.6,211.6,106.1,Low
1760362,354.1,36.1,97.4,190.6,High
1760363,199.6,169.2,227.4,12.6,Low
1760364,334.0,477.4,286.9,352.9,Medium
1760365,161.1,423.6,401.4,178.0,High
1760366,257.4,333.9,48.8,213.3,Medium
1760367,171.5,31.0,368.6,72.4,Low
1760368,407.1,208.2,119.1,425.6,Medium
1760369,144.4,60.4,143.1,225.7,Low
1760370,383.7,417.8,280.4,284.6,Low
1760371,142.5,341.9,258.2,341.1,Low
1760372,114.0,326.0,114.9,484.2,High
1760373,412.2,331.8,305.7,105.6,Medium
1760374,95.3,99.9,296.1,391.8,High
1760375,35.9,362.3,461.5,250.2,High
1760376,185.4,121.0,361.0,100.5,Low
1760377,292.5,232.0,163.9,243.3,Medium
1760378,465.4,382.9,434.1,178.9,Medium
1760379,106.2,346.6,385.4,325.5,High
1760380,498.2,486.9,419.4,110.9,High
1760381,153.7,283.7,32.7,488.9,Medium
1760382,197.0,385.6,250.3,136.6,Low
1760383,281.0,373.1,270.7,389.2,Medium
1760384,32.1,54.0,49.1,395.4,Low
1760385,22.7,227.5,134.2,236.4,High
1760386,105.0,233.5,55.8,38.9,Low
1760387,329.8,433.9,120.6,482.1,Low
1760388,259.8,490.9,84.6,260.2,High
1760389,498.3,52.3,291.3,332.2,Low
1760390,298.5,310.6,247.0,379.6,Medium
1760391,296.1,402.4,334.7,377.7,High
1760392,233.7,466.5,476.8,177.2,High
1760393,453.9,50.6,156.6,10.5,Medium
1760394,382.3,194.0,150.3,451.9,Medium
1760395,34.2,76.5,285.0,279.9,High
1760396,446.9,197.8,11.0,231.6,High
1760397,288.6,472.4,88.2,23.8,Low
1760398,263.5,207.4,496.3,470.9,Low
1760399,441.2,265.2,60.5,259.8,Low
1760400,333.1,473.0,145.9,448.1,High
1760401,95.8,44.4,117.4,478.1,Medium
1760402,210.4,176.2,133.4,208.2,High
1760403,50.4,446.2,339.3,69.4,Medium
1760404,452.2,52.1,280.0,349.2,Medium
1760405,361.2,196.0,29.1,354.4,Low
1760406,426.4,216.8,294.8,467.9,Low
1760407,274.8,191.1,28.3,375.0,High
1760408,45.3,384.0,143.0,467.9,Low
1760409,468.1,139.8,443.6,420.4,High
1760410,131.9,340.1,18.5,380.1,High
1760411,441.9,344.9,275.2,31.3,High
1760412,401.8,499.3,11.0,327.4,High
1760413,436.9,67.1,367.3,214.5,Low
1760414,15.2,241.3,194.3,245.7,High
1760415,391.3,111.1,282.7,182.3,Low
1760416,205.3,304.6,75.3,64.8,High
1760417,270.3,246.2,69.2,456.4,High
1760418,230.3,476.4,187.0,376.3,Medium
1760419,203.1,335.4,430.6,168.2,Medium
1760420,434.5,56.9,278.5,435.6,High
1760421,309.6,,345.9,355.8,High
1760422,92.7,265.8,440.2,35.4,Medium
1760423,235.3,162.5,118.4,59.5,Low
1760424,256.5,445.9,434.4,380.9,High
1760425,333.6,456.4,43.2,391.8,Low
1760426,104.6,86.7,48.3,430.6,High
1760427,104.3,62.2,417.5,81.2,Medium
1760428,381.1,275.2,448.1,229.5,High
1760429,380.4,100.4,261.0,324.4,High
1760430,465.4,20.8,495.4,385.7,Low
1760431,441.8,293.8,486.1,454.4,Medium
1760432,139.3,112.2,388.6,419.9,Medium
1760433,193.9,173.9,460.6,172.0,Low
1760434,438.7,177.0,209.5,466.2,High
1760435,465.7,442.3,281.4,228.2,Medium
1760436,214.7,488.2,323.4,117.9,High
1760437,410.7,373.3,454.0,69.5,Medium
1760438,15.0,485.5,494.9,248.3,Low
1760439,184.6,51.9,443.1,345.4,Medium
1760440,299.3,299.8,174.2,289.2,Low
1760441,219.3,403.8,455.5,301.7,High
1760442,139.6,299.5,208.1,321.3,Low
1760443,455.7,178.9,328.1,450.1,Medium
1760444,285.1,88.0,365.6,11.9,Low
1760445,64.9,,119.2,375.2,Medium
1760446,49.1,469.2,113.6,266.5,Low
1760447,423.4,56.5,489.0,241.5,Medium
1760448,479.7,122.9,427.1,316.2,High
1760449,264.2,24.9,322.3,280.6,High
1760450,46.8,286.8,206.0,36.8,Medium
1760451,364.3,424.0,402.8,409.9,High
1760452,358.1,392.3,244.3,127.9,High
1760453,234.5,470.3,334.0,408.9,Low
1760454,25.9,444.9,470.9,337.9,Low
1760455,392.8,233.4,318.3,453.4,Low
1760456,358.1,214.2,482.9,416.4,Medium
1760457,477.5,96.4,200.9,172.2,Medium
1760458,86.0,286.6,17.9,157.2,High
1760459,115.8,326.5,48.4,161.1,High
1760460,437.6,142.8,338.2,235.2,High
1760461,56.5,197.8,451.3,107.5,Medium
1760462,451.1,120.9,487.5,411.5,Low
1760463,392.6,323.7,358.3,296.3,Low
1760464,32.6,432.7,359.7,495.1,Low
1760465,155.9,25.6,387.9,480.9,Medium
1760466,100.7,426.8,286.8,248.4,Medium
1760467,141.7,412.3,309.9,302.7,Medium
1760468,461.0,164.4,334.9,304.0,Low
1760469,247.5,430.8,69.5,477.9,High
1760470,302.1,36.0,321.0,163.8,Low
1760471,376.0,244.0,88.9,384.4,Low
1760472,134.8,248.0,203.9,290.9,Low
1760473,414.4,205.6,334.6,61.0,Low
1760474,304.2,253.1,448.0,152.3,High
1760475,353.3,378.4,66.7,477.7,Medium
1760476,188.4,400.9,294.6,51.8,High
1760477,284.5,404.7,234.7,330.5,Medium
1760478,379.3,430.6,287.5,317.4,High
1760479,217.1,33.3,38.7,165.4,Low
1760480,214.4,131.9,306.3,455.7,Medium
1760481,259.5,49.5,191.9,133.7,High
1760482,388.3,350.4,260.0,315.1,Medium
1760483,216.6,420.3,205.9,436.2,Medium
1760484,211.3,377.3,329.6,331.3,High
1760485,301.2,126.4,39.2,196.6,High
1760486,182.5,261.4,113.0,357.6,Medium
1760487,334.5,154.5,313.3,350.1,Low
1760488,347.2,332.0,120.5,109.3,Low
1760489,371.9,127.5,75.4,60.3,Low
1760490,496.1,57.1,106.3,207.5,Low
1760491,19.0,175.8,67.2,406.1,Low
1760492,88.2,226.3,494.3,119.9,High
1760493,16.8,114.5,481.4,116.6,High
1760494,216.2,334.2,301.5,52.3,High
1760495,131.9,29.5,246.5,200.7,High
1760496,106.9,127.0,214.1,273.2,High
1760497,378.2,446.9,445.7,461.3,Low
1760498,365.4,188.4,172.9,17.4,Medium
1760499,324.7,67.4,169.3,464.6,High
1760500,62.7,356.9,453.7,137.8,Low
1760501,267.3,443.8,29.7,318.5,High
1760502,336.2,364.8,408.1,455.5,Low
1760503,58.1,161.7,199.5,387.0,High
1760504,116.2,347.8,108.9,134.2,Low
1760505,300.8,236.7,267.6,129.0,Low
1760506,122.7,76.9,168.8,44.7,High
1760507,359.0,254.9,101.1,281.5,Medium
1760508,319.8,441.0,67.2,302.7,Low
1760509,164.0,140.7,322.2,481.1,Low
1760510,384.6,202.6,198.7,393.4,High
1760511,299.1,193.4,62.0,113.1,Low
1760512,402.0,205.4,83.5,482.2,Medium
1760513,149.3,381.0,139.8,381.4,Low
1760514,394.1,102.9,205.8,162.0,High
1760515,215.8,470.6,292.4,180.5,Low
1760516,331.3,435.8,445.7,161.0,Medium
1760517,262.3,495.0,283.4,440.5,Low
1760518,394.9,370.6,426.4,190.2,High
1760519,287.9,154.9,167.4,415.5,Medium
1760520,339.8,28.9,365.0,416.1,High
1760521,85.7,51.8,421.9,156.0,High
1760522,155.9,363.8,250.7,496.7,Medium
1760523,242.3,161.7,101.1,314.9,High
1760524,21.4,52.2,350.7,58.7,Medium
1760525,203.6,14.2,318.8,418.6,Low
1760526,81.6,271.2,189.5,131.8,Medium
1760527,234.5,78.7,298.1,260.9,High
1760528,278.9,202.1,248.9,61.9,High
1760529,261.0,289.8,123.2,199.5,Medium
1760530,143.1,117.7,225.3,123.9,Low
1760531,126.3,61.3,494.7,437.7,Medium
1760532,433.6,269.9,321.0,317.7,Low
1760533,439.1,181.3,468.6,24.9,High
1760534,204.4,145.5,336.0,430.8,High
1760535,317.0,362.6,435.2,436.4,Medium
1760536,375.6,435.5,74.5,470.4,Low
1760537,364.4,455.4,97.4,24.3,Low
1760538,94.3,489.5,273.0,10.4,Low
1760539,143.1,25.0,168.9,209.9,High
1760540,340.3,192.4,138.4,220.7,Medium
1760541,125.1,446.6,161.0,348.8,Medium
1760542,248.2,444.0,425.0,311.4,Low
1760543,18.7,21.5,439.2,128.4,High
1760544,419.7,153.6,286.6,168.1,Low
1760545,186.4,454.2,144.2,330.5,Medium
1760546,114.2,81.3,310.7,176.0,Medium
1760547,104.3,64.7,60.7,461.8,High
1760548,450.6,72.5,348.4,41.6,High
1760549,170.6,118.6,45.5,81.5,High
1760550,146.5,96.4,243.7,201.5,Medium
1760551,98.4,437.9,427.7,468.3,High
1760552,393.0,64.3,367.5,98.4,Low
1760553,237.8,301.1,398.5,209.1,Low
1760554,447.1,20.5,447.1,231.7,Low
1760555,27.5,17.4,155.7,411.1,Low
1760556,275.3,213.4,345.0,24.6,Medium
1760557,310.0,358.6,239.6,331.0,Low
1760558,469.7,233.3,223.0,197.5,High
1760559,254.9,113.3,364.0,376.4,Medium
1760560,307.6,455.0,486.6,59.8,Low
1760561,177.6,372.5,366.2,164.0,High
1760562,223.6,203.4,114.7,387.1,Medium
1760563,281.6,497.2,222.6,456.0,Low
1760564,21.9,117.8,481.4,130.6,High
1760565,154.7,96.7,129.4,56.8,High
1760566,424.5,204.2,114.0,310.5,High
1760567,162.1,375.0,324.6,439.8,High
1760568,320.9,165.9,447.1,238.5,Low
1760569,433.2,399.3,306.1,489.3,High
1760570,107.8,223.6,107.8,67.3,Low
1760571,66.6,319.7,172.7,103.5,Medium
1760572,483.4,36.9,311.2,147.8,High
1760573,489.3,206.5,136.8,448.4,Low
1760574,279.7,371.8,366.5,223.5,High
1760575,231.5,164.9,288.5,393.6,High
1760576,430.7,436.1,229.6,411.0,Low
1760577,415.1,92.8,319.0,359.3,High
1760578,155.1,287.0,221.5,24.0,Medium
1760579,228.1,497.9,80.2,322.4,High
1760580,262.4,15.1,483.0,292.4,High
1760581,289.2,418.3,72.0,214.9,Medium
1760582,449.6,322.0,423.8,460.5,Low
1760583,284.8,143.4,206.0,435.0,Low
1760584,375.5,379.8,172.6,263.2,Low
1760585,336.7,218.7,159.8,271.8,High
1760586,368.2,96.5,428.3,387.2,High
1760587,475.5,432.1,238.5,410.3,Medium
1760588,196.0,482.4,276.3,422.2,High
1760589,262.0,457.1,466.4,14.1,Medium
1760590,179.4,201.7,406.2,345.3,Medium
1760591,230.4,187.4,424.1,329.9,High
1760592,465.0,405.4,273.2,418.9,High
1760593,294.4,284.6,262.2,200.8,High
1760594,10.8,263.8,165.4,132.7,Low
1760595,217.4,117.7,278.9,196.8,High
1760596,190.0,133.7,123.3,121.5,High
1760597,469.9,63.3,208.0,298.5,Medium
1760598,174.5,238.8,110.3,294.1,Medium
1760599,206.8,125.2,402.7,274.0,High
1760600,34.7,446.4,162.3,14.0,Medium
1760601,137.1,476.5,100.5,361.0,High
1760602,494.7,208.0,430.0,166.1,High
1760603,235.8,422.7,65.3,226.4,High
1760604,399.2,313.7,96.0,39.6,Low
1760605,181.9,147.4,449.1,425.9,Medium
1760606,400.0,430.6,109.0,217.2,High
1760607,222.5,272.8,196.4,257.0,Low
1760608,353.5,324.3,142.8,146.6,Medium
