TransactionID,ItemCount,FreshProduce_Percent,CouponUsed,PaymentMethod,TotalSpend
1390123,73.2,70.7,1,198.1,159.8
1390124,131.8,348.4,1,208.3,228.8
1390125,308.0,478.9,1,434.3,145.9
1390126,384.9,380.2,1,407.9,416.9
1390127,264.7,309.4,1,362.1,149.7
1390128,313.4,,0,236.6,363.7
1390129,200.3,213.7,0,198.7,275.9
1390130,66.2,,1,298.9,316.8
1390131,340.3,337.2,1,436.7,247.2
1390132,96.3,305.3,1,347.2,97.9
1390133,413.1,473.7,0,216.2,455.9
1390134,477.9,305.0,1,129.5,478.8
1390135,444.9,40.3,1,368.2,89.8
1390136,175.1,413.3,0,189.0,298.3
1390137,438.3,137.1,0,361.2,85.1
1390138,202.4,78.5,1,362.2,317.6
1390139,489.4,163.2,0,27.2,370.9
1390140,268.1,304.5,1,65.6,213.8
1390141,114.4,272.8,1,286.9,342.0
1390142,466.3,405.6,1,291.7,93.0
1390143,282.3,185.9,0,495.5,222.5
1390144,494.1,467.3,1,78.4,10.3
1390145,433.3,339.8,0,307.6,466.4
1390146,186.1,231.0,0,441.4,475.2
1390147,231.3,225.0,0,299.3,395.4
1390148,84.9,472.7,1,88.6,60.0
1390149,434.6,459.2,0,283.5,68.3
1390150,348.5,54.7,1,305.4,279.9
1390151,379.2,295.7,0,82.2,397.3
1390152,491.1,329.5,1,164.4,464.5
1390153,490.9,228.4,0,76.0,233.5
1390154,72.2,105.6,0,290.8,310.4
1390155,282.9,40.9,1,328.4,151.7
1390156,380.7,342.0,0,22.6,287.0
1390157,71.9,216.3,0,201.1,286.1
1390158,278.0,130.3,0,380.7,176.5
1390159,293.4,162.5,1,266.8,364.0
1390160,453.9,95.1,0,192.3,204.0
1390161,364.1,403.6,0,279.0,404.6
1390162,47.2,265.0,1,115.5,91.4
1390163,225.4,95.1,1,363.2,72.4
1390164,311.8,236.1,1,110.6,357.5
1390165,223.4,182.4,0,225.2,295.2
1390166,471.1,390.4,1,227.7,382.3
1390167,65.4,151.1,1,429.9,40.7
1390168,337.9,448.2,0,303.8,300.6
1390169,446.8,101.6,1,74.6,281.1
1390170,375.4,305.5,1,131.9,134.7
1390171,273.0,18.2,1,415.6,290.3
1390172,256.2,33.9,1,174.2,317.7
1390173,233.8,255.0,1,297.3,25.8
1390174,479.7,282.5,0,71.3,445.9
1390175,464.1,279.3,1,413.9,266.1
1390176,353.7,183.2,1,326.6,198.1
1390177,230.6,29.4,1,92.6,110.6
1390178,328.6,51.1,1,346.2,263.2
1390179,33.9,468.6,0,381.4,254.5
1390180,56.8,228.8,1,110.2,96.8
1390181,353.9,244.4,0,173.1,265.7
1390182,435.4,228.7,1,158.6,421.9
1390183,349.1,128.4,1,149.1,267.4
1390184,116.9,114.7,1,183.2,326.6
1390185,488.3,304.4,0,318.5,358.0
1390186,441.6,,0,12.8,403.0
1390187,101.0,464.3,0,276.3,12.9
1390188,150.0,257.3,0,62.2,246.0
1390189,345.8,410.2,0,16.1,51.7
1390190,30.9,53.2,1,320.2,292.5
1390191,349.3,197.6,0,166.9,430.2
1390192,19.3,408.2,0,181.8,484.6
1390193,210.9,332.3,0,493.8,372.0
1390194,137.7,431.6,1,282.9,15.3
1390195,14.3,348.0,1,73.7,234.5
1390196,207.8,119.3,0,497.7,193.7
1390197,375.9,67.8,0,52.3,123.6
1390198,215.1,167.3,0,145.6,42.9
1390199,252.4,254.4,0,337.8,287.9
1390200,144.0,495.1,1,147.9,271.4
1390201,102.6,479.0,0,347.0,421.9
1390202,489.5,165.3,0,390.6,14.8
1390203,457.4,331.4,0,193.2,297.2
1390204,176.8,158.9,0,95.8,357.0
1390205,392.4,360.4,1,233.9,488.2
1390206,227.8,30.2,1,384.6,255.5
1390207,166.7,186.5,1,444.6,50.3
1390208,404.4,322.9,1,229.8,331.9
1390209,303.2,330.9,1,413.2,326.9
1390210,75.7,301.8,0,113.9,73.3
1390211,275.0,216.8,1,364.8,364.3
1390212,305.4,120.8,0,274.7,415.0
1390213,318.2,373.2,1,399.7,290.0
1390214,328.6,84.5,0,222.4,434.7
1390215,497.4,383.4,0,363.4,460.3
1390216,74.5,300.8,0,198.4,440.8
1390217,215.3,116.5,0,408.1,156.8
1390218,432.6,401.0,1,254.2,142.7
1390219,201.9,337.7,1,324.3,390.9
1390220,173.4,366.7,0,467.1,201.7
1390221,19.1,443.3,1,181.8,232.4
1390222,188.4,57.0,1,91.4,476.5
1390223,269.0,66.8,1,485.7,316.4
1390224,319.5,110.0,1,241.5,87.4
1390225,62.3,230.7,0,56.6,107.9
1390226,232.4,497.8,1,74.9,215.2
1390227,306.1,71.1,1,247.9,384.4
1390228,412.3,415.2,0,288.6,409.7
1390229,31.8,112.4,1,416.2,44.4
1390230,490.0,369.3,1,261.6,291.8
1390231,242.8,176.3,1,250.3,215.4
1390232,389.8,371.6,1,332.3,489.8
1390233,95.3,377.4,1,303.1,17.1
1390234,136.2,454.1,1,462.6,407.4
1390235,78.8,287.1,0,264.1,14.6
1390236,360.7,232.0,1,291.7,293.2
1390237,263.8,54.9,1,274.6,214.4
1390238,379.6,308.9,0,64.9,37.1
1390239,58.2,198.9,1,370.3,241.0
1390240,371.6,98.6,1,447.0,105.4
1390241,354.0,400.9,0,358.8,176.7
1390242,302.2,302.2,0,108.3,404.9
1390243,37.9,15.0,1,388.9,216.3
1390244,38.7,438.4,1,237.6,460.5
1390245,284.4,454.5,0,276.1,32.9
1390246,140.1,116.5,1,388.3,140.0
1390247,401.3,11.6,1,61.1,178.4
1390248,300.0,83.5,0,282.7,91.5
1390249,113.4,193.4,1,247.9,137.0
1390250,495.4,406.0,1,258.2,489.4
1390251,88.8,154.1,0,494.0,43.7
1390252,393.4,142.0,0,39.1,260.6
1390253,404.3,494.9,0,410.9,428.8
1390254,18.8,459.2,1,449.8,165.1
1390255,378.7,450.5,0,445.2,474.2
1390256,365.6,463.5,1,475.3,484.9
1390257,148.8,337.7,1,171.9,123.4
1390258,424.5,53.2,0,441.9,334.8
1390259,282.6,370.3,1,431.6,450.0
1390260,148.1,476.6,0,387.6,291.4
1390261,452.5,113.0,0,314.4,367.1
1390262,319.6,315.8,1,464.7,226.1
1390263,282.4,177.8,0,217.1,290.0
1390264,59.8,355.5,0,233.2,418.1
1390265,75.7,48.2,1,79.1,279.4
1390266,23.6,449.8,1,62.3,42.1
1390267,247.6,100.1,1,282.7,35.1
1390268,277.8,331.2,0,181.9,276.5
1390269,225.1,296.2,1,111.4,214.5
1390270,310.8,29.9,1,492.4,254.6
1390271,89.1,354.5,0,469.0,407.2
1390272,229.0,491.4,0,161.8,235.2
1390273,392.5,278.1,1,255.4,397.1
1390274,27.4,328.2,0,230.6,70.1
1390275,118.5,384.5,1,299.3,266.6
1390276,186.8,357.2,0,145.6,471.0
1390277,246.1,107.1,0,175.3,457.9
1390278,109.8,332.4,0,379.7,69.3
1390279,252.1,482.7,1,365.8,448.3
1390280,475.2,430.9,1,102.2,399.0
1390281,262.0,261.3,1,471.4,133.9
1390282,97.0,386.3,0,455.1,67.1
1390283,75.5,189.7,0,186.5,95.7
1390284,426.8,391.3,1,287.7,121.4
1390285,421.8,183.2,0,40.9,77.8
1390286,253.5,269.6,1,80.2,20.8
1390287,86.2,221.7,0,208.3,496.8
1390288,407.4,480.7,1,233.1,373.7
1390289,134.8,166.6,1,345.6,75.9
1390290,337.2,495.4,1,193.8,365.0
1390291,383.8,269.0,1,277.7,275.5
1390292,482.6,32.0,0,449.8,199.7
1390293,103.3,222.7,1,376.3,34.5
1390294,275.9,444.9,1,455.2,231.1
1390295,222.0,305.1,1,265.6,117.4
1390296,293.1,310.3,0,291.0,338.6
1390297,88.7,323.1,0,227.3,91.2
1390298,497.8,69.7,0,188.4,74.8
1390299,111.4,470.3,0,22.5,359.1
1390300,347.1,308.7,0,76.1,348.7
1390301,211.6,165.3,1,409.6,474.5
1390302,232.5,77.2,1,182.9,65.7
1390303,132.0,438.1,1,50.8,311.7
1390304,94.8,459.1,0,415.8,193.8
1390305,94.8,120.6,1,343.4,430.0
1390306,424.2,143.0,0,357.4,51.1
1390307,415.1,77.3,1,34.2,246.7
1390308,275.9,291.1,0,333.2,390.3
1390309,444.4,433.3,1,124.8,11.8
1390310,363.1,189.0,1,217.5,14.3
1390311,180.4,236.5,0,470.1,102.6
1390312,228.5,29.4,1,167.3,383.8
1390313,186.2,314.0,0,194.4,379.5
1390314,243.5,437.9,1,453.5,10.7
1390315,469.8,271.2,1,79.5,348.6
1390316,431.7,220.5,0,153.6,432.8
1390317,26.9,98.9,1,432.2,357.2
1390318,403.9,336.9,1,14.0,90.0
1390319,394.7,417.7,1,221.0,120.1
1390320,266.7,187.1,0,78.3,153.2
1390321,268.4,212.5,0,382.0,424.2
1390322,231.4,253.2,1,286.0,483.7
1390323,352.2,209.4,0,411.0,477.3
1390324,206.5,192.1,1,188.9,68.7
1390325,384.7,354.5,1,221.8,165.4
1390326,225.1,354.5,0,74.0,338.7
1390327,454.4,17.1,1,248.8,424.1
1390328,249.5,364.4,1,260.0,25.5
1390329,471.8,195.6,1,487.8,181.2
1390330,120.7,420.9,1,361.5,398.7
1390331,317.6,134.0,1,41.4,29.1
1390332,272.7,415.3,0,216.9,429.2
1390333,393.3,226.9,0,75.4,89.5
1390334,291.7,498.1,1,470.2,429.7
1390335,127.8,316.6,1,193.5,382.9
1390336,374.9,240.7,1,352.7,285.4
1390337,250.9,341.3,1,461.4,301.0
1390338,251.0,152.9,0,284.4,71.2
1390339,349.6,442.4,1,432.1,482.4
1390340,148.1,262.0,0,478.9,374.7
1390341,466.6,152.5,1,282.5,434.4
1390342,278.1,375.2,1,389.6,272.2
1390343,272.3,79.3,0,184.8,355.8
1390344,185.3,289.5,1,322.8,224.9
1390345,210.4,144.8,1,292.2,115.7
1390346,305.2,90.9,0,69.3,22.9
1390347,249.0,401.7,1,308.3,375.9
1390348,228.8,133.5,1,407.9,141.0
1390349,357.9,422.5,1,275.3,209.9
1390350,448.1,83.1,0,135.9,23.6
1390351,431.1,418.3,1,324.8,14.6
1390352,137.6,485.4,1,259.4,119.1
1390353,159.6,254.0,0,352.6,128.1
1390354,299.3,130.3,1,399.8,357.7
1390355,429.5,274.4,0,120.1,355.6
1390356,307.6,343.6,0,306.3,105.6
1390357,210.1,188.7,1,281.4,354.9
1390358,170.2,181.0,0,305.1,483.7
1390359,56.4,168.0,1,195.0,433.5
1390360,72.0,483.0,1,229.4,92.9
1390361,129.2,370.1,1,404.6,368.6
1390362,393.4,307.9,0,345.8,207.4
1390363,69.9,272.7,1,144.5,404.4
1390364,456.5,468.9,0,23.6,103.6
1390365,164.4,216.2,0,336.8,376.8
1390366,313.2,307.3,1,281.6,141.6
1390367,228.7,299.3,0,171.0,252.0
1390368,325.8,146.4,1,372.5,186.3
1390369,77.2,452.0,1,120.6,384.2
1390370,227.5,496.8,1,367.1,161.4
1390371,48.7,51.3,0,275.9,102.5
1390372,287.3,52.8,1,471.7,71.2
1390373,365.4,427.0,1,293.3,472.1
1390374,477.3,154.8,0,432.4,188.7
1390375,52.3,69.9,1,408.8,171.5
1390376,415.2,416.5,0,453.6,337.9
1390377,231.7,113.4,1,142.5,191.3
1390378,145.3,335.7,0,39.9,261.5
1390379,45.7,109.0,0,343.7,166.0
1390380,132.5,217.1,1,288.2,487.9
1390381,79.4,100.5,1,193.0,226.2
1390382,174.3,392.1,1,148.8,364.9
1390383,204.8,277.2,1,241.2,281.9
1390384,220.5,384.1,1,386.0,369.3
1390385,462.8,177.8,1,145.2,421.4
1390386,15.1,308.9,0,320.3,99.8
1390387,322.0,273.2,0,107.2,478.4
1390388,29.7,,0,199.3,266.0
1390389,281.2,448.8,1,67.7,467.3
1390390,379.1,54.6,0,475.4,26.7
1390391,246.9,15.7,0,31.9,377.2
1390392,243.7,332.1,1,55.0,257.5
1390393,140.8,355.3,1,432.4,437.1
1390394,149.9,71.8,1,20.0,350.8
1390395,250.2,211.9,1,389.5,442.9
1390396,477.8,122.7,1,378.7,451.5
1390397,55.3,,1,317.8,398.6
1390398,250.6,324.3,1,305.9,197.5
1390399,340.6,13.9,1,200.9,363.0
1390400,297.7,474.8,0,177.5,377.0
1390401,354.6,109.8,0,450.4,97.9
1390402,170.5,435.9,1,91.3,75.0
1390403,494.0,29.1,0,180.7,455.7
1390404,353.0,,0,362.8,467.6
1390405,67.7,206.0,0,280.2,249.1
1390406,283.9,308.3,0,359.4,282.2
1390407,411.3,461.4,0,81.4,151.4
1390408,165.0,62.8,1,25.8,31.5
1390409,294.4,157.2,1,195.0,253.2
1390410,227.9,460.6,1,119.8,457.2
1390411,23.4,139.1,0,475.2,220.6
1390412,353.3,186.5,1,439.7,71.2
1390413,127.6,476.3,1,88.9,83.1
1390414,101.8,466.1,1,344.4,243.7
1390415,392.0,281.1,1,301.8,43.9
1390416,163.9,236.3,0,238.6,401.2
1390417,182.4,326.3,0,365.5,211.5
1390418,41.0,365.0,1,40.0,454.2
1390419,37.2,316.1,0,461.8,417.0
1390420,480.1,201.0,1,247.7,64.0
1390421,126.5,216.2,0,489.6,254.8
1390422,29.6,113.9,1,325.0,119.6
1390423,400.3,247.2,1,193.3,386.4
1390424,312.2,154.0,1,191.7,414.9
1390425,453.8,54.1,0,415.8,323.0
1390426,221.7,447.2,0,261.4,239.0
1390427,308.7,300.2,1,238.4,323.9
1390428,89.9,389.0,0,372.7,219.5
1390429,220.9,186.6,0,162.6,497.5
1390430,48.9,472.0,0,153.0,250.0
1390431,444.5,212.1,1,310.4,432.3
1390432,377.5,290.4,1,330.5,253.5
1390433,11.3,248.3,0,54.0,465.8
1390434,499.4,365.2,1,225.8,159.0
1390435,436.0,147.2,0,475.9,481.9
1390436,413.2,295.8,0,282.8,140.2
1390437,478.5,87.6,1,388.8,473.5
1390438,445.9,91.8,1,47.9,135.5
1390439,20.2,216.0,1,456.7,30.5
1390440,448.2,461.4,0,214.0,375.8
1390441,125.5,109.3,1,364.3,421.4
1390442,67.5,450.1,0,485.4,212.7
1390443,265.6,403.7,0,251.4,142.4
1390444,394.4,373.2,0,488.7,389.2
1390445,461.8,331.3,1,284.4,235.1
1390446,171.0,47.9,1,119.8,426.0
1390447,499.9,173.1,1,88.1,472.3
1390448,119.3,259.9,0,124.6,31.8
1390449,37.9,464.8,1,495.1,99.2
1390450,219.9,31.9,0,182.4,364.6
1390451,30.5,386.2,0,331.9,224.1
1390452,97.9,210.3,0,193.5,256.5
1390453,421.4,138.6,0,382.6,468.3
1390454,305.7,306.0,1,32.5,165.7
1390455,197.9,382.1,1,143.6,468.8
1390456,157.2,186.8,0,87.5,381.5
1390457,22.2,89.2,1,455.3,251.6
1390458,239.9,255.5,1,142.5,312.5
1390459,331.3,389.3,1,152.6,286.4
1390460,81.5,181.5,0,494.1,172.6
1390461,125.5,314.3,0,492.3,204.4
1390462,134.4,71.9,1,416.8,336.8
1390463,166.9,25.4,0,21.0,462.4
1390464,165.5,240.1,1,252.5,203.6
1390465,154.3,306.2,1,477.9,149.5
1390466,494.1,307.5,1,462.5,315.7
1390467,222.9,101.9,0,21.3,396.2
1390468,390.9,375.0,1,300.8,154.2
1390469,280.7,445.3,0,288.7,265.0
1390470,65.5,269.1,0,414.2,324.7
1390471,137.0,470.7,1,328.4,25.6
1390472,74.1,198.5,1,340.3,258.3
1390473,310.0,401.1,0,283.3,362.7
1390474,343.1,496.4,1,441.2,269.2
1390475,302.0,82.5,0,355.7,51.8
1390476,480.8,214.0,0,415.9,83.2
1390477,499.0,381.8,1,383.9,121.0
1390478,487.6,329.5,0,280.6,134.0
1390479,360.4,57.2,1,406.4,153.2
1390480,217.4,76.7,1,419.7,70.7
1390481,410.7,227.7,1,93.6,267.8
1390482,114.8,317.7,0,468.9,55.7
1390483,75.1,495.9,1,230.4,176.5
1390484,180.6,218.7,1,441.9,147.0
1390485,407.7,450.0,0,180.2,240.3
1390486,376.3,44.8,0,333.7,116.9
1390487,428.8,301.2,0,482.1,441.7
1390488,38.6,400.4,1,257.0,392.9
1390489,79.4,251.7,0,403.6,279.1
1390490,156.1,242.0,1,439.5,164.7
1390491,274.4,334.9,1,27.6,59.3
1390492,204.3,342.4,1,65.0,372.0
1390493,318.0,146.8,1,211.0,111.3
1390494,480.5,135.8,0,485.1,468.3
1390495,152.3,410.7,1,180.5,16.4
1390496,441.7,481.5,0,485.6,254.3
1390497,259.3,244.8,0,12.9,336.4
1390498,15.5,296.0,1,333.2,276.2
1390499,407.0,202.0,0,419.2,69.9
1390500,498.8,457.0,0,458.1,235.0
1390501,266.4,12.2,0,39.1,383.6
1390502,407.3,64.7,0,319.1,176.4
1390503,46.2,22.3,0,37.2,162.1
1390504,276.1,278.6,0,65.7,305.7
1390505,276.6,210.6,0,245.9,20.7
1390506,254.5,221.8,0,292.8,390.3
1390507,269.2,53.7,1,69.4,376.0
1390508,482.3,131.0,0,11.9,362.0
1390509,82.2,55.2,0,497.2,272.8
1390510,430.9,266.8,1,421.2,238.0
1390511,249.2,416.4,0,290.5,85.6
1390512,79.7,168.8,1,271.4,173.0
1390513,145.1,277.1,1,52.5,399.9
1390514,143.2,310.9,1,441.6,262.9
1390515,366.3,,1,84.2,247.7
1390516,161.1,259.2,1,302.0,173.2
1390517,95.3,337.0,1,275.4,83.2
1390518,167.7,238.1,0,147.7,427.6
1390519,167.0,51.7,1,155.2,136.1
1390520,86.2,355.1,0,430.1,106.1
1390521,378.1,467.1,1,284.1,322.9
1390522,234.1,438.0,0,367.4,150.0
1390523,284.8,245.4,1,238.6,467.0
1390524,85.4,46.3,1,204.3,182.4
1390525,125.3,355.4,1,420.6,158.2
1390526,212.8,404.3,1,54.1,246.3
1390527,475.6,221.3,0,491.7,11.2
1390528,366.9,32.5,0,76.2,91.2
1390529,178.8,321.1,1,250.9,106.1
1390530,170.3,418.0,1,181.3,201.2
1390531,399.2,58.7,0,57.0,125.6
1390532,242.3,311.1,0,415.9,227.2
1390533,133.1,401.3,1,188.5,232.2
1390534,453.1,74.4,0,72.5,234.6
1390535,16.9,387.2,1,122.2,470.3
1390536,80.7,381.9,0,436.0,458.2
1390537,288.4,406.2,1,76.5,231.1
1390538,435.5,333.4,0,418.5,191.8
1390539,222.2,229.2,1,424.6,154.9
1390540,30.7,21.1,0,117.5,183.6
1390541,120.0,33.5,0,496.7,401.5
1390542,395.5,42.2,0,28.4,271.2
1390543,351.2,198.9,1,445.0,359.0
1390544,208.8,498.0,1,401.0,46.3
1390545,426.6,192.5,0,301.0,167.4
1390546,115.7,30.3,1,34.2,232.3
1390547,181.7,88.8,0,114.9,305.9
1390548,109.6,22.2,0,88.9,124.2
1390549,83.9,293.2,1,119.5,49.0
1390550,437.5,455.2,0,491.3,354.4
1390551,262.0,303.0,1,305.2,122.2
1390552,382.7,30.4,1,259.2,483.6
1390553,345.2,445.6,1,303.3,297.7
1390554,99.4,402.9,1,415.8,421.9
1390555,211.0,150.6,0,24.7,15.5
1390556,392.7,394.7,1,380.1,380.2
1390557,498.5,312.5,0,218.0,231.3
1390558,268.3,196.5,1,211.2,131.2
1390559,353.4,321.2,1,106.0,87.9
1390560,435.3,133.9,0,449.0,310.3
1390561,450.1,409.3,1,483.3,154.0
1390562,479.1,123.5,1,60.6,159.7
1390563,416.0,26.5,1,97.3,134.2
1390564,156.0,56.4,0,75.5,135.7
1390565,79.4,410.3,0,302.8,318.3
1390566,323.2,42.7,1,34.7,262.4
1390567,32.7,54.2,1,272.3,457.2
1390568,364.3,380.4,1,343.3,364.2
1390569,173.7,335.7,1,210.7,336.3
1390570,496.7,157.5,1,306.3,73.8
1390571,34.7,54.7,1,32.1,483.5
1390572,230.5,12.8,0,40.5,383.5
1390573,163.5,202.5,0,237.7,146.4
1390574,125.2,415.4,1,228.4,463.5
1390575,351.0,71.4,0,135.2,500.0
1390576,338.2,319.9,0,485.8,307.1
1390577,339.0,158.9,0,403.0,425.1
1390578,156.0,137.9,1,462.8,374.5
1390579,465.1,114.3,1,56.0,328.2
1390580,208.6,118.4,0,372.7,169.4
1390581,318.0,61.0,0,69.4,385.5
1390582,317.3,,0,58.1,433.8
1390583,64.2,432.6,0,19.7,218.5
1390584,343.0,447.6,1,302.1,382.3
1390585,313.9,201.9,1,63.2,350.8
1390586,320.0,342.2,0,288.1,175.8
1390587,464.5,392.6,1,86.4,408.7
1390588,28.8,57.5,1,422.5,243.5
1390589,68.6,253.0,1,353.8,28.7
1390590,333.0,168.0,1,233.2,383.7
1390591,176.3,429.5,1,406.2,10.0
1390592,336.3,429.5,1,421.1,241.2
1390593,274.9,312.8,1,72.4,39.4
1390594,163.9,146.6,1,166.3,157.5
1390595,258.8,389.5,0,280.8,397.3
1390596,375.2,415.6,1,396.6,423.8
1390597,472.1,82.6,0,346.3,130.5
1390598,231.5,216.6,0,330.6,187.4
1390599,481.5,408.7,0,466.5,70.7
1390600,112.7,119.1,1,199.6,314.5
1390601,378.5,187.8,0,408.4,28.8
1390602,183.8,145.2,1,174.9,304.5
1390603,71.7,170.3,1,379.6,136.3
1390604,194.0,306.2,0,425.5,426.0
1390605,51.4,19.2,0,29.5,68.1
1390606,234.5,140.7,0,378.9,470.6
1390607,398.5,18.8,0,288.0,177.5
1390608,43.0,103.1,0,375.5,357.9
1390609,118.2,67.5,0,11.2,263.1
1390610,70.4,38.7,1,98.0,102.9
1390611,344.1,87.8,1,55.9,137.7
1390612,469.8,426.9,0,205.1,269.7
1390613,390.4,117.5,1,158.3,47.8
1390614,436.5,478.8,0,486.7,475.8
1390615,263.3,26.3,0,485.2,110.3
1390616,392.0,62.1,1,441.2,403.8
1390617,174.0,72.5,0,489.7,264.9
1390618,100.7,26.4,1,341.3,272.4
1390619,152.7,335.4,0,493.4,450.8
1390620,85.0,377.7,1,50.7,143.0
1390621,364.1,57.2,0,269.7,257.5
1390622,496.4,190.1,0,249.1,92.9
1390623,403.3,129.5,0,109.4,340.5
1390624,370.4,42.1,1,406.7,381.2
1390625,333.9,96.0,1,155.0,277.9
1390626,250.0,372.3,0,474.0,44.6
1390627,209.6,144.7,1,475.4,368.0
1390628,283.7,100.5,0,22.7,70.1
1390629,127.6,303.4,1,193.0,84.2
1390630,90.4,466.3,0,118.5,376.8
1390631,177.2,116.6,0,451.6,372.2
1390632,18.5,312.3,1,105.7,361.5
1390633,329.7,91.3,0,222.1,332.0
