UserID,WatchTime_Mins,BufferCount,SpeedMbps,SubscriptionType,Retained
1170148,141.7,497.9,59.5,Basic,0
1170149,492.2,474.9,167.7,Premium,1
1170150,61.9,431.6,331.8,Basic,1
1170151,367.8,420.2,116.5,Basic,0
1170152,385.1,483.0,204.8,Family,0
1170153,98.3,62.4,266.6,Family,0
1170154,90.5,192.9,377.8,Premium,1
1170155,98.0,430.0,48.8,Basic,1
1170156,490.9,315.9,382.6,Family,1
1170157,225.9,165.2,306.1,Premium,0
1170158,233.4,462.1,289.8,Premium,0
1170159,108.0,219.1,54.9,Family,0
1170160,217.3,143.9,183.4,Family,1
1170161,79.0,138.4,115.6,Premium,1
1170162,135.8,368.4,344.4,Family,1
1170163,453.9,166.5,493.8,Family,0
1170164,76.3,379.2,266.6,Premium,0
1170165,367.2,270.5,368.2,Family,0
1170166,284.6,201.0,196.4,Basic,0
1170167,261.1,94.4,461.5,Basic,1
1170168,267.4,426.0,280.9,Family,0
1170169,101.4,47.2,199.1,Premium,0
1170170,414.4,490.8,398.6,Basic,0
1170171,465.9,122.8,134.7,Premium,0
1170172,390.7,346.9,400.8,Family,1
1170173,61.1,172.4,31.0,Premium,0
1170174,307.1,377.5,375.5,Basic,1
1170175,307.1,366.1,343.4,Basic,1
1170176,458.9,332.8,392.4,Basic,0
1170177,24.5,393.8,262.6,Family,1
1170178,103.7,213.3,136.8,Family,0
1170179,476.2,484.2,436.5,Premium,0
1170180,262.7,49.7,411.5,Basic,1
1170181,224.8,255.1,358.2,Family,1
1170182,47.0,335.5,53.8,Premium,1
1170183,38.3,225.6,342.7,Family,0
1170184,200.1,334.3,49.5,Premium,0
1170185,388.6,105.6,424.4,Premium,0
1170186,15.3,166.2,321.0,Basic,1
1170187,59.9,159.2,445.1,Family,0
1170188,218.0,265.7,320.6,Basic,0
1170189,376.0,312.4,417.4,Basic,1
1170190,323.5,301.3,256.8,Family,0
1170191,170.4,256.9,300.7,Premium,1
1170192,235.8,309.6,413.2,Family,0
1170193,211.0,399.1,216.5,Basic,0
1170194,123.5,275.7,459.5,Premium,1
1170195,144.8,285.1,157.2,Premium,0
1170196,448.3,23.5,38.2,Basic,0
1170197,282.4,500.0,168.4,Basic,0
1170198,144.4,229.1,262.6,Basic,1
1170199,427.1,73.9,290.7,Family,0
1170200,117.9,164.2,207.3,Premium,0
1170201,408.2,99.2,141.6,Family,1
1170202,439.9,30.4,436.8,Basic,0
1170203,239.7,148.1,105.1,Basic,0
1170204,294.0,250.8,396.7,Family,1
1170205,64.7,182.6,409.7,Premium,0
1170206,109.4,386.6,139.4,Premium,0
1170207,11.8,211.0,108.6,Basic,0
1170208,339.1,238.7,104.7,Premium,0
1170209,402.3,183.7,398.7,Premium,1
1170210,378.6,375.2,263.2,Family,0
1170211,342.7,356.4,13.6,Basic,1
1170212,356.9,228.6,146.5,Premium,1
1170213,116.6,290.6,411.3,Basic,1
1170214,363.7,51.4,275.0,Family,0
1170215,164.6,274.2,499.4,Family,0
1170216,306.9,210.7,339.9,Family,0
1170217,412.6,286.0,225.6,Basic,1
1170218,363.9,172.1,338.9,Premium,0
1170219,274.2,439.6,299.4,Premium,1
1170220,302.7,293.7,373.1,Basic,1
1170221,185.4,73.1,350.7,Family,1
1170222,349.9,79.4,175.7,Premium,1
1170223,167.0,28.8,226.9,Basic,1
1170224,278.9,205.1,119.2,Premium,1
1170225,78.8,270.4,475.1,Premium,1
1170226,286.7,164.3,277.9,Premium,1
1170227,105.5,435.1,335.4,Basic,0
1170228,191.4,61.8,117.6,Premium,0
1170229,83.4,238.6,452.3,Basic,0
1170230,131.5,484.1,359.1,Premium,1
1170231,415.5,151.5,375.2,Basic,0
1170232,281.5,244.3,22.3,Basic,0
1170233,17.6,487.5,422.1,Basic,0
1170234,44.7,61.8,446.3,Family,0
1170235,19.2,231.6,491.2,Basic,0
1170236,131.7,268.1,430.3,Basic,1
1170237,184.7,38.1,241.5,Family,0
1170238,340.2,185.0,449.3,Basic,1
1170239,351.3,16.5,19.7,Family,1
1170240,44.5,230.0,466.5,Family,0
1170241,325.7,326.2,342.5,Basic,0
1170242,155.9,265.6,253.9,Basic,0
1170243,43.5,464.8,439.2,Family,0
1170244,107.2,158.8,273.4,Premium,1
1170245,213.3,347.4,285.0,Basic,1
1170246,486.3,76.6,406.5,Family,1
1170247,339.0,486.7,92.7,Family,1
1170248,414.4,129.2,390.3,Basic,1
1170249,324.0,224.6,206.9,Family,1
1170250,353.3,225.6,188.0,Premium,1
1170251,266.4,348.4,218.2,Basic,1
1170252,127.3,64.4,309.5,Premium,1
1170253,317.4,167.8,45.5,Premium,1
1170254,63.7,124.5,435.0,Family,1
1170255,329.9,40.9,111.8,Basic,1
1170256,29.2,465.6,217.6,Premium,0
1170257,161.8,95.7,459.1,Premium,1
1170258,29.8,95.0,17.7,Family,1
1170259,337.0,395.6,144.2,Basic,0
1170260,470.5,204.6,10.9,Basic,0
1170261,298.6,369.3,109.1,Premium,1
1170262,278.6,114.3,406.6,Basic,1
1170263,485.5,212.8,127.9,Family,0
1170264,123.2,239.9,233.3,Family,1
1170265,55.4,15.8,363.4,Basic,1
1170266,434.7,23.1,211.3,Family,0
1170267,167.8,322.0,173.1,Family,0
1170268,257.1,465.0,342.0,Family,1
1170269,466.8,266.2,136.2,Premium,0
1170270,163.4,200.3,472.0,Premium,1
1170271,280.1,462.4,472.3,Premium,0
1170272,14.1,69.0,135.2,Basic,1
1170273,388.9,457.3,290.2,Basic,0
1170274,243.4,190.8,187.8,Basic,1
1170275,373.3,264.0,358.6,Premium,1
1170276,174.9,302.4,394.7,Basic,0
1170277,219.8,143.3,453.9,Premium,1
1170278,470.0,187.4,375.2,Family,0
1170279,411.7,181.5,441.6,Family,0
1170280,233.3,489.1,452.2,Premium,1
1170281,106.7,393.4,215.7,Premium,1
1170282,33.8,310.0,83.2,Basic,1
1170283,319.5,61.5,237.5,Basic,1
1170284,289.3,92.1,290.0,Premium,1
1170285,289.6,404.2,180.0,Premium,1
1170286,233.6,145.9,,Premium,0
1170287,202.4,82.9,78.7,Basic,0
1170288,336.5,335.4,260.8,Basic,0
1170289,188.5,293.0,394.4,Basic,0
1170290,172.6,151.8,460.2,Basic,1
1170291,193.8,230.8,129.6,Family,0
1170292,87.0,411.1,194.2,Basic,1
1170293,378.6,447.2,14.1,Family,1
1170294,347.8,157.1,105.8,Family,0
1170295,234.8,48.3,21.2,Premium,1
1170296,109.1,331.4,66.2,Family,0
1170297,449.9,429.0,117.8,Family,1
1170298,313.5,388.0,196.1,Basic,0
1170299,74.9,137.9,326.6,Premium,0
1170300,85.6,445.7,42.7,Family,0
1170301,306.4,226.0,204.7,Premium,1
1170302,32.3,53.0,121.7,Basic,1
1170303,405.9,354.0,163.9,Premium,0
1170304,95.6,446.8,355.7,Premium,1
1170305,498.2,374.5,421.7,Basic,0
1170306,212.7,448.7,175.3,Family,1
1170307,313.2,411.9,423.1,Family,1
1170308,233.8,232.3,418.5,Premium,1
1170309,407.6,459.9,273.8,Basic,0
1170310,91.7,158.7,472.6,Premium,1
1170311,159.3,60.6,186.4,Family,1
1170312,192.8,40.8,352.4,Basic,1
1170313,29.0,201.2,236.8,Basic,1
1170314,65.6,274.2,139.6,Family,0
1170315,266.4,111.0,419.9,Basic,0
1170316,250.1,468.6,363.4,Family,1
1170317,373.2,335.2,314.8,Basic,0
1170318,21.2,278.5,342.6,Family,0
1170319,194.8,409.5,387.2,Family,0
1170320,343.8,499.1,235.2,Family,1
1170321,360.3,282.9,493.5,Basic,1
1170322,358.1,477.0,321.6,Family,0
1170323,283.3,10.6,190.2,Premium,1
1170324,94.1,443.7,172.5,Family,1
1170325,294.0,272.9,140.4,Basic,0
1170326,294.1,330.6,45.9,Basic,1
1170327,253.9,410.2,353.1,Basic,0
1170328,382.7,79.5,387.6,Family,1
1170329,417.2,297.1,465.9,Premium,1
1170330,259.6,124.9,132.4,Basic,1
1170331,299.8,299.7,411.2,Basic,1
1170332,244.5,499.1,447.7,Basic,1
1170333,223.9,464.9,480.3,Premium,1
1170334,149.0,251.7,439.9,Premium,1
1170335,168.8,223.5,341.1,Basic,0
1170336,219.1,382.2,476.5,Family,0
1170337,444.3,190.3,31.6,Premium,1
1170338,25.0,110.8,154.9,Family,0
1170339,406.8,332.0,165.0,Family,0
1170340,284.9,365.7,253.1,Family,0
1170341,17.8,281.3,196.7,Premium,1
1170342,40.6,288.8,276.9,Family,1
1170343,17.9,470.0,125.3,Basic,0
1170344,335.5,454.0,496.5,Premium,1
1170345,403.3,301.8,373.1,Premium,0
1170346,420.7,73.2,325.5,Premium,1
1170347,135.6,57.0,36.6,Basic,1
1170348,16.6,172.1,35.1,Basic,0
1170349,176.9,345.9,216.7,Basic,1
1170350,391.3,46.0,350.2,Premium,0
1170351,445.3,406.1,173.7,Premium,1
1170352,80.1,214.5,61.3,Family,1
1170353,130.0,324.9,343.3,Basic,1
1170354,495.2,108.2,,Basic,1
1170355,494.0,351.7,,Basic,1
1170356,478.4,222.0,196.6,Family,1
1170357,355.9,341.2,63.0,Premium,0
1170358,367.3,426.6,357.2,Family,0
1170359,321.6,483.3,152.3,Family,1
1170360,389.6,291.7,351.2,Basic,1
1170361,221.2,10.3,45.8,Family,0
1170362,242.1,40.4,264.9,Premium,1
1170363,124.8,417.0,99.1,Basic,0
1170364,288.8,382.6,58.4,Premium,1
1170365,128.5,64.7,180.2,Family,1
1170366,368.0,379.8,28.7,Basic,0
1170367,325.6,259.7,478.0,Basic,0
1170368,81.4,343.8,204.9,Family,0
1170369,327.3,349.7,425.4,Family,1
1170370,391.2,226.1,33.8,Premium,0
1170371,65.1,247.2,400.4,Basic,1
1170372,166.8,310.3,470.7,Premium,1
1170373,305.8,58.5,409.0,Family,0
1170374,113.2,337.9,497.6,Family,1
1170375,372.1,161.3,236.5,Basic,0
1170376,217.8,238.9,365.3,Family,0
1170377,179.1,458.3,402.4,Basic,1
1170378,375.3,214.3,37.9,Premium,1
1170379,177.2,204.8,292.1,Premium,0
1170380,480.9,408.9,43.5,Basic,1
1170381,332.4,174.8,147.1,Basic,0
1170382,56.4,51.6,37.9,Basic,0
1170383,273.0,76.4,128.1,Premium,1
1170384,86.9,289.9,217.4,Premium,1
1170385,51.9,118.1,492.7,Premium,0
1170386,305.5,43.0,399.2,Basic,0
1170387,218.2,245.0,203.2,Basic,0
1170388,335.1,315.8,120.3,Premium,1
1170389,348.1,442.8,457.7,Basic,0
1170390,343.7,94.5,371.0,Family,1
1170391,62.3,428.2,369.8,Premium,1
1170392,286.4,468.3,390.2,Basic,1
1170393,22.7,175.2,449.2,Family,1
1170394,310.7,10.9,208.9,Basic,0
1170395,349.0,438.7,134.0,Basic,1
1170396,26.8,301.9,345.4,Premium,0
1170397,137.4,270.9,,Family,0
1170398,217.8,283.1,175.2,Family,1
1170399,231.4,387.9,484.4,Premium,1
1170400,140.2,41.2,36.1,Basic,1
1170401,169.2,60.2,484.8,Family,1
1170402,168.1,464.6,450.1,Family,0
1170403,190.7,164.2,360.2,Family,1
1170404,329.0,35.3,463.2,Family,1
1170405,323.0,480.2,487.3,Family,0
1170406,498.1,17.8,48.8,Premium,0
1170407,414.7,425.5,,Premium,1
1170408,65.3,208.0,157.1,Family,0
1170409,120.8,318.0,197.8,Premium,0
1170410,443.8,86.7,253.4,Premium,0
1170411,440.9,144.5,468.2,Premium,0
1170412,455.7,357.6,32.5,Family,0
1170413,288.9,305.2,474.3,Basic,1
1170414,28.0,185.3,291.4,Premium,1
1170415,358.6,369.3,255.3,Family,1
1170416,185.9,420.8,387.0,Premium,0
1170417,269.1,60.9,117.1,Premium,0
1170418,445.0,234.9,424.2,Family,1
1170419,364.1,388.2,18.0,Basic,1
1170420,311.7,229.2,496.1,Family,0
1170421,390.0,127.7,383.7,Family,1
1170422,473.2,460.1,411.3,Basic,1
1170423,325.7,65.6,423.2,Premium,1
1170424,443.4,72.7,162.8,Family,0
1170425,453.0,338.0,123.5,Premium,1
1170426,199.0,466.2,186.6,Basic,1
1170427,157.8,19.1,380.2,Premium,0
1170428,169.4,186.0,326.3,Basic,0
1170429,155.5,454.8,24.3,Basic,0
1170430,391.7,167.1,89.4,Family,0
1170431,258.0,52.2,348.1,Premium,1
1170432,255.0,433.7,97.7,Premium,0
1170433,35.8,271.3,268.9,Family,1
1170434,371.1,120.2,172.3,Family,1
1170435,185.8,309.9,264.8,Basic,0
1170436,43.7,141.7,293.0,Family,0
1170437,324.5,315.5,25.0,Premium,0
1170438,277.8,461.6,192.9,Basic,1
1170439,179.2,186.6,21.4,Basic,0
1170440,249.1,217.1,239.5,Basic,0
1170441,56.0,442.2,244.3,Premium,0
1170442,401.8,306.9,218.6,Family,0
1170443,312.0,354.0,24.4,Family,0
1170444,452.0,281.9,499.6,Family,1
1170445,305.7,347.4,106.6,Basic,1
1170446,26.1,338.7,116.4,Basic,1
1170447,355.1,422.8,495.4,Family,1
1170448,448.6,262.7,234.1,Premium,0
1170449,444.7,184.8,129.5,Basic,1
1170450,24.6,431.2,227.1,Basic,1
1170451,460.8,421.9,450.4,Premium,1
1170452,259.5,68.8,447.2,Basic,1
1170453,129.7,137.1,25.4,Premium,0
1170454,394.3,118.9,266.7,Family,0
1170455,259.3,182.7,214.5,Basic,1
1170456,111.1,59.8,369.2,Basic,1
1170457,283.4,487.2,467.6,Basic,1
1170458,98.7,457.3,352.7,Premium,1
1170459,314.5,50.1,374.1,Premium,1
1170460,318.0,310.9,204.2,Family,1
1170461,118.7,124.3,227.6,Basic,1
1170462,22.3,290.5,188.9,Premium,1
1170463,225.2,262.5,162.3,Family,1
1170464,43.9,457.2,161.5,Family,0
1170465,328.3,343.7,192.6,Family,0
1170466,304.6,27.3,430.6,Premium,0
1170467,53.9,427.7,222.6,Basic,1
1170468,93.0,30.7,49.0,Basic,0
1170469,11.3,446.8,416.9,Premium,0
1170470,445.8,236.8,140.7,Premium,1
1170471,485.0,165.2,64.0,Family,0
1170472,80.5,340.8,20.9,Family,0
1170473,226.9,78.0,324.2,Family,1
1170474,297.8,391.0,87.1,Family,1
1170475,146.7,218.5,208.7,Basic,1
1170476,458.2,309.5,91.5,Family,1
1170477,240.0,365.2,61.8,Basic,0
1170478,46.7,490.0,151.2,Premium,1
1170479,17.4,25.9,134.0,Family,0
1170480,110.2,62.2,253.6,Premium,1
1170481,66.1,134.9,25.6,Premium,1
1170482,118.1,64.0,,Basic,0
1170483,101.2,355.8,403.6,Premium,0
1170484,288.6,56.2,300.3,Premium,1
1170485,119.4,330.9,77.3,Family,0
1170486,63.3,283.8,361.5,Family,1
1170487,362.2,481.6,142.7,Family,1
1170488,406.4,244.6,272.1,Premium,0
1170489,154.8,406.3,379.4,Premium,0
1170490,17.6,295.5,298.2,Basic,0
1170491,311.8,334.1,237.4,Premium,1
1170492,64.9,363.4,252.5,Basic,0
1170493,283.2,33.6,10.8,Premium,0
1170494,452.0,47.5,344.0,Family,1
1170495,180.8,224.8,191.1,Basic,1
1170496,264.0,98.6,417.2,Premium,1
1170497,429.7,58.2,383.4,Basic,0
1170498,126.6,190.4,416.6,Family,0
1170499,168.7,155.1,24.6,Premium,1
1170500,289.6,168.0,166.8,Basic,0
1170501,120.6,425.5,43.3,Basic,0
1170502,153.9,429.3,128.5,Premium,0
1170503,163.2,342.1,162.7,Basic,1
1170504,347.0,249.1,210.5,Premium,0
1170505,416.8,448.2,432.8,Basic,1
1170506,293.5,131.8,326.0,Premium,0
1170507,156.4,223.8,166.9,Family,1
1170508,158.0,197.1,494.8,Family,0
1170509,324.4,17.2,61.9,Family,0
1170510,286.3,128.9,481.6,Basic,1
1170511,323.6,368.1,,Premium,1
1170512,238.8,111.5,288.9,Basic,0
1170513,391.9,265.3,220.0,Basic,0
1170514,382.8,269.4,439.1,Family,0
1170515,208.5,383.8,212.7,Premium,0
1170516,111.1,484.8,224.1,Family,1
1170517,440.8,118.4,213.3,Premium,1
1170518,114.7,183.5,45.3,Premium,0
1170519,422.4,336.1,455.6,Premium,1
1170520,260.5,478.4,43.0,Premium,0
1170521,51.0,212.0,48.2,Family,1
1170522,56.5,393.9,14.0,Basic,1
1170523,448.5,246.0,411.7,Premium,1
1170524,302.1,228.8,86.9,Basic,0
1170525,97.2,113.8,389.9,Premium,0
1170526,37.5,160.9,444.0,Premium,0
1170527,196.7,246.7,17.3,Premium,0
1170528,278.5,243.4,434.1,Basic,1
1170529,238.2,361.4,343.1,Family,1
1170530,470.6,200.3,238.7,Premium,1
1170531,345.9,98.3,107.8,Family,0
1170532,454.7,488.9,242.9,Family,1
1170533,271.4,313.0,497.5,Premium,1
1170534,135.4,274.0,273.4,Family,0
1170535,163.4,358.8,230.7,Premium,1
1170536,169.8,211.6,443.7,Premium,1
1170537,211.5,57.1,261.8,Basic,0
1170538,330.2,342.0,118.4,Premium,1
1170539,35.8,472.8,499.9,Family,1
1170540,119.6,116.1,265.6,Family,0
1170541,450.7,49.4,209.6,Family,0
1170542,385.2,32.5,469.6,Family,1
1170543,191.8,216.4,240.5,Basic,0
1170544,363.1,116.2,477.1,Family,0
1170545,108.5,480.8,242.8,Basic,0
1170546,236.1,261.9,389.5,Family,1
1170547,344.5,190.9,207.2,Basic,0
1170548,104.4,372.1,301.8,Premium,0
1170549,371.2,194.7,394.0,Premium,0
1170550,60.3,226.2,94.1,Family,0
1170551,181.1,335.7,487.8,Premium,0
1170552,399.3,326.2,359.8,Family,1
1170553,239.9,295.0,355.1,Family,1
1170554,206.2,282.0,34.3,Premium,0
1170555,29.7,439.1,13.8,Basic,1
1170556,16.2,282.7,133.1,Premium,0
1170557,151.4,194.7,16.6,Family,1
1170558,234.7,252.0,444.0,Premium,1
1170559,61.4,475.9,125.5,Premium,0
1170560,252.8,466.1,187.3,Basic,0
1170561,128.4,222.2,224.6,Premium,0
1170562,352.6,269.7,337.4,Premium,1
1170563,499.7,416.8,253.4,Family,0
1170564,248.1,153.8,264.0,Premium,0
1170565,278.9,176.2,286.1,Family,1
1170566,426.2,418.7,301.1,Premium,0
1170567,497.9,253.0,20.8,Premium,0
1170568,350.9,80.7,270.4,Family,0
1170569,335.8,98.0,230.5,Basic,0
1170570,416.6,267.7,46.3,Basic,0
1170571,263.3,163.7,296.4,Family,0
1170572,10.4,465.4,328.8,Family,1
1170573,439.9,12.5,140.1,Basic,0
1170574,315.6,362.0,107.0,Family,0
1170575,189.0,327.0,230.1,Basic,0
1170576,483.1,446.3,31.3,Family,0
1170577,249.0,129.4,165.3,Family,0
1170578,391.6,100.3,378.7,Premium,0
1170579,375.6,193.3,259.6,Premium,1
1170580,335.1,335.8,332.5,Premium,1
1170581,450.6,178.7,197.2,Basic,0
1170582,344.3,141.1,358.0,Basic,0
1170583,290.6,407.5,298.0,Premium,0
1170584,62.1,195.9,343.3,Premium,0
1170585,408.1,353.6,89.4,Family,1
1170586,379.2,226.6,470.3,Basic,1
1170587,33.8,224.9,219.1,Premium,1
1170588,191.0,76.7,481.5,Premium,0
1170589,321.6,275.9,72.2,Family,1
1170590,341.0,140.9,214.5,Family,0
1170591,389.7,222.0,379.1,Family,0
1170592,152.7,242.0,412.7,Family,0
1170593,264.7,323.8,250.2,Basic,0
1170594,479.6,456.9,255.4,Premium,1
1170595,427.8,113.7,102.2,Basic,0
1170596,169.8,115.0,45.3,Basic,1
1170597,134.8,392.8,470.8,Family,0
1170598,429.3,103.4,368.8,Basic,1
1170599,221.5,423.1,17.5,Basic,1
1170600,148.5,295.2,164.7,Family,1
1170601,249.9,139.7,339.8,Family,1
1170602,408.9,482.1,318.7,Basic,1
1170603,164.6,462.7,445.6,Premium,1
1170604,337.7,329.9,323.7,Family,1
1170605,384.5,138.5,53.3,Premium,1
1170606,197.2,493.8,271.8,Premium,0
1170607,242.0,182.8,118.4,Premium,0
1170608,69.7,329.1,252.4,Premium,1
1170609,45.0,294.4,229.3,Premium,0
1170610,306.3,173.0,275.4,Premium,1
1170611,88.9,343.7,265.2,Premium,0
1170612,205.3,107.1,487.9,Family,0
1170613,478.1,328.9,433.4,Premium,1
1170614,77.6,442.3,252.1,Family,0
1170615,226.5,432.5,331.5,Premium,1
1170616,154.8,452.1,423.5,Basic,0
1170617,140.1,371.9,443.9,Basic,0
1170618,35.9,447.8,181.5,Basic,0
1170619,223.7,368.8,494.3,Family,1
1170620,250.1,436.1,235.6,Basic,1
1170621,277.2,494.8,46.6,Basic,0
1170622,182.4,195.8,132.3,Basic,1
1170623,132.1,182.9,85.8,Family,1
1170624,467.5,213.9,238.2,Premium,1
1170625,185.7,332.7,90.8,Premium,0
1170626,98.4,276.9,464.3,Premium,0
1170627,130.1,199.0,198.9,Family,1
1170628,56.0,432.3,440.9,Premium,1
1170629,127.1,152.7,109.6,Family,0
1170630,277.5,299.8,479.3,Basic,1
1170631,39.6,246.1,200.2,Family,1
1170632,88.1,268.4,490.5,Basic,1
1170633,478.6,356.0,462.3,Basic,0
1170634,468.3,406.7,481.8,Premium,1
1170635,419.2,296.7,312.6,Basic,1
1170636,328.1,409.7,132.1,Basic,0
1170637,238.9,27.1,176.3,Family,1
1170638,429.4,82.4,354.9,Basic,0
1170639,156.5,13.6,324.5,Basic,0
1170640,482.4,391.1,207.0,Basic,1
1170641,285.7,94.0,199.3,Premium,1
1170642,292.6,204.0,253.9,Premium,1
1170643,290.4,319.8,386.5,Family,0
