TransactionID,Amount,Distance_From_Home,Use_Chip,Online_Order,Is_Fraud
1920208,230.3,205.2,1,1,0
1920209,212.1,383.1,0,0,0
1920210,98.8,133.8,1,1,0
1920211,215.0,205.5,0,1,1
1920212,413.3,91.5,0,0,0
1920213,478.0,20.5,0,0,0
1920214,80.0,476.8,1,1,0
1920215,226.1,416.1,1,1,0
1920216,481.7,468.0,1,0,1
1920217,331.9,480.0,0,0,0
1920218,210.2,274.3,0,0,0
1920219,335.6,51.1,0,1,0
1920220,460.9,239.0,1,1,0
1920221,263.0,393.5,1,1,0
1920222,94.9,24.3,0,1,1
1920223,175.8,36.9,1,0,1
1920224,130.5,130.0,0,1,0
1920225,172.2,474.7,0,0,0
1920226,37.6,18.5,0,0,0
1920227,399.8,53.7,0,1,0
1920228,127.0,174.6,0,0,0
1920229,408.6,442.2,0,1,0
1920230,123.2,225.4,1,1,1
1920231,48.8,481.3,1,0,0
1920232,52.0,118.3,1,0,0
1920233,34.1,19.0,1,1,0
1920234,179.7,122.7,0,1,0
1920235,305.1,455.4,0,1,0
1920236,242.0,453.8,0,0,0
1920237,378.5,147.8,1,1,0
1920238,130.9,181.3,0,1,0
1920239,115.4,162.3,1,0,0
1920240,228.4,254.3,1,0,0
1920241,385.3,220.0,0,0,1
1920242,158.8,150.5,1,0,0
1920243,85.9,164.6,1,0,0
1920244,280.9,22.4,0,1,0
1920245,271.4,335.4,1,0,1
1920246,467.1,392.1,0,1,0
1920247,110.8,246.0,0,0,0
1920248,467.5,140.2,0,1,0
1920249,351.7,55.9,1,0,0
1920250,335.9,418.1,0,0,0
1920251,305.6,275.9,0,1,0
1920252,166.0,220.8,1,0,0
1920253,223.4,239.2,1,1,0
1920254,267.8,139.3,0,1,0
1920255,20.4,326.5,0,1,0
1920256,465.3,390.3,1,1,0
1920257,155.2,,1,0,0
1920258,408.5,12.1,1,0,0
1920259,62.2,21.9,0,0,0
1920260,400.8,198.9,1,0,0
1920261,151.5,71.2,1,0,0
1920262,247.1,217.4,0,0,0
1920263,104.9,467.3,1,0,0
1920264,206.3,96.6,0,1,0
1920265,472.9,299.9,0,0,1
1920266,47.9,416.9,0,1,0
1920267,350.7,407.4,1,0,0
1920268,223.7,43.7,0,0,1
1920269,108.8,74.2,0,0,0
1920270,116.4,364.8,0,0,0
1920271,170.4,188.7,1,1,1
1920272,42.2,350.2,1,0,0
1920273,432.0,256.5,0,0,0
1920274,232.3,207.2,0,0,0
1920275,150.1,239.9,1,1,0
1920276,379.2,342.9,1,0,0
1920277,47.4,441.0,0,0,1
1920278,291.7,154.6,1,1,0
1920279,338.1,12.3,1,1,0
1920280,144.8,353.0,0,0,0
1920281,24.4,153.1,1,1,0
1920282,493.6,199.3,1,0,0
1920283,306.3,39.8,0,0,0
1920284,449.7,322.7,1,0,0
1920285,165.1,12.5,0,1,0
1920286,175.8,180.4,1,1,0
1920287,116.4,240.4,0,1,0
1920288,450.9,205.5,1,1,0
1920289,28.9,160.5,1,0,1
1920290,390.9,490.4,1,0,0
1920291,174.6,479.8,0,0,0
1920292,70.6,151.8,1,0,0
1920293,468.3,257.3,0,0,0
1920294,436.5,390.1,1,1,1
1920295,166.2,248.2,1,0,0
1920296,43.8,463.7,0,0,0
1920297,490.4,101.2,0,0,0
1920298,212.6,101.1,1,0,0
1920299,104.8,244.4,0,0,0
1920300,409.7,486.9,1,1,0
1920301,440.2,121.5,0,0,0
1920302,485.3,397.8,0,0,0
1920303,230.1,138.6,1,0,0
1920304,177.1,480.0,1,0,0
1920305,276.9,472.9,1,1,0
1920306,260.7,376.6,1,0,0
1920307,172.9,106.0,0,0,0
1920308,73.2,313.0,0,1,0
1920309,446.2,341.0,0,0,0
1920310,231.9,483.6,0,1,0
1920311,327.9,43.1,0,1,1
1920312,350.6,32.9,1,0,1
1920313,330.2,15.4,0,1,0
1920314,398.1,159.6,0,1,0
1920315,20.9,401.7,1,0,0
1920316,192.5,134.3,1,1,0
1920317,381.9,355.6,1,0,0
1920318,83.6,65.0,1,0,0
1920319,281.2,294.0,0,0,0
1920320,41.8,210.1,0,1,0
1920321,123.1,112.4,0,1,0
1920322,416.7,293.7,0,1,0
1920323,257.2,42.0,1,0,0
1920324,456.5,347.1,1,0,0
1920325,485.9,216.8,0,0,1
1920326,454.1,269.9,0,0,1
1920327,415.8,20.9,1,1,0
1920328,199.7,108.6,1,1,1
1920329,198.0,185.9,1,0,0
1920330,369.4,123.6,1,0,0
1920331,135.9,408.4,0,0,0
1920332,150.1,310.8,1,1,0
1920333,478.4,13.2,1,1,0
1920334,468.0,396.3,0,0,0
1920335,42.0,477.9,0,0,0
1920336,169.7,349.2,1,1,0
1920337,436.9,422.6,1,0,0
1920338,193.8,195.3,0,1,0
1920339,464.1,410.2,1,0,0
1920340,330.9,487.9,1,1,0
1920341,200.4,301.8,0,1,0
1920342,36.7,234.6,0,0,0
1920343,380.6,417.2,1,0,1
1920344,358.1,354.6,0,0,0
1920345,287.1,30.9,0,0,0
1920346,186.0,23.6,1,0,0
1920347,253.3,95.8,1,1,0
1920348,439.7,161.2,0,1,1
1920349,345.5,293.6,1,0,1
1920350,129.6,349.1,0,0,1
1920351,309.0,373.1,0,1,1
1920352,402.9,396.4,0,1,0
1920353,407.8,460.7,0,1,0
1920354,444.8,75.8,0,1,0
1920355,297.8,234.6,1,1,0
1920356,124.5,100.2,0,0,0
1920357,56.0,67.1,0,1,0
1920358,141.8,370.4,0,0,0
1920359,65.7,478.0,1,0,0
1920360,494.5,232.5,0,0,0
1920361,425.4,27.6,0,1,0
1920362,281.6,181.6,1,0,0
1920363,243.5,412.0,0,0,0
1920364,98.3,393.7,0,0,0
1920365,497.6,335.1,0,0,0
1920366,19.4,122.1,1,0,0
1920367,221.2,449.8,1,1,0
1920368,153.6,307.5,1,0,1
1920369,443.7,138.7,1,1,0
1920370,453.7,257.7,1,1,0
1920371,425.8,10.4,0,1,0
1920372,150.2,462.5,1,1,0
1920373,253.7,251.6,1,0,0
1920374,278.3,18.3,0,1,1
1920375,102.2,258.3,0,1,1
1920376,491.0,51.8,1,1,0
1920377,125.8,395.1,1,0,0
1920378,41.5,219.8,1,1,0
1920379,268.1,56.1,0,1,0
1920380,282.1,470.1,1,0,1
1920381,291.8,284.8,0,0,0
1920382,170.9,180.6,1,1,0
1920383,181.7,71.2,1,0,0
1920384,331.0,494.4,0,0,0
1920385,245.4,416.6,0,0,0
1920386,222.0,37.1,1,0,0
1920387,349.4,294.1,0,1,0
1920388,273.6,326.9,1,0,0
1920389,392.8,230.3,1,1,0
1920390,355.5,308.6,1,1,0
1920391,160.9,451.3,1,1,0
1920392,90.6,39.6,0,1,1
1920393,273.1,478.3,1,1,1
1920394,87.7,278.8,1,0,0
1920395,60.7,85.8,1,1,1
1920396,357.1,35.5,1,1,0
1920397,217.9,402.1,0,1,0
1920398,133.4,448.0,1,1,0
1920399,310.7,268.3,0,0,0
1920400,472.9,,0,0,0
1920401,477.4,288.5,0,1,0
1920402,499.0,339.1,0,0,0
1920403,192.1,331.1,1,1,0
1920404,464.7,57.2,1,0,0
1920405,322.2,77.9,1,0,0
1920406,494.5,112.3,1,1,0
1920407,385.3,171.4,1,1,0
1920408,208.5,116.5,1,0,0
1920409,331.7,481.0,0,1,0
1920410,474.4,179.9,1,0,0
1920411,340.7,33.9,0,1,0
1920412,482.3,386.2,1,0,0
1920413,335.7,366.3,1,0,0
1920414,23.9,28.5,0,1,0
1920415,375.0,179.9,0,1,0
1920416,395.5,72.2,1,0,0
1920417,416.7,480.1,1,1,0
1920418,387.5,472.1,0,0,0
1920419,34.7,377.8,1,1,0
1920420,271.7,385.2,1,1,0
1920421,229.5,28.3,0,0,0
1920422,153.1,61.8,1,0,0
1920423,247.6,450.0,0,1,0
1920424,127.2,256.5,1,1,0
1920425,357.5,326.3,1,1,0
1920426,81.7,243.4,1,0,0
1920427,31.1,97.8,1,1,0
1920428,131.6,21.3,0,1,0
1920429,230.1,43.9,0,1,0
1920430,322.6,35.5,0,1,0
1920431,429.8,258.5,1,0,0
1920432,446.1,330.5,0,1,0
1920433,231.9,371.8,1,1,0
1920434,436.7,422.5,1,0,0
1920435,32.4,346.8,0,0,0
1920436,316.2,62.3,0,1,0
1920437,222.6,111.5,1,1,1
1920438,441.0,127.1,1,0,0
1920439,318.3,351.8,0,0,0
1920440,189.1,282.3,0,1,0
1920441,289.7,227.5,1,0,0
1920442,284.5,488.1,1,1,0
1920443,104.9,77.9,1,1,0
1920444,65.2,450.1,1,0,0
1920445,19.4,75.4,0,0,1
1920446,226.2,128.0,0,1,1
1920447,456.8,169.1,1,0,0
1920448,19.3,400.6,1,0,0
1920449,116.9,57.6,0,1,0
1920450,41.4,400.5,1,0,0
1920451,267.3,440.6,1,1,0
1920452,77.5,476.2,1,0,0
1920453,484.1,219.0,1,1,0
1920454,443.2,333.7,0,1,0
1920455,424.7,353.7,1,1,1
1920456,38.0,127.7,1,1,0
1920457,292.1,55.6,0,0,0
1920458,446.7,378.2,1,0,1
1920459,112.3,327.6,0,1,0
1920460,179.3,272.0,0,1,1
1920461,350.9,215.9,0,1,1
1920462,440.9,363.1,1,1,0
1920463,399.7,432.4,1,1,0
1920464,489.3,93.4,0,1,1
1920465,156.3,326.9,1,1,0
1920466,134.9,360.3,0,0,0
1920467,394.3,179.5,1,0,0
1920468,109.5,41.4,1,0,0
1920469,428.3,410.7,0,1,0
1920470,247.4,298.7,1,0,0
1920471,232.2,254.0,1,1,0
1920472,132.7,357.5,0,1,0
1920473,479.6,81.8,1,1,0
1920474,399.9,56.2,1,1,0
1920475,222.0,128.0,0,1,1
1920476,452.0,40.2,0,0,1
1920477,185.0,437.6,1,0,0
1920478,157.4,110.9,1,0,0
1920479,44.5,423.4,1,1,0
1920480,98.7,147.4,0,1,0
1920481,186.9,10.4,1,0,0
1920482,245.4,491.0,1,1,0
1920483,220.4,27.4,0,1,0
1920484,286.8,77.9,1,0,0
1920485,416.2,333.5,1,1,0
1920486,310.1,85.6,1,0,0
1920487,22.7,257.3,1,1,0
1920488,458.7,328.0,1,0,1
1920489,112.1,334.7,0,1,0
1920490,59.6,300.3,0,1,0
1920491,461.7,485.7,0,1,0
1920492,463.5,360.7,1,1,0
1920493,350.8,57.8,1,0,0
1920494,457.1,261.3,0,0,0
1920495,288.3,33.7,1,1,0
1920496,481.8,157.8,1,1,0
1920497,499.7,70.4,0,0,0
1920498,42.2,120.4,1,0,0
1920499,356.1,21.7,0,1,0
1920500,238.2,338.7,1,1,0
1920501,306.9,73.0,1,1,0
1920502,449.9,492.3,0,1,1
1920503,92.9,57.8,0,1,1
1920504,146.0,343.0,1,1,0
1920505,390.8,166.7,1,1,0
1920506,370.3,445.0,1,0,0
1920507,365.5,33.1,0,1,0
1920508,176.3,262.7,0,0,0
1920509,314.8,148.8,1,0,0
1920510,84.9,151.9,0,0,0
1920511,391.4,158.4,1,0,0
1920512,476.1,396.8,1,1,0
1920513,434.4,149.5,0,1,0
1920514,235.3,,1,0,1
1920515,38.2,251.1,0,0,0
1920516,377.5,134.2,0,1,0
1920517,122.0,433.1,1,0,0
1920518,175.7,85.1,1,1,0
1920519,384.3,74.8,0,0,0
1920520,222.5,335.9,0,1,0
1920521,310.2,220.4,1,1,0
1920522,477.0,437.7,0,1,0
1920523,115.0,425.7,0,1,0
1920524,436.9,28.5,1,0,0
1920525,99.6,202.9,0,1,1
1920526,50.3,128.8,1,0,0
1920527,180.3,66.3,0,1,0
1920528,88.4,288.0,1,0,0
1920529,302.3,60.0,0,1,0
1920530,90.8,103.9,0,0,0
1920531,293.1,35.7,1,1,0
1920532,78.0,265.2,1,1,1
1920533,11.2,124.9,1,1,0
1920534,447.1,311.6,1,1,0
1920535,146.4,10.8,1,1,0
1920536,426.1,264.0,1,1,0
1920537,369.1,383.5,0,1,0
1920538,380.1,403.9,0,0,0
1920539,164.6,411.6,0,1,0
1920540,148.5,56.7,1,0,1
1920541,317.1,176.1,1,1,0
1920542,322.7,462.0,0,1,0
1920543,282.9,189.0,1,1,0
1920544,378.5,16.4,1,1,0
1920545,219.6,189.3,0,1,0
1920546,21.6,466.0,1,0,0
1920547,374.2,61.8,1,0,0
1920548,154.2,88.2,1,0,1
1920549,352.8,412.0,1,0,0
1920550,111.7,360.7,0,1,0
1920551,450.2,323.7,0,1,0
1920552,245.0,195.6,0,1,0
1920553,324.2,241.0,1,1,0
1920554,195.0,103.3,0,1,1
1920555,342.2,381.2,0,0,0
1920556,284.3,278.7,1,1,0
1920557,119.7,115.1,0,0,0
1920558,269.8,263.1,1,1,0
1920559,231.1,453.3,1,0,0
1920560,356.6,324.0,0,0,0
1920561,301.8,75.0,0,0,0
1920562,479.1,125.2,1,1,0
1920563,298.6,99.2,1,0,0
1920564,182.9,206.6,1,1,0
1920565,477.4,354.6,1,1,0
1920566,236.0,178.7,0,0,0
1920567,215.2,427.6,1,1,0
1920568,445.0,469.7,1,1,0
1920569,145.1,388.8,0,1,0
1920570,85.8,57.2,1,0,0
1920571,492.3,396.1,1,1,0
1920572,101.1,409.2,0,0,0
1920573,252.7,109.6,0,0,0
1920574,119.5,217.8,0,1,0
1920575,24.1,110.3,1,0,0
1920576,173.4,65.1,1,0,0
1920577,293.1,,1,1,0
1920578,95.1,203.0,1,0,0
1920579,207.7,,0,1,0
1920580,339.9,55.6,1,1,0
1920581,411.9,227.6,1,1,0
1920582,113.9,109.8,1,0,0
1920583,379.5,369.7,0,1,0
1920584,444.0,185.5,1,1,0
1920585,360.3,247.8,0,1,0
1920586,457.6,203.9,0,0,0
1920587,393.8,273.4,0,1,1
1920588,23.1,407.8,1,0,0
1920589,386.7,332.0,1,0,0
1920590,153.5,280.1,0,1,0
1920591,498.3,405.0,1,1,0
1920592,43.2,120.2,0,1,0
1920593,288.3,464.5,1,1,1
1920594,70.4,277.8,0,0,1
1920595,214.7,251.3,0,1,1
1920596,21.5,341.4,0,0,0
1920597,386.7,65.1,1,1,0
1920598,205.4,216.2,1,0,0
1920599,131.1,261.4,1,0,0
1920600,15.7,61.4,0,1,0
1920601,451.4,466.8,1,1,0
1920602,134.6,180.4,0,1,0
1920603,70.8,225.9,1,0,1
1920604,147.0,96.4,1,0,0
1920605,249.2,16.8,1,0,0
1920606,431.1,273.0,0,0,0
1920607,386.9,63.8,1,1,0
1920608,290.0,89.0,1,0,0
1920609,182.9,47.1,0,0,0
1920610,272.9,107.4,1,0,0
1920611,370.2,397.5,1,1,1
1920612,26.2,499.3,1,1,0
1920613,177.7,185.3,0,0,0
1920614,396.0,469.0,1,0,0
1920615,444.6,273.7,1,0,0
1920616,428.0,41.6,1,1,1
1920617,345.7,144.0,0,0,0
1920618,286.6,361.4,1,1,1
1920619,348.9,399.4,1,0,0
1920620,33.7,266.0,1,1,0
1920621,443.8,23.8,1,1,0
1920622,231.4,178.5,1,1,0
1920623,388.7,162.1,1,0,0
1920624,392.5,174.3,1,1,0
1920625,303.1,190.1,0,0,0
1920626,298.5,29.3,1,0,0
1920627,56.1,269.9,0,0,0
1920628,320.4,447.2,0,0,0
1920629,442.0,153.3,0,0,0
1920630,481.3,280.1,1,1,0
1920631,305.0,263.4,1,0,0
1920632,276.9,251.3,0,1,0
1920633,120.9,388.4,1,1,0
1920634,383.7,,1,1,0
1920635,392.2,412.1,0,1,1
1920636,256.1,430.6,1,1,0
1920637,125.0,28.3,0,0,0
1920638,273.9,242.4,0,0,0
1920639,359.5,419.1,0,1,0
1920640,447.3,464.1,1,0,0
1920641,81.9,438.4,1,1,0
1920642,308.8,143.3,1,1,0
1920643,200.4,89.0,1,0,0
1920644,186.6,495.9,1,1,0
1920645,31.7,118.0,1,0,1
1920646,188.9,418.9,1,0,1
1920647,202.3,124.0,0,1,0
1920648,57.0,165.8,1,0,0
1920649,26.2,185.7,0,0,1
1920650,455.1,199.7,0,0,0
1920651,463.2,135.3,0,0,1
1920652,110.1,386.0,1,0,0
1920653,376.4,342.9,1,1,1
1920654,112.0,313.3,1,1,0
1920655,375.2,69.4,0,0,0
1920656,485.7,71.1,1,1,0
1920657,347.4,302.0,1,1,0
1920658,11.5,120.4,0,0,0
1920659,398.6,169.4,0,1,0
1920660,381.2,61.9,1,0,1
1920661,257.4,495.1,1,1,0
1920662,39.3,132.0,0,1,0
1920663,55.6,491.7,1,1,0
1920664,43.5,143.8,0,0,1
1920665,100.9,73.1,0,1,0
1920666,110.0,312.9,0,0,0
1920667,322.1,435.3,0,1,1
1920668,162.5,117.8,0,1,1
1920669,273.9,298.3,1,0,0
1920670,396.4,499.9,0,0,0
1920671,499.0,397.5,0,0,0
1920672,15.9,62.1,1,1,0
1920673,82.2,87.8,1,1,0
1920674,20.5,137.2,1,0,0
1920675,490.9,195.5,0,0,0
1920676,414.2,236.6,1,1,0
1920677,480.0,356.9,0,1,0
1920678,294.8,245.4,1,0,1
1920679,219.7,221.3,0,0,0
1920680,424.6,391.0,1,0,0
1920681,402.2,214.4,0,1,0
1920682,101.3,73.7,1,1,1
1920683,177.8,36.6,1,1,0
1920684,308.3,317.0,1,0,0
1920685,352.5,87.3,0,0,1
1920686,263.2,359.4,0,1,0
1920687,444.8,140.7,0,1,0
1920688,43.8,68.4,1,1,0
1920689,366.2,166.8,1,0,1
1920690,226.6,288.7,1,0,0
1920691,219.3,196.9,0,0,0
1920692,181.7,312.9,0,0,0
1920693,306.3,468.5,0,0,0
1920694,475.4,391.3,0,0,1
1920695,431.5,45.1,0,0,0
1920696,489.9,283.7,1,0,0
1920697,12.8,410.6,0,0,0
1920698,246.7,378.1,0,1,0
1920699,177.4,281.1,0,1,0
1920700,446.8,218.7,0,1,1
1920701,82.1,378.9,1,1,1
1920702,32.6,285.2,0,0,0
1920703,31.5,442.4,1,1,0
1920704,397.4,488.1,0,1,0
1920705,484.5,466.2,0,0,0
1920706,317.0,357.5,0,1,0
1920707,311.9,181.4,1,0,0
1920708,277.1,244.9,1,1,0
1920709,206.4,240.8,1,0,0
1920710,158.3,257.6,0,1,0
1920711,27.4,440.4,0,1,0
1920712,127.2,267.2,0,1,0
1920713,175.0,69.5,1,1,0
1920714,473.0,469.2,1,1,0
1920715,404.5,319.8,1,0,0
1920716,481.1,399.2,1,0,1
1920717,128.0,329.1,0,0,1
1920718,42.0,456.3,0,1,0
1920719,359.0,131.4,0,1,0
1920720,236.6,64.1,1,0,0
1920721,26.0,235.4,0,1,0
1920722,359.9,280.4,0,1,0
1920723,41.8,69.7,0,0,0
1920724,494.9,151.2,1,1,0
1920725,269.1,447.0,0,0,0
1920726,301.2,466.6,0,0,1
1920727,342.1,288.6,1,1,0
1920728,67.7,326.2,1,0,0
1920729,285.8,200.2,0,1,0
1920730,360.7,209.3,1,1,0
1920731,47.5,61.4,1,1,0
1920732,413.7,193.8,0,0,0
1920733,88.3,389.8,1,1,0
1920734,132.1,130.5,0,1,0
1920735,75.6,165.3,0,0,1
1920736,243.6,263.8,0,0,1
1920737,118.3,58.3,1,0,0
1920738,411.1,155.2,0,1,0
1920739,366.4,483.1,1,0,0
1920740,381.6,50.4,0,0,0
1920741,280.3,168.5,1,1,0
1920742,79.4,25.4,0,1,0
1920743,483.2,347.2,1,1,0
1920744,248.4,156.6,1,1,0
1920745,299.2,327.5,0,1,0
1920746,259.2,100.5,0,1,0
1920747,70.7,235.7,0,1,0
1920748,343.4,103.6,0,1,0
1920749,285.2,474.4,1,1,0
1920750,179.8,225.5,0,0,0
1920751,314.6,148.0,1,1,1
1920752,110.9,231.3,0,0,0
1920753,408.1,65.9,0,0,1
1920754,191.7,406.1,1,1,0
1920755,230.3,278.5,1,0,1
1920756,140.1,356.4,0,0,0
1920757,281.5,377.1,1,0,1
1920758,276.3,203.0,1,1,0
1920759,101.6,200.1,1,1,0
1920760,236.7,462.5,1,1,0
1920761,319.3,132.3,1,1,0
1920762,124.7,207.2,1,1,0
1920763,163.5,486.9,1,0,0
1920764,280.4,13.7,0,1,1
1920765,419.9,250.1,0,0,0
1920766,200.3,394.2,1,0,0
1920767,55.2,324.8,1,1,0
1920768,208.9,141.5,1,1,0
1920769,107.7,196.1,0,1,0
1920770,255.2,123.7,0,1,0
1920771,179.2,215.3,0,0,0
1920772,12.0,206.5,1,0,1
1920773,226.1,123.0,0,0,1
1920774,160.8,284.8,0,1,0
1920775,195.6,142.2,0,0,0
