CustomerID,TotalPurchases,AvgOrderValue,Tenure_Months,ChurnRisk,CustomerLifetimeValue
1210188,132.1,70.3,309.6,305.6,363.0
1210189,294.8,71.7,73.2,442.6,102.8
1210190,408.3,447.7,426.3,420.8,448.2
1210191,276.5,199.8,442.2,156.4,130.1
1210192,260.2,190.8,348.7,359.6,294.8
1210193,452.3,462.7,417.5,222.7,361.1
1210194,435.7,498.5,225.4,301.0,304.4
1210195,451.4,200.4,92.5,32.5,312.5
1210196,253.1,14.8,380.4,248.7,485.5
1210197,19.3,73.8,130.4,208.0,326.9
1210198,125.6,145.4,209.5,393.7,119.6
1210199,497.1,192.6,278.3,235.8,442.9
1210200,299.4,233.7,350.5,450.8,104.0
1210201,30.8,245.7,297.0,158.8,237.5
1210202,105.2,352.7,124.7,353.0,359.8
1210203,75.7,483.1,358.8,443.9,193.5
1210204,46.6,279.8,428.7,420.4,490.6
1210205,52.1,49.0,107.3,424.9,323.2
1210206,93.0,260.7,408.9,256.2,474.4
1210207,132.3,223.4,499.7,366.5,137.0
1210208,333.8,254.9,310.9,460.0,94.5
1210209,479.9,447.2,291.9,495.8,467.5
1210210,217.4,30.4,24.7,276.8,47.3
1210211,264.3,211.3,439.9,382.2,36.6
1210212,425.5,79.9,495.4,95.9,208.8
1210213,60.6,188.2,403.8,306.9,479.1
1210214,303.1,452.9,271.8,500.0,441.4
1210215,345.1,26.0,380.1,309.6,181.4
1210216,284.0,250.0,337.2,460.1,176.9
1210217,86.6,268.0,302.7,335.6,25.7
1210218,334.1,142.0,281.3,144.0,258.5
1210219,24.1,470.2,216.1,275.4,89.0
1210220,333.1,496.8,449.6,123.5,235.4
1210221,261.7,425.8,316.5,433.4,41.9
1210222,472.1,326.5,55.2,389.1,458.7
1210223,230.4,391.8,173.6,263.2,37.6
1210224,163.2,127.6,188.3,366.9,473.5
1210225,471.3,499.0,85.3,87.9,141.9
1210226,344.6,337.8,323.6,324.5,475.3
1210227,68.0,462.3,160.4,484.4,158.1
1210228,374.9,377.6,404.2,336.5,339.5
1210229,391.2,313.3,422.3,388.8,314.0
1210230,354.7,176.0,364.5,41.1,418.9
1210231,490.8,487.4,72.2,202.6,420.4
1210232,212.7,391.9,245.1,492.9,269.2
1210233,154.6,448.4,252.8,393.0,155.7
1210234,168.0,359.2,422.5,113.6,197.0
1210235,71.1,329.6,59.6,153.7,171.9
1210236,129.4,71.6,180.7,52.5,48.1
1210237,193.6,396.2,119.6,480.4,494.0
1210238,258.8,,236.8,489.2,438.7
1210239,130.2,393.6,265.7,357.4,421.5
1210240,189.9,229.3,348.6,52.2,245.9
1210241,291.8,291.4,199.6,459.9,346.5
1210242,60.7,427.2,113.4,347.1,99.0
1210243,252.4,397.9,90.4,192.4,439.6
1210244,371.6,52.9,339.5,48.2,491.0
1210245,44.9,218.8,247.2,176.0,132.8
1210246,142.4,468.0,237.4,371.9,209.3
1210247,214.2,16.4,266.0,135.3,151.2
1210248,302.5,193.4,402.8,367.7,250.1
1210249,285.3,448.1,244.3,196.5,331.8
1210250,274.5,216.0,373.0,131.8,248.2
1210251,380.7,148.1,37.2,196.5,333.8
1210252,24.2,323.4,335.4,31.3,390.9
1210253,18.9,419.4,88.4,329.5,455.5
1210254,267.6,93.0,339.5,397.8,369.4
1210255,468.1,445.0,283.6,227.6,251.9
1210256,496.5,492.2,166.4,70.9,499.8
1210257,68.4,273.7,48.6,274.8,465.5
1210258,455.0,114.5,422.4,323.7,402.4
1210259,406.1,283.0,92.8,357.5,309.4
1210260,73.0,65.6,114.5,392.7,496.7
1210261,218.3,496.0,203.2,248.3,272.3
1210262,384.0,487.7,422.1,123.9,349.9
1210263,496.8,198.8,290.2,330.5,454.8
1210264,401.6,431.4,277.6,227.0,370.7
1210265,423.4,482.1,342.9,451.7,299.4
1210266,484.8,324.8,256.2,312.8,102.1
1210267,251.1,370.9,375.9,26.8,227.5
1210268,199.8,454.3,416.5,189.8,152.9
1210269,97.9,160.0,391.7,261.1,79.5
1210270,261.8,320.7,215.6,351.1,329.9
1210271,245.4,469.1,410.3,289.4,48.5
1210272,209.9,431.6,116.7,369.9,431.5
1210273,243.2,467.1,466.7,243.4,187.5
1210274,106.1,105.9,194.3,330.0,476.8
1210275,321.8,459.0,258.4,155.4,147.1
1210276,463.5,62.0,144.4,342.1,305.2
1210277,123.0,293.3,74.1,418.1,38.8
1210278,147.5,74.7,426.8,476.8,55.0
1210279,294.1,153.7,441.3,210.6,39.8
1210280,155.1,308.1,52.0,139.2,447.6
1210281,151.3,100.0,365.2,112.2,155.7
1210282,476.2,94.6,121.6,327.2,451.9
1210283,376.2,,238.7,438.1,478.7
1210284,42.2,146.6,327.5,415.1,343.0
1210285,442.5,367.3,120.9,402.3,375.6
1210286,332.1,60.1,388.7,435.7,58.4
1210287,444.7,279.8,176.7,378.2,356.9
1210288,464.2,177.6,437.9,196.0,478.9
1210289,23.2,28.4,142.4,37.5,483.0
1210290,113.8,419.4,96.7,218.1,360.8
1210291,427.8,139.7,388.0,110.5,196.2
1210292,149.5,294.1,33.8,102.8,327.1
1210293,440.3,480.8,416.8,61.9,416.6
1210294,176.7,467.1,341.1,218.7,452.3
1210295,147.0,107.7,32.4,468.6,104.5
1210296,196.9,216.8,90.0,446.1,478.6
1210297,341.9,290.5,159.8,333.2,136.1
1210298,392.1,372.0,91.1,391.3,219.9
1210299,245.9,244.2,181.6,480.8,141.3
1210300,73.2,261.0,336.2,302.3,101.1
1210301,249.9,27.2,479.5,36.4,403.8
1210302,258.9,227.9,354.1,396.5,220.1
1210303,276.6,40.8,224.7,196.5,401.1
1210304,24.2,27.8,413.6,313.7,398.9
1210305,269.7,220.8,418.6,421.4,499.6
1210306,24.6,110.5,283.9,100.2,344.8
1210307,232.2,111.6,113.3,391.5,343.9
1210308,373.9,461.3,212.6,467.5,160.5
1210309,130.4,303.4,119.8,326.7,134.7
1210310,223.0,451.7,241.2,220.8,373.5
1210311,169.9,212.2,135.9,123.4,35.3
1210312,499.2,24.2,152.5,371.3,227.9
1210313,171.5,103.9,467.5,291.3,143.7
1210314,159.6,289.9,88.9,164.0,344.9
1210315,469.7,35.2,388.1,11.3,190.8
1210316,424.4,278.1,253.2,188.9,447.3
1210317,120.2,411.5,286.0,35.5,329.9
1210318,451.4,13.7,315.4,191.9,438.8
1210319,17.3,74.4,312.1,70.8,450.6
1210320,125.2,425.8,68.9,358.7,26.0
1210321,382.2,456.7,283.8,412.7,455.2
1210322,149.2,437.7,426.0,16.6,301.5
1210323,117.1,461.7,172.0,195.5,387.2
1210324,329.2,103.9,170.8,478.7,346.0
1210325,460.4,56.9,238.5,313.7,417.7
1210326,189.8,306.3,49.4,364.4,113.9
1210327,229.7,450.5,449.7,294.5,143.5
1210328,136.9,10.8,53.5,496.2,133.2
1210329,370.5,430.4,435.7,380.6,416.8
1210330,103.6,268.7,132.0,245.8,361.1
1210331,381.1,46.0,194.1,218.3,40.6
1210332,499.7,358.3,39.4,352.5,56.8
1210333,267.1,61.7,454.5,430.7,22.6
1210334,384.8,347.3,405.4,397.9,413.3
1210335,186.2,189.0,22.6,242.6,155.9
1210336,63.1,476.4,456.1,476.0,285.8
1210337,116.3,477.4,296.0,131.5,449.5
1210338,223.9,432.5,83.3,295.4,230.3
1210339,88.9,326.5,409.9,456.4,162.5
1210340,429.8,,69.0,282.9,381.4
1210341,325.9,149.4,333.0,251.0,481.9
1210342,39.5,461.6,267.0,195.6,123.8
1210343,39.7,,167.5,444.9,347.7
1210344,16.9,91.0,376.7,96.3,179.0
1210345,106.8,98.5,440.2,396.0,162.4
1210346,78.3,413.4,126.5,286.2,211.8
1210347,491.0,95.7,471.0,44.4,260.4
1210348,211.6,213.7,145.8,372.0,243.9
1210349,231.7,498.9,72.0,451.6,429.5
1210350,55.3,390.6,199.9,82.5,482.3
1210351,50.3,,436.7,299.7,344.5
1210352,443.8,441.7,158.5,195.7,203.3
1210353,452.4,136.8,89.8,392.8,254.6
1210354,136.8,334.8,175.1,325.1,59.9
1210355,406.1,119.8,368.7,181.8,182.8
1210356,30.0,185.6,249.5,292.3,250.6
1210357,374.0,352.4,489.7,294.7,373.4
1210358,291.8,47.6,288.8,42.5,327.3
1210359,124.2,106.2,106.4,119.0,339.5
1210360,62.5,230.9,220.2,195.7,382.7
1210361,278.6,85.0,166.6,444.0,464.4
1210362,179.7,121.0,134.3,397.7,294.2
1210363,394.4,20.0,56.8,192.0,476.3
1210364,100.7,291.5,21.9,255.6,245.9
1210365,335.1,467.8,132.1,172.9,185.4
1210366,19.4,388.0,365.3,153.4,176.4
1210367,96.6,456.0,223.4,32.5,25.8
1210368,485.8,293.1,265.8,136.4,160.2
1210369,80.8,37.2,477.1,13.5,491.2
1210370,115.2,89.6,82.9,409.0,239.8
1210371,371.5,424.8,465.4,441.1,75.5
1210372,113.9,137.4,480.7,308.8,211.6
1210373,299.0,65.4,481.7,201.1,197.9
1210374,27.9,271.3,204.6,358.2,201.1
1210375,72.6,321.8,495.2,336.4,396.0
1210376,320.2,367.9,406.5,218.7,467.7
1210377,110.4,494.3,275.4,448.7,33.6
1210378,378.1,46.3,253.4,491.1,481.1
1210379,392.1,68.1,489.0,145.6,293.1
1210380,252.8,286.9,21.3,22.4,172.0
1210381,240.1,145.8,56.2,275.7,46.6
1210382,359.5,106.6,415.0,102.7,204.8
1210383,202.4,404.9,83.7,334.8,185.2
1210384,383.5,238.3,304.1,198.3,219.3
1210385,119.6,469.8,79.1,130.4,73.6
1210386,436.4,231.3,234.4,14.0,297.3
1210387,423.0,382.2,260.1,296.8,397.1
1210388,107.2,447.4,367.7,132.7,351.3
1210389,495.6,152.3,210.1,224.9,56.2
1210390,428.5,358.7,312.2,325.8,329.7
1210391,286.5,34.8,233.1,325.9,193.4
1210392,305.6,348.8,94.2,79.7,269.6
1210393,27.6,240.5,105.1,186.1,269.6
1210394,437.2,129.2,104.2,61.8,99.5
1210395,340.6,261.3,456.5,431.8,488.5
1210396,426.8,406.8,363.3,263.2,315.9
1210397,297.6,45.0,406.2,132.4,478.8
1210398,489.2,469.5,221.6,453.9,490.5
1210399,441.3,247.6,30.7,473.3,342.8
1210400,125.9,56.2,306.4,54.4,348.3
1210401,474.5,408.6,289.6,482.1,17.9
1210402,33.1,440.1,392.5,197.2,58.7
1210403,419.5,271.9,363.8,445.4,437.5
1210404,425.7,434.6,489.8,33.6,197.0
1210405,195.5,211.2,157.6,212.3,419.1
1210406,270.6,404.5,134.5,34.5,11.9
1210407,411.3,242.6,78.7,126.0,433.5
1210408,105.9,437.9,29.3,455.8,261.6
1210409,410.7,236.8,344.3,22.8,82.4
1210410,150.2,250.9,397.7,128.1,250.8
1210411,78.9,260.5,20.8,319.8,445.3
1210412,418.5,185.5,298.0,319.9,487.0
1210413,460.6,106.9,185.2,84.0,147.3
1210414,47.4,216.3,110.8,345.3,138.7
1210415,299.7,279.9,53.5,465.7,291.1
1210416,492.5,274.1,460.4,201.9,162.3
1210417,269.7,305.2,322.1,235.1,211.1
1210418,205.2,289.5,468.6,415.9,439.3
1210419,144.9,310.5,417.1,359.5,436.8
1210420,95.5,,20.7,405.5,212.6
1210421,179.6,147.0,52.5,172.3,325.3
1210422,499.0,120.2,239.6,54.9,496.0
1210423,19.8,471.6,167.0,463.0,448.0
1210424,256.3,482.9,452.0,397.9,146.7
1210425,442.8,,386.5,105.7,63.3
1210426,60.8,465.4,366.8,137.6,197.8
1210427,362.1,416.5,403.6,436.7,471.5
1210428,396.9,199.1,98.1,227.8,28.8
1210429,115.1,372.0,304.8,91.6,465.2
1210430,384.1,212.2,137.8,364.0,282.4
1210431,425.5,412.4,263.9,86.3,101.1
1210432,174.5,351.0,136.3,369.4,476.8
1210433,356.0,147.4,408.0,362.2,277.9
1210434,149.3,403.4,16.5,447.8,152.2
1210435,239.2,434.3,446.2,301.6,364.1
1210436,425.2,25.6,444.6,484.0,141.7
1210437,266.6,228.7,136.9,282.1,76.8
1210438,312.0,71.0,236.9,28.1,126.1
1210439,333.1,318.4,333.8,422.6,43.2
1210440,87.7,369.8,209.2,141.7,50.5
1210441,202.9,110.2,38.2,18.2,430.5
1210442,444.9,245.6,255.6,103.4,257.2
1210443,390.4,432.0,260.9,232.1,456.0
1210444,47.2,141.7,235.1,162.0,374.4
1210445,34.4,205.1,80.3,173.8,214.4
1210446,341.0,477.6,261.1,82.6,454.6
1210447,353.9,232.5,233.9,385.7,301.9
1210448,251.4,319.6,144.0,494.5,224.5
1210449,303.8,245.7,192.0,275.6,143.2
1210450,41.3,227.4,323.5,335.1,157.4
1210451,55.8,92.5,100.7,80.4,298.0
1210452,201.1,464.0,366.7,210.4,176.7
1210453,367.8,213.2,79.2,327.4,79.6
1210454,207.8,88.3,277.1,372.2,147.6
1210455,318.8,213.5,349.4,424.0,330.4
1210456,344.4,164.0,91.3,451.8,441.8
1210457,278.6,275.2,27.9,115.8,200.6
1210458,323.0,467.2,79.1,224.8,436.4
1210459,194.1,208.4,91.1,162.3,240.5
1210460,92.6,408.1,342.3,83.7,374.6
1210461,450.3,493.8,196.5,60.6,211.9
1210462,315.3,442.8,302.9,156.0,480.2
1210463,92.7,313.8,181.0,87.4,211.4
1210464,341.9,158.0,216.3,387.6,167.4
1210465,31.0,266.5,37.2,490.5,474.2
1210466,278.3,45.3,125.9,161.4,452.1
1210467,314.9,257.7,319.8,197.0,59.8
1210468,169.2,59.3,346.4,37.7,93.9
1210469,13.4,70.4,262.5,40.2,339.8
1210470,57.7,492.5,364.4,402.0,17.3
1210471,483.6,262.3,91.1,183.5,295.8
1210472,143.4,187.6,484.2,194.6,55.9
1210473,12.9,91.2,28.9,106.5,303.0
1210474,257.7,244.9,185.7,426.2,416.7
1210475,311.6,234.3,107.4,339.1,395.7
1210476,375.3,85.8,366.5,176.1,40.3
1210477,425.4,233.5,334.2,388.1,350.3
1210478,350.0,373.8,332.1,270.9,69.5
1210479,290.2,29.8,398.5,242.0,251.3
1210480,416.7,212.8,148.2,364.4,438.3
1210481,32.0,419.5,325.3,328.5,333.2
1210482,141.7,241.7,489.5,94.4,94.5
1210483,70.7,333.3,472.2,245.3,306.5
1210484,75.5,200.2,310.8,456.4,258.3
1210485,104.8,363.4,165.1,382.9,297.6
1210486,194.7,459.6,382.3,414.8,13.3
1210487,42.1,356.9,312.6,367.7,241.5
1210488,21.7,477.9,10.7,481.8,401.7
1210489,441.2,209.9,200.5,163.2,105.3
1210490,308.8,111.8,310.5,294.1,185.7
1210491,303.5,108.8,102.4,466.2,27.7
1210492,414.1,444.9,165.7,121.3,376.8
1210493,38.1,445.5,490.8,351.8,54.5
1210494,35.7,31.2,415.7,120.2,134.6
1210495,435.8,418.1,316.9,377.4,56.0
1210496,104.0,107.1,268.8,350.9,286.1
1210497,441.5,265.7,390.7,266.6,151.8
1210498,79.9,328.0,179.6,205.0,369.4
1210499,170.5,27.3,198.7,20.9,344.7
1210500,35.5,468.6,370.4,189.5,266.2
1210501,31.5,451.4,395.8,61.5,389.9
1210502,389.5,481.1,32.3,219.0,198.4
1210503,390.4,86.9,60.9,42.8,131.0
1210504,115.5,110.4,150.0,310.2,315.5
1210505,307.0,97.9,392.6,134.9,168.5
1210506,226.0,41.7,309.3,37.3,412.7
1210507,267.3,378.8,283.6,335.0,129.6
1210508,34.2,300.1,107.5,279.6,440.4
1210509,316.6,371.1,451.2,387.2,173.8
1210510,454.6,207.5,306.2,398.5,402.4
1210511,313.2,286.4,15.5,336.6,396.7
1210512,174.0,29.3,303.7,476.4,164.0
1210513,489.2,263.4,239.5,158.8,239.2
1210514,193.9,330.7,254.9,372.9,52.7
1210515,231.2,196.6,315.3,170.9,398.0
1210516,248.3,380.6,272.2,260.8,426.8
1210517,99.6,17.2,204.1,223.1,498.2
1210518,398.0,392.9,253.5,292.2,90.3
1210519,54.9,107.7,283.7,384.0,84.2
1210520,332.5,280.6,123.6,482.1,408.6
1210521,100.0,479.4,156.2,210.3,171.9
1210522,189.5,80.1,457.7,417.0,92.8
1210523,161.8,100.6,154.6,430.5,221.4
1210524,446.2,355.1,75.8,137.3,474.6
1210525,154.9,338.5,448.6,296.6,91.4
1210526,384.9,469.9,188.1,448.1,84.3
1210527,319.9,129.5,488.8,205.1,326.0
1210528,230.4,468.6,117.9,267.0,469.7
1210529,443.5,201.3,296.8,123.9,74.6
1210530,283.7,28.5,142.9,338.4,187.3
1210531,286.9,140.0,188.1,140.7,11.7
1210532,439.9,115.2,473.5,93.1,377.9
1210533,314.2,410.5,335.2,486.6,43.6
1210534,78.8,255.7,435.8,224.9,29.3
1210535,270.8,494.4,398.8,59.4,154.1
1210536,226.7,15.8,359.0,380.9,344.7
1210537,293.4,329.8,329.5,229.8,298.3
1210538,90.4,205.0,97.2,332.6,409.6
1210539,111.5,299.6,347.7,243.9,203.5
1210540,282.6,208.5,205.4,124.2,231.3
1210541,311.7,455.6,128.8,44.8,121.8
1210542,75.8,401.0,269.7,282.9,437.6
1210543,404.1,326.2,332.2,63.2,298.4
1210544,216.6,470.0,366.6,464.7,205.0
1210545,415.4,146.6,74.1,273.2,19.7
1210546,303.3,196.3,278.5,465.9,177.8
1210547,232.6,346.3,473.5,448.8,241.9
1210548,12.0,205.6,11.6,384.4,321.6
1210549,225.1,104.7,436.4,482.4,86.4
1210550,471.0,143.1,318.2,362.3,487.2
1210551,452.3,467.4,361.1,363.4,281.3
1210552,359.9,393.0,154.8,311.6,278.4
1210553,194.4,384.0,108.4,338.5,201.8
1210554,292.3,68.8,20.3,312.7,399.0
1210555,143.7,35.0,384.4,56.0,150.0
1210556,32.3,421.4,72.4,412.5,432.3
1210557,450.5,227.9,101.9,207.3,267.8
1210558,282.4,286.9,430.7,212.1,264.7
1210559,389.4,488.5,400.5,369.2,289.4
1210560,424.4,88.0,101.2,43.9,155.0
1210561,395.6,248.1,494.4,72.5,248.2
1210562,94.5,43.6,274.6,202.2,207.4
1210563,89.8,397.7,313.0,316.4,386.5
1210564,186.8,105.9,159.9,188.1,423.5
1210565,325.9,188.9,180.4,352.9,470.4
1210566,230.6,350.2,267.0,476.7,123.1
1210567,382.4,326.9,16.8,335.2,118.8
1210568,214.2,436.7,435.9,414.1,453.6
1210569,499.0,225.7,177.6,58.9,339.1
1210570,86.8,92.7,279.0,39.9,263.1
1210571,172.5,338.6,409.2,31.3,319.7
1210572,262.1,367.2,107.2,264.1,232.8
1210573,362.9,386.7,238.6,17.3,271.5
1210574,425.3,123.5,325.3,11.4,297.9
1210575,468.1,497.4,45.5,221.1,493.0
1210576,156.8,71.4,234.8,193.9,416.2
1210577,166.6,133.9,416.0,386.7,361.3
1210578,450.6,376.1,400.5,411.3,346.5
1210579,235.8,164.2,388.9,75.9,269.5
1210580,148.8,173.1,45.1,43.0,195.4
