CustomerID,TotalPurchases,AvgOrderValue,Tenure_Months,ChurnRisk,CustomerLifetimeValue
1510176,483.6,409.5,496.6,331.5,144.8
1510177,113.5,119.7,230.4,341.5,235.8
1510178,61.1,340.0,244.6,114.3,360.3
1510179,70.6,182.0,201.7,99.2,153.5
1510180,164.6,117.2,264.4,29.6,58.1
1510181,335.4,471.9,456.3,173.2,425.8
1510182,76.3,179.9,369.3,451.2,121.6
1510183,258.2,367.9,355.4,337.4,105.0
1510184,370.7,203.3,438.9,487.9,464.0
1510185,280.9,326.4,71.9,318.4,443.6
1510186,403.0,343.7,499.0,207.3,153.7
1510187,312.5,96.0,370.7,136.3,369.5
1510188,306.8,53.3,312.0,197.5,79.8
1510189,286.2,277.5,213.9,256.3,212.1
1510190,141.9,297.7,254.3,137.0,391.7
1510191,406.5,326.0,214.2,395.3,382.7
1510192,261.9,430.1,152.8,246.5,265.9
1510193,79.8,212.9,336.1,22.0,165.5
1510194,172.6,443.2,28.1,115.0,287.5
1510195,335.7,78.0,206.3,168.1,252.8
1510196,96.8,312.3,232.2,222.0,496.0
1510197,239.0,295.7,321.3,452.7,330.0
1510198,195.3,159.3,29.6,57.2,444.6
1510199,439.8,440.5,303.5,246.4,433.9
1510200,480.6,331.1,284.2,339.0,431.3
1510201,164.4,368.5,437.8,32.7,115.7
1510202,324.3,71.3,353.1,233.3,99.4
1510203,136.9,494.2,262.3,39.4,185.7
1510204,306.2,91.8,388.9,209.7,320.3
1510205,437.8,242.9,397.5,51.6,146.1
1510206,461.7,356.5,65.6,35.5,308.5
1510207,330.3,229.4,223.1,393.8,68.6
1510208,53.3,296.6,393.8,202.5,476.1
1510209,201.6,156.1,389.9,235.4,374.7
1510210,375.0,46.1,150.5,374.2,155.7
1510211,422.4,42.7,15.7,392.7,390.2
1510212,325.9,302.3,74.5,168.4,291.4
1510213,358.4,291.7,232.3,237.5,444.9
1510214,364.2,194.8,117.6,97.2,43.7
1510215,63.8,204.6,422.4,482.4,366.8
1510216,483.0,339.8,329.1,206.1,128.6
1510217,114.1,475.6,95.3,204.2,268.7
1510218,362.6,259.8,299.4,202.6,228.3
1510219,253.2,147.4,88.1,254.9,375.8
1510220,319.3,244.7,63.4,415.5,332.9
1510221,71.5,380.2,376.3,279.4,354.2
1510222,459.2,496.1,382.8,240.9,224.5
1510223,85.9,200.1,203.4,88.5,161.8
1510224,134.9,436.6,215.9,224.9,246.8
1510225,417.5,153.6,341.6,228.6,96.4
1510226,428.6,209.8,240.6,102.3,58.7
1510227,306.7,45.7,293.6,268.5,454.1
1510228,487.1,414.9,102.3,80.1,29.3
1510229,264.9,473.2,376.1,352.0,488.4
1510230,251.6,428.8,214.9,140.4,336.8
1510231,120.0,143.7,287.9,453.2,24.6
1510232,145.0,111.1,212.3,338.0,127.3
1510233,494.1,241.5,96.0,68.4,136.9
1510234,428.5,166.7,271.7,217.9,127.1
1510235,189.6,237.1,224.8,284.0,18.4
1510236,236.6,234.8,120.7,392.6,324.1
1510237,32.3,288.5,453.1,209.2,91.4
1510238,56.6,118.8,423.9,28.2,147.7
1510239,102.1,144.3,88.8,120.1,433.7
1510240,154.1,228.2,171.4,470.7,395.4
1510241,310.2,478.0,31.0,483.7,249.2
1510242,78.3,203.7,232.6,434.1,310.6
1510243,421.8,74.7,424.7,121.4,268.6
1510244,202.5,48.9,18.0,176.7,228.4
1510245,29.2,431.5,54.5,213.8,278.7
1510246,231.8,383.9,370.5,127.8,225.9
1510247,358.0,83.8,349.0,129.0,272.1
1510248,370.8,144.2,485.2,426.6,180.0
1510249,476.0,54.8,481.1,32.9,113.0
1510250,317.4,321.5,85.2,321.1,216.9
1510251,155.9,371.1,138.3,409.6,199.6
1510252,385.8,320.4,153.5,215.1,335.1
1510253,45.0,278.2,306.6,421.2,299.1
1510254,182.8,198.9,367.1,17.6,53.2
1510255,303.8,98.0,448.7,105.5,223.8
1510256,497.8,16.8,350.5,353.9,246.1
1510257,133.9,379.1,367.0,259.4,33.5
1510258,44.1,351.1,262.7,488.7,25.2
1510259,446.4,112.9,340.8,485.9,118.5
1510260,414.9,326.1,155.1,104.9,498.4
1510261,293.2,286.1,157.1,199.8,375.9
1510262,187.6,181.7,88.9,99.3,115.9
1510263,128.6,352.9,370.8,270.2,98.7
1510264,76.1,320.4,226.0,361.3,386.0
1510265,41.3,71.5,345.7,396.0,464.4
1510266,171.1,481.0,268.2,202.9,117.5
1510267,182.5,51.6,224.7,153.4,367.0
1510268,247.1,,389.3,97.7,115.1
1510269,141.7,268.5,130.9,333.6,440.1
1510270,249.4,378.8,353.3,205.1,119.3
1510271,133.0,147.4,200.7,319.7,317.9
1510272,468.3,432.0,168.9,209.0,148.1
1510273,317.6,72.1,206.3,116.4,159.0
1510274,215.0,493.1,214.4,78.6,281.3
1510275,104.7,259.3,121.0,61.9,174.2
1510276,285.1,180.2,491.5,464.2,372.1
1510277,49.9,154.4,175.8,400.7,161.5
1510278,450.0,451.5,364.1,283.1,370.3
1510279,179.9,180.5,465.7,431.5,64.7
1510280,211.5,362.5,405.6,93.7,428.6
1510281,271.9,374.6,123.2,384.3,295.8
1510282,498.2,205.6,398.1,405.9,343.4
1510283,177.2,285.2,130.4,446.8,384.6
1510284,310.0,323.5,91.1,210.0,442.9
1510285,117.0,249.6,383.5,410.4,384.3
1510286,27.7,418.7,207.8,196.7,393.3
1510287,172.5,182.1,105.8,362.0,39.0
1510288,366.3,438.1,400.2,401.5,66.8
1510289,105.6,238.9,102.9,194.5,111.7
1510290,43.9,281.9,122.6,108.3,439.5
1510291,403.6,393.5,229.0,423.3,351.8
1510292,424.9,152.1,302.5,231.2,35.2
1510293,422.3,30.6,152.2,266.8,10.5
1510294,239.7,95.8,274.4,249.4,275.9
1510295,257.1,58.6,399.2,101.3,278.4
1510296,370.8,297.6,144.2,19.8,105.9
1510297,128.6,44.7,324.5,203.2,283.3
1510298,182.8,101.6,391.7,395.6,386.7
1510299,403.0,420.8,93.7,20.3,139.4
1510300,187.7,489.9,45.4,166.0,239.6
1510301,113.7,399.7,370.3,466.6,361.8
1510302,385.5,282.5,478.3,214.6,444.9
1510303,28.1,357.6,331.7,238.0,156.7
1510304,151.2,38.2,410.2,456.4,127.3
1510305,60.8,220.4,160.1,486.0,382.7
1510306,355.3,307.4,150.7,339.0,230.1
1510307,354.3,76.2,369.6,62.8,246.8
1510308,353.4,257.7,69.3,208.7,447.3
1510309,420.6,91.5,269.3,198.6,310.0
1510310,373.6,80.6,91.4,341.0,408.0
1510311,371.1,410.2,207.2,88.5,457.5
1510312,435.4,111.9,143.1,344.3,448.9
1510313,265.1,81.3,137.5,349.9,51.4
1510314,78.8,481.9,414.9,423.8,385.5
1510315,209.4,428.1,20.6,299.6,272.7
1510316,129.7,338.5,377.8,209.1,43.5
1510317,16.4,356.9,460.4,486.6,269.7
1510318,492.8,261.1,133.6,340.9,21.4
1510319,358.4,241.9,368.1,310.5,97.5
1510320,272.7,411.4,322.4,120.2,247.1
1510321,105.7,202.9,271.0,230.8,168.7
1510322,84.5,496.8,289.0,94.1,291.9
1510323,166.5,403.0,492.1,228.0,322.7
1510324,206.8,426.1,450.8,356.2,221.8
1510325,24.8,221.5,466.9,430.4,240.4
1510326,104.2,69.6,224.1,268.1,22.8
1510327,380.7,430.4,303.4,375.3,447.5
1510328,174.2,16.6,118.4,222.3,269.8
1510329,460.8,463.7,402.8,433.7,386.5
1510330,95.8,336.6,78.4,396.2,124.0
1510331,320.3,233.8,451.6,125.0,25.9
1510332,406.1,174.5,250.7,139.0,260.3
1510333,419.8,392.3,144.2,376.1,226.0
1510334,298.2,462.7,147.3,438.0,358.0
1510335,234.7,258.5,251.0,488.0,123.1
1510336,186.3,99.0,313.4,96.7,423.6
1510337,399.3,287.4,414.3,242.3,481.6
1510338,16.2,115.2,248.6,23.7,206.6
1510339,321.5,465.9,132.2,98.4,216.2
1510340,363.8,129.3,60.8,284.2,496.0
1510341,210.1,336.8,101.5,144.4,70.3
1510342,479.9,170.8,471.2,79.5,188.3
1510343,275.7,258.1,474.5,382.5,373.3
1510344,369.7,148.2,474.7,190.2,227.2
1510345,327.6,177.5,26.7,14.0,372.4
1510346,485.2,38.9,29.2,99.0,157.0
1510347,221.8,188.6,459.8,224.5,126.8
1510348,396.8,243.0,453.4,350.2,478.5
1510349,477.9,348.9,170.5,148.9,229.6
1510350,116.6,482.0,166.1,484.3,118.7
1510351,467.7,465.5,277.5,40.7,371.9
1510352,109.2,496.6,98.8,46.8,98.7
1510353,307.3,142.5,60.4,49.9,351.9
1510354,74.7,96.8,58.4,123.3,330.0
1510355,56.8,421.2,292.5,251.7,190.0
1510356,244.3,155.4,432.3,93.5,42.4
1510357,52.9,489.1,321.8,74.9,244.7
1510358,194.6,93.0,453.5,464.7,466.4
1510359,240.8,48.0,19.6,365.3,314.0
1510360,239.9,360.6,421.3,121.6,446.4
1510361,91.8,381.2,420.3,149.9,423.5
1510362,351.3,55.4,40.0,441.5,327.5
1510363,292.3,362.6,200.8,310.5,80.9
1510364,154.2,409.0,229.1,52.9,462.4
1510365,101.0,,250.7,488.3,271.6
1510366,299.5,77.3,438.6,331.0,149.7
1510367,113.1,188.9,437.4,222.0,460.2
1510368,280.2,221.0,382.2,368.4,166.5
1510369,272.7,347.7,328.8,164.2,426.5
1510370,415.1,86.8,168.8,47.9,332.2
1510371,440.0,429.0,440.4,190.4,315.1
1510372,306.1,481.6,189.9,251.8,313.7
1510373,150.6,466.3,385.2,64.8,218.9
1510374,306.2,438.5,273.8,59.5,299.4
1510375,212.2,477.1,435.3,136.4,70.8
1510376,131.0,,160.2,172.2,36.9
1510377,286.9,83.1,208.3,60.9,288.5
1510378,357.3,127.1,178.9,134.6,283.8
1510379,93.1,177.3,13.7,314.5,497.7
1510380,251.7,261.1,171.8,77.0,179.0
1510381,114.6,463.9,343.1,132.3,449.1
1510382,246.0,346.5,176.5,339.5,74.0
1510383,59.9,306.2,497.1,212.4,486.3
1510384,102.8,129.4,54.9,464.9,355.3
1510385,94.1,221.9,367.0,95.3,319.8
1510386,429.5,431.3,405.9,411.7,313.1
1510387,350.0,475.6,442.3,272.6,287.6
1510388,263.4,66.6,49.9,189.9,159.3
1510389,42.7,80.6,397.4,107.5,43.0
1510390,400.4,92.8,200.0,132.6,267.1
1510391,51.3,50.4,165.1,408.5,165.9
1510392,460.7,450.8,303.6,232.9,170.7
1510393,199.8,239.1,41.8,483.2,296.3
1510394,245.6,121.2,313.6,373.1,141.5
1510395,57.2,230.3,119.1,173.1,54.8
1510396,488.6,130.6,338.4,81.7,190.9
1510397,124.8,181.9,321.3,356.3,190.7
1510398,205.0,368.5,54.9,205.1,326.4
1510399,289.8,444.9,357.5,337.0,110.9
1510400,279.1,215.7,106.0,485.3,85.4
1510401,266.6,331.7,363.6,101.7,451.6
1510402,83.5,51.9,183.8,321.9,175.9
1510403,297.4,315.3,212.6,184.9,183.7
1510404,463.1,134.4,120.3,266.3,293.9
1510405,461.6,324.7,220.8,498.6,462.4
1510406,67.5,447.0,217.6,393.2,269.1
1510407,88.1,10.4,354.2,247.6,45.9
1510408,400.2,42.5,418.6,360.9,177.7
1510409,479.9,12.6,356.6,475.7,119.6
1510410,60.5,455.1,30.6,405.2,308.1
1510411,408.3,272.5,151.6,78.5,379.1
1510412,354.5,200.8,245.8,261.8,268.0
1510413,341.9,442.7,101.2,335.4,422.2
1510414,427.3,,219.9,351.9,244.4
1510415,489.6,73.8,395.3,18.6,50.6
1510416,328.6,211.7,171.8,171.6,272.7
1510417,339.9,253.2,442.7,442.4,484.1
1510418,52.5,287.6,255.0,148.0,47.0
1510419,112.9,63.6,369.5,359.0,340.3
1510420,70.0,219.6,111.6,336.6,394.0
1510421,236.0,444.6,491.7,90.9,128.7
1510422,326.1,368.6,103.1,14.8,493.9
1510423,393.4,132.8,315.5,432.3,383.8
1510424,290.4,236.2,184.8,120.9,482.4
1510425,431.7,130.8,302.3,485.9,484.5
1510426,113.1,132.6,189.5,495.6,307.4
1510427,23.8,217.5,477.1,489.2,118.2
1510428,391.0,134.2,187.8,40.3,410.4
1510429,21.4,328.2,148.1,305.8,194.3
1510430,74.2,85.7,473.0,373.2,85.0
1510431,190.6,476.8,253.8,169.1,497.4
1510432,18.6,456.4,287.6,76.3,420.3
1510433,321.5,110.4,91.5,10.5,464.5
1510434,293.5,182.6,413.8,489.3,429.9
1510435,88.1,419.1,228.0,309.6,59.6
1510436,230.0,346.6,22.0,187.1,269.0
1510437,475.7,148.6,151.5,434.8,157.5
1510438,347.0,319.4,310.8,112.1,487.0
1510439,188.2,175.7,388.2,202.8,97.8
1510440,235.2,130.7,55.4,374.7,432.3
1510441,470.5,72.9,448.1,136.4,319.0
1510442,330.6,208.6,247.8,54.3,131.2
1510443,36.4,44.6,103.5,375.7,194.7
1510444,88.7,421.0,285.8,486.8,459.2
1510445,204.8,257.8,408.9,220.3,21.9
1510446,239.1,376.2,248.0,321.6,397.7
1510447,298.1,426.0,394.4,396.0,148.3
1510448,165.5,264.7,171.3,464.3,373.9
1510449,169.0,296.7,301.6,213.8,244.7
1510450,245.0,346.2,159.7,329.3,76.2
1510451,434.6,33.1,166.0,123.5,107.3
1510452,36.5,364.7,289.9,68.8,401.9
1510453,349.6,31.1,400.2,469.3,434.3
1510454,261.1,499.3,226.2,46.5,452.8
1510455,137.8,279.1,158.0,86.5,311.5
1510456,96.4,400.9,160.4,188.3,322.5
1510457,35.7,244.1,271.5,239.5,440.1
1510458,415.1,163.7,492.5,197.2,141.2
1510459,367.9,492.1,80.7,443.7,84.2
1510460,90.9,423.6,224.6,322.5,25.4
1510461,394.9,209.8,309.2,339.4,198.2
1510462,149.9,389.8,306.6,81.5,11.0
1510463,181.5,90.5,314.9,12.4,324.9
1510464,301.4,58.0,156.9,318.3,246.9
1510465,127.0,232.3,51.9,202.6,106.9
1510466,459.6,465.4,35.8,431.6,99.3
1510467,74.5,304.1,304.2,250.6,469.1
1510468,162.7,197.0,240.9,25.5,364.9
1510469,342.8,341.2,164.0,175.0,345.3
1510470,321.4,271.2,268.0,219.7,176.5
1510471,383.3,349.1,468.1,150.2,108.5
1510472,311.6,104.1,187.6,455.8,291.4
1510473,444.9,180.3,321.7,138.1,338.9
1510474,336.5,438.0,322.4,56.6,286.9
1510475,355.5,87.6,214.8,251.1,127.3
1510476,56.9,194.6,58.1,305.7,372.8
1510477,69.3,56.9,76.1,339.6,265.7
1510478,451.9,377.4,279.4,224.4,249.3
1510479,184.8,116.5,253.5,208.9,447.4
1510480,338.1,238.3,226.5,173.8,444.3
1510481,89.0,236.9,22.4,23.7,313.4
1510482,290.2,33.7,195.9,339.1,39.6
1510483,485.6,233.9,298.1,244.6,265.2
1510484,296.7,270.7,97.5,53.0,485.7
1510485,230.4,405.5,194.5,437.5,206.7
1510486,221.1,153.6,242.4,492.5,471.7
1510487,119.2,117.9,77.2,397.1,321.3
1510488,128.4,175.5,139.4,174.4,40.0
1510489,160.9,455.0,404.6,36.2,494.8
1510490,27.7,226.9,304.4,84.4,172.2
1510491,159.4,477.4,255.0,427.3,415.9
1510492,11.3,82.3,418.2,65.3,242.4
1510493,76.2,50.6,397.6,237.1,390.7
1510494,153.8,95.2,32.6,45.8,221.6
1510495,342.9,193.8,310.7,260.5,98.6
1510496,287.2,365.6,160.0,160.4,48.8
1510497,273.5,449.4,347.4,417.4,116.7
1510498,34.3,306.1,170.1,300.2,11.7
1510499,216.0,295.7,425.4,83.2,239.1
1510500,380.2,377.3,327.1,343.6,74.8
1510501,31.5,393.0,403.4,132.9,423.9
1510502,181.0,187.8,46.3,78.5,456.0
1510503,264.6,489.1,470.2,432.5,336.0
1510504,330.8,247.4,271.2,416.7,349.0
1510505,72.0,307.2,233.2,26.7,148.0
1510506,362.1,39.2,236.3,184.3,33.9
1510507,106.6,341.4,461.2,169.9,239.7
1510508,164.8,376.2,258.1,116.0,436.3
1510509,441.6,209.8,60.9,286.6,204.7
1510510,385.3,,456.6,110.5,414.5
1510511,255.6,336.1,415.2,399.2,135.0
1510512,481.5,462.2,386.8,301.2,158.4
1510513,212.6,407.5,288.1,56.3,250.3
1510514,476.9,248.4,380.0,272.9,442.8
1510515,51.4,48.7,380.5,292.4,171.0
1510516,231.4,190.5,93.1,311.6,147.1
1510517,401.5,295.1,250.1,18.9,21.0
1510518,75.1,46.9,446.4,121.9,148.7
1510519,360.0,400.7,271.0,344.5,73.1
1510520,19.9,349.6,98.8,220.4,27.5
1510521,403.5,46.9,443.4,172.5,135.1
1510522,442.8,370.3,329.8,495.0,116.3
1510523,459.1,415.4,142.1,186.8,104.7
1510524,413.0,224.8,249.3,360.7,309.0
1510525,347.6,261.3,371.2,218.2,431.8
1510526,246.5,315.8,297.0,46.9,18.6
1510527,423.8,24.8,132.1,279.9,10.7
1510528,95.0,379.1,366.8,469.7,52.1
1510529,18.7,457.2,65.6,178.2,84.9
1510530,169.4,178.9,161.9,445.0,240.8
1510531,148.4,246.6,239.1,369.2,88.8
1510532,290.1,407.9,140.2,452.4,233.4
1510533,173.9,295.6,491.6,484.4,362.9
1510534,290.9,474.1,384.9,215.0,324.6
1510535,289.7,17.9,498.7,40.5,459.1
1510536,379.4,134.7,438.6,196.0,396.9
1510537,333.8,289.0,138.4,273.5,452.4
1510538,239.2,299.1,69.7,142.2,26.2
1510539,328.1,313.3,309.6,22.9,14.1
1510540,212.6,24.6,375.7,110.0,456.1
1510541,287.8,65.6,219.4,491.8,404.3
1510542,254.2,267.4,182.0,166.5,457.9
1510543,337.8,62.1,483.9,28.2,102.9
1510544,324.4,23.4,384.2,205.6,276.6
1510545,185.2,471.4,293.2,244.0,295.5
1510546,150.5,496.9,173.4,33.7,24.7
1510547,193.4,97.1,445.1,485.5,298.2
1510548,391.7,220.8,456.1,100.6,338.8
1510549,472.5,436.8,432.0,327.8,228.8
1510550,187.6,406.0,364.8,320.7,272.3
1510551,127.4,157.1,54.2,438.5,79.6
1510552,382.2,217.3,75.4,189.5,176.0
1510553,416.5,67.3,89.4,250.2,257.8
1510554,382.8,292.7,10.9,62.1,168.4
1510555,362.6,186.2,306.5,124.9,35.5
1510556,373.9,37.4,354.1,167.2,207.9
1510557,15.0,165.9,21.3,149.4,231.0
1510558,307.0,,120.6,140.0,50.6
1510559,310.5,173.1,124.3,336.9,328.1
1510560,54.5,245.5,424.8,124.7,59.2
1510561,185.2,246.2,370.5,154.2,237.8
1510562,99.9,250.3,412.8,295.5,307.5
1510563,255.9,442.9,164.6,196.8,358.6
1510564,114.7,355.0,60.7,309.2,423.2
1510565,320.3,37.4,61.5,450.6,389.7
1510566,295.6,153.4,162.6,137.5,145.7
1510567,314.1,182.9,248.7,130.1,295.5
1510568,263.7,258.4,463.7,464.3,339.7
1510569,385.9,180.6,151.1,37.6,364.9
1510570,326.3,335.8,80.4,173.8,293.7
1510571,288.0,119.7,51.9,318.9,198.5
1510572,123.3,221.6,120.0,491.9,310.0
1510573,162.5,19.6,11.1,314.8,113.4
1510574,403.1,465.4,122.7,435.7,292.3
1510575,483.9,48.7,343.3,69.6,159.4
1510576,90.2,,10.7,190.9,485.0
1510577,359.6,467.4,13.7,139.1,371.2
1510578,70.0,38.4,326.5,470.8,182.3
1510579,84.3,100.6,183.6,126.4,483.8
1510580,83.4,473.3,271.9,19.1,88.6
