ItemID,StockLevel,UnitCost,LeadTime_Days,MonthlySales,TurnoverRate
1350057,227.0,194.1,179.1,82.4,412.7
1350058,159.1,61.0,466.1,317.0,130.4
1350059,484.3,180.7,363.4,400.4,148.7
1350060,253.6,316.9,350.4,175.3,431.8
1350061,428.3,107.3,498.5,155.0,12.3
1350062,286.9,308.3,494.1,448.7,481.8
1350063,436.5,285.3,52.3,149.3,411.6
1350064,484.3,255.3,491.9,166.4,34.0
1350065,422.7,362.9,109.3,278.8,340.7
1350066,102.9,300.0,155.7,347.5,95.0
1350067,300.0,281.2,340.9,99.2,302.8
1350068,455.9,322.5,85.7,161.1,466.9
1350069,258.1,238.3,317.4,324.1,276.8
1350070,447.0,359.6,312.3,423.5,166.5
1350071,300.2,398.6,428.5,369.7,191.7
1350072,149.5,40.7,234.5,94.2,25.5
1350073,265.3,422.2,282.4,153.0,295.8
1350074,112.4,368.0,257.4,18.8,125.4
1350075,308.1,460.9,247.7,475.5,182.3
1350076,83.3,237.7,413.9,125.6,344.3
1350077,492.6,430.6,390.4,45.9,309.0
1350078,394.4,71.4,49.9,148.2,387.3
1350079,396.0,187.6,109.2,323.6,303.9
1350080,382.4,458.7,397.8,151.4,311.9
1350081,332.1,349.7,499.6,109.7,432.1
1350082,423.4,217.4,476.9,404.2,124.3
1350083,402.2,170.9,292.2,309.7,167.0
1350084,244.3,288.6,462.5,166.9,37.4
1350085,205.2,164.7,75.7,288.2,276.3
1350086,26.8,141.6,307.4,96.6,188.2
1350087,47.7,173.9,37.3,353.2,492.1
1350088,421.6,395.0,28.0,210.6,88.4
1350089,167.4,103.2,147.9,228.0,181.8
1350090,229.9,32.7,271.8,27.5,175.4
1350091,124.3,145.0,172.9,15.9,342.5
1350092,310.6,378.6,12.1,424.4,394.9
1350093,322.6,303.0,219.1,296.8,272.5
1350094,288.1,379.7,313.8,422.7,221.9
1350095,155.8,125.0,417.7,393.5,345.6
1350096,453.1,11.8,357.5,130.6,427.4
1350097,159.0,214.6,432.8,357.7,350.5
1350098,368.6,174.9,475.0,452.6,436.3
1350099,411.5,352.4,330.9,145.2,498.6
1350100,464.4,188.5,188.4,324.8,487.1
1350101,383.5,272.1,169.5,437.5,455.4
1350102,154.2,88.3,482.5,189.6,485.5
1350103,23.6,44.0,30.6,401.8,238.7
1350104,490.1,96.7,147.9,110.4,260.9
1350105,161.6,190.9,115.5,76.2,453.3
1350106,115.4,171.4,448.5,164.9,133.1
1350107,228.2,13.2,159.0,218.6,337.4
1350108,408.7,281.2,72.6,243.3,87.8
1350109,11.1,110.0,11.1,157.3,365.6
1350110,22.4,335.5,216.4,43.8,187.9
1350111,133.8,136.4,196.1,62.0,336.0
1350112,,54.8,168.7,398.7,390.2
1350113,487.2,373.0,26.0,478.8,159.8
1350114,400.8,176.3,25.8,440.1,436.1
1350115,313.3,93.7,97.6,449.3,488.9
1350116,448.4,83.7,133.6,455.7,211.2
1350117,25.3,160.1,223.3,234.5,32.8
1350118,130.9,252.7,409.8,351.7,47.9
1350119,219.8,428.6,430.0,264.7,216.4
1350120,48.7,61.4,160.7,141.9,390.2
1350121,19.2,302.5,434.7,79.1,104.4
1350122,28.4,437.4,159.8,155.5,384.0
1350123,26.9,266.1,491.4,68.5,352.6
1350124,203.2,404.8,143.8,238.9,468.7
1350125,363.8,344.9,210.1,54.7,480.6
1350126,493.0,298.6,360.6,283.5,402.4
1350127,229.7,404.4,42.3,83.6,424.5
1350128,432.9,152.1,453.7,19.9,263.8
1350129,439.8,307.5,123.8,422.8,30.5
1350130,201.3,426.8,170.8,396.1,332.0
1350131,314.7,12.0,435.4,95.6,60.6
1350132,83.8,85.6,336.5,244.0,321.4
1350133,311.5,297.3,230.0,477.1,365.9
1350134,78.7,40.8,15.3,14.3,113.4
1350135,350.2,255.8,373.6,45.6,133.3
1350136,438.0,493.6,53.2,446.3,302.1
1350137,229.7,464.9,430.2,353.6,231.9
1350138,446.6,242.4,385.3,283.0,11.4
1350139,54.7,21.6,31.7,271.7,474.5
1350140,352.1,256.7,496.6,322.9,435.5
1350141,121.4,92.3,416.9,490.3,107.0
1350142,497.3,288.4,445.6,57.2,262.4
1350143,91.5,279.1,295.8,445.0,182.7
1350144,404.1,486.0,369.3,236.6,106.1
1350145,70.4,46.1,132.2,77.6,211.9
1350146,75.2,94.5,277.5,129.8,381.5
1350147,343.0,91.7,285.4,48.2,184.3
1350148,41.0,234.2,61.1,345.6,316.1
1350149,126.7,149.6,459.0,470.1,273.6
1350150,345.4,26.1,375.8,127.6,157.4
1350151,65.1,85.8,317.9,235.4,257.5
1350152,144.9,346.5,208.7,492.2,495.8
1350153,323.4,305.9,73.2,149.3,120.5
1350154,463.6,496.6,422.9,84.5,179.0
1350155,140.0,435.4,248.7,245.4,266.6
1350156,420.8,59.4,405.4,102.0,454.4
1350157,481.8,143.4,158.7,20.5,489.1
1350158,399.3,230.0,159.2,132.4,216.5
1350159,279.4,406.5,259.8,50.1,247.0
1350160,338.9,348.5,33.1,111.2,467.7
1350161,104.7,125.8,217.2,411.3,428.4
1350162,51.3,238.3,36.6,306.6,159.3
1350163,257.4,427.6,74.5,468.7,266.1
1350164,285.5,333.3,342.8,62.0,252.4
1350165,27.1,114.0,36.0,383.0,383.2
1350166,61.0,62.3,214.6,62.9,360.5
1350167,433.4,140.7,268.1,286.7,67.5
1350168,294.5,19.6,225.8,497.5,17.0
1350169,221.9,362.3,342.7,243.4,466.7
1350170,392.3,202.8,103.3,486.1,220.2
1350171,165.8,24.4,268.3,452.1,269.0
1350172,76.6,437.6,434.2,308.9,389.6
1350173,20.3,139.8,139.5,181.1,68.0
1350174,,412.3,69.6,498.6,130.4
1350175,236.4,219.1,99.5,396.2,487.2
1350176,154.1,349.8,220.4,361.4,47.1
1350177,285.8,350.3,269.8,481.9,442.0
1350178,138.2,458.1,76.7,215.4,29.5
1350179,154.4,186.6,90.0,380.9,301.2
1350180,381.8,43.9,433.0,52.0,343.4
1350181,410.4,160.0,267.2,110.6,232.5
1350182,116.3,205.5,484.6,232.4,355.7
1350183,451.3,105.0,248.2,482.9,165.7
1350184,450.3,51.8,220.0,139.6,57.9
1350185,28.8,497.8,400.3,448.1,57.0
1350186,141.1,313.1,294.6,90.9,148.2
1350187,255.5,105.4,308.2,108.4,134.0
1350188,165.8,427.4,34.6,349.7,448.4
1350189,184.8,330.4,104.6,350.4,236.3
1350190,377.5,244.1,364.7,307.5,299.9
1350191,70.2,62.8,281.7,145.4,348.7
1350192,445.4,38.0,33.3,439.8,234.2
1350193,388.1,369.0,81.2,275.1,320.2
1350194,227.2,380.9,298.3,170.7,399.2
1350195,142.4,437.1,59.2,60.2,261.0
1350196,90.6,232.6,223.9,181.2,116.3
1350197,232.9,271.8,84.7,17.5,472.7
1350198,460.6,348.2,49.6,93.0,86.9
1350199,196.6,64.6,433.2,296.5,381.4
1350200,46.6,481.7,87.9,162.2,425.8
1350201,452.3,234.9,37.4,401.9,355.2
1350202,388.1,331.4,88.8,318.7,101.4
1350203,334.5,170.2,108.6,257.3,418.2
1350204,441.1,296.7,95.7,389.6,326.7
1350205,29.0,376.0,224.1,472.2,134.0
1350206,351.0,49.0,287.8,418.6,172.4
1350207,127.2,60.3,297.5,196.3,50.2
1350208,369.1,371.1,289.7,162.2,205.3
1350209,457.4,144.1,65.7,141.3,341.6
1350210,368.6,205.5,367.1,106.6,252.0
1350211,480.9,480.9,145.1,382.6,242.6
1350212,98.2,147.9,327.3,140.8,332.6
1350213,55.5,178.4,134.2,320.6,122.5
1350214,100.1,225.9,90.5,74.0,437.6
1350215,409.2,83.9,62.3,266.6,340.4
1350216,490.4,16.5,34.7,207.2,417.0
1350217,465.1,185.6,96.4,152.4,78.8
1350218,350.6,292.2,131.3,61.1,452.3
1350219,469.2,139.5,447.5,168.6,485.3
1350220,285.4,453.1,117.5,437.8,197.9
1350221,336.0,63.2,19.3,294.5,476.1
1350222,28.4,292.8,131.2,135.1,15.1
1350223,211.1,85.8,198.4,327.8,310.8
1350224,464.9,450.7,439.0,196.4,213.6
1350225,375.8,287.1,255.2,139.8,88.4
1350226,387.3,31.2,287.3,461.8,258.5
1350227,487.0,253.0,240.5,36.2,125.3
1350228,33.7,247.2,273.0,210.5,399.6
1350229,68.4,425.2,118.8,11.7,363.9
1350230,466.9,361.1,277.7,36.7,36.8
1350231,259.0,91.0,475.5,256.4,237.2
1350232,278.2,430.5,115.9,44.5,28.7
1350233,,114.5,254.2,272.3,430.8
1350234,462.7,268.7,373.7,260.1,41.0
1350235,369.4,260.1,439.0,345.8,358.0
1350236,20.9,174.3,164.9,118.5,22.0
1350237,79.5,136.6,496.6,456.0,266.6
1350238,221.0,437.3,224.4,303.2,351.9
1350239,64.5,272.3,33.8,177.9,349.4
1350240,453.3,258.6,400.9,228.4,416.0
1350241,111.8,429.1,222.3,409.3,187.2
1350242,56.7,159.2,146.5,389.9,163.0
1350243,131.3,312.9,232.2,205.1,311.4
1350244,270.5,350.2,289.4,158.3,327.3
1350245,17.2,462.4,399.4,146.3,61.8
1350246,457.5,161.7,304.4,138.0,282.9
1350247,379.1,408.4,305.0,482.1,376.5
1350248,401.6,349.1,481.2,485.3,192.2
1350249,482.5,255.8,355.4,128.8,25.0
1350250,328.7,76.3,299.2,435.7,104.9
1350251,184.3,331.0,174.2,451.7,58.0
1350252,107.8,301.2,106.1,324.5,191.0
1350253,259.3,337.4,193.7,150.1,450.9
1350254,24.8,128.9,475.0,419.5,129.8
1350255,125.5,83.9,408.9,466.9,212.2
1350256,457.6,418.6,294.4,130.3,272.8
1350257,46.2,38.2,271.8,335.3,343.6
1350258,254.8,296.3,114.2,78.2,380.8
1350259,458.6,224.8,201.1,370.2,166.1
1350260,53.0,394.5,261.3,272.8,200.0
1350261,172.6,109.8,96.1,390.9,269.7
1350262,211.0,458.5,428.6,460.6,373.5
1350263,260.1,395.9,497.4,348.2,35.7
1350264,432.8,498.1,486.8,229.9,207.4
1350265,181.2,390.4,463.2,242.5,231.3
1350266,424.3,355.3,402.7,348.1,378.8
1350267,257.6,37.1,224.0,88.2,162.4
1350268,88.8,72.7,86.6,154.9,270.4
1350269,70.5,47.6,439.4,201.9,241.7
1350270,444.6,99.2,159.6,326.7,146.6
1350271,135.0,83.1,190.1,193.8,316.3
1350272,330.8,263.9,36.8,436.3,474.2
1350273,163.5,488.7,249.9,23.6,87.7
1350274,42.5,75.7,159.9,85.9,462.3
1350275,298.8,17.9,151.3,92.1,286.2
1350276,104.1,305.7,478.4,45.9,14.4
1350277,395.0,15.5,346.2,181.5,479.3
1350278,258.1,39.9,55.8,52.5,299.4
1350279,227.7,391.1,132.7,329.1,81.9
1350280,254.9,482.7,349.7,251.7,469.5
1350281,486.5,382.7,17.7,85.4,60.7
1350282,181.0,462.1,26.5,139.8,64.6
1350283,99.7,302.2,106.3,189.9,333.5
1350284,133.0,191.3,394.2,407.5,130.5
1350285,236.8,276.1,413.9,144.6,420.4
1350286,338.1,469.0,396.1,329.2,308.2
1350287,455.4,88.5,45.7,203.2,223.1
1350288,461.3,268.1,443.6,53.5,134.7
1350289,62.1,116.1,401.6,86.1,260.3
1350290,334.7,33.5,30.3,114.2,152.0
1350291,309.6,110.4,343.2,438.7,186.5
1350292,387.8,246.7,241.5,239.0,23.0
1350293,151.2,100.6,179.5,294.7,135.3
1350294,179.3,310.0,283.0,316.1,134.5
1350295,146.9,473.6,56.8,270.7,488.4
1350296,259.7,336.1,306.6,488.6,248.8
1350297,109.0,442.5,253.3,407.5,467.2
1350298,258.8,222.9,76.0,158.6,79.4
1350299,411.6,227.6,430.4,150.2,151.3
1350300,287.7,354.3,19.6,159.9,125.6
1350301,448.8,420.1,444.5,153.9,28.2
1350302,348.0,322.2,417.8,464.2,279.1
1350303,282.9,444.9,121.4,476.6,438.6
1350304,275.3,82.2,296.1,220.1,413.6
1350305,470.5,482.0,478.1,378.8,313.8
1350306,315.2,381.7,23.3,233.2,242.9
1350307,394.4,311.6,64.8,180.8,408.1
1350308,55.0,380.4,163.6,391.7,376.6
1350309,121.9,159.9,74.5,80.1,285.4
1350310,84.9,456.6,341.3,337.0,289.4
1350311,469.5,127.3,442.0,141.1,205.1
1350312,197.3,338.8,292.7,409.3,309.5
1350313,473.2,356.3,184.0,326.7,165.9
1350314,93.4,262.4,23.3,311.8,492.8
1350315,347.6,106.4,478.7,127.2,273.9
1350316,254.6,63.9,496.4,474.3,331.6
1350317,287.4,324.2,347.3,112.8,103.2
1350318,409.8,472.0,433.0,110.5,48.9
1350319,378.0,421.2,29.1,142.5,414.4
1350320,14.1,182.2,45.3,201.3,388.1
1350321,388.9,465.5,398.3,61.9,436.6
1350322,50.1,240.7,212.0,78.1,299.8
1350323,454.3,343.6,150.7,475.8,399.9
1350324,281.3,108.8,252.5,401.8,445.1
1350325,160.2,239.2,481.9,413.9,373.9
1350326,97.6,73.9,310.9,393.3,354.7
1350327,300.7,409.6,338.1,83.2,155.0
1350328,241.0,46.5,461.8,435.0,127.3
1350329,28.5,244.6,167.8,140.3,454.8
1350330,226.5,378.4,244.0,225.3,357.4
1350331,133.0,90.6,123.2,18.6,324.0
1350332,123.2,346.6,64.7,367.2,194.5
1350333,448.7,74.7,66.4,493.9,147.4
1350334,314.8,125.0,344.2,43.4,96.6
1350335,160.7,201.2,208.1,227.6,62.2
1350336,339.7,134.2,312.8,488.2,339.7
1350337,336.4,171.0,428.9,182.4,289.7
1350338,72.8,475.6,466.2,355.9,441.0
1350339,115.5,362.5,255.2,106.5,322.6
1350340,186.5,394.5,39.8,377.6,186.9
1350341,462.1,340.7,83.1,35.0,79.4
1350342,164.3,125.4,492.0,57.0,212.2
1350343,366.4,110.7,144.3,399.0,193.1
1350344,174.3,485.7,371.8,497.7,252.4
1350345,155.1,62.8,180.9,127.7,450.2
1350346,135.4,385.5,433.9,330.3,300.9
1350347,250.4,124.9,343.8,46.6,465.7
1350348,182.5,19.3,165.1,113.9,447.0
1350349,456.9,434.7,24.5,26.1,90.3
1350350,11.9,162.5,232.7,441.8,198.3
1350351,498.7,293.9,102.7,224.6,247.5
1350352,198.6,209.4,76.9,40.7,54.1
1350353,270.0,89.5,125.8,363.0,372.9
1350354,356.1,217.1,179.5,321.4,289.7
1350355,228.7,362.8,183.8,254.4,413.2
1350356,336.9,490.3,398.5,395.2,299.9
1350357,244.8,154.7,498.8,153.7,140.5
1350358,306.3,216.6,270.9,177.2,21.8
1350359,128.9,115.7,224.3,98.3,102.5
1350360,137.4,222.0,446.3,45.0,459.8
1350361,139.2,203.4,196.6,350.5,248.5
1350362,201.7,153.2,347.3,369.9,226.3
1350363,197.1,10.7,495.1,466.8,438.2
1350364,196.9,144.9,125.2,270.5,330.4
1350365,248.9,10.4,437.8,395.0,413.6
1350366,154.3,360.2,481.8,183.8,201.5
1350367,432.7,311.6,97.7,371.0,444.9
1350368,241.7,449.1,377.6,189.9,247.6
1350369,104.0,276.1,173.8,150.1,236.9
1350370,365.6,196.2,18.4,279.6,472.0
1350371,440.8,64.8,151.9,101.6,46.0
1350372,319.6,423.4,298.0,413.1,217.1
1350373,200.4,188.9,264.2,206.8,39.0
1350374,452.4,18.4,83.7,382.7,81.7
1350375,346.8,283.2,471.1,466.1,160.8
1350376,382.9,165.0,346.5,376.4,401.5
1350377,280.0,44.6,452.5,96.2,155.2
1350378,211.0,444.4,28.5,213.7,370.4
1350379,84.6,207.9,152.3,341.7,21.0
1350380,413.1,270.7,325.3,45.5,72.6
1350381,258.9,151.6,428.8,284.6,94.5
1350382,180.1,90.1,480.3,428.5,154.9
1350383,218.3,461.7,297.2,84.0,90.5
1350384,467.2,203.6,283.1,439.2,39.6
1350385,289.0,51.6,373.7,235.9,179.0
1350386,465.2,317.9,462.3,456.9,158.2
1350387,289.6,424.1,485.4,463.3,71.7
1350388,143.7,219.8,270.0,490.8,383.8
1350389,165.8,418.3,375.0,227.3,336.2
1350390,283.2,13.5,50.6,135.3,386.1
1350391,421.8,471.1,210.8,410.0,140.6
1350392,240.8,229.8,212.2,411.7,30.4
1350393,258.2,323.6,151.2,420.3,158.9
1350394,32.8,110.6,429.6,459.3,185.9
1350395,,461.0,145.7,46.4,88.3
1350396,469.7,60.1,428.2,211.4,49.4
1350397,16.3,488.1,265.8,323.8,302.7
1350398,265.1,392.2,383.7,107.4,132.0
1350399,276.3,65.6,152.0,404.3,80.4
1350400,122.3,289.2,193.5,30.2,461.2
1350401,224.0,349.4,16.8,248.7,143.2
1350402,253.6,154.1,232.5,35.8,48.7
1350403,168.8,164.4,186.8,104.5,424.5
1350404,100.8,490.1,384.7,386.0,144.2
1350405,26.3,215.2,192.4,211.3,290.3
1350406,374.5,330.3,276.6,193.0,123.1
1350407,474.3,90.4,69.9,232.9,126.3
1350408,297.3,167.7,150.4,149.8,421.8
1350409,251.8,115.7,134.3,145.5,384.6
1350410,465.0,168.8,257.5,278.0,225.3
1350411,427.1,83.5,152.0,345.6,155.5
1350412,175.5,15.9,437.9,268.0,345.9
1350413,393.6,234.0,297.3,104.0,468.4
1350414,87.3,411.6,104.2,397.5,423.0
1350415,465.0,311.6,232.8,89.9,377.6
1350416,453.1,147.7,463.9,489.8,116.6
1350417,433.3,245.0,384.2,83.2,201.8
1350418,216.4,276.4,460.3,133.7,235.5
1350419,398.6,230.6,193.0,230.3,324.5
1350420,149.1,276.7,421.6,74.3,227.9
1350421,496.7,460.8,450.2,489.9,149.4
1350422,353.1,373.4,125.0,14.8,99.3
1350423,343.0,483.0,170.8,330.0,443.8
1350424,369.6,344.3,189.5,466.5,46.1
1350425,117.1,48.3,125.4,412.3,357.7
1350426,351.2,195.2,27.6,36.0,478.0
1350427,485.4,109.4,298.1,51.3,252.3
1350428,352.5,212.7,146.4,53.3,164.1
1350429,218.9,128.9,228.2,396.5,34.3
1350430,14.3,236.5,360.6,288.2,413.5
1350431,162.9,172.7,311.8,201.9,489.7
1350432,449.4,238.9,182.6,321.5,142.3
1350433,428.7,469.3,17.3,235.6,347.4
1350434,129.4,360.3,65.2,41.3,223.0
1350435,298.3,27.3,227.3,219.3,191.5
1350436,97.4,296.3,352.9,214.6,436.6
1350437,465.0,367.5,280.6,104.8,83.8
1350438,202.9,189.7,446.8,176.1,395.2
1350439,16.9,57.9,480.3,265.0,210.9
1350440,67.2,425.7,272.0,212.1,250.9
1350441,221.1,19.5,320.2,255.1,137.6
1350442,283.1,76.7,287.8,307.8,157.9
1350443,390.5,448.3,243.9,214.4,472.7
1350444,382.7,441.8,464.1,130.0,452.0
1350445,326.5,395.5,279.6,210.5,287.9
1350446,39.0,480.9,396.6,496.1,229.0
1350447,137.6,134.8,410.3,346.6,458.0
1350448,54.0,464.5,394.5,20.7,217.6
1350449,416.0,293.1,42.5,82.5,307.9
1350450,475.9,52.8,144.2,75.0,382.3
1350451,62.5,488.9,184.9,493.1,379.4
1350452,337.5,37.4,249.4,469.6,49.3
1350453,278.4,80.6,476.0,470.7,112.4
1350454,216.8,36.5,203.1,466.0,288.5
1350455,392.1,153.6,499.3,262.3,289.8
1350456,453.4,307.2,29.9,324.9,195.8
1350457,407.1,43.5,130.5,152.2,418.6
1350458,,415.0,24.0,277.7,340.5
1350459,104.0,251.4,39.0,138.2,394.9
1350460,497.2,438.5,201.4,22.5,399.5
1350461,218.7,290.9,168.3,399.1,499.9
1350462,43.9,448.3,45.4,384.9,203.5
1350463,463.1,125.8,368.4,14.8,19.3
1350464,384.1,13.0,75.9,167.8,364.6
1350465,50.5,411.7,356.6,142.9,62.6
1350466,289.7,29.1,119.8,280.7,257.4
1350467,411.4,22.0,238.8,332.9,370.1
1350468,52.6,489.4,144.7,357.3,264.1
1350469,191.9,405.0,393.7,116.2,234.8
1350470,12.1,171.9,75.4,433.6,471.5
1350471,180.9,435.2,386.3,405.5,324.0
1350472,462.9,91.6,322.3,299.3,489.8
1350473,303.6,262.4,204.5,206.7,475.2
1350474,16.3,181.5,34.2,82.4,423.4
1350475,356.6,317.3,250.1,93.7,290.1
1350476,,347.4,22.7,344.6,251.4
1350477,335.3,330.7,251.3,424.8,217.7
1350478,319.4,210.8,194.9,220.2,441.8
1350479,496.1,121.8,176.5,53.3,341.8
1350480,453.4,217.0,446.6,56.3,472.2
1350481,209.0,304.3,126.2,227.7,145.8
1350482,51.5,497.4,165.0,449.4,346.5
1350483,101.7,452.5,108.3,406.3,162.1
1350484,336.1,140.2,144.4,427.7,169.4
1350485,236.1,168.9,259.8,125.6,164.1
1350486,344.4,376.5,149.3,254.4,255.9
1350487,170.7,377.1,137.7,49.8,465.0
1350488,342.8,151.3,28.2,157.7,17.0
1350489,426.9,226.4,339.3,473.9,207.8
1350490,394.8,130.8,484.2,479.6,229.8
1350491,347.5,246.4,436.7,407.8,276.2
1350492,333.0,167.3,371.8,288.5,130.6
1350493,273.8,92.9,310.7,250.2,224.7
1350494,435.5,19.0,267.0,162.6,27.4
1350495,181.1,499.7,186.7,166.1,22.7
1350496,272.9,463.8,19.1,231.0,254.5
1350497,158.1,236.5,475.4,441.0,395.8
1350498,97.8,357.1,101.6,321.2,140.7
1350499,462.3,200.0,479.2,469.0,453.0
1350500,478.1,254.2,294.3,290.1,449.9
1350501,232.7,47.9,413.2,97.1,412.4
1350502,187.7,464.7,148.5,212.5,398.7
1350503,13.2,277.3,296.0,366.8,276.8
1350504,498.5,74.9,121.0,495.3,289.5
1350505,466.9,231.8,370.8,223.0,358.2
1350506,121.2,318.7,93.1,288.7,391.9
1350507,255.8,368.9,221.0,286.3,41.7
1350508,206.2,15.1,312.0,278.2,60.0
1350509,171.6,27.0,329.5,290.5,291.9
1350510,46.0,488.8,477.0,359.8,344.8
1350511,275.9,273.9,332.2,12.6,48.0
1350512,396.4,179.7,313.3,130.3,75.8
1350513,84.4,430.5,489.0,226.5,372.0
1350514,339.8,185.6,142.7,447.3,233.2
1350515,148.6,346.1,148.2,393.0,490.0
1350516,456.3,57.9,488.7,207.9,417.1
1350517,96.9,436.4,69.9,369.5,448.4
1350518,226.6,495.2,69.1,291.4,454.0
1350519,447.5,306.1,445.0,100.1,57.2
1350520,187.2,377.2,342.3,315.9,63.6
1350521,271.4,362.1,394.9,249.5,427.5
1350522,491.5,51.9,26.5,258.3,440.7
1350523,479.1,167.0,435.3,11.8,452.7
1350524,259.9,339.0,73.9,360.9,158.5
1350525,142.7,60.5,453.1,48.1,58.4
1350526,46.2,360.8,206.4,456.9,59.5
1350527,385.6,81.1,235.7,254.8,193.8
1350528,68.4,23.4,123.9,20.2,323.3
1350529,444.6,301.2,444.8,12.7,382.2
1350530,334.7,25.4,396.2,432.2,442.8
1350531,300.0,451.4,84.8,113.2,327.4
1350532,329.9,308.2,302.4,150.0,114.3
1350533,120.4,171.2,212.6,207.8,174.2
1350534,352.7,94.5,80.4,18.7,174.8
1350535,103.2,450.3,21.1,177.8,411.3
1350536,257.8,46.5,206.3,12.4,466.5
1350537,264.3,327.4,97.5,227.5,155.5
1350538,494.9,167.6,329.5,315.2,46.7
1350539,456.9,412.8,316.4,147.8,435.4
1350540,124.5,478.8,428.6,93.8,386.7
1350541,107.0,166.0,281.1,326.9,315.4
1350542,108.5,356.4,326.4,40.1,439.8
1350543,353.0,243.3,313.8,230.7,144.5
1350544,94.9,315.0,157.7,69.8,435.3
1350545,83.8,150.7,394.9,451.6,57.2
1350546,78.4,107.1,27.0,221.8,31.8
1350547,99.9,77.7,222.4,95.8,175.2
1350548,365.9,436.9,267.7,101.8,379.9
1350549,192.5,161.6,326.9,249.7,214.9
1350550,46.8,441.4,327.2,431.0,496.6
1350551,345.5,428.9,416.5,273.4,463.3
1350552,238.8,271.6,331.0,177.4,163.1
1350553,42.7,158.6,397.5,70.9,123.1
1350554,338.3,128.9,439.5,68.4,418.7
1350555,130.7,212.5,220.0,197.7,176.8
1350556,397.0,60.2,300.9,45.8,455.2
1350557,25.5,43.0,440.7,205.9,193.3
1350558,154.2,438.2,186.5,490.8,58.1
1350559,259.8,144.5,202.2,433.8,393.7
1350560,202.9,219.0,78.6,320.5,235.1
1350561,353.0,22.1,276.6,447.2,299.5
1350562,179.7,388.8,476.8,476.0,332.4
1350563,90.8,133.0,412.3,295.9,88.5
1350564,381.8,182.0,71.1,193.8,22.6
1350565,492.9,41.0,119.5,142.9,482.6
1350566,494.7,118.3,313.9,432.0,346.3
1350567,394.4,374.0,372.2,88.6,328.4
1350568,181.1,210.2,218.2,34.4,85.7
1350569,217.8,147.7,438.0,396.5,497.3
1350570,272.6,353.9,344.6,434.5,232.2
1350571,444.1,211.0,57.8,76.0,449.0
1350572,261.0,477.3,360.7,228.3,191.5
1350573,21.6,19.1,72.9,334.4,72.7
1350574,476.4,67.7,205.5,55.5,296.7
1350575,302.9,62.8,188.4,329.7,49.3
1350576,412.6,83.9,143.1,156.1,407.3
1350577,284.6,68.0,78.4,142.6,336.3
1350578,230.8,103.1,340.2,158.8,418.9
1350579,411.8,392.8,315.2,274.1,366.8
1350580,56.2,253.9,78.2,291.1,75.1
