DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1260497,499.0,45.6,341.5,224.2,Low
1260498,202.3,267.4,46.4,28.2,Medium
1260499,35.2,309.5,365.4,224.5,Low
1260500,346.3,401.9,246.1,258.9,Low
1260501,200.4,66.1,254.2,99.1,Low
1260502,212.8,497.5,122.7,38.5,High
1260503,323.8,73.7,424.4,487.3,Low
1260504,144.0,355.6,460.8,394.7,High
1260505,186.5,218.7,261.3,199.1,Medium
1260506,82.0,390.4,197.5,182.2,Medium
1260507,406.8,364.0,435.2,51.2,High
1260508,373.2,35.5,148.2,78.3,Medium
1260509,458.0,415.2,131.2,128.0,High
1260510,351.0,66.5,126.7,130.2,High
1260511,355.7,234.8,196.1,379.5,Low
1260512,150.7,483.5,30.8,496.5,Low
1260513,120.2,473.1,468.7,369.3,Medium
1260514,283.7,361.7,281.3,73.6,Medium
1260515,166.3,12.7,412.9,212.0,Low
1260516,425.6,103.0,192.4,148.4,High
1260517,301.7,263.8,92.4,375.8,Low
1260518,330.8,338.3,393.2,373.0,High
1260519,66.9,40.1,288.8,495.5,Low
1260520,454.9,111.7,190.1,136.5,Medium
1260521,11.4,50.3,350.4,29.4,High
1260522,116.7,17.2,118.0,465.4,Low
1260523,368.9,192.9,404.3,31.4,High
1260524,109.8,94.2,305.7,211.1,High
1260525,481.3,429.1,473.1,363.5,Low
1260526,214.8,200.6,292.1,344.0,Medium
1260527,350.8,154.3,455.6,309.0,Low
1260528,401.0,69.7,184.1,49.3,Low
1260529,334.6,213.0,46.0,384.5,High
1260530,157.5,137.0,431.6,212.9,Medium
1260531,492.7,206.7,63.4,276.3,Medium
1260532,17.3,375.9,161.9,188.6,High
1260533,100.4,439.3,20.6,250.4,Medium
1260534,150.4,91.9,238.1,480.7,Low
1260535,27.2,384.0,455.7,203.8,Low
1260536,246.5,40.1,172.5,189.7,Low
1260537,430.7,463.3,29.6,179.7,High
1260538,436.0,313.5,424.6,422.7,High
1260539,408.8,287.5,43.9,317.0,Low
1260540,348.1,335.4,239.6,35.2,High
1260541,79.3,269.2,126.1,27.3,High
1260542,382.8,353.0,41.2,475.1,High
1260543,352.5,89.6,198.7,152.0,Medium
1260544,183.6,377.3,276.4,431.9,Low
1260545,297.2,122.6,53.5,206.9,Low
1260546,164.4,120.2,303.8,34.7,High
1260547,115.1,203.7,144.7,385.1,Medium
1260548,461.1,237.6,444.0,220.8,Low
1260549,494.0,150.8,217.7,443.8,Medium
1260550,123.0,205.9,195.2,423.0,Medium
1260551,90.6,337.1,216.5,224.7,High
1260552,280.0,407.8,118.6,81.9,High
1260553,435.5,232.0,240.0,82.6,High
1260554,440.7,421.2,63.6,32.8,High
1260555,437.0,405.8,150.1,492.7,Low
1260556,30.4,268.2,140.1,271.2,Medium
1260557,340.2,169.7,265.3,377.3,Low
1260558,427.0,19.6,241.8,93.3,Low
1260559,14.1,223.7,142.1,480.4,Medium
1260560,407.5,81.5,409.4,95.9,Low
1260561,465.7,286.3,458.1,45.4,High
1260562,306.2,72.0,80.3,52.7,High
1260563,258.7,416.6,373.7,376.8,High
1260564,145.6,345.8,242.3,156.4,Medium
1260565,200.0,49.5,247.5,19.0,Medium
1260566,412.5,433.0,211.8,360.2,Low
1260567,497.9,,187.2,380.7,Low
1260568,61.2,415.8,99.4,329.7,Medium
1260569,449.9,467.3,481.5,324.6,High
1260570,132.7,400.3,173.6,58.0,High
1260571,74.7,224.4,487.6,447.3,High
1260572,434.8,112.2,145.3,84.1,Low
1260573,51.0,408.2,42.6,411.8,Medium
1260574,20.5,274.4,427.7,323.1,Medium
1260575,123.1,185.3,147.6,499.9,Medium
1260576,70.1,60.2,118.9,191.6,Low
1260577,499.4,371.1,241.1,143.3,High
1260578,248.5,201.2,136.4,57.8,Medium
1260579,59.6,27.6,210.4,71.0,Low
1260580,463.1,228.3,187.5,212.9,Medium
1260581,487.9,375.5,129.2,449.1,Medium
1260582,41.2,26.8,162.7,12.7,High
1260583,148.3,403.1,208.5,394.7,Low
1260584,452.1,354.6,179.6,297.3,Low
1260585,136.9,322.5,362.7,316.3,Medium
1260586,24.1,246.8,468.5,141.8,High
1260587,320.3,151.6,163.3,195.1,Low
1260588,193.1,170.0,66.9,201.5,High
1260589,338.7,318.0,333.3,340.6,High
1260590,35.3,188.9,265.2,413.1,Low
1260591,168.9,204.4,322.0,440.7,High
1260592,81.1,185.0,30.3,486.3,Low
1260593,470.3,443.6,87.1,149.9,High
1260594,497.6,126.0,256.9,114.0,Medium
1260595,349.9,317.4,290.3,337.3,High
1260596,101.6,109.2,258.4,364.4,Medium
1260597,270.3,409.5,404.7,252.6,Low
1260598,485.8,392.1,37.4,444.7,High
1260599,329.8,409.3,154.2,346.6,Low
1260600,397.5,373.5,51.2,435.1,Low
1260601,325.4,266.8,152.4,353.2,Medium
1260602,210.2,236.9,433.4,473.3,Low
1260603,385.7,,130.6,136.0,High
1260604,284.6,385.8,411.9,477.2,Medium
1260605,398.9,442.1,235.2,96.4,Low
1260606,139.4,219.1,352.7,250.0,Low
