TransactionID,Amount,Distance_From_Home,Use_Chip,Online_Order,Is_Fraud
1420629,356.6,488.3,0,0,0
1420630,482.7,,0,0,0
1420631,89.4,279.5,1,0,0
1420632,398.5,173.6,0,1,0
1420633,428.8,114.3,0,0,0
1420634,497.3,337.6,0,1,0
1420635,433.1,239.3,0,0,0
1420636,351.3,106.3,1,1,0
1420637,113.1,25.7,0,1,0
1420638,455.4,271.4,0,0,0
1420639,186.3,362.6,1,0,0
1420640,238.5,312.8,0,0,1
1420641,350.0,482.4,1,0,0
1420642,380.0,374.4,1,1,0
1420643,379.3,30.8,0,0,0
1420644,170.4,69.2,1,0,0
1420645,278.4,146.1,0,0,0
1420646,203.7,310.8,0,1,0
1420647,199.0,122.2,0,1,0
1420648,490.0,371.8,0,0,0
1420649,223.3,62.1,0,1,0
1420650,198.8,320.8,1,1,1
1420651,88.3,375.8,1,0,0
1420652,73.0,269.0,1,0,0
1420653,475.2,387.1,1,1,0
1420654,77.8,382.0,0,0,0
1420655,13.3,427.1,1,1,1
1420656,86.9,323.3,1,1,0
1420657,175.8,498.6,1,1,0
1420658,181.5,361.8,0,1,0
1420659,112.4,99.8,0,1,1
1420660,341.2,464.0,1,0,0
1420661,201.5,12.7,0,0,0
1420662,387.4,144.6,1,1,0
1420663,142.8,425.9,0,0,0
1420664,406.4,408.4,1,1,0
1420665,207.1,246.6,1,0,0
1420666,372.3,241.5,1,0,0
1420667,68.8,147.6,1,1,0
1420668,389.8,240.3,1,1,0
1420669,194.1,,0,1,0
1420670,461.6,439.5,1,0,0
1420671,381.9,98.5,1,0,1
1420672,364.6,251.5,0,0,0
1420673,275.8,471.2,0,1,0
1420674,477.9,53.9,0,0,0
1420675,481.9,437.6,1,1,0
1420676,387.0,420.0,1,0,0
1420677,22.2,193.4,1,1,0
1420678,199.8,360.2,0,0,0
1420679,364.1,278.8,0,1,0
1420680,433.3,11.5,0,0,0
1420681,396.9,412.7,0,1,0
1420682,429.6,,0,0,0
1420683,82.2,420.5,0,1,0
1420684,120.4,187.6,1,1,0
1420685,305.0,392.0,1,1,0
1420686,117.8,,0,0,0
1420687,385.5,173.9,1,0,0
1420688,479.2,152.3,0,1,1
1420689,128.3,74.1,1,1,0
1420690,234.9,107.4,0,1,0
1420691,485.3,318.2,1,1,0
1420692,162.3,120.3,0,1,0
1420693,408.5,263.3,1,0,0
1420694,172.5,433.1,0,0,0
1420695,212.3,110.4,1,0,1
1420696,281.2,283.7,1,0,0
1420697,356.7,14.2,1,1,0
1420698,23.1,199.1,1,1,0
1420699,355.5,337.7,0,0,0
1420700,288.8,429.8,0,1,0
1420701,274.5,454.3,0,1,1
1420702,45.5,284.1,1,0,0
1420703,240.1,269.7,1,0,0
1420704,202.4,177.2,1,1,0
1420705,25.1,19.6,1,0,0
1420706,383.5,300.1,0,1,0
1420707,126.7,309.8,1,1,0
1420708,406.9,329.7,1,1,1
1420709,100.6,400.8,1,0,1
1420710,318.8,11.2,1,1,0
1420711,194.5,228.0,1,0,0
1420712,275.9,170.4,1,0,0
1420713,93.9,19.6,0,0,0
1420714,85.9,224.2,1,0,0
1420715,350.5,351.4,0,1,0
1420716,321.7,288.6,0,0,0
1420717,119.7,300.6,0,0,0
1420718,219.9,19.2,0,1,0
1420719,278.5,454.0,1,1,0
1420720,50.5,398.8,0,0,0
1420721,71.0,262.4,1,1,0
1420722,402.0,268.9,1,1,0
1420723,227.9,236.6,1,0,0
1420724,70.3,79.1,1,1,0
1420725,141.4,403.3,0,1,0
1420726,211.1,336.6,0,1,0
1420727,435.3,176.5,1,1,0
1420728,270.6,206.2,0,0,0
1420729,99.6,147.6,0,0,0
1420730,91.8,145.0,0,0,0
1420731,169.8,319.1,1,1,0
1420732,32.5,51.4,1,1,0
1420733,375.6,236.2,1,1,0
1420734,388.8,395.3,0,0,0
1420735,170.9,167.7,1,0,1
1420736,360.3,92.3,0,1,0
1420737,121.2,478.2,0,1,0
1420738,320.5,63.5,0,1,0
1420739,418.7,42.7,0,0,0
1420740,54.0,151.5,0,1,0
1420741,69.6,217.1,1,1,1
1420742,237.7,48.1,0,0,0
1420743,328.2,283.0,1,0,0
1420744,99.9,382.6,1,0,0
1420745,104.6,236.2,1,0,0
1420746,294.9,48.9,1,1,0
1420747,445.8,397.9,0,1,0
1420748,156.5,320.1,1,0,1
1420749,231.7,243.3,1,0,0
1420750,127.0,55.3,1,1,1
1420751,64.7,228.1,1,0,0
1420752,319.9,285.4,1,0,1
1420753,42.6,115.6,0,1,0
1420754,410.4,266.1,0,1,1
1420755,307.1,133.2,0,0,0
1420756,372.0,364.5,1,1,1
1420757,18.8,278.8,0,1,0
1420758,71.2,80.4,1,1,0
1420759,99.3,297.9,1,0,0
1420760,488.6,142.4,1,1,1
1420761,466.1,380.4,0,1,0
1420762,402.0,155.4,0,0,0
1420763,121.7,354.5,0,0,0
1420764,195.3,393.1,0,0,0
1420765,90.4,,0,0,1
1420766,119.8,486.0,1,0,0
1420767,163.1,215.5,0,1,0
1420768,474.1,321.8,0,0,1
1420769,379.0,435.0,1,0,0
1420770,391.1,56.0,1,1,0
1420771,223.1,210.6,1,0,0
1420772,78.3,99.7,1,1,0
1420773,27.6,164.9,1,0,0
1420774,157.4,23.4,1,0,0
1420775,226.9,47.9,1,1,0
