ProjectID,TeamSize,DeployCount_Weekly,SuccessRate_Percent,RollbackTime_Mins,PerformanceScore
1440044,38.2,68.2,214.6,292.7,312.9
1440045,412.8,190.1,253.2,45.4,152.8
1440046,80.6,306.0,129.7,114.7,274.5
1440047,179.2,432.2,57.9,133.1,260.0
1440048,322.8,23.6,448.1,27.8,242.6
1440049,69.1,343.1,335.5,270.5,491.2
1440050,490.3,124.3,133.1,166.5,120.5
1440051,88.4,421.6,334.1,303.2,125.6
1440052,426.0,115.8,375.7,332.7,297.9
1440053,144.4,221.2,57.5,308.2,195.8
1440054,47.7,246.9,38.2,411.5,234.2
1440055,287.1,83.8,87.9,216.0,60.8
1440056,314.1,401.2,21.5,459.8,79.1
1440057,203.8,196.5,287.2,38.4,375.8
1440058,191.1,334.9,419.0,494.0,467.5
1440059,210.9,161.7,451.8,401.8,494.7
1440060,191.0,254.6,234.7,366.8,324.4
1440061,52.1,387.9,244.4,217.1,261.2
1440062,146.0,274.2,339.8,183.9,372.5
1440063,416.7,246.4,,263.8,219.8
1440064,84.1,171.4,467.2,140.2,32.7
1440065,10.2,268.4,302.8,124.6,82.7
1440066,240.0,173.7,261.8,452.2,408.2
1440067,231.9,214.9,274.5,459.6,105.2
1440068,48.1,100.4,179.4,362.5,405.9
1440069,86.1,356.1,235.5,11.6,123.5
1440070,93.4,385.0,54.6,18.4,139.5
1440071,149.0,321.7,227.7,452.1,199.1
1440072,64.6,350.4,417.4,37.9,438.0
1440073,401.0,160.8,476.8,438.9,106.8
1440074,277.2,270.5,426.2,327.3,301.9
1440075,439.2,150.8,204.5,418.4,89.3
1440076,302.4,364.3,454.5,69.2,163.5
1440077,462.3,376.1,122.4,241.8,159.1
1440078,246.7,135.6,16.1,418.0,70.8
1440079,320.7,463.2,495.6,451.3,361.9
1440080,59.6,21.9,426.2,136.4,426.9
1440081,19.1,48.2,469.8,465.3,176.6
1440082,351.1,384.7,291.5,20.2,238.0
1440083,191.0,232.6,427.4,296.4,229.3
1440084,91.5,39.8,77.9,139.0,210.4
1440085,87.0,71.3,459.7,488.7,116.3
1440086,26.1,238.3,120.7,285.4,459.3
1440087,371.6,303.3,191.1,452.9,368.1
1440088,142.8,372.1,190.5,213.8,127.8
1440089,389.2,22.1,321.0,221.3,212.5
1440090,278.6,25.2,417.1,91.0,289.5
1440091,463.1,111.5,204.2,499.7,465.2
1440092,235.3,219.7,282.3,32.4,386.8
1440093,208.5,479.2,11.8,315.0,289.5
1440094,448.9,220.1,327.8,369.9,370.1
1440095,377.3,72.1,345.7,395.6,111.2
1440096,52.0,152.0,28.5,21.3,386.1
1440097,179.9,398.2,35.4,281.8,236.3
1440098,442.5,133.9,57.8,378.2,122.8
1440099,32.4,377.4,160.5,325.5,231.0
1440100,173.3,217.2,54.2,498.8,139.7
1440101,22.5,74.9,383.2,413.3,330.0
1440102,107.7,55.1,386.7,96.6,126.8
1440103,182.0,322.4,278.4,177.3,178.5
1440104,301.8,342.6,199.9,107.6,337.6
1440105,473.5,405.6,274.9,433.7,355.8
1440106,445.7,393.8,191.9,268.1,286.9
1440107,94.1,449.4,23.1,57.1,283.6
1440108,198.3,47.5,424.2,282.1,340.0
1440109,158.2,196.2,420.1,72.4,255.6
1440110,16.0,162.8,469.0,42.2,403.1
1440111,168.4,380.4,123.1,252.3,159.2
1440112,190.8,368.9,360.2,99.4,337.2
1440113,339.4,196.1,195.8,199.9,440.4
1440114,99.3,415.8,453.7,254.8,86.5
1440115,388.9,153.8,308.2,72.4,460.4
1440116,349.7,124.6,306.9,73.0,379.2
1440117,455.1,380.2,408.1,426.2,26.5
1440118,443.5,247.4,28.8,330.1,261.9
1440119,221.4,82.6,291.2,79.5,135.0
1440120,275.7,363.9,123.3,395.3,298.3
1440121,444.1,327.3,179.2,198.1,415.8
1440122,348.6,349.7,78.9,20.8,36.2
1440123,311.2,381.2,57.8,490.5,368.7
1440124,421.3,417.9,355.4,56.1,221.6
1440125,158.2,189.6,382.1,338.3,443.0
1440126,260.4,29.6,293.2,269.5,154.5
1440127,167.2,409.9,151.1,364.3,305.5
1440128,244.5,163.1,134.2,404.3,129.8
1440129,400.6,495.7,246.0,240.8,131.4
1440130,418.1,482.1,204.3,114.7,149.2
1440131,241.1,44.7,40.0,398.4,485.5
1440132,116.5,88.4,486.8,127.5,225.4
1440133,318.8,48.3,324.8,250.9,394.9
1440134,328.1,41.1,302.9,52.6,86.1
1440135,372.6,20.9,368.7,249.9,406.2
1440136,340.9,57.1,299.8,452.7,455.5
1440137,201.1,433.8,358.8,451.1,88.8
1440138,443.8,408.2,378.2,178.8,222.6
1440139,187.6,31.8,264.0,380.8,438.0
1440140,417.8,105.8,227.3,483.1,379.3
1440141,416.0,208.1,189.0,393.2,327.3
1440142,320.4,27.3,124.6,195.2,402.8
1440143,28.0,223.6,58.5,50.2,270.9
1440144,25.4,39.6,149.6,45.4,79.8
1440145,305.7,241.0,204.9,365.3,36.4
1440146,42.3,20.0,406.9,40.7,373.2
1440147,228.9,37.8,32.0,388.8,18.9
1440148,69.6,197.5,468.1,112.7,410.8
1440149,161.7,222.4,22.7,325.9,222.0
1440150,387.7,493.8,448.9,317.5,230.8
1440151,443.2,272.5,187.2,461.4,365.9
1440152,440.6,35.4,57.8,97.9,211.8
1440153,411.2,128.2,146.2,362.6,208.9
1440154,159.2,220.1,203.8,134.7,484.8
1440155,402.9,389.5,314.4,172.1,126.7
1440156,60.3,49.3,141.2,423.1,384.9
1440157,76.6,228.8,441.1,409.3,94.5
1440158,101.7,76.8,114.3,293.8,402.2
1440159,458.9,440.1,325.6,240.1,163.7
1440160,212.5,435.5,57.2,398.0,110.2
1440161,436.5,136.1,64.8,214.0,227.7
1440162,402.6,214.8,,475.2,176.0
1440163,251.3,161.6,421.4,407.3,296.4
1440164,324.0,165.8,27.3,249.5,272.5
1440165,232.5,441.2,166.6,471.7,430.1
1440166,247.5,486.2,136.8,252.2,268.5
1440167,100.8,315.2,431.2,375.4,151.7
1440168,499.1,321.7,243.8,96.7,235.8
1440169,271.5,284.8,237.8,318.8,69.6
1440170,479.7,365.7,331.7,86.2,330.1
1440171,96.2,347.4,378.9,327.8,290.9
1440172,25.2,169.4,381.5,246.6,411.9
1440173,332.9,76.1,373.9,122.7,354.1
1440174,270.6,332.8,379.7,348.4,271.4
1440175,275.3,346.1,251.9,33.8,131.3
1440176,147.4,345.4,228.9,404.1,210.8
1440177,151.1,443.2,215.1,118.4,480.2
1440178,91.1,185.2,293.8,34.3,139.3
1440179,245.3,320.2,33.4,254.1,252.5
1440180,54.9,320.1,188.1,277.1,151.8
1440181,411.6,493.0,54.3,350.4,100.9
1440182,259.1,285.7,371.1,220.1,235.4
1440183,357.1,40.9,452.3,453.6,484.6
1440184,200.3,489.4,367.8,367.2,350.2
1440185,372.8,317.0,98.6,223.5,495.7
1440186,190.4,472.0,251.1,25.6,53.3
1440187,30.7,139.5,94.0,86.6,458.2
1440188,37.8,492.5,221.5,29.4,262.4
1440189,339.5,302.9,362.4,251.4,93.4
1440190,440.7,66.9,142.0,454.8,371.6
1440191,33.8,201.7,27.9,186.5,14.9
1440192,341.9,392.8,264.7,421.9,170.2
1440193,251.0,165.4,115.4,369.0,110.6
1440194,369.8,42.1,373.3,449.6,391.9
1440195,261.1,78.2,258.2,326.1,444.0
1440196,39.8,47.0,185.4,36.2,213.2
1440197,220.2,168.8,90.2,340.0,437.9
1440198,387.7,43.3,162.1,35.0,282.8
1440199,94.7,401.2,57.0,153.4,291.2
1440200,110.1,374.5,399.4,229.1,472.2
1440201,179.6,53.5,181.5,95.3,215.0
1440202,496.9,109.4,443.0,152.7,360.2
1440203,403.1,378.3,54.0,214.7,102.2
1440204,412.7,408.9,53.8,163.1,396.5
1440205,142.7,25.4,290.5,55.6,214.5
1440206,178.4,327.5,476.0,259.2,68.8
1440207,351.7,330.8,30.0,466.2,422.2
1440208,298.9,460.8,211.1,189.4,442.9
1440209,22.4,384.5,142.4,243.1,482.5
1440210,132.6,214.6,115.8,475.7,150.3
1440211,149.0,332.5,123.1,83.2,201.7
1440212,74.1,204.7,442.6,375.4,201.1
1440213,37.0,476.5,285.3,78.5,152.9
1440214,198.3,445.6,208.6,422.3,378.5
1440215,133.2,466.7,158.1,327.6,481.2
1440216,253.1,168.7,219.8,135.8,54.6
1440217,102.5,336.6,439.9,33.6,439.2
1440218,320.8,396.0,299.0,80.2,436.3
1440219,319.7,234.5,83.3,86.4,384.8
1440220,272.2,117.6,448.7,368.6,49.3
1440221,488.6,418.5,434.5,243.5,12.9
1440222,430.2,441.9,288.4,408.1,461.6
1440223,252.8,242.6,370.6,157.5,41.6
1440224,462.7,168.4,497.2,210.5,496.7
1440225,261.0,160.9,410.4,418.9,151.8
1440226,493.8,349.2,138.2,379.6,352.4
1440227,346.3,261.5,307.2,365.9,473.3
1440228,127.2,84.7,63.5,225.2,99.0
1440229,170.2,127.8,166.5,412.8,439.5
1440230,62.2,322.3,103.5,140.2,108.3
1440231,261.2,151.2,245.5,175.7,421.2
1440232,156.4,470.1,402.1,284.7,359.9
1440233,254.1,105.6,172.1,65.8,18.8
1440234,286.4,125.5,327.1,260.8,437.2
1440235,423.1,180.6,221.1,425.8,312.6
1440236,390.2,441.8,260.1,50.7,139.5
1440237,28.5,322.9,320.1,108.1,364.4
1440238,214.0,189.7,356.2,99.6,378.7
1440239,302.3,237.3,183.8,153.3,82.6
1440240,116.1,188.7,390.1,99.1,198.7
1440241,319.1,326.4,368.7,130.1,306.6
1440242,47.3,489.3,262.3,283.1,16.0
1440243,132.4,259.7,91.6,164.9,48.9
1440244,31.7,125.1,195.5,22.8,40.7
1440245,66.8,468.3,436.4,369.0,319.0
1440246,118.2,65.6,469.9,156.0,160.8
1440247,219.9,15.2,454.5,489.3,54.2
1440248,421.8,479.7,443.3,479.3,214.9
1440249,52.0,12.1,231.3,478.0,188.9
1440250,130.9,158.0,226.5,286.7,311.9
1440251,104.0,320.5,12.9,476.8,153.2
1440252,84.9,303.9,203.2,51.2,409.9
1440253,441.6,176.7,37.3,168.5,421.8
1440254,100.7,362.6,474.0,310.0,39.0
1440255,421.6,273.8,443.8,363.4,425.0
1440256,277.7,398.0,202.9,362.0,195.8
1440257,78.5,285.5,198.0,437.8,190.0
1440258,47.0,309.5,456.2,154.8,183.5
1440259,382.0,70.8,58.2,432.2,75.2
1440260,10.2,334.8,42.5,357.3,339.2
1440261,366.2,82.9,388.4,391.2,84.8
1440262,106.0,482.6,336.1,345.1,169.5
1440263,59.6,126.3,41.5,226.5,120.3
1440264,210.3,190.8,472.5,346.6,439.5
1440265,113.4,420.5,52.9,131.0,446.5
1440266,274.5,345.0,,355.4,116.8
1440267,24.9,361.4,407.0,475.0,274.2
1440268,213.9,47.1,370.7,309.5,417.0
1440269,57.3,123.1,430.9,342.3,275.5
1440270,232.9,496.4,193.1,39.9,132.0
1440271,324.5,216.4,139.5,27.0,491.1
1440272,31.7,346.9,352.7,55.7,462.4
1440273,486.3,154.9,461.3,52.2,110.6
1440274,207.4,150.8,145.5,305.4,251.2
1440275,363.8,341.7,367.4,412.3,45.3
1440276,492.6,419.9,,452.2,97.4
1440277,90.4,336.9,466.7,58.2,66.0
1440278,77.2,286.2,384.7,351.3,183.1
1440279,188.1,459.9,172.3,370.1,154.8
1440280,478.8,383.7,304.8,413.8,208.6
1440281,468.8,298.5,24.2,225.5,416.3
1440282,81.9,473.4,381.3,118.3,234.4
1440283,487.7,141.4,292.7,313.4,233.3
1440284,73.8,74.8,43.6,457.3,379.3
1440285,229.0,301.6,361.0,18.5,484.5
1440286,447.2,471.8,192.7,152.5,278.1
1440287,133.4,59.3,419.8,64.9,293.8
1440288,316.1,84.7,484.0,445.2,377.2
1440289,343.5,177.1,146.3,381.0,68.9
1440290,341.2,376.1,399.9,467.5,152.7
1440291,342.7,237.8,427.2,80.9,205.1
1440292,353.4,97.1,314.8,23.0,20.2
1440293,280.6,20.4,99.2,371.2,287.2
1440294,25.1,370.0,119.9,114.4,337.7
1440295,117.4,92.5,349.4,56.0,122.2
1440296,331.3,82.0,176.6,264.3,242.0
1440297,106.2,173.5,417.7,211.5,467.5
1440298,180.1,342.9,406.4,363.2,267.1
1440299,210.2,435.9,183.0,408.3,51.1
1440300,433.5,196.4,182.3,54.4,195.8
1440301,163.1,297.2,178.1,262.0,276.5
1440302,193.9,331.9,312.9,237.6,324.7
1440303,443.6,150.1,110.5,266.5,156.8
1440304,47.6,238.2,426.4,56.7,72.7
1440305,258.6,324.5,211.8,223.9,96.7
1440306,91.9,336.2,246.5,207.4,457.4
1440307,75.3,440.7,341.6,473.4,113.6
1440308,135.6,436.7,391.7,281.7,133.5
1440309,12.0,131.8,432.4,122.0,177.3
1440310,315.0,333.6,383.7,156.0,253.8
1440311,159.9,188.9,41.1,283.1,344.1
1440312,421.3,462.3,217.8,106.0,225.9
1440313,146.8,259.4,46.5,283.9,250.2
1440314,74.8,363.4,296.7,203.5,73.1
1440315,363.0,254.3,416.6,83.6,52.2
1440316,270.8,31.7,312.8,300.7,222.0
1440317,174.6,391.1,29.8,274.1,98.2
1440318,197.6,335.9,357.6,411.0,383.3
1440319,196.2,147.3,490.1,277.1,387.7
1440320,340.1,356.9,164.4,80.8,88.7
1440321,317.0,490.6,246.4,373.5,345.2
1440322,422.4,155.3,195.0,191.3,271.5
1440323,439.3,335.6,248.8,126.7,116.8
1440324,242.6,169.3,131.6,378.2,240.1
1440325,470.4,109.6,223.7,223.2,307.7
1440326,350.6,425.2,217.0,165.4,422.4
1440327,248.9,306.5,298.0,190.3,447.6
1440328,204.1,349.7,79.2,121.8,31.3
1440329,225.9,427.7,274.6,473.7,58.6
1440330,105.0,450.4,422.5,213.8,482.5
1440331,260.0,266.4,347.4,85.0,478.6
1440332,405.8,488.7,17.8,60.8,340.1
1440333,258.3,153.7,125.4,225.1,318.8
1440334,465.8,153.4,387.9,291.0,458.9
1440335,467.7,144.8,132.2,374.1,312.8
1440336,270.0,318.4,26.4,50.1,368.7
1440337,463.3,155.2,68.2,271.8,493.3
1440338,311.0,495.1,126.0,487.2,187.9
1440339,12.2,65.2,421.6,129.7,240.5
1440340,355.0,491.4,169.1,188.7,30.0
1440341,498.9,298.5,52.3,219.1,100.5
1440342,360.3,182.1,39.6,110.8,46.6
1440343,302.2,431.3,198.4,85.1,371.6
1440344,21.3,147.6,12.0,231.6,247.1
1440345,260.8,112.4,440.7,475.4,498.6
1440346,241.6,193.8,429.4,164.5,178.3
1440347,183.0,324.8,30.5,87.4,157.6
1440348,76.0,175.6,383.8,470.5,229.1
1440349,223.6,68.9,280.6,265.3,183.9
1440350,330.2,459.6,24.6,338.9,134.3
1440351,188.3,58.9,389.1,329.7,233.4
1440352,432.3,137.5,91.3,48.2,96.8
1440353,339.4,335.7,216.6,222.4,236.3
1440354,384.1,21.2,236.3,41.0,298.7
1440355,96.6,255.7,487.3,145.0,21.8
1440356,456.8,300.7,13.8,220.6,459.3
1440357,397.2,23.0,184.0,347.2,69.8
1440358,117.4,377.6,480.2,409.2,212.8
1440359,18.3,366.9,447.3,66.2,292.6
1440360,224.0,44.0,159.1,263.1,391.2
1440361,271.5,274.2,433.4,434.5,334.3
1440362,72.3,63.7,405.4,97.3,38.2
1440363,327.2,345.7,222.0,458.1,216.9
1440364,353.2,407.0,19.8,327.8,34.1
1440365,109.5,365.2,141.4,38.0,494.8
1440366,307.0,278.3,30.7,335.5,378.9
1440367,164.0,186.6,22.8,350.7,485.3
1440368,438.4,175.9,352.5,480.9,111.9
1440369,53.3,317.6,415.6,265.1,323.2
1440370,23.1,14.8,272.4,53.8,255.1
1440371,285.9,358.7,332.5,260.3,45.4
1440372,139.6,189.4,224.2,397.5,18.0
1440373,278.4,23.6,94.1,131.4,203.2
1440374,191.0,422.2,440.7,33.0,411.4
1440375,162.0,59.0,280.7,331.7,20.6
1440376,349.1,431.0,302.0,300.4,359.0
1440377,418.2,250.4,441.2,245.4,428.3
1440378,396.7,343.6,382.7,335.9,278.5
1440379,184.1,231.3,480.1,430.6,158.2
1440380,490.0,469.7,87.2,424.2,63.6
1440381,303.3,255.9,,479.4,347.7
1440382,498.2,413.3,142.4,282.8,393.2
1440383,240.7,21.6,393.0,56.6,149.3
1440384,231.2,170.5,150.4,348.2,99.6
1440385,440.1,372.3,421.9,123.3,248.9
1440386,294.7,265.9,412.0,57.8,117.6
1440387,293.5,242.1,89.6,277.0,324.2
1440388,387.3,343.3,379.0,414.8,383.6
1440389,210.4,37.2,198.3,469.7,237.1
1440390,216.6,41.9,157.9,311.6,28.7
1440391,213.3,210.3,373.3,374.2,400.4
1440392,469.6,102.8,310.0,221.6,419.5
1440393,195.9,469.0,354.9,441.1,363.3
1440394,144.8,114.2,244.9,337.6,11.9
1440395,443.9,269.6,341.8,139.6,109.3
1440396,76.2,354.6,466.7,174.9,166.4
1440397,228.6,158.9,256.2,240.7,280.0
1440398,129.8,83.7,177.8,185.6,287.1
1440399,28.0,311.5,208.4,355.4,182.1
1440400,339.2,331.1,417.2,336.8,382.0
1440401,338.7,229.9,14.8,365.7,38.7
1440402,486.5,185.4,201.8,230.8,123.5
1440403,159.5,153.3,355.1,81.3,113.4
1440404,474.0,476.4,449.8,357.6,97.4
1440405,469.5,393.1,449.1,206.0,334.2
1440406,190.3,467.5,407.6,413.4,21.8
1440407,231.7,358.3,356.1,42.9,58.8
1440408,486.8,376.9,239.7,364.2,304.8
1440409,237.5,125.1,67.2,261.2,265.5
1440410,415.0,412.3,323.1,477.5,448.4
1440411,427.1,74.1,87.4,246.6,482.4
1440412,151.5,33.9,448.6,273.5,227.6
1440413,69.3,391.6,464.8,87.8,52.2
1440414,390.5,65.8,119.2,128.6,30.0
1440415,171.9,137.3,342.0,189.6,113.8
1440416,254.3,58.0,73.0,176.2,460.6
1440417,450.0,206.6,39.0,404.7,437.1
1440418,328.0,255.1,96.9,302.5,100.2
1440419,464.4,359.3,136.1,328.5,169.4
1440420,180.0,201.0,52.9,230.0,443.0
1440421,434.4,227.1,63.5,348.4,255.0
1440422,378.9,328.4,442.0,227.5,187.6
1440423,304.7,297.0,254.7,348.5,74.2
1440424,15.7,390.5,197.2,474.1,408.6
1440425,79.8,118.6,106.3,66.1,272.1
1440426,470.1,201.9,342.3,47.2,110.1
1440427,347.0,178.6,479.0,80.0,228.8
1440428,379.8,274.7,318.5,266.4,29.9
1440429,185.4,471.4,27.2,207.4,381.4
1440430,305.1,104.0,303.1,281.0,216.7
1440431,44.0,137.0,77.8,118.2,341.7
1440432,409.8,154.7,306.4,372.7,204.3
1440433,401.0,401.1,455.7,116.9,306.0
1440434,204.7,436.9,143.0,397.8,487.8
1440435,227.8,325.0,15.7,182.1,171.7
1440436,54.7,486.1,312.9,68.8,454.3
1440437,178.6,334.6,451.3,484.6,262.0
1440438,54.2,71.0,227.1,251.8,24.1
1440439,135.5,206.9,240.7,168.9,58.1
1440440,453.3,115.9,470.1,125.6,57.7
1440441,226.7,28.8,219.4,124.3,216.3
1440442,301.2,88.2,369.5,354.2,254.5
1440443,20.9,116.4,473.8,351.2,172.7
1440444,416.9,357.4,123.6,411.8,245.4
1440445,125.2,299.5,234.7,166.0,24.0
1440446,252.2,133.7,131.1,21.2,129.4
1440447,387.0,462.8,169.5,32.4,59.6
1440448,125.7,18.2,358.1,324.2,220.1
1440449,422.6,42.3,476.8,136.1,35.5
1440450,75.5,231.5,333.3,477.1,119.1
1440451,263.9,356.6,71.7,472.8,483.6
1440452,418.1,24.9,328.6,236.7,409.4
1440453,316.9,485.7,103.0,418.0,472.9
1440454,252.3,41.5,411.0,366.6,436.2
1440455,156.1,319.4,132.8,384.1,194.3
1440456,403.7,259.7,475.5,186.3,321.0
1440457,215.2,11.1,401.2,151.7,455.0
1440458,201.5,231.7,434.4,199.5,84.7
1440459,483.6,186.4,357.5,258.8,467.2
1440460,118.8,131.2,47.5,186.9,126.0
1440461,334.9,256.2,100.6,437.7,451.8
1440462,250.7,291.4,83.9,434.8,13.7
1440463,486.0,416.4,142.5,326.0,420.4
1440464,197.9,86.2,471.9,234.5,402.6
1440465,411.5,289.3,344.7,167.0,42.7
1440466,448.3,462.0,223.6,337.1,407.5
1440467,94.8,490.7,77.5,13.0,443.1
1440468,158.6,31.8,201.7,431.3,483.5
1440469,232.8,174.2,370.5,288.7,492.0
1440470,281.8,177.0,386.6,329.0,98.1
1440471,181.9,129.2,46.1,139.8,326.0
1440472,67.3,147.1,69.6,439.2,258.1
1440473,382.3,59.1,241.6,185.6,190.2
1440474,344.4,498.2,340.2,29.7,387.3
1440475,225.9,489.0,255.6,107.2,129.1
1440476,339.2,246.0,40.7,395.8,404.2
1440477,138.8,235.8,218.9,343.8,116.8
1440478,469.9,447.8,451.8,494.7,469.9
1440479,382.6,197.1,33.8,20.0,464.9
1440480,445.8,346.4,89.9,352.3,485.6
1440481,362.9,201.1,97.5,112.0,313.5
1440482,240.9,51.9,300.0,92.3,342.7
1440483,400.1,24.9,139.0,306.9,366.5
1440484,448.5,61.3,213.2,492.7,54.1
1440485,150.8,18.3,168.2,352.6,258.8
1440486,468.5,80.4,193.2,185.9,225.2
1440487,381.7,303.6,93.5,329.7,175.1
1440488,61.8,51.3,413.7,392.8,417.3
1440489,326.3,301.1,484.3,250.4,491.5
1440490,434.1,219.1,137.6,128.1,166.8
1440491,494.0,92.2,377.4,375.1,216.5
1440492,399.6,118.1,93.1,191.5,148.9
1440493,38.7,298.6,160.5,259.6,297.4
1440494,424.8,393.0,213.5,255.9,222.0
1440495,462.3,481.0,54.6,344.5,281.7
1440496,448.5,300.4,379.1,184.4,220.1
1440497,125.6,65.9,254.5,426.0,246.0
1440498,151.8,219.5,491.5,484.3,83.3
1440499,400.4,378.8,150.8,308.2,316.9
1440500,427.4,398.1,314.7,76.8,466.9
1440501,153.2,379.4,361.9,483.9,20.0
1440502,102.9,217.8,100.5,112.5,425.0
1440503,201.3,98.1,48.5,48.3,222.2
1440504,203.6,196.1,382.2,33.5,187.6
1440505,493.1,85.9,108.0,454.0,33.5
1440506,349.7,461.1,390.6,415.0,28.8
1440507,172.1,151.3,373.3,300.3,272.9
1440508,288.7,219.2,174.2,400.7,230.5
1440509,353.3,464.5,226.0,36.1,110.7
1440510,24.6,447.5,42.1,86.4,61.0
1440511,328.5,496.5,421.6,228.2,293.1
1440512,151.5,305.3,202.4,490.4,229.1
1440513,17.3,359.0,499.7,189.1,345.6
1440514,63.2,118.4,81.7,159.9,428.8
1440515,285.8,57.8,256.3,152.3,52.2
1440516,189.5,35.5,377.7,385.7,358.7
1440517,124.3,226.4,433.3,312.0,477.7
1440518,343.2,164.1,167.4,167.8,121.3
1440519,23.8,88.2,167.0,73.7,410.3
1440520,405.8,298.4,187.3,50.7,154.2
1440521,385.2,385.1,362.7,175.2,227.4
1440522,361.4,144.7,315.7,143.5,344.3
1440523,75.4,25.1,229.0,375.6,240.2
1440524,340.1,490.6,155.7,418.3,350.4
1440525,103.5,380.2,372.5,445.1,196.0
1440526,150.6,212.3,313.1,186.5,298.6
1440527,180.0,373.1,228.7,453.6,129.5
1440528,124.6,103.2,367.1,217.7,201.5
1440529,74.4,395.0,136.3,91.6,211.3
1440530,194.4,401.5,107.5,214.0,341.6
1440531,253.0,325.2,85.8,36.3,244.3
1440532,77.5,488.8,379.2,426.2,144.1
1440533,46.4,261.2,392.4,484.6,55.3
1440534,409.7,243.0,233.1,111.1,411.4
1440535,65.1,471.4,42.4,443.6,182.4
1440536,392.0,290.8,371.0,448.2,268.0
1440537,204.1,360.7,176.4,467.2,233.0
1440538,333.3,225.8,496.4,478.7,485.3
1440539,405.9,169.1,167.3,496.0,266.1
1440540,263.8,397.1,129.9,367.5,407.4
1440541,42.8,138.8,445.0,490.2,492.1
1440542,422.0,246.3,173.2,376.3,18.6
1440543,181.3,14.2,68.8,10.1,173.5
1440544,235.0,212.0,365.3,471.2,176.7
1440545,457.2,87.3,,309.1,244.4
1440546,244.0,214.8,419.3,333.1,90.5
1440547,344.3,305.7,449.9,436.6,470.1
1440548,308.4,94.3,176.9,289.5,436.1
1440549,344.1,341.6,417.4,431.0,255.6
1440550,297.5,392.2,248.3,377.5,67.1
1440551,464.0,56.6,448.5,302.4,149.7
1440552,145.6,172.4,124.4,265.6,203.5
1440553,288.3,406.5,115.2,198.9,396.9
1440554,372.0,231.2,99.1,303.6,315.4
1440555,318.9,67.5,407.7,123.1,464.7
1440556,431.2,159.4,361.1,306.3,466.9
1440557,495.5,485.3,389.4,92.9,135.3
1440558,409.6,151.8,409.6,406.0,90.2
1440559,88.7,97.3,267.8,400.6,205.9
1440560,449.5,449.9,369.0,14.4,491.0
1440561,76.0,367.1,356.5,65.9,277.1
1440562,11.0,260.1,432.2,405.1,261.9
1440563,179.4,57.7,56.8,240.6,320.2
1440564,405.7,447.3,239.9,398.2,422.8
1440565,280.7,358.9,402.0,457.2,346.1
1440566,163.5,360.4,72.9,259.6,271.2
1440567,367.6,269.6,355.4,443.5,152.6
1440568,144.0,32.0,490.7,440.8,381.2
1440569,183.7,291.4,71.2,137.1,84.1
1440570,56.7,126.2,258.1,156.7,366.4
1440571,19.6,449.2,179.0,67.8,432.1
1440572,292.9,474.5,145.1,379.7,335.0
1440573,398.1,37.0,213.0,45.7,276.0
1440574,177.9,379.9,371.8,457.1,210.4
1440575,179.1,185.1,171.0,139.1,199.5
1440576,464.1,476.7,451.4,487.1,435.0
1440577,423.0,216.4,95.7,491.8,462.7
1440578,182.3,384.7,225.4,459.8,208.3
1440579,14.9,429.0,387.7,26.3,289.8
