ProjectID,TeamSize,DeployCount_Weekly,SuccessRate_Percent,RollbackTime_Mins,PerformanceScore
1640048,293.3,167.9,82.8,349.6,208.1
1640049,465.5,469.2,140.4,167.5,417.8
1640050,404.6,495.6,400.9,428.7,455.1
1640051,339.2,270.5,464.4,40.4,180.4
1640052,80.5,115.6,153.4,141.9,480.8
1640053,263.4,332.8,92.3,415.5,187.0
1640054,313.6,400.3,361.4,71.4,389.1
1640055,251.5,89.7,183.9,333.1,301.4
1640056,439.8,460.6,171.5,477.9,309.3
1640057,74.4,82.6,188.8,196.6,136.1
1640058,413.9,331.0,205.4,181.7,25.0
1640059,152.4,118.8,318.4,76.1,354.4
1640060,335.2,447.3,275.5,209.3,244.8
1640061,24.5,175.9,255.9,342.8,69.5
1640062,438.4,178.6,238.3,268.0,431.9
1640063,241.9,193.1,146.8,56.5,263.0
1640064,140.1,157.0,165.9,491.5,317.6
1640065,426.3,285.9,120.9,91.1,238.9
1640066,282.7,454.2,74.6,408.3,356.6
1640067,168.9,467.3,322.6,461.0,179.9
1640068,192.2,180.2,129.6,469.3,399.2
1640069,160.8,283.2,135.4,71.8,168.4
1640070,454.7,322.8,392.4,75.4,443.2
1640071,427.8,391.9,231.1,254.5,310.1
1640072,140.3,257.7,330.5,488.2,170.9
1640073,111.2,141.8,206.4,80.7,458.2
1640074,213.2,205.8,223.0,152.2,87.8
1640075,317.9,107.0,35.0,112.3,25.6
1640076,397.9,140.2,30.0,19.9,159.8
1640077,488.2,129.5,103.8,183.0,40.7
1640078,454.3,186.8,302.6,484.2,44.1
1640079,110.1,159.4,299.9,196.8,289.8
1640080,261.1,118.4,59.3,401.3,10.7
1640081,219.0,222.4,237.4,154.6,308.7
1640082,239.8,119.1,29.2,358.5,367.3
1640083,10.8,127.4,294.9,89.4,336.5
1640084,177.3,386.3,174.9,267.2,458.3
1640085,41.4,121.1,43.3,462.3,418.5
1640086,210.9,474.5,37.9,177.7,453.8
1640087,426.8,437.4,369.0,384.9,404.3
1640088,447.3,46.6,20.4,490.1,352.2
1640089,412.6,243.8,345.7,180.4,331.1
1640090,250.9,370.3,42.1,41.6,316.5
1640091,92.9,210.7,105.5,97.2,483.5
1640092,61.6,133.9,59.4,228.0,62.5
1640093,129.8,77.5,378.5,75.2,362.4
1640094,395.0,185.4,376.3,205.6,405.5
1640095,457.2,444.3,174.5,282.4,257.4
1640096,38.7,267.9,96.8,288.2,333.6
1640097,384.6,323.3,419.2,136.4,371.3
1640098,194.7,282.8,257.6,112.5,78.5
1640099,394.0,39.6,306.9,338.3,171.6
1640100,138.3,483.5,92.1,244.1,147.6
1640101,266.9,285.6,288.8,429.4,496.4
1640102,191.3,172.2,274.7,370.5,184.0
1640103,190.7,289.4,287.0,169.1,223.7
1640104,449.8,480.7,65.6,124.5,373.7
1640105,306.9,313.0,430.3,210.5,15.6
1640106,300.8,294.6,184.6,163.0,164.7
1640107,320.3,74.8,136.3,437.8,134.5
1640108,64.4,494.0,373.0,239.9,109.8
1640109,59.5,268.2,388.5,148.1,82.5
1640110,480.9,290.7,71.2,374.2,457.6
1640111,290.2,102.7,376.3,142.1,228.2
1640112,486.9,119.1,162.5,384.0,307.1
1640113,326.2,372.9,204.1,364.0,324.7
1640114,211.2,18.7,199.5,155.2,187.2
1640115,496.0,25.6,317.4,59.6,450.6
1640116,444.0,402.6,389.1,48.9,408.7
1640117,401.6,136.4,125.3,141.5,359.6
1640118,234.1,181.8,247.1,236.1,242.5
1640119,52.2,311.1,31.9,82.6,117.9
1640120,355.4,193.2,457.4,399.0,241.2
1640121,456.3,178.4,50.2,418.1,12.1
1640122,113.1,236.6,144.3,25.7,277.3
1640123,67.3,91.5,486.4,329.5,223.6
1640124,428.4,378.5,352.8,333.0,282.0
1640125,253.4,25.1,235.1,84.9,385.5
1640126,369.4,466.8,11.6,41.9,66.2
1640127,260.6,380.4,119.3,135.3,414.6
1640128,381.7,411.7,428.6,226.4,71.5
1640129,297.9,181.7,253.4,181.4,35.7
1640130,352.3,462.3,265.2,317.9,182.3
1640131,484.3,40.4,145.1,307.9,205.9
1640132,126.5,338.1,65.7,297.8,483.0
1640133,153.5,379.2,179.6,18.2,271.3
1640134,301.9,31.1,52.5,390.1,74.0
1640135,470.7,349.5,156.5,484.2,229.2
1640136,231.6,351.1,463.0,47.6,121.2
1640137,107.5,300.7,15.8,422.8,349.5
1640138,495.6,201.1,250.6,337.6,127.8
1640139,410.2,247.5,174.7,195.3,120.4
1640140,251.2,398.6,148.9,385.8,308.4
1640141,467.7,256.1,263.3,406.3,169.5
1640142,345.8,298.5,121.4,50.5,98.3
1640143,15.8,193.0,95.3,44.1,333.4
1640144,100.3,207.1,484.4,53.2,350.4
1640145,53.3,459.3,110.8,385.4,450.8
1640146,375.5,351.4,475.8,273.6,172.6
1640147,252.1,493.2,314.3,177.8,199.0
1640148,400.8,293.1,36.0,426.5,462.9
1640149,421.3,279.1,50.1,44.5,231.3
1640150,151.6,261.6,36.3,489.5,368.7
1640151,407.7,421.2,144.0,341.7,468.0
1640152,329.7,10.3,164.4,327.8,83.6
1640153,460.5,43.2,99.4,308.1,412.9
1640154,46.6,194.5,104.5,447.9,276.6
1640155,416.3,85.5,284.9,132.8,126.3
1640156,254.4,241.9,113.1,224.2,376.1
1640157,499.2,128.3,427.1,435.4,46.8
1640158,361.9,177.1,178.0,255.9,291.9
1640159,351.9,457.3,144.5,153.7,282.3
1640160,356.7,170.5,444.1,393.3,306.1
1640161,267.2,476.4,449.3,402.7,62.5
1640162,72.4,281.0,11.4,142.2,272.2
1640163,410.4,259.7,204.2,461.3,389.1
1640164,449.6,17.4,412.5,423.3,320.5
1640165,212.1,411.0,84.7,445.5,279.0
1640166,292.4,161.0,20.1,80.0,57.6
1640167,376.4,454.4,380.8,31.5,142.6
1640168,255.7,491.8,119.1,248.0,489.5
1640169,415.8,380.0,316.6,108.4,219.3
1640170,96.1,44.7,171.4,316.6,158.9
1640171,37.2,484.9,494.7,467.6,205.2
1640172,371.9,66.2,303.7,475.0,137.0
1640173,256.7,418.1,314.7,51.2,482.0
1640174,346.5,373.2,,108.3,259.2
1640175,15.2,454.2,421.4,301.8,393.4
1640176,343.3,92.8,149.2,458.0,191.4
1640177,299.2,355.5,370.1,143.4,442.0
1640178,60.2,248.9,36.0,347.3,104.6
1640179,314.8,467.4,306.6,345.1,166.1
1640180,367.3,217.2,350.2,175.7,322.0
1640181,398.3,59.9,96.4,245.4,43.6
1640182,230.3,248.7,279.5,459.8,255.8
1640183,393.8,221.1,401.7,74.0,259.8
1640184,167.5,442.2,180.3,238.4,144.2
1640185,447.0,41.1,266.4,297.1,44.7
1640186,367.9,486.0,380.1,45.4,127.7
1640187,324.0,392.9,257.4,53.0,354.0
1640188,85.3,119.4,98.0,114.2,339.7
1640189,238.6,106.3,300.5,417.8,298.8
1640190,328.9,329.1,87.2,152.9,492.8
1640191,99.4,322.1,428.2,169.1,372.5
1640192,152.6,392.4,23.5,19.9,206.4
1640193,419.6,175.5,463.1,36.7,310.9
1640194,253.1,214.5,449.9,119.2,135.5
1640195,11.3,183.4,158.5,294.2,87.6
1640196,130.8,403.7,319.4,453.4,448.2
1640197,484.2,245.1,428.1,22.1,478.5
1640198,321.6,428.1,32.5,410.0,251.3
1640199,299.0,70.2,41.2,186.3,401.3
1640200,458.4,386.6,269.3,335.0,181.6
1640201,331.0,460.9,191.9,163.3,177.4
1640202,43.0,367.7,411.8,433.2,296.0
1640203,125.1,121.0,76.8,27.6,488.0
1640204,291.5,231.6,213.6,322.2,91.3
1640205,229.8,208.7,146.7,289.1,382.6
1640206,174.9,276.5,205.7,402.1,94.6
1640207,25.0,78.0,317.6,19.7,481.4
1640208,302.9,320.1,202.3,360.8,391.6
1640209,460.8,413.2,147.2,206.5,426.0
1640210,356.0,483.3,437.1,477.0,198.0
1640211,247.6,316.8,435.3,352.9,122.3
1640212,166.9,121.1,445.4,192.8,404.6
1640213,26.3,46.7,382.6,494.5,307.9
1640214,417.6,320.6,360.2,116.0,99.8
1640215,48.0,484.3,366.3,105.1,160.1
1640216,270.0,428.9,84.6,177.1,149.3
1640217,326.0,23.6,178.4,369.0,148.9
1640218,190.7,221.6,169.8,24.9,269.8
1640219,145.2,270.9,386.8,113.2,259.6
1640220,270.2,297.6,201.7,99.8,414.3
1640221,268.8,30.1,48.1,390.3,473.0
1640222,499.3,151.7,96.1,99.1,452.3
1640223,477.6,473.1,279.8,248.0,468.1
1640224,235.1,64.9,430.5,386.6,315.5
1640225,101.7,473.5,448.3,253.2,304.4
1640226,109.1,311.9,374.8,69.0,390.5
1640227,416.4,490.9,104.8,252.2,87.0
1640228,178.2,425.1,482.2,168.9,456.7
1640229,492.6,296.4,191.8,447.3,451.9
1640230,325.2,327.4,383.3,361.7,118.0
1640231,490.5,174.2,287.3,390.1,46.0
1640232,408.9,482.4,48.0,92.4,110.0
1640233,262.9,239.9,252.6,334.7,247.4
1640234,286.1,304.3,358.9,66.1,96.1
1640235,141.9,153.9,284.5,462.5,92.6
1640236,103.7,33.0,413.0,244.4,353.6
1640237,24.7,458.8,315.5,349.0,497.9
1640238,133.7,337.5,152.8,433.1,122.6
1640239,375.2,45.7,362.6,37.7,458.4
1640240,368.9,179.4,348.8,330.2,159.8
1640241,168.2,268.6,448.4,206.1,220.3
1640242,106.6,327.8,112.5,359.9,147.5
1640243,398.5,299.3,274.8,342.5,277.9
1640244,471.2,192.3,388.8,65.1,317.7
1640245,235.1,387.2,361.8,126.6,309.7
1640246,101.0,434.9,245.0,414.2,144.7
1640247,214.2,410.4,200.5,345.4,106.7
1640248,306.6,405.9,26.8,495.9,291.3
1640249,180.7,362.2,259.4,72.6,205.9
1640250,197.5,97.6,223.3,51.0,335.9
1640251,246.3,178.1,213.7,62.5,217.7
1640252,174.5,169.5,291.3,73.7,25.1
1640253,371.3,493.4,192.8,308.3,434.0
1640254,347.3,61.5,133.8,474.5,110.6
1640255,321.6,318.8,423.7,496.3,264.6
1640256,43.9,271.3,333.9,167.1,289.3
1640257,473.9,438.4,22.9,78.8,128.3
1640258,376.1,181.4,109.6,53.6,215.4
1640259,130.6,70.2,293.7,189.7,287.3
1640260,220.0,426.3,361.5,323.4,377.1
1640261,392.9,479.5,437.6,449.5,169.7
1640262,201.5,23.1,235.5,106.1,270.5
1640263,390.8,14.5,438.0,406.2,199.6
1640264,33.3,19.5,158.8,46.1,206.6
1640265,471.6,494.7,102.8,181.1,134.6
1640266,361.1,176.7,92.5,143.7,204.7
1640267,425.0,174.5,366.4,266.0,55.0
1640268,249.2,87.6,131.6,47.2,132.7
1640269,224.6,189.0,404.4,491.2,131.6
1640270,271.7,391.6,296.2,454.8,91.9
1640271,33.5,124.7,267.9,210.4,312.0
1640272,443.9,241.6,282.9,274.6,333.1
1640273,400.9,328.8,144.4,191.8,157.0
1640274,165.4,52.5,82.1,351.1,429.4
1640275,431.9,451.7,327.6,20.7,19.5
1640276,460.6,16.4,301.8,95.0,412.6
1640277,218.8,257.1,426.1,103.1,115.4
1640278,99.0,409.1,236.9,148.6,122.8
1640279,300.0,39.2,231.5,80.4,97.8
1640280,414.5,292.3,161.4,215.1,215.3
1640281,412.3,419.2,401.3,16.9,326.6
1640282,136.8,265.3,324.1,118.3,68.3
1640283,382.1,163.1,497.4,35.8,396.3
1640284,136.1,342.7,62.8,296.3,481.0
1640285,160.3,212.1,29.5,91.9,324.2
1640286,31.2,429.3,439.2,188.4,58.4
1640287,270.8,165.0,437.5,236.4,282.5
1640288,11.4,374.1,249.8,10.4,327.7
1640289,160.8,381.6,118.3,305.4,223.9
1640290,287.4,272.0,27.0,307.8,335.2
1640291,318.3,196.1,65.2,262.2,420.7
1640292,404.3,21.0,25.9,43.7,261.7
1640293,383.7,204.6,445.3,104.4,293.6
1640294,403.0,264.9,459.7,192.1,21.6
1640295,96.8,417.6,172.3,334.5,108.0
1640296,262.1,376.1,363.5,401.2,166.7
1640297,224.2,393.5,172.3,384.5,84.2
1640298,238.3,129.9,437.3,419.0,149.6
1640299,457.3,372.2,362.7,304.4,342.7
1640300,172.2,443.9,127.9,211.1,81.5
1640301,142.0,405.8,147.0,431.4,52.8
1640302,322.1,139.6,202.7,113.0,255.2
1640303,91.0,448.5,426.2,193.1,61.6
1640304,215.4,465.4,35.6,77.3,406.4
1640305,344.4,200.7,447.6,464.7,106.7
1640306,277.4,38.9,41.3,156.7,66.3
1640307,267.4,437.5,122.3,452.4,173.7
1640308,161.1,431.9,244.2,241.0,350.2
1640309,466.5,481.7,381.1,329.0,10.3
1640310,107.7,261.9,414.9,69.0,408.0
1640311,108.9,228.4,165.2,20.0,301.1
1640312,463.7,344.2,446.5,122.3,473.7
1640313,189.6,139.1,429.2,317.2,484.1
1640314,474.9,362.8,361.4,174.2,135.0
1640315,367.9,304.5,252.1,486.6,141.0
1640316,327.7,76.3,277.2,21.3,10.7
1640317,39.5,133.8,89.2,170.1,88.0
1640318,29.0,139.1,205.5,165.0,452.3
1640319,12.9,448.1,63.1,318.0,412.0
1640320,436.4,27.2,343.9,412.5,76.0
1640321,461.0,305.4,426.6,392.8,59.6
1640322,419.1,395.2,336.2,169.4,365.4
1640323,174.4,316.2,245.5,35.6,490.8
1640324,193.2,114.9,433.1,335.1,270.7
1640325,244.9,315.1,99.0,411.0,376.0
1640326,308.2,76.8,290.9,188.3,422.6
1640327,329.9,199.3,35.4,208.5,224.4
1640328,383.2,330.4,390.7,46.7,179.5
1640329,347.5,488.4,101.7,436.4,466.0
1640330,355.3,50.9,79.6,261.6,23.6
1640331,16.8,96.4,411.6,357.0,477.5
1640332,281.9,222.7,483.8,288.1,12.3
1640333,72.3,199.2,274.4,342.8,399.1
1640334,41.2,340.1,325.0,147.6,356.8
1640335,137.6,473.0,438.3,288.4,204.0
1640336,327.8,201.5,210.2,17.4,173.4
1640337,466.1,113.6,487.0,313.8,362.2
1640338,134.1,75.0,350.0,37.7,307.5
1640339,303.0,18.7,386.8,371.0,120.2
1640340,307.3,304.9,405.0,494.6,475.3
1640341,272.7,75.6,229.2,239.9,112.8
1640342,213.7,426.1,283.5,201.7,340.6
1640343,377.8,141.3,422.8,487.4,382.7
1640344,120.1,417.8,372.2,281.3,209.9
1640345,441.4,301.2,390.9,356.4,374.8
1640346,397.8,149.4,258.1,293.9,412.7
1640347,325.7,379.8,90.4,94.1,485.1
1640348,202.0,255.8,96.2,191.7,472.4
1640349,475.8,261.2,250.5,30.1,133.3
1640350,256.4,212.7,305.5,58.2,430.0
1640351,96.8,135.9,368.2,17.0,381.7
1640352,63.2,370.6,34.8,54.3,372.5
1640353,27.6,316.9,494.8,30.0,235.2
1640354,155.9,120.5,360.7,462.6,224.8
1640355,347.6,258.5,372.6,87.8,403.3
1640356,409.7,184.3,477.3,171.8,353.0
1640357,465.9,465.4,264.9,34.8,123.5
1640358,345.1,367.0,447.5,419.8,215.1
1640359,13.9,26.4,477.8,15.0,39.2
1640360,410.4,470.1,253.8,156.2,167.5
1640361,90.5,290.2,464.8,305.5,35.6
1640362,272.0,234.5,257.6,46.3,252.7
1640363,383.0,302.7,155.3,375.7,102.7
1640364,19.0,55.9,209.1,84.4,175.4
1640365,278.9,97.9,329.8,208.5,373.8
1640366,141.0,436.8,52.8,398.5,234.9
1640367,54.6,170.3,374.2,309.4,474.5
1640368,348.5,88.9,18.8,344.9,65.7
1640369,318.5,35.6,281.8,296.2,306.3
1640370,145.1,317.2,76.4,287.8,436.0
1640371,462.1,219.9,210.1,24.4,229.3
1640372,478.5,455.1,297.6,478.7,468.3
1640373,256.4,85.8,,33.4,179.7
1640374,66.2,279.4,336.1,433.6,26.6
1640375,369.2,18.4,468.0,189.4,33.9
1640376,433.0,310.3,361.2,119.7,80.2
1640377,387.3,223.3,482.7,256.9,402.8
1640378,38.0,118.9,84.3,101.8,232.7
1640379,75.6,247.0,169.6,437.3,486.1
1640380,387.4,302.8,417.1,218.4,104.0
1640381,171.1,229.6,215.4,39.1,192.5
1640382,177.7,115.9,,353.9,135.1
1640383,94.0,89.7,498.9,257.6,86.7
1640384,498.9,254.6,407.4,320.9,268.3
1640385,196.4,435.4,71.3,349.4,392.2
1640386,190.1,246.2,165.0,184.9,223.6
1640387,20.8,483.0,437.3,332.7,302.9
1640388,80.7,320.1,390.4,262.8,465.3
1640389,471.7,146.9,133.2,302.7,100.1
1640390,188.2,93.1,403.9,72.3,65.2
1640391,175.6,269.6,178.8,205.2,81.6
1640392,452.5,333.6,377.3,411.0,311.8
1640393,410.7,313.5,295.4,278.0,22.7
1640394,88.7,455.9,52.3,447.5,107.4
1640395,172.7,451.3,313.5,141.8,295.4
1640396,75.0,47.6,118.2,37.0,63.9
1640397,273.9,421.6,34.3,191.9,232.5
1640398,446.5,459.4,354.0,165.8,155.8
1640399,170.1,492.3,475.4,75.5,157.5
1640400,37.3,433.9,113.2,402.8,15.3
1640401,115.7,171.3,456.5,331.0,490.6
1640402,413.2,77.4,281.6,452.3,198.8
1640403,470.9,396.8,295.0,370.7,92.6
1640404,57.4,476.9,486.1,356.1,202.0
1640405,24.4,448.1,15.6,46.9,80.2
1640406,39.0,318.5,83.2,143.6,452.7
1640407,127.0,52.7,380.2,265.1,287.7
1640408,71.6,447.1,,193.5,294.8
1640409,366.2,348.8,177.9,99.8,484.1
1640410,473.5,93.7,213.6,153.8,272.4
1640411,101.2,214.3,61.0,427.9,476.3
1640412,470.9,193.7,208.1,270.4,495.5
1640413,341.8,456.4,363.4,314.3,12.4
1640414,345.6,372.2,472.9,146.2,278.5
1640415,180.8,293.9,54.4,133.8,135.9
1640416,281.9,436.2,380.3,490.7,269.0
1640417,22.6,435.5,393.5,231.8,389.5
1640418,323.2,148.0,,473.7,166.8
1640419,297.3,96.0,180.5,414.1,467.0
1640420,292.1,13.6,229.1,195.6,254.9
1640421,45.2,296.3,16.1,460.9,120.9
1640422,287.7,31.2,133.3,84.7,89.9
1640423,276.2,97.4,226.6,170.8,357.3
1640424,261.7,214.6,373.0,226.0,483.7
1640425,69.0,273.9,377.8,149.5,394.5
1640426,386.2,73.2,22.1,35.6,279.5
1640427,116.4,472.5,207.4,115.2,236.2
1640428,268.6,239.3,445.0,295.6,354.9
1640429,61.9,211.3,220.8,101.4,476.5
1640430,354.7,54.8,417.4,133.4,492.6
1640431,362.7,259.5,243.7,265.3,86.6
1640432,417.5,350.1,,425.4,355.5
1640433,403.3,10.3,273.5,187.7,500.0
1640434,263.4,106.3,213.7,217.2,107.5
1640435,155.5,168.8,269.6,394.1,439.2
1640436,491.3,31.3,480.6,499.0,342.7
1640437,296.3,396.9,224.4,208.1,355.2
1640438,54.8,400.7,199.4,179.8,277.5
1640439,260.3,476.4,30.8,23.6,120.1
1640440,22.1,350.9,291.0,459.7,90.6
1640441,483.3,476.1,468.8,407.5,31.7
1640442,131.3,408.8,187.9,187.6,377.9
1640443,485.3,123.6,319.5,494.7,245.9
1640444,129.5,304.0,429.0,455.8,317.4
1640445,33.3,440.3,181.2,473.3,441.8
1640446,352.6,257.4,348.6,22.0,196.5
1640447,187.6,126.4,55.9,185.4,155.5
1640448,272.4,158.5,66.6,389.9,365.0
1640449,182.3,169.5,368.0,203.0,231.6
1640450,54.6,394.5,376.1,119.8,158.6
1640451,146.8,66.9,,193.5,337.7
1640452,189.6,366.9,233.8,481.3,143.0
1640453,288.4,310.3,484.3,120.9,389.0
1640454,89.1,218.9,448.4,269.5,404.8
1640455,282.9,210.4,290.9,419.1,270.2
1640456,408.7,123.8,459.8,52.7,385.7
1640457,314.4,432.6,34.1,478.0,17.0
1640458,314.4,119.8,152.5,253.2,351.5
1640459,138.4,192.4,281.3,31.0,451.2
1640460,492.6,78.7,110.8,93.9,171.5
1640461,326.5,417.9,316.9,490.1,212.3
1640462,78.3,138.4,97.2,85.7,141.7
1640463,366.4,146.9,74.8,240.9,140.2
1640464,496.6,385.4,150.3,107.2,485.0
1640465,342.3,478.4,496.9,241.1,79.0
1640466,296.0,440.8,79.5,470.0,83.0
1640467,267.8,129.4,421.1,128.9,468.0
1640468,178.3,248.2,368.5,194.9,18.5
1640469,78.3,177.8,314.4,250.1,54.4
1640470,469.6,203.0,27.7,324.3,248.1
1640471,383.8,140.9,236.6,145.2,116.5
1640472,401.0,270.6,41.0,413.1,360.4
1640473,419.0,280.3,126.6,64.6,442.5
1640474,317.3,147.7,382.0,49.6,260.3
1640475,415.0,17.2,63.1,263.7,416.4
1640476,336.6,131.9,277.7,88.2,123.5
1640477,273.4,143.2,410.3,92.4,90.7
1640478,449.9,374.1,28.4,221.8,174.1
1640479,134.8,178.3,354.4,70.7,374.9
1640480,145.9,177.8,459.9,127.3,374.5
1640481,167.2,20.2,101.3,466.1,344.4
1640482,148.8,489.1,147.4,453.0,288.5
1640483,455.6,258.6,399.2,208.1,406.1
1640484,478.4,49.1,276.4,273.0,62.5
1640485,75.7,136.6,98.8,126.9,431.8
1640486,410.9,428.2,112.7,55.6,174.9
1640487,32.2,193.9,160.4,469.1,207.4
1640488,20.1,311.6,395.8,449.5,62.5
1640489,220.4,415.6,355.7,393.5,447.4
1640490,15.6,411.7,125.9,324.1,377.1
1640491,97.5,87.2,68.2,46.7,50.0
1640492,360.4,304.8,208.4,33.5,406.9
1640493,30.0,24.9,44.1,252.6,170.6
1640494,462.3,29.5,20.6,49.4,298.1
1640495,246.9,376.9,10.6,338.9,424.6
1640496,216.9,469.1,198.9,498.8,13.7
1640497,258.5,36.5,274.5,486.3,64.4
1640498,250.8,176.5,386.3,201.8,488.6
1640499,165.2,334.7,198.4,206.6,178.8
1640500,83.5,353.7,327.2,472.6,257.1
1640501,271.2,91.1,415.6,149.6,240.1
1640502,18.7,265.8,166.6,294.1,70.7
1640503,136.9,176.4,462.8,145.2,322.0
1640504,210.1,30.5,482.0,202.0,213.4
1640505,184.1,372.8,159.1,261.4,417.9
1640506,468.0,182.0,92.9,425.5,266.6
1640507,64.8,413.7,218.4,92.2,408.5
1640508,102.3,274.8,414.7,425.8,362.1
1640509,224.9,230.7,61.1,288.4,226.0
1640510,83.9,151.2,482.2,241.8,264.4
1640511,350.2,265.8,365.3,165.1,413.1
1640512,474.3,342.1,314.3,386.8,134.3
1640513,102.4,356.8,141.3,33.8,146.8
1640514,101.2,197.7,44.4,426.7,392.6
1640515,29.0,99.4,59.2,384.4,287.1
1640516,451.2,266.6,425.4,276.8,178.0
1640517,310.9,178.4,325.8,94.9,33.1
1640518,52.1,401.3,368.3,489.3,41.5
1640519,179.3,360.3,21.8,306.8,122.9
1640520,339.3,37.0,224.0,137.2,46.8
1640521,78.6,272.0,269.0,258.6,124.5
1640522,376.1,451.5,202.7,307.5,471.9
1640523,334.4,349.2,478.9,44.0,474.0
1640524,404.9,282.3,46.1,273.6,230.3
1640525,299.4,438.9,246.9,392.9,366.1
1640526,417.1,393.3,330.4,365.3,206.9
1640527,333.9,81.0,421.8,116.0,127.3
1640528,42.0,199.7,490.9,409.3,387.2
1640529,416.7,363.8,336.2,249.3,457.3
1640530,374.3,69.4,497.0,308.3,468.3
1640531,185.5,350.4,48.1,231.5,274.6
1640532,237.9,246.8,400.1,121.0,430.5
1640533,488.5,361.4,331.5,182.0,489.5
1640534,258.9,153.9,339.9,29.3,85.9
1640535,331.6,290.2,440.7,52.1,73.9
1640536,45.8,45.4,378.6,488.9,198.3
1640537,305.4,422.7,334.6,229.3,424.2
1640538,65.4,402.3,359.7,283.9,467.5
1640539,302.2,13.4,119.9,332.6,301.0
1640540,33.5,367.4,441.3,479.4,59.4
1640541,124.7,221.5,395.8,46.7,22.2
1640542,343.7,282.7,309.3,134.4,257.2
1640543,372.7,309.7,289.6,467.7,470.0
1640544,355.0,280.6,216.3,81.4,280.2
1640545,222.7,170.1,44.3,155.9,235.7
1640546,451.0,73.8,16.1,63.5,461.8
1640547,469.0,303.2,286.7,381.1,315.3
1640548,207.6,365.0,150.5,152.0,149.8
1640549,358.6,228.5,335.5,90.8,247.8
1640550,10.6,218.3,185.5,49.1,392.9
1640551,60.7,485.6,184.6,38.1,451.0
1640552,203.4,76.5,253.4,24.6,403.5
1640553,369.4,205.0,112.7,134.6,114.0
1640554,343.8,365.9,50.5,29.4,343.0
1640555,290.5,116.9,100.8,298.0,50.8
1640556,331.5,352.9,21.3,241.1,343.7
1640557,127.1,111.5,385.8,412.9,70.5
1640558,351.6,427.4,455.2,303.5,265.5
1640559,388.6,281.6,312.8,312.2,396.9
1640560,23.6,308.4,322.3,210.5,58.4
1640561,298.2,397.4,165.4,451.1,206.7
1640562,362.4,228.6,416.3,31.7,481.5
1640563,350.4,318.6,247.9,467.9,364.6
1640564,310.3,303.9,369.8,47.1,259.7
1640565,178.2,214.7,311.7,264.0,315.3
1640566,449.9,490.7,37.1,75.8,67.6
1640567,267.0,232.8,388.6,227.3,163.2
1640568,203.9,152.4,218.4,68.1,475.7
1640569,268.4,46.5,97.4,280.7,343.1
1640570,482.7,494.0,402.9,60.0,254.1
1640571,73.0,342.3,83.9,419.1,481.6
1640572,205.7,72.0,92.1,362.6,176.5
1640573,238.3,159.8,435.4,409.9,443.3
1640574,133.7,190.3,368.7,71.5,222.3
1640575,257.0,413.1,357.0,378.3,175.2
1640576,249.7,10.3,47.3,349.5,174.2
1640577,28.3,324.1,404.6,124.8,157.4
1640578,490.4,118.9,382.8,319.5,293.4
1640579,155.6,204.6,12.8,178.3,382.7
