DayID,TradingVolume,DailyRange_Percent,VIX_Index,InstitutionalBuy_Percent,PriceVolatility
1700113,95.7,353.5,450.8,493.6,260.9
1700114,167.0,24.3,474.2,92.5,13.7
1700115,262.3,299.8,380.2,437.9,379.6
1700116,247.0,27.6,238.3,469.4,83.8
1700117,390.3,264.9,10.1,482.0,80.2
1700118,189.1,77.3,43.6,20.6,29.7
1700119,70.5,200.3,332.5,292.9,266.0
1700120,77.7,58.5,76.0,22.6,421.1
1700121,44.8,464.2,118.7,233.5,249.9
1700122,495.6,150.7,229.5,380.7,381.8
1700123,341.2,141.3,475.7,293.3,481.4
1700124,201.4,364.6,226.8,429.6,392.3
1700125,60.6,312.1,79.5,389.7,429.7
1700126,195.5,497.9,342.7,196.3,439.5
1700127,122.4,409.2,129.6,163.4,52.9
1700128,417.6,459.9,438.7,146.3,393.5
1700129,303.0,55.3,197.5,399.7,375.4
1700130,434.9,314.8,355.4,231.9,158.1
1700131,162.6,42.0,353.1,216.4,71.3
1700132,372.4,34.0,91.4,41.4,430.3
1700133,305.7,292.4,83.3,412.8,74.8
1700134,84.3,187.4,381.3,444.5,164.8
1700135,243.9,299.7,116.2,351.1,367.4
1700136,470.9,52.0,446.6,325.6,159.5
1700137,187.0,269.6,14.4,42.9,457.3
1700138,172.3,20.8,394.7,454.5,76.2
1700139,485.2,181.1,309.0,471.4,381.3
1700140,467.3,342.5,329.8,390.4,17.0
1700141,274.5,71.8,365.6,347.2,280.0
1700142,150.9,76.9,83.8,102.7,284.8
1700143,431.2,427.4,366.7,392.8,293.5
1700144,320.3,344.7,114.1,107.1,350.8
1700145,285.5,306.8,138.5,447.5,276.5
1700146,195.0,136.7,335.2,487.9,412.0
1700147,370.7,302.4,124.4,311.1,132.2
1700148,148.1,30.3,422.8,286.4,68.9
1700149,145.4,238.0,345.4,393.5,139.9
1700150,229.6,142.8,,55.2,341.3
1700151,58.7,189.4,88.1,246.7,242.0
1700152,93.2,118.8,329.3,232.3,77.2
1700153,200.3,433.9,191.3,323.2,339.5
1700154,432.7,361.2,272.3,269.5,180.8
1700155,152.7,62.2,434.0,69.2,426.4
1700156,185.3,224.1,289.1,42.9,328.6
1700157,211.7,115.6,103.5,450.8,329.5
1700158,443.7,135.1,30.4,372.8,103.1
1700159,312.7,35.8,476.2,496.3,158.3
1700160,261.5,211.3,329.0,480.7,453.3
1700161,153.5,27.1,247.9,64.0,133.6
1700162,168.4,275.8,459.8,196.1,431.2
1700163,424.3,393.9,324.4,317.2,451.2
1700164,158.5,427.5,214.0,85.5,68.9
1700165,30.0,153.3,13.1,470.3,482.8
1700166,245.4,195.8,50.3,199.5,84.2
1700167,154.0,215.4,361.9,69.0,348.2
1700168,10.6,455.1,474.3,228.9,109.2
1700169,55.3,403.1,54.1,463.8,369.1
1700170,140.1,191.7,259.2,127.7,116.1
1700171,60.5,444.8,97.1,447.9,472.9
1700172,349.3,19.5,232.5,37.6,191.7
1700173,317.4,80.1,473.0,342.5,223.2
1700174,415.1,436.9,124.6,372.3,362.1
1700175,220.3,220.0,67.6,442.0,83.0
1700176,120.9,296.6,213.5,462.9,274.5
1700177,343.4,313.4,248.1,378.5,103.6
1700178,308.3,366.6,358.6,101.6,90.7
1700179,152.6,310.6,52.0,158.9,476.4
1700180,308.3,329.1,397.5,51.3,462.5
1700181,97.5,42.3,139.2,202.5,329.2
1700182,41.7,82.9,368.1,133.1,460.8
1700183,371.9,62.7,,65.0,101.7
1700184,375.8,465.3,42.5,99.6,189.2
1700185,460.9,373.3,275.3,305.2,498.1
1700186,369.0,20.7,142.8,408.8,244.1
1700187,197.9,318.0,84.8,43.3,86.7
1700188,326.7,60.0,122.8,224.6,105.0
1700189,303.8,249.6,464.8,222.6,224.5
1700190,309.1,170.3,356.6,361.5,415.1
1700191,301.8,205.9,296.0,450.1,260.7
1700192,497.7,133.1,363.2,47.2,100.1
1700193,392.0,205.2,16.1,488.1,335.5
1700194,40.7,110.9,58.1,33.0,121.8
1700195,13.6,168.2,112.8,41.6,331.2
1700196,190.9,21.6,30.3,406.6,174.9
1700197,433.2,238.1,221.0,450.7,314.9
1700198,426.3,450.8,114.2,406.0,417.4
1700199,422.2,81.8,110.5,337.6,57.4
1700200,408.7,499.0,44.0,231.6,99.0
1700201,468.0,229.7,150.0,18.8,100.7
1700202,153.4,328.6,39.4,392.9,414.0
1700203,90.6,442.8,117.8,320.3,25.9
1700204,21.3,92.2,405.8,490.7,285.3
1700205,161.9,136.7,493.1,286.5,136.7
1700206,272.9,167.2,125.4,483.1,328.6
1700207,264.7,228.1,27.2,496.8,280.6
1700208,274.4,57.8,288.4,377.4,336.9
1700209,467.3,12.7,129.6,327.7,323.3
1700210,314.8,370.9,435.4,401.0,421.5
1700211,404.7,198.6,227.6,217.6,147.1
1700212,387.7,239.8,118.1,364.8,158.6
1700213,122.5,190.9,189.7,19.7,417.3
1700214,14.9,47.4,77.1,99.2,346.7
1700215,96.9,329.1,96.8,168.2,139.2
1700216,439.3,471.7,261.6,231.3,377.2
1700217,21.4,27.3,434.7,389.0,365.6
1700218,401.0,140.0,324.7,132.7,233.7
1700219,295.0,367.7,297.5,248.4,362.9
1700220,203.1,56.7,414.7,224.8,398.3
1700221,39.9,430.6,52.4,98.8,460.6
1700222,334.4,461.6,377.8,163.9,494.0
1700223,184.1,403.6,473.3,56.5,180.6
1700224,89.3,174.4,202.7,341.1,16.0
1700225,424.0,74.8,106.3,338.5,385.3
1700226,304.2,147.8,348.3,363.2,169.8
1700227,159.9,382.2,470.1,33.4,271.0
1700228,384.4,424.4,409.7,461.4,100.6
1700229,122.1,478.4,104.2,71.4,233.7
1700230,175.6,458.2,306.8,276.0,49.5
1700231,197.7,86.3,279.1,243.6,209.3
1700232,125.4,219.0,245.1,249.7,292.8
1700233,299.3,218.4,219.2,46.4,79.9
1700234,86.4,140.7,448.3,298.4,144.3
1700235,76.5,357.7,48.0,119.1,138.3
1700236,223.0,220.5,134.2,64.7,231.5
1700237,445.4,130.0,53.2,436.8,369.9
1700238,195.6,112.7,240.9,76.2,104.2
1700239,416.6,189.7,243.3,496.1,470.0
1700240,187.3,305.8,362.5,380.4,274.2
1700241,127.0,378.8,425.2,282.8,382.9
1700242,161.2,392.8,352.0,45.2,59.0
1700243,269.1,370.4,296.5,229.8,466.6
1700244,227.3,322.5,486.4,136.5,273.4
1700245,119.6,43.7,235.1,490.3,387.6
1700246,98.3,37.3,88.5,98.7,58.5
1700247,69.8,325.4,279.6,479.9,414.4
1700248,281.3,379.9,72.9,127.3,318.0
1700249,42.6,134.6,43.1,294.5,98.2
1700250,494.3,176.3,227.1,47.4,112.7
1700251,458.5,80.2,339.0,38.5,467.1
1700252,133.6,65.4,369.6,225.7,149.7
1700253,89.2,84.8,417.5,444.1,122.1
1700254,68.7,235.8,341.4,500.0,140.1
1700255,125.0,179.7,474.7,76.9,388.4
1700256,68.4,11.3,247.5,10.3,45.6
1700257,379.0,496.2,341.0,141.5,486.8
1700258,109.6,328.6,468.1,186.5,12.7
1700259,167.2,204.3,448.6,57.2,127.6
1700260,104.6,187.2,324.0,448.1,219.0
1700261,296.2,105.3,151.9,191.5,154.1
1700262,384.5,379.9,107.1,317.3,340.8
1700263,193.6,326.8,412.6,288.2,333.2
1700264,243.5,169.9,25.3,268.7,363.2
1700265,137.5,50.1,160.4,374.8,64.0
1700266,139.8,87.3,95.4,210.6,247.4
1700267,194.4,248.2,474.1,32.0,289.9
1700268,140.0,453.4,279.3,134.9,489.5
1700269,105.6,418.0,234.5,137.3,157.9
1700270,186.6,201.2,40.4,91.8,346.9
1700271,170.2,410.9,269.4,130.9,43.1
1700272,347.9,225.6,328.1,226.2,350.9
1700273,403.4,481.4,427.5,271.5,125.5
1700274,302.1,345.3,232.2,471.7,55.9
1700275,393.8,215.5,296.0,488.3,127.5
1700276,183.2,246.6,71.1,446.9,292.6
1700277,357.7,163.6,415.9,439.8,336.8
1700278,221.3,387.7,404.9,299.6,220.0
1700279,293.8,378.5,155.8,452.3,180.1
1700280,365.2,356.0,380.8,134.7,180.1
1700281,64.6,217.5,301.4,213.2,174.9
1700282,196.6,413.0,91.4,315.1,95.5
1700283,122.5,82.3,181.1,177.5,161.5
1700284,126.9,454.7,,211.7,209.4
1700285,402.1,394.1,315.5,390.0,88.2
1700286,327.6,101.9,66.9,215.9,321.4
1700287,306.2,434.5,349.5,186.5,413.5
1700288,370.4,351.3,144.0,397.4,23.1
1700289,28.7,460.5,255.2,247.1,425.0
1700290,175.0,79.8,53.0,441.5,462.2
1700291,363.9,386.2,268.5,362.7,453.7
1700292,49.0,484.6,444.7,472.9,296.1
1700293,69.1,139.6,44.9,32.7,310.1
1700294,488.4,476.7,278.6,351.9,99.6
1700295,387.8,468.6,102.8,428.6,182.1
1700296,289.3,238.9,184.1,252.1,275.8
1700297,385.3,472.0,359.7,375.0,92.9
1700298,43.3,389.2,234.3,426.9,315.4
1700299,309.1,348.8,87.6,430.7,27.6
1700300,372.7,225.3,317.2,192.7,158.4
1700301,312.2,255.4,28.1,439.4,43.4
1700302,48.0,338.4,242.1,382.0,293.4
1700303,287.6,249.0,64.5,127.1,439.2
1700304,160.9,291.3,420.9,211.4,499.8
1700305,334.9,461.3,286.7,284.2,336.6
1700306,212.3,35.9,370.0,12.6,394.7
1700307,440.5,92.5,62.6,135.6,326.9
1700308,288.7,345.7,86.6,431.9,418.4
1700309,25.0,442.0,76.5,150.4,82.5
1700310,162.6,473.3,214.2,147.1,221.9
1700311,490.6,196.1,307.1,119.3,431.5
1700312,216.1,191.5,493.6,342.6,343.1
1700313,142.6,118.9,137.5,483.5,284.8
1700314,381.9,121.6,435.5,64.3,353.4
1700315,88.4,290.6,170.3,36.6,95.3
1700316,53.9,484.5,245.7,207.6,175.5
1700317,335.4,312.2,349.7,223.4,447.9
1700318,230.2,258.9,37.4,252.7,463.8
1700319,293.4,166.1,451.8,259.4,494.0
1700320,166.9,438.6,361.2,489.5,79.4
1700321,122.5,186.1,92.7,24.0,422.9
1700322,113.6,91.6,462.5,108.0,191.8
1700323,398.7,410.4,31.8,126.7,407.4
1700324,294.7,139.8,349.8,481.9,298.3
1700325,433.6,190.8,27.4,320.0,31.8
1700326,139.0,440.8,443.3,165.8,445.3
1700327,64.6,457.3,65.4,96.9,388.9
1700328,62.0,249.2,446.4,111.3,80.9
1700329,253.2,13.3,45.3,270.6,157.9
1700330,14.4,243.9,73.1,429.5,179.5
1700331,199.4,43.1,83.3,158.4,116.3
1700332,340.0,485.3,428.0,25.0,15.5
1700333,444.6,199.0,131.1,88.2,483.1
1700334,105.8,367.4,119.3,79.7,304.5
1700335,295.6,39.6,226.3,216.2,472.3
1700336,388.0,452.5,294.1,270.7,189.8
1700337,311.2,385.3,119.3,69.8,366.7
1700338,456.2,301.7,161.0,121.5,152.7
1700339,264.1,25.0,203.1,167.8,45.4
1700340,151.7,464.7,444.9,263.9,264.0
1700341,268.6,20.7,346.0,119.1,407.2
1700342,408.0,437.6,281.0,291.0,287.6
1700343,14.7,177.2,95.8,393.7,254.8
1700344,234.0,343.3,159.1,161.8,324.4
1700345,94.5,161.7,140.0,289.9,170.8
1700346,350.2,374.9,88.0,307.4,315.3
1700347,404.0,476.1,247.7,439.9,361.3
1700348,479.8,110.7,421.7,176.7,77.5
1700349,389.7,340.7,445.3,259.1,104.3
1700350,30.9,433.8,460.7,445.0,279.4
1700351,283.1,100.9,103.7,321.8,271.5
1700352,111.7,445.5,370.8,387.5,337.7
1700353,138.4,230.7,287.4,100.2,204.7
1700354,105.2,114.3,111.9,390.0,273.5
1700355,307.7,475.0,237.0,119.9,417.4
1700356,335.3,304.1,198.5,15.5,343.4
1700357,182.8,118.7,28.2,307.3,251.1
1700358,367.1,375.8,237.2,86.4,356.1
1700359,12.3,291.0,487.2,140.8,205.5
1700360,132.6,106.8,62.6,313.8,277.8
1700361,473.8,345.8,107.5,123.6,179.7
1700362,84.4,245.7,224.3,33.2,189.1
1700363,487.5,389.7,225.1,136.8,39.7
1700364,259.8,59.7,71.7,220.6,249.1
1700365,17.1,173.9,461.5,258.6,492.5
1700366,43.0,128.0,426.4,469.2,478.0
1700367,270.0,309.5,346.6,360.2,294.0
1700368,404.6,416.3,296.5,58.7,437.7
1700369,88.4,72.9,475.3,26.2,31.0
1700370,20.7,281.7,213.0,422.5,138.7
1700371,207.6,58.0,209.4,23.5,388.8
1700372,304.2,334.6,472.8,180.8,206.1
1700373,176.7,56.3,416.0,199.0,157.9
1700374,80.9,68.1,296.5,439.6,173.7
1700375,16.9,326.5,292.0,123.2,371.2
1700376,196.4,384.7,15.3,391.0,453.1
1700377,476.0,482.2,297.0,476.2,54.0
1700378,207.0,141.0,52.5,130.5,353.3
1700379,395.4,287.3,380.2,365.9,245.9
1700380,103.6,105.9,337.5,202.8,235.7
1700381,146.0,418.9,494.5,106.8,75.7
1700382,126.4,476.9,465.3,379.3,397.7
1700383,453.6,482.6,178.2,13.4,193.1
1700384,284.2,260.4,202.4,317.9,121.0
1700385,40.6,79.3,38.3,333.6,239.5
1700386,299.4,437.4,101.6,162.7,296.2
1700387,228.1,402.4,307.5,297.2,422.9
1700388,330.8,57.6,162.3,359.0,371.4
1700389,243.3,177.1,197.2,98.8,28.3
1700390,335.3,462.6,116.0,94.2,118.1
1700391,498.3,285.5,381.3,66.5,242.1
1700392,300.8,474.7,202.7,42.2,158.3
1700393,119.3,78.9,336.5,294.3,495.3
1700394,241.3,279.5,257.4,311.4,105.9
1700395,202.7,188.5,233.5,271.5,429.4
1700396,295.7,104.9,18.2,497.8,123.9
1700397,297.3,93.6,75.8,398.0,257.7
1700398,367.8,303.4,137.8,372.9,301.9
1700399,462.4,150.2,391.8,128.3,25.1
1700400,202.5,342.4,212.0,203.2,48.0
1700401,358.8,410.2,313.8,472.0,242.5
1700402,365.5,479.9,474.1,254.1,316.9
1700403,14.4,130.2,63.8,94.0,102.4
1700404,144.6,113.4,252.3,352.7,255.1
1700405,173.0,283.4,94.7,37.8,108.9
1700406,448.3,461.8,141.8,155.4,440.6
1700407,369.1,394.0,214.1,43.7,285.7
1700408,382.9,424.1,,222.5,52.1
1700409,102.3,430.5,263.0,203.1,117.8
1700410,313.2,320.4,364.7,367.7,11.5
1700411,69.5,243.1,431.5,100.0,355.0
1700412,457.0,51.6,226.8,96.3,30.0
1700413,423.2,441.7,75.8,282.6,338.4
1700414,259.0,66.9,352.1,183.5,477.1
1700415,254.5,148.2,416.9,383.6,94.2
1700416,118.6,312.2,354.0,195.9,204.8
1700417,368.1,432.4,477.1,348.0,450.3
1700418,409.8,67.6,352.4,12.3,416.1
1700419,241.0,385.2,225.1,395.8,12.5
1700420,225.9,432.1,28.1,423.0,322.1
1700421,114.7,174.3,118.3,342.6,280.6
1700422,110.5,324.3,320.9,24.7,475.1
1700423,392.3,117.3,267.4,257.4,372.7
1700424,247.8,289.7,152.1,32.2,349.8
1700425,76.5,180.4,494.3,341.0,230.8
1700426,313.3,90.7,114.8,354.9,294.8
1700427,225.2,117.7,282.7,123.5,291.9
1700428,352.0,11.0,119.5,218.0,12.5
1700429,468.7,485.2,305.4,364.0,414.6
1700430,375.7,319.5,59.5,98.9,453.2
1700431,260.5,21.7,435.8,98.8,39.7
1700432,303.8,13.4,220.5,324.9,42.0
1700433,88.6,172.4,352.0,489.4,461.3
1700434,423.9,221.3,391.0,252.6,216.2
1700435,449.1,162.1,337.6,421.8,93.6
1700436,302.8,112.1,343.2,495.9,166.6
1700437,481.1,434.2,158.1,243.9,288.5
1700438,183.9,435.5,276.4,436.8,23.4
1700439,230.3,103.8,102.1,470.1,206.6
1700440,232.6,192.5,305.0,357.9,461.8
1700441,147.3,433.4,239.0,423.5,204.0
1700442,45.1,460.2,308.0,79.1,75.9
1700443,185.9,238.2,346.4,43.4,20.4
1700444,170.8,235.9,73.9,25.7,177.8
1700445,354.6,38.7,352.4,48.5,207.8
1700446,148.0,255.8,57.1,175.2,420.9
1700447,436.3,402.9,243.8,229.6,244.1
1700448,27.5,456.7,347.2,121.8,275.4
1700449,416.6,89.6,116.0,423.0,71.2
1700450,167.1,386.9,175.5,289.8,481.0
1700451,225.8,98.4,472.9,441.1,421.1
1700452,259.1,126.1,177.7,212.0,97.5
1700453,50.0,190.1,311.1,26.5,289.0
1700454,337.6,89.1,226.0,476.4,220.8
1700455,168.1,322.6,135.7,271.5,83.3
1700456,460.6,446.6,178.6,105.4,369.2
1700457,29.6,92.5,164.8,374.2,250.9
1700458,393.6,36.7,183.9,94.4,489.0
1700459,425.8,203.3,396.6,280.0,32.3
1700460,66.8,455.8,283.3,340.5,244.0
1700461,234.5,225.0,323.0,227.2,334.3
1700462,312.4,160.2,362.8,457.0,192.2
1700463,73.5,468.7,343.0,169.3,92.8
1700464,59.0,292.5,447.2,33.6,135.7
1700465,203.7,92.1,70.3,361.3,439.8
1700466,380.3,170.1,337.9,236.2,489.8
1700467,217.0,85.4,,385.8,430.8
1700468,266.3,152.9,35.4,403.5,259.0
1700469,425.7,125.3,280.2,228.4,340.5
1700470,82.0,95.6,270.8,209.1,13.1
1700471,475.2,327.8,141.2,456.4,495.0
1700472,407.3,426.5,340.7,331.9,314.1
1700473,448.6,406.2,311.6,50.0,400.3
1700474,328.6,64.2,354.4,270.7,488.5
1700475,458.6,303.6,387.9,356.4,12.6
1700476,319.4,118.8,321.2,239.7,331.6
1700477,194.5,221.7,330.3,217.7,438.1
1700478,268.7,59.6,471.1,203.6,341.0
1700479,344.2,460.7,292.7,77.7,71.5
1700480,438.1,354.7,189.3,166.5,441.0
1700481,414.6,170.8,215.0,202.6,314.3
1700482,261.6,76.9,204.4,385.1,44.4
1700483,107.5,228.9,24.0,157.7,408.4
1700484,94.5,361.5,406.2,150.5,18.4
1700485,102.8,264.5,256.2,60.3,401.4
1700486,75.9,421.9,421.8,496.6,420.2
1700487,427.4,372.5,20.5,56.0,40.6
1700488,38.9,417.7,206.4,67.5,19.3
1700489,263.6,281.6,388.1,464.3,468.8
1700490,284.4,218.9,234.3,221.7,51.3
1700491,240.1,74.1,473.8,17.6,111.1
1700492,410.7,29.1,370.1,249.6,313.7
1700493,377.6,146.8,88.4,132.9,428.7
1700494,286.2,353.9,248.0,81.6,487.8
1700495,244.5,179.2,,140.4,11.1
1700496,121.8,104.6,103.0,401.6,478.7
1700497,466.9,224.6,112.9,152.5,39.2
1700498,13.9,81.5,247.5,329.8,290.7
1700499,47.0,166.1,119.8,66.9,376.6
1700500,277.1,459.2,489.9,163.2,369.2
1700501,10.8,449.3,135.5,239.6,107.3
1700502,310.6,431.4,241.9,242.5,128.0
1700503,331.0,87.4,473.2,219.8,295.3
1700504,219.6,494.7,400.9,34.7,226.0
1700505,74.0,399.3,210.5,16.1,147.4
1700506,75.1,282.6,332.9,270.5,444.5
1700507,309.5,439.0,458.8,489.8,306.6
1700508,337.6,142.2,16.0,323.9,69.1
1700509,437.1,35.3,468.0,26.9,402.0
1700510,362.0,179.1,176.1,346.5,15.2
1700511,20.0,473.2,382.2,35.4,433.6
1700512,33.7,427.7,373.1,459.3,222.0
1700513,285.3,486.3,434.5,358.4,160.5
1700514,102.5,91.1,92.0,215.9,317.4
1700515,104.8,147.7,224.2,352.1,364.7
1700516,387.4,125.5,498.8,89.2,422.4
1700517,35.6,211.5,129.6,276.5,496.6
1700518,19.3,296.7,118.9,78.1,61.7
1700519,62.5,450.5,306.5,449.3,56.0
1700520,389.9,433.2,379.5,298.5,213.6
1700521,274.0,485.5,205.4,382.3,105.5
1700522,148.4,380.8,385.4,269.2,451.9
1700523,428.7,237.9,373.3,258.6,160.4
1700524,179.1,293.6,347.2,429.5,79.7
1700525,92.7,123.0,169.6,260.9,445.5
1700526,367.0,347.0,45.4,190.1,428.0
1700527,435.7,70.8,182.3,295.7,369.1
1700528,242.6,101.9,262.1,194.6,140.0
1700529,426.2,222.6,294.8,177.3,478.9
1700530,149.9,182.2,275.1,320.3,129.7
1700531,17.7,290.1,211.3,120.5,44.0
1700532,415.4,357.1,325.8,445.9,109.4
1700533,490.7,45.2,11.8,359.3,420.6
1700534,215.1,237.1,429.0,275.4,190.5
1700535,11.0,106.8,81.9,102.5,51.2
1700536,74.8,442.2,387.9,393.1,14.6
1700537,196.9,107.5,366.6,470.3,211.7
1700538,247.0,223.9,194.8,396.2,242.2
1700539,10.2,321.9,165.1,43.7,79.8
1700540,94.4,401.6,453.7,360.0,96.0
1700541,389.8,350.9,400.7,159.2,98.4
1700542,21.3,21.4,382.2,272.9,327.3
1700543,67.6,423.7,396.6,374.2,469.8
1700544,280.9,472.9,299.2,65.8,47.3
1700545,296.7,159.1,397.8,43.4,271.0
1700546,22.5,450.5,221.3,484.8,352.8
1700547,160.1,108.1,458.6,428.4,306.7
1700548,435.7,39.3,259.4,455.2,346.4
1700549,455.4,446.4,395.9,295.0,97.1
1700550,63.2,447.2,21.6,188.6,364.6
1700551,149.6,411.7,281.9,467.2,218.2
1700552,394.8,455.5,414.1,99.9,137.1
1700553,278.3,355.8,449.6,314.6,193.9
1700554,447.8,259.8,131.3,155.3,207.7
1700555,432.4,67.0,45.2,486.9,141.9
1700556,20.5,475.2,,322.8,174.2
1700557,415.1,353.0,52.7,229.3,224.8
1700558,398.7,189.5,44.0,258.9,24.9
1700559,485.2,165.0,464.5,364.0,444.8
1700560,347.3,288.0,291.8,360.5,115.2
1700561,379.7,243.3,229.1,258.9,461.0
1700562,315.3,380.3,143.5,44.8,421.3
1700563,495.4,325.7,241.5,278.1,275.1
1700564,414.2,36.2,245.7,24.8,69.9
1700565,118.3,148.8,67.5,219.5,252.0
1700566,402.9,452.8,258.0,431.5,281.1
1700567,29.4,76.8,119.4,243.5,211.4
1700568,198.6,126.4,284.5,32.4,191.0
1700569,34.0,476.6,113.6,251.5,87.2
1700570,287.3,138.7,232.8,402.2,171.4
1700571,177.6,116.6,118.0,258.3,311.0
1700572,17.5,288.3,469.6,364.7,129.3
1700573,224.5,471.1,351.8,127.4,439.5
1700574,422.4,318.7,126.6,199.4,235.2
1700575,156.6,407.3,407.5,174.3,283.4
1700576,313.2,449.1,42.8,490.7,322.8
1700577,439.0,37.7,85.6,339.3,422.4
1700578,289.4,335.3,63.1,21.0,396.0
1700579,163.4,231.2,178.1,160.2,358.3
1700580,18.2,139.3,284.1,139.4,425.5
