EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1980079,360.8,Support,M,158.9,383.4
1980080,103.6,HR,F,418.3,235.6
1980081,423.5,Sales,M,126.9,39.2
1980082,366.7,Engineering,F,136.0,349.6
1980083,160.7,Support,F,56.1,66.6
1980084,106.9,HR,M,210.6,350.7
1980085,455.1,Support,M,110.2,136.5
1980086,390.1,Engineering,M,357.8,312.4
1980087,153.8,Engineering,F,356.4,455.8
1980088,254.6,Support,M,20.9,90.1
1980089,126.2,Sales,M,326.5,234.3
1980090,178.4,Support,M,181.9,278.9
1980091,362.2,Engineering,M,162.9,253.0
1980092,355.6,Support,M,153.3,240.0
1980093,499.0,Engineering,M,42.8,232.2
1980094,201.0,Support,M,443.7,232.8
1980095,233.9,Support,F,63.5,349.0
1980096,416.6,HR,M,260.2,332.0
1980097,397.1,Sales,F,289.1,98.2
1980098,240.0,Support,M,74.0,90.2
1980099,327.8,Sales,M,232.5,177.2
1980100,26.6,HR,M,493.2,377.1
1980101,459.5,Sales,F,448.2,312.1
1980102,193.5,Support,F,265.4,232.9
1980103,379.7,Support,F,286.0,440.9
1980104,287.2,Engineering,M,392.9,119.4
1980105,376.4,HR,F,113.3,252.9
1980106,321.8,Sales,F,146.2,192.4
1980107,125.1,HR,F,274.0,291.9
1980108,214.3,HR,M,85.3,231.9
1980109,229.1,Support,M,191.9,211.9
1980110,157.2,HR,M,321.8,49.4
1980111,373.2,Sales,F,63.0,175.3
1980112,15.0,HR,M,386.7,11.5
1980113,124.8,HR,M,401.4,309.2
1980114,220.3,Engineering,M,326.2,193.9
1980115,45.6,HR,M,459.6,404.0
1980116,260.2,Engineering,M,252.3,127.1
1980117,399.5,HR,F,386.1,405.7
1980118,440.9,Sales,F,176.7,10.1
1980119,84.0,HR,M,377.6,324.7
1980120,145.5,Support,F,285.6,198.1
1980121,283.3,HR,F,28.4,40.6
1980122,126.4,Support,F,89.7,432.2
1980123,113.0,Engineering,M,140.6,422.4
1980124,184.8,Sales,F,123.5,190.7
1980125,166.4,Engineering,F,435.3,291.6
1980126,143.3,Sales,M,45.6,426.3
1980127,498.7,Engineering,F,412.6,286.3
1980128,404.6,Engineering,F,284.0,255.9
1980129,35.0,Sales,F,450.1,289.8
1980130,370.6,Sales,M,108.5,279.8
1980131,313.5,Engineering,M,350.3,484.1
1980132,497.8,Sales,F,286.4,423.7
1980133,235.4,Support,F,382.1,306.9
1980134,288.7,HR,F,280.6,
1980135,103.2,HR,F,195.4,489.6
1980136,136.9,Engineering,M,55.5,144.0
1980137,204.2,HR,M,25.7,106.1
1980138,350.5,Support,M,294.2,162.7
1980139,385.8,Engineering,F,148.9,240.4
1980140,350.9,Sales,M,106.1,171.4
1980141,452.4,Sales,F,346.0,228.3
1980142,186.2,Engineering,M,311.6,
1980143,387.8,HR,M,45.8,45.0
1980144,439.4,HR,M,152.7,479.1
1980145,29.1,HR,M,268.1,57.0
1980146,44.1,Support,F,309.6,381.0
1980147,135.7,Sales,F,329.9,114.7
1980148,330.4,Support,M,416.2,241.4
1980149,328.9,Sales,F,270.5,263.4
1980150,183.6,Engineering,M,72.4,412.7
1980151,169.6,Sales,M,214.4,112.9
1980152,338.1,Engineering,M,264.4,189.4
1980153,469.0,Sales,F,52.6,252.5
1980154,332.6,HR,M,323.9,210.3
1980155,25.7,Sales,M,125.7,379.3
1980156,97.7,Sales,F,143.8,85.6
1980157,149.4,Support,F,446.1,102.8
1980158,298.3,Engineering,F,349.2,342.8
1980159,141.1,Engineering,F,161.1,400.3
1980160,434.4,Engineering,M,309.7,155.6
1980161,497.1,Support,F,360.6,142.6
1980162,10.4,Support,F,408.2,329.7
1980163,61.4,Engineering,M,346.1,443.5
1980164,167.8,Support,F,279.3,372.6
1980165,192.0,Support,M,313.2,428.4
1980166,243.4,Engineering,M,308.3,96.4
1980167,438.8,Engineering,M,370.7,138.6
1980168,62.1,HR,F,156.3,218.2
1980169,146.7,Engineering,F,167.0,419.6
1980170,104.2,Sales,F,31.0,48.3
1980171,188.1,HR,F,98.5,333.4
1980172,193.9,Engineering,F,185.7,320.3
1980173,225.0,HR,M,431.4,441.3
1980174,65.9,Engineering,F,324.0,46.7
1980175,493.6,Support,F,293.0,126.4
1980176,391.7,Engineering,M,56.8,10.4
1980177,243.0,HR,M,114.9,471.9
1980178,314.2,HR,F,272.7,276.2
1980179,432.4,Sales,F,341.8,315.8
1980180,300.8,HR,F,238.3,92.7
1980181,144.8,Engineering,M,77.7,486.6
1980182,392.5,HR,M,209.2,148.4
1980183,369.5,HR,F,275.1,111.7
1980184,297.9,Support,F,448.4,299.7
1980185,39.6,Sales,F,122.8,52.5
1980186,296.3,Engineering,M,86.8,230.6
1980187,424.4,Engineering,F,223.4,257.8
1980188,30.1,Sales,M,23.8,463.0
1980189,411.5,Support,M,99.7,38.2
1980190,102.0,HR,M,449.1,425.7
1980191,65.9,Engineering,M,232.4,272.0
1980192,26.5,Support,M,238.5,145.1
1980193,331.4,Engineering,F,120.4,389.2
1980194,82.0,HR,F,273.7,489.1
1980195,308.0,Sales,M,210.3,187.2
1980196,347.1,Support,M,82.6,278.3
1980197,130.1,HR,F,243.6,453.7
1980198,246.3,Engineering,M,40.9,127.1
1980199,465.9,Support,M,265.5,411.8
1980200,30.2,Engineering,M,489.3,118.9
1980201,462.8,Support,M,284.6,59.1
1980202,129.3,Engineering,F,399.3,493.1
1980203,346.1,Engineering,M,205.2,141.1
1980204,101.6,HR,M,173.0,107.2
1980205,242.4,Support,M,99.7,277.3
1980206,401.4,HR,F,250.0,337.3
1980207,400.2,HR,F,68.7,134.9
1980208,186.5,HR,M,302.7,87.2
1980209,38.2,Support,F,409.4,319.5
1980210,261.5,Sales,M,305.7,211.8
1980211,405.7,Support,M,448.2,345.0
1980212,324.0,Engineering,M,173.6,183.7
1980213,287.9,Engineering,F,58.9,455.5
1980214,467.4,Sales,F,115.0,397.6
1980215,281.1,Sales,F,273.1,379.3
1980216,160.2,Engineering,M,112.2,421.3
1980217,195.9,Sales,M,130.0,431.6
1980218,228.4,HR,M,200.3,380.7
1980219,218.1,Engineering,F,285.3,289.1
1980220,110.0,HR,F,276.2,395.4
1980221,384.6,Support,M,207.7,222.5
1980222,389.3,Sales,M,38.7,51.2
1980223,44.9,Engineering,M,56.5,296.2
1980224,178.6,Sales,F,386.3,381.0
1980225,343.1,Support,F,137.9,435.0
1980226,378.6,Sales,M,498.9,439.4
1980227,136.0,Support,M,323.1,440.3
1980228,81.4,Engineering,M,21.0,201.7
1980229,75.1,Sales,F,413.6,53.3
1980230,238.2,Engineering,M,364.9,34.1
1980231,213.0,Engineering,M,87.5,478.4
1980232,239.1,Engineering,M,476.2,481.3
1980233,78.4,Support,F,488.0,41.9
1980234,221.6,Sales,F,12.1,385.1
1980235,238.6,HR,F,135.4,308.8
1980236,139.7,Support,M,376.1,78.2
1980237,342.3,HR,F,457.6,75.2
1980238,234.7,Engineering,F,51.9,243.9
1980239,37.9,Engineering,M,348.0,485.7
1980240,72.8,Support,F,120.1,264.7
1980241,62.5,Sales,M,337.2,357.4
1980242,122.5,Sales,M,111.7,173.1
1980243,106.0,HR,F,215.4,350.4
1980244,250.6,Engineering,M,185.6,436.6
1980245,396.2,Support,F,466.7,198.0
1980246,300.2,Sales,F,367.0,109.3
1980247,293.0,HR,M,245.6,480.7
1980248,357.2,Sales,F,122.7,279.0
1980249,119.4,Engineering,M,249.0,205.8
1980250,458.4,HR,M,185.3,150.5
1980251,264.7,Engineering,M,142.3,263.7
1980252,230.7,Engineering,M,123.8,25.4
1980253,186.9,Support,F,59.1,344.2
1980254,261.0,Support,M,494.2,131.7
1980255,263.3,Support,F,68.1,267.8
1980256,19.0,Support,M,340.0,179.8
1980257,166.8,Support,F,367.9,345.0
1980258,370.3,HR,M,342.9,314.2
1980259,377.8,Support,F,243.8,232.1
1980260,231.3,Support,F,457.4,242.0
1980261,469.6,Sales,F,171.7,265.7
1980262,262.0,HR,F,337.6,296.0
1980263,324.0,Engineering,M,86.7,336.7
1980264,12.1,HR,M,159.4,33.7
1980265,86.3,Sales,F,17.2,444.2
1980266,240.5,Support,F,341.9,10.6
1980267,362.9,HR,F,120.0,494.0
1980268,422.3,Support,F,195.3,457.2
1980269,43.2,Sales,M,458.6,75.4
1980270,61.0,Sales,M,227.8,18.1
1980271,164.6,Sales,F,88.5,453.6
1980272,108.7,Support,F,10.4,154.4
1980273,261.3,HR,F,212.9,420.3
1980274,450.9,HR,F,27.5,137.9
1980275,360.4,Support,F,145.1,325.5
1980276,457.5,Support,M,162.0,399.6
1980277,414.0,Engineering,M,304.2,141.3
1980278,473.7,HR,M,264.5,29.3
1980279,459.2,Sales,F,152.5,242.0
1980280,392.0,HR,M,171.3,311.0
1980281,412.9,Engineering,M,232.8,451.1
1980282,487.4,Engineering,M,373.6,347.8
1980283,102.8,Support,F,281.6,217.5
1980284,424.8,HR,F,105.0,173.8
1980285,86.7,Support,M,464.3,151.2
1980286,271.9,Sales,M,90.5,278.7
1980287,269.0,Sales,F,44.8,11.6
1980288,399.3,Engineering,M,54.8,84.9
1980289,20.2,Engineering,F,276.1,61.6
1980290,233.1,Engineering,M,440.8,158.8
1980291,51.7,Support,F,146.7,391.5
1980292,58.1,Support,F,46.8,380.2
1980293,477.9,HR,M,82.7,
1980294,264.7,Engineering,M,272.5,255.7
1980295,116.7,Sales,F,78.1,10.6
1980296,81.4,HR,F,243.9,145.7
1980297,407.3,Engineering,M,244.4,236.4
1980298,248.0,Sales,F,93.2,487.8
1980299,298.2,HR,F,287.4,
1980300,340.3,Support,M,226.2,212.8
1980301,473.1,HR,F,142.4,198.6
1980302,320.3,HR,F,370.1,471.9
1980303,144.6,Support,M,413.4,17.2
1980304,444.1,Sales,F,276.2,15.7
1980305,356.3,HR,M,440.2,82.3
1980306,351.9,Support,M,391.8,283.2
1980307,316.9,Sales,M,400.6,109.9
1980308,123.4,Sales,F,364.1,56.3
1980309,388.1,HR,F,20.1,497.3
1980310,237.8,HR,F,404.4,144.3
1980311,370.9,Support,F,448.3,425.8
1980312,235.3,Engineering,F,169.5,253.1
1980313,479.3,Support,M,138.9,148.2
1980314,415.7,Support,M,255.7,
1980315,201.6,Sales,F,410.5,266.9
1980316,31.1,Engineering,F,474.5,355.5
1980317,73.7,Engineering,M,164.8,284.0
1980318,383.2,Engineering,M,315.6,420.9
1980319,123.0,Engineering,F,94.1,89.3
1980320,168.0,Sales,M,91.5,252.5
1980321,187.2,Support,F,431.0,109.5
1980322,184.7,Sales,F,341.6,340.9
1980323,448.3,Sales,F,361.2,482.6
1980324,434.6,HR,F,136.1,162.1
1980325,455.9,Engineering,M,132.1,427.4
1980326,202.7,Engineering,F,296.8,300.7
1980327,224.3,Engineering,M,223.7,407.9
1980328,422.9,Sales,M,123.1,406.0
1980329,424.6,Engineering,F,272.8,163.7
1980330,187.8,HR,F,412.2,175.3
1980331,436.1,Sales,F,478.8,406.3
1980332,395.2,Sales,M,214.0,204.4
1980333,133.6,HR,M,415.2,64.9
1980334,135.0,Sales,M,319.8,
1980335,413.2,Support,F,358.3,250.7
1980336,320.9,Engineering,M,344.8,320.1
1980337,178.0,Engineering,F,170.8,363.9
1980338,429.7,Support,M,494.3,314.9
1980339,37.7,Sales,F,181.3,68.0
1980340,452.5,Support,M,373.6,246.5
1980341,250.3,Sales,M,136.7,426.0
1980342,234.9,Support,F,220.8,427.6
1980343,128.7,Sales,F,480.5,
1980344,305.1,Engineering,F,417.9,437.7
1980345,15.8,Engineering,M,450.0,38.3
1980346,341.2,Engineering,F,134.9,182.7
1980347,285.9,Sales,F,178.5,374.6
1980348,377.3,Engineering,M,338.2,494.1
1980349,68.7,Support,F,62.7,
1980350,467.0,Engineering,F,211.2,288.6
1980351,300.7,Engineering,M,143.3,456.1
1980352,11.1,Engineering,F,305.6,34.9
1980353,173.2,Sales,M,475.4,90.4
1980354,456.0,Support,F,373.7,358.1
1980355,292.2,Engineering,F,154.2,152.5
1980356,266.2,Sales,M,178.5,305.5
1980357,227.2,HR,F,455.2,100.6
1980358,300.2,Sales,M,474.6,33.1
1980359,40.6,HR,M,25.0,150.6
1980360,325.8,Sales,M,331.2,180.8
1980361,309.3,HR,F,191.2,89.6
1980362,145.9,Engineering,M,192.0,35.0
1980363,49.5,HR,F,179.6,250.0
1980364,372.7,Support,M,131.6,237.3
1980365,363.3,Engineering,F,440.0,206.4
1980366,363.9,Engineering,M,321.7,259.1
1980367,160.1,Engineering,F,255.8,435.2
1980368,468.4,Sales,F,106.8,180.9
1980369,155.5,Support,F,453.9,388.2
1980370,18.8,Engineering,F,240.8,33.0
1980371,193.4,Sales,M,489.0,200.1
1980372,471.2,Engineering,F,208.0,80.4
1980373,24.6,Sales,M,174.0,499.3
1980374,222.3,Support,M,265.7,55.0
1980375,67.7,Sales,F,224.0,423.7
1980376,460.5,Engineering,M,283.1,241.4
1980377,77.6,Sales,F,248.7,413.4
1980378,389.2,HR,F,167.0,247.2
1980379,47.6,Support,M,183.4,145.1
1980380,50.9,HR,M,206.6,203.2
1980381,81.3,Sales,M,323.1,320.4
1980382,241.5,Engineering,M,369.7,315.1
1980383,41.0,Sales,F,323.0,401.3
1980384,309.9,Engineering,F,174.8,132.2
1980385,328.3,Engineering,F,62.1,192.6
1980386,396.9,Engineering,M,191.5,36.8
1980387,245.2,Engineering,M,74.6,143.9
1980388,49.3,HR,M,429.4,167.4
1980389,239.8,Engineering,F,348.4,170.8
1980390,427.5,Engineering,M,224.7,192.0
1980391,74.2,Engineering,F,299.4,186.7
1980392,319.3,Sales,F,12.0,175.2
1980393,76.6,Support,M,258.5,24.1
1980394,387.9,Engineering,F,363.4,236.6
1980395,281.7,Engineering,M,495.2,282.8
1980396,109.9,HR,M,159.1,130.4
1980397,41.7,Engineering,M,452.5,268.1
1980398,394.6,Engineering,F,183.8,188.5
1980399,146.9,Sales,M,11.3,231.5
1980400,386.1,Engineering,F,460.1,151.1
1980401,168.8,Sales,M,80.9,70.2
1980402,275.1,HR,M,392.3,300.8
1980403,421.6,Sales,M,235.7,285.0
1980404,155.0,Engineering,F,465.3,
1980405,224.0,Sales,F,313.5,
1980406,462.3,Support,M,359.7,300.9
1980407,185.6,HR,M,300.1,191.0
1980408,13.8,Sales,F,155.8,350.3
1980409,377.2,Engineering,F,286.8,413.8
1980410,289.3,Support,F,85.9,138.2
1980411,270.0,Engineering,M,361.9,445.0
1980412,35.4,Sales,F,17.5,24.9
1980413,187.3,HR,F,259.3,164.5
1980414,268.6,HR,F,326.4,42.8
1980415,295.9,HR,M,245.9,115.4
1980416,71.4,Engineering,M,338.2,233.6
1980417,453.2,Sales,M,439.1,297.4
1980418,34.1,HR,M,254.8,366.8
1980419,124.5,HR,F,304.5,473.0
1980420,226.1,Support,F,129.4,43.7
1980421,114.4,HR,F,117.4,382.3
1980422,178.1,Support,F,436.7,238.4
1980423,454.8,Engineering,M,137.9,216.0
1980424,62.2,Sales,F,301.9,403.7
1980425,404.0,Engineering,M,85.6,455.9
1980426,31.1,Support,M,72.2,393.9
1980427,65.8,Sales,M,266.1,41.8
1980428,64.0,Support,M,94.8,301.3
1980429,238.0,Sales,F,344.9,132.2
1980430,182.8,HR,F,344.3,45.1
1980431,283.1,Engineering,M,136.5,299.7
1980432,258.2,HR,F,487.3,467.7
1980433,60.4,Sales,F,346.6,93.2
1980434,30.3,HR,F,52.1,47.1
1980435,224.2,Engineering,M,265.8,145.2
1980436,325.5,Support,F,276.0,245.0
1980437,18.5,HR,F,273.8,95.5
1980438,472.4,HR,M,41.9,151.9
1980439,225.7,Sales,F,318.8,214.7
1980440,305.2,Sales,F,300.7,17.9
1980441,14.0,Sales,M,265.5,465.1
1980442,335.0,Support,M,70.2,145.5
1980443,184.5,HR,M,259.4,283.0
1980444,128.6,HR,F,444.2,430.4
1980445,435.9,Engineering,M,188.8,231.6
1980446,180.1,Support,F,47.7,
1980447,13.8,Engineering,M,116.5,413.7
1980448,484.2,HR,M,272.7,279.2
1980449,279.7,HR,M,358.9,366.8
1980450,304.6,Support,M,245.5,236.6
1980451,374.2,HR,F,156.3,66.1
1980452,145.1,Support,F,418.7,221.4
1980453,473.4,Engineering,F,221.9,441.5
1980454,115.1,Engineering,M,108.8,341.8
1980455,73.8,Engineering,F,132.8,488.8
1980456,220.5,Sales,M,259.2,455.3
1980457,21.5,Support,F,100.6,484.5
1980458,320.6,Engineering,M,306.4,404.6
1980459,106.1,Sales,M,20.7,484.0
1980460,436.0,Sales,M,94.1,227.4
1980461,81.6,HR,F,78.5,11.5
1980462,395.6,Sales,M,418.3,301.6
1980463,77.6,HR,F,80.2,16.7
1980464,135.2,Support,F,181.2,123.6
1980465,459.6,HR,M,352.2,60.1
1980466,82.2,Support,F,438.7,272.1
1980467,326.8,Support,F,302.3,198.1
1980468,453.2,Support,F,446.9,18.7
1980469,187.4,Sales,F,128.6,467.1
1980470,45.4,Sales,F,123.8,395.0
1980471,51.6,Sales,M,376.9,248.6
1980472,152.0,Engineering,F,117.3,246.8
1980473,362.7,Engineering,F,135.2,206.5
1980474,398.3,Support,F,207.0,89.9
1980475,159.3,Support,M,456.2,391.6
1980476,474.4,Support,M,329.9,399.3
1980477,212.2,Support,M,190.6,112.8
1980478,111.3,Support,F,65.0,260.8
1980479,300.4,Engineering,F,77.6,15.1
1980480,441.5,Sales,M,461.5,127.3
1980481,96.0,HR,M,362.3,110.7
1980482,58.1,HR,F,344.1,305.2
1980483,100.1,Engineering,M,147.2,326.2
1980484,427.7,Sales,F,469.1,225.5
1980485,255.4,HR,M,209.0,322.9
1980486,293.4,Sales,F,65.7,186.0
1980487,433.3,HR,M,111.4,213.3
1980488,44.8,Sales,F,278.8,250.2
1980489,264.5,Engineering,M,436.9,103.0
1980490,140.6,Support,M,327.1,367.2
1980491,52.0,Support,M,381.8,384.2
1980492,469.4,Sales,M,169.7,212.9
1980493,275.2,Sales,F,362.4,274.6
1980494,109.0,HR,M,449.5,334.0
1980495,37.0,Sales,M,233.1,246.9
1980496,280.9,Engineering,F,331.9,488.1
1980497,381.1,Engineering,M,404.0,111.7
1980498,149.7,Sales,M,373.4,369.2
1980499,405.9,Sales,M,430.2,217.6
1980500,51.1,Support,F,454.9,494.7
1980501,338.3,Engineering,F,352.0,201.8
1980502,327.7,Support,M,268.8,61.6
1980503,469.5,Support,F,60.9,76.7
1980504,390.3,HR,M,128.3,121.5
1980505,224.9,Sales,F,168.4,360.5
1980506,116.6,HR,F,370.0,84.4
1980507,152.6,HR,F,124.8,379.7
1980508,215.8,Support,F,99.5,211.3
1980509,244.5,Support,F,382.0,241.9
1980510,270.7,Engineering,M,314.5,288.5
1980511,400.6,Sales,F,98.6,56.5
1980512,361.7,HR,F,469.5,314.8
1980513,231.7,HR,M,249.3,386.2
1980514,442.5,HR,M,336.3,155.4
1980515,269.3,HR,F,103.6,432.6
1980516,243.2,Sales,M,26.7,469.9
1980517,441.9,HR,F,17.4,427.5
1980518,87.1,Engineering,M,77.6,106.7
1980519,83.0,HR,M,42.4,312.5
1980520,357.9,Sales,M,44.4,122.4
1980521,159.4,Engineering,F,94.6,292.5
1980522,471.9,Sales,F,68.1,481.5
1980523,124.8,HR,M,299.8,356.4
1980524,391.5,HR,M,161.4,251.9
1980525,493.5,HR,M,355.3,450.2
1980526,368.2,Support,M,456.0,325.5
1980527,351.1,HR,M,146.6,83.9
1980528,62.1,Support,F,384.0,294.5
1980529,499.7,Sales,M,112.6,233.5
1980530,327.3,Engineering,M,303.1,68.6
1980531,479.2,HR,F,400.9,427.3
1980532,87.9,HR,M,319.5,86.7
1980533,184.1,HR,F,385.3,100.7
1980534,458.2,Engineering,M,257.9,408.5
1980535,296.2,Engineering,F,388.1,211.7
1980536,28.5,Engineering,M,418.5,379.0
1980537,353.3,HR,M,350.6,296.1
1980538,403.2,Support,F,219.0,264.1
1980539,386.4,HR,F,91.8,295.5
1980540,239.0,Engineering,F,388.8,361.0
1980541,438.7,Support,M,473.5,217.2
1980542,168.9,HR,F,149.2,86.5
1980543,346.5,HR,F,325.6,470.3
1980544,430.7,Support,M,342.6,450.5
1980545,475.1,Sales,M,63.2,197.5
1980546,82.1,Sales,M,499.8,52.7
1980547,372.0,Support,M,308.4,301.7
1980548,42.4,Engineering,F,254.0,285.4
1980549,229.1,Engineering,M,215.7,108.2
1980550,336.7,HR,M,269.3,258.0
1980551,89.8,Support,F,488.5,75.1
1980552,380.5,Support,F,255.7,177.2
1980553,291.8,Support,F,436.0,171.5
1980554,47.7,Engineering,F,418.1,123.9
1980555,374.4,Sales,M,27.0,427.1
1980556,161.6,HR,M,122.0,122.3
1980557,287.4,Support,F,493.7,330.8
1980558,371.2,Sales,M,293.8,296.4
1980559,346.6,Sales,F,478.0,288.0
1980560,212.3,Support,M,192.0,317.9
1980561,491.4,Support,M,42.9,26.9
1980562,473.5,Support,M,482.3,293.9
1980563,464.0,HR,M,491.1,257.5
1980564,201.8,Engineering,F,180.1,257.2
1980565,176.1,Support,F,75.0,470.2
1980566,329.2,HR,M,206.0,105.7
1980567,302.2,Engineering,F,328.9,200.7
1980568,399.6,Engineering,M,491.7,41.1
1980569,133.1,Support,F,167.4,36.6
1980570,253.6,Sales,F,143.7,201.9
1980571,285.7,Support,F,225.7,228.0
1980572,239.8,Sales,M,444.0,383.3
1980573,423.0,Engineering,F,283.5,387.7
1980574,139.0,Engineering,M,111.6,349.3
1980575,170.6,HR,F,141.5,127.9
1980576,451.0,Support,F,118.2,234.0
1980577,399.4,Engineering,M,415.2,137.8
1980578,281.5,Support,F,497.2,31.8
1980579,444.6,Sales,F,416.2,231.7
1980580,228.6,HR,M,134.0,284.9
1980581,344.9,HR,F,352.4,339.3
1980582,160.6,HR,M,92.2,163.1
1980583,125.3,HR,F,155.5,484.1
1980584,245.1,Sales,F,387.8,317.9
1980585,273.7,Sales,M,227.0,353.3
1980586,374.7,Sales,M,179.4,354.8
1980587,181.8,Sales,F,483.7,305.8
1980588,308.0,Support,M,115.6,190.8
1980589,38.9,Support,M,384.8,66.7
1980590,392.5,Support,F,234.8,498.7
1980591,260.0,HR,M,487.8,321.3
1980592,162.5,Engineering,M,392.4,301.4
1980593,262.0,Support,F,348.3,55.7
1980594,272.4,Engineering,M,264.4,396.3
1980595,71.4,HR,F,431.3,308.9
1980596,209.7,Sales,M,226.6,449.8
1980597,419.1,Sales,M,462.1,310.3
1980598,475.0,HR,F,401.7,254.5
1980599,197.6,Support,F,459.7,396.0
1980600,405.3,HR,F,124.0,231.3
1980601,102.5,Sales,M,446.5,442.6
1980602,63.5,Sales,M,265.5,75.6
1980603,472.5,Engineering,F,426.9,489.8
1980604,197.8,Engineering,F,181.0,95.8
1980605,399.8,Sales,F,396.0,121.5
1980606,242.4,Sales,M,140.5,390.3
1980607,127.1,Sales,M,317.8,418.9
1980608,267.2,HR,M,429.4,184.1
1980609,33.6,Sales,M,26.0,363.4
1980610,352.3,Support,M,480.8,121.7
1980611,142.3,Engineering,F,271.3,452.4
1980612,60.9,Engineering,M,99.6,139.8
1980613,383.1,Support,F,190.4,378.6
1980614,162.4,Sales,F,211.5,429.7
1980615,99.2,HR,F,455.9,169.0
1980616,140.4,Sales,F,157.2,402.3
1980617,310.9,Support,M,50.6,394.9
1980618,497.7,Engineering,M,233.2,391.7
1980619,11.5,Sales,F,352.7,62.2
1980620,30.1,Support,M,273.0,388.9
1980621,100.4,HR,F,22.4,62.6
1980622,487.2,Engineering,F,360.3,347.4
1980623,404.1,Engineering,M,238.9,204.5
1980624,128.0,Support,M,112.2,385.2
1980625,411.5,Support,F,155.1,59.6
1980626,195.0,Sales,M,224.8,228.3
1980627,332.0,HR,M,213.9,62.8
1980628,22.8,Sales,F,110.5,483.4
1980629,207.0,Engineering,M,251.1,358.8
1980630,58.0,HR,M,144.7,141.6
1980631,13.3,Support,F,205.4,281.2
1980632,244.1,Sales,M,281.0,144.2
1980633,95.3,Sales,F,224.9,474.6
1980634,242.5,Engineering,F,238.2,84.0
1980635,254.4,Sales,M,483.3,362.6
1980636,311.4,Support,M,174.5,359.9
1980637,314.1,Engineering,F,288.3,258.2
1980638,91.0,HR,M,470.0,284.0
1980639,259.4,HR,F,198.0,470.7
1980640,130.6,Sales,F,25.0,488.8
1980641,296.0,Support,F,257.6,107.0
