TransactionID,Amount,Distance_From_Home,Use_Chip,Online_Order,Is_Fraud
1520195,26.0,309.5,0,1,1
1520196,305.0,350.5,0,0,0
1520197,182.0,,1,1,0
1520198,210.3,484.4,0,1,0
1520199,22.5,294.6,1,0,1
1520200,223.3,76.6,1,0,0
1520201,172.0,484.7,0,1,0
1520202,82.3,101.5,1,0,0
1520203,94.4,250.6,0,1,1
1520204,402.9,117.6,0,1,0
1520205,343.6,373.7,1,1,0
1520206,244.8,251.7,1,1,0
1520207,100.5,309.4,0,0,0
1520208,129.0,138.8,0,1,0
1520209,142.1,471.1,0,0,0
1520210,456.5,77.6,0,0,0
1520211,17.0,129.9,1,1,0
1520212,35.4,33.8,1,1,0
1520213,408.4,41.1,0,0,0
1520214,439.6,238.7,1,0,0
1520215,480.5,222.3,1,1,1
1520216,413.0,381.9,0,0,0
1520217,102.9,478.4,0,0,0
1520218,68.4,39.4,0,0,1
1520219,181.6,357.8,1,0,0
1520220,496.5,366.4,0,1,0
1520221,306.1,455.8,1,0,1
1520222,34.7,433.2,1,0,0
1520223,199.8,365.1,0,0,1
1520224,90.3,153.8,0,0,0
1520225,359.2,498.0,0,0,0
1520226,83.5,205.9,0,1,0
1520227,34.5,179.8,0,1,0
1520228,496.7,58.0,0,0,0
1520229,243.9,387.2,0,1,0
1520230,414.4,265.2,0,1,0
1520231,353.7,346.1,0,1,0
1520232,338.1,76.1,1,1,0
1520233,219.5,425.0,1,1,1
1520234,172.4,85.2,0,0,0
1520235,237.8,122.9,0,0,0
1520236,262.3,335.0,0,0,0
1520237,157.2,29.8,0,0,0
1520238,291.9,409.1,0,0,0
1520239,330.6,444.6,1,0,0
1520240,158.1,339.4,1,0,0
1520241,329.1,305.0,0,1,0
1520242,164.8,156.1,0,0,0
1520243,93.9,278.6,0,0,0
1520244,432.6,356.5,1,0,0
1520245,148.7,111.0,0,1,0
1520246,485.5,482.8,0,1,1
1520247,271.0,280.1,0,1,0
1520248,136.6,71.0,1,0,0
1520249,133.9,221.1,1,1,0
1520250,162.7,430.7,1,0,0
1520251,465.3,166.3,0,1,1
1520252,107.2,359.9,0,1,0
1520253,183.2,372.2,0,1,0
1520254,345.0,130.9,0,1,0
1520255,363.0,93.3,0,0,1
1520256,29.1,243.5,1,1,0
1520257,36.8,204.5,1,0,0
1520258,215.3,254.6,0,1,0
1520259,146.3,35.7,0,1,0
1520260,186.9,107.9,1,1,1
1520261,395.8,373.3,0,1,0
1520262,288.1,135.5,1,0,0
1520263,200.2,336.4,0,1,0
1520264,41.9,253.7,0,1,0
1520265,210.3,455.8,0,0,0
1520266,485.0,35.7,0,1,0
1520267,119.8,144.9,0,1,0
1520268,430.2,340.0,1,1,1
1520269,266.4,307.6,1,0,0
1520270,436.5,121.1,0,1,1
1520271,40.3,207.5,0,0,0
1520272,266.5,358.9,1,1,0
1520273,317.4,408.0,1,1,0
1520274,234.5,205.4,0,1,0
1520275,395.6,336.3,1,1,1
1520276,420.7,216.2,0,1,0
1520277,118.4,449.1,0,1,1
1520278,463.0,483.7,0,0,0
1520279,336.6,79.4,0,0,0
1520280,28.9,116.0,1,1,0
1520281,478.6,339.9,0,1,0
1520282,188.9,49.4,1,0,0
1520283,155.7,231.9,0,1,0
1520284,417.1,228.8,1,1,1
1520285,469.8,303.2,0,0,0
1520286,491.6,357.2,1,1,0
1520287,30.8,414.7,0,0,0
1520288,194.7,147.0,1,0,0
1520289,151.1,344.4,0,1,0
1520290,465.9,188.7,0,1,0
1520291,237.2,259.1,1,1,1
1520292,40.2,318.7,0,1,0
1520293,198.3,79.8,1,1,0
1520294,258.5,351.2,1,0,0
1520295,444.9,36.5,1,1,1
1520296,456.8,342.9,0,1,1
1520297,217.7,145.5,0,0,0
1520298,206.1,262.5,0,0,1
1520299,53.6,132.9,1,1,1
1520300,28.2,374.9,1,0,0
1520301,398.9,279.6,1,1,1
1520302,158.1,395.2,0,1,1
1520303,444.0,256.3,0,1,0
1520304,183.5,187.2,1,0,0
1520305,107.8,140.4,0,0,0
1520306,358.9,216.5,0,0,0
1520307,225.7,117.4,0,1,0
1520308,207.6,334.1,0,0,1
1520309,411.8,403.5,0,1,0
1520310,129.2,203.4,0,1,0
1520311,59.3,198.9,1,1,0
1520312,187.7,,1,0,0
1520313,471.4,323.6,0,0,0
1520314,398.7,278.3,1,1,0
1520315,465.1,402.2,1,1,0
1520316,58.0,187.9,1,0,0
1520317,150.2,201.4,0,0,0
1520318,404.4,417.8,0,0,0
1520319,438.7,345.1,0,1,0
1520320,202.0,424.2,0,1,0
1520321,178.8,334.3,1,1,0
1520322,85.7,265.0,0,1,0
1520323,279.1,405.5,0,1,0
1520324,472.5,78.0,0,0,0
1520325,158.8,92.0,1,0,0
1520326,65.0,330.2,0,0,0
1520327,10.2,47.8,1,0,0
1520328,317.9,89.7,0,1,0
1520329,86.9,355.1,1,1,0
1520330,320.1,314.2,1,1,0
1520331,91.5,495.8,0,0,0
1520332,486.0,473.4,1,0,0
1520333,10.6,292.3,0,1,0
1520334,284.8,191.2,1,1,0
1520335,318.9,387.9,1,0,0
1520336,107.9,319.3,1,1,1
1520337,136.6,332.6,0,0,0
1520338,217.5,332.0,1,0,0
1520339,143.4,258.6,0,1,0
1520340,477.1,239.4,0,0,0
1520341,49.9,305.8,0,0,0
1520342,185.3,443.4,1,1,0
1520343,142.8,76.5,0,1,0
1520344,59.7,489.3,0,0,0
1520345,260.8,290.2,0,0,0
1520346,98.5,377.2,0,1,0
1520347,159.8,381.4,1,0,0
1520348,484.1,47.1,1,0,0
1520349,389.2,196.8,1,0,0
1520350,393.7,97.3,0,0,1
1520351,468.3,210.2,1,0,0
1520352,445.9,237.1,1,1,0
1520353,132.1,107.2,0,1,0
1520354,110.5,351.9,0,1,0
1520355,53.6,90.0,0,0,0
1520356,486.0,393.7,0,0,0
1520357,15.3,405.2,0,1,0
1520358,96.3,27.5,0,1,0
1520359,346.7,66.2,1,0,0
1520360,493.7,292.8,0,1,0
1520361,167.6,42.0,1,1,0
1520362,119.2,233.2,0,1,0
1520363,271.5,190.4,1,0,0
1520364,373.5,148.8,1,0,0
1520365,382.9,196.0,0,1,0
1520366,393.3,210.7,1,1,0
1520367,209.2,340.2,0,0,1
1520368,325.7,189.2,0,1,1
1520369,451.6,490.7,0,0,0
1520370,20.4,357.0,1,0,0
1520371,259.3,236.7,1,0,0
1520372,190.4,280.3,0,1,1
1520373,253.9,483.6,0,1,0
1520374,228.0,181.4,1,0,1
1520375,72.1,57.2,0,0,0
1520376,151.0,423.0,0,1,0
1520377,73.9,399.5,1,1,0
1520378,394.7,488.7,0,1,0
1520379,100.2,31.1,1,0,1
1520380,181.6,131.0,0,1,0
1520381,341.4,493.3,1,1,0
1520382,421.9,254.9,0,1,0
1520383,394.4,430.2,1,0,0
1520384,77.4,54.8,1,0,1
1520385,390.8,168.2,0,1,0
1520386,399.3,92.3,0,0,0
1520387,442.0,94.2,1,1,0
1520388,452.7,386.2,0,1,0
1520389,217.0,465.5,1,0,0
1520390,122.4,311.8,0,0,0
1520391,49.3,125.4,0,1,0
1520392,171.5,126.8,0,0,0
1520393,396.8,143.3,1,0,0
1520394,372.7,164.5,0,1,0
1520395,32.7,173.1,0,1,0
1520396,198.1,404.3,1,1,0
1520397,478.6,95.6,1,1,0
1520398,474.3,178.2,1,1,1
1520399,58.8,309.9,0,1,1
1520400,301.5,129.4,1,0,0
1520401,330.8,129.8,1,1,1
1520402,486.9,313.0,0,1,1
1520403,251.8,329.5,0,1,0
1520404,498.1,61.9,0,1,1
1520405,140.5,253.0,0,0,1
1520406,483.7,148.4,0,1,0
1520407,369.2,114.8,1,0,0
1520408,414.6,441.3,1,1,0
1520409,282.1,272.9,0,1,0
1520410,391.2,136.8,0,0,0
1520411,132.3,349.7,1,1,0
1520412,400.5,116.3,0,0,0
1520413,203.6,179.5,0,0,1
1520414,363.4,88.1,1,1,0
1520415,435.7,403.1,1,1,0
1520416,385.7,239.9,1,0,0
1520417,368.4,481.6,1,0,0
1520418,102.7,19.5,1,1,0
1520419,488.8,174.9,1,0,0
1520420,232.4,244.9,1,1,0
1520421,179.9,315.6,0,1,0
1520422,165.0,183.2,0,0,0
1520423,354.7,479.3,0,1,0
1520424,232.6,386.9,1,1,0
1520425,120.1,140.3,0,0,0
1520426,48.6,25.9,1,0,0
1520427,457.9,355.0,1,1,0
1520428,80.7,193.4,1,1,0
1520429,388.5,257.2,1,1,0
1520430,199.9,180.3,1,0,0
1520431,299.3,249.0,1,1,0
1520432,279.0,185.7,1,1,0
1520433,299.5,392.0,0,0,0
1520434,351.9,297.4,0,0,0
1520435,190.3,49.3,1,1,1
1520436,129.9,182.2,1,0,0
1520437,433.6,232.5,0,1,0
1520438,449.6,277.2,0,1,1
1520439,404.1,225.7,1,0,0
1520440,289.0,39.7,1,1,0
1520441,415.6,,0,1,0
1520442,183.9,444.0,1,1,0
1520443,388.1,481.4,1,0,0
1520444,412.2,309.4,1,0,0
1520445,354.4,89.6,0,1,0
1520446,372.0,391.6,1,1,0
1520447,22.7,476.5,0,1,0
1520448,90.2,485.7,1,1,0
1520449,238.1,379.9,0,0,0
1520450,99.4,49.8,1,0,0
1520451,120.6,166.1,0,0,0
1520452,329.0,65.0,0,0,0
1520453,138.3,15.7,0,0,1
1520454,394.4,433.3,1,0,0
1520455,370.9,131.8,0,0,0
1520456,324.2,297.9,0,0,1
1520457,469.7,120.8,1,1,0
1520458,192.2,265.3,0,0,0
1520459,43.8,40.5,1,1,0
1520460,194.3,427.9,1,1,1
1520461,91.1,111.8,1,0,0
1520462,110.3,416.3,0,0,0
1520463,477.7,61.3,1,0,0
1520464,302.9,118.0,0,1,0
1520465,46.2,250.7,1,1,0
1520466,456.7,238.7,1,1,0
1520467,198.6,124.6,0,1,0
1520468,21.6,462.7,0,0,1
1520469,105.7,150.3,1,1,0
1520470,137.6,211.3,1,0,0
1520471,394.9,376.6,1,0,0
1520472,412.8,205.4,0,0,0
1520473,289.6,213.1,0,0,0
1520474,48.6,99.5,0,1,0
1520475,258.3,355.7,1,1,1
1520476,323.2,323.6,1,1,1
1520477,61.3,93.0,0,1,1
1520478,299.7,342.8,1,1,0
1520479,177.3,476.2,0,1,0
1520480,266.8,307.5,1,1,1
1520481,118.5,171.7,1,0,1
1520482,68.6,263.0,0,1,0
1520483,28.1,477.5,0,0,1
1520484,226.9,356.4,0,1,0
1520485,83.4,384.5,0,1,0
1520486,294.2,153.6,1,0,0
1520487,345.0,329.3,0,0,0
1520488,273.7,458.5,1,1,0
1520489,474.4,182.8,1,0,1
1520490,356.3,380.8,0,0,0
1520491,213.1,41.3,0,1,0
1520492,225.5,459.6,1,0,0
1520493,370.5,255.5,0,1,0
1520494,271.8,107.8,1,0,0
1520495,320.7,425.2,1,1,0
1520496,465.6,145.7,0,1,0
1520497,223.6,487.3,0,0,1
1520498,384.2,204.2,1,1,0
1520499,265.1,249.1,0,1,0
1520500,168.0,257.7,0,0,1
1520501,129.6,191.3,0,1,0
1520502,148.0,323.4,0,1,1
1520503,174.5,411.3,1,0,1
1520504,117.5,281.0,0,0,1
1520505,259.8,283.5,0,0,0
1520506,477.6,192.0,1,0,0
1520507,311.7,161.6,0,0,0
1520508,399.2,23.3,0,1,0
1520509,229.0,57.3,0,0,0
1520510,70.4,153.7,1,1,0
1520511,456.7,443.2,0,1,0
1520512,451.2,405.9,1,0,0
1520513,172.0,356.2,1,1,0
1520514,274.9,370.8,1,0,1
1520515,43.1,235.3,0,1,0
1520516,172.2,473.7,0,1,0
1520517,350.0,49.0,1,1,0
1520518,319.8,422.3,1,0,0
1520519,357.3,100.1,0,0,1
1520520,396.8,437.9,1,1,0
1520521,474.4,243.9,1,0,0
1520522,347.2,444.9,1,1,1
1520523,413.1,442.5,1,1,0
1520524,346.4,395.2,1,0,0
1520525,215.1,256.2,1,1,0
1520526,244.8,,1,0,0
1520527,466.0,363.3,0,1,0
1520528,297.2,332.0,1,0,1
1520529,452.0,182.6,0,1,0
1520530,242.9,264.2,1,1,0
1520531,361.0,460.0,0,1,0
1520532,181.0,121.9,1,1,0
1520533,177.7,213.4,0,0,0
1520534,132.3,483.1,0,1,1
1520535,480.7,363.2,1,0,0
1520536,241.2,53.5,0,0,0
1520537,495.1,409.3,0,1,0
1520538,159.1,499.9,1,0,0
1520539,449.1,23.0,0,0,0
1520540,119.9,65.9,1,1,0
1520541,300.2,452.3,0,1,0
1520542,66.9,112.5,1,1,0
1520543,407.6,36.9,1,1,0
1520544,337.0,165.0,1,0,0
1520545,265.5,328.8,1,1,0
1520546,414.7,366.4,1,1,0
1520547,102.8,466.0,1,0,1
1520548,260.8,430.7,1,0,0
1520549,480.3,187.1,1,1,0
1520550,192.0,285.3,0,1,0
1520551,186.1,411.1,0,1,0
1520552,253.2,371.5,1,1,0
1520553,471.5,394.8,0,1,0
1520554,303.2,135.4,1,1,0
1520555,456.4,115.3,0,0,0
1520556,432.4,83.8,1,0,0
1520557,360.3,303.5,0,0,0
1520558,390.5,10.7,0,0,0
1520559,422.4,224.8,1,1,0
1520560,186.1,206.6,1,1,0
1520561,87.2,48.0,1,0,0
1520562,68.0,379.9,0,0,0
1520563,213.8,222.8,0,0,0
1520564,478.2,165.9,1,1,0
1520565,205.2,380.5,1,1,0
1520566,272.4,125.1,1,1,0
1520567,11.4,85.5,1,0,0
1520568,473.0,,0,0,0
1520569,45.5,389.3,1,0,0
1520570,98.8,30.4,0,1,0
1520571,468.2,353.8,0,1,0
1520572,320.5,423.4,1,1,0
1520573,340.9,279.8,1,0,0
1520574,345.3,257.1,1,1,0
1520575,134.6,417.9,0,0,0
1520576,340.8,120.8,0,0,1
1520577,40.9,293.0,0,1,0
1520578,408.3,309.7,0,1,0
1520579,398.0,354.9,1,0,0
1520580,329.8,178.4,0,1,0
1520581,59.0,36.7,1,0,0
1520582,409.7,421.6,0,0,0
1520583,292.8,316.0,0,0,0
1520584,198.6,392.9,0,0,0
1520585,213.3,246.4,1,0,0
1520586,239.8,251.8,1,1,1
1520587,210.1,218.9,0,1,0
1520588,470.4,405.4,0,0,0
1520589,30.4,230.2,0,0,0
1520590,368.5,302.5,1,1,0
1520591,381.8,395.2,0,1,0
1520592,458.0,441.7,0,0,1
1520593,347.9,73.6,1,0,0
1520594,498.5,170.3,0,1,0
1520595,237.9,,0,0,0
1520596,69.2,54.8,0,0,0
1520597,102.0,134.7,0,0,0
1520598,136.6,453.7,0,0,0
1520599,411.0,238.5,1,0,0
1520600,166.4,272.1,0,1,0
1520601,384.4,423.0,1,0,0
1520602,443.7,112.3,1,1,1
1520603,146.6,448.7,1,0,0
1520604,187.6,99.0,0,1,0
1520605,188.4,383.0,0,0,0
1520606,343.5,308.9,0,1,0
1520607,21.2,117.4,0,0,0
1520608,342.6,246.7,1,1,0
1520609,27.1,137.8,1,0,1
1520610,89.0,413.8,0,1,0
1520611,59.7,279.3,1,0,0
1520612,288.0,232.1,1,1,0
1520613,82.1,309.0,1,0,0
1520614,63.2,220.7,0,0,0
1520615,494.4,42.8,1,0,1
1520616,180.8,266.4,0,1,0
1520617,163.0,248.0,0,1,0
1520618,239.5,143.7,0,1,0
1520619,52.9,350.9,1,0,1
1520620,405.1,401.5,0,1,0
1520621,155.2,265.6,1,1,0
1520622,458.0,309.4,0,1,0
1520623,415.6,412.3,0,0,0
1520624,77.8,267.5,0,1,0
1520625,270.7,111.4,0,1,0
1520626,392.4,89.3,0,1,0
1520627,181.9,323.8,1,0,1
1520628,212.9,311.8,1,0,0
1520629,169.6,48.9,1,0,0
1520630,57.7,427.2,1,1,0
1520631,50.1,119.9,1,0,0
1520632,326.8,456.9,0,1,0
1520633,20.3,137.4,0,0,1
1520634,494.3,405.8,1,1,0
1520635,326.8,317.7,0,0,0
1520636,160.1,394.8,0,0,0
1520637,73.3,299.8,0,1,0
1520638,76.6,339.2,1,1,0
1520639,134.3,406.3,0,1,0
1520640,417.7,183.6,1,0,1
1520641,319.9,371.8,1,1,0
1520642,471.1,383.5,0,1,0
1520643,170.7,41.8,1,1,0
1520644,126.7,288.5,1,0,1
1520645,443.5,152.1,0,0,0
1520646,67.0,128.9,1,0,0
1520647,225.6,488.8,1,0,0
1520648,412.6,60.0,1,1,0
1520649,346.1,294.0,1,0,0
1520650,28.9,204.4,1,1,0
1520651,50.2,118.1,1,0,1
1520652,64.1,109.0,0,1,0
1520653,10.5,231.6,0,0,1
1520654,321.3,486.9,0,1,0
1520655,413.0,157.1,1,1,0
1520656,379.3,263.7,0,1,0
1520657,157.2,72.1,0,1,0
1520658,363.3,392.9,1,1,0
1520659,207.5,240.8,0,0,0
1520660,444.7,343.5,1,1,0
1520661,302.9,442.8,0,1,1
1520662,174.2,27.6,0,0,0
1520663,231.3,390.2,1,0,0
1520664,382.8,70.7,0,0,0
1520665,380.4,343.9,0,0,0
1520666,252.2,96.8,0,0,1
1520667,132.3,409.8,0,0,0
1520668,22.4,480.1,0,1,0
1520669,237.6,123.3,1,1,0
1520670,175.1,88.7,0,1,0
1520671,328.6,287.5,0,0,0
1520672,421.9,270.4,1,1,1
1520673,440.1,238.8,0,1,0
1520674,105.9,263.1,0,1,0
1520675,36.2,490.2,0,0,0
1520676,438.3,343.3,0,0,0
1520677,488.8,102.2,1,1,0
1520678,123.7,173.8,1,1,0
1520679,213.7,331.3,1,0,0
1520680,27.7,405.7,1,0,0
1520681,26.7,419.3,0,1,0
1520682,334.2,120.7,1,1,0
1520683,275.7,115.8,0,1,0
1520684,288.7,51.2,0,0,0
1520685,255.1,284.9,0,1,0
1520686,139.0,370.3,1,0,0
1520687,190.5,123.1,0,0,0
1520688,180.5,36.9,0,1,0
1520689,80.5,197.9,0,0,1
1520690,280.3,394.0,0,1,0
1520691,185.0,421.3,1,1,0
1520692,398.4,396.5,1,1,0
1520693,38.5,482.6,1,1,0
1520694,350.7,365.1,0,0,0
1520695,396.5,246.6,0,1,0
1520696,96.8,334.1,1,1,0
1520697,208.2,125.7,1,0,0
1520698,379.5,230.5,0,0,0
1520699,374.6,111.1,0,0,0
1520700,409.2,218.0,1,0,0
1520701,109.8,65.9,1,1,0
1520702,142.1,200.7,1,0,0
1520703,164.2,175.5,0,1,0
1520704,295.3,55.7,1,0,0
1520705,241.6,454.9,0,0,0
1520706,104.1,,1,1,0
1520707,121.4,60.3,1,1,0
1520708,154.8,80.9,0,0,0
1520709,397.2,310.2,1,0,0
1520710,97.0,271.8,0,0,0
1520711,61.2,22.7,0,1,0
1520712,435.6,191.8,1,1,0
1520713,88.9,489.6,0,1,1
1520714,230.4,153.2,0,1,0
1520715,228.8,464.9,1,1,1
1520716,200.8,240.2,1,1,0
1520717,34.0,62.1,1,0,0
1520718,235.7,279.0,0,1,0
1520719,91.4,326.3,1,1,0
1520720,342.7,335.2,1,1,0
1520721,375.5,67.0,1,1,1
1520722,316.5,58.9,0,1,0
1520723,499.2,39.1,0,0,0
1520724,408.3,,0,1,0
1520725,242.7,383.4,1,0,0
1520726,429.9,214.9,0,0,0
1520727,253.2,417.7,1,0,0
1520728,250.5,442.8,1,1,1
1520729,116.0,21.4,0,0,0
1520730,231.0,129.5,0,0,0
1520731,401.8,106.7,1,0,1
1520732,367.8,345.1,0,1,0
1520733,23.7,269.6,0,0,0
1520734,270.4,166.6,1,1,0
1520735,245.9,228.9,0,0,0
1520736,181.1,113.8,0,0,0
1520737,40.1,445.1,0,0,0
1520738,129.4,116.2,1,0,0
1520739,92.6,373.3,0,1,0
1520740,201.2,191.9,1,0,0
1520741,136.9,237.7,1,1,0
1520742,394.3,68.0,1,0,0
1520743,453.4,394.6,0,1,0
1520744,65.9,77.2,1,0,0
1520745,64.4,311.6,0,0,0
1520746,350.3,204.2,1,0,0
1520747,137.2,219.8,1,1,0
1520748,403.7,133.5,1,0,0
1520749,118.5,195.5,1,0,1
1520750,223.8,27.0,0,0,0
1520751,279.2,460.7,1,0,0
1520752,285.1,28.7,1,0,0
1520753,339.4,497.5,0,0,1
1520754,331.4,450.0,1,1,0
1520755,273.6,142.6,1,1,0
1520756,292.3,101.2,1,0,0
1520757,283.0,80.0,0,0,0
1520758,109.7,396.7,1,0,0
1520759,444.4,488.8,0,1,0
1520760,302.8,447.2,1,0,1
1520761,337.0,402.6,0,0,0
1520762,93.8,154.9,0,0,0
1520763,437.6,82.7,0,0,0
1520764,313.4,171.0,1,1,0
1520765,446.4,185.1,0,0,0
1520766,286.6,376.7,0,0,0
1520767,462.2,237.1,1,0,0
1520768,30.3,25.0,0,1,0
1520769,314.3,16.2,1,0,0
1520770,36.5,310.6,1,0,0
1520771,59.5,104.1,0,1,0
1520772,471.0,65.7,1,1,0
1520773,307.7,284.0,1,1,0
1520774,140.9,243.3,1,0,0
1520775,448.5,392.4,0,0,1
