ItemID,StockLevel,UnitCost,LeadTime_Days,MonthlySales,TurnoverRate
1650104,206.9,462.1,80.6,360.3,322.1
1650105,310.6,97.9,349.9,279.0,102.3
1650106,337.5,365.2,341.4,94.3,277.4
1650107,347.6,121.6,368.7,91.3,360.4
1650108,301.8,50.9,334.3,320.4,89.9
1650109,269.5,110.4,114.5,204.8,22.4
1650110,86.0,314.1,475.3,105.3,70.7
1650111,494.2,19.6,87.5,376.6,142.0
1650112,280.8,109.0,155.4,275.2,499.9
1650113,213.8,369.1,55.5,438.8,73.0
1650114,117.1,249.2,249.3,283.7,293.2
1650115,68.1,229.4,189.1,133.9,330.2
1650116,322.8,200.9,325.8,315.3,321.3
1650117,72.8,263.5,106.8,298.0,80.2
1650118,21.8,155.8,495.5,386.6,48.2
1650119,415.2,227.5,46.6,280.8,94.8
1650120,305.9,148.0,347.1,48.6,150.2
1650121,152.2,110.1,327.5,266.9,446.3
1650122,247.7,369.9,281.3,27.4,193.0
1650123,462.9,398.6,345.4,201.8,138.8
1650124,163.7,48.4,342.7,273.8,379.9
1650125,390.5,353.3,26.8,68.7,386.3
1650126,55.0,180.9,290.8,471.7,79.0
1650127,47.0,410.2,144.5,351.9,209.9
1650128,179.5,348.3,91.0,60.4,417.1
1650129,420.8,186.9,336.1,254.0,330.3
1650130,401.9,456.3,135.4,168.9,442.1
1650131,322.2,294.4,83.6,161.4,86.3
1650132,51.2,218.9,454.8,38.0,477.7
1650133,222.6,224.0,134.8,42.9,225.4
1650134,,373.3,56.8,64.8,236.5
1650135,374.9,195.1,192.0,382.8,433.6
1650136,52.4,295.7,128.4,290.8,154.3
1650137,13.8,80.7,397.7,424.2,492.7
1650138,403.2,125.6,201.1,466.1,399.8
1650139,105.8,450.5,174.6,471.4,29.5
1650140,140.7,447.7,62.8,26.1,156.8
1650141,309.8,413.7,162.5,115.5,299.5
1650142,455.4,344.5,134.6,235.2,385.0
1650143,110.7,288.3,112.0,239.0,335.4
1650144,322.3,335.2,482.1,190.0,366.8
1650145,106.2,459.2,18.4,355.8,312.0
1650146,194.4,61.3,59.8,198.3,15.5
1650147,129.9,286.3,343.2,486.7,258.6
1650148,363.3,100.0,409.2,457.3,287.8
1650149,356.2,449.6,390.7,41.5,437.2
1650150,421.1,295.6,98.6,268.0,233.5
1650151,358.9,13.6,368.0,491.7,340.8
1650152,257.4,38.7,434.4,262.4,247.7
1650153,226.8,138.9,176.6,89.6,446.3
1650154,271.8,307.2,12.3,388.1,45.1
1650155,,439.7,104.8,198.7,326.7
1650156,323.1,181.5,98.2,478.4,444.4
1650157,165.8,203.2,218.0,272.6,42.6
1650158,255.6,364.9,68.5,125.8,389.0
1650159,19.7,81.0,469.5,37.6,280.6
1650160,216.8,352.7,346.8,352.6,236.7
1650161,40.7,122.9,179.2,210.2,484.8
1650162,265.5,202.1,137.7,498.3,51.0
1650163,394.0,62.5,398.0,48.0,313.8
1650164,265.0,124.2,42.9,369.0,365.4
1650165,55.1,23.8,372.4,419.4,463.4
1650166,159.9,421.3,328.0,397.4,215.5
1650167,402.2,252.4,431.4,391.7,237.5
1650168,183.7,82.6,353.0,218.6,170.6
1650169,122.8,286.6,339.4,219.2,76.8
1650170,79.6,10.5,65.0,98.9,389.9
1650171,394.8,208.9,223.4,419.7,299.7
1650172,287.7,465.2,455.8,338.8,152.8
1650173,111.2,76.5,11.5,379.5,432.4
1650174,274.3,333.6,121.0,137.3,147.2
1650175,244.6,404.1,342.5,257.6,145.1
1650176,140.4,467.9,374.6,112.1,201.0
1650177,101.3,50.0,134.6,114.4,132.2
1650178,58.3,331.4,283.7,362.9,280.2
1650179,360.2,355.5,145.0,126.8,317.7
1650180,309.6,468.0,197.3,96.9,114.9
1650181,341.2,476.6,267.8,334.3,474.1
1650182,358.5,415.2,307.6,138.2,186.4
1650183,247.8,35.4,83.6,385.6,251.6
1650184,334.5,196.2,20.4,402.0,352.1
1650185,178.2,302.7,121.2,200.6,498.1
1650186,180.6,78.4,27.8,193.8,412.1
1650187,178.3,304.9,430.1,66.8,281.6
1650188,226.9,171.0,383.1,479.5,96.1
1650189,83.5,329.1,91.9,296.5,226.2
1650190,237.7,56.8,281.0,65.4,144.6
1650191,,103.9,414.3,56.2,401.3
1650192,441.9,209.4,50.5,371.6,247.2
1650193,25.1,20.0,131.2,257.1,442.5
1650194,148.7,19.1,443.0,201.8,19.8
1650195,15.3,190.7,98.1,271.9,185.7
1650196,27.6,117.3,476.9,426.8,317.6
1650197,40.9,102.5,28.9,477.8,453.8
1650198,472.1,327.0,180.8,405.3,159.7
1650199,89.3,213.9,105.5,377.1,464.2
1650200,472.4,87.6,34.5,282.2,14.4
1650201,267.0,260.9,180.3,363.4,108.6
1650202,446.6,427.5,330.2,477.8,410.7
1650203,278.7,147.7,364.2,461.9,95.9
1650204,481.4,164.1,295.2,369.1,426.0
1650205,453.2,355.9,384.8,58.6,55.7
1650206,35.0,338.0,105.4,248.4,309.6
1650207,114.8,166.2,311.5,318.0,163.7
1650208,27.5,328.0,377.3,76.4,421.7
1650209,34.5,104.8,404.2,261.6,99.2
1650210,70.8,250.4,217.4,162.1,158.4
1650211,341.7,282.3,47.0,348.4,247.5
1650212,374.9,176.2,229.9,202.6,252.8
1650213,175.3,271.0,56.3,190.0,113.8
1650214,258.7,78.4,211.1,447.1,462.0
1650215,96.1,16.9,137.1,351.1,317.1
1650216,462.1,78.8,373.6,263.6,324.5
1650217,395.3,310.2,341.4,463.5,129.2
1650218,148.2,330.7,60.2,401.5,357.0
1650219,270.7,302.1,372.7,344.9,284.8
1650220,57.8,295.3,200.8,195.6,212.0
1650221,404.7,167.1,165.3,458.1,10.1
1650222,338.5,468.5,429.2,89.0,361.7
1650223,463.7,457.3,221.5,380.5,316.2
1650224,355.2,332.0,103.1,326.3,205.0
1650225,399.6,402.6,393.5,404.1,402.9
1650226,366.1,474.3,222.5,473.1,372.6
1650227,85.0,452.0,215.4,259.9,374.9
1650228,428.3,478.2,100.8,296.7,191.7
1650229,291.7,46.4,270.1,289.6,237.2
1650230,200.3,381.8,81.0,61.3,306.7
1650231,169.1,310.9,317.2,452.2,106.0
1650232,465.1,200.2,385.8,368.3,448.0
1650233,464.1,342.9,64.7,42.8,317.7
1650234,60.7,456.2,204.8,455.3,474.2
1650235,455.1,469.7,193.3,199.6,204.1
1650236,131.1,127.1,67.2,450.3,255.6
1650237,418.6,193.8,483.7,52.4,247.4
1650238,494.9,101.3,284.2,493.2,211.8
1650239,295.7,194.6,170.0,80.1,486.0
1650240,28.3,148.6,70.2,45.7,476.1
1650241,27.0,438.0,219.1,448.0,52.5
1650242,340.7,400.0,456.5,217.7,353.3
1650243,211.7,168.9,384.4,129.5,491.0
1650244,445.7,296.8,148.1,433.3,261.4
1650245,131.1,200.7,400.3,152.4,357.2
1650246,41.4,342.8,56.6,250.1,165.6
1650247,145.7,393.9,438.1,353.1,19.3
1650248,65.7,401.3,112.0,286.8,344.7
1650249,482.2,74.2,330.3,325.9,494.2
1650250,417.0,65.6,462.4,32.8,18.9
1650251,264.6,307.7,19.3,472.6,297.9
1650252,289.1,19.1,55.7,380.3,293.4
1650253,475.4,160.0,167.8,248.7,474.7
1650254,345.9,481.7,311.6,385.0,393.7
1650255,205.0,10.9,260.4,202.8,159.2
1650256,170.2,28.8,267.9,403.5,385.9
1650257,81.8,294.1,39.3,189.7,241.7
1650258,169.3,118.1,476.9,215.1,219.8
1650259,173.0,253.8,180.9,146.3,349.4
1650260,165.0,340.2,411.4,372.6,267.2
1650261,153.8,222.2,316.3,140.8,48.8
1650262,368.7,458.9,226.9,263.5,220.7
1650263,398.3,304.0,242.8,318.9,329.5
1650264,340.8,299.7,244.8,307.4,332.0
1650265,73.3,262.7,149.4,481.8,253.9
1650266,336.4,214.2,375.6,286.9,35.5
1650267,499.4,307.4,142.4,140.0,81.1
1650268,252.7,62.7,256.4,33.4,479.3
1650269,251.0,396.6,267.6,458.0,262.5
1650270,492.5,370.1,269.6,283.4,333.1
1650271,407.8,307.0,36.4,38.8,461.5
1650272,211.6,389.7,12.5,215.6,348.7
1650273,92.4,40.1,41.9,231.1,226.2
1650274,296.7,308.8,474.5,334.9,235.5
1650275,231.7,67.3,316.3,104.8,123.2
1650276,450.7,339.7,160.5,384.5,293.4
1650277,178.7,359.1,70.4,84.6,219.8
1650278,263.5,261.3,410.2,145.5,230.2
1650279,495.4,38.5,367.8,324.6,73.8
1650280,184.1,41.0,20.8,339.4,363.7
1650281,232.7,51.0,416.2,444.9,228.1
1650282,407.7,361.6,170.8,234.6,129.6
1650283,200.1,278.5,200.2,224.9,344.5
1650284,251.5,284.0,329.6,200.0,215.7
1650285,141.8,148.0,351.9,249.2,160.1
1650286,220.1,338.1,254.6,269.8,50.6
1650287,312.7,482.3,79.9,444.4,495.3
1650288,181.8,195.0,396.3,254.8,21.9
1650289,301.8,52.4,435.4,447.1,285.7
1650290,433.0,434.5,303.0,82.2,163.7
1650291,44.5,396.5,167.5,125.8,256.2
1650292,169.7,50.8,236.2,394.5,61.7
1650293,415.4,88.3,23.2,259.2,396.7
1650294,83.6,347.9,169.7,14.9,202.9
1650295,239.5,449.2,86.2,461.0,248.9
1650296,147.1,297.6,414.2,107.5,173.2
1650297,232.7,496.1,483.6,227.6,167.3
1650298,330.3,168.9,212.7,166.2,371.6
1650299,333.9,485.0,249.0,355.2,252.9
1650300,80.2,296.3,397.7,455.8,444.1
1650301,277.2,195.9,88.3,260.7,151.0
1650302,443.5,265.0,311.3,92.7,71.2
1650303,451.9,225.3,112.7,156.1,318.1
1650304,119.2,404.5,417.5,216.1,452.0
1650305,238.5,105.5,291.7,384.3,261.4
1650306,487.0,490.6,284.0,482.1,163.2
1650307,264.3,209.2,364.8,119.4,391.9
1650308,247.5,122.9,22.3,125.1,41.7
1650309,189.0,306.2,138.1,207.9,165.0
1650310,490.2,322.3,55.6,235.3,361.7
1650311,286.6,439.8,309.9,407.8,444.6
1650312,276.0,97.9,198.4,239.5,97.7
1650313,39.8,256.3,114.9,419.0,123.8
1650314,271.4,10.2,138.4,76.1,283.4
1650315,54.3,286.9,340.3,123.9,151.0
1650316,434.2,242.8,202.9,96.1,94.1
1650317,410.4,490.4,411.8,275.3,450.3
1650318,224.6,402.6,437.5,189.0,36.7
1650319,107.2,112.6,193.4,197.5,411.7
1650320,373.1,320.9,310.7,341.4,101.1
1650321,302.4,203.9,38.2,312.6,324.0
1650322,430.1,489.1,52.7,415.6,180.6
1650323,494.8,96.5,140.7,98.1,198.0
1650324,324.4,44.7,140.0,278.3,457.6
1650325,302.5,150.3,462.3,231.4,341.7
1650326,184.5,109.9,380.6,299.5,367.2
1650327,51.5,151.7,149.6,75.4,412.5
1650328,463.6,63.2,378.3,497.8,337.8
1650329,94.3,406.0,489.4,90.0,358.8
1650330,386.5,407.5,81.6,484.4,331.7
1650331,432.7,275.2,388.4,62.5,489.6
1650332,292.1,56.0,81.4,67.9,103.5
1650333,360.2,108.1,495.2,245.3,101.8
1650334,464.7,148.8,372.3,183.8,273.9
1650335,303.2,154.4,73.1,365.1,410.3
1650336,210.6,169.0,108.9,354.8,378.6
1650337,383.1,454.7,151.2,437.4,358.2
1650338,23.2,435.7,292.5,292.7,60.2
1650339,329.6,321.8,263.7,229.3,340.1
1650340,94.9,17.4,424.6,200.2,81.8
1650341,158.6,133.8,93.5,260.3,49.8
1650342,432.7,143.9,341.9,36.0,262.0
1650343,419.9,351.9,472.4,171.1,197.6
1650344,44.1,392.7,264.3,332.2,175.3
1650345,424.7,328.2,312.7,448.8,364.5
1650346,435.7,74.8,298.9,23.5,410.2
1650347,436.2,452.8,290.9,316.3,282.8
1650348,227.2,90.0,452.0,452.2,236.6
1650349,146.5,355.1,149.8,163.0,454.2
1650350,88.3,184.1,440.3,372.7,422.5
1650351,120.2,352.2,437.3,42.6,174.5
1650352,28.1,20.5,403.2,157.8,187.0
1650353,126.5,43.6,123.2,253.2,230.8
1650354,493.3,118.7,85.2,272.0,344.1
1650355,177.9,267.2,295.0,387.0,302.2
1650356,107.2,243.8,471.5,383.3,200.9
1650357,184.5,106.4,390.0,285.9,224.5
1650358,173.0,51.0,411.3,41.8,232.8
1650359,459.6,54.3,69.5,308.7,78.6
1650360,332.1,236.6,339.6,14.2,356.6
1650361,345.4,60.1,17.3,132.3,252.6
1650362,132.1,420.9,157.8,326.2,31.8
1650363,243.2,272.4,85.9,135.0,102.3
1650364,310.3,221.9,403.5,210.9,432.1
1650365,227.8,401.7,282.9,262.7,132.4
1650366,248.1,349.3,114.6,215.2,254.8
1650367,282.1,360.2,30.4,153.7,404.4
1650368,167.8,11.6,464.6,325.1,351.5
1650369,248.3,68.7,359.7,354.2,386.9
1650370,379.2,435.3,340.7,297.7,145.5
1650371,228.4,491.7,403.4,171.5,205.2
1650372,105.5,489.6,381.6,366.8,268.1
1650373,156.0,289.7,84.9,292.5,470.8
1650374,52.4,159.8,296.3,359.9,119.9
1650375,290.8,342.6,113.3,158.4,173.8
1650376,275.0,162.0,231.0,302.6,382.5
1650377,77.1,477.4,404.1,252.4,444.7
1650378,243.8,423.6,442.0,388.6,218.8
1650379,231.6,300.1,114.4,39.5,429.0
1650380,170.0,89.3,221.4,302.3,303.3
1650381,493.4,380.6,484.3,54.6,226.9
1650382,151.6,462.9,10.0,484.0,66.5
1650383,161.5,395.6,417.8,442.2,497.6
1650384,58.6,431.1,125.2,283.6,260.2
1650385,492.1,172.2,172.3,299.5,103.2
1650386,350.6,409.5,470.5,227.1,433.4
1650387,310.0,196.9,458.8,97.7,280.7
1650388,51.6,247.0,429.7,16.5,433.8
1650389,15.1,218.0,316.2,402.6,351.6
1650390,282.8,335.2,338.7,236.8,430.4
1650391,212.3,88.6,21.6,376.1,396.6
1650392,31.7,254.4,477.5,191.2,153.3
1650393,94.1,277.8,150.7,424.0,259.3
1650394,388.2,288.5,282.1,267.7,257.7
1650395,434.5,245.8,11.9,56.3,151.9
1650396,29.7,361.7,244.6,322.8,246.3
1650397,275.2,215.5,49.9,136.2,237.4
1650398,282.9,283.5,292.8,284.9,392.9
1650399,466.0,479.8,15.0,282.9,34.9
1650400,404.9,130.2,151.1,455.6,301.5
1650401,122.3,200.0,297.1,360.3,125.2
1650402,387.8,374.5,202.4,143.5,123.4
1650403,302.1,307.5,433.3,259.9,141.4
1650404,496.3,339.8,16.8,226.3,496.0
1650405,350.5,231.3,139.3,265.4,20.4
1650406,214.7,165.4,96.2,374.1,338.1
1650407,428.6,452.1,362.9,241.8,379.9
1650408,402.1,443.7,50.3,425.2,396.9
1650409,325.5,463.8,40.0,447.7,420.8
1650410,281.8,235.2,352.2,152.1,108.8
1650411,340.1,289.2,473.5,480.4,479.1
1650412,328.0,418.6,54.5,306.9,498.1
1650413,359.3,305.3,446.3,87.0,238.0
1650414,403.7,327.3,461.3,304.0,460.5
1650415,495.0,178.1,218.8,234.7,403.9
1650416,302.8,230.8,226.8,335.0,241.0
1650417,297.5,330.9,203.5,314.5,179.3
1650418,496.8,228.9,163.6,224.6,262.2
1650419,389.8,316.6,215.7,419.5,430.6
1650420,35.3,467.4,255.7,234.6,13.1
1650421,416.3,27.5,201.5,468.0,217.7
1650422,375.0,31.9,462.0,60.8,184.9
1650423,45.9,387.9,334.0,50.1,385.6
1650424,150.2,441.2,181.0,86.8,413.4
1650425,63.6,364.0,471.6,405.7,247.1
1650426,377.2,11.5,461.5,286.6,158.7
1650427,137.8,401.0,25.4,352.1,216.0
1650428,322.6,465.4,101.8,440.7,41.0
1650429,220.0,282.3,111.8,437.3,175.9
1650430,105.0,88.4,139.8,287.2,485.7
1650431,184.9,397.7,98.4,20.5,375.3
1650432,84.5,147.1,468.2,200.0,229.5
1650433,73.3,38.8,461.3,483.1,14.7
1650434,41.9,50.8,475.1,288.3,85.6
1650435,255.7,452.4,13.4,364.4,119.9
1650436,291.4,407.3,483.1,284.7,347.6
1650437,21.5,270.1,213.7,41.0,301.2
1650438,189.9,435.9,273.9,315.6,202.1
1650439,404.3,405.5,309.9,15.0,294.1
1650440,479.9,303.4,152.8,413.3,168.9
1650441,142.8,60.2,387.6,129.8,19.3
1650442,348.9,51.0,223.9,456.8,129.0
1650443,163.7,17.8,191.6,45.4,194.9
1650444,117.9,317.6,85.7,80.3,140.8
1650445,,285.9,267.3,124.5,458.4
1650446,153.6,109.3,453.8,156.2,218.9
1650447,83.2,495.0,50.4,381.4,217.2
1650448,493.6,47.5,369.1,128.9,164.6
1650449,135.4,334.6,377.7,429.5,488.3
1650450,363.6,79.7,248.7,182.2,247.9
1650451,497.7,219.4,384.6,492.1,65.3
1650452,122.0,216.5,98.3,476.3,496.3
1650453,58.1,321.2,344.9,176.3,278.1
1650454,77.0,224.9,202.3,291.7,222.4
1650455,136.3,328.3,177.4,58.5,388.5
1650456,121.5,331.6,86.8,11.9,149.6
1650457,492.9,326.1,234.8,184.2,289.7
1650458,217.5,149.2,452.3,58.2,482.0
1650459,55.1,81.1,253.7,104.2,327.1
1650460,477.5,71.8,266.5,208.1,223.8
1650461,388.3,54.9,410.1,13.1,201.7
1650462,322.2,138.3,301.7,62.1,215.6
1650463,313.3,241.7,461.5,349.7,227.9
1650464,95.6,319.1,301.2,267.2,29.0
1650465,323.4,172.8,472.1,457.3,138.3
1650466,238.8,424.4,54.1,438.7,318.7
1650467,135.8,146.2,220.6,133.4,65.3
1650468,183.4,186.2,464.0,375.5,142.2
1650469,78.2,305.1,237.5,446.8,18.2
1650470,325.8,322.8,301.4,405.5,212.2
1650471,300.6,119.2,425.1,465.9,307.8
1650472,137.2,418.8,49.2,323.6,485.1
1650473,248.7,349.6,345.7,345.6,87.3
1650474,330.6,182.8,129.0,411.1,209.4
1650475,457.1,38.6,404.5,211.2,441.5
1650476,475.5,177.3,291.6,20.1,38.4
1650477,62.3,335.8,419.9,279.2,268.7
1650478,50.4,11.0,447.6,80.0,429.8
1650479,125.7,18.6,22.0,114.8,467.9
1650480,360.3,236.5,302.0,109.4,26.0
1650481,334.9,400.5,453.6,270.9,105.3
1650482,235.2,406.5,82.7,69.0,153.2
1650483,240.6,236.6,364.5,315.9,376.0
1650484,435.2,29.6,106.7,129.4,120.9
1650485,54.4,234.4,134.2,74.7,138.9
1650486,133.4,109.3,316.5,282.7,283.9
1650487,167.4,261.7,419.1,432.6,59.1
1650488,259.6,235.3,330.9,50.6,456.9
1650489,70.0,336.6,364.8,371.6,143.5
1650490,175.0,208.1,327.8,399.7,308.6
1650491,34.3,50.3,40.2,71.5,451.0
1650492,233.3,436.6,422.9,340.4,28.1
1650493,45.9,282.7,96.8,106.8,201.2
1650494,185.8,479.1,304.9,163.0,183.7
1650495,392.9,112.4,262.2,239.5,203.8
1650496,184.9,255.5,245.9,346.5,226.2
1650497,321.4,365.3,163.5,229.0,484.8
1650498,154.4,225.5,286.4,462.3,314.2
1650499,233.4,373.0,199.5,30.3,252.5
1650500,198.1,383.7,247.4,135.7,456.7
1650501,137.4,139.1,399.2,419.6,352.9
1650502,439.1,392.3,209.9,315.7,256.4
1650503,176.3,259.9,292.1,17.1,299.3
1650504,,133.6,58.3,265.9,184.9
1650505,448.3,156.9,416.1,50.1,297.4
1650506,24.8,252.8,352.4,154.2,107.0
1650507,414.2,22.8,365.7,432.7,299.7
1650508,434.4,246.2,109.5,470.2,375.2
1650509,278.8,423.1,374.4,149.5,379.0
1650510,102.6,61.4,346.2,479.7,86.1
1650511,130.1,493.8,22.4,304.4,498.1
1650512,432.3,499.2,477.2,258.7,495.0
1650513,282.7,341.2,450.7,60.6,436.8
1650514,410.4,143.7,385.8,173.3,59.0
1650515,87.9,432.7,430.9,336.0,82.0
1650516,95.9,215.9,242.8,239.7,467.3
1650517,15.0,403.7,449.6,182.8,309.1
1650518,109.6,156.9,461.7,123.7,181.9
1650519,260.3,191.5,389.5,450.5,463.3
1650520,215.5,49.5,119.4,389.0,417.9
1650521,462.8,244.1,418.9,393.4,57.2
1650522,161.2,187.2,499.3,183.5,179.2
1650523,386.5,389.8,192.0,179.1,366.4
1650524,451.8,75.9,343.4,274.4,21.9
1650525,483.4,426.3,230.5,448.9,484.0
1650526,439.4,105.6,392.4,106.1,236.4
1650527,337.2,42.4,337.1,181.6,268.2
1650528,166.5,309.2,483.9,378.3,75.3
1650529,84.7,19.8,286.1,230.4,106.6
1650530,272.3,140.8,199.6,280.1,224.0
1650531,,320.9,368.4,478.7,34.8
1650532,452.0,52.9,79.4,88.6,28.1
1650533,175.4,391.1,424.1,421.8,412.3
1650534,377.8,245.9,202.0,139.8,292.9
1650535,329.0,422.3,437.3,323.0,313.7
1650536,95.9,483.5,73.4,41.5,255.9
1650537,356.9,293.9,212.8,338.5,271.4
1650538,11.1,441.0,188.1,363.8,209.6
1650539,292.3,233.2,473.3,131.0,371.3
1650540,388.8,118.1,160.6,322.4,147.7
1650541,308.3,120.6,112.0,33.6,198.2
1650542,69.1,21.3,451.6,150.9,274.5
1650543,298.7,278.0,270.6,156.9,396.9
1650544,302.5,448.1,12.6,475.5,468.3
1650545,412.2,321.4,409.4,163.4,314.1
1650546,158.9,221.9,37.4,358.8,157.7
1650547,490.1,495.6,274.8,260.2,221.6
1650548,328.9,85.8,71.3,349.7,306.0
1650549,80.0,144.3,178.1,37.2,17.9
1650550,481.7,453.9,244.2,14.2,141.9
1650551,93.5,138.6,36.8,21.3,66.4
1650552,366.9,121.1,94.5,188.4,252.5
1650553,261.7,77.7,371.0,393.5,57.2
1650554,391.5,359.7,38.6,365.2,290.4
1650555,23.3,304.0,382.6,94.9,495.3
1650556,410.0,335.5,418.0,498.4,466.9
1650557,390.6,300.9,200.9,132.2,162.2
1650558,377.1,148.5,354.1,477.7,243.5
1650559,461.9,48.0,81.9,413.0,66.4
1650560,103.3,257.3,72.7,384.4,374.5
1650561,423.7,419.3,97.5,333.6,156.6
1650562,414.0,350.1,37.6,58.9,244.0
1650563,429.2,197.7,57.2,402.3,193.0
1650564,353.4,372.1,404.9,88.3,376.4
1650565,411.0,476.3,215.9,247.2,443.3
1650566,138.8,305.3,494.7,314.7,45.6
1650567,463.5,407.4,453.3,372.8,427.6
1650568,10.2,279.8,332.6,305.6,192.6
1650569,32.4,316.1,144.8,413.9,90.3
1650570,65.6,442.9,285.8,52.7,188.6
1650571,327.1,188.2,114.5,346.0,376.4
1650572,259.9,352.8,468.9,393.5,120.3
1650573,471.2,315.7,20.6,176.8,95.0
1650574,280.4,108.3,384.6,244.3,162.3
1650575,141.5,41.3,193.0,386.8,424.5
1650576,314.5,405.9,16.8,368.9,143.4
1650577,335.0,82.0,108.6,424.2,292.5
1650578,43.8,332.2,132.5,109.0,406.3
1650579,289.5,198.2,62.6,235.9,73.3
1650580,438.9,41.1,386.2,162.3,155.4
