EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1080072,308.4,Support,M,453.1,48.6
1080073,43.5,HR,M,386.6,383.9
1080074,493.2,Engineering,M,343.5,483.4
1080075,200.0,HR,F,41.8,60.7
1080076,43.9,Engineering,F,286.6,188.0
1080077,433.0,Sales,M,396.0,168.1
1080078,337.2,Support,M,152.9,363.9
1080079,67.5,Sales,M,292.0,237.3
1080080,321.0,Sales,F,264.5,307.3
1080081,400.4,Support,F,227.9,325.5
1080082,250.5,Sales,M,388.5,369.6
1080083,91.3,Sales,F,428.6,256.9
1080084,275.7,HR,F,34.2,126.9
1080085,351.8,Sales,M,488.3,305.8
1080086,423.6,HR,M,213.3,307.9
1080087,282.3,Support,M,459.3,315.2
1080088,389.4,Sales,M,478.0,218.5
1080089,29.3,Engineering,F,280.8,75.7
1080090,490.5,Support,F,216.4,211.0
1080091,237.1,Engineering,F,209.8,10.5
1080092,475.1,Support,F,116.8,278.8
1080093,164.6,HR,M,25.5,38.6
1080094,77.9,HR,F,333.4,450.6
1080095,62.2,Engineering,M,126.0,28.2
1080096,273.7,Sales,F,466.3,366.3
1080097,433.0,Engineering,F,107.4,483.3
1080098,312.4,Support,F,449.6,175.8
1080099,365.7,HR,F,111.9,408.0
1080100,78.5,Sales,F,15.8,287.7
1080101,151.1,Engineering,F,212.5,43.5
1080102,43.4,Sales,F,478.2,215.1
1080103,218.2,Sales,F,287.1,49.2
1080104,356.0,Sales,F,94.6,164.7
1080105,277.8,Support,F,418.7,174.3
1080106,84.6,Engineering,M,386.9,88.7
1080107,463.1,Support,F,195.6,254.8
1080108,369.0,Engineering,F,258.6,15.5
1080109,285.3,Engineering,F,392.5,83.1
1080110,221.6,HR,F,23.4,487.2
1080111,411.1,Sales,F,62.4,483.3
1080112,241.3,Sales,F,190.1,237.5
1080113,335.1,HR,F,384.7,112.2
1080114,47.8,Sales,M,139.7,322.5
1080115,397.3,Sales,M,179.3,491.1
1080116,302.0,Sales,M,424.8,390.5
1080117,270.7,HR,F,142.7,425.1
1080118,10.1,Engineering,F,421.6,230.7
1080119,327.0,HR,M,42.4,370.7
1080120,41.6,Support,M,327.7,97.9
1080121,366.4,Support,M,54.6,183.9
1080122,74.6,HR,F,140.6,149.5
1080123,166.9,Support,F,330.3,429.8
1080124,113.7,Engineering,F,100.2,332.2
1080125,20.6,Support,F,19.5,201.6
1080126,69.4,HR,M,353.3,125.7
1080127,260.1,Engineering,F,131.3,467.6
1080128,444.6,HR,M,469.5,214.3
1080129,359.4,HR,M,191.6,294.0
1080130,384.0,HR,M,70.0,487.2
1080131,191.1,Sales,F,458.4,249.9
1080132,475.0,Support,F,172.4,71.9
1080133,201.5,Engineering,M,38.7,220.3
1080134,295.5,Support,F,449.6,318.9
1080135,237.1,Sales,M,463.2,80.9
1080136,272.6,HR,M,332.6,391.9
1080137,62.3,Support,M,462.6,69.6
1080138,34.1,HR,M,285.1,236.3
1080139,39.5,HR,F,118.0,222.3
1080140,314.2,Support,M,125.6,360.4
1080141,109.5,Engineering,M,194.3,95.6
1080142,174.1,Engineering,M,276.1,115.8
1080143,341.8,Support,M,409.6,12.3
1080144,236.2,Sales,M,120.2,185.4
1080145,308.6,HR,M,284.9,90.5
1080146,485.3,Sales,M,242.1,252.6
1080147,484.2,Sales,M,410.1,82.2
1080148,419.7,HR,M,404.5,498.5
1080149,79.2,HR,M,122.4,421.9
1080150,448.6,Support,F,277.4,
1080151,326.8,HR,F,398.7,101.7
1080152,482.9,Support,M,367.9,480.4
1080153,274.2,Sales,M,34.5,177.3
1080154,394.6,Engineering,M,197.8,475.5
1080155,427.0,Support,M,349.7,451.4
1080156,340.5,Engineering,F,62.9,337.3
1080157,83.1,Engineering,M,403.5,265.3
1080158,144.1,Engineering,M,228.9,398.9
1080159,44.0,HR,M,191.3,
1080160,202.4,HR,M,13.2,25.3
1080161,493.2,HR,M,258.7,134.8
1080162,345.2,HR,M,167.6,190.8
1080163,153.5,Support,F,179.3,379.8
1080164,160.5,HR,F,295.2,235.8
1080165,199.9,Engineering,F,358.0,325.4
1080166,337.4,Sales,M,389.6,178.3
1080167,390.6,Engineering,F,124.4,238.8
1080168,484.0,Support,M,472.4,293.3
1080169,48.8,Engineering,F,301.5,269.1
1080170,182.0,Support,F,420.4,488.0
1080171,175.2,Support,F,143.9,342.9
1080172,486.5,HR,F,462.2,195.2
1080173,393.1,Support,F,301.5,164.8
1080174,473.0,HR,M,471.7,266.8
1080175,364.4,Sales,M,144.3,207.9
1080176,274.9,HR,F,51.9,160.3
1080177,432.7,Sales,F,490.4,489.8
1080178,253.7,HR,M,342.2,423.0
1080179,37.3,Support,M,77.5,480.6
1080180,446.7,Support,F,460.0,351.7
1080181,362.8,HR,F,150.0,456.9
1080182,230.8,Engineering,F,56.2,139.2
1080183,303.8,Sales,F,478.4,475.1
1080184,326.1,Sales,F,397.6,323.4
1080185,20.0,Sales,M,249.2,432.0
1080186,135.5,Engineering,M,466.0,158.6
1080187,245.2,HR,M,439.0,20.2
1080188,433.4,Engineering,M,471.0,39.4
1080189,452.7,Engineering,F,59.1,468.9
1080190,378.8,HR,F,450.4,104.3
1080191,37.2,Engineering,F,50.3,122.9
1080192,179.0,Engineering,M,145.1,301.9
1080193,101.2,Sales,F,56.5,491.7
1080194,293.7,Sales,M,402.6,29.1
1080195,50.2,Support,M,316.8,228.7
1080196,470.0,HR,F,189.0,317.2
1080197,426.4,Sales,F,290.1,275.5
1080198,377.1,Support,M,403.5,345.5
1080199,78.8,Support,M,41.9,387.9
1080200,310.5,Sales,F,64.4,25.9
1080201,415.7,Sales,M,437.6,15.8
1080202,373.2,HR,M,436.9,484.7
1080203,359.0,Sales,F,234.6,232.5
1080204,19.4,Sales,F,410.9,136.1
1080205,223.1,Sales,M,165.1,207.3
1080206,436.1,Sales,F,451.6,72.5
1080207,433.5,HR,M,82.3,212.1
1080208,141.9,Engineering,F,444.0,28.6
1080209,171.4,Engineering,F,287.0,208.2
1080210,315.5,Engineering,M,24.6,22.1
1080211,342.1,HR,F,76.1,254.5
1080212,351.1,Engineering,F,335.6,333.9
1080213,187.9,HR,F,428.7,126.7
1080214,35.7,Support,M,457.3,92.2
1080215,484.5,HR,M,245.1,373.0
1080216,299.3,Engineering,F,217.3,265.0
1080217,316.5,Engineering,M,425.0,15.1
1080218,110.3,HR,F,39.4,153.4
1080219,64.8,Engineering,M,53.8,233.1
1080220,389.0,Sales,M,343.2,237.4
1080221,159.5,Support,M,242.0,492.2
1080222,428.6,HR,F,324.3,251.8
1080223,43.6,HR,M,269.2,297.6
1080224,76.2,Sales,M,322.3,236.2
1080225,156.7,HR,F,310.4,96.0
1080226,148.0,Engineering,M,372.5,488.8
1080227,206.4,Support,F,101.2,214.1
1080228,131.7,Sales,F,411.7,281.3
1080229,141.9,Sales,M,246.8,292.8
1080230,349.0,Sales,F,141.1,177.1
1080231,278.1,Support,M,188.7,218.9
1080232,444.7,Support,F,300.5,317.0
1080233,207.6,Engineering,F,387.5,365.8
1080234,253.1,Sales,F,458.5,54.3
1080235,256.5,Support,F,471.1,494.4
1080236,93.3,Engineering,M,188.6,483.6
1080237,379.3,Engineering,F,380.7,208.9
1080238,67.4,Sales,F,160.5,319.5
1080239,332.2,Support,F,265.0,473.0
1080240,152.1,HR,M,133.7,345.4
1080241,189.1,Support,M,141.6,293.0
1080242,223.1,Sales,M,279.5,313.1
1080243,472.8,Support,F,363.9,327.3
1080244,118.9,Sales,F,250.6,45.3
1080245,248.6,Support,M,329.2,18.6
1080246,420.1,Engineering,F,155.8,376.7
1080247,28.0,Sales,M,46.5,298.7
1080248,321.6,Support,F,495.0,183.0
1080249,73.0,HR,F,417.9,149.6
1080250,115.8,Sales,F,302.5,88.3
1080251,291.7,Engineering,F,488.9,145.5
1080252,320.3,Support,M,200.3,280.6
1080253,118.0,Support,M,193.3,
1080254,130.3,HR,F,212.4,451.5
1080255,340.8,Support,M,498.6,412.8
1080256,251.4,Sales,F,230.0,266.9
1080257,166.3,Support,M,10.2,97.0
1080258,418.7,HR,M,440.3,123.8
1080259,303.4,Sales,F,157.4,95.2
1080260,350.6,HR,M,480.7,366.4
1080261,374.9,HR,M,395.3,464.8
1080262,208.0,HR,M,187.9,10.1
1080263,100.2,Engineering,F,336.3,369.5
1080264,65.1,Sales,M,123.0,310.9
1080265,432.9,Sales,M,423.7,461.9
1080266,402.2,Engineering,F,453.9,14.2
1080267,348.0,HR,F,340.1,84.6
1080268,67.0,HR,M,256.1,345.3
1080269,447.5,Sales,M,273.6,165.6
1080270,179.7,HR,F,226.5,164.5
1080271,260.8,Engineering,M,440.2,427.7
1080272,407.9,HR,F,482.5,249.3
1080273,49.0,HR,F,366.4,37.4
1080274,214.4,Engineering,M,317.9,359.4
1080275,98.7,Engineering,F,111.4,28.8
1080276,431.4,Engineering,F,474.1,161.7
1080277,199.1,Engineering,F,203.1,307.2
1080278,162.0,Support,F,497.2,369.7
1080279,363.1,Sales,M,52.0,155.6
1080280,361.1,Engineering,F,478.8,196.9
1080281,394.2,Support,M,296.4,402.1
1080282,321.4,Engineering,F,26.6,413.5
1080283,389.0,Support,F,310.0,486.3
1080284,228.1,Sales,F,444.1,79.6
1080285,418.8,Engineering,F,386.0,13.1
1080286,332.5,HR,M,24.2,44.5
1080287,208.8,HR,M,113.8,167.8
1080288,151.9,HR,F,435.5,359.0
1080289,79.6,HR,M,279.7,348.7
1080290,263.2,Sales,M,389.7,469.7
1080291,162.4,HR,M,331.8,
1080292,476.5,Sales,F,423.8,95.6
1080293,321.8,Support,F,397.0,232.1
1080294,454.6,HR,F,432.4,255.2
1080295,256.2,Sales,M,138.2,315.9
1080296,421.1,HR,M,179.2,423.7
1080297,116.1,Sales,M,238.0,441.7
1080298,259.3,Sales,M,432.2,420.3
1080299,15.1,Sales,M,13.2,370.4
1080300,203.5,Support,M,375.3,356.2
1080301,66.3,HR,F,365.7,198.9
1080302,59.1,Engineering,M,57.5,429.5
1080303,327.4,HR,M,476.6,427.6
1080304,421.2,Support,F,145.6,443.5
1080305,170.4,Support,M,376.7,91.8
1080306,49.8,HR,M,288.8,166.4
1080307,264.9,Support,F,10.5,381.5
1080308,290.6,Engineering,F,260.5,400.9
1080309,326.6,HR,M,427.2,83.3
1080310,405.8,Support,M,247.7,367.3
1080311,375.3,HR,F,392.6,413.1
1080312,249.7,Engineering,M,235.7,392.9
1080313,132.0,Sales,M,201.6,381.0
1080314,496.7,HR,F,427.4,368.2
1080315,105.7,Engineering,M,174.7,189.4
1080316,174.6,Engineering,F,174.6,341.4
1080317,389.3,HR,F,236.4,279.5
1080318,88.8,Engineering,F,47.8,
1080319,223.0,Sales,F,498.4,62.6
1080320,266.6,Sales,F,103.5,88.6
1080321,455.4,HR,M,432.7,112.1
1080322,170.4,HR,M,37.2,438.4
1080323,297.6,Support,M,449.0,328.7
1080324,311.6,HR,M,184.1,352.1
1080325,86.0,HR,F,167.0,486.0
1080326,306.0,Sales,M,188.0,405.7
1080327,179.4,HR,M,378.2,212.4
1080328,436.6,Support,M,342.9,34.7
1080329,495.0,Engineering,F,495.8,136.1
1080330,255.0,Engineering,F,211.6,493.6
1080331,147.7,HR,M,294.5,474.2
1080332,257.8,HR,M,432.3,140.1
1080333,204.1,Support,F,337.0,492.1
1080334,196.3,Engineering,M,452.4,441.2
1080335,281.2,Engineering,M,119.9,51.7
1080336,217.8,Support,F,115.0,472.7
1080337,344.5,Engineering,F,165.3,230.8
1080338,160.3,Support,M,104.6,441.2
1080339,341.2,HR,M,478.8,45.9
1080340,15.9,Engineering,M,205.2,160.2
1080341,468.9,Support,M,11.3,314.6
1080342,308.3,Sales,F,260.4,211.7
1080343,101.8,Engineering,M,148.5,418.7
1080344,97.9,Support,M,349.8,442.8
1080345,127.8,Sales,M,398.0,366.5
1080346,371.5,HR,M,341.9,426.3
1080347,100.7,Support,M,75.5,314.6
1080348,357.1,Support,M,167.4,420.8
1080349,150.5,Support,F,365.2,234.3
1080350,299.5,Sales,F,483.9,52.6
1080351,310.9,Engineering,M,153.4,448.1
1080352,267.8,HR,M,283.2,22.7
1080353,424.2,Sales,F,116.5,349.1
1080354,333.4,Sales,M,313.1,474.4
1080355,486.0,Sales,M,139.1,449.4
1080356,45.4,Sales,M,100.2,129.2
1080357,246.7,HR,M,83.3,432.8
1080358,100.9,HR,F,420.0,158.4
1080359,370.7,HR,F,207.3,277.8
1080360,112.1,Support,M,237.3,160.9
1080361,347.4,HR,F,260.1,434.5
1080362,461.0,HR,F,382.2,197.8
1080363,363.8,Support,F,105.1,296.4
1080364,336.1,HR,M,194.8,183.2
1080365,223.9,Sales,M,198.3,403.7
1080366,92.7,Engineering,F,170.1,67.0
1080367,32.1,Sales,F,195.6,408.9
1080368,82.6,Support,F,280.6,29.9
1080369,380.8,Support,M,52.4,251.5
1080370,297.8,Support,F,135.3,339.4
1080371,183.6,Support,F,474.1,102.7
1080372,416.7,Sales,M,478.5,13.7
1080373,394.5,Sales,M,419.7,160.5
1080374,58.1,Sales,M,32.8,370.7
1080375,136.2,Engineering,F,268.8,21.9
1080376,215.0,Support,F,349.1,153.0
1080377,228.5,Engineering,M,120.0,71.0
1080378,353.1,Engineering,M,459.9,269.9
1080379,369.3,Support,M,499.0,449.1
1080380,427.5,Support,F,58.1,218.4
1080381,344.3,Engineering,F,345.8,351.2
1080382,420.0,Sales,M,215.1,475.4
1080383,109.7,Support,M,380.4,315.0
1080384,265.3,HR,M,115.7,96.3
1080385,457.1,HR,F,364.4,472.3
1080386,21.2,HR,F,472.7,480.5
1080387,26.2,Engineering,F,389.0,40.4
1080388,462.1,Sales,M,491.5,102.9
1080389,457.1,Engineering,M,201.4,422.0
1080390,166.6,Support,M,41.8,447.5
1080391,475.1,Engineering,F,128.0,301.1
1080392,424.5,Sales,F,289.8,366.7
1080393,116.2,Sales,F,222.0,
1080394,178.6,HR,F,169.6,21.4
1080395,201.7,HR,F,122.4,174.6
1080396,128.6,Support,M,353.0,431.4
1080397,373.5,Support,M,426.6,420.5
1080398,277.4,Support,M,146.8,195.0
1080399,290.7,Sales,M,130.7,200.3
1080400,269.6,Sales,F,17.8,270.1
1080401,224.5,Engineering,F,256.0,367.2
1080402,395.6,HR,F,329.0,141.8
1080403,285.5,Sales,M,207.6,200.4
1080404,276.2,Support,F,250.1,214.9
1080405,296.0,HR,F,345.4,11.6
1080406,406.7,Sales,M,41.5,112.9
1080407,54.6,Support,M,476.6,275.9
1080408,82.3,Support,F,328.7,326.2
1080409,254.9,Engineering,F,279.4,480.8
1080410,218.4,HR,M,26.8,11.9
1080411,43.3,Engineering,M,317.6,273.1
1080412,56.0,Sales,M,136.0,210.8
1080413,418.0,Engineering,M,331.8,53.6
1080414,434.6,Sales,F,104.2,424.8
1080415,356.5,HR,F,483.2,220.5
1080416,337.6,Sales,F,331.3,22.0
1080417,255.2,Sales,F,431.1,255.1
1080418,489.2,Sales,F,96.8,353.3
1080419,66.5,Support,F,60.2,57.2
1080420,165.6,Support,M,256.8,
1080421,157.5,HR,F,404.0,55.6
1080422,412.0,Engineering,F,497.2,169.7
1080423,445.0,Sales,F,379.0,134.1
1080424,199.5,HR,F,167.1,230.9
1080425,350.4,Sales,M,497.5,215.2
1080426,426.3,Sales,M,411.8,64.1
1080427,233.4,Support,M,246.5,165.3
1080428,58.4,Engineering,M,161.2,139.8
1080429,156.9,Engineering,M,64.9,289.7
1080430,314.3,HR,F,380.2,479.0
1080431,408.3,Engineering,F,37.3,488.9
1080432,416.5,Sales,F,373.4,474.7
1080433,158.8,HR,F,449.7,487.2
1080434,145.1,HR,F,425.5,32.2
1080435,451.5,HR,F,373.0,355.2
1080436,497.6,Sales,M,434.3,71.1
1080437,15.8,Engineering,M,269.5,498.3
1080438,272.4,Sales,F,178.5,276.0
1080439,494.1,Support,F,195.5,347.4
1080440,413.8,Engineering,F,467.9,178.5
1080441,246.1,Sales,F,49.4,152.0
1080442,269.2,HR,M,359.4,13.8
1080443,391.0,Support,F,182.6,176.5
1080444,77.3,HR,M,435.0,236.7
1080445,43.0,Support,M,440.3,35.7
1080446,459.9,Engineering,F,402.6,300.7
1080447,35.5,HR,F,243.9,476.0
1080448,93.7,Sales,M,194.8,29.6
1080449,215.5,HR,F,263.3,356.0
1080450,142.3,HR,F,355.6,351.6
1080451,476.4,Support,M,431.6,344.5
1080452,218.9,Support,M,85.4,366.2
1080453,422.6,Engineering,M,121.5,112.8
1080454,280.1,HR,M,131.9,148.1
1080455,462.0,HR,F,285.2,155.6
1080456,365.3,Support,F,286.1,31.8
1080457,179.0,Engineering,M,280.8,449.6
1080458,163.2,Sales,F,361.9,210.7
1080459,251.6,Support,M,300.7,214.7
1080460,421.4,Support,F,208.1,460.0
1080461,398.6,Support,M,304.7,283.4
1080462,414.7,Sales,M,108.3,225.9
1080463,312.1,Engineering,F,277.5,230.5
1080464,139.8,Engineering,M,158.0,186.5
1080465,48.9,Engineering,F,453.8,272.8
1080466,52.4,Engineering,F,196.2,95.7
1080467,308.2,Sales,M,96.1,269.1
1080468,80.5,Support,F,453.7,73.9
1080469,80.4,HR,F,390.4,205.8
1080470,297.3,Engineering,F,480.5,305.5
1080471,141.0,Sales,M,363.8,406.9
1080472,311.2,Engineering,M,41.7,82.4
1080473,39.7,Engineering,F,157.2,436.4
1080474,330.5,HR,M,417.1,42.2
1080475,377.6,Engineering,M,479.0,126.0
1080476,456.8,Support,F,159.1,118.7
1080477,261.6,HR,F,399.2,186.6
1080478,29.5,HR,F,228.1,11.6
1080479,489.4,Engineering,F,128.7,70.8
1080480,102.3,Support,F,77.1,457.9
1080481,371.5,Support,F,261.9,418.1
1080482,166.9,Sales,M,267.1,288.6
1080483,177.9,Engineering,F,453.7,136.4
1080484,252.2,HR,M,321.2,175.4
1080485,174.2,Support,M,319.5,163.0
1080486,159.6,Sales,F,281.9,351.0
1080487,122.5,Sales,M,245.3,260.4
1080488,255.6,Engineering,M,23.5,24.3
1080489,210.3,Sales,M,59.1,184.0
1080490,150.3,Sales,F,141.1,59.1
1080491,66.6,Engineering,F,238.7,261.7
1080492,188.0,HR,F,338.8,222.0
1080493,222.3,HR,F,267.7,135.5
1080494,480.0,Support,F,254.0,197.8
1080495,306.4,Sales,F,112.1,398.3
1080496,15.1,Support,F,342.4,132.5
1080497,399.1,Support,M,382.6,377.0
1080498,236.3,HR,M,237.8,401.4
1080499,25.6,HR,M,188.3,254.3
1080500,25.3,Support,M,128.4,224.3
1080501,293.8,HR,M,420.2,57.5
1080502,380.3,HR,M,423.5,192.0
1080503,234.5,Sales,M,378.1,320.4
1080504,255.6,Engineering,M,228.4,52.3
1080505,46.0,Sales,F,316.5,491.4
1080506,232.2,HR,M,393.2,279.1
1080507,118.3,HR,M,25.8,416.7
1080508,270.3,Support,F,452.2,51.2
1080509,408.6,Support,F,385.9,384.9
1080510,342.0,Support,M,477.5,223.3
1080511,30.8,HR,M,489.9,154.1
1080512,434.4,Sales,M,405.5,25.1
1080513,20.6,Engineering,F,460.2,178.3
1080514,79.2,Sales,M,488.2,412.9
1080515,329.8,Engineering,M,208.5,60.2
1080516,13.8,Sales,M,428.6,443.2
1080517,105.9,Sales,M,324.5,209.5
1080518,213.5,Support,F,157.2,454.1
1080519,450.6,Engineering,M,440.0,289.1
1080520,35.9,Engineering,M,419.0,441.1
1080521,227.0,Sales,M,53.3,18.1
1080522,39.0,HR,F,425.6,71.4
1080523,354.9,Engineering,M,163.4,266.9
1080524,19.0,Support,F,69.1,328.5
1080525,391.2,Sales,F,382.6,83.4
1080526,466.2,Sales,F,183.1,430.2
1080527,115.4,Sales,F,422.3,483.5
1080528,74.7,Support,M,208.4,476.0
1080529,311.8,Engineering,F,195.1,415.3
1080530,173.2,Sales,M,181.1,162.9
1080531,339.9,Support,M,122.8,424.1
1080532,310.4,Engineering,F,214.2,104.9
1080533,364.7,HR,M,162.6,246.7
1080534,496.0,Support,M,254.2,295.3
1080535,407.3,Sales,F,403.7,360.1
1080536,353.2,Engineering,M,481.2,492.6
1080537,135.8,Engineering,F,101.2,237.0
1080538,20.3,HR,M,180.0,343.3
1080539,94.9,HR,F,14.6,256.0
1080540,239.2,HR,F,249.8,367.8
1080541,147.8,Sales,M,130.8,87.8
1080542,192.3,Engineering,M,193.0,384.3
1080543,31.0,Sales,F,241.5,129.3
1080544,18.2,Engineering,F,317.9,150.7
1080545,99.8,Engineering,M,221.7,366.5
1080546,71.5,Support,F,323.2,20.9
1080547,219.7,HR,M,390.6,342.6
1080548,249.5,Sales,M,390.4,119.1
1080549,424.5,Sales,M,221.3,336.6
1080550,342.2,Sales,F,424.0,387.9
1080551,278.6,Support,M,448.2,303.5
1080552,151.4,HR,M,442.8,308.6
1080553,105.6,HR,M,480.8,362.3
1080554,195.1,Engineering,M,26.8,307.0
1080555,324.3,HR,F,185.1,265.3
1080556,445.1,Engineering,M,316.7,493.0
1080557,423.9,HR,M,458.3,387.4
1080558,479.4,Engineering,F,497.1,416.3
1080559,414.9,Engineering,M,29.6,87.3
1080560,88.4,Support,M,87.5,78.5
1080561,477.9,Sales,M,24.8,84.0
1080562,231.7,Sales,M,49.2,199.0
1080563,411.1,Engineering,F,463.6,360.1
1080564,44.4,Sales,M,101.0,456.9
1080565,381.3,HR,M,452.5,284.0
1080566,52.1,Engineering,F,179.3,352.6
1080567,276.5,Sales,F,338.2,267.1
1080568,353.2,Support,F,365.6,484.1
1080569,406.0,Support,M,101.7,14.2
1080570,20.0,Sales,F,290.4,158.4
1080571,240.4,Sales,M,240.1,335.6
1080572,124.0,Engineering,F,485.2,257.8
1080573,218.7,Support,M,103.0,291.1
1080574,63.0,Sales,M,296.1,483.0
1080575,40.6,HR,M,187.4,246.7
1080576,113.9,HR,F,299.2,282.4
1080577,467.7,Sales,M,263.6,203.9
1080578,20.7,HR,F,410.2,346.3
1080579,74.8,HR,F,306.4,382.5
1080580,35.0,HR,F,235.9,468.5
1080581,298.8,Sales,M,328.1,35.6
1080582,251.2,HR,F,268.9,90.5
1080583,332.4,HR,F,499.5,174.4
1080584,104.3,Support,M,457.5,138.3
1080585,465.7,Support,M,86.6,493.5
1080586,254.3,Support,M,317.1,365.6
1080587,177.3,Support,F,494.0,187.4
1080588,193.9,HR,F,86.3,168.2
1080589,187.6,Engineering,M,413.8,77.3
1080590,498.8,Sales,M,378.0,17.8
1080591,310.9,Engineering,M,156.8,141.3
1080592,17.6,Support,F,51.9,445.3
1080593,160.7,HR,M,66.3,227.0
1080594,458.1,Engineering,M,51.3,414.2
1080595,142.8,HR,M,194.8,76.6
1080596,307.5,Support,M,363.5,393.4
1080597,463.5,Engineering,F,445.5,33.1
1080598,236.2,Sales,F,322.7,350.1
1080599,54.2,Support,M,340.0,322.6
1080600,220.8,HR,M,315.0,339.2
1080601,129.1,Support,M,253.3,31.3
1080602,470.1,Sales,M,114.4,452.7
1080603,172.3,Support,M,116.1,407.6
1080604,85.5,Support,F,49.9,205.5
1080605,350.7,Support,F,354.0,198.5
1080606,101.6,HR,M,405.4,19.8
1080607,153.4,Engineering,M,247.1,164.1
1080608,185.2,Sales,M,256.9,33.8
1080609,259.1,Support,M,132.6,177.4
1080610,230.2,Engineering,F,295.7,485.8
1080611,97.7,Sales,F,476.1,396.9
1080612,464.9,Engineering,M,428.9,466.2
1080613,95.9,HR,F,190.3,311.8
1080614,329.4,Engineering,M,337.1,488.6
1080615,343.1,Support,F,279.0,97.6
1080616,74.4,Engineering,M,403.6,177.3
1080617,328.1,Engineering,M,319.7,79.0
1080618,103.1,Engineering,F,145.1,288.8
1080619,374.3,HR,M,116.3,456.4
1080620,119.4,Sales,M,34.2,65.9
1080621,35.9,Engineering,F,316.3,398.3
1080622,219.7,Engineering,F,293.7,445.5
1080623,312.2,Sales,F,462.0,393.7
1080624,158.0,Support,F,97.8,363.6
1080625,414.3,Engineering,M,235.9,249.6
1080626,273.9,HR,M,122.4,153.3
1080627,367.5,Sales,F,23.8,93.4
1080628,361.6,Support,F,33.4,287.1
1080629,20.5,Support,F,330.4,85.6
1080630,213.0,HR,F,122.4,470.2
1080631,68.2,Engineering,F,455.2,271.4
1080632,352.7,Sales,F,175.5,385.6
1080633,484.2,Engineering,M,181.3,344.3
1080634,254.0,Support,F,188.7,81.2
1080635,476.2,Support,F,416.8,238.5
1080636,308.9,Sales,M,397.8,337.4
1080637,75.6,Sales,M,225.2,417.7
1080638,409.7,Engineering,F,222.8,150.1
1080639,89.1,HR,F,155.4,380.4
1080640,325.1,HR,M,148.1,143.4
1080641,60.2,Engineering,M,262.0,360.9
1080642,480.4,Engineering,F,322.6,156.8
