TransactionID,ItemCount,FreshProduce_Percent,CouponUsed,PaymentMethod,TotalSpend
1490132,375.1,53.0,1,91.2,89.1
1490133,35.9,80.9,1,492.7,420.9
1490134,331.7,241.8,1,184.1,23.8
1490135,62.4,460.0,0,393.0,488.2
1490136,233.1,196.2,1,79.8,235.7
1490137,156.6,232.8,0,332.8,323.7
1490138,186.2,228.2,1,374.6,225.9
1490139,89.0,401.7,1,96.8,215.8
1490140,177.8,253.6,1,433.3,286.4
1490141,294.5,208.2,1,103.1,325.1
1490142,230.6,180.8,1,113.9,408.9
1490143,324.3,343.6,1,386.8,314.7
1490144,155.1,64.7,1,126.7,28.2
1490145,211.5,205.6,1,267.1,390.2
1490146,316.2,108.0,1,106.3,243.2
1490147,464.7,20.2,0,178.6,482.3
1490148,448.4,320.2,1,176.1,65.8
1490149,145.3,432.1,1,191.4,279.6
1490150,39.3,22.1,1,190.2,190.6
1490151,109.0,108.8,0,440.1,183.1
1490152,26.7,219.0,1,400.9,129.0
1490153,178.4,162.3,0,376.3,276.7
1490154,225.0,134.9,1,317.3,279.4
1490155,137.5,88.3,1,486.8,343.1
1490156,125.8,412.8,1,104.0,262.7
1490157,499.8,100.9,0,134.9,243.2
1490158,176.0,437.1,1,295.3,195.0
1490159,63.5,365.3,0,359.4,220.3
1490160,297.0,390.4,1,122.7,177.2
1490161,325.8,18.9,1,193.8,335.1
1490162,326.3,36.2,0,266.4,221.9
1490163,476.8,483.6,0,368.6,151.8
1490164,380.4,375.2,1,313.3,342.4
1490165,116.4,487.8,1,343.1,362.3
1490166,481.1,140.8,0,418.4,404.6
1490167,402.7,49.7,1,333.3,61.4
1490168,116.2,232.4,1,241.1,37.7
1490169,229.1,298.5,0,200.6,357.6
1490170,118.5,234.1,1,478.9,92.5
1490171,272.5,229.0,1,496.4,277.4
1490172,338.3,262.4,0,297.3,127.0
1490173,46.6,162.9,1,440.6,486.1
1490174,307.0,,1,52.6,155.2
1490175,244.4,364.7,0,85.1,187.7
1490176,281.4,321.2,1,215.7,429.5
1490177,151.1,136.9,1,100.6,379.5
1490178,119.3,121.1,0,487.6,321.2
1490179,31.3,414.2,1,352.4,286.2
1490180,498.0,79.4,1,81.3,422.7
1490181,215.8,449.2,1,195.2,220.2
1490182,181.3,244.4,0,192.1,127.5
1490183,250.5,281.2,1,250.7,269.4
1490184,23.6,295.3,0,395.3,155.3
1490185,200.0,99.0,0,62.7,149.7
1490186,178.2,195.1,1,194.4,24.5
1490187,136.2,220.9,0,441.2,259.8
1490188,170.7,56.4,1,389.2,409.6
1490189,64.7,369.4,0,428.5,49.1
1490190,470.7,147.4,0,439.4,335.8
1490191,358.4,353.6,0,281.6,108.2
1490192,385.3,441.9,1,446.0,255.4
1490193,65.7,146.2,0,64.5,136.5
1490194,459.1,187.4,1,132.6,217.9
1490195,353.4,321.6,0,343.0,163.3
1490196,331.2,148.5,1,499.5,229.5
1490197,169.1,442.4,1,265.5,390.0
1490198,283.7,429.5,0,25.9,403.7
1490199,361.8,280.3,0,352.9,216.8
1490200,128.7,147.7,1,397.8,292.9
1490201,466.3,187.6,0,167.1,151.5
1490202,255.7,331.3,0,210.1,386.5
1490203,44.5,331.3,0,205.9,56.9
1490204,103.2,76.6,1,320.1,357.1
1490205,453.5,428.7,1,384.7,465.9
1490206,249.2,111.2,1,475.3,290.2
1490207,249.8,121.2,1,412.5,172.7
1490208,385.4,125.4,0,344.9,307.0
1490209,108.5,429.0,0,154.7,93.3
1490210,321.8,408.1,0,390.8,455.9
1490211,131.9,272.2,0,288.8,123.2
1490212,396.2,131.7,0,134.6,93.9
1490213,128.6,38.3,1,277.7,467.7
1490214,386.4,220.7,0,21.9,70.0
1490215,214.2,386.9,0,449.4,14.2
1490216,167.7,330.0,1,374.9,151.7
1490217,44.1,427.7,1,187.9,413.7
1490218,147.7,463.8,0,12.0,281.9
1490219,388.7,130.9,1,44.7,420.5
1490220,16.2,415.6,1,99.5,443.1
1490221,411.1,466.7,1,92.6,433.4
1490222,407.6,369.5,1,294.0,388.1
1490223,422.2,176.8,0,218.0,363.7
1490224,76.1,375.0,0,316.4,146.9
1490225,28.3,175.0,1,494.7,484.8
1490226,161.9,203.0,1,21.4,267.4
1490227,10.9,474.7,1,138.1,428.8
1490228,334.6,307.4,0,314.7,496.2
1490229,266.2,27.5,1,391.6,47.5
1490230,252.2,193.2,1,163.0,101.4
1490231,490.4,427.2,1,234.5,299.6
1490232,283.3,440.2,1,457.4,239.6
1490233,402.3,111.7,0,276.6,295.5
1490234,239.1,477.6,1,484.6,356.4
1490235,122.9,189.5,1,46.0,299.9
1490236,154.3,17.2,0,155.0,390.7
1490237,259.9,236.4,0,313.2,302.3
1490238,347.3,365.0,1,408.7,134.7
1490239,241.7,274.6,1,405.3,40.9
1490240,166.0,318.7,0,387.5,349.2
1490241,250.3,421.9,1,263.3,353.7
1490242,479.0,106.6,1,81.2,201.0
1490243,411.9,351.1,1,133.7,316.3
1490244,338.2,410.3,1,245.6,16.9
1490245,499.5,381.2,1,169.0,434.7
1490246,50.0,282.3,0,399.9,359.1
1490247,129.6,165.1,1,120.2,156.6
1490248,460.6,161.1,0,236.7,436.6
1490249,117.6,40.6,0,164.5,239.7
1490250,122.8,162.3,0,318.0,91.1
1490251,449.1,363.8,1,343.3,267.0
1490252,338.9,,0,188.7,467.2
1490253,437.8,474.5,0,313.5,383.2
1490254,97.3,88.5,0,225.0,445.9
1490255,334.4,56.6,0,160.1,91.2
1490256,371.1,204.4,1,231.9,380.6
1490257,294.9,388.1,0,270.2,204.2
1490258,296.9,129.8,1,161.7,274.9
1490259,467.0,499.7,1,469.7,106.0
1490260,263.3,218.7,1,279.5,285.1
1490261,44.4,221.9,1,436.8,467.1
1490262,64.7,334.6,0,301.5,483.7
1490263,269.5,358.6,0,190.9,151.7
1490264,263.1,112.6,0,416.6,161.7
1490265,310.2,88.8,1,411.0,408.6
1490266,106.8,220.6,1,250.8,471.5
1490267,30.2,357.4,1,479.8,290.5
1490268,38.0,417.4,1,448.0,249.9
1490269,250.3,478.5,1,33.6,448.7
1490270,416.6,394.4,0,485.9,159.0
1490271,17.8,197.3,1,107.6,86.0
1490272,385.5,397.5,0,368.8,433.9
1490273,32.3,356.9,1,325.3,53.0
1490274,14.2,92.0,1,391.1,397.2
1490275,269.8,497.0,0,234.8,91.7
1490276,232.7,60.9,1,283.1,346.2
1490277,238.1,429.7,1,285.3,21.1
1490278,488.5,47.2,0,475.8,380.5
1490279,457.8,383.9,0,145.9,441.6
1490280,323.6,167.3,0,496.6,281.6
1490281,477.6,26.1,1,342.3,185.6
1490282,430.9,187.2,0,378.0,314.7
1490283,185.5,78.1,0,16.2,63.7
1490284,446.5,41.4,1,367.9,439.6
1490285,409.3,327.9,1,196.1,249.8
1490286,131.6,478.8,0,147.2,251.3
1490287,100.1,361.7,1,180.4,274.2
1490288,354.6,124.9,0,462.1,135.3
1490289,291.6,53.5,0,282.6,224.8
1490290,422.3,100.0,0,451.7,91.2
1490291,481.7,401.3,0,90.1,18.9
1490292,120.8,444.0,1,240.5,107.2
1490293,190.7,203.7,0,97.7,332.2
1490294,409.2,409.5,0,252.0,488.4
1490295,224.7,454.7,0,143.4,178.9
1490296,248.0,325.4,0,23.7,235.3
1490297,364.0,182.6,0,483.4,391.5
1490298,421.2,388.5,1,422.5,336.1
1490299,138.0,486.1,0,410.8,140.6
1490300,27.9,428.1,1,214.0,239.6
1490301,476.6,93.8,1,434.3,428.1
1490302,251.0,336.9,0,389.0,281.6
1490303,368.4,357.7,0,375.1,75.7
1490304,28.2,215.4,1,15.9,92.1
1490305,310.7,456.2,1,338.4,320.4
1490306,257.6,84.5,1,278.5,266.2
1490307,142.1,36.0,0,177.6,433.1
1490308,340.1,427.9,0,318.1,79.6
1490309,168.8,279.8,1,438.7,251.9
1490310,413.5,334.0,0,279.8,32.3
1490311,321.8,113.2,1,222.3,256.9
1490312,429.1,495.5,0,476.9,59.6
1490313,465.6,402.5,0,113.1,390.3
1490314,459.4,171.7,1,255.2,155.1
1490315,157.1,341.7,1,236.7,257.7
1490316,465.7,45.5,0,383.1,424.0
1490317,31.5,434.9,0,473.5,14.0
1490318,472.9,287.5,1,190.8,26.6
1490319,100.9,343.2,1,118.6,448.9
1490320,104.5,182.0,1,402.7,12.0
1490321,351.4,385.1,1,157.9,275.5
1490322,427.9,413.9,1,432.7,423.2
1490323,489.0,324.4,1,391.5,60.1
1490324,157.7,146.1,0,362.5,117.0
1490325,17.5,92.2,0,69.9,435.8
1490326,117.8,409.1,0,496.8,293.5
1490327,136.4,289.6,0,429.7,387.3
1490328,109.5,24.2,1,444.9,281.5
1490329,286.2,226.4,1,226.3,278.4
1490330,307.9,191.5,0,292.5,204.0
1490331,319.7,206.3,1,193.4,285.1
1490332,25.3,275.7,1,449.2,273.2
1490333,140.4,468.8,0,172.4,479.4
1490334,212.9,132.7,1,16.7,216.9
1490335,305.5,391.0,1,253.2,439.6
1490336,113.0,488.4,0,157.7,474.5
1490337,207.6,183.5,1,257.5,346.3
1490338,447.8,420.9,1,228.8,170.6
1490339,497.7,276.6,1,32.3,170.3
1490340,281.9,136.4,1,436.6,336.4
1490341,301.3,129.9,0,96.1,161.3
1490342,276.1,299.5,0,181.6,185.8
1490343,93.0,258.8,0,261.5,105.4
1490344,364.6,443.2,1,285.8,259.5
1490345,204.8,323.6,1,232.3,343.5
1490346,187.5,149.3,0,164.5,253.3
1490347,314.8,30.1,1,146.6,319.1
1490348,318.0,31.5,0,361.6,82.4
1490349,32.7,134.8,0,24.5,148.2
1490350,262.5,441.3,1,318.0,475.4
1490351,124.1,20.8,1,265.3,468.5
1490352,401.6,323.4,1,439.7,187.0
1490353,382.9,463.0,1,419.3,114.1
1490354,419.6,166.1,1,499.1,151.3
1490355,143.2,474.2,1,290.2,265.0
1490356,211.2,423.9,0,338.9,296.8
1490357,207.0,313.3,0,292.8,178.9
1490358,389.9,170.7,0,80.1,77.3
1490359,353.5,248.7,0,394.7,84.3
1490360,350.1,483.7,0,288.4,28.4
1490361,278.1,448.2,0,103.1,347.1
1490362,150.9,87.8,1,150.8,297.0
1490363,30.8,364.2,1,264.1,293.6
1490364,209.5,,1,296.6,292.0
1490365,203.3,88.7,0,213.6,480.5
1490366,254.4,451.6,0,276.9,331.3
1490367,281.7,258.3,1,480.7,157.5
1490368,432.5,458.2,1,32.6,124.3
1490369,302.2,30.4,1,488.9,238.8
1490370,95.3,347.9,1,103.0,288.9
1490371,29.8,93.2,0,356.2,414.0
1490372,226.3,160.3,1,403.0,426.1
1490373,428.4,496.4,1,17.0,133.4
1490374,312.9,302.2,1,82.4,300.8
1490375,335.8,267.0,0,458.2,333.8
1490376,490.1,475.0,1,430.0,173.8
1490377,477.9,330.0,1,394.5,69.8
1490378,394.8,239.5,0,346.6,162.8
1490379,433.1,171.5,0,415.7,53.7
1490380,361.2,303.9,1,446.1,466.2
1490381,493.6,344.2,0,356.7,359.3
1490382,464.2,133.0,0,114.4,456.5
1490383,245.0,110.1,1,132.5,387.3
1490384,129.4,218.8,0,394.9,390.6
1490385,496.8,144.0,1,214.5,41.4
1490386,60.2,59.9,0,455.3,139.6
1490387,82.2,298.7,0,90.4,202.6
1490388,322.1,320.2,0,452.5,287.3
1490389,124.3,125.3,1,444.7,159.9
1490390,109.5,243.9,1,366.3,475.8
1490391,89.2,27.4,0,135.5,292.2
1490392,274.5,12.3,0,416.3,479.6
1490393,343.7,247.7,1,288.6,133.9
1490394,466.7,91.2,0,450.7,25.0
1490395,238.1,341.2,0,299.1,269.9
1490396,72.6,464.8,1,209.2,121.2
1490397,168.5,383.0,0,451.8,66.3
1490398,61.6,183.1,1,464.8,245.5
1490399,98.7,229.7,1,419.2,250.6
1490400,473.5,341.6,0,451.3,205.0
1490401,93.4,430.7,0,290.9,173.6
1490402,400.5,107.6,0,357.8,281.5
1490403,86.8,116.4,1,65.5,153.7
1490404,239.6,93.0,0,145.3,169.5
1490405,420.8,103.3,0,160.5,460.6
1490406,222.0,263.9,1,100.9,325.8
1490407,316.7,317.0,0,378.3,75.9
1490408,144.4,310.8,1,466.4,442.7
1490409,360.7,372.9,0,471.6,443.0
1490410,278.2,372.8,1,14.6,470.8
1490411,111.1,109.1,1,382.8,55.9
1490412,17.2,414.7,1,215.5,99.2
1490413,78.1,140.4,0,325.5,300.1
1490414,237.9,314.5,1,475.0,331.2
1490415,198.5,195.6,0,338.3,267.3
1490416,39.7,326.1,1,436.4,444.8
1490417,424.9,107.4,0,320.4,258.9
1490418,38.9,150.6,1,160.3,389.6
1490419,303.8,410.3,0,139.2,204.9
1490420,429.9,381.3,0,395.7,234.1
1490421,100.6,214.7,0,271.5,73.8
1490422,378.6,120.8,0,144.2,326.3
1490423,245.5,447.9,1,259.7,456.4
1490424,167.5,248.8,0,192.1,193.7
1490425,456.9,74.2,0,63.1,55.7
1490426,143.2,385.9,1,356.5,17.3
1490427,405.3,205.4,0,285.9,66.7
1490428,326.8,11.6,1,211.2,397.4
1490429,409.5,79.5,0,495.9,449.6
1490430,313.2,161.9,1,138.5,212.5
1490431,44.4,355.7,0,292.8,258.2
1490432,478.3,289.1,0,404.1,166.0
1490433,80.3,382.8,0,482.7,37.5
1490434,201.8,277.7,0,187.5,420.0
1490435,208.7,19.3,0,51.8,64.3
1490436,349.9,424.3,1,428.1,107.7
1490437,104.1,333.7,1,190.3,284.5
1490438,210.2,201.0,1,498.6,446.3
1490439,234.4,186.3,0,19.1,94.0
1490440,326.6,422.5,0,216.0,268.5
1490441,36.5,37.0,1,115.5,249.1
1490442,485.9,202.2,0,110.5,366.3
1490443,186.7,163.1,0,47.2,312.3
1490444,234.5,497.3,0,223.8,411.6
1490445,466.0,212.6,0,321.4,140.6
1490446,387.3,36.1,0,432.4,229.1
1490447,359.1,447.4,0,330.4,185.5
1490448,490.7,182.8,1,452.2,380.0
1490449,160.1,209.7,1,477.5,218.6
1490450,361.6,161.7,0,376.1,273.5
1490451,431.7,307.2,0,160.3,434.4
1490452,278.4,363.3,0,392.2,357.6
1490453,396.6,275.5,1,158.4,249.4
1490454,122.1,484.8,0,298.5,421.7
1490455,484.7,49.6,1,147.2,492.8
1490456,238.9,252.7,1,57.1,134.6
1490457,146.9,495.6,0,416.6,23.7
1490458,385.0,57.0,1,70.8,46.5
1490459,268.6,450.3,0,77.6,260.2
1490460,184.7,329.8,0,75.2,282.2
1490461,464.9,185.9,0,478.0,298.6
1490462,175.0,65.2,0,377.9,117.4
1490463,447.5,437.3,0,487.9,159.8
1490464,52.5,,0,97.3,391.2
1490465,23.4,215.9,0,270.4,11.1
1490466,284.7,399.7,1,487.2,78.9
1490467,275.1,216.1,0,332.7,381.0
1490468,453.3,46.7,1,154.2,395.3
1490469,177.2,485.6,1,145.6,454.2
1490470,103.6,28.2,0,119.8,68.7
1490471,189.5,486.2,1,88.4,229.0
1490472,315.9,245.1,0,191.8,430.4
1490473,295.6,113.5,0,282.0,347.1
1490474,366.8,464.5,0,202.1,197.7
1490475,454.6,484.0,1,141.4,468.4
1490476,201.0,11.9,0,365.5,33.7
1490477,334.6,384.2,0,166.9,63.1
1490478,178.2,178.6,0,333.5,497.2
1490479,352.1,416.6,0,307.2,499.5
1490480,475.9,490.9,0,39.9,313.1
1490481,217.5,85.6,1,323.2,61.5
1490482,74.0,127.6,0,344.0,239.4
1490483,317.4,348.0,1,390.2,190.6
1490484,470.5,113.3,0,194.3,165.6
1490485,335.7,50.6,1,311.5,189.3
1490486,274.6,448.0,0,297.3,498.6
1490487,426.2,298.7,1,99.0,205.1
1490488,289.8,234.7,0,19.8,181.9
1490489,301.7,336.9,0,378.9,39.3
1490490,492.4,243.7,1,268.5,259.6
1490491,20.6,126.6,1,400.6,116.1
1490492,497.2,222.8,0,14.5,38.4
1490493,92.4,20.8,1,54.1,339.0
1490494,323.2,266.1,0,179.3,329.4
1490495,281.1,415.7,0,447.5,197.6
1490496,373.1,438.1,0,309.5,381.1
1490497,109.2,255.3,0,164.2,139.1
1490498,374.0,218.8,0,31.4,404.0
1490499,217.0,61.3,1,386.8,235.7
1490500,346.2,449.0,0,131.7,267.8
1490501,190.2,233.6,0,83.6,218.8
1490502,305.0,447.4,0,323.5,87.0
1490503,472.8,365.2,0,483.4,322.1
1490504,241.7,180.4,0,258.8,110.3
1490505,372.5,259.6,0,211.3,59.7
1490506,81.7,269.3,0,110.5,489.4
1490507,409.0,491.4,0,363.7,402.4
1490508,385.4,115.3,0,337.3,464.8
1490509,374.3,434.7,0,129.8,72.7
1490510,268.7,91.6,1,274.9,74.4
1490511,278.3,127.0,1,164.9,255.9
1490512,314.4,454.3,1,301.6,429.7
1490513,410.1,150.3,0,49.5,496.6
1490514,198.0,120.5,0,219.9,212.6
1490515,298.0,138.6,1,89.7,433.9
1490516,425.7,394.0,1,387.3,434.4
1490517,377.0,162.7,1,45.7,212.6
1490518,415.5,52.2,0,434.4,322.3
1490519,387.6,296.7,1,137.5,143.3
1490520,155.4,290.6,0,285.4,94.2
1490521,253.7,311.5,0,351.8,441.0
1490522,491.3,407.9,1,128.8,153.9
1490523,473.1,222.0,1,375.1,40.6
1490524,274.5,254.2,1,277.5,452.0
1490525,490.9,215.9,0,134.6,122.5
1490526,478.8,374.6,0,438.4,141.3
1490527,243.8,41.1,0,168.0,438.2
1490528,150.1,480.1,1,101.9,251.2
1490529,212.1,403.1,0,247.8,264.3
1490530,461.0,440.9,1,86.4,240.3
1490531,92.0,470.9,0,464.0,128.2
1490532,249.2,255.4,1,412.7,114.7
1490533,133.2,376.6,1,90.9,289.4
1490534,135.2,212.9,1,359.1,395.9
1490535,477.8,89.9,1,202.5,416.4
1490536,158.1,496.9,1,197.1,215.7
1490537,447.5,142.8,0,83.8,329.3
1490538,444.6,108.6,0,475.8,488.0
1490539,230.8,47.4,0,111.5,399.6
1490540,229.0,234.4,1,491.5,164.6
1490541,46.6,51.2,0,469.9,235.6
1490542,472.9,162.6,1,309.0,147.6
1490543,237.1,366.9,0,32.7,414.2
1490544,63.4,215.7,0,323.4,108.9
1490545,178.2,463.2,0,289.6,434.5
1490546,358.9,382.2,1,390.7,178.7
1490547,332.7,143.8,1,40.4,307.8
1490548,126.7,174.3,1,459.3,300.7
1490549,279.3,238.2,1,78.6,153.4
1490550,401.9,318.3,0,222.8,249.4
1490551,269.4,271.2,0,367.6,79.4
1490552,108.1,278.1,1,344.5,16.7
1490553,107.9,91.8,0,152.4,462.6
1490554,485.7,146.0,1,263.9,361.7
1490555,246.9,119.6,1,214.3,207.3
1490556,75.7,281.5,0,376.2,316.2
1490557,452.1,383.9,1,82.1,348.7
1490558,493.3,190.2,0,203.1,198.5
1490559,326.9,269.1,0,235.8,258.8
1490560,23.7,64.9,1,406.6,302.4
1490561,435.0,473.6,0,13.5,128.5
1490562,375.8,127.0,0,239.4,386.4
1490563,479.2,237.5,0,376.4,478.0
1490564,28.2,434.3,1,405.1,35.4
1490565,36.0,79.8,1,429.4,23.2
1490566,495.6,270.4,0,92.1,136.5
1490567,473.4,187.5,1,382.1,483.0
1490568,125.6,410.1,0,76.7,33.0
1490569,159.8,275.8,0,192.7,14.2
1490570,168.7,331.8,1,414.6,441.3
1490571,23.5,175.1,1,69.1,38.4
1490572,371.6,24.6,1,257.1,460.5
1490573,227.5,296.3,0,273.7,412.5
1490574,231.4,228.2,1,299.7,342.6
1490575,246.8,244.7,0,391.2,327.9
1490576,248.7,133.9,1,15.5,289.5
1490577,40.4,494.4,1,276.5,425.4
1490578,276.0,338.5,1,432.4,38.2
1490579,258.4,358.0,0,278.5,22.1
1490580,476.7,452.0,1,486.6,238.1
1490581,324.4,341.3,0,433.6,460.8
1490582,440.7,267.8,0,496.4,441.6
1490583,386.7,258.2,0,91.4,483.6
1490584,473.4,381.1,0,466.8,52.2
1490585,73.8,495.1,0,317.5,46.7
1490586,348.2,495.5,1,415.8,419.4
1490587,442.2,164.8,0,206.3,237.6
1490588,193.3,232.2,1,43.0,199.6
1490589,285.9,141.7,1,209.3,310.0
1490590,28.0,263.5,0,480.5,119.4
1490591,135.3,402.3,1,59.8,421.5
1490592,78.7,54.4,1,88.1,146.3
1490593,129.5,181.8,1,465.3,258.0
1490594,370.1,114.1,1,297.3,293.2
1490595,241.0,151.4,1,71.3,356.2
1490596,51.9,387.5,0,152.2,345.9
1490597,350.6,187.8,0,483.2,107.5
1490598,299.2,246.7,1,100.4,185.5
1490599,201.5,203.8,1,24.1,350.6
1490600,129.3,69.5,1,100.2,233.0
1490601,269.0,189.8,0,330.6,179.7
1490602,262.3,11.0,1,79.4,434.1
1490603,124.7,239.9,0,272.8,182.2
1490604,339.8,451.7,0,381.2,19.7
1490605,54.0,,0,173.6,285.9
1490606,213.8,439.9,1,434.3,486.4
1490607,336.9,83.4,1,16.1,440.5
1490608,277.8,121.9,1,79.3,233.9
1490609,287.9,494.4,1,372.1,368.7
1490610,327.5,146.2,1,45.5,454.7
1490611,262.3,64.3,0,290.9,460.1
1490612,495.1,248.5,0,397.3,455.4
1490613,333.9,218.4,0,14.5,489.0
1490614,305.4,488.3,1,161.6,123.4
1490615,118.3,19.8,1,251.4,301.2
1490616,459.5,456.0,1,299.9,286.6
1490617,259.0,264.0,0,23.9,428.9
1490618,141.9,83.5,0,92.8,213.1
1490619,102.1,426.9,1,343.2,499.1
1490620,239.5,145.4,1,360.0,432.2
1490621,90.2,470.6,1,15.6,235.5
1490622,402.2,363.8,1,373.1,235.9
1490623,184.1,328.0,0,193.4,116.8
1490624,476.1,220.2,1,207.7,158.5
1490625,177.2,192.7,0,295.0,210.7
1490626,231.1,270.9,0,153.2,397.0
1490627,79.7,127.2,0,459.0,289.2
1490628,373.1,162.0,1,135.3,143.2
1490629,166.9,394.1,0,45.6,396.8
1490630,181.8,134.1,1,122.1,488.6
1490631,22.5,385.8,0,439.3,56.5
1490632,78.8,25.3,1,230.1,22.3
1490633,174.8,246.0,1,484.7,431.6
