EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1880046,98.1,Support,M,364.6,426.4
1880047,173.8,HR,F,350.1,92.4
1880048,493.9,HR,F,171.3,214.2
1880049,350.2,Engineering,F,150.6,264.4
1880050,242.8,Engineering,M,444.4,482.3
1880051,464.2,Support,F,153.2,442.3
1880052,278.8,HR,F,212.1,52.1
1880053,372.0,HR,M,285.7,50.0
1880054,377.1,Support,M,460.2,292.1
1880055,305.6,HR,F,333.5,302.8
1880056,463.7,Engineering,F,231.3,248.3
1880057,399.2,Support,F,391.2,496.6
1880058,21.0,Engineering,F,100.2,269.3
1880059,299.2,Sales,F,428.6,143.8
1880060,484.2,Support,M,95.0,301.0
1880061,388.9,Sales,F,318.7,395.3
1880062,126.0,Support,F,213.8,106.2
1880063,32.3,Sales,M,311.4,381.6
1880064,236.8,HR,F,281.7,142.7
1880065,12.7,HR,M,29.9,476.1
1880066,494.3,Engineering,F,167.4,268.7
1880067,113.1,Sales,M,405.6,493.4
1880068,65.2,HR,F,111.3,171.8
1880069,447.1,Engineering,F,283.6,300.3
1880070,282.4,HR,M,111.7,316.5
1880071,392.4,Engineering,F,160.1,496.3
1880072,397.9,HR,M,106.3,374.4
1880073,277.1,Engineering,M,471.7,86.5
1880074,436.2,HR,M,121.5,35.8
1880075,260.8,HR,M,262.8,263.0
1880076,15.3,Support,M,251.9,415.0
1880077,325.2,HR,F,267.7,197.9
1880078,376.0,Support,F,346.0,454.6
1880079,177.1,Support,F,369.4,68.4
1880080,165.3,Support,M,451.9,37.0
1880081,359.4,HR,F,482.5,494.9
1880082,312.7,Sales,M,37.8,155.8
1880083,306.9,Sales,F,38.4,322.0
1880084,306.6,Engineering,M,450.5,444.2
1880085,393.7,Engineering,M,309.4,209.6
1880086,214.9,Sales,M,69.5,175.9
1880087,231.1,Support,M,16.5,267.6
1880088,67.4,Sales,M,302.1,16.7
1880089,90.9,HR,F,15.1,485.9
1880090,50.4,Support,M,143.1,466.4
1880091,360.9,Engineering,M,330.8,233.3
1880092,432.5,Support,M,184.7,348.3
1880093,72.3,HR,M,499.2,222.5
1880094,363.7,Support,M,12.0,142.8
1880095,104.4,Sales,M,128.1,310.5
1880096,427.9,HR,M,405.8,164.9
1880097,354.1,Sales,M,57.2,290.3
1880098,142.3,HR,M,348.4,142.3
1880099,443.3,HR,F,467.9,238.5
1880100,126.2,Engineering,F,129.8,198.1
1880101,471.1,Support,M,12.6,296.3
1880102,26.5,HR,M,428.4,127.6
1880103,21.9,HR,F,414.7,101.7
1880104,180.0,Sales,M,367.7,184.0
1880105,400.4,HR,F,11.3,481.5
1880106,421.5,HR,F,256.3,227.4
1880107,135.4,Support,F,385.3,242.9
1880108,322.8,Engineering,F,50.5,87.2
1880109,262.4,Support,F,174.3,134.1
1880110,180.7,Engineering,M,416.0,
1880111,449.2,HR,M,348.6,478.8
1880112,371.3,Sales,M,423.5,201.8
1880113,181.0,Engineering,F,205.2,350.0
1880114,453.2,Support,F,481.5,493.7
1880115,452.3,Support,F,306.1,41.5
1880116,152.6,Engineering,F,213.5,193.7
1880117,471.6,Engineering,M,459.6,414.5
1880118,112.1,Sales,F,440.7,121.0
1880119,300.5,Sales,F,135.8,165.7
1880120,213.9,Engineering,F,493.7,56.4
1880121,420.9,HR,M,253.7,66.8
1880122,496.5,HR,M,280.4,228.4
1880123,120.6,Engineering,M,485.1,33.1
1880124,131.9,Engineering,F,207.7,428.6
1880125,314.4,Engineering,M,122.0,
1880126,343.1,HR,F,421.0,39.4
1880127,360.9,HR,M,45.9,337.8
1880128,295.5,Engineering,M,430.4,359.7
1880129,234.7,Sales,M,256.9,327.5
1880130,267.5,Support,F,481.0,417.2
1880131,465.4,Engineering,F,317.6,111.5
1880132,213.2,Engineering,M,451.9,301.7
1880133,407.2,Sales,F,325.5,69.9
1880134,336.7,Sales,F,379.9,265.0
1880135,434.2,Support,F,401.4,194.1
1880136,342.1,HR,F,74.8,181.0
1880137,150.8,Support,F,386.8,46.0
1880138,133.1,Support,F,122.2,305.0
1880139,151.7,Engineering,F,484.3,92.6
1880140,405.7,Engineering,F,278.1,338.1
1880141,415.4,Engineering,F,425.4,364.2
1880142,26.1,Support,F,112.6,
1880143,388.6,Engineering,M,88.2,113.8
1880144,41.3,Support,F,16.9,478.9
1880145,351.2,Support,M,61.9,320.3
1880146,425.5,Sales,F,308.2,128.2
1880147,354.3,Engineering,M,198.8,178.9
1880148,227.2,Engineering,F,169.8,41.6
1880149,158.1,Engineering,M,459.7,419.6
1880150,20.9,Support,M,274.3,494.4
1880151,345.6,Engineering,M,143.7,477.1
1880152,137.1,Sales,M,13.4,148.1
1880153,49.7,HR,F,115.9,47.3
1880154,15.2,Engineering,F,236.9,223.6
1880155,222.4,Support,F,154.5,302.7
1880156,221.3,Sales,M,22.5,305.2
1880157,18.8,Sales,M,243.8,287.1
1880158,353.9,HR,F,365.1,15.2
1880159,14.5,Support,F,66.0,71.7
1880160,128.5,Sales,M,76.9,144.5
1880161,22.8,HR,F,93.6,235.3
1880162,184.5,Support,F,164.8,242.3
1880163,133.1,Engineering,M,120.7,258.0
1880164,165.2,HR,F,346.0,151.3
1880165,483.1,Support,M,275.2,295.3
1880166,157.7,Engineering,F,76.2,132.4
1880167,331.6,Engineering,F,340.7,102.0
1880168,151.0,Engineering,F,20.4,396.9
1880169,226.5,Engineering,M,125.8,285.1
1880170,325.3,Sales,M,388.8,434.0
1880171,355.8,Engineering,F,233.6,403.8
1880172,147.1,Engineering,F,358.5,311.4
1880173,34.2,HR,M,327.7,211.8
1880174,421.9,Support,M,475.5,174.3
1880175,340.0,Support,F,53.1,208.9
1880176,482.3,Sales,F,411.6,357.5
1880177,465.3,Sales,F,247.9,439.2
1880178,452.1,Support,F,492.9,209.4
1880179,445.3,HR,M,178.5,176.9
1880180,110.9,Sales,M,313.1,232.4
1880181,64.4,HR,M,463.2,36.8
1880182,310.3,Support,M,204.3,209.7
1880183,228.9,Engineering,F,61.4,462.0
1880184,51.7,Engineering,M,480.7,466.4
1880185,437.0,Sales,M,109.0,225.5
1880186,30.9,Engineering,F,293.8,499.9
1880187,217.1,Engineering,M,351.4,66.8
1880188,492.2,Engineering,F,309.9,25.7
1880189,489.2,Engineering,F,23.8,443.0
1880190,267.1,Support,M,85.3,284.3
1880191,265.0,Support,F,127.4,165.1
1880192,295.4,Sales,F,135.5,337.1
1880193,154.4,Support,F,229.6,215.5
1880194,171.7,Engineering,F,250.5,38.1
1880195,315.9,Engineering,M,24.3,356.6
1880196,215.5,HR,M,340.1,138.5
1880197,122.2,Support,F,157.0,133.4
1880198,131.4,HR,M,379.9,35.2
1880199,70.0,Sales,M,439.3,50.3
1880200,353.5,Sales,M,115.4,72.3
1880201,41.8,HR,F,156.3,26.1
1880202,128.2,HR,M,333.8,327.2
1880203,446.5,Engineering,F,259.6,109.2
1880204,261.8,HR,F,101.2,346.7
1880205,107.3,HR,F,373.2,374.6
1880206,218.4,Sales,M,269.4,273.1
1880207,229.0,Support,M,57.8,285.7
1880208,112.6,Engineering,F,337.0,53.9
1880209,374.7,Support,M,40.4,93.4
1880210,169.5,Support,F,244.4,317.4
1880211,163.5,Support,F,273.3,105.4
1880212,391.4,Support,F,294.9,65.7
1880213,169.7,HR,F,412.3,311.8
1880214,366.0,Engineering,M,31.7,114.6
1880215,100.5,Support,F,205.2,179.1
1880216,71.8,Sales,M,33.9,146.8
1880217,13.4,Support,M,123.2,130.6
1880218,320.2,Support,F,10.3,377.5
1880219,51.9,Sales,F,370.2,80.6
1880220,412.2,HR,F,317.4,18.9
1880221,164.5,HR,F,452.4,255.1
1880222,303.0,Support,M,46.2,494.1
1880223,284.6,Sales,F,69.0,63.1
1880224,227.6,Engineering,M,222.4,152.3
1880225,195.3,Sales,M,160.9,358.3
1880226,96.8,HR,F,140.3,213.3
1880227,48.3,HR,F,95.1,108.4
1880228,26.1,HR,M,387.6,60.1
1880229,467.7,Engineering,F,295.6,81.6
1880230,362.6,Engineering,M,409.6,347.0
1880231,129.9,HR,M,242.2,196.0
1880232,488.6,Support,F,376.3,384.1
1880233,443.8,Sales,M,188.4,334.0
1880234,463.9,Sales,M,457.0,56.9
1880235,371.6,Engineering,F,257.7,182.2
1880236,97.4,Support,M,130.0,72.2
1880237,207.4,HR,M,20.2,297.5
1880238,329.2,Engineering,F,44.9,365.7
1880239,165.9,Sales,M,99.6,255.9
1880240,431.6,Support,M,386.1,197.4
1880241,340.9,Engineering,F,168.0,488.5
1880242,393.8,Support,F,386.7,236.7
1880243,166.3,Sales,F,245.8,51.0
1880244,40.6,Engineering,M,449.8,341.9
1880245,467.2,Support,M,237.8,491.1
1880246,454.1,Engineering,M,134.4,430.7
1880247,25.2,Sales,M,91.2,236.5
1880248,160.9,Support,M,73.2,447.4
1880249,21.2,Support,F,84.8,199.8
1880250,149.1,Support,M,27.8,15.5
1880251,453.4,Support,F,72.9,42.1
1880252,216.6,HR,F,82.4,72.7
1880253,17.7,Support,M,178.6,457.8
1880254,122.4,HR,M,63.3,281.8
1880255,185.3,Support,F,89.6,482.4
1880256,356.1,HR,F,375.6,252.9
1880257,300.7,Sales,F,345.8,80.3
1880258,168.0,Sales,F,221.9,369.9
1880259,142.9,Engineering,M,483.2,77.1
1880260,402.5,Support,F,289.8,48.4
1880261,225.5,HR,M,303.8,223.7
1880262,42.0,Sales,M,227.1,428.2
1880263,82.3,Engineering,M,31.4,78.7
1880264,452.8,HR,M,393.7,107.4
1880265,96.2,HR,M,331.4,243.1
1880266,392.4,Engineering,M,425.7,403.6
1880267,415.9,Support,M,86.3,470.2
1880268,463.5,Support,M,286.1,198.1
1880269,37.1,Engineering,M,386.4,85.9
1880270,368.8,Engineering,F,346.7,338.2
1880271,193.0,Support,F,499.4,207.7
1880272,92.8,Support,F,328.8,97.2
1880273,476.0,Sales,F,344.1,118.3
1880274,160.2,Support,F,85.4,273.4
1880275,127.9,HR,M,457.3,14.8
1880276,402.0,Support,M,68.2,55.0
1880277,65.2,HR,F,483.9,218.0
1880278,490.5,Engineering,M,230.8,88.4
1880279,63.4,HR,F,486.3,47.6
1880280,359.2,Sales,F,264.0,178.9
1880281,419.8,Sales,M,34.7,331.5
1880282,125.0,Sales,M,305.2,164.6
1880283,440.4,Support,M,408.0,353.6
1880284,329.0,Engineering,M,123.0,66.4
1880285,177.5,Engineering,F,270.8,140.4
1880286,166.6,Sales,F,401.0,436.5
1880287,151.6,Engineering,F,212.0,431.2
1880288,68.4,Support,F,406.6,116.7
1880289,102.2,Engineering,F,170.1,316.9
1880290,382.3,Engineering,M,96.7,187.8
1880291,435.5,Sales,F,215.4,270.8
1880292,391.5,Support,M,433.0,253.1
1880293,426.1,Support,M,450.5,310.1
1880294,267.0,HR,F,178.1,426.9
1880295,106.4,HR,F,389.5,440.3
1880296,434.6,Engineering,M,284.0,11.4
1880297,65.4,Engineering,F,275.5,81.8
1880298,58.4,Support,F,93.9,16.3
1880299,340.2,Sales,F,427.8,90.8
1880300,238.7,Engineering,F,333.1,293.0
1880301,269.7,Support,M,230.0,259.6
1880302,150.9,Support,F,100.3,219.9
1880303,234.4,Sales,F,189.9,118.7
1880304,324.5,Sales,M,74.8,166.1
1880305,77.8,Sales,F,254.9,170.9
1880306,124.3,Support,F,349.3,21.9
1880307,304.7,Support,F,276.9,38.3
1880308,253.5,Engineering,M,370.6,73.2
1880309,103.5,Sales,M,125.9,268.6
1880310,255.9,Engineering,M,386.3,397.9
1880311,485.6,Support,M,184.7,40.7
1880312,93.0,HR,F,245.0,
1880313,278.9,Support,F,12.8,49.4
1880314,360.4,Engineering,M,121.3,171.3
1880315,128.2,Engineering,F,215.1,93.1
1880316,18.8,HR,F,278.9,18.1
1880317,237.3,HR,F,134.7,296.4
1880318,313.9,Support,M,344.2,392.4
1880319,217.3,Sales,M,477.9,118.1
1880320,195.8,Sales,F,169.8,52.6
1880321,457.9,Sales,M,127.0,270.1
1880322,116.3,Support,F,407.7,288.7
1880323,216.0,HR,F,169.1,364.9
1880324,194.0,HR,F,54.8,152.0
1880325,386.0,Engineering,F,298.0,229.5
1880326,263.1,HR,F,235.6,150.8
1880327,202.2,HR,M,207.2,89.2
1880328,135.6,Engineering,F,135.1,397.2
1880329,52.8,Engineering,M,324.5,419.6
1880330,207.3,Engineering,M,264.2,350.8
1880331,344.2,Sales,F,224.8,475.9
1880332,192.7,Engineering,F,157.8,446.9
1880333,424.9,Engineering,M,216.9,201.3
1880334,83.4,Support,F,142.6,216.2
1880335,471.2,Support,F,286.1,29.2
1880336,214.0,Sales,M,45.1,249.7
1880337,395.2,Support,M,277.4,479.4
1880338,102.4,HR,F,201.8,368.9
1880339,135.7,Engineering,M,279.2,362.4
1880340,405.5,HR,F,240.7,276.3
1880341,357.1,Sales,F,21.5,376.7
1880342,130.2,Sales,M,122.1,228.3
1880343,423.0,Support,M,137.4,
1880344,167.3,Support,F,371.7,74.9
1880345,166.3,HR,F,344.4,388.2
1880346,213.5,HR,M,250.8,244.4
1880347,350.3,HR,M,468.0,118.2
1880348,342.2,HR,M,264.8,422.5
1880349,486.4,Sales,M,283.9,421.5
1880350,212.9,HR,M,442.6,348.7
1880351,488.3,HR,F,103.9,263.3
1880352,285.1,Sales,M,131.3,459.8
1880353,230.6,Sales,M,85.4,296.4
1880354,367.1,Engineering,F,202.2,309.1
1880355,136.0,Sales,F,95.1,213.7
1880356,145.2,Sales,M,139.8,294.2
1880357,404.4,Sales,F,253.7,340.1
1880358,88.7,Support,M,459.0,463.0
1880359,219.1,Sales,M,62.7,137.7
1880360,381.5,HR,M,410.6,60.1
1880361,428.0,HR,M,108.1,456.1
1880362,295.1,Support,M,133.0,456.8
1880363,183.1,HR,M,478.3,180.5
1880364,379.0,HR,M,254.4,78.7
1880365,434.5,Engineering,M,21.2,111.2
1880366,47.5,HR,F,30.4,185.0
1880367,42.5,Support,F,302.0,125.9
1880368,33.5,Engineering,M,281.0,197.3
1880369,233.8,HR,M,451.2,93.6
1880370,170.5,Sales,F,443.8,315.8
1880371,36.6,Support,M,356.8,457.0
1880372,145.6,HR,F,53.5,464.6
1880373,101.0,Engineering,M,48.6,178.2
1880374,439.1,Engineering,M,233.3,499.3
1880375,285.1,HR,M,220.2,234.6
1880376,232.7,Engineering,F,483.0,182.0
1880377,145.5,Support,M,37.1,385.7
1880378,93.2,HR,F,242.5,158.1
1880379,142.8,Engineering,F,277.7,379.1
1880380,228.9,Engineering,M,378.7,318.9
1880381,93.5,HR,F,447.8,171.3
1880382,455.9,Engineering,F,241.1,110.0
1880383,314.8,Engineering,F,463.5,286.1
1880384,293.1,Engineering,F,476.2,454.3
1880385,300.7,Sales,F,42.0,225.7
1880386,169.1,HR,M,224.4,390.8
1880387,276.8,Support,M,261.8,248.2
1880388,230.6,HR,F,211.4,430.7
1880389,471.3,Sales,F,223.7,62.5
1880390,207.6,HR,F,54.6,336.9
1880391,338.0,Sales,F,148.6,207.3
1880392,116.3,Engineering,F,139.2,122.0
1880393,399.3,Sales,M,430.6,122.5
1880394,26.1,HR,M,446.7,146.5
1880395,139.5,Support,M,174.6,415.1
1880396,313.4,Sales,M,231.7,271.7
1880397,373.7,Sales,M,425.3,344.5
1880398,385.0,Support,M,365.3,426.9
1880399,364.5,HR,M,485.1,224.4
1880400,358.2,Support,M,136.4,310.6
1880401,299.9,Support,F,162.5,341.7
1880402,192.4,Engineering,M,76.4,123.2
1880403,490.4,Support,M,288.9,148.3
1880404,260.7,HR,M,180.3,40.3
1880405,311.0,Engineering,M,270.7,493.5
1880406,80.4,HR,M,201.1,54.5
1880407,435.6,Sales,M,391.6,472.8
1880408,136.0,Sales,F,393.1,250.0
1880409,337.4,Engineering,F,28.9,314.2
1880410,197.0,HR,M,267.5,313.1
1880411,115.4,Support,F,407.5,59.5
1880412,108.9,Engineering,F,193.6,290.6
1880413,261.5,Engineering,M,323.4,29.6
1880414,312.4,HR,F,210.3,302.5
1880415,87.1,Support,M,92.9,367.0
1880416,414.4,Engineering,F,258.8,383.1
1880417,448.4,Support,M,64.2,159.6
1880418,206.4,Engineering,M,21.6,80.3
1880419,18.9,Support,F,104.3,334.3
1880420,397.5,HR,F,73.8,306.0
1880421,492.6,HR,M,318.6,241.1
1880422,356.0,HR,M,217.7,87.7
1880423,95.0,Support,M,30.7,263.0
1880424,406.1,Engineering,M,433.7,349.5
1880425,377.6,Engineering,F,197.4,132.7
1880426,311.3,Support,M,397.4,110.5
1880427,20.3,Engineering,F,357.8,481.5
1880428,50.6,Sales,M,83.9,204.2
1880429,227.5,Support,F,52.7,50.7
1880430,69.0,Sales,F,91.2,217.8
1880431,146.7,Support,F,124.7,294.5
1880432,13.4,Sales,F,128.5,368.1
1880433,311.3,Sales,M,16.9,288.3
1880434,211.3,Engineering,F,394.8,235.3
1880435,204.0,Engineering,M,378.2,356.5
1880436,419.9,HR,F,165.0,14.0
1880437,150.9,Engineering,F,39.5,344.0
1880438,363.7,HR,M,287.0,488.4
1880439,252.2,Sales,F,406.8,116.0
1880440,143.3,Support,M,238.5,228.0
1880441,247.1,Support,F,180.5,296.9
1880442,404.2,Engineering,F,69.9,21.7
1880443,46.8,Sales,F,188.0,135.6
1880444,327.4,Support,M,65.9,226.6
1880445,40.4,Support,M,446.9,278.6
1880446,372.4,Support,M,28.7,76.3
1880447,481.5,Support,F,357.4,127.5
1880448,242.9,Engineering,M,355.0,74.5
1880449,346.7,Sales,F,270.2,431.4
1880450,159.1,Support,F,346.2,256.3
1880451,187.5,HR,M,243.7,358.3
1880452,472.4,HR,M,158.3,114.2
1880453,142.2,Support,F,329.1,189.8
1880454,43.7,HR,M,234.5,203.5
1880455,180.1,HR,F,66.3,416.4
1880456,249.5,Sales,M,435.3,389.0
1880457,410.8,Support,M,201.8,449.3
1880458,201.4,Support,M,112.0,382.0
1880459,479.7,Support,F,196.3,380.8
1880460,169.5,Engineering,M,184.7,246.5
1880461,69.6,Support,F,488.3,
1880462,462.3,HR,M,317.3,53.0
1880463,413.3,Support,F,371.5,
1880464,35.1,Support,F,159.9,450.7
1880465,103.5,Sales,M,178.7,486.8
1880466,217.0,Engineering,M,38.1,235.6
1880467,263.5,HR,M,231.6,201.6
1880468,190.8,Support,F,135.1,239.7
1880469,280.2,Support,F,483.9,491.3
1880470,362.7,HR,F,490.2,307.7
1880471,237.9,Engineering,M,359.3,498.4
1880472,389.8,Support,M,228.2,277.7
1880473,484.7,Support,F,227.8,478.5
1880474,147.4,Sales,F,38.3,250.2
1880475,292.7,HR,M,167.6,18.3
1880476,331.0,Sales,M,316.0,118.0
1880477,225.4,Engineering,M,87.0,300.2
1880478,324.8,Engineering,M,113.5,243.1
1880479,239.5,HR,F,462.4,123.8
1880480,321.6,HR,M,261.5,475.9
1880481,331.3,HR,F,124.8,216.3
1880482,452.5,HR,F,317.7,364.2
1880483,244.1,Sales,M,492.0,278.1
1880484,499.7,Sales,M,271.0,59.9
1880485,196.1,Support,M,32.1,76.8
1880486,181.8,Support,M,302.9,226.6
1880487,413.9,Engineering,F,303.8,33.9
1880488,375.0,Engineering,M,106.2,53.8
1880489,414.3,Sales,F,379.6,102.5
1880490,304.9,Support,M,204.6,348.6
1880491,150.5,HR,F,206.6,79.0
1880492,294.8,HR,M,365.7,93.0
1880493,286.0,Support,F,225.2,299.1
1880494,291.2,Engineering,M,321.9,265.2
1880495,380.2,Engineering,F,461.9,161.4
1880496,102.4,HR,M,146.0,27.5
1880497,491.7,Support,F,325.1,493.4
1880498,21.8,Sales,M,194.7,242.3
1880499,191.0,Sales,F,338.2,367.4
1880500,458.3,Engineering,M,451.3,78.1
1880501,18.6,Engineering,F,92.0,155.4
1880502,294.4,Sales,F,12.2,37.7
1880503,437.3,Support,F,342.5,189.4
1880504,401.6,Engineering,M,271.3,243.4
1880505,424.6,Engineering,F,110.6,130.4
1880506,460.1,Support,F,122.0,253.4
1880507,56.3,HR,M,68.0,232.1
1880508,250.2,Sales,F,399.4,400.7
1880509,431.7,Sales,M,174.0,
1880510,150.8,HR,F,314.2,394.0
1880511,289.7,Engineering,F,476.4,157.0
1880512,28.3,HR,M,188.1,296.1
1880513,456.5,Sales,M,351.7,82.0
1880514,351.9,Support,M,56.4,352.5
1880515,21.0,Engineering,F,118.3,63.8
1880516,195.9,Sales,M,265.5,487.1
1880517,243.3,Sales,F,473.9,218.7
1880518,483.8,Engineering,F,313.5,79.8
1880519,273.8,Sales,M,64.5,120.4
1880520,471.8,HR,M,431.3,415.6
1880521,384.0,HR,F,128.2,101.1
1880522,210.8,HR,F,204.3,391.8
1880523,118.5,Engineering,F,78.9,66.8
1880524,75.1,Sales,M,239.8,115.4
1880525,449.6,Engineering,M,71.0,232.8
1880526,421.8,Support,F,177.8,117.6
1880527,254.8,Engineering,F,128.8,317.1
1880528,157.2,HR,F,99.6,365.4
1880529,10.3,Engineering,F,248.5,248.4
1880530,445.3,Sales,M,62.5,48.1
1880531,344.1,Sales,M,317.6,29.3
1880532,249.9,Engineering,F,436.4,392.9
1880533,345.3,HR,M,367.4,167.8
1880534,116.2,Sales,M,420.9,166.9
1880535,419.4,Support,F,351.2,489.2
1880536,349.1,Sales,M,369.9,437.7
1880537,309.9,Support,F,362.3,28.0
1880538,353.5,Sales,M,161.9,491.7
1880539,278.3,HR,F,457.0,491.5
1880540,118.0,Support,M,495.0,94.1
1880541,305.9,Sales,M,439.9,166.1
1880542,17.9,Sales,M,335.6,33.2
1880543,365.7,Sales,F,265.6,78.9
1880544,238.3,HR,F,291.4,122.0
1880545,447.7,HR,F,268.6,133.1
1880546,115.4,Sales,F,347.3,290.1
1880547,418.6,Support,F,130.4,435.4
1880548,411.7,HR,F,365.3,36.2
1880549,271.6,Support,F,431.0,406.4
1880550,251.0,HR,M,27.0,122.9
1880551,291.1,Sales,M,87.6,85.7
1880552,250.5,Engineering,F,32.2,203.0
1880553,454.8,Sales,F,387.8,486.9
1880554,415.4,Support,F,130.2,395.4
1880555,147.0,HR,F,290.1,378.4
1880556,405.2,Engineering,F,406.4,476.4
1880557,79.8,Sales,M,278.5,49.5
1880558,234.4,Sales,M,330.4,245.1
1880559,325.6,HR,M,277.9,159.4
1880560,284.4,HR,F,185.6,344.2
1880561,135.2,Sales,F,182.8,179.1
1880562,281.8,Engineering,F,83.5,479.7
1880563,166.4,Engineering,M,479.6,274.5
1880564,44.7,Support,F,209.8,26.1
1880565,490.3,Support,M,204.8,490.2
1880566,49.2,Engineering,M,489.8,424.4
1880567,427.2,Sales,M,88.7,84.3
1880568,309.6,Engineering,M,358.7,81.0
1880569,52.2,Sales,F,126.8,31.9
1880570,309.9,Engineering,F,158.0,24.6
1880571,40.4,Engineering,M,250.1,25.3
1880572,432.1,Support,M,25.5,314.9
1880573,325.2,HR,M,126.4,452.7
1880574,96.2,Support,F,420.0,295.6
1880575,21.0,Engineering,M,284.1,456.6
1880576,412.9,Engineering,F,261.1,271.5
1880577,85.4,Engineering,F,182.0,52.5
1880578,176.9,Engineering,M,40.1,487.1
1880579,21.7,Sales,F,434.9,343.0
1880580,133.6,HR,M,383.1,186.5
1880581,364.4,HR,F,180.7,237.6
1880582,169.0,Support,M,398.8,419.9
1880583,259.4,Support,F,493.1,225.1
1880584,422.4,Sales,F,311.7,191.2
1880585,438.4,Engineering,M,158.3,106.1
1880586,44.5,Support,M,453.4,111.5
1880587,310.7,HR,F,198.8,494.0
1880588,117.2,Sales,M,241.6,222.4
1880589,388.5,Sales,F,214.6,324.5
1880590,480.7,Sales,M,384.4,111.7
1880591,355.5,HR,F,347.0,465.2
1880592,244.4,HR,M,459.0,11.9
1880593,293.4,Sales,F,401.7,496.4
1880594,381.6,Engineering,M,137.9,426.5
1880595,157.5,HR,M,99.1,204.8
1880596,350.0,Sales,M,111.8,387.8
1880597,193.3,Sales,M,473.2,492.1
1880598,121.0,HR,M,11.0,
1880599,98.8,Support,M,190.0,250.7
1880600,338.3,HR,F,46.7,174.6
1880601,158.8,Support,M,40.9,87.5
1880602,151.7,Support,F,256.7,131.2
1880603,328.4,Engineering,F,84.0,381.3
1880604,365.6,HR,M,200.2,446.7
1880605,40.4,Sales,F,327.1,294.0
1880606,151.8,Engineering,M,476.2,218.5
1880607,431.3,Sales,F,252.7,140.4
1880608,98.9,Engineering,F,274.3,350.0
1880609,327.4,Engineering,F,280.6,144.9
1880610,439.3,HR,M,12.1,53.9
1880611,395.1,Support,M,309.2,103.6
1880612,190.2,Support,F,377.5,244.5
1880613,324.2,Support,F,430.7,291.6
1880614,133.4,Sales,F,10.9,106.5
1880615,284.1,Engineering,F,327.2,104.7
1880616,462.2,Engineering,M,451.4,73.1
1880617,372.2,HR,M,235.3,308.8
1880618,261.0,Support,F,63.2,320.1
1880619,407.4,Sales,M,374.0,193.6
1880620,423.2,Support,F,249.9,489.6
1880621,478.6,Engineering,M,151.8,399.4
1880622,496.2,Support,F,275.5,108.6
1880623,335.7,Support,M,327.3,388.3
1880624,294.0,Engineering,M,311.5,275.7
1880625,474.2,Engineering,F,345.9,431.5
1880626,328.1,HR,M,108.2,164.3
1880627,270.5,Sales,F,318.5,293.0
1880628,114.3,Engineering,M,225.7,284.9
1880629,322.9,Engineering,F,45.4,116.4
1880630,21.8,Engineering,F,269.5,28.7
1880631,439.8,Support,M,77.6,218.9
1880632,22.7,Engineering,M,121.1,436.7
1880633,301.1,Engineering,F,204.9,339.5
1880634,313.5,HR,M,39.1,319.8
1880635,444.5,Support,F,22.7,453.5
1880636,394.4,HR,F,227.2,259.6
1880637,116.2,Engineering,F,117.0,306.3
1880638,204.5,HR,F,129.3,343.8
1880639,458.2,Sales,F,414.5,28.8
1880640,19.7,Sales,M,199.8,468.2
1880641,251.7,Sales,F,193.2,241.6
