DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1560107,164.5,312.3,78.2,310.3,Low
1560108,86.8,276.7,479.7,379.3,Low
1560109,68.7,412.2,434.6,293.9,Low
1560110,301.9,,236.5,340.9,Low
1560111,259.8,234.7,400.2,441.2,Medium
1560112,219.9,422.7,303.5,476.4,Low
1560113,226.2,63.9,451.6,46.2,Low
1560114,263.4,163.7,34.8,179.6,Low
1560115,416.5,130.2,158.2,453.1,High
1560116,392.3,285.9,162.7,358.7,Low
1560117,333.2,325.4,306.4,91.5,Low
1560118,494.9,437.1,167.6,475.9,High
1560119,93.5,425.2,179.3,476.3,Medium
1560120,484.9,230.2,327.3,343.6,Medium
1560121,220.2,271.1,387.1,351.8,High
1560122,288.9,332.5,167.4,91.8,Low
1560123,26.7,,458.8,335.6,High
1560124,363.5,302.3,130.7,116.7,Medium
1560125,178.7,66.1,380.5,322.0,Low
1560126,141.5,123.6,372.3,176.0,Low
1560127,277.5,259.8,441.8,195.4,Medium
1560128,113.3,357.1,267.5,345.5,High
1560129,23.7,357.5,170.0,329.3,High
1560130,302.3,205.0,173.1,400.0,Medium
1560131,377.0,273.7,309.4,170.2,Low
1560132,421.9,451.8,354.0,233.4,High
1560133,271.1,424.7,370.0,60.4,Low
1560134,351.1,122.9,334.8,118.2,High
1560135,371.7,358.8,57.4,253.8,High
1560136,52.5,84.0,344.4,169.2,High
1560137,178.7,397.9,462.3,90.4,Low
1560138,332.9,231.8,127.4,469.2,Low
1560139,349.7,215.6,320.9,120.4,High
1560140,436.6,89.3,228.2,312.9,High
1560141,73.8,324.7,432.9,455.8,Low
1560142,265.2,432.3,302.1,128.2,Low
1560143,339.3,72.7,74.4,278.7,High
1560144,271.0,392.3,29.7,72.4,Medium
1560145,96.0,479.2,456.3,216.2,Medium
1560146,237.2,15.6,316.6,467.7,High
1560147,171.2,151.4,478.8,378.0,Medium
1560148,461.9,486.5,34.5,220.6,Low
1560149,283.2,413.7,470.5,112.4,High
1560150,138.7,52.8,333.5,400.1,Low
1560151,304.4,45.5,402.1,67.1,Low
1560152,276.0,55.4,453.8,112.0,Medium
1560153,43.9,86.5,259.2,415.7,Medium
1560154,217.6,127.9,425.8,344.3,High
1560155,409.9,116.3,186.5,78.0,Medium
1560156,82.5,109.9,489.4,493.1,Low
1560157,445.6,239.2,32.4,118.6,High
1560158,491.4,492.4,283.5,485.0,Medium
1560159,172.8,199.6,444.4,346.7,Low
1560160,271.1,50.1,202.2,326.6,High
1560161,190.2,217.9,376.6,371.2,High
1560162,379.5,335.0,494.5,203.1,High
1560163,249.7,161.9,184.7,305.4,Medium
1560164,286.6,483.6,109.2,481.5,Medium
1560165,453.8,250.7,315.4,287.0,High
1560166,49.7,402.8,91.9,185.1,Medium
1560167,177.5,180.8,53.4,400.8,Low
1560168,13.1,186.1,145.6,101.7,High
1560169,168.3,275.7,365.5,30.0,Medium
1560170,261.4,452.6,180.0,424.3,High
1560171,294.3,227.6,455.9,316.4,Low
1560172,25.8,367.1,414.3,233.8,High
1560173,98.5,204.5,427.5,38.5,Medium
1560174,119.0,213.9,70.2,201.6,Medium
1560175,230.1,293.8,385.7,197.0,Low
1560176,67.7,307.6,390.0,468.6,Low
1560177,137.1,376.1,271.3,350.9,High
1560178,66.5,440.9,278.0,15.4,High
1560179,437.4,380.6,24.8,172.4,Low
1560180,113.4,447.0,265.0,115.6,Low
1560181,306.2,73.0,38.7,403.9,High
1560182,74.3,14.3,224.4,496.2,Low
1560183,46.4,292.7,93.7,95.1,High
1560184,408.7,388.7,327.0,436.9,Medium
1560185,96.8,68.9,444.8,82.5,Medium
1560186,143.5,235.3,401.7,89.4,Medium
1560187,79.9,345.2,180.9,291.1,Low
1560188,259.0,281.0,239.0,151.4,Medium
1560189,394.7,,349.1,366.8,Medium
1560190,466.2,100.4,330.8,116.9,High
1560191,247.7,373.9,37.1,384.8,High
1560192,66.9,367.5,139.7,199.6,Low
1560193,405.3,473.8,123.8,346.7,High
1560194,248.3,75.3,390.0,81.4,Medium
1560195,367.3,410.8,320.6,476.9,High
1560196,203.9,407.2,22.8,316.0,High
1560197,383.4,363.3,41.6,364.1,Medium
1560198,336.5,335.7,462.2,150.4,High
1560199,424.6,102.7,239.7,26.0,High
1560200,51.3,127.4,446.8,338.8,Low
1560201,119.4,177.0,219.9,397.1,High
1560202,423.8,270.9,437.0,33.2,High
1560203,459.7,127.0,307.0,80.0,Medium
1560204,144.2,490.2,189.4,353.4,Medium
1560205,37.7,147.5,86.5,397.1,Low
1560206,17.2,422.0,437.9,459.3,Low
1560207,207.3,283.7,26.5,184.6,High
1560208,62.8,223.1,227.6,409.4,High
1560209,81.9,10.8,392.5,215.9,Low
1560210,408.3,203.5,375.3,427.8,High
1560211,108.8,60.5,353.7,328.3,High
1560212,348.6,200.6,117.8,487.4,Medium
1560213,495.5,417.3,460.3,488.5,Low
1560214,187.1,462.4,65.4,323.0,Medium
1560215,391.8,491.4,442.3,98.1,Low
1560216,431.9,257.6,318.3,319.5,Medium
1560217,108.4,233.4,137.3,113.9,Low
1560218,294.9,432.4,120.6,77.1,High
1560219,352.1,372.5,71.2,494.2,Low
1560220,151.6,310.3,245.5,143.1,Medium
1560221,207.3,251.7,450.9,117.7,Low
1560222,419.0,353.1,241.4,480.2,Medium
1560223,460.1,426.5,96.0,428.4,High
1560224,331.9,297.1,194.9,474.8,Medium
1560225,202.8,452.9,151.2,129.3,Low
1560226,477.4,54.9,234.6,333.6,High
1560227,103.1,245.1,195.5,179.3,Low
1560228,44.2,119.4,306.7,385.0,Medium
1560229,309.6,211.9,430.8,497.9,High
1560230,91.8,20.2,467.0,197.4,High
1560231,355.5,360.0,225.3,420.1,Low
1560232,113.2,95.5,359.9,411.4,Medium
1560233,20.3,26.9,196.5,114.9,Low
1560234,53.3,496.5,406.7,375.6,Medium
1560235,23.6,386.2,15.4,211.8,Low
1560236,369.9,61.0,189.3,334.6,Medium
1560237,188.7,494.5,40.4,403.5,Medium
1560238,365.8,408.9,255.0,268.6,Medium
1560239,449.0,417.8,105.9,125.2,High
1560240,50.7,293.1,372.9,49.5,Medium
1560241,185.5,266.5,92.0,373.2,High
1560242,41.4,120.8,321.4,97.4,High
1560243,75.4,54.4,52.4,372.4,Low
1560244,360.6,153.8,255.0,115.7,Medium
1560245,41.9,377.2,399.5,355.1,High
1560246,181.5,239.5,44.7,142.8,High
1560247,270.2,491.9,402.5,249.3,Low
1560248,479.3,139.1,405.6,289.6,High
1560249,339.3,396.9,88.4,495.3,Low
1560250,180.2,41.7,37.2,109.2,Low
1560251,324.3,158.8,215.4,51.1,Low
1560252,149.2,25.5,54.6,344.6,High
1560253,487.7,121.9,418.2,431.8,High
1560254,158.6,90.9,97.3,184.0,High
1560255,58.7,85.7,115.7,422.3,High
1560256,122.2,472.4,494.2,286.6,Low
1560257,166.8,278.2,448.6,224.4,Medium
1560258,138.8,410.4,289.1,365.2,Medium
1560259,443.8,35.3,136.9,41.0,High
1560260,256.4,84.7,203.1,384.3,Medium
1560261,207.3,138.5,388.1,425.3,High
1560262,391.1,97.4,269.9,379.4,Low
1560263,100.6,40.2,117.9,428.9,Low
1560264,246.9,273.7,138.7,29.3,Low
1560265,117.4,331.6,428.3,439.3,High
1560266,106.2,77.2,363.9,138.0,High
1560267,409.4,338.2,163.0,293.4,Medium
1560268,426.3,126.1,455.4,51.0,Medium
1560269,285.7,170.3,225.8,141.0,Medium
1560270,452.3,328.5,114.1,34.5,Low
1560271,342.2,399.3,111.2,205.2,High
1560272,73.9,199.9,18.9,100.1,Medium
1560273,203.9,297.5,277.9,29.8,High
1560274,348.3,311.9,420.7,464.2,High
1560275,455.3,244.1,444.0,21.2,Low
1560276,402.3,187.7,463.5,206.3,High
1560277,493.1,322.2,494.7,194.0,Low
1560278,305.3,107.1,310.4,493.5,Medium
1560279,137.6,399.9,113.2,347.5,Medium
1560280,109.4,354.2,214.9,214.8,High
1560281,15.9,75.1,475.1,316.7,Medium
1560282,216.5,469.9,141.7,49.3,Medium
1560283,459.7,308.2,230.8,386.1,High
1560284,497.9,247.5,442.0,184.1,Medium
1560285,254.8,381.5,186.0,411.6,High
1560286,366.1,247.8,216.3,189.9,High
1560287,368.4,346.1,273.6,420.2,High
1560288,287.1,61.4,382.6,151.1,Low
1560289,373.4,470.9,396.6,439.2,Low
1560290,356.6,307.5,379.2,11.5,Low
1560291,396.0,188.4,442.9,50.1,Low
1560292,341.1,191.4,256.0,48.2,Low
1560293,87.0,445.2,302.7,22.7,High
1560294,66.1,306.4,367.1,194.5,Low
1560295,275.0,267.7,485.2,214.2,Medium
1560296,359.6,207.9,425.6,27.2,Medium
1560297,127.6,377.0,104.6,231.5,High
1560298,272.3,144.4,463.5,297.8,High
1560299,230.3,267.7,372.4,240.8,High
1560300,223.2,376.0,98.2,228.9,Low
1560301,50.9,304.7,167.2,233.6,Low
1560302,322.3,194.9,218.8,267.2,Medium
1560303,212.0,355.3,310.1,122.2,Low
1560304,442.7,213.1,173.9,181.6,Low
1560305,108.7,103.2,69.0,206.1,Medium
1560306,123.9,367.3,234.3,453.2,Low
1560307,216.2,188.0,30.4,151.7,Low
1560308,490.3,27.0,303.3,358.2,Medium
1560309,462.3,381.3,303.6,456.8,High
1560310,183.7,31.5,61.6,215.3,Medium
1560311,188.7,92.7,46.0,178.8,Medium
1560312,133.7,470.4,400.4,299.7,Low
1560313,458.4,233.3,87.0,178.6,Medium
1560314,210.2,439.4,112.2,113.3,Low
1560315,267.4,288.6,90.3,252.2,Medium
1560316,276.7,351.9,253.0,384.8,Low
1560317,445.4,71.4,60.8,20.6,Medium
1560318,263.8,94.6,83.1,109.1,Low
1560319,148.4,381.5,28.9,68.5,Medium
1560320,248.3,165.3,160.9,423.4,Low
1560321,250.7,149.9,236.8,44.8,High
1560322,188.8,122.0,231.8,249.3,High
1560323,110.0,74.6,234.2,17.8,Medium
1560324,262.1,311.5,300.7,329.8,Low
1560325,131.4,338.5,356.8,467.7,High
1560326,492.7,55.0,71.6,173.8,High
1560327,379.6,425.8,492.6,168.8,Low
1560328,76.6,202.0,23.4,155.2,Low
1560329,54.4,416.0,242.9,14.1,Low
1560330,316.3,315.6,311.6,27.2,Medium
1560331,158.6,467.5,496.2,449.6,High
1560332,401.9,184.8,65.0,360.1,Medium
1560333,486.0,120.7,54.3,398.3,Low
1560334,341.2,74.1,281.9,56.2,Low
1560335,319.2,380.3,143.6,402.0,Low
1560336,116.3,292.0,149.0,180.8,High
1560337,450.9,452.0,316.7,273.8,Low
1560338,451.0,244.2,239.6,193.6,Medium
1560339,46.8,308.8,99.5,69.4,High
1560340,78.8,269.8,43.4,458.2,Medium
1560341,91.6,132.8,223.7,253.8,High
1560342,309.4,107.9,208.0,497.7,Medium
1560343,414.2,117.6,450.8,314.6,Low
1560344,118.7,175.5,86.0,62.2,Medium
1560345,310.0,333.6,266.2,410.1,Medium
1560346,454.3,442.9,144.8,286.1,High
1560347,40.9,129.8,69.7,110.6,High
1560348,332.2,,492.8,277.0,Low
1560349,145.7,342.5,126.1,134.3,Medium
1560350,208.6,495.7,414.7,81.5,Low
1560351,81.6,92.1,120.2,391.5,High
1560352,329.8,402.7,190.5,243.0,High
1560353,181.5,76.8,293.3,181.9,Low
1560354,482.5,303.3,268.4,150.1,High
1560355,56.2,197.3,380.8,90.7,Low
1560356,204.9,43.4,99.2,199.8,Low
1560357,51.8,270.2,21.9,168.8,High
1560358,494.8,439.7,165.7,377.1,High
1560359,213.8,435.5,89.7,249.7,High
1560360,317.1,339.5,101.0,321.5,Low
1560361,261.2,438.5,297.6,49.4,Medium
1560362,33.5,455.8,40.9,87.2,Low
1560363,147.7,129.3,319.3,464.1,Low
1560364,21.5,218.1,373.6,433.5,Medium
1560365,153.4,363.4,34.7,361.5,High
1560366,385.5,77.9,18.1,84.0,Medium
1560367,497.5,237.2,489.6,479.1,High
1560368,328.1,,496.5,425.5,Low
1560369,484.6,92.8,495.0,258.1,High
1560370,389.0,123.1,171.6,230.7,Medium
1560371,385.9,215.5,308.2,469.5,High
1560372,74.8,151.7,159.0,103.4,Medium
1560373,299.3,203.7,260.2,410.0,High
1560374,264.0,407.4,107.5,251.8,Medium
1560375,416.9,404.3,91.7,449.0,High
1560376,374.2,164.6,259.8,129.8,Medium
1560377,252.7,343.0,262.4,269.7,Low
1560378,358.5,143.6,109.4,393.9,High
1560379,419.5,60.2,254.9,235.4,Low
1560380,390.2,140.6,47.2,189.6,High
1560381,59.8,169.2,458.8,96.6,Medium
1560382,113.9,431.9,283.8,24.3,High
1560383,165.9,445.0,303.7,455.3,High
1560384,361.4,313.3,395.7,206.9,Low
1560385,444.5,220.2,486.0,103.1,High
1560386,136.0,231.1,259.0,121.7,High
1560387,305.3,164.1,378.0,69.0,Medium
1560388,483.7,363.8,276.5,78.9,High
1560389,408.3,148.0,433.9,408.7,Medium
1560390,438.5,36.3,274.4,68.1,Medium
1560391,261.0,466.8,40.5,64.4,Medium
1560392,351.6,42.3,88.6,378.7,High
1560393,186.9,114.6,343.1,313.7,Medium
1560394,229.2,145.5,74.0,354.0,Low
1560395,322.6,288.5,272.0,416.1,High
1560396,335.6,180.7,303.8,345.3,Low
1560397,463.9,10.2,362.4,203.5,Medium
1560398,25.9,446.0,365.7,370.0,Low
1560399,385.3,337.0,471.3,37.3,Low
1560400,365.1,270.7,98.4,15.7,Medium
1560401,20.7,242.7,103.5,444.8,High
1560402,373.9,145.9,324.5,270.1,Low
1560403,176.9,277.2,313.6,136.2,Medium
1560404,269.2,212.3,94.4,285.6,High
1560405,70.9,193.7,166.8,323.3,Medium
1560406,465.3,188.4,363.0,199.1,Medium
1560407,204.1,100.5,23.5,51.9,Medium
1560408,122.7,67.4,481.9,237.8,High
1560409,360.1,311.6,237.2,366.8,High
1560410,294.0,356.1,23.8,16.3,Medium
1560411,395.1,370.4,157.0,458.8,High
1560412,133.3,478.6,26.2,372.0,Medium
1560413,384.5,44.7,75.6,338.3,High
1560414,203.7,352.5,283.1,340.7,Medium
1560415,222.2,56.6,263.4,246.0,Low
1560416,314.6,424.7,147.8,288.3,Medium
1560417,474.0,161.5,142.4,229.1,Medium
1560418,346.2,216.8,453.8,414.6,Medium
1560419,19.3,97.2,314.3,149.3,Medium
1560420,61.4,386.4,188.3,231.7,High
1560421,135.9,105.6,253.8,183.7,Medium
1560422,339.4,104.6,409.5,297.5,Low
1560423,139.7,230.7,407.1,67.4,Medium
1560424,190.5,444.6,139.8,281.7,Medium
1560425,431.6,389.7,497.2,150.9,Medium
1560426,466.1,419.9,55.9,438.2,Medium
1560427,251.8,410.0,77.0,450.2,High
1560428,376.1,150.2,450.7,111.0,Low
1560429,229.0,454.9,260.9,235.6,Low
1560430,392.3,427.7,32.8,301.9,Medium
1560431,142.0,216.9,364.8,325.4,Medium
1560432,17.0,352.3,109.8,182.8,Medium
1560433,63.5,431.6,445.4,113.3,Low
1560434,128.7,489.5,40.7,454.6,Medium
1560435,278.9,198.3,297.7,451.9,Low
1560436,78.0,131.7,222.9,64.8,Low
1560437,261.6,447.1,491.1,441.1,High
1560438,75.0,23.8,76.0,164.5,High
1560439,238.4,105.3,489.4,319.6,Low
1560440,466.1,295.6,244.9,497.5,Low
1560441,391.4,144.2,177.7,424.9,Low
1560442,158.7,279.9,434.0,466.1,Medium
1560443,436.3,19.7,107.9,17.1,High
1560444,160.9,433.6,61.0,52.8,Medium
1560445,328.1,163.1,83.2,75.5,Low
1560446,310.6,301.1,467.1,48.7,High
1560447,340.0,435.7,19.8,104.6,Medium
1560448,429.6,59.8,480.9,304.7,Medium
1560449,339.4,99.7,479.1,180.9,Low
1560450,436.5,370.4,232.1,371.1,Medium
1560451,58.0,386.9,474.8,445.6,Medium
1560452,312.2,396.5,134.2,51.3,Low
1560453,414.4,354.6,24.1,184.5,Low
1560454,487.6,357.8,378.3,292.8,Medium
1560455,226.8,378.8,306.8,326.3,High
1560456,19.8,320.4,481.6,39.9,High
1560457,391.1,173.4,172.2,241.8,Low
1560458,314.6,489.2,79.9,392.8,Low
1560459,351.7,383.6,259.2,372.1,Low
1560460,466.2,87.8,250.1,242.9,Low
1560461,398.7,116.7,42.4,439.9,Low
1560462,299.4,369.3,265.4,218.6,Low
1560463,134.6,140.7,75.2,465.8,High
1560464,90.2,38.8,301.3,328.4,High
1560465,250.8,81.1,252.2,38.3,High
1560466,483.1,78.9,266.5,19.2,Medium
1560467,401.1,351.0,143.8,430.0,High
1560468,32.8,,325.8,339.4,Medium
1560469,275.1,306.8,165.7,494.9,High
1560470,16.9,42.0,218.2,44.2,Low
1560471,268.7,128.0,228.3,15.1,High
1560472,254.8,417.6,128.9,237.9,Medium
1560473,52.8,,325.0,69.3,Low
1560474,379.5,362.1,486.7,193.4,Medium
1560475,297.1,462.4,277.1,334.3,High
1560476,52.3,274.9,475.2,212.0,High
1560477,181.9,309.4,474.3,35.5,Medium
1560478,67.0,200.2,114.7,435.1,High
1560479,241.0,334.7,390.1,23.8,Medium
1560480,133.5,18.9,290.4,252.5,Medium
1560481,83.2,91.0,39.8,341.6,High
1560482,375.6,312.4,495.5,439.6,Low
1560483,281.9,217.6,164.2,241.7,Low
1560484,222.8,294.4,286.3,363.6,High
1560485,303.7,297.2,116.9,62.7,High
1560486,292.8,406.2,337.6,235.1,Low
1560487,367.6,95.5,120.6,52.3,Medium
1560488,436.6,177.4,445.1,310.5,Medium
1560489,381.8,102.3,123.8,201.1,Medium
1560490,406.8,194.6,432.6,265.6,Low
1560491,168.2,336.4,23.2,495.5,Medium
1560492,155.2,483.5,173.3,251.8,High
1560493,122.0,325.3,334.0,495.8,High
1560494,228.1,215.7,378.9,213.8,High
1560495,442.3,411.5,401.6,149.9,High
1560496,186.4,135.6,37.6,329.3,High
1560497,71.8,275.3,353.0,277.1,Medium
1560498,441.1,117.6,301.9,306.3,High
1560499,431.4,290.7,400.2,101.9,Medium
1560500,135.3,401.4,483.3,443.0,Medium
1560501,104.9,325.6,356.1,63.8,High
1560502,35.5,129.5,461.5,99.8,Medium
1560503,439.7,166.3,295.5,276.8,High
1560504,460.0,138.8,44.3,36.3,High
1560505,176.4,246.3,146.9,68.0,Low
1560506,309.7,23.0,269.7,39.1,Medium
1560507,130.2,431.3,162.3,251.7,Low
1560508,56.2,157.8,488.6,275.2,Medium
1560509,400.9,45.1,111.5,84.4,High
1560510,484.2,179.1,161.8,12.1,High
1560511,12.8,332.1,158.0,224.2,Low
1560512,13.5,121.5,288.9,392.5,Medium
1560513,210.7,88.1,236.7,59.6,Low
1560514,119.2,145.4,281.3,97.8,Low
1560515,134.7,197.6,483.5,54.0,High
1560516,337.4,484.7,489.3,65.1,Low
1560517,254.6,109.8,101.8,140.2,Low
1560518,167.1,289.3,32.9,419.3,High
1560519,223.5,96.1,147.7,490.6,High
1560520,286.6,135.5,181.5,452.3,Low
1560521,237.4,48.9,481.8,430.3,Low
1560522,34.2,242.7,147.8,165.1,High
1560523,173.5,154.4,284.1,155.9,Low
1560524,188.5,210.5,158.0,327.6,Medium
1560525,443.6,243.2,15.1,377.9,Low
1560526,231.8,218.9,85.7,75.7,Medium
1560527,18.0,413.2,264.3,465.9,Medium
1560528,497.2,329.2,404.8,38.9,High
1560529,295.6,254.6,72.6,427.5,Low
1560530,464.0,264.0,93.0,356.1,Medium
1560531,99.6,194.8,336.4,135.7,High
1560532,497.9,395.8,320.2,169.0,Medium
1560533,82.5,114.8,370.0,258.1,Low
1560534,294.0,346.9,340.8,306.9,High
1560535,144.3,455.0,168.8,383.6,Medium
1560536,361.2,256.4,179.4,192.0,Low
1560537,372.8,221.9,291.9,216.2,High
1560538,380.8,123.7,301.4,240.2,High
1560539,237.6,311.4,388.6,351.2,Medium
1560540,72.4,152.8,64.5,59.7,Medium
1560541,484.0,303.6,149.2,329.3,Low
1560542,304.2,57.5,248.3,472.0,Low
1560543,211.3,140.0,229.1,91.4,Low
1560544,67.4,93.3,277.7,69.0,Low
1560545,282.9,281.1,285.2,251.8,Medium
1560546,20.8,314.5,417.0,210.2,Medium
1560547,183.1,207.3,205.2,101.6,Low
1560548,47.0,209.9,61.6,157.3,Low
1560549,92.6,317.9,225.7,38.3,Low
1560550,481.4,306.7,332.9,350.9,Medium
1560551,128.1,240.0,309.7,433.0,Medium
1560552,331.0,,413.8,447.7,Low
1560553,457.0,234.5,197.2,416.6,Low
1560554,280.0,419.0,19.7,269.1,High
1560555,181.2,315.2,356.9,349.1,High
1560556,188.0,82.2,154.0,168.2,Low
1560557,433.2,405.3,373.8,292.4,Low
1560558,52.6,344.2,250.3,203.8,Medium
1560559,70.3,298.4,405.8,68.4,Medium
1560560,404.4,256.5,184.9,123.2,Medium
1560561,484.5,51.7,433.2,440.8,Medium
1560562,341.0,398.4,233.7,328.7,High
1560563,109.9,256.8,29.6,353.7,Medium
1560564,314.3,65.8,406.1,11.1,Medium
1560565,472.6,362.6,311.9,243.3,Low
1560566,39.6,469.1,459.2,261.0,Medium
1560567,63.0,426.0,10.4,322.0,Low
1560568,79.7,351.4,25.6,478.7,High
1560569,10.7,428.2,84.5,466.1,Low
1560570,136.4,376.6,446.3,476.8,Low
1560571,196.7,177.7,220.2,302.2,High
1560572,227.5,429.9,21.0,360.9,Medium
1560573,205.9,242.0,126.0,182.4,High
1560574,270.9,474.3,153.1,182.1,High
1560575,193.5,204.0,358.9,61.8,Medium
1560576,433.0,201.1,489.8,13.0,Medium
1560577,386.4,207.7,448.0,330.5,Low
1560578,420.0,464.2,315.4,187.3,Low
1560579,390.2,67.4,110.7,447.0,High
1560580,266.4,121.9,274.9,480.2,Medium
1560581,360.2,209.7,72.5,285.1,Low
1560582,28.9,12.2,450.6,232.4,Low
1560583,461.0,174.9,67.8,357.3,Medium
1560584,270.7,176.2,363.2,193.3,High
1560585,21.2,431.1,326.3,29.8,Medium
1560586,159.8,44.9,468.2,490.3,Low
1560587,251.4,349.7,309.3,231.5,Medium
1560588,150.2,353.3,132.3,387.3,Medium
1560589,236.5,309.0,21.2,453.7,Low
1560590,170.7,145.1,189.7,483.1,High
1560591,155.7,172.1,49.8,52.4,High
1560592,355.2,109.9,474.5,271.6,High
1560593,255.2,476.9,115.4,220.9,Low
1560594,247.7,21.5,291.4,158.0,Medium
1560595,158.4,379.9,209.3,62.5,High
1560596,329.2,274.2,99.7,32.7,High
1560597,46.8,220.1,486.0,60.8,Low
1560598,142.4,67.2,378.2,433.6,High
1560599,322.9,123.8,232.2,418.2,High
1560600,477.8,410.0,140.3,179.3,Medium
1560601,106.4,90.0,21.5,32.9,Medium
1560602,237.3,71.0,445.9,123.1,Medium
1560603,52.2,180.3,148.2,130.9,Low
1560604,354.8,254.0,322.8,465.2,Medium
1560605,175.3,434.0,316.1,181.6,High
1560606,488.9,46.6,462.4,209.2,High
