DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1460063,294.8,212.1,366.5,140.0,High
1460064,414.1,405.0,84.0,315.8,High
1460065,424.3,185.5,148.6,463.0,Medium
1460066,343.8,380.4,262.4,156.8,Medium
1460067,286.2,396.4,244.4,30.9,High
1460068,451.3,167.6,151.8,58.7,Low
1460069,145.4,451.1,212.1,88.3,High
1460070,236.2,490.7,79.0,160.0,Low
1460071,174.1,178.1,99.5,351.9,Low
1460072,188.0,219.8,66.5,25.1,Low
1460073,312.1,382.4,36.7,134.6,Low
1460074,455.1,95.5,186.9,49.6,High
1460075,195.1,391.7,362.3,254.2,Medium
1460076,420.4,272.4,193.7,17.5,Low
1460077,174.7,127.2,441.7,264.0,Medium
1460078,391.8,20.9,222.7,474.7,High
1460079,46.7,384.9,184.2,127.4,Low
1460080,54.0,403.1,396.7,26.6,High
1460081,277.4,141.6,391.5,358.5,High
1460082,451.1,260.1,489.3,257.8,Medium
1460083,491.2,171.3,69.0,232.4,High
1460084,23.7,240.3,473.1,112.7,Low
1460085,317.0,204.4,477.5,468.7,Low
1460086,483.8,460.3,411.4,418.8,High
1460087,333.2,155.4,154.7,278.8,Low
1460088,130.7,334.2,451.6,213.5,Medium
1460089,446.8,302.8,162.1,242.8,High
1460090,492.1,292.8,93.8,483.7,High
1460091,383.7,22.9,392.2,16.2,High
1460092,420.3,444.1,14.9,448.6,Low
1460093,150.6,224.4,93.8,362.5,Medium
1460094,65.5,32.1,484.1,315.0,Low
1460095,270.7,340.4,182.3,375.6,Medium
1460096,117.2,104.8,441.4,290.7,High
1460097,71.9,220.9,313.2,319.0,Low
1460098,97.2,367.8,439.8,156.6,High
1460099,330.7,294.1,403.4,438.0,Medium
1460100,411.2,424.9,291.3,491.4,Low
1460101,157.3,377.0,328.1,163.1,High
1460102,238.7,264.0,264.9,69.2,Medium
1460103,363.8,69.6,437.4,280.9,Medium
1460104,292.8,486.3,439.0,156.7,Medium
1460105,25.5,350.3,483.2,111.6,High
1460106,183.1,113.4,197.6,42.5,Low
1460107,21.7,390.9,131.1,371.0,Low
1460108,356.6,74.9,354.6,465.3,Low
1460109,107.3,381.4,442.0,240.6,High
1460110,170.9,362.0,347.8,211.6,High
1460111,373.1,122.3,356.6,149.7,Low
1460112,91.7,38.3,97.7,302.3,Medium
1460113,298.0,402.5,275.7,159.1,Medium
1460114,25.4,266.0,59.1,141.3,Medium
1460115,280.8,86.1,251.5,120.1,High
1460116,53.9,152.6,318.1,438.2,High
1460117,343.0,401.7,310.4,11.3,High
1460118,474.2,144.2,105.1,69.8,Low
1460119,138.1,,262.1,277.2,Medium
1460120,408.6,218.4,348.5,37.1,Medium
1460121,217.5,421.9,198.1,369.6,High
1460122,397.7,425.1,270.2,354.5,Low
1460123,393.0,62.7,40.3,395.5,Low
1460124,271.1,316.6,150.1,319.6,Medium
1460125,441.5,256.3,304.0,217.0,Medium
1460126,406.8,172.2,113.3,324.1,High
1460127,144.4,412.4,177.3,212.9,High
1460128,315.5,154.8,41.3,345.4,Low
1460129,495.3,421.8,382.2,73.5,High
1460130,153.5,227.4,36.6,10.6,Low
1460131,67.0,217.9,96.0,76.6,Low
1460132,339.5,451.6,381.9,386.3,High
1460133,339.2,53.1,352.2,451.7,Medium
1460134,481.9,45.4,73.5,339.5,Medium
1460135,499.9,185.2,228.9,229.9,Low
1460136,313.7,11.4,495.4,224.4,High
1460137,373.1,365.8,414.3,117.1,Low
1460138,145.3,264.2,239.1,279.8,Medium
1460139,461.7,69.9,220.9,71.3,High
1460140,33.4,424.8,258.5,443.4,Low
1460141,235.3,316.2,388.6,326.6,High
1460142,197.8,55.6,27.9,412.1,Medium
1460143,266.7,302.2,207.4,261.6,Medium
1460144,400.5,498.5,455.5,366.5,High
1460145,429.5,326.1,64.0,356.7,High
1460146,409.1,12.8,390.8,296.0,Low
1460147,470.5,473.7,38.4,162.5,High
1460148,54.9,243.1,14.5,279.0,Medium
1460149,164.9,250.4,398.8,222.1,Low
1460150,222.7,323.3,355.5,488.0,Low
1460151,303.2,419.1,263.6,20.2,Medium
1460152,472.2,195.5,105.5,143.3,Low
1460153,431.0,476.4,411.2,28.1,Low
1460154,323.8,178.5,466.1,140.2,Medium
1460155,332.9,97.4,60.8,302.7,Medium
1460156,196.3,225.2,436.9,47.3,Low
1460157,235.6,89.7,309.0,68.1,Low
1460158,457.5,156.0,181.5,192.2,High
1460159,143.9,406.2,287.1,415.4,Low
1460160,94.2,391.1,231.9,281.0,High
1460161,70.5,440.7,370.3,403.3,High
1460162,116.3,69.0,302.3,261.8,Low
1460163,467.8,237.5,225.0,453.4,Low
1460164,123.8,115.3,190.4,99.2,Low
1460165,21.3,104.1,356.5,24.0,High
1460166,282.2,111.2,412.0,229.8,Medium
1460167,145.7,497.6,57.5,109.3,Low
1460168,257.9,388.9,32.1,187.9,Medium
1460169,321.2,75.3,277.7,311.3,Low
1460170,320.1,366.0,210.0,198.5,High
1460171,374.1,433.9,365.1,118.7,Low
1460172,119.1,437.3,26.1,311.6,Medium
1460173,407.0,71.2,405.8,335.6,Low
1460174,418.9,167.3,76.0,373.9,Low
1460175,330.9,395.1,95.0,458.5,High
1460176,461.6,164.5,107.0,326.2,Medium
1460177,281.3,468.6,412.4,23.6,High
1460178,218.3,401.7,309.6,263.4,High
1460179,176.0,100.6,434.6,138.1,High
1460180,178.4,377.5,281.0,183.6,Medium
1460181,484.9,276.8,346.3,33.0,Medium
1460182,325.4,34.2,24.9,490.5,Low
1460183,103.3,197.0,200.2,347.8,High
1460184,249.0,152.0,115.1,409.0,High
1460185,111.1,113.2,111.4,156.9,High
1460186,173.1,379.4,480.5,363.6,Medium
1460187,484.6,228.5,234.7,213.2,Medium
1460188,98.8,333.4,242.6,115.0,Medium
1460189,16.3,,82.4,102.6,Low
1460190,338.5,89.5,234.4,438.8,Low
1460191,328.0,93.0,141.4,91.8,High
1460192,246.3,44.6,406.2,302.2,Low
1460193,407.7,138.3,403.1,51.0,Low
1460194,349.9,310.7,349.9,492.9,High
1460195,30.1,481.5,223.5,65.4,Low
1460196,303.4,159.3,72.7,118.0,High
1460197,92.8,181.5,198.2,352.2,Low
1460198,237.9,40.1,166.5,434.3,Medium
1460199,183.3,230.5,425.4,481.5,Medium
1460200,124.5,35.1,176.2,221.9,Low
1460201,214.6,198.0,460.0,108.8,Low
1460202,431.0,199.4,210.1,415.6,Medium
1460203,223.9,184.0,278.5,385.4,High
1460204,238.1,336.7,14.8,437.9,High
1460205,377.5,448.8,112.7,438.7,Low
1460206,235.8,77.7,477.2,252.2,Medium
1460207,250.9,498.6,292.8,230.3,High
1460208,16.9,352.1,83.4,106.5,High
1460209,367.5,151.8,133.6,225.7,Low
1460210,454.9,442.4,252.9,493.7,High
1460211,421.5,133.1,260.1,434.0,Low
1460212,182.2,164.9,29.1,261.6,High
1460213,361.6,379.3,147.7,373.3,High
1460214,415.3,192.4,201.0,276.7,Medium
1460215,486.3,396.4,219.8,274.8,Medium
1460216,40.6,418.9,179.0,190.8,Medium
1460217,389.5,324.8,99.6,258.0,High
1460218,438.6,153.4,413.2,129.9,Low
1460219,401.7,399.5,267.4,88.1,Medium
1460220,136.5,467.8,444.0,427.7,Low
1460221,246.1,256.0,346.3,379.3,High
1460222,140.4,306.7,313.1,36.3,Medium
1460223,341.4,442.0,238.0,363.5,Low
1460224,126.3,117.8,485.6,223.0,Low
1460225,15.1,104.4,425.0,76.0,Low
1460226,321.8,378.6,354.9,238.4,Medium
1460227,360.9,278.6,120.1,371.4,Medium
1460228,179.0,51.8,274.6,15.6,Low
1460229,51.6,224.3,498.9,16.4,High
1460230,98.6,11.4,273.8,227.3,Medium
1460231,132.3,19.9,216.8,61.0,Low
1460232,300.5,21.5,120.2,77.5,Medium
1460233,436.6,266.9,420.9,168.8,Medium
1460234,386.2,185.0,203.4,349.0,High
1460235,50.0,108.2,361.4,372.8,High
1460236,43.0,404.1,392.7,233.7,Low
1460237,154.5,467.7,182.7,391.0,Low
1460238,409.2,371.8,202.6,481.6,Medium
1460239,221.8,68.5,235.8,330.2,Medium
1460240,394.3,153.2,86.7,55.1,Low
1460241,298.7,90.4,361.7,194.9,Medium
1460242,433.0,443.8,433.3,215.8,High
1460243,155.1,209.7,419.9,485.4,Medium
1460244,405.1,404.6,393.1,428.8,Medium
1460245,253.1,162.7,82.6,363.9,High
1460246,426.8,251.2,85.2,266.1,High
1460247,331.6,424.1,200.6,311.9,High
1460248,85.7,222.4,305.2,384.1,Medium
1460249,399.1,15.9,162.5,179.6,Medium
1460250,15.1,395.2,245.4,75.7,Medium
1460251,329.1,72.9,228.0,220.0,High
1460252,45.8,300.1,364.4,229.3,Medium
1460253,455.3,435.2,234.7,452.7,Medium
1460254,365.2,497.5,119.6,352.4,Medium
1460255,164.9,24.9,328.2,436.0,High
1460256,285.6,58.6,462.6,210.3,Medium
1460257,15.1,267.1,60.4,281.9,Medium
1460258,183.3,252.2,111.7,277.4,Low
1460259,203.1,186.8,265.0,211.3,Low
1460260,370.2,190.4,266.7,107.4,Low
1460261,355.2,370.3,87.5,405.6,High
1460262,91.6,421.8,192.4,108.5,High
1460263,299.8,45.4,168.8,244.4,Medium
1460264,106.5,386.6,316.4,256.8,High
1460265,266.1,251.5,455.8,481.7,High
1460266,265.8,70.1,356.8,406.2,Medium
1460267,148.7,486.3,310.6,13.4,Low
1460268,294.2,450.3,75.1,61.1,High
1460269,155.8,310.1,377.5,207.3,Low
1460270,306.2,447.4,228.1,189.3,Low
1460271,218.1,335.6,418.3,350.4,High
1460272,461.3,275.7,90.8,230.5,Medium
1460273,292.9,114.3,52.5,339.6,Medium
1460274,90.5,166.3,251.2,48.2,Medium
1460275,378.6,24.9,213.3,360.4,High
1460276,306.5,309.4,429.8,324.6,High
1460277,39.6,176.1,379.7,48.1,High
1460278,107.9,10.7,199.9,430.1,Low
1460279,302.6,191.4,195.8,447.6,Low
1460280,360.7,320.9,308.4,338.6,Medium
1460281,85.9,129.4,76.6,308.1,Low
1460282,345.1,471.9,476.9,433.3,Medium
1460283,68.8,167.2,453.4,190.9,High
1460284,34.8,205.4,158.8,51.3,Medium
1460285,218.7,,112.9,48.1,Low
1460286,156.8,343.0,243.5,387.2,Medium
1460287,54.9,220.8,106.2,478.6,Low
1460288,47.1,323.7,148.6,102.0,Low
1460289,277.0,114.1,312.5,148.6,Medium
1460290,492.6,464.5,351.8,433.5,Medium
1460291,371.9,,209.9,263.8,Low
1460292,349.5,255.5,200.8,223.7,Low
1460293,444.2,71.9,367.0,375.2,Low
1460294,495.3,45.9,176.4,171.0,Low
1460295,364.4,352.8,434.3,61.1,Medium
1460296,240.2,317.6,464.5,346.6,Medium
1460297,128.1,160.7,40.5,418.9,Medium
1460298,13.3,114.5,52.2,464.2,Medium
1460299,402.9,309.5,267.0,226.5,High
1460300,437.3,83.5,172.8,259.4,High
1460301,224.9,37.2,77.3,455.6,Low
1460302,13.6,383.8,383.3,83.1,Low
1460303,142.1,106.9,260.3,103.1,High
1460304,305.8,263.7,389.6,394.2,Medium
1460305,89.5,326.4,26.1,13.4,High
1460306,23.6,262.7,397.0,273.0,Medium
1460307,129.2,301.4,246.1,123.3,High
1460308,449.3,474.7,184.9,268.8,Medium
1460309,320.7,,430.0,389.6,Medium
1460310,421.0,172.5,147.6,175.8,Low
1460311,480.8,204.5,185.8,70.7,Medium
1460312,417.9,203.9,326.9,113.5,Low
1460313,117.2,318.0,26.6,471.7,Low
1460314,125.4,374.4,298.7,20.2,High
1460315,345.1,387.2,497.4,40.8,Low
1460316,195.3,50.3,427.0,55.4,Low
1460317,34.0,251.7,269.6,444.6,Medium
1460318,144.8,237.9,472.1,211.3,Low
1460319,455.0,375.1,161.4,17.5,Medium
1460320,179.2,312.4,294.6,131.7,Low
1460321,114.4,128.9,245.6,221.7,High
1460322,323.8,398.8,373.3,208.5,High
1460323,63.1,125.1,366.7,89.2,High
1460324,382.7,478.2,374.3,312.2,Medium
1460325,66.9,266.6,491.3,470.4,Low
1460326,78.6,171.8,349.0,277.7,Low
1460327,187.4,285.9,286.3,101.0,High
1460328,296.2,482.9,440.2,280.4,Low
1460329,389.0,426.4,430.8,56.3,Low
1460330,25.2,127.4,77.9,439.1,Medium
1460331,53.3,466.9,263.0,379.0,Medium
1460332,354.3,404.8,34.4,267.4,Low
1460333,399.7,417.2,314.4,72.5,High
1460334,135.9,43.4,178.0,133.0,Medium
1460335,380.4,235.3,80.2,331.0,Low
1460336,309.9,293.8,286.6,372.7,Medium
1460337,224.0,389.0,176.0,70.1,Low
1460338,177.3,216.2,127.0,141.5,High
1460339,64.2,168.5,455.5,240.8,Low
1460340,281.3,73.5,321.0,74.9,Medium
1460341,385.3,136.7,433.4,347.3,Medium
1460342,49.9,275.2,488.2,446.6,Medium
1460343,441.9,323.9,41.7,366.1,Medium
1460344,356.6,229.8,67.7,27.1,Medium
1460345,432.7,38.8,165.0,463.5,High
1460346,14.5,93.2,291.4,152.6,High
1460347,340.8,391.9,104.1,470.0,High
1460348,76.5,245.0,478.6,170.5,Medium
1460349,222.1,162.3,420.9,243.0,Medium
1460350,253.4,268.3,409.8,409.6,High
1460351,313.8,60.8,49.1,30.6,Medium
1460352,193.5,365.8,485.5,395.5,Low
1460353,13.1,289.7,474.2,417.4,Medium
1460354,446.6,33.2,323.0,55.6,High
1460355,211.3,390.8,391.2,168.5,Low
1460356,472.3,171.8,284.4,180.4,Medium
1460357,46.3,428.3,176.6,407.4,High
1460358,197.5,462.2,267.0,337.2,Low
1460359,40.4,383.3,276.8,199.0,High
1460360,402.0,153.6,279.5,85.0,Medium
1460361,111.7,360.7,165.8,460.4,High
1460362,444.3,348.5,494.9,337.4,Medium
1460363,112.2,275.8,137.2,345.9,Medium
1460364,325.5,372.7,31.3,153.1,Low
1460365,46.6,379.0,287.3,343.0,Medium
1460366,137.0,299.6,127.8,61.9,High
1460367,114.2,191.1,73.1,378.3,Medium
1460368,204.2,166.4,455.0,35.3,Medium
1460369,75.1,202.2,426.3,303.2,Low
1460370,244.0,240.5,485.0,180.5,Low
1460371,132.2,388.4,341.2,365.9,High
1460372,433.4,180.7,451.3,488.3,High
1460373,456.9,169.4,371.1,439.7,Medium
1460374,293.3,191.3,222.7,75.3,High
1460375,103.1,329.8,451.0,322.6,Medium
1460376,449.2,422.4,51.9,209.9,Medium
1460377,80.0,123.6,73.4,117.3,Medium
1460378,90.3,88.7,65.7,349.4,Medium
1460379,412.6,443.0,315.6,454.9,Low
1460380,155.2,296.8,390.4,323.7,High
1460381,10.8,366.8,483.9,42.3,Low
1460382,51.6,20.7,60.8,159.6,Low
1460383,100.1,315.4,299.8,391.2,Low
1460384,417.8,170.4,426.8,208.5,High
1460385,233.0,330.3,393.8,352.7,Low
1460386,434.1,182.4,432.9,322.0,High
1460387,393.0,123.8,329.6,64.8,Medium
1460388,433.8,55.0,218.6,310.6,Medium
1460389,285.3,122.8,406.5,113.3,Medium
1460390,277.9,411.2,75.7,273.0,High
1460391,437.8,120.7,271.1,193.9,Low
1460392,40.1,202.8,386.9,415.6,Low
1460393,90.3,372.1,380.3,208.1,Low
1460394,28.4,453.7,386.2,146.1,Low
1460395,190.8,240.2,109.5,415.0,Low
1460396,119.0,431.5,231.5,28.5,Medium
1460397,292.7,416.6,498.5,174.0,Low
1460398,457.3,243.9,389.4,466.6,Low
1460399,250.5,112.2,474.1,371.6,High
1460400,214.5,247.8,288.0,113.0,Medium
1460401,202.4,385.7,55.1,340.6,High
1460402,389.9,269.3,395.0,383.5,Medium
1460403,479.4,348.7,284.4,85.4,Medium
1460404,464.3,174.7,314.7,295.0,High
1460405,422.4,155.5,335.5,461.7,High
1460406,366.7,77.2,481.5,398.8,Medium
1460407,295.0,373.2,150.8,314.0,Medium
1460408,253.1,200.2,160.6,232.6,Low
1460409,165.7,162.7,83.1,422.3,High
1460410,234.4,,168.2,195.7,Low
1460411,256.6,93.8,267.0,190.8,Low
1460412,20.3,459.7,217.5,355.9,High
1460413,488.7,171.3,111.0,302.2,High
1460414,290.4,251.0,69.3,66.0,Medium
1460415,462.3,40.3,449.5,168.6,Medium
1460416,227.6,270.6,494.6,24.9,Medium
1460417,177.1,103.5,233.7,46.1,Low
1460418,126.4,315.3,444.6,117.4,Low
1460419,395.0,435.5,64.6,187.8,High
1460420,10.2,35.4,435.3,123.4,Medium
1460421,497.6,189.0,380.6,39.3,High
1460422,236.8,177.9,441.8,88.6,High
1460423,421.8,94.3,487.9,343.1,High
1460424,109.1,133.8,21.8,404.9,Medium
1460425,191.8,30.5,264.6,229.5,Low
1460426,90.5,56.6,42.0,158.5,Medium
1460427,210.3,376.7,478.6,60.4,High
1460428,81.0,143.6,160.0,480.5,Low
1460429,440.1,180.8,66.0,167.8,High
1460430,44.7,418.9,421.5,348.8,Medium
1460431,154.1,491.5,195.9,128.3,High
1460432,177.8,451.6,93.2,245.6,Medium
1460433,152.3,178.8,491.7,161.3,High
1460434,157.1,15.7,41.7,198.6,Low
1460435,97.2,380.5,323.9,109.6,Low
1460436,403.3,96.9,352.5,398.5,Medium
1460437,228.8,222.6,171.8,72.3,Medium
1460438,233.7,178.4,404.5,63.3,Low
1460439,351.5,333.1,419.4,339.9,Low
1460440,495.7,206.9,46.6,58.9,Low
1460441,145.5,382.6,27.5,11.0,Low
1460442,397.4,487.3,50.9,371.5,High
1460443,242.0,179.7,393.0,166.6,Low
1460444,449.7,21.4,408.1,313.8,High
1460445,475.8,50.5,29.2,261.4,Low
1460446,472.2,467.1,377.9,498.8,Medium
1460447,19.5,265.7,478.5,442.8,Medium
1460448,107.4,476.2,165.7,308.3,Medium
1460449,445.6,14.4,442.6,342.6,Low
1460450,53.1,344.0,261.5,365.4,Low
1460451,402.9,42.8,42.5,282.2,High
1460452,455.4,438.0,361.0,296.3,High
1460453,54.5,470.5,373.0,300.5,High
1460454,117.8,440.1,25.0,67.0,High
1460455,133.7,96.0,336.9,69.1,Medium
1460456,229.4,244.0,431.3,185.6,Low
1460457,159.1,198.7,32.8,451.9,Medium
1460458,411.3,275.0,67.4,85.8,High
1460459,44.5,325.7,386.1,88.0,High
1460460,159.9,138.1,449.1,127.0,Low
1460461,253.4,174.4,352.1,186.2,Medium
1460462,67.4,441.8,140.5,82.4,High
1460463,434.6,77.7,130.9,312.7,High
1460464,377.1,203.1,185.0,200.8,Medium
1460465,448.3,303.2,67.8,81.4,High
1460466,288.7,284.7,488.8,33.6,Low
1460467,60.4,215.6,489.1,357.3,Medium
1460468,56.6,187.1,166.5,337.4,High
1460469,274.3,149.8,363.1,498.8,Low
1460470,465.4,340.9,209.3,431.1,Medium
1460471,431.8,103.9,323.3,286.6,Medium
1460472,204.3,222.7,90.4,21.7,Medium
1460473,263.9,392.1,19.1,481.5,Low
1460474,357.9,321.2,326.1,195.6,Medium
1460475,250.3,125.3,91.8,235.8,Medium
1460476,345.2,83.7,473.6,331.8,Medium
1460477,69.5,305.3,145.9,279.5,High
1460478,168.6,291.7,243.6,485.9,Low
1460479,51.7,207.7,162.5,390.6,Medium
1460480,314.5,465.7,461.3,229.1,Low
1460481,224.5,462.6,297.8,36.7,High
1460482,334.6,43.1,47.9,131.5,Low
1460483,158.3,109.4,15.3,371.2,High
1460484,348.2,329.3,215.7,449.2,Medium
1460485,123.1,332.8,385.1,56.9,Medium
1460486,131.2,376.9,466.0,358.9,High
1460487,161.0,147.5,66.5,207.4,Medium
1460488,38.1,200.7,449.6,376.6,Low
1460489,476.7,461.2,302.3,132.1,Low
1460490,254.6,299.2,189.6,280.8,High
1460491,350.9,356.3,105.0,103.7,Low
1460492,87.8,307.9,336.8,62.6,Medium
1460493,338.7,128.6,480.3,151.6,Low
1460494,89.7,294.6,175.0,340.3,Low
1460495,173.6,443.7,28.4,308.3,Low
1460496,60.8,265.5,252.0,339.6,Low
1460497,240.3,413.6,167.4,219.3,Medium
1460498,98.4,180.8,383.9,215.3,Medium
1460499,14.1,139.7,301.0,170.2,Low
1460500,199.2,,125.1,265.2,High
1460501,245.0,124.8,228.2,119.8,High
1460502,359.0,402.3,327.3,293.4,Low
1460503,279.8,151.0,463.9,258.6,Low
1460504,327.6,333.0,51.8,258.6,Low
1460505,225.0,159.0,406.7,100.8,Medium
1460506,432.5,23.5,478.0,254.5,High
1460507,390.8,488.5,365.9,355.6,Medium
1460508,487.3,361.6,361.5,156.2,Medium
1460509,16.7,35.9,210.2,380.8,Medium
1460510,432.4,322.1,131.2,371.2,Low
1460511,274.2,285.8,439.8,378.6,Medium
1460512,178.9,149.6,414.6,481.1,Low
1460513,96.8,403.5,159.6,49.7,Low
1460514,223.2,144.5,231.0,281.6,High
1460515,232.1,59.1,463.6,267.4,Medium
1460516,79.6,451.3,175.9,305.9,Low
1460517,127.2,405.0,243.4,364.5,Medium
1460518,276.1,154.1,29.4,128.5,Low
1460519,347.6,148.2,109.2,72.0,Low
1460520,200.9,427.0,406.9,350.3,High
1460521,207.9,19.7,338.6,343.1,High
1460522,399.3,372.9,460.6,127.0,Low
1460523,414.5,463.3,323.1,86.8,Medium
1460524,231.0,20.8,205.4,237.7,High
1460525,229.4,465.0,78.3,317.4,Medium
1460526,426.3,316.8,416.5,405.7,Medium
1460527,241.2,204.6,86.9,278.6,High
1460528,309.5,425.5,465.5,25.2,Medium
1460529,243.2,185.2,286.3,36.1,Low
1460530,151.1,152.7,45.3,67.0,Low
1460531,462.1,40.1,137.9,91.6,Low
1460532,114.0,83.7,57.6,283.4,Low
1460533,39.0,91.6,304.3,187.2,High
1460534,185.8,322.0,250.3,265.0,High
1460535,89.0,70.7,194.0,33.5,Medium
1460536,249.5,69.7,294.4,319.9,Low
1460537,463.2,232.4,88.7,406.1,High
1460538,151.0,426.9,298.4,327.8,Low
1460539,335.2,293.9,171.1,386.8,Low
1460540,250.8,221.2,117.4,390.7,Low
1460541,16.7,419.3,224.3,335.9,High
1460542,371.3,34.3,314.3,64.0,Medium
1460543,107.1,248.3,276.7,499.3,Medium
1460544,481.8,332.3,18.8,258.7,Medium
1460545,398.6,119.6,155.7,157.4,High
1460546,220.1,179.7,369.4,312.8,Medium
1460547,476.8,279.6,186.1,310.4,Medium
1460548,435.4,358.4,26.4,470.5,Medium
1460549,251.5,305.2,19.4,323.0,High
1460550,64.7,168.2,495.7,278.5,Low
1460551,440.0,453.7,412.8,380.2,Low
1460552,13.7,498.9,383.2,308.3,High
1460553,404.3,446.1,145.2,112.1,Medium
1460554,247.8,50.7,54.7,361.9,Low
1460555,447.6,385.2,12.9,499.8,High
1460556,230.7,133.4,368.8,124.8,High
1460557,147.0,92.0,270.7,493.7,Low
1460558,228.3,427.3,323.2,260.9,Medium
1460559,385.8,370.6,209.3,170.8,Medium
1460560,250.1,139.3,348.1,170.7,Low
1460561,38.7,99.4,220.1,182.6,Low
1460562,353.3,189.6,441.3,93.3,High
1460563,445.1,301.1,364.0,234.6,Low
1460564,80.8,220.9,437.2,347.0,Low
1460565,180.4,272.0,82.9,25.5,Medium
1460566,468.7,380.8,415.0,441.7,Medium
1460567,213.8,97.8,475.7,492.0,Medium
1460568,450.6,139.9,408.2,151.1,High
1460569,406.5,398.3,353.4,100.5,High
1460570,50.4,211.7,345.7,136.6,Low
1460571,411.2,37.0,383.7,136.4,Medium
1460572,427.3,264.8,154.6,223.8,High
1460573,29.5,73.0,495.6,145.5,High
1460574,272.8,119.6,143.6,271.4,Medium
1460575,290.3,463.2,83.8,241.5,High
1460576,223.5,152.7,147.4,293.8,High
1460577,368.7,87.6,85.3,160.7,Medium
1460578,315.9,91.5,197.3,28.8,Medium
1460579,265.4,179.4,420.8,458.3,Low
1460580,103.5,369.4,201.3,101.0,Medium
1460581,303.5,419.5,31.6,168.3,High
1460582,34.9,145.4,22.3,288.6,Low
1460583,200.2,254.4,476.2,368.5,Low
1460584,443.2,60.2,319.6,375.7,High
1460585,428.1,220.8,56.5,335.1,Low
1460586,92.1,193.9,208.1,170.6,Low
1460587,441.9,397.1,452.0,248.5,Medium
1460588,438.2,17.6,55.9,498.1,High
1460589,30.5,216.9,167.7,73.0,High
1460590,388.4,430.4,175.6,209.5,High
1460591,333.7,205.9,221.6,117.6,High
1460592,23.1,360.9,148.1,483.3,High
1460593,14.7,254.2,272.5,29.1,Medium
1460594,118.1,488.3,494.0,476.5,Low
1460595,255.1,105.9,415.0,215.4,High
1460596,156.2,300.0,186.7,277.9,Medium
1460597,215.3,369.0,480.2,314.4,High
1460598,274.8,468.3,318.4,390.4,Low
1460599,183.1,192.2,364.5,121.1,Low
1460600,155.8,194.5,356.8,378.0,High
1460601,25.5,409.8,188.7,60.2,Low
1460602,187.8,148.0,114.9,106.2,Low
1460603,338.8,209.3,66.3,255.7,Medium
1460604,352.7,147.3,497.6,262.7,Low
1460605,182.0,231.0,134.7,45.4,High
