EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1480240,477.1,Sales,F,415.3,262.3
1480241,190.4,HR,F,261.5,305.0
1480242,31.0,Sales,M,445.4,47.2
1480243,332.4,Support,F,216.9,130.5
1480244,247.4,HR,F,381.7,443.2
1480245,11.3,Sales,F,17.2,166.4
1480246,403.3,Engineering,F,265.6,442.5
1480247,178.4,Support,M,163.5,271.6
1480248,200.2,HR,F,64.0,469.4
1480249,57.7,Sales,M,493.6,105.0
1480250,229.3,Support,M,123.0,112.5
1480251,184.3,HR,M,191.2,97.9
1480252,186.7,Support,F,341.5,99.1
1480253,227.2,Engineering,M,363.2,477.1
1480254,193.6,Support,M,394.3,91.1
1480255,25.1,Sales,M,148.3,147.2
1480256,343.0,Sales,F,286.1,412.7
1480257,108.9,Engineering,M,29.2,90.2
1480258,419.8,Support,M,403.4,211.1
1480259,201.3,Sales,M,76.1,436.6
1480260,399.1,Support,F,418.2,
1480261,339.9,Support,M,245.9,262.0
1480262,476.4,HR,F,439.8,266.3
1480263,41.6,Support,M,211.8,498.9
1480264,188.8,Support,F,29.9,199.3
1480265,243.3,Sales,M,132.5,63.8
1480266,284.7,HR,M,327.8,352.0
1480267,455.8,Sales,M,116.5,171.2
1480268,15.5,Sales,F,145.3,235.7
1480269,396.9,Support,M,476.5,72.6
1480270,436.8,Sales,F,88.8,322.5
1480271,280.4,Engineering,F,113.8,11.5
1480272,46.4,HR,F,144.9,166.6
1480273,135.7,Sales,M,477.8,456.4
1480274,78.8,Sales,F,188.6,189.5
1480275,251.9,Engineering,F,408.3,143.8
1480276,428.2,Sales,F,481.3,314.3
1480277,469.9,Sales,F,434.3,235.2
1480278,297.1,HR,M,104.0,291.4
1480279,290.3,Engineering,F,37.8,318.1
1480280,281.5,Support,F,76.0,
1480281,334.0,Sales,F,206.6,41.0
1480282,446.6,Engineering,M,115.3,139.1
1480283,362.7,Sales,M,294.9,397.4
1480284,253.4,Sales,M,242.5,153.0
1480285,197.9,Engineering,M,138.4,437.2
1480286,52.7,Sales,M,190.4,477.5
1480287,422.0,Engineering,M,84.8,19.4
1480288,328.6,HR,M,157.3,234.2
1480289,327.3,Engineering,F,116.0,351.0
1480290,398.8,Sales,M,357.3,180.7
1480291,66.2,Sales,F,411.1,136.6
1480292,282.7,HR,M,127.8,264.7
1480293,68.2,HR,F,270.5,381.4
1480294,466.5,Sales,M,90.3,58.3
1480295,315.6,HR,M,145.8,55.9
1480296,326.4,HR,M,81.2,467.9
1480297,457.6,HR,F,27.1,
1480298,43.6,Sales,F,243.7,347.1
1480299,411.0,HR,M,321.6,153.1
1480300,337.4,Sales,M,440.9,172.1
1480301,237.2,Engineering,F,411.3,419.4
1480302,495.2,Support,F,37.1,428.5
1480303,450.9,Engineering,M,349.9,133.7
1480304,481.4,HR,F,425.8,482.2
1480305,196.5,Sales,F,359.7,170.2
1480306,107.4,HR,M,96.6,303.5
1480307,469.5,Sales,M,71.3,112.5
1480308,249.3,Support,M,11.6,334.8
1480309,73.4,HR,F,33.4,113.2
1480310,440.1,Engineering,M,483.7,332.1
1480311,292.5,Engineering,F,427.8,157.5
1480312,439.0,Sales,F,58.3,87.3
1480313,270.2,Sales,M,155.6,467.3
1480314,482.7,Engineering,M,473.5,169.6
1480315,460.7,Sales,M,157.4,239.8
1480316,329.2,Support,F,279.2,77.8
1480317,299.5,Engineering,F,422.8,237.4
1480318,119.8,Engineering,F,82.7,181.8
1480319,263.8,Sales,F,285.0,189.9
1480320,181.9,Support,F,281.2,366.4
1480321,427.4,HR,M,421.7,447.5
1480322,25.5,Support,F,337.5,290.7
1480323,230.6,Support,M,127.1,
1480324,260.6,Engineering,F,269.1,387.2
1480325,75.8,Sales,F,188.1,262.6
1480326,202.3,Engineering,M,56.2,39.7
1480327,411.9,Sales,F,261.0,481.5
1480328,196.0,Support,M,212.1,85.0
1480329,192.9,Sales,F,329.6,224.6
1480330,407.7,Engineering,F,437.2,113.3
1480331,256.4,Support,F,211.8,387.9
1480332,482.7,Support,M,441.1,201.0
1480333,342.0,Sales,M,491.1,309.2
1480334,398.1,HR,F,25.8,70.8
1480335,44.7,Support,F,268.7,227.2
1480336,11.3,HR,F,315.8,274.7
1480337,414.0,Support,F,144.7,86.9
1480338,63.7,Sales,M,311.6,404.6
1480339,26.6,HR,M,214.1,461.4
1480340,165.7,Sales,F,276.2,149.1
1480341,218.6,Sales,F,30.9,360.4
1480342,377.7,Support,F,494.1,128.7
1480343,156.3,Engineering,M,142.9,287.3
1480344,229.1,Support,F,108.6,201.7
1480345,338.5,Sales,F,11.2,200.4
1480346,331.0,Support,F,110.1,
1480347,176.8,Engineering,F,423.2,17.2
1480348,12.8,Sales,F,366.5,483.6
1480349,171.2,Engineering,M,28.5,73.8
1480350,275.9,Engineering,F,160.6,452.1
1480351,67.3,Support,F,26.5,256.1
1480352,319.0,Support,M,499.4,89.6
1480353,235.3,Sales,F,324.6,460.9
1480354,414.1,HR,M,54.9,258.3
1480355,90.0,Engineering,F,412.8,468.5
1480356,248.2,HR,F,241.7,484.1
1480357,181.6,Sales,M,399.4,433.6
1480358,15.7,Engineering,F,371.2,418.6
1480359,442.3,Sales,F,113.0,46.0
1480360,218.6,Sales,M,302.9,31.7
1480361,89.8,Support,F,392.7,122.9
1480362,283.2,HR,F,450.0,145.7
1480363,70.9,Sales,F,433.1,269.6
1480364,136.9,Sales,F,179.5,279.4
1480365,40.6,Support,M,290.4,127.1
1480366,427.2,HR,M,222.2,183.0
1480367,209.9,HR,M,250.5,399.0
1480368,329.7,Engineering,F,78.6,419.9
1480369,416.2,Support,F,386.0,356.5
1480370,457.8,Support,M,163.9,217.8
1480371,328.0,HR,M,366.1,29.3
1480372,130.0,HR,F,280.7,60.0
1480373,28.5,Engineering,M,464.6,112.0
1480374,176.7,Support,F,311.5,371.2
1480375,111.7,Engineering,M,73.5,58.4
1480376,176.3,Sales,F,199.3,310.8
1480377,154.1,Engineering,M,331.4,225.0
1480378,337.6,Support,F,78.4,394.5
1480379,280.8,HR,F,44.5,109.6
1480380,413.6,Sales,F,185.7,358.4
1480381,397.5,Engineering,M,481.9,364.7
1480382,19.2,Engineering,F,92.5,279.0
1480383,164.7,HR,F,209.5,87.7
1480384,356.9,Engineering,M,447.0,189.3
1480385,169.1,Engineering,F,47.3,60.9
1480386,76.6,Support,M,447.5,332.5
1480387,481.4,HR,M,202.5,356.1
1480388,181.2,Sales,M,264.7,153.2
1480389,118.2,HR,M,346.5,481.1
1480390,428.2,Sales,F,31.6,208.3
1480391,171.2,HR,F,480.3,34.7
1480392,287.5,HR,F,168.7,342.3
1480393,345.3,Support,M,328.6,362.4
1480394,362.4,HR,F,238.0,446.9
1480395,135.7,HR,F,409.4,64.9
1480396,240.0,HR,M,227.9,13.0
1480397,431.4,Support,M,110.5,257.4
1480398,414.6,Engineering,F,119.3,26.4
1480399,285.0,Support,M,227.4,443.6
1480400,276.6,Engineering,F,15.9,470.0
1480401,173.5,Support,F,373.1,477.2
1480402,97.4,Engineering,M,69.6,481.9
1480403,208.0,Engineering,F,292.5,336.2
1480404,288.1,HR,M,260.5,440.5
1480405,230.3,Sales,M,498.1,38.7
1480406,211.2,Sales,F,34.8,475.6
1480407,162.3,HR,M,206.4,121.7
1480408,263.6,Engineering,M,162.3,113.6
1480409,483.7,Sales,F,326.8,201.4
1480410,21.4,HR,M,282.1,140.9
1480411,417.0,HR,M,128.1,113.2
1480412,285.4,Engineering,F,115.4,198.6
1480413,303.1,Support,M,126.4,192.6
1480414,195.9,HR,M,83.8,333.2
1480415,200.7,Engineering,M,392.5,105.5
1480416,276.0,Sales,M,292.4,316.8
1480417,35.5,HR,F,214.2,156.8
1480418,382.2,HR,F,58.6,47.8
1480419,180.0,HR,M,354.7,39.3
1480420,226.1,HR,M,179.0,464.3
1480421,418.4,Engineering,F,65.2,285.5
1480422,219.5,HR,M,10.7,378.9
1480423,263.6,Sales,M,12.6,44.8
1480424,488.3,HR,M,244.2,359.9
1480425,159.9,Engineering,F,315.9,181.5
1480426,258.2,Sales,M,343.2,238.3
1480427,353.0,Engineering,M,399.4,137.2
1480428,378.0,HR,M,204.3,27.4
1480429,22.4,HR,M,498.7,387.7
1480430,431.4,HR,F,389.5,482.2
1480431,392.5,Engineering,F,370.6,341.7
1480432,320.8,Support,F,165.4,180.0
1480433,239.3,HR,M,11.1,448.6
1480434,101.9,Sales,M,336.5,451.2
1480435,332.8,Sales,F,173.7,488.3
1480436,166.3,Engineering,F,481.1,299.1
1480437,24.0,Sales,M,110.2,166.7
1480438,267.0,Engineering,M,229.9,52.6
1480439,169.5,Support,F,118.2,273.2
1480440,127.1,HR,M,173.5,144.0
1480441,97.0,Engineering,F,427.0,376.8
1480442,269.1,Support,F,138.3,197.7
1480443,371.4,Sales,M,318.6,72.2
1480444,395.5,Engineering,M,439.4,90.6
1480445,445.6,Engineering,M,256.4,56.5
1480446,237.9,HR,M,316.0,80.9
1480447,418.2,HR,F,431.7,57.2
1480448,498.6,Engineering,M,109.9,81.9
1480449,443.6,HR,F,285.1,473.6
1480450,202.9,Engineering,F,452.0,463.1
1480451,68.1,HR,M,11.1,325.3
1480452,29.0,Engineering,M,454.8,416.7
1480453,211.6,HR,F,124.2,340.1
1480454,69.9,HR,M,35.3,315.7
1480455,471.8,Engineering,F,44.8,
1480456,358.2,Engineering,M,140.2,396.0
1480457,400.5,HR,M,227.0,283.7
1480458,256.8,Engineering,M,41.6,266.8
1480459,16.6,Support,F,105.2,289.7
1480460,393.9,Support,F,210.8,140.4
1480461,422.7,Engineering,F,151.2,
1480462,165.2,HR,M,426.8,428.3
1480463,226.0,Engineering,F,310.3,319.3
1480464,342.9,Engineering,F,181.7,122.0
1480465,452.4,Support,F,426.6,218.3
1480466,282.2,Support,M,490.7,222.0
1480467,492.6,Engineering,F,141.2,46.6
1480468,336.1,Support,M,85.5,157.6
1480469,389.2,HR,F,251.1,174.5
1480470,178.9,Sales,F,341.3,397.0
1480471,95.3,Support,F,22.3,403.3
1480472,178.9,Engineering,M,22.3,185.9
1480473,45.5,Engineering,F,24.8,366.1
1480474,168.9,Support,F,351.6,129.7
1480475,281.9,Sales,F,14.5,403.3
1480476,201.1,HR,M,194.8,295.4
1480477,167.5,Engineering,M,159.8,128.7
1480478,35.1,Sales,F,483.8,80.0
1480479,430.5,HR,F,236.6,474.3
1480480,359.7,Sales,F,305.3,26.0
1480481,470.5,HR,M,318.0,251.4
1480482,208.7,HR,M,311.1,76.7
1480483,36.6,Support,M,486.5,455.6
1480484,401.4,HR,F,261.7,242.7
1480485,161.5,Engineering,F,188.7,267.0
1480486,74.5,Support,F,332.4,62.1
1480487,76.5,Sales,M,225.5,201.7
1480488,361.2,Support,F,184.8,71.0
1480489,225.5,Support,M,97.1,158.4
1480490,374.9,Sales,F,352.0,81.3
1480491,323.0,Sales,F,458.0,19.7
1480492,418.4,Support,M,139.0,413.4
1480493,320.4,Support,M,17.2,459.7
1480494,444.8,Sales,F,439.2,387.8
1480495,452.9,HR,M,63.3,22.9
1480496,159.6,Engineering,M,51.2,171.4
1480497,58.7,HR,M,365.0,40.2
1480498,445.3,Sales,F,137.6,287.7
1480499,349.9,HR,F,191.7,300.6
1480500,415.7,HR,M,323.4,145.5
1480501,462.2,Support,F,398.2,19.5
1480502,396.3,Support,M,365.8,452.6
1480503,371.5,Support,F,285.4,187.8
1480504,449.2,Sales,M,53.1,463.3
1480505,41.2,HR,F,127.4,460.8
1480506,90.2,Sales,M,179.8,412.2
1480507,259.8,Engineering,M,431.1,367.0
1480508,255.9,Engineering,M,295.1,170.1
1480509,154.5,Engineering,F,473.5,153.6
1480510,108.3,Support,F,420.2,171.7
1480511,223.9,Support,M,481.4,100.5
1480512,54.7,Sales,M,144.8,45.8
1480513,487.3,Engineering,M,251.7,373.6
1480514,335.7,HR,F,284.6,209.7
1480515,386.3,HR,F,385.9,343.8
1480516,154.0,HR,M,419.9,377.8
1480517,55.8,Sales,M,367.8,149.9
1480518,483.0,HR,M,493.1,346.7
1480519,438.1,Sales,F,218.6,361.0
1480520,87.4,HR,M,253.5,442.9
1480521,452.2,Support,F,252.5,138.4
1480522,323.6,Support,F,404.6,361.4
1480523,152.7,Support,M,252.2,454.0
1480524,86.1,Engineering,F,471.8,246.4
1480525,410.3,Engineering,F,80.7,135.7
1480526,404.3,Engineering,F,93.4,258.9
1480527,11.0,Engineering,F,186.2,345.0
1480528,125.7,HR,M,470.5,13.1
1480529,194.9,Engineering,M,405.9,131.0
1480530,242.0,HR,F,103.3,429.0
1480531,145.2,Sales,F,189.4,78.3
1480532,14.5,Engineering,M,331.4,333.6
1480533,188.6,Sales,F,497.7,147.0
1480534,458.3,HR,M,77.9,93.3
1480535,14.3,Sales,M,427.4,147.4
1480536,75.9,Sales,M,289.2,389.7
1480537,208.2,Engineering,M,327.2,302.5
1480538,157.1,Support,M,189.1,135.9
1480539,238.6,HR,F,226.6,110.8
1480540,263.9,Sales,F,161.8,99.8
1480541,90.5,HR,F,169.1,40.9
1480542,190.1,Engineering,M,408.0,453.8
1480543,213.7,Engineering,M,360.9,339.6
1480544,344.5,Engineering,M,336.2,297.4
1480545,327.1,Support,M,234.2,410.5
1480546,247.6,Sales,F,328.1,19.7
1480547,57.6,Sales,F,297.5,316.2
1480548,466.1,Engineering,F,392.1,472.4
1480549,329.6,Sales,M,154.8,252.8
1480550,320.9,Support,F,376.1,
1480551,479.0,Support,F,280.9,360.5
1480552,190.7,Engineering,M,285.8,426.6
1480553,42.7,HR,F,52.3,168.7
1480554,377.4,HR,M,470.4,85.8
1480555,183.2,Support,F,396.5,53.8
1480556,106.8,Support,F,404.1,413.7
1480557,192.6,HR,F,137.3,349.0
1480558,298.3,HR,F,341.0,467.3
1480559,107.1,Support,M,103.8,221.8
1480560,95.5,Sales,F,38.5,37.5
1480561,290.0,Sales,M,441.8,411.6
1480562,415.8,HR,M,327.2,423.3
1480563,66.9,Engineering,F,218.3,190.7
1480564,15.8,Engineering,F,195.0,115.1
1480565,283.2,Sales,M,29.0,418.2
1480566,52.3,HR,M,334.8,310.8
1480567,316.7,Sales,M,315.1,24.4
1480568,495.5,Sales,M,57.4,449.6
1480569,119.4,HR,F,231.2,491.2
1480570,71.9,Sales,M,127.0,156.2
1480571,221.6,Sales,M,497.1,307.5
1480572,144.0,Support,F,402.0,271.3
1480573,444.0,Engineering,M,90.0,21.0
1480574,63.5,Sales,M,311.6,244.4
1480575,250.5,Engineering,M,240.1,238.1
1480576,309.0,Sales,M,377.1,270.3
1480577,99.5,Support,M,10.6,183.9
1480578,145.2,Sales,F,417.8,476.3
1480579,495.4,Engineering,F,192.7,206.5
1480580,375.1,Support,F,145.7,298.8
1480581,109.7,Sales,M,170.7,418.8
1480582,458.3,Sales,F,165.3,427.7
1480583,210.1,Engineering,F,94.9,15.5
1480584,346.0,HR,M,365.9,370.7
1480585,174.9,Support,M,110.7,458.7
1480586,189.2,HR,M,167.3,289.0
1480587,469.6,HR,F,72.5,134.4
1480588,45.5,Sales,M,396.7,127.9
1480589,409.4,Engineering,F,190.6,165.2
1480590,186.7,HR,F,263.4,140.4
1480591,256.1,Engineering,F,205.3,344.9
1480592,239.1,Sales,M,489.8,202.0
1480593,382.8,Engineering,M,263.4,285.6
1480594,449.3,Sales,M,299.3,354.6
1480595,49.5,Sales,F,16.0,167.9
1480596,291.1,HR,M,424.7,65.4
1480597,223.2,Support,F,358.6,171.0
1480598,116.1,Sales,M,372.9,483.9
1480599,373.6,Engineering,F,400.1,404.6
1480600,316.4,Support,F,315.6,231.1
1480601,118.0,Support,M,79.2,462.7
1480602,162.4,Support,M,147.1,434.2
1480603,30.6,HR,M,29.0,323.4
1480604,440.4,Sales,M,284.9,295.8
1480605,29.6,Support,M,320.8,352.7
1480606,376.4,HR,M,495.9,124.4
1480607,138.3,Engineering,F,36.8,409.8
1480608,398.9,Engineering,F,18.3,172.3
1480609,351.9,HR,F,229.5,315.7
1480610,241.6,HR,M,93.1,415.4
1480611,215.9,HR,M,314.3,228.8
1480612,368.3,Sales,M,258.1,402.0
1480613,419.7,HR,F,287.3,225.1
1480614,266.0,Engineering,M,242.4,144.3
1480615,374.4,Engineering,F,93.5,446.7
1480616,137.3,HR,F,141.0,293.8
1480617,42.9,Support,M,348.8,290.8
1480618,434.3,Engineering,F,474.6,106.5
1480619,116.7,Support,M,271.3,76.8
1480620,41.4,Sales,M,363.4,248.8
1480621,13.0,Engineering,M,80.0,468.2
1480622,338.5,Support,F,374.6,114.9
1480623,439.0,Sales,M,30.9,256.3
1480624,415.3,Support,F,47.4,408.4
1480625,174.2,Support,F,350.0,54.1
1480626,364.8,Sales,F,239.5,259.8
1480627,327.2,Engineering,M,383.9,81.1
1480628,139.1,Support,F,13.4,347.6
1480629,328.7,Engineering,F,80.0,49.2
1480630,149.6,HR,F,251.0,404.1
1480631,377.0,Sales,M,274.7,446.6
1480632,496.8,Support,F,168.0,322.7
1480633,260.3,Engineering,M,413.7,210.2
1480634,395.5,Engineering,F,311.7,433.4
1480635,328.1,Support,F,11.7,446.0
1480636,271.6,Sales,F,324.2,253.4
1480637,207.8,HR,M,191.4,159.1
1480638,146.1,Engineering,F,85.5,129.8
1480639,165.0,Support,F,195.5,122.7
1480640,36.5,Support,M,457.4,344.5
1480641,439.9,HR,F,413.9,140.6
1480642,436.2,HR,M,105.2,24.6
