CustomerID,TotalPurchases,AvgOrderValue,Tenure_Months,ChurnRisk,CustomerLifetimeValue
1810060,114.4,48.5,361.7,354.3,352.0
1810061,471.7,294.5,431.3,75.4,491.4
1810062,335.8,461.5,187.3,50.8,79.3
1810063,101.5,483.2,93.6,373.5,217.1
1810064,59.9,70.8,449.9,174.1,352.5
1810065,414.6,142.8,276.5,107.8,320.9
1810066,82.8,27.5,294.0,499.3,194.0
1810067,103.5,85.5,447.8,409.0,126.8
1810068,376.3,37.8,194.2,151.5,425.3
1810069,404.7,75.1,451.9,421.4,132.8
1810070,495.0,471.3,453.8,107.6,124.1
1810071,484.1,141.0,191.4,302.4,88.2
1810072,177.0,486.7,422.4,327.7,143.2
1810073,336.6,236.3,234.0,159.6,111.0
1810074,441.7,274.4,458.0,485.1,108.2
1810075,254.0,145.9,460.5,225.8,13.8
1810076,362.4,444.1,446.9,305.1,147.1
1810077,475.7,323.7,268.5,107.2,263.4
1810078,444.8,11.0,206.4,199.9,129.3
1810079,310.7,341.4,302.2,85.1,386.7
1810080,484.6,245.7,233.5,352.4,419.0
1810081,447.1,248.6,407.0,189.1,99.5
1810082,57.4,343.2,269.7,192.8,230.3
1810083,303.0,294.8,448.7,180.9,97.0
1810084,290.7,34.5,257.4,411.8,101.4
1810085,88.7,110.7,174.9,284.7,420.8
1810086,253.1,10.5,431.4,321.5,361.7
1810087,190.1,494.7,423.8,89.4,120.2
1810088,191.7,29.8,49.6,150.4,273.8
1810089,433.3,465.2,444.2,161.4,334.8
1810090,99.4,59.3,261.4,87.7,92.8
1810091,162.2,141.6,408.4,54.6,304.0
1810092,70.0,366.1,357.7,422.7,245.1
1810093,228.3,356.3,184.6,352.8,30.8
1810094,137.0,62.1,406.6,323.9,146.8
1810095,497.6,484.5,492.4,34.0,448.0
1810096,166.4,119.6,390.2,478.6,57.2
1810097,202.4,311.9,326.3,176.4,164.7
1810098,119.7,28.2,204.4,75.2,107.2
1810099,13.0,360.6,455.8,339.6,367.8
1810100,470.1,42.9,422.7,222.0,192.1
1810101,457.0,416.3,122.9,456.4,265.1
1810102,475.9,197.6,487.1,378.6,18.2
1810103,349.2,88.6,488.1,229.9,32.2
1810104,167.6,103.2,117.4,146.3,108.1
1810105,28.2,73.9,355.1,289.3,61.9
1810106,276.8,70.8,429.1,266.5,469.2
1810107,32.3,384.6,67.1,106.9,344.7
1810108,394.1,333.4,461.0,280.4,399.4
1810109,57.7,383.8,376.2,227.0,443.4
1810110,238.2,106.7,23.1,311.9,324.0
1810111,371.4,40.6,123.0,382.6,259.5
1810112,290.5,172.5,268.6,411.3,79.2
1810113,369.9,47.6,224.8,444.1,485.6
1810114,323.9,451.7,123.3,360.5,442.8
1810115,240.3,472.2,130.4,24.1,263.1
1810116,405.1,383.5,455.1,130.4,409.1
1810117,407.1,324.2,167.7,431.8,87.4
1810118,333.4,416.0,377.2,360.9,361.3
1810119,414.4,228.7,259.9,155.3,377.6
1810120,51.3,43.9,143.2,211.2,205.2
1810121,485.6,289.9,226.8,289.5,447.7
1810122,155.4,472.7,410.5,250.7,390.9
1810123,204.6,183.9,395.5,35.8,279.3
1810124,58.5,387.7,404.1,375.2,103.1
1810125,185.2,334.8,328.9,158.5,432.3
1810126,411.8,265.6,482.6,138.3,90.0
1810127,398.2,33.1,422.1,210.7,261.4
1810128,394.0,151.7,491.4,472.5,82.8
1810129,127.5,134.4,362.3,360.8,74.2
1810130,331.1,492.4,228.6,151.8,291.5
1810131,81.8,362.7,301.5,69.2,281.3
1810132,299.9,20.5,377.2,265.9,94.9
1810133,337.7,450.4,48.4,48.2,95.0
1810134,51.5,135.6,79.9,51.1,78.6
1810135,54.6,359.3,89.6,464.5,288.6
1810136,163.0,364.9,19.0,356.6,450.5
1810137,315.3,90.9,200.0,330.5,364.1
1810138,167.6,157.9,41.0,257.4,43.2
1810139,495.3,232.3,485.0,108.1,249.1
1810140,164.9,373.4,416.6,139.3,136.4
1810141,269.8,418.6,139.7,169.2,391.1
1810142,397.4,346.5,466.8,32.5,325.0
1810143,48.3,283.8,305.7,30.8,88.7
1810144,442.9,482.7,133.3,263.9,268.1
1810145,383.6,211.1,194.5,34.3,343.7
1810146,94.4,111.1,317.9,76.1,354.6
1810147,485.8,249.0,43.6,330.2,432.8
1810148,204.9,375.4,435.3,71.0,323.4
1810149,240.8,351.5,230.2,161.0,69.9
1810150,337.7,19.8,466.5,346.0,402.0
1810151,99.8,19.0,139.7,100.9,31.8
1810152,195.2,245.3,47.9,466.3,336.1
1810153,141.3,259.9,57.2,132.1,38.0
1810154,105.7,32.5,291.1,292.5,79.7
1810155,255.3,361.0,138.5,293.9,144.0
1810156,192.3,306.4,311.3,98.5,259.9
1810157,215.5,427.3,363.9,353.9,59.9
1810158,221.1,50.5,415.9,372.0,61.7
1810159,312.1,403.3,297.0,459.9,183.4
1810160,184.6,184.5,186.5,192.5,120.4
1810161,208.9,460.3,225.6,77.7,413.1
1810162,270.3,,83.4,291.3,322.5
1810163,401.5,49.1,211.7,240.2,21.9
1810164,72.1,250.2,338.8,269.2,442.2
1810165,185.6,200.3,174.6,436.5,489.5
1810166,113.2,272.2,98.0,243.4,386.7
1810167,297.9,422.5,84.8,198.1,83.8
1810168,87.0,34.2,470.9,63.1,277.5
1810169,243.2,390.7,383.3,71.8,157.7
1810170,198.4,367.9,226.6,205.0,119.8
1810171,143.3,128.3,10.1,243.1,192.7
1810172,490.2,150.5,330.4,177.8,73.9
1810173,284.9,266.6,498.2,258.1,121.0
1810174,143.8,370.0,147.6,391.5,89.0
1810175,89.1,93.0,117.0,203.6,416.6
1810176,356.3,272.3,458.4,32.9,81.9
1810177,221.5,213.1,288.6,426.5,487.9
1810178,171.1,245.1,194.2,301.0,95.4
1810179,83.8,462.9,191.7,259.8,177.8
1810180,442.1,483.4,401.1,54.5,291.1
1810181,391.4,303.8,489.4,275.7,292.3
1810182,400.0,415.4,18.7,287.9,30.2
1810183,332.4,196.8,395.8,427.9,233.0
1810184,254.4,131.5,262.4,215.3,457.0
1810185,449.8,419.6,119.2,262.7,179.9
1810186,43.4,442.8,145.9,499.4,184.3
1810187,138.0,275.0,364.7,22.3,169.4
1810188,239.3,333.9,223.1,407.6,394.1
1810189,484.4,191.8,212.2,164.0,135.8
1810190,104.6,183.5,457.1,156.5,275.1
1810191,356.9,248.1,244.1,215.4,236.4
1810192,368.2,46.6,222.0,148.3,400.2
1810193,229.4,201.8,496.8,47.6,415.0
1810194,408.6,460.1,264.4,348.3,154.2
1810195,421.5,113.8,117.0,330.0,462.8
1810196,411.6,403.5,458.0,331.4,337.1
1810197,40.1,154.5,130.3,414.4,201.6
1810198,476.6,324.5,223.1,203.3,144.7
1810199,450.4,217.8,410.1,75.9,122.8
1810200,29.4,202.4,240.7,443.9,413.5
1810201,151.3,92.7,107.0,412.2,480.7
1810202,277.6,95.8,28.7,247.2,254.5
1810203,288.7,100.1,15.1,140.5,45.0
1810204,189.5,423.7,271.6,496.1,309.6
1810205,60.0,305.2,411.0,358.5,29.1
1810206,211.1,16.4,241.2,373.8,337.7
1810207,352.0,308.1,211.2,60.6,162.1
1810208,112.6,87.5,356.2,486.9,368.0
1810209,33.7,56.1,251.8,271.2,305.5
1810210,205.0,150.6,210.8,157.3,266.6
1810211,109.9,240.3,341.2,235.7,19.0
1810212,61.3,339.9,279.7,16.2,292.5
1810213,323.7,305.7,52.5,234.0,433.2
1810214,257.5,209.4,141.2,223.3,393.3
1810215,89.8,89.0,205.1,377.9,426.6
1810216,30.2,281.6,470.8,432.7,205.9
1810217,387.3,483.7,37.0,373.6,135.9
1810218,159.9,65.0,341.9,373.7,456.6
1810219,290.5,384.1,154.7,346.7,210.7
1810220,79.4,187.2,142.3,232.8,58.0
1810221,409.1,75.8,303.0,86.3,431.4
1810222,474.1,139.2,433.7,363.3,308.9
1810223,478.8,105.0,409.2,186.9,252.0
1810224,23.0,214.4,137.1,415.7,307.2
1810225,174.7,490.5,128.6,121.7,88.5
1810226,101.0,332.2,204.3,100.8,263.2
1810227,250.6,223.0,398.5,267.3,328.3
1810228,189.7,40.8,416.0,82.9,297.4
1810229,298.6,224.6,227.1,175.1,80.3
1810230,311.5,104.3,446.7,189.8,127.5
1810231,177.7,186.8,321.5,284.3,362.6
1810232,290.8,102.4,308.4,283.5,184.0
1810233,129.5,109.7,245.7,166.6,27.7
1810234,401.7,311.3,349.2,328.8,184.0
1810235,354.4,115.4,327.3,111.9,127.4
1810236,497.5,72.1,274.6,428.6,483.6
1810237,15.4,439.2,190.8,66.7,83.6
1810238,384.5,427.5,187.0,324.8,346.5
1810239,127.8,475.9,78.8,158.7,493.0
1810240,112.4,279.7,129.5,131.7,27.6
1810241,338.3,49.3,157.7,118.4,318.0
1810242,308.3,271.4,127.0,49.4,405.0
1810243,247.4,396.7,237.6,384.9,481.9
1810244,243.0,312.3,193.8,228.6,316.0
1810245,413.3,264.6,73.1,426.6,436.9
1810246,489.6,380.0,404.7,228.8,33.7
1810247,230.0,239.2,116.8,311.9,434.7
1810248,46.4,301.1,231.8,349.9,497.8
1810249,310.9,,249.0,25.5,194.4
1810250,142.6,146.1,211.1,63.7,85.8
1810251,483.0,449.7,405.6,127.6,100.5
1810252,283.7,441.4,39.9,355.0,368.1
1810253,164.2,120.0,84.2,305.7,205.9
1810254,12.1,317.6,205.1,167.1,112.2
1810255,497.8,105.6,91.9,162.6,171.6
1810256,397.3,152.0,466.0,100.5,304.1
1810257,122.0,367.4,162.4,475.5,94.2
1810258,367.3,155.5,315.9,476.4,71.3
1810259,382.1,31.0,400.4,255.7,292.7
1810260,480.1,155.6,404.9,263.4,312.1
1810261,409.5,446.5,421.0,188.9,60.8
1810262,180.0,417.5,363.0,390.4,495.9
1810263,453.4,211.6,406.3,32.1,14.2
1810264,422.0,196.0,474.2,391.6,321.5
1810265,268.6,374.7,430.2,27.4,398.1
1810266,56.4,362.6,364.7,407.9,23.4
1810267,216.8,212.9,498.4,117.6,250.6
1810268,26.5,258.7,482.5,169.4,11.2
1810269,324.0,486.1,423.1,11.3,399.3
1810270,275.9,407.6,384.3,105.3,235.1
1810271,238.3,372.8,114.8,243.1,141.5
1810272,358.3,468.8,411.7,370.9,295.2
1810273,219.6,46.0,263.1,345.7,161.9
1810274,41.3,251.6,253.6,110.4,220.6
1810275,178.0,49.8,397.6,378.2,84.9
1810276,346.3,177.9,379.6,305.4,155.4
1810277,490.6,225.7,114.7,208.7,286.4
1810278,341.2,181.2,284.8,477.1,122.6
1810279,360.3,459.0,464.6,413.7,489.9
1810280,387.5,384.9,127.1,478.7,171.2
1810281,117.1,461.7,217.7,140.9,258.4
1810282,174.3,426.7,258.6,425.2,247.1
1810283,84.9,437.3,290.0,482.9,180.9
1810284,13.0,287.5,476.5,132.7,58.6
1810285,212.0,146.6,168.1,315.0,152.9
1810286,230.2,25.1,467.7,287.4,67.1
1810287,466.0,115.1,196.5,93.1,378.6
1810288,344.9,479.2,224.8,464.6,239.1
1810289,100.5,23.4,16.3,23.4,181.3
1810290,250.6,433.2,215.6,282.9,357.2
1810291,428.6,236.9,246.8,56.9,401.9
1810292,250.8,75.1,371.6,356.8,80.2
1810293,55.0,361.6,171.7,370.6,40.2
1810294,306.2,368.4,155.1,479.6,378.9
1810295,457.6,266.2,222.5,144.2,469.9
1810296,332.0,123.9,406.7,250.1,333.3
1810297,298.3,127.6,84.0,142.7,21.5
1810298,309.5,,20.1,424.0,94.5
1810299,113.8,354.7,231.9,73.6,428.6
1810300,67.0,99.0,428.4,309.7,450.0
1810301,403.6,377.3,25.5,239.3,41.7
1810302,57.1,489.6,55.5,198.6,400.8
1810303,195.4,491.1,161.1,31.2,75.3
1810304,181.9,479.1,349.8,469.5,478.9
1810305,247.3,454.3,476.9,245.9,107.3
1810306,220.7,495.5,195.7,493.8,442.0
1810307,22.7,323.7,441.9,446.1,202.0
1810308,370.5,291.7,483.6,245.2,479.1
1810309,364.0,374.1,471.1,274.0,70.3
1810310,445.6,132.9,185.7,90.2,304.7
1810311,401.4,386.4,72.3,186.3,268.2
1810312,138.2,351.0,390.6,97.2,457.0
1810313,364.7,94.3,358.1,382.2,305.3
1810314,236.9,199.4,405.4,118.0,239.8
1810315,58.5,140.8,317.2,413.4,159.4
1810316,298.3,176.1,434.3,351.3,185.0
1810317,136.9,401.5,171.8,163.4,190.6
1810318,91.2,95.4,95.9,394.5,76.5
1810319,329.7,245.9,54.9,164.6,382.9
1810320,126.7,394.7,489.2,102.6,326.1
1810321,369.3,462.8,64.9,65.7,380.7
1810322,73.8,349.7,174.3,494.2,120.0
1810323,159.7,270.5,480.6,265.1,118.2
1810324,476.9,390.5,437.1,200.3,345.8
1810325,232.8,475.7,364.3,81.3,85.8
1810326,399.5,343.2,32.6,407.6,243.3
1810327,297.9,397.1,300.5,186.5,162.4
1810328,18.6,184.6,100.9,249.4,417.0
1810329,380.0,318.2,249.7,405.1,251.8
1810330,437.9,,112.9,266.7,413.5
1810331,105.2,310.0,324.7,67.1,329.7
1810332,203.9,142.9,32.5,51.8,150.2
1810333,222.6,11.6,236.9,248.7,382.9
1810334,189.3,470.8,212.5,45.2,229.6
1810335,378.6,320.5,349.0,312.2,158.7
1810336,484.1,236.8,150.9,335.9,41.2
1810337,156.8,209.4,370.5,188.0,383.8
1810338,423.5,339.6,184.7,62.7,45.9
1810339,131.7,420.1,351.4,390.0,355.3
1810340,163.3,414.1,332.6,475.1,437.9
1810341,62.8,14.9,126.7,215.3,133.5
1810342,387.3,487.9,44.6,482.2,178.8
1810343,281.6,282.1,469.1,141.3,316.9
1810344,290.0,261.2,335.9,198.7,403.7
1810345,111.4,379.0,199.0,80.8,108.3
1810346,171.4,217.7,176.6,361.3,19.6
1810347,80.7,424.8,469.8,16.4,214.1
1810348,451.3,313.3,344.3,109.8,318.3
1810349,376.9,76.5,203.5,376.7,272.1
1810350,74.5,443.6,480.6,78.0,476.0
1810351,303.9,464.5,257.3,452.9,433.8
1810352,282.6,38.1,161.6,165.8,356.3
1810353,392.6,213.1,398.1,300.1,148.6
1810354,181.1,74.2,311.3,127.3,345.8
1810355,458.0,424.4,384.2,117.4,352.0
1810356,148.2,343.3,389.6,133.4,53.4
1810357,451.0,282.9,373.3,391.2,35.3
1810358,173.8,13.3,155.5,496.3,397.9
1810359,431.7,305.7,365.8,104.3,378.2
1810360,462.0,181.5,67.0,364.3,54.3
1810361,39.0,76.4,37.9,287.4,289.5
1810362,486.3,257.0,250.2,429.4,34.8
1810363,92.1,296.4,337.2,94.1,352.2
1810364,397.7,37.8,212.0,128.6,499.7
1810365,87.1,339.4,100.8,357.5,42.2
1810366,356.5,106.7,252.0,365.1,361.7
1810367,132.4,305.9,341.6,116.3,85.6
1810368,234.3,323.0,239.3,288.5,206.3
1810369,31.5,,200.6,315.3,158.0
1810370,427.6,171.0,47.5,355.7,89.4
1810371,152.3,109.2,16.3,285.7,341.4
1810372,373.7,49.4,47.4,188.7,194.7
1810373,484.6,401.2,283.6,135.4,394.0
1810374,431.2,88.3,336.5,105.5,37.1
1810375,64.1,421.6,464.5,171.2,265.8
1810376,199.9,403.0,76.3,278.7,369.6
1810377,249.7,336.5,440.3,438.8,481.1
1810378,365.5,154.2,198.9,431.2,487.3
1810379,71.4,65.0,450.1,44.4,163.7
1810380,211.3,109.6,225.6,405.2,17.4
1810381,82.7,484.7,142.7,499.1,314.1
1810382,110.7,216.4,105.3,180.2,426.0
1810383,291.8,135.6,43.2,280.9,41.5
1810384,222.1,221.8,456.0,474.5,39.2
1810385,464.2,203.2,422.7,297.8,435.4
1810386,499.3,145.3,446.2,451.7,74.9
1810387,224.2,491.7,455.9,223.1,91.6
1810388,255.6,251.7,412.8,488.5,208.1
1810389,331.8,122.7,143.9,201.3,449.6
1810390,12.7,275.3,60.3,213.1,167.6
1810391,404.0,62.7,436.8,275.1,250.3
1810392,25.2,241.1,374.1,274.5,48.8
1810393,493.3,421.5,380.9,252.3,363.7
1810394,294.7,273.6,436.0,329.6,30.2
1810395,233.6,212.5,134.0,480.1,355.0
1810396,163.6,431.9,28.8,106.5,148.0
1810397,405.4,216.7,449.3,214.7,464.5
1810398,147.5,187.6,322.3,216.4,379.1
1810399,376.8,146.3,42.7,138.3,240.2
1810400,166.0,449.7,143.4,409.7,103.9
1810401,395.5,223.2,109.7,256.8,221.7
1810402,85.2,391.9,435.8,469.3,115.5
1810403,35.3,100.8,415.9,248.2,452.8
1810404,81.9,432.3,62.8,192.3,361.2
1810405,222.7,253.1,66.3,200.7,250.2
1810406,145.6,487.2,317.8,34.5,369.6
1810407,419.2,341.3,474.8,182.7,119.9
1810408,345.0,493.4,421.8,263.5,61.6
1810409,332.8,485.6,83.9,380.2,201.6
1810410,467.0,198.3,90.4,164.9,22.3
1810411,216.5,279.6,355.1,146.0,191.0
1810412,322.5,81.3,156.8,492.2,175.9
1810413,332.1,99.4,457.0,288.2,214.4
1810414,419.9,39.1,70.4,57.7,37.2
1810415,134.7,301.8,144.1,117.2,344.1
1810416,134.0,13.4,247.2,356.0,408.7
1810417,466.1,278.6,475.9,63.6,48.7
1810418,51.5,400.1,376.0,310.2,151.8
1810419,51.6,198.2,259.0,216.6,268.6
1810420,281.4,494.9,82.9,180.9,194.8
1810421,478.1,260.7,156.7,95.3,93.9
1810422,26.8,54.5,176.6,104.4,194.7
1810423,354.7,,298.1,443.0,381.5
1810424,280.0,466.7,399.4,468.8,395.8
1810425,428.1,265.2,11.1,25.0,396.4
1810426,151.2,275.2,125.1,137.5,108.3
1810427,437.8,418.8,138.8,381.1,188.0
1810428,407.8,398.6,356.9,120.4,176.8
1810429,61.0,318.0,330.6,117.4,39.6
1810430,278.6,391.2,402.2,330.7,132.1
1810431,121.1,209.7,18.4,157.2,26.1
1810432,411.6,73.2,465.5,404.8,77.3
1810433,20.6,144.0,424.3,193.9,404.7
1810434,268.1,339.0,362.4,481.6,286.4
1810435,270.2,227.0,443.7,348.8,302.0
1810436,31.1,354.3,235.0,376.9,254.5
1810437,403.6,465.7,410.5,264.8,490.0
1810438,201.1,321.8,354.3,84.9,363.2
1810439,151.8,224.2,374.6,337.5,82.8
1810440,132.2,190.1,373.5,158.6,388.3
1810441,280.1,162.9,161.4,388.7,200.2
1810442,286.1,93.0,383.5,192.8,115.5
1810443,343.7,163.6,467.8,497.5,326.6
1810444,56.1,188.2,75.2,394.9,28.4
1810445,266.4,498.0,176.1,423.1,62.4
1810446,101.7,484.4,331.0,222.9,208.3
1810447,353.3,439.8,91.8,297.3,459.8
1810448,410.7,171.9,433.4,320.9,129.7
1810449,13.3,,361.9,487.1,350.4
1810450,95.8,137.0,397.5,124.8,250.6
1810451,248.4,189.9,213.3,164.1,244.7
1810452,128.9,105.4,201.1,437.5,497.9
1810453,108.3,202.8,449.9,176.0,58.8
1810454,93.9,19.6,374.6,274.6,457.2
1810455,144.1,326.0,387.1,52.0,12.5
1810456,470.3,306.0,291.5,238.6,184.8
1810457,118.6,275.8,31.6,69.3,113.6
1810458,229.3,14.6,270.1,119.6,18.0
1810459,263.4,111.3,357.0,389.8,158.2
1810460,180.5,130.2,498.7,241.2,425.4
1810461,97.5,201.6,246.9,218.0,439.6
1810462,247.6,60.5,29.5,363.9,326.8
1810463,354.9,319.6,214.2,130.8,86.9
1810464,428.5,499.4,422.3,365.7,103.4
1810465,57.1,68.8,10.1,132.4,346.1
1810466,389.9,292.9,147.9,116.7,405.4
1810467,248.2,260.7,268.9,482.7,69.2
1810468,293.7,422.8,267.7,200.4,479.7
1810469,244.1,152.1,211.1,97.5,461.4
1810470,290.8,190.7,426.3,104.4,89.5
1810471,83.1,139.5,40.3,464.4,208.8
1810472,101.4,263.1,431.7,250.1,46.6
1810473,277.6,375.8,226.7,345.4,184.7
1810474,90.7,86.2,257.8,452.4,172.7
1810475,271.4,313.1,90.0,252.3,454.3
1810476,305.3,266.1,36.3,62.1,232.4
1810477,103.0,444.7,123.9,442.1,54.5
1810478,352.7,298.2,447.5,419.2,57.1
1810479,36.8,374.7,41.0,108.5,234.6
1810480,366.5,124.5,365.3,249.6,462.3
1810481,397.9,11.1,466.5,110.1,56.7
1810482,176.5,38.2,50.3,453.7,162.7
1810483,260.6,331.4,125.7,451.7,389.7
1810484,66.3,74.8,242.6,324.8,137.7
1810485,27.3,159.2,413.1,338.8,407.0
1810486,219.5,17.1,128.0,345.1,94.2
1810487,400.4,287.7,50.0,339.9,299.8
1810488,500.0,208.5,225.4,368.8,156.8
1810489,404.7,280.5,302.1,296.0,197.6
1810490,230.1,413.4,206.8,411.7,413.9
1810491,156.2,24.5,189.9,242.6,114.1
1810492,222.6,282.5,325.9,65.1,180.4
1810493,114.5,82.7,155.2,372.1,40.6
1810494,368.3,97.3,190.7,343.2,227.5
1810495,395.6,457.0,129.6,301.1,286.3
1810496,50.5,138.7,292.7,113.3,225.9
1810497,354.6,390.9,112.0,357.8,29.3
1810498,264.6,460.2,81.8,16.4,190.9
1810499,417.9,29.8,411.2,155.8,480.7
1810500,435.3,288.2,44.7,146.2,324.2
1810501,66.1,415.0,236.5,419.3,389.0
1810502,174.8,165.9,332.1,380.3,455.0
1810503,403.0,118.4,497.4,42.5,24.9
1810504,419.4,448.7,447.0,32.6,153.8
1810505,80.7,491.4,251.3,165.9,376.2
1810506,62.5,432.2,223.3,388.0,465.1
1810507,11.7,339.7,242.7,430.8,370.9
1810508,415.4,351.2,76.7,389.4,72.2
1810509,306.8,359.6,102.1,145.2,499.8
1810510,75.7,171.3,425.4,45.9,493.0
1810511,301.9,448.4,436.6,242.4,328.6
1810512,29.6,324.1,118.7,124.6,140.0
1810513,359.8,177.7,140.8,328.1,157.2
1810514,43.2,386.8,170.3,478.8,435.6
1810515,406.4,24.7,431.3,475.4,240.2
1810516,237.2,158.2,34.9,473.3,211.8
1810517,470.2,121.6,233.6,127.3,280.0
1810518,399.4,15.3,305.6,94.1,77.8
1810519,227.6,236.2,90.6,401.3,228.5
1810520,199.7,221.7,262.0,218.8,449.8
1810521,232.3,413.7,14.3,44.2,163.4
1810522,103.5,226.2,451.6,16.2,475.8
1810523,30.5,488.2,427.0,233.3,67.6
1810524,110.6,153.3,42.2,270.4,475.3
1810525,297.7,150.8,41.2,344.5,156.0
1810526,293.8,197.7,402.0,380.0,207.7
1810527,255.6,25.1,384.8,110.5,123.0
1810528,454.6,139.5,295.1,398.8,353.4
1810529,84.4,442.6,46.3,314.6,486.8
1810530,450.3,419.7,490.7,175.2,454.7
1810531,404.2,262.0,216.9,67.4,388.5
1810532,183.4,435.5,298.2,198.1,25.3
1810533,482.5,170.5,434.0,122.1,479.0
1810534,236.3,377.1,44.6,245.8,13.8
1810535,198.0,397.6,256.1,144.1,387.4
1810536,465.9,462.0,443.0,310.6,395.6
1810537,431.7,116.2,98.5,101.9,432.8
1810538,39.9,415.4,119.0,79.2,496.7
1810539,381.1,392.7,372.2,21.7,239.6
1810540,202.9,122.2,292.8,176.2,229.8
1810541,404.5,82.4,282.6,355.9,235.0
1810542,206.6,163.7,22.3,357.7,71.0
1810543,83.9,192.8,271.8,471.6,457.2
1810544,196.0,260.5,330.3,361.0,273.3
1810545,304.3,,282.3,149.1,272.7
1810546,470.9,477.5,482.6,316.7,237.0
1810547,450.5,75.0,434.1,133.0,293.2
1810548,399.2,228.8,43.3,400.8,76.0
1810549,268.4,428.0,370.3,171.7,65.0
1810550,476.5,339.6,279.8,362.5,441.3
1810551,118.2,12.1,92.0,256.7,290.5
1810552,363.8,488.3,85.9,236.5,235.2
1810553,363.9,67.1,35.4,56.8,489.4
1810554,264.4,202.1,269.1,491.1,372.9
1810555,13.2,386.6,127.4,219.1,245.4
1810556,378.4,447.0,66.3,479.1,307.5
1810557,142.0,274.1,288.5,258.2,15.5
1810558,203.2,276.1,363.2,95.7,449.6
1810559,17.0,379.5,365.5,120.7,165.3
1810560,241.4,479.8,55.1,211.3,101.2
1810561,103.2,25.0,107.5,214.4,72.6
1810562,470.2,210.8,484.8,182.0,308.2
1810563,260.9,398.4,441.6,308.5,281.0
1810564,442.9,361.7,485.7,191.5,186.3
1810565,468.7,,46.8,476.4,437.1
1810566,39.8,85.0,208.2,430.8,406.7
1810567,207.4,169.6,59.8,106.9,43.3
1810568,384.6,304.0,292.6,422.4,139.7
1810569,406.2,210.2,368.2,391.4,28.1
1810570,109.0,119.8,77.1,360.8,291.6
1810571,313.1,21.3,113.5,284.0,286.3
1810572,378.1,226.5,224.5,476.9,346.9
1810573,20.4,110.9,332.7,264.4,109.0
1810574,412.6,155.4,128.9,96.1,220.4
1810575,13.0,71.9,251.4,161.4,36.9
1810576,322.9,209.6,299.6,61.2,306.5
1810577,165.9,463.6,22.2,278.3,67.7
1810578,248.9,229.5,458.8,14.2,410.5
1810579,242.9,57.4,371.0,328.3,80.4
1810580,24.2,267.3,298.6,202.0,299.8
