UserID,WatchTime_Mins,BufferCount,SpeedMbps,SubscriptionType,Retained
1870123,257.3,311.4,464.3,Premium,0
1870124,73.0,113.8,410.4,Family,0
1870125,495.3,84.2,425.4,Basic,0
1870126,385.7,97.9,221.4,Family,0
1870127,43.1,192.2,418.0,Family,0
1870128,415.1,355.6,182.5,Premium,1
1870129,283.9,141.3,45.4,Family,0
1870130,415.6,150.1,490.9,Family,1
1870131,131.7,383.0,427.5,Premium,1
1870132,346.4,393.6,496.4,Family,1
1870133,345.4,405.6,16.6,Family,0
1870134,390.7,187.5,159.9,Premium,1
1870135,474.0,321.6,382.2,Premium,0
1870136,459.9,497.2,274.0,Premium,1
1870137,37.3,350.3,430.7,Family,0
1870138,472.9,88.8,353.3,Family,1
1870139,49.0,182.7,295.5,Basic,0
1870140,257.7,456.5,311.0,Basic,0
1870141,354.6,301.9,40.3,Basic,0
1870142,114.7,54.2,66.4,Family,1
1870143,470.2,417.1,434.7,Family,0
1870144,32.5,197.2,268.0,Family,1
1870145,457.6,257.1,426.6,Basic,0
1870146,278.2,451.7,177.1,Basic,0
1870147,374.2,33.3,474.9,Basic,1
1870148,435.6,175.6,251.0,Premium,1
1870149,231.3,48.8,172.4,Basic,0
1870150,196.1,292.0,155.6,Family,0
1870151,75.9,197.5,302.7,Premium,1
1870152,396.3,56.0,73.8,Family,1
1870153,128.1,169.7,216.4,Premium,0
1870154,183.4,405.1,392.9,Family,1
1870155,139.7,359.7,111.4,Basic,0
1870156,192.7,412.4,124.0,Premium,1
1870157,207.5,96.7,284.4,Basic,0
1870158,171.0,187.2,38.0,Basic,0
1870159,75.1,450.2,21.5,Basic,0
1870160,213.3,169.3,198.0,Basic,0
1870161,18.8,409.7,102.1,Premium,1
1870162,268.3,123.0,194.4,Family,1
1870163,495.9,168.7,350.0,Premium,0
1870164,307.4,459.3,63.2,Basic,1
1870165,369.0,44.1,377.8,Basic,0
1870166,148.5,168.5,330.2,Premium,1
1870167,73.5,139.0,,Premium,1
1870168,450.3,135.1,499.2,Family,1
1870169,390.2,466.3,473.6,Premium,1
1870170,484.2,165.8,84.5,Premium,1
1870171,103.2,60.3,399.2,Basic,0
1870172,39.4,333.2,291.2,Premium,0
1870173,53.6,327.8,156.8,Family,1
1870174,75.2,379.8,151.2,Premium,1
1870175,64.0,471.1,119.7,Basic,0
1870176,265.8,240.9,54.4,Basic,1
1870177,404.6,249.3,54.6,Basic,0
1870178,196.7,178.1,87.4,Premium,1
1870179,203.7,357.5,235.0,Basic,0
1870180,275.2,443.9,336.3,Basic,0
1870181,407.7,166.5,463.5,Family,0
1870182,230.9,192.4,56.4,Premium,1
1870183,384.3,49.4,72.0,Family,0
1870184,174.1,460.9,101.0,Premium,0
1870185,458.3,314.6,68.6,Family,1
1870186,207.1,22.6,288.1,Basic,1
1870187,169.4,286.0,414.5,Basic,1
1870188,218.9,147.9,33.2,Family,0
1870189,136.3,391.7,327.2,Basic,1
1870190,158.0,433.4,339.0,Family,1
1870191,364.7,100.7,289.9,Basic,1
1870192,339.5,348.0,132.0,Family,1
1870193,154.6,360.8,95.8,Basic,1
1870194,395.2,145.5,199.6,Basic,1
1870195,100.1,334.3,116.1,Family,0
1870196,42.5,159.5,63.3,Family,0
1870197,62.4,115.5,268.6,Premium,0
1870198,178.7,238.8,11.5,Family,1
1870199,351.4,144.5,109.1,Family,0
1870200,250.1,77.3,314.0,Premium,0
1870201,410.6,292.1,468.9,Family,1
1870202,160.4,497.4,448.7,Premium,0
1870203,457.8,247.0,354.2,Family,1
1870204,308.3,84.3,344.9,Basic,0
1870205,245.5,431.8,40.9,Basic,0
1870206,495.8,47.7,360.4,Family,0
1870207,182.4,363.0,438.5,Family,1
1870208,471.4,328.1,337.9,Basic,0
1870209,191.2,42.5,470.4,Premium,0
1870210,489.1,74.6,338.3,Basic,1
1870211,324.4,396.2,328.6,Basic,1
1870212,87.9,70.9,352.6,Family,0
1870213,44.4,346.4,409.6,Premium,1
1870214,185.2,11.5,171.2,Basic,1
1870215,82.5,491.1,84.7,Family,1
1870216,38.8,27.5,430.1,Basic,1
1870217,45.8,425.7,74.2,Family,1
1870218,317.3,83.7,474.0,Premium,0
1870219,125.8,424.9,61.7,Premium,0
1870220,138.3,444.7,240.7,Premium,1
1870221,202.0,296.8,444.6,Basic,0
1870222,187.5,317.8,234.2,Basic,1
1870223,253.8,185.3,246.0,Basic,0
1870224,100.2,10.3,391.0,Basic,1
1870225,435.7,206.3,275.8,Family,1
1870226,66.3,405.4,432.4,Basic,0
1870227,447.5,150.8,179.3,Basic,1
1870228,179.6,382.9,203.2,Basic,1
1870229,242.2,150.2,158.6,Family,1
1870230,404.1,82.6,85.9,Basic,0
1870231,146.8,59.0,486.2,Family,1
1870232,47.0,319.3,460.2,Premium,1
1870233,330.6,244.9,86.1,Basic,0
1870234,133.0,187.5,459.0,Premium,0
1870235,493.0,374.3,299.9,Premium,0
1870236,226.4,143.2,389.1,Family,1
1870237,352.7,221.2,396.5,Premium,1
1870238,444.3,196.0,149.4,Basic,0
1870239,426.5,218.7,236.4,Basic,1
1870240,215.5,148.9,59.1,Family,1
1870241,80.6,391.2,38.9,Premium,0
1870242,109.4,347.2,355.2,Basic,1
1870243,427.4,376.3,395.7,Premium,1
1870244,375.8,48.0,413.9,Family,1
1870245,367.9,485.1,254.9,Family,0
1870246,356.3,69.2,276.5,Basic,0
1870247,471.1,285.9,197.4,Family,0
1870248,76.8,201.9,429.3,Basic,0
1870249,404.8,311.6,455.5,Basic,1
1870250,221.0,154.3,283.6,Family,0
1870251,485.1,230.1,352.8,Premium,0
1870252,190.0,49.0,59.1,Basic,0
1870253,132.5,29.8,88.0,Premium,1
1870254,61.1,201.6,465.4,Basic,0
1870255,23.8,265.5,,Basic,0
1870256,276.9,56.3,293.4,Premium,0
1870257,449.8,100.7,449.3,Basic,1
1870258,464.8,223.3,284.2,Family,0
1870259,472.6,497.6,125.7,Premium,1
1870260,214.9,154.1,329.4,Family,1
1870261,487.4,164.7,334.0,Family,0
1870262,227.7,93.5,489.1,Family,1
1870263,450.6,286.7,120.7,Family,1
1870264,414.6,453.6,395.0,Premium,1
1870265,36.1,432.7,10.9,Family,1
1870266,452.8,323.6,104.8,Premium,1
1870267,54.7,480.1,20.0,Family,0
1870268,78.2,200.1,34.6,Basic,1
1870269,91.6,245.5,316.4,Family,0
1870270,298.0,465.6,77.0,Basic,1
1870271,320.5,440.0,10.9,Basic,1
1870272,33.7,328.9,238.2,Family,1
1870273,384.3,315.0,56.5,Basic,1
1870274,19.4,337.3,45.7,Family,0
1870275,183.6,179.1,40.8,Premium,0
1870276,255.6,176.4,179.6,Premium,1
1870277,131.6,322.6,402.3,Family,1
1870278,437.7,23.3,116.5,Premium,1
1870279,218.9,284.3,227.2,Family,1
1870280,231.7,142.4,173.7,Premium,1
1870281,95.8,475.7,167.6,Family,0
1870282,177.4,467.7,395.8,Premium,1
1870283,62.8,301.6,480.9,Premium,0
1870284,118.8,302.6,407.0,Basic,1
1870285,18.3,466.0,161.0,Family,1
1870286,361.9,291.4,381.7,Premium,1
1870287,327.5,487.0,286.8,Basic,0
1870288,453.2,142.7,192.7,Basic,1
1870289,187.8,276.0,465.0,Basic,1
1870290,434.8,458.3,61.9,Premium,0
1870291,33.6,403.6,420.1,Basic,0
1870292,412.0,114.3,106.7,Basic,0
1870293,250.9,326.6,469.9,Premium,1
1870294,115.0,331.5,336.6,Family,1
1870295,22.0,61.3,278.9,Family,1
1870296,373.7,288.6,23.3,Basic,0
1870297,329.2,383.8,154.8,Family,0
1870298,126.2,408.3,258.9,Family,1
1870299,173.9,393.0,241.1,Basic,0
1870300,335.9,474.5,408.9,Basic,1
1870301,449.3,488.0,433.0,Family,0
1870302,497.6,498.5,76.6,Basic,0
1870303,282.8,68.0,299.2,Premium,0
1870304,366.3,458.6,278.9,Premium,0
1870305,74.4,53.8,220.8,Family,0
1870306,392.8,147.4,,Premium,0
1870307,354.5,227.7,130.5,Basic,0
1870308,341.7,29.1,25.1,Basic,0
1870309,71.6,362.3,401.7,Premium,0
1870310,222.3,358.3,468.2,Family,0
1870311,24.6,286.7,430.9,Family,1
1870312,62.4,458.4,383.9,Family,1
1870313,369.0,78.8,494.9,Family,0
1870314,286.2,404.5,369.2,Premium,1
1870315,429.3,482.6,429.7,Basic,0
1870316,76.8,273.4,63.9,Family,0
1870317,368.1,42.1,52.4,Premium,0
1870318,485.2,52.9,499.9,Premium,1
1870319,32.6,352.7,411.5,Premium,0
1870320,215.0,150.8,117.7,Basic,0
1870321,498.9,130.6,58.6,Premium,1
1870322,283.4,267.1,404.1,Premium,0
1870323,225.1,274.2,416.5,Family,0
1870324,226.3,394.9,87.8,Basic,1
1870325,324.2,99.7,301.4,Basic,1
1870326,434.8,237.8,327.9,Premium,0
1870327,48.5,45.2,454.5,Premium,0
1870328,394.1,201.9,476.0,Basic,1
1870329,31.8,38.9,51.2,Premium,0
1870330,237.2,84.5,121.0,Premium,1
1870331,274.4,332.4,128.0,Family,1
1870332,442.4,145.1,468.9,Premium,1
1870333,185.2,231.1,11.2,Family,0
1870334,332.5,239.6,496.5,Premium,1
1870335,191.1,67.0,444.4,Family,0
1870336,478.8,70.1,21.0,Family,0
1870337,51.5,52.9,86.8,Premium,0
1870338,179.1,179.1,138.5,Premium,1
1870339,348.0,349.9,297.0,Family,0
1870340,379.8,256.5,493.4,Basic,0
1870341,245.5,355.6,52.1,Family,0
1870342,167.6,96.9,319.4,Basic,1
1870343,155.9,217.5,387.4,Family,0
1870344,149.9,394.0,428.9,Premium,0
1870345,387.1,237.6,359.8,Premium,0
1870346,487.3,312.5,142.8,Family,0
1870347,19.5,226.3,178.0,Basic,0
1870348,463.1,300.8,352.4,Premium,0
1870349,241.6,198.9,256.9,Family,1
1870350,28.3,244.5,267.7,Premium,0
1870351,290.8,94.8,318.2,Basic,0
1870352,350.3,485.8,152.8,Family,0
1870353,121.1,422.3,300.2,Family,1
1870354,150.4,358.7,337.2,Basic,1
1870355,412.1,321.0,131.4,Family,1
1870356,151.6,470.5,19.8,Basic,0
1870357,234.8,249.1,408.0,Premium,1
1870358,66.4,476.5,435.3,Premium,0
1870359,497.3,24.4,214.0,Family,1
1870360,384.8,231.9,128.4,Basic,1
1870361,11.2,414.1,479.4,Premium,0
1870362,310.5,363.2,452.5,Family,1
1870363,396.6,482.1,296.0,Family,0
1870364,264.4,291.5,313.4,Premium,1
1870365,451.0,50.3,26.3,Premium,0
1870366,64.4,457.7,399.8,Family,0
1870367,104.5,26.0,63.6,Family,0
1870368,359.5,261.4,108.5,Premium,0
1870369,287.9,349.0,462.8,Family,1
1870370,374.5,26.0,80.1,Family,0
1870371,481.8,299.1,432.6,Basic,1
1870372,245.7,392.9,280.4,Premium,0
1870373,341.6,344.1,27.8,Premium,1
1870374,104.8,359.5,428.7,Basic,1
1870375,352.0,494.0,258.9,Premium,1
1870376,442.9,137.4,20.8,Family,0
1870377,140.3,329.5,206.0,Premium,1
1870378,174.3,125.7,101.3,Basic,0
1870379,150.0,209.7,160.7,Basic,1
1870380,299.8,136.9,366.7,Basic,1
1870381,345.9,73.8,279.0,Family,1
1870382,172.7,63.4,285.7,Basic,1
1870383,192.2,396.2,79.4,Family,1
1870384,23.4,39.2,399.6,Premium,0
1870385,95.4,230.1,477.7,Premium,1
1870386,289.6,244.3,228.6,Basic,1
1870387,258.1,186.1,446.8,Premium,0
1870388,103.5,92.9,242.3,Basic,0
1870389,371.4,72.8,486.1,Basic,0
1870390,467.0,151.1,30.8,Basic,1
1870391,76.6,478.2,211.1,Family,1
1870392,74.8,260.9,140.3,Basic,1
1870393,347.4,64.0,48.7,Premium,0
1870394,271.7,187.7,400.3,Premium,0
1870395,24.2,468.5,40.9,Premium,1
1870396,210.0,156.8,445.1,Basic,1
1870397,268.9,168.0,200.9,Family,1
1870398,204.6,400.7,440.8,Basic,1
1870399,284.0,206.2,256.5,Basic,0
1870400,201.5,392.2,322.0,Basic,1
1870401,246.9,57.7,232.4,Family,1
1870402,13.6,278.2,183.1,Basic,1
1870403,208.2,362.3,82.9,Family,0
1870404,465.8,420.4,318.4,Basic,0
1870405,67.1,183.4,263.2,Basic,1
1870406,112.4,352.3,450.0,Premium,1
1870407,168.0,346.8,317.8,Basic,1
1870408,218.7,69.3,292.2,Basic,1
1870409,101.2,291.3,147.8,Family,0
1870410,23.9,106.0,332.2,Family,1
1870411,463.6,309.7,479.2,Basic,1
1870412,127.7,36.2,232.6,Basic,1
1870413,85.5,380.8,68.3,Family,0
1870414,121.2,306.1,109.6,Premium,0
1870415,92.6,149.0,267.3,Family,1
1870416,387.9,99.6,,Premium,1
1870417,117.0,242.8,172.0,Family,0
1870418,20.9,195.7,66.7,Basic,1
1870419,189.2,175.3,369.4,Family,1
1870420,381.7,201.5,396.0,Premium,0
1870421,65.3,62.4,246.5,Family,0
1870422,165.6,86.3,221.4,Family,1
1870423,440.8,275.7,10.6,Basic,0
1870424,144.5,414.8,484.3,Premium,1
1870425,361.8,237.0,167.7,Family,1
1870426,164.2,472.3,191.8,Premium,0
1870427,45.7,474.3,199.6,Basic,1
1870428,294.1,221.3,410.9,Basic,0
1870429,74.2,417.5,135.4,Premium,0
1870430,196.4,446.4,63.7,Premium,0
1870431,100.0,415.5,185.7,Family,0
1870432,220.0,497.3,382.5,Family,1
1870433,390.9,36.0,435.9,Basic,0
1870434,108.3,205.3,48.0,Basic,0
1870435,19.6,74.8,51.3,Premium,1
1870436,239.6,462.4,470.8,Family,1
1870437,258.3,359.3,433.3,Basic,1
1870438,117.4,152.1,330.5,Basic,1
1870439,216.3,255.9,496.5,Basic,0
1870440,398.7,396.9,148.5,Family,1
1870441,355.0,28.6,159.1,Basic,1
1870442,497.9,362.0,270.3,Family,0
1870443,229.4,13.1,274.1,Basic,1
1870444,39.4,317.2,454.4,Family,0
1870445,473.4,401.2,13.5,Family,1
1870446,290.0,292.9,125.5,Family,1
1870447,117.5,314.8,181.3,Family,1
1870448,158.6,98.0,325.7,Basic,0
1870449,376.7,318.1,212.5,Premium,0
1870450,429.4,370.6,134.2,Premium,1
1870451,393.9,22.8,276.5,Basic,0
1870452,244.5,123.2,230.6,Basic,0
1870453,397.9,431.2,196.0,Family,0
1870454,378.1,150.1,48.5,Basic,0
1870455,261.7,253.3,97.1,Family,1
1870456,431.6,222.5,230.0,Family,0
1870457,100.1,380.2,274.4,Premium,1
1870458,269.2,292.3,62.4,Family,0
1870459,287.2,110.6,463.1,Basic,0
1870460,177.8,343.3,408.3,Family,1
1870461,227.8,36.6,405.3,Premium,0
1870462,495.9,461.7,222.5,Premium,1
1870463,312.8,159.8,475.1,Family,0
1870464,16.5,305.6,219.7,Family,0
1870465,313.3,107.8,132.2,Premium,1
1870466,298.3,166.6,477.7,Premium,1
1870467,416.1,91.1,495.0,Basic,0
1870468,485.8,342.3,13.9,Family,0
1870469,248.0,173.1,266.6,Family,1
1870470,73.6,199.0,370.7,Family,1
1870471,268.0,471.6,55.0,Premium,0
1870472,181.4,181.8,224.3,Basic,1
1870473,170.9,453.1,29.0,Basic,0
1870474,143.5,22.0,414.8,Family,0
1870475,311.1,161.3,143.0,Premium,0
1870476,314.1,496.8,378.1,Family,0
1870477,136.9,30.0,326.3,Family,0
1870478,97.5,50.4,230.7,Basic,1
1870479,494.3,143.2,379.2,Family,0
1870480,292.1,416.7,112.4,Basic,1
1870481,180.7,240.3,280.8,Premium,0
1870482,291.1,210.8,174.3,Basic,1
1870483,193.5,266.2,347.7,Basic,0
1870484,440.8,91.8,488.7,Basic,1
1870485,289.8,237.6,250.6,Basic,0
1870486,206.9,179.6,252.6,Basic,0
1870487,136.6,378.1,194.1,Basic,1
1870488,148.4,190.4,139.4,Family,1
1870489,94.5,452.4,105.8,Family,0
1870490,195.1,46.7,424.2,Premium,0
1870491,379.9,221.2,27.2,Family,0
1870492,85.6,273.9,464.6,Basic,1
1870493,187.6,184.9,322.4,Basic,0
1870494,307.1,113.5,139.6,Basic,1
1870495,28.3,188.7,497.9,Premium,0
1870496,233.6,209.8,95.9,Premium,1
1870497,338.1,217.0,184.3,Premium,0
1870498,158.9,203.3,161.6,Family,1
1870499,47.1,109.0,297.2,Basic,1
1870500,154.1,200.7,242.4,Family,1
1870501,199.4,193.6,250.6,Premium,1
1870502,203.7,183.5,448.8,Basic,0
1870503,164.0,253.0,497.4,Basic,1
1870504,308.1,401.8,163.0,Premium,1
1870505,471.5,143.2,228.4,Premium,0
1870506,310.6,252.4,45.0,Premium,0
1870507,166.3,217.3,38.5,Basic,1
1870508,109.7,321.4,367.5,Family,0
1870509,101.8,442.2,357.8,Premium,0
1870510,291.7,499.9,353.9,Basic,0
1870511,399.8,203.1,445.7,Premium,0
1870512,455.6,280.8,188.4,Family,1
1870513,442.1,207.6,351.5,Basic,0
1870514,323.0,261.3,466.5,Basic,0
1870515,434.2,232.5,305.7,Premium,0
1870516,79.1,148.9,379.7,Family,0
1870517,431.0,452.2,37.2,Basic,0
1870518,450.1,102.3,326.4,Basic,1
1870519,18.1,88.1,124.3,Family,0
1870520,327.4,262.7,69.5,Premium,1
1870521,156.1,34.8,480.4,Premium,0
1870522,476.4,319.4,145.6,Premium,1
1870523,340.0,32.1,463.5,Basic,0
1870524,159.3,142.1,284.1,Family,0
1870525,131.1,283.2,489.2,Basic,0
1870526,183.7,351.3,202.0,Basic,1
1870527,131.9,99.9,280.0,Family,1
1870528,139.6,207.6,241.9,Basic,0
1870529,86.9,60.2,137.2,Premium,1
1870530,30.1,203.1,410.6,Premium,1
1870531,201.7,180.7,142.7,Family,1
1870532,76.1,359.8,259.8,Premium,1
1870533,460.9,410.2,69.4,Family,1
1870534,331.1,71.7,71.0,Basic,1
1870535,295.5,196.4,433.5,Premium,0
1870536,119.9,438.8,239.0,Family,0
1870537,209.5,258.6,103.7,Premium,1
1870538,400.8,178.0,66.4,Premium,0
1870539,260.3,195.3,49.2,Basic,1
1870540,415.7,115.3,,Premium,1
1870541,490.9,214.2,296.7,Family,0
1870542,258.6,189.3,118.3,Premium,0
1870543,156.0,160.0,358.8,Basic,0
1870544,105.7,419.4,293.3,Basic,1
1870545,300.9,189.0,389.1,Basic,1
1870546,365.0,404.1,76.4,Family,0
1870547,246.3,220.8,36.1,Premium,0
1870548,410.2,225.8,95.1,Basic,0
1870549,398.6,354.9,19.2,Premium,0
1870550,351.2,133.4,108.2,Family,0
1870551,484.6,309.4,392.3,Premium,1
1870552,355.1,304.2,242.4,Premium,1
1870553,77.1,218.9,77.2,Basic,1
1870554,32.4,215.5,31.9,Premium,0
1870555,477.5,73.1,369.3,Premium,0
1870556,116.0,64.3,153.4,Basic,1
1870557,106.3,109.6,176.7,Basic,0
1870558,150.4,301.5,62.2,Premium,1
1870559,462.4,369.6,492.9,Basic,0
1870560,170.5,331.5,365.7,Basic,0
1870561,430.6,207.7,90.4,Premium,1
1870562,242.3,227.2,258.8,Premium,0
1870563,379.5,292.9,355.2,Basic,0
1870564,320.9,236.2,237.1,Premium,1
1870565,39.3,60.0,185.5,Basic,0
1870566,402.5,399.2,335.9,Premium,1
1870567,339.6,176.1,13.5,Premium,0
1870568,23.7,411.0,160.6,Basic,0
1870569,202.9,73.2,153.0,Family,1
1870570,158.0,179.9,171.0,Family,1
1870571,223.1,188.9,121.0,Premium,0
1870572,426.4,22.8,131.6,Family,0
1870573,214.9,136.7,298.2,Family,1
1870574,170.5,79.9,374.4,Family,1
1870575,492.3,180.4,334.5,Family,0
1870576,415.4,186.3,40.7,Basic,1
1870577,199.9,424.5,320.4,Family,0
1870578,417.1,138.0,204.8,Premium,1
1870579,209.5,164.8,432.8,Basic,0
1870580,469.6,181.9,491.0,Premium,1
1870581,13.2,275.5,87.0,Family,1
1870582,127.6,380.4,376.7,Premium,1
1870583,141.2,178.8,260.9,Basic,1
1870584,218.1,247.0,121.6,Basic,0
1870585,338.1,326.3,419.9,Family,0
1870586,46.4,104.6,200.9,Family,1
1870587,372.0,168.1,42.8,Family,0
1870588,266.7,299.8,64.5,Basic,0
1870589,430.4,275.3,173.2,Basic,0
1870590,77.9,43.7,255.5,Family,1
1870591,427.2,231.3,347.6,Family,0
1870592,418.1,437.3,348.9,Basic,0
1870593,491.9,475.5,39.8,Family,0
1870594,158.7,497.3,336.2,Premium,0
1870595,260.9,268.0,60.1,Family,0
1870596,236.3,116.0,419.3,Family,1
1870597,215.6,339.4,189.3,Premium,1
1870598,84.3,210.3,273.8,Premium,1
1870599,499.4,57.2,108.8,Family,0
1870600,83.1,152.0,291.3,Family,1
1870601,364.2,450.7,115.4,Basic,1
1870602,454.7,483.1,185.7,Premium,0
1870603,251.8,301.6,83.5,Premium,0
1870604,58.6,35.3,345.5,Family,1
1870605,269.9,23.7,148.5,Premium,0
1870606,273.5,235.1,421.3,Premium,1
1870607,300.1,260.9,379.7,Family,1
1870608,285.0,84.6,262.9,Basic,0
1870609,160.2,307.1,305.7,Basic,1
1870610,86.5,202.5,53.9,Basic,1
1870611,453.6,297.3,346.5,Premium,0
1870612,445.3,62.1,253.4,Premium,1
1870613,12.1,220.7,267.6,Family,1
1870614,232.4,136.8,98.6,Family,1
1870615,81.1,345.8,321.8,Family,1
1870616,265.3,350.3,331.2,Family,1
1870617,60.3,251.1,176.7,Basic,0
1870618,50.7,353.4,431.2,Basic,0
1870619,163.7,317.0,206.2,Basic,0
1870620,153.9,300.8,124.2,Family,0
1870621,388.3,465.7,79.3,Basic,1
1870622,388.0,371.9,221.3,Basic,1
1870623,424.3,359.9,360.7,Family,0
1870624,409.6,37.0,457.6,Family,0
1870625,114.9,436.1,403.5,Basic,0
1870626,178.3,27.4,241.5,Basic,1
1870627,183.3,309.3,259.8,Premium,1
1870628,87.0,32.9,445.7,Family,1
1870629,250.2,165.9,82.0,Basic,0
1870630,147.5,110.9,111.4,Premium,0
1870631,435.7,356.3,338.3,Family,0
1870632,362.2,24.3,300.7,Family,1
1870633,336.5,470.8,117.9,Basic,1
1870634,255.9,318.8,393.2,Basic,0
1870635,294.0,279.6,205.2,Basic,0
1870636,41.8,261.0,431.3,Basic,0
1870637,113.1,233.6,244.0,Premium,0
1870638,23.2,274.6,292.2,Basic,1
1870639,302.9,445.8,227.6,Premium,1
1870640,141.3,62.1,426.4,Basic,1
1870641,478.9,208.7,90.0,Basic,0
1870642,276.7,199.8,65.2,Premium,1
1870643,257.9,89.4,71.5,Premium,0
