ProjectID,TeamSize,DeployCount_Weekly,SuccessRate_Percent,RollbackTime_Mins,PerformanceScore
1240208,309.9,336.5,463.5,496.0,496.2
1240209,245.2,342.8,498.0,26.6,253.5
1240210,31.9,237.0,380.7,261.1,38.6
1240211,201.1,152.3,464.8,183.7,192.7
1240212,359.7,249.9,281.2,83.8,479.4
1240213,275.6,251.1,13.8,235.9,481.3
1240214,457.7,196.5,469.9,304.8,391.5
1240215,19.5,333.6,495.4,207.5,222.3
1240216,439.9,256.2,66.9,320.8,325.3
1240217,320.5,274.0,331.9,281.6,130.1
1240218,474.8,288.0,180.5,245.5,52.6
1240219,295.6,141.1,357.0,364.6,350.0
1240220,137.1,491.5,458.8,16.6,188.0
1240221,255.1,330.6,350.0,391.8,51.0
1240222,79.9,483.4,283.2,398.0,72.0
1240223,370.9,292.4,114.1,136.8,213.9
1240224,269.3,429.2,461.2,188.9,350.7
1240225,224.5,306.8,498.0,23.2,225.5
1240226,481.1,246.0,261.9,346.2,390.1
1240227,462.4,330.7,247.8,470.3,325.1
1240228,31.8,414.1,117.2,127.9,152.3
1240229,396.8,122.1,57.1,194.0,53.8
1240230,15.1,266.9,320.9,221.7,490.7
1240231,160.7,104.1,291.1,24.5,49.4
1240232,100.7,130.7,290.5,126.9,87.3
1240233,333.1,325.7,210.7,337.7,153.0
1240234,239.9,27.4,54.3,308.6,65.6
1240235,269.1,454.6,295.7,399.1,291.1
1240236,92.6,42.9,45.7,495.2,425.0
1240237,14.8,372.2,417.7,398.0,471.8
1240238,352.2,167.2,339.2,263.4,354.3
1240239,231.1,446.5,56.7,54.1,266.2
1240240,380.8,92.5,98.6,490.5,76.6
1240241,443.2,183.2,62.0,392.6,304.1
1240242,478.4,477.4,164.5,221.3,352.8
1240243,151.9,256.7,60.2,491.0,273.5
1240244,189.7,31.5,75.0,23.5,405.2
1240245,114.3,187.7,158.5,287.2,10.3
1240246,110.7,487.0,419.6,372.8,95.2
1240247,221.7,42.1,431.8,440.9,177.6
1240248,350.1,172.5,428.5,468.7,364.9
1240249,478.3,465.2,316.9,302.1,348.7
1240250,366.8,165.3,91.8,421.6,481.3
1240251,343.8,108.8,433.9,58.4,129.2
1240252,207.3,399.4,100.7,207.6,366.2
1240253,118.1,172.5,217.0,205.1,76.2
1240254,296.4,330.8,475.6,469.5,145.0
1240255,109.0,198.4,163.5,268.7,377.3
1240256,41.1,286.1,94.2,304.4,449.5
1240257,351.1,335.1,131.9,184.6,467.8
1240258,71.4,182.3,334.6,175.4,214.4
1240259,169.9,272.0,431.5,433.8,378.0
1240260,229.7,156.2,498.6,41.5,496.6
1240261,314.8,147.8,365.3,271.7,25.8
1240262,424.1,218.5,162.5,170.3,346.2
1240263,347.1,26.8,308.2,76.2,466.8
1240264,125.9,374.4,299.8,449.5,370.8
1240265,182.5,359.1,160.1,43.1,248.6
1240266,145.3,386.7,45.6,201.1,212.5
1240267,254.6,290.2,244.5,26.3,292.3
1240268,11.9,121.7,468.9,496.7,121.1
1240269,381.0,236.2,392.0,456.9,376.9
1240270,197.0,253.5,76.8,476.4,170.6
1240271,268.0,443.9,,274.9,86.6
1240272,342.3,314.4,,325.4,439.0
1240273,298.7,286.6,359.2,285.6,156.5
1240274,451.0,287.7,466.1,18.3,233.1
1240275,110.1,286.6,284.5,388.6,311.0
1240276,322.9,95.0,206.9,355.6,354.9
1240277,389.3,144.8,292.2,232.9,114.9
1240278,262.6,233.1,168.8,52.4,412.4
1240279,59.3,374.9,78.8,151.2,421.3
1240280,355.3,433.8,329.1,203.9,104.4
1240281,303.5,154.6,153.7,498.9,139.5
1240282,371.9,491.0,232.2,17.3,48.3
1240283,95.3,111.7,432.8,17.2,439.7
1240284,384.6,359.6,168.8,12.7,422.0
1240285,268.1,366.3,422.8,477.5,275.9
1240286,491.2,390.1,21.8,212.7,225.0
1240287,483.1,180.8,194.3,80.3,111.4
1240288,10.0,340.5,211.0,460.1,319.2
1240289,388.3,391.0,423.1,168.1,246.3
1240290,185.9,138.8,221.3,321.0,169.3
1240291,152.4,378.5,381.2,288.4,266.3
1240292,98.8,97.1,300.9,207.6,223.9
1240293,284.6,180.8,214.8,364.4,222.1
1240294,425.3,212.8,275.6,119.9,78.8
1240295,494.8,143.0,494.3,159.1,58.8
1240296,14.8,354.1,195.9,62.5,40.5
1240297,362.0,269.8,336.5,189.8,222.4
1240298,282.5,298.8,472.6,202.2,466.1
1240299,350.7,254.3,107.4,15.2,250.7
1240300,339.9,478.0,176.6,450.2,277.0
1240301,172.0,123.7,453.8,196.2,315.8
1240302,342.8,181.2,350.3,58.0,464.7
1240303,211.5,43.1,455.9,431.6,24.8
1240304,179.5,37.0,63.6,158.5,384.6
1240305,472.1,207.2,296.7,170.3,173.9
1240306,370.1,395.0,451.5,45.5,256.0
1240307,129.9,123.9,75.3,349.9,435.4
1240308,470.7,457.4,455.7,481.5,438.5
1240309,36.5,56.8,349.3,135.8,358.1
1240310,41.7,274.9,494.4,441.9,183.7
1240311,187.6,389.4,409.5,464.0,36.4
1240312,48.9,311.9,85.3,185.1,269.2
1240313,62.0,481.6,15.6,162.4,457.4
1240314,56.1,124.7,480.1,412.1,455.9
1240315,453.6,109.5,80.3,378.1,11.6
1240316,122.1,394.3,200.8,454.4,145.5
1240317,462.6,462.8,77.6,486.8,137.8
1240318,112.8,402.0,115.1,287.9,300.7
1240319,258.3,424.6,233.9,322.0,160.5
1240320,155.6,193.8,35.8,357.5,377.8
1240321,270.4,431.2,248.1,210.1,338.3
1240322,102.7,461.6,181.7,72.3,262.4
1240323,244.5,395.8,486.3,301.0,51.1
1240324,443.3,329.7,490.8,302.2,322.9
1240325,478.8,169.3,254.5,362.8,454.1
1240326,236.6,490.2,75.7,80.5,163.2
1240327,270.7,24.1,363.3,185.8,240.2
1240328,396.8,97.4,29.7,491.7,99.8
1240329,77.3,383.3,162.5,440.5,469.5
1240330,112.7,303.6,232.4,427.8,449.6
1240331,472.4,334.4,463.3,111.1,357.7
1240332,474.8,14.0,454.9,303.6,154.0
1240333,492.3,396.4,470.2,404.9,269.7
1240334,20.9,193.1,439.5,62.4,384.2
1240335,272.0,326.8,457.5,481.7,390.1
1240336,338.9,134.5,477.4,481.1,383.7
1240337,63.7,359.7,99.2,312.4,481.7
1240338,436.8,277.9,299.1,180.3,182.7
1240339,15.7,248.9,409.2,94.0,28.1
1240340,131.4,291.1,479.8,161.3,137.8
1240341,316.6,316.9,325.1,483.5,80.1
1240342,383.3,134.1,170.8,12.7,434.5
1240343,84.0,318.1,318.0,112.1,49.4
1240344,34.3,312.6,355.8,158.6,288.1
1240345,202.9,181.4,161.6,344.2,477.8
1240346,443.4,196.1,77.1,138.9,214.7
1240347,139.9,325.0,404.5,151.3,191.3
1240348,470.4,406.2,491.6,361.4,26.8
1240349,478.6,157.9,357.3,120.7,340.0
1240350,110.1,446.9,236.6,366.4,255.1
1240351,432.4,186.6,487.7,32.4,154.2
1240352,437.4,331.3,239.8,187.1,207.4
1240353,16.0,248.5,86.1,412.3,474.4
1240354,447.5,132.5,276.6,64.7,483.6
1240355,14.3,416.3,394.4,388.6,153.0
1240356,23.5,386.9,442.6,163.8,379.1
1240357,497.3,182.3,217.6,449.0,122.9
1240358,86.9,44.7,44.8,424.0,113.3
1240359,284.4,279.0,400.1,280.5,182.3
1240360,251.3,197.4,208.3,449.1,431.9
1240361,438.9,328.8,27.9,372.8,332.0
1240362,486.3,219.2,80.9,285.2,153.2
1240363,328.5,216.0,157.1,76.3,394.2
1240364,330.0,454.5,215.6,450.8,39.9
1240365,215.2,56.7,,199.2,492.9
1240366,155.3,276.5,274.3,352.1,104.0
1240367,161.8,459.2,465.2,77.1,445.1
1240368,302.8,207.9,182.8,94.5,244.5
1240369,402.7,159.4,490.4,82.5,349.4
1240370,430.9,470.7,175.1,242.4,109.6
1240371,179.4,64.2,230.9,28.1,152.5
1240372,90.0,78.0,195.0,34.7,176.7
1240373,485.3,290.1,24.2,254.9,298.7
1240374,339.5,392.2,290.3,452.0,93.6
1240375,487.5,257.5,349.1,388.2,250.5
1240376,30.6,171.4,492.7,75.2,456.3
1240377,332.3,139.3,289.8,448.7,239.0
1240378,167.1,273.4,259.4,444.7,292.2
1240379,330.0,214.5,242.0,382.8,473.8
1240380,176.0,121.2,44.5,449.5,58.8
1240381,298.9,31.0,128.2,150.5,255.8
1240382,194.6,478.5,128.1,317.5,78.1
1240383,154.8,322.3,353.0,460.4,267.3
1240384,322.6,187.9,295.4,361.2,36.1
1240385,432.4,401.7,80.8,488.7,20.0
1240386,333.5,409.4,201.2,253.5,231.9
1240387,75.7,222.9,206.6,68.4,109.2
1240388,217.9,55.2,97.9,346.7,293.0
1240389,49.5,306.2,126.5,26.6,129.5
1240390,415.3,229.6,440.3,208.4,378.5
1240391,263.7,499.8,336.7,21.4,494.1
1240392,110.9,279.3,313.0,377.1,131.7
1240393,295.2,475.0,38.7,261.4,41.0
1240394,91.2,208.7,271.9,72.9,241.9
1240395,301.0,214.9,45.1,63.8,171.4
1240396,293.0,274.5,181.6,455.2,491.3
1240397,288.6,372.5,409.6,277.5,96.3
1240398,64.4,132.9,360.5,345.9,133.4
1240399,302.8,115.7,496.4,372.2,471.8
1240400,71.4,419.2,392.8,255.8,307.4
1240401,448.9,17.4,69.2,307.8,94.2
1240402,229.0,436.1,481.3,427.8,111.5
1240403,283.4,204.8,260.5,223.4,307.3
1240404,52.7,496.4,327.3,416.2,315.4
1240405,270.7,44.0,246.3,83.6,176.3
1240406,463.8,220.7,449.9,170.8,185.7
1240407,470.7,110.4,467.9,315.0,87.5
1240408,130.5,300.4,359.1,473.8,169.7
1240409,431.5,488.0,494.1,355.3,389.5
1240410,29.5,173.7,472.3,273.9,385.6
1240411,81.6,260.1,174.8,344.1,225.9
1240412,433.5,452.4,307.7,93.0,27.0
1240413,497.8,40.2,157.9,470.8,12.1
1240414,245.7,343.6,325.2,230.7,377.8
1240415,411.4,466.1,144.5,313.8,465.4
1240416,434.4,63.2,349.7,384.6,169.6
1240417,483.2,396.8,338.7,234.1,47.2
1240418,389.4,89.4,435.9,219.4,302.4
1240419,107.0,378.9,198.7,396.7,11.7
1240420,212.2,29.8,153.9,178.2,219.7
1240421,440.4,354.6,144.6,213.4,462.3
1240422,327.5,492.7,364.2,320.9,415.8
1240423,251.5,332.6,434.9,177.3,62.8
1240424,21.8,155.1,273.9,463.7,121.6
1240425,279.8,95.4,380.8,26.0,243.5
1240426,478.8,34.8,372.2,91.5,340.1
1240427,201.2,57.6,22.9,397.5,482.7
1240428,313.1,85.3,,43.8,344.5
1240429,191.5,431.9,124.7,425.8,202.4
1240430,38.5,101.8,356.2,427.4,33.1
1240431,408.6,410.4,80.0,34.1,64.8
1240432,16.4,128.1,139.6,96.0,114.2
1240433,234.1,468.6,172.6,186.4,73.8
1240434,26.1,360.6,130.3,494.6,398.9
1240435,88.9,19.8,436.9,218.1,37.5
1240436,123.2,19.8,137.0,373.2,333.8
1240437,391.5,209.7,421.0,479.3,281.4
1240438,308.0,383.0,166.0,82.2,116.2
1240439,191.0,137.7,110.5,276.9,82.8
1240440,46.4,478.7,59.8,102.2,167.0
1240441,442.9,198.1,236.9,45.3,425.8
1240442,276.7,212.3,219.0,357.8,310.1
1240443,234.6,105.4,456.3,284.8,182.1
1240444,164.8,305.2,425.9,248.4,163.4
1240445,46.0,29.2,382.1,129.2,470.3
1240446,311.7,226.8,383.8,89.8,164.7
1240447,463.9,202.8,357.7,133.4,310.8
1240448,256.3,190.2,187.6,430.5,366.1
1240449,428.1,376.9,372.9,274.4,37.7
1240450,435.1,378.4,401.0,411.1,153.5
1240451,132.7,123.2,345.5,464.1,440.9
1240452,248.3,14.2,309.3,430.1,190.7
1240453,404.2,420.1,347.8,121.9,471.6
1240454,84.1,485.1,160.2,244.1,252.8
1240455,87.9,215.8,110.5,471.5,232.8
1240456,333.7,468.8,449.8,37.9,251.6
1240457,459.9,43.4,415.9,348.6,137.2
1240458,400.2,33.0,68.1,94.4,292.2
1240459,341.5,424.7,51.4,366.7,168.2
1240460,407.7,467.3,298.4,236.8,342.8
1240461,55.0,168.3,157.9,42.0,355.6
1240462,312.1,65.8,377.0,30.4,376.0
1240463,214.9,189.3,297.2,216.1,290.5
1240464,278.1,181.5,390.7,437.3,35.5
1240465,270.8,367.5,307.8,260.8,294.5
1240466,31.7,254.6,300.1,268.3,346.2
1240467,403.7,266.0,437.2,452.4,291.7
1240468,473.6,290.5,264.9,293.2,102.2
1240469,307.5,344.2,498.9,25.7,111.2
1240470,263.7,127.7,92.2,150.2,39.5
1240471,205.5,328.0,491.9,490.0,225.6
1240472,90.3,300.5,203.8,92.2,449.6
1240473,208.9,133.9,81.6,153.6,222.3
1240474,406.5,178.7,121.8,20.4,210.5
1240475,71.5,64.4,103.9,240.0,109.5
1240476,266.8,351.5,396.1,390.9,195.5
1240477,312.5,340.0,33.3,475.5,82.0
1240478,94.5,411.3,91.5,413.0,294.5
1240479,79.8,375.3,356.2,196.8,221.3
1240480,171.2,275.9,302.9,304.1,19.3
1240481,144.4,415.7,461.8,134.7,478.9
1240482,132.2,50.0,460.4,429.2,447.4
1240483,354.8,229.5,421.9,101.4,307.5
1240484,488.0,480.7,327.1,401.5,257.4
1240485,436.2,406.5,406.9,14.3,136.8
1240486,383.3,348.0,379.3,478.7,348.8
1240487,42.2,72.4,34.2,248.6,49.4
1240488,302.1,14.9,155.7,461.8,486.8
1240489,473.2,444.4,115.6,488.3,233.6
1240490,399.0,106.9,375.5,199.2,468.1
1240491,248.3,144.6,235.3,451.3,278.9
1240492,221.6,492.5,432.8,76.3,180.1
1240493,22.9,275.2,109.5,115.9,460.6
1240494,70.0,415.0,468.7,117.1,201.9
1240495,279.8,242.2,290.9,283.3,494.9
1240496,172.6,59.0,377.5,363.2,444.4
1240497,78.0,391.4,304.1,10.1,308.2
1240498,379.2,34.3,108.4,352.8,411.0
1240499,223.3,295.5,231.8,292.8,400.7
1240500,244.4,420.9,341.9,299.1,249.5
1240501,299.6,158.8,261.1,480.2,383.4
1240502,423.0,465.0,417.0,390.9,377.3
1240503,55.3,78.8,71.8,262.1,321.4
1240504,265.4,61.1,16.2,209.0,14.0
1240505,276.6,394.5,75.4,433.4,386.2
1240506,430.1,329.4,105.5,310.1,79.4
1240507,158.5,151.8,347.7,216.6,224.8
1240508,19.2,324.9,61.4,305.9,301.9
1240509,196.8,199.4,274.1,66.6,54.7
1240510,235.9,404.4,483.4,361.2,138.5
1240511,99.2,359.0,278.1,30.2,449.2
1240512,447.5,49.5,70.6,87.3,214.1
1240513,148.3,243.2,340.0,491.0,400.5
1240514,35.9,186.2,338.0,461.5,47.7
1240515,75.2,44.4,431.7,436.3,125.2
1240516,127.2,109.7,209.7,425.1,231.1
1240517,247.4,276.1,333.2,350.1,115.8
1240518,382.7,474.6,155.4,398.2,18.6
1240519,14.8,391.0,480.9,81.8,162.5
1240520,337.9,42.2,269.4,221.7,465.0
1240521,365.4,276.9,328.8,432.2,125.7
1240522,147.3,197.3,322.3,368.4,425.1
1240523,228.7,232.9,365.1,313.2,390.7
1240524,12.9,114.7,359.9,25.0,243.3
1240525,275.4,301.9,489.8,125.8,419.3
1240526,410.5,151.0,140.0,363.9,312.3
1240527,224.5,62.2,317.2,306.6,415.3
1240528,482.5,272.4,160.9,199.1,187.4
1240529,315.0,208.5,172.9,216.3,189.6
1240530,346.0,399.7,96.5,233.9,233.2
1240531,72.3,159.9,177.4,106.7,349.7
1240532,474.2,60.2,273.9,242.1,159.3
1240533,249.9,439.6,164.8,39.3,147.3
1240534,358.6,462.4,356.8,142.0,387.0
1240535,238.9,150.1,30.0,324.6,416.7
1240536,192.2,408.7,446.8,313.7,53.6
1240537,26.8,472.4,17.1,477.7,387.7
1240538,169.9,330.4,290.3,199.6,444.9
1240539,143.0,40.9,210.6,112.7,161.4
1240540,194.8,180.9,373.8,403.3,318.4
1240541,435.4,353.9,91.5,182.6,180.6
1240542,282.0,433.8,258.1,117.7,214.4
1240543,75.5,218.2,475.4,129.1,331.3
1240544,472.1,136.6,367.5,482.2,359.4
1240545,128.7,361.2,136.3,412.7,415.8
1240546,286.4,121.1,31.3,18.1,157.4
1240547,20.3,54.0,95.8,340.8,443.0
1240548,404.8,37.2,488.4,284.4,253.9
1240549,250.9,261.6,52.3,348.4,141.8
1240550,111.8,143.4,108.3,250.6,453.3
1240551,92.4,363.8,47.6,452.9,398.4
1240552,398.9,458.3,186.6,333.5,462.4
1240553,472.7,180.8,86.4,320.1,421.3
1240554,446.3,397.4,103.4,113.1,360.1
1240555,81.6,450.8,388.5,143.5,385.5
1240556,55.0,93.4,475.0,13.5,305.0
1240557,142.2,318.3,196.8,208.5,351.2
1240558,215.3,452.9,133.1,42.9,378.5
1240559,64.6,182.9,184.9,453.9,365.0
1240560,484.1,44.0,239.0,79.7,110.3
1240561,44.3,60.4,355.5,164.9,77.0
1240562,394.8,461.2,380.4,178.8,478.1
1240563,250.9,29.1,62.3,366.1,373.5
1240564,476.6,323.7,178.3,423.9,13.5
1240565,27.4,192.0,474.0,336.2,209.3
1240566,398.0,186.5,151.2,484.6,406.2
1240567,334.9,250.6,326.6,253.2,429.2
1240568,30.3,435.5,405.5,81.4,225.9
1240569,201.1,469.4,416.8,418.1,393.0
1240570,206.1,355.4,480.2,159.3,276.9
1240571,376.6,383.9,352.3,57.0,314.4
1240572,94.3,16.1,47.9,364.5,25.3
1240573,19.0,332.9,142.8,22.9,186.1
1240574,293.4,186.5,171.3,297.9,105.2
1240575,169.1,200.8,194.2,132.7,179.0
1240576,284.5,310.7,477.8,403.3,423.0
1240577,269.3,41.3,274.2,470.2,168.2
1240578,316.9,376.9,362.2,456.0,27.6
1240579,51.1,278.0,244.6,341.9,189.3
