TransactionID,ItemCount,FreshProduce_Percent,CouponUsed,PaymentMethod,TotalSpend
1990081,198.8,187.0,0,54.3,486.0
1990082,348.3,148.3,1,271.4,388.1
1990083,476.0,22.6,1,214.4,367.4
1990084,252.7,323.2,1,42.4,225.6
1990085,397.1,322.1,1,397.5,498.8
1990086,308.5,480.8,0,378.0,338.5
1990087,311.5,394.4,1,280.9,69.1
1990088,158.1,236.3,0,415.0,308.8
1990089,197.5,187.6,0,353.4,398.4
1990090,297.9,206.3,1,187.9,32.6
1990091,15.6,39.6,0,214.6,370.3
1990092,81.9,157.4,0,247.5,223.8
1990093,69.4,288.0,1,305.8,290.8
1990094,105.3,26.7,1,289.4,303.2
1990095,62.0,482.8,1,458.1,164.4
1990096,46.2,381.9,0,274.2,175.0
1990097,115.4,458.3,1,429.3,254.8
1990098,128.4,,1,307.1,109.9
1990099,197.2,424.6,1,51.3,185.1
1990100,226.3,429.3,1,413.7,456.5
1990101,437.5,492.9,0,43.0,499.2
1990102,213.4,31.2,1,248.6,214.4
1990103,50.4,340.5,0,236.5,446.2
1990104,20.5,383.6,1,269.4,17.7
1990105,192.7,191.5,0,297.3,82.1
1990106,298.9,396.2,1,20.2,494.4
1990107,16.9,118.6,1,429.8,396.1
1990108,286.7,60.0,0,468.8,185.6
1990109,321.2,306.2,0,323.5,374.5
1990110,477.9,70.2,0,41.5,50.4
1990111,41.2,66.0,0,484.6,354.4
1990112,293.5,78.6,1,178.8,236.5
1990113,494.4,85.9,0,194.4,481.9
1990114,118.3,490.3,0,380.8,228.2
1990115,369.4,399.3,1,157.1,150.9
1990116,190.9,408.5,1,233.0,378.5
1990117,497.8,383.6,0,284.0,312.3
1990118,267.1,136.1,1,110.5,415.2
1990119,479.4,129.9,0,377.5,296.5
1990120,305.9,262.1,0,229.4,54.3
1990121,437.9,18.3,1,270.7,448.0
1990122,361.2,423.8,0,267.0,89.1
1990123,263.4,398.3,0,91.6,283.4
1990124,380.6,45.2,0,226.9,311.5
1990125,456.6,312.1,0,203.3,292.9
1990126,31.3,414.6,0,22.8,454.3
1990127,484.2,,0,216.0,451.3
1990128,375.6,113.7,1,482.5,269.4
1990129,360.4,330.2,1,130.3,320.6
1990130,304.6,417.2,0,15.4,37.1
1990131,464.8,273.5,0,183.9,260.0
1990132,60.3,455.8,0,82.3,415.7
1990133,383.1,273.1,1,199.2,90.5
1990134,301.3,147.2,0,19.0,433.7
1990135,31.0,76.7,0,338.8,344.1
1990136,460.6,41.8,0,225.1,410.7
1990137,338.5,,1,115.7,452.9
1990138,214.2,93.4,0,412.6,369.8
1990139,313.3,200.5,1,208.6,72.3
1990140,418.7,191.5,0,205.1,306.0
1990141,290.1,88.3,1,237.3,313.8
1990142,331.7,48.4,0,161.3,406.9
1990143,344.5,321.1,0,340.2,472.5
1990144,411.3,368.8,0,164.2,427.7
1990145,471.0,444.3,0,62.2,55.6
1990146,11.3,148.5,0,451.0,181.1
1990147,330.0,374.9,0,130.4,435.9
1990148,145.1,317.0,0,371.9,362.5
1990149,446.3,293.9,0,304.5,411.1
1990150,108.2,12.4,1,297.7,322.6
1990151,281.2,47.7,0,361.1,374.0
1990152,357.1,479.7,0,148.1,473.4
1990153,213.7,128.8,1,96.2,391.1
1990154,359.3,372.3,1,485.1,208.7
1990155,380.8,86.7,0,96.6,455.0
1990156,282.1,171.7,1,212.8,480.6
1990157,39.3,180.4,1,398.0,219.7
1990158,123.6,297.2,0,132.6,389.0
1990159,270.1,241.9,0,89.5,423.7
1990160,447.3,311.9,0,296.3,209.4
1990161,289.8,346.1,0,421.4,476.8
1990162,206.9,137.3,1,189.6,151.6
1990163,216.6,347.7,0,21.4,465.8
1990164,444.5,204.9,0,446.1,93.3
1990165,456.9,353.2,1,180.0,310.3
1990166,162.4,279.5,1,70.2,365.5
1990167,37.0,243.2,1,297.7,30.2
1990168,335.3,315.5,0,255.5,372.8
1990169,391.5,359.3,1,170.3,350.3
1990170,145.8,221.5,1,247.8,144.4
1990171,301.8,103.6,0,124.2,343.2
1990172,24.3,481.9,0,338.2,314.5
1990173,150.2,55.5,0,435.1,205.5
1990174,271.5,493.0,0,276.0,421.7
1990175,353.7,267.3,0,17.9,87.7
1990176,437.9,376.7,0,324.8,268.3
1990177,143.4,,0,179.0,449.9
1990178,253.1,95.9,1,384.5,234.8
1990179,80.0,269.0,1,47.0,174.4
1990180,380.0,74.9,0,365.7,482.7
1990181,100.3,119.4,1,161.6,365.4
1990182,178.6,50.5,0,71.1,211.0
1990183,189.9,251.3,0,72.1,483.6
1990184,226.1,136.3,0,160.9,471.3
1990185,29.3,366.3,1,295.7,227.6
1990186,324.8,215.2,1,111.4,16.9
1990187,53.3,423.3,1,290.0,98.2
1990188,58.3,183.9,1,66.5,235.4
1990189,140.5,77.2,0,262.3,428.3
1990190,212.5,278.4,1,19.8,469.8
1990191,244.9,117.5,0,22.3,163.3
1990192,164.9,450.7,1,299.1,22.7
1990193,131.3,436.5,1,40.2,56.9
1990194,142.0,261.8,0,262.0,393.8
1990195,277.7,139.9,0,443.9,108.1
1990196,158.6,44.3,0,248.2,23.2
1990197,330.5,65.3,1,319.2,309.9
1990198,317.9,88.1,0,48.9,308.6
1990199,290.4,249.8,1,71.1,152.3
1990200,437.0,109.4,0,479.8,20.5
1990201,249.6,474.3,0,393.0,150.8
1990202,391.6,448.8,1,352.1,368.4
1990203,263.7,125.3,0,407.1,64.5
1990204,232.9,18.8,1,365.1,428.1
1990205,462.8,13.7,1,126.6,337.9
1990206,176.9,212.9,1,82.2,271.1
1990207,282.7,227.7,0,203.8,109.3
1990208,378.9,74.2,0,230.5,318.0
1990209,400.8,90.6,0,152.6,311.8
1990210,48.7,148.5,1,166.1,67.7
1990211,331.3,39.1,1,468.0,208.6
1990212,467.0,492.6,0,101.9,446.4
1990213,128.9,356.4,0,19.6,37.3
1990214,460.5,428.7,1,194.0,441.3
1990215,169.4,428.9,1,493.7,27.1
1990216,96.2,45.7,0,46.4,25.6
1990217,341.3,64.5,0,291.1,183.5
1990218,227.2,305.5,0,232.3,50.6
1990219,56.9,94.0,1,326.6,470.1
1990220,113.6,277.1,0,251.4,234.2
1990221,302.0,428.3,1,90.1,195.1
1990222,454.6,206.0,1,423.7,439.5
1990223,193.6,490.8,0,457.8,286.1
1990224,229.8,384.0,0,281.4,233.1
1990225,193.9,54.5,1,120.7,298.0
1990226,444.8,191.5,0,70.0,490.4
1990227,202.8,168.0,1,221.4,355.4
1990228,278.8,36.2,0,276.3,322.8
1990229,20.1,393.0,1,211.1,340.5
1990230,447.1,454.6,1,415.9,342.9
1990231,279.5,401.0,0,283.3,183.8
1990232,209.2,148.0,1,373.0,180.6
1990233,239.0,240.9,1,419.0,94.7
1990234,166.3,278.0,0,25.8,154.4
1990235,388.7,227.4,1,369.2,78.0
1990236,331.3,404.9,0,416.9,161.2
1990237,205.0,141.2,0,444.3,153.8
1990238,192.4,51.8,0,154.7,271.7
1990239,25.4,452.9,0,153.8,154.7
1990240,27.9,27.5,1,367.6,301.7
1990241,227.3,56.7,1,177.7,363.0
1990242,324.0,212.9,0,279.9,129.9
1990243,471.6,450.5,1,207.2,172.7
1990244,356.3,207.5,1,439.8,130.6
1990245,241.8,102.3,0,397.5,206.9
1990246,446.9,125.5,0,321.9,184.8
1990247,45.1,241.0,1,393.4,267.5
1990248,339.9,235.9,0,178.8,317.2
1990249,237.2,233.8,1,458.8,466.3
1990250,62.0,390.0,1,144.4,314.2
1990251,436.5,207.4,0,300.2,240.8
1990252,320.9,458.2,1,457.3,296.4
1990253,294.5,112.0,1,67.0,164.8
1990254,167.5,378.3,0,469.0,70.4
1990255,379.2,298.1,0,190.8,310.2
1990256,252.6,345.7,0,407.3,322.6
1990257,223.0,280.9,0,386.7,46.5
1990258,38.5,25.5,1,282.0,163.9
1990259,91.9,294.6,0,447.1,28.0
1990260,98.5,498.3,1,323.7,416.9
1990261,18.4,170.9,1,130.7,65.3
1990262,296.0,229.5,0,131.1,484.4
1990263,45.8,42.6,1,415.4,315.8
1990264,108.4,290.3,1,411.9,212.3
1990265,497.4,108.8,1,303.0,473.4
1990266,162.2,216.8,1,153.7,101.4
1990267,392.0,392.8,0,371.8,286.3
1990268,149.0,372.3,1,48.0,31.0
1990269,387.1,346.5,1,84.9,40.2
1990270,431.7,43.8,1,283.2,291.1
1990271,383.0,198.2,0,51.5,62.9
1990272,72.3,327.3,1,172.7,401.2
1990273,47.8,136.9,1,255.2,339.7
1990274,474.1,385.6,0,58.6,159.1
1990275,91.0,77.8,0,366.6,259.8
1990276,14.6,409.4,0,244.0,346.2
1990277,138.0,,1,492.3,67.5
1990278,470.6,62.7,1,249.5,422.2
1990279,473.9,12.3,1,87.6,365.2
1990280,494.0,193.6,1,432.5,335.3
1990281,225.4,89.8,1,246.0,377.1
1990282,64.6,406.2,1,493.6,82.6
1990283,347.2,63.9,0,271.5,178.9
1990284,24.9,238.4,0,346.0,381.9
1990285,224.9,98.7,0,389.9,106.0
1990286,387.6,225.0,0,250.0,388.7
1990287,226.0,265.1,1,11.3,367.9
1990288,144.9,98.4,0,475.3,297.6
1990289,124.5,19.7,1,311.0,497.7
1990290,352.5,53.4,0,120.8,221.0
1990291,93.6,298.0,1,139.0,481.4
1990292,218.1,220.5,1,475.0,49.2
1990293,323.9,362.8,1,275.0,455.9
1990294,107.8,127.0,0,367.2,440.3
1990295,314.6,490.3,0,399.1,89.9
1990296,399.9,276.1,1,460.5,215.3
1990297,218.0,323.1,0,437.8,233.6
1990298,370.1,386.8,1,492.7,374.8
1990299,271.1,44.6,1,22.1,100.7
1990300,198.5,82.2,0,219.0,237.4
1990301,416.4,205.9,0,88.5,470.6
1990302,45.7,299.6,1,173.2,10.6
1990303,208.4,310.3,1,227.1,167.4
1990304,268.9,330.3,0,420.8,207.5
1990305,498.3,377.8,0,92.3,374.3
1990306,466.7,254.2,0,53.4,345.8
1990307,144.9,292.8,1,190.4,402.4
1990308,417.0,154.3,0,280.0,314.6
1990309,136.2,143.0,1,394.4,447.9
1990310,303.1,181.0,0,140.1,404.6
1990311,225.6,333.9,0,143.2,291.8
1990312,53.4,341.9,1,235.0,196.2
1990313,421.5,327.8,1,33.6,276.9
1990314,99.1,308.0,1,383.5,361.3
1990315,245.4,332.1,1,164.3,37.8
1990316,433.3,328.6,1,428.9,365.0
1990317,264.1,48.2,1,347.9,428.9
1990318,485.9,44.4,0,54.2,218.0
1990319,34.8,193.8,1,34.7,144.8
1990320,474.8,134.4,0,221.9,392.2
1990321,205.3,38.7,1,110.5,432.1
1990322,115.8,313.0,1,499.1,440.8
1990323,106.3,273.3,0,444.6,262.9
1990324,249.8,235.0,1,407.1,444.5
1990325,248.8,400.8,1,498.9,27.2
1990326,300.1,439.4,1,262.5,463.7
1990327,380.5,129.6,1,34.2,209.0
1990328,39.5,25.9,0,399.1,95.6
1990329,444.0,257.6,0,494.2,153.0
1990330,31.9,19.3,0,142.0,334.2
1990331,407.2,424.0,1,200.8,369.7
1990332,93.9,67.5,0,297.4,367.7
1990333,482.7,165.4,1,112.5,460.4
1990334,320.7,225.0,0,419.7,124.0
1990335,108.6,397.5,0,319.6,26.1
1990336,27.8,330.9,0,176.7,396.6
1990337,109.6,433.0,0,474.6,246.6
1990338,462.3,252.2,1,300.7,137.5
1990339,16.2,318.7,0,119.0,162.4
1990340,155.6,283.9,0,399.9,134.1
1990341,498.3,493.0,0,445.2,160.0
1990342,345.8,460.6,1,195.3,303.8
1990343,59.3,219.7,1,389.3,61.4
1990344,217.5,395.6,1,175.5,216.2
1990345,261.9,68.0,1,397.5,150.2
1990346,145.2,419.7,1,126.6,379.0
1990347,430.2,342.0,0,187.2,153.2
1990348,288.1,327.5,1,154.4,262.9
1990349,59.6,248.6,0,423.6,449.9
1990350,394.9,67.0,1,76.5,168.9
1990351,43.9,330.9,1,151.6,487.6
1990352,464.3,306.3,1,257.3,64.4
1990353,292.8,80.5,1,317.7,308.7
1990354,402.1,287.1,0,273.9,56.8
1990355,435.0,230.8,0,12.7,107.8
1990356,58.2,373.1,1,437.9,138.3
1990357,63.9,390.9,0,234.0,41.7
1990358,154.1,490.8,1,258.8,432.3
1990359,23.8,100.0,1,303.6,277.6
1990360,238.5,87.5,1,467.8,472.7
1990361,286.6,111.3,1,309.2,96.2
1990362,204.5,27.2,1,110.3,220.8
1990363,62.4,480.4,0,100.0,103.4
1990364,412.3,17.5,1,458.5,278.5
1990365,443.7,220.0,0,418.0,26.8
1990366,462.8,356.2,0,341.0,187.7
1990367,385.5,250.4,0,418.9,420.3
1990368,380.9,77.6,1,157.6,224.6
1990369,412.8,458.8,0,151.7,99.2
1990370,366.5,200.4,1,301.7,10.9
1990371,188.5,412.5,1,57.9,392.7
1990372,486.2,367.0,1,24.6,154.9
1990373,17.2,351.3,1,254.2,379.2
1990374,446.6,178.1,0,401.2,226.4
1990375,496.8,229.6,1,269.0,253.6
1990376,365.0,391.7,1,118.0,399.4
1990377,63.7,394.4,1,161.0,256.8
1990378,243.4,84.1,1,16.6,257.0
1990379,214.0,142.0,1,172.9,327.7
1990380,214.9,54.9,0,136.2,305.1
1990381,376.4,317.2,1,339.7,261.9
1990382,130.7,293.8,1,260.6,50.0
1990383,480.4,405.5,1,190.5,19.0
1990384,214.7,178.7,1,370.6,492.0
1990385,446.7,479.2,0,166.5,195.0
1990386,257.3,235.8,1,470.6,236.9
1990387,421.2,361.8,1,167.1,291.5
1990388,216.1,443.5,0,163.9,160.9
1990389,285.0,159.0,0,121.8,79.9
1990390,62.8,263.7,0,255.3,149.0
1990391,338.4,304.7,1,336.7,171.1
1990392,153.2,200.8,0,15.7,36.7
1990393,302.0,104.5,1,323.4,137.3
1990394,377.6,275.9,0,328.0,199.0
1990395,58.6,497.0,1,131.4,224.1
1990396,354.2,392.3,0,190.0,171.4
1990397,265.5,237.0,1,126.7,62.0
1990398,258.0,451.0,0,190.3,69.5
1990399,349.0,444.3,1,315.7,195.2
1990400,148.6,27.8,0,426.9,192.8
1990401,436.7,369.1,0,406.5,348.1
1990402,61.7,431.6,1,437.5,289.1
1990403,107.8,284.8,0,67.9,468.8
1990404,285.9,122.2,1,125.2,129.9
1990405,396.2,56.0,1,173.5,43.0
1990406,24.5,71.1,0,50.7,192.7
1990407,99.2,319.0,0,128.2,447.0
1990408,105.6,389.3,1,292.2,355.0
1990409,316.0,499.4,0,421.9,450.1
1990410,413.7,287.8,0,303.2,249.9
1990411,213.2,415.9,1,167.4,21.7
1990412,222.1,406.1,0,193.6,289.1
1990413,161.9,477.1,0,458.3,429.2
1990414,77.0,390.8,0,159.2,18.9
1990415,293.1,12.2,1,476.0,63.6
1990416,12.6,253.1,1,288.8,122.6
1990417,130.0,233.1,1,336.6,491.1
1990418,195.0,218.1,1,331.2,348.8
1990419,145.6,452.7,1,15.2,303.6
1990420,478.0,112.2,1,220.5,390.3
1990421,353.9,32.4,1,398.7,362.3
1990422,273.1,407.1,1,71.8,176.3
1990423,437.3,152.2,1,239.3,425.8
1990424,184.5,55.3,0,103.6,235.5
1990425,204.7,163.1,0,459.4,208.7
1990426,81.9,390.1,1,405.2,13.7
1990427,136.2,91.3,1,189.0,45.1
1990428,429.2,279.1,0,460.5,360.8
1990429,308.0,334.4,0,312.8,122.4
1990430,25.4,420.0,1,119.1,488.1
1990431,12.6,266.4,1,431.6,489.4
1990432,117.8,150.5,1,339.0,495.1
1990433,365.4,360.5,0,60.5,199.6
1990434,74.7,176.9,0,82.5,234.2
1990435,227.8,121.4,0,322.4,405.2
1990436,161.8,42.9,1,448.9,418.2
1990437,93.0,361.0,0,356.3,268.8
1990438,219.5,408.2,1,288.1,392.4
1990439,63.2,227.6,0,410.0,206.2
1990440,222.5,488.0,1,475.8,259.5
1990441,487.6,451.9,0,365.6,83.2
1990442,456.6,393.0,0,376.8,365.5
1990443,260.4,211.7,1,294.7,102.9
1990444,221.3,295.3,1,371.8,125.4
1990445,56.7,363.9,1,169.3,492.4
1990446,169.3,119.4,1,411.0,329.2
1990447,13.2,87.3,0,217.5,197.2
1990448,141.0,428.5,1,16.4,281.2
1990449,388.5,379.1,1,50.3,18.8
1990450,477.2,432.1,0,66.3,341.2
1990451,483.3,109.6,1,64.1,405.6
1990452,451.8,24.8,0,112.1,461.5
1990453,479.8,111.6,1,242.7,340.2
1990454,343.2,36.0,1,385.1,420.4
1990455,428.9,376.8,0,231.4,198.2
1990456,498.2,264.4,1,162.3,432.8
1990457,73.4,211.8,1,54.2,193.6
1990458,226.7,382.8,0,222.0,282.7
1990459,102.9,73.9,0,231.2,388.2
1990460,63.9,439.6,1,169.7,56.5
1990461,195.3,10.4,1,476.9,264.3
1990462,11.9,263.1,1,388.2,75.9
1990463,149.9,98.5,0,336.7,399.5
1990464,223.5,86.5,1,122.4,252.3
1990465,33.2,365.8,1,17.7,219.1
1990466,19.4,50.6,0,181.2,169.4
1990467,498.0,369.0,0,17.3,274.7
1990468,85.1,413.6,1,40.8,306.2
1990469,102.6,281.2,0,94.8,360.2
1990470,368.6,260.5,1,388.6,39.0
1990471,211.8,497.4,1,297.8,118.4
1990472,226.7,155.0,0,447.3,101.3
1990473,182.3,205.9,1,317.1,428.3
1990474,165.4,270.7,1,122.6,243.7
1990475,37.9,11.9,1,443.2,283.8
1990476,467.9,304.5,1,360.4,273.4
1990477,277.9,460.6,1,392.9,246.0
1990478,186.3,164.1,1,76.9,369.2
1990479,53.2,389.4,1,166.5,252.6
1990480,209.2,354.4,0,327.6,423.4
1990481,453.3,141.5,1,419.3,164.4
1990482,138.0,344.0,1,54.1,103.5
1990483,452.6,190.7,1,350.8,462.5
1990484,492.0,51.2,0,37.9,435.9
1990485,425.0,485.9,1,107.0,133.5
1990486,187.9,451.3,0,107.7,482.9
1990487,89.5,92.7,1,492.9,33.8
1990488,26.8,227.0,0,113.4,422.0
1990489,162.8,56.5,0,189.7,293.2
1990490,385.5,126.6,0,298.7,324.1
1990491,448.5,276.4,0,281.0,355.9
1990492,477.6,421.7,0,291.3,319.6
1990493,86.2,237.9,0,59.8,481.2
1990494,301.8,153.3,0,494.2,469.6
1990495,167.9,253.7,1,467.0,182.6
1990496,320.6,468.6,0,495.1,142.5
1990497,480.3,241.9,0,233.6,290.5
1990498,400.5,469.6,1,409.5,358.2
1990499,417.2,59.9,0,465.4,97.0
1990500,35.8,125.8,1,47.4,23.3
1990501,411.5,397.7,0,271.9,387.1
1990502,227.2,268.2,1,350.5,261.6
1990503,22.5,479.5,0,90.6,485.4
1990504,263.9,199.4,0,167.2,275.0
1990505,148.9,232.7,1,223.1,48.5
1990506,216.6,336.4,0,151.3,63.9
1990507,327.9,313.3,0,354.9,393.4
1990508,218.9,493.5,0,274.0,116.4
1990509,149.8,57.5,0,179.0,446.8
1990510,477.6,144.5,1,131.8,413.6
1990511,104.5,443.5,1,316.6,32.8
1990512,384.9,359.7,0,382.7,379.1
1990513,187.6,395.5,1,454.2,84.5
1990514,353.2,,1,44.5,348.8
1990515,32.7,58.2,0,404.0,43.1
1990516,105.8,325.3,0,188.1,388.9
1990517,482.2,383.2,1,331.7,44.4
1990518,271.8,129.4,1,347.6,49.7
1990519,290.5,155.7,1,57.1,229.4
1990520,130.9,378.2,0,131.0,141.6
1990521,83.8,352.9,1,410.6,98.2
1990522,264.6,438.0,1,397.1,203.5
1990523,305.6,374.4,0,204.9,151.0
1990524,382.9,196.2,1,282.5,435.5
1990525,305.8,473.8,1,102.9,260.3
1990526,88.2,156.4,1,245.8,311.6
1990527,490.2,15.1,1,339.1,32.2
1990528,164.6,425.9,1,443.6,293.4
1990529,166.5,57.9,0,183.8,114.7
1990530,356.2,265.0,1,44.0,425.2
1990531,96.5,424.1,0,213.8,229.2
1990532,460.0,288.7,1,466.7,233.9
1990533,144.5,298.0,0,478.7,207.0
1990534,373.2,349.9,1,25.3,27.6
1990535,375.0,196.6,1,377.6,128.4
1990536,399.2,341.0,1,161.2,259.7
1990537,108.9,458.4,0,240.0,368.7
1990538,60.0,93.8,0,57.6,30.8
1990539,463.8,161.3,1,271.2,137.8
1990540,17.6,196.2,1,150.7,81.6
1990541,468.8,165.6,1,428.9,423.0
1990542,303.8,450.6,0,318.2,62.4
1990543,253.7,57.1,0,46.1,110.2
1990544,415.3,355.0,0,386.7,166.2
1990545,433.1,210.5,0,74.8,438.9
1990546,47.8,43.0,0,126.0,155.9
1990547,472.5,485.3,0,436.0,62.7
1990548,412.5,364.2,0,252.2,216.5
1990549,383.8,232.1,0,60.7,14.5
1990550,492.8,314.4,0,426.1,430.8
1990551,70.5,360.5,1,49.1,26.4
1990552,28.8,16.2,0,375.7,347.5
1990553,70.1,431.8,1,387.2,73.1
1990554,449.2,329.8,1,470.1,111.8
1990555,301.6,280.9,0,45.6,370.8
1990556,216.8,380.9,1,469.2,481.0
1990557,458.3,45.1,1,199.2,45.9
1990558,369.0,186.0,0,162.3,101.5
1990559,221.7,187.0,1,318.2,421.5
1990560,441.4,296.5,0,395.9,213.8
1990561,95.6,142.3,0,85.8,186.9
1990562,356.0,179.7,1,437.6,296.0
1990563,156.9,185.4,1,120.0,259.6
1990564,37.7,235.4,0,399.0,208.2
1990565,95.1,311.5,0,144.0,361.6
1990566,248.0,113.8,0,167.8,345.8
1990567,264.6,309.4,0,440.1,163.7
1990568,460.8,496.1,0,382.8,309.0
1990569,313.3,257.2,0,211.5,248.2
1990570,334.3,381.4,0,362.2,69.7
1990571,96.9,60.0,1,81.7,185.7
1990572,231.3,339.7,0,153.9,371.7
1990573,437.3,222.6,0,177.6,332.3
1990574,73.5,125.8,1,463.5,496.8
1990575,108.4,364.1,0,131.6,63.6
1990576,227.7,245.8,0,23.3,269.2
1990577,59.9,335.1,1,425.3,480.1
1990578,180.5,394.1,0,413.9,292.7
1990579,208.6,23.3,1,105.0,480.7
1990580,190.3,392.9,1,355.8,163.3
1990581,89.6,279.5,1,13.8,88.1
1990582,191.8,25.1,1,152.2,382.6
1990583,12.4,275.2,0,387.7,456.2
1990584,235.8,415.6,0,137.5,372.1
1990585,294.5,21.7,0,268.8,284.7
1990586,118.6,196.3,0,14.6,208.8
1990587,107.1,342.1,1,440.2,470.5
1990588,217.6,38.8,1,295.7,428.5
1990589,463.5,408.3,1,460.9,373.0
1990590,307.2,329.5,1,396.6,72.7
1990591,17.1,392.1,1,282.1,285.1
1990592,141.4,385.0,1,380.5,225.2
1990593,334.2,331.2,1,165.6,75.2
1990594,286.6,343.1,0,61.0,391.7
1990595,288.5,245.5,1,373.3,176.7
1990596,461.9,436.7,0,96.6,447.3
1990597,76.0,162.3,1,163.4,154.2
1990598,422.1,345.9,0,388.6,149.5
1990599,333.3,285.6,0,42.8,98.2
1990600,148.3,352.3,1,331.4,492.7
1990601,288.9,29.2,1,310.5,233.0
1990602,484.8,125.1,0,260.0,439.4
1990603,403.1,62.4,1,106.5,271.7
1990604,281.8,358.8,1,252.1,336.9
1990605,418.3,183.7,1,417.5,342.8
1990606,304.5,132.0,1,302.5,268.5
1990607,329.3,76.4,0,263.9,152.5
1990608,394.1,143.2,0,413.0,327.7
1990609,207.8,41.7,1,232.2,348.6
1990610,202.4,122.0,1,28.3,86.3
1990611,497.9,339.0,0,90.6,352.9
1990612,465.8,235.2,1,44.4,394.8
1990613,306.0,66.5,0,413.3,90.6
1990614,304.1,349.5,0,358.0,488.5
1990615,405.5,54.8,0,449.4,336.2
1990616,474.7,55.2,0,52.1,270.7
1990617,131.2,142.2,0,246.5,18.4
1990618,322.5,189.2,1,23.8,412.9
1990619,388.3,219.8,1,37.1,317.7
1990620,306.7,300.0,1,64.2,251.8
1990621,470.7,468.6,1,294.5,318.9
1990622,275.3,300.6,1,205.0,102.5
1990623,222.5,117.2,1,295.3,490.6
1990624,145.5,140.0,1,158.4,390.8
1990625,184.8,393.5,0,91.7,110.1
1990626,360.3,97.8,0,103.2,486.1
1990627,409.5,389.9,0,91.3,170.5
1990628,201.1,162.2,1,241.7,108.5
1990629,87.2,250.0,0,201.2,457.5
1990630,311.0,225.1,0,374.3,110.0
1990631,437.5,22.9,0,291.5,226.6
1990632,176.3,64.0,1,412.3,239.5
1990633,415.7,96.2,0,32.5,238.6
