ItemID,StockLevel,UnitCost,LeadTime_Days,MonthlySales,TurnoverRate
1250067,429.4,63.0,132.0,101.8,366.0
1250068,393.5,414.4,478.9,97.9,96.7
1250069,409.8,186.0,172.9,292.7,251.6
1250070,292.1,180.7,234.5,405.7,299.3
1250071,28.4,91.8,374.7,281.9,296.9
1250072,271.1,387.5,387.5,37.3,27.4
1250073,179.8,210.6,77.1,365.0,192.5
1250074,171.3,214.1,179.6,440.1,490.7
1250075,307.3,480.6,34.0,421.3,292.6
1250076,414.7,136.5,275.4,459.8,79.9
1250077,143.8,353.5,174.5,472.3,298.5
1250078,256.6,326.8,335.6,132.7,157.8
1250079,416.0,133.7,137.1,431.7,395.0
1250080,220.6,79.2,322.6,385.6,376.8
1250081,250.9,189.1,288.4,496.6,460.7
1250082,378.7,496.3,262.2,172.1,257.8
1250083,392.7,73.8,328.7,275.8,341.7
1250084,266.8,156.3,414.8,349.0,388.5
1250085,321.3,217.2,61.9,115.0,330.2
1250086,149.1,407.7,306.6,136.5,449.5
1250087,412.5,59.3,15.9,457.7,237.8
1250088,438.4,377.0,412.3,332.8,214.9
1250089,232.6,77.6,48.2,492.4,427.7
1250090,315.1,408.4,348.3,470.2,131.6
1250091,141.2,400.5,484.6,172.2,437.9
1250092,366.0,498.5,337.9,247.7,174.5
1250093,195.8,171.0,168.7,115.2,302.1
1250094,179.3,308.0,380.7,92.7,108.7
1250095,350.4,202.1,447.5,481.5,260.9
1250096,297.0,200.2,288.0,296.1,180.2
1250097,423.7,112.9,486.6,463.8,171.4
1250098,334.4,365.1,169.6,242.9,261.0
1250099,299.4,345.3,169.0,364.7,302.1
1250100,310.1,73.3,263.9,236.9,282.3
1250101,136.8,192.4,491.7,425.4,460.9
1250102,212.6,122.6,436.5,300.3,403.9
1250103,400.7,203.7,211.0,74.6,72.4
1250104,221.6,486.9,278.7,183.1,499.7
1250105,26.9,109.0,190.4,25.1,352.3
1250106,294.8,103.1,377.6,170.3,369.6
1250107,148.2,143.2,22.9,491.7,454.3
1250108,429.8,100.7,307.2,491.0,328.6
1250109,182.5,241.0,487.6,69.8,128.6
1250110,402.8,31.0,95.3,470.1,423.2
1250111,432.7,90.9,202.2,146.9,480.3
1250112,10.1,178.1,342.7,51.1,364.3
1250113,399.0,118.4,426.4,224.6,335.9
1250114,155.7,173.5,133.8,160.3,194.4
1250115,226.1,27.8,230.2,80.9,107.9
1250116,154.4,26.1,64.1,128.5,435.1
1250117,422.2,159.0,331.0,69.5,416.7
1250118,404.4,102.4,86.4,286.1,322.0
1250119,162.6,389.3,99.8,285.1,495.6
1250120,93.8,278.8,145.5,493.3,384.3
1250121,110.5,384.0,215.4,286.3,49.4
1250122,383.2,347.6,54.1,28.5,330.2
1250123,428.7,273.8,211.3,243.2,370.6
1250124,345.7,269.2,51.9,461.5,39.0
1250125,57.7,159.7,169.9,54.1,338.6
1250126,17.9,309.9,330.9,437.2,140.4
1250127,456.0,489.6,132.1,340.0,176.5
1250128,404.8,448.5,352.4,372.4,125.1
1250129,279.4,482.7,153.7,202.2,84.5
1250130,472.2,318.4,485.7,46.2,369.5
1250131,149.8,476.1,329.9,48.5,228.0
1250132,82.7,271.4,257.4,295.9,28.0
1250133,408.1,75.9,414.8,123.6,481.8
1250134,27.7,129.8,293.2,464.8,250.3
1250135,197.9,319.2,403.5,369.7,434.7
1250136,239.6,219.3,347.2,85.0,462.1
1250137,480.8,362.6,427.2,15.8,202.6
1250138,18.0,386.4,119.8,200.2,296.5
1250139,244.1,404.9,90.7,160.3,116.8
1250140,26.3,407.3,426.9,367.4,77.4
1250141,254.2,33.6,206.1,157.1,51.4
1250142,288.8,484.7,93.0,283.1,41.4
1250143,46.8,443.4,348.4,325.3,414.6
1250144,425.2,170.6,495.1,50.2,299.1
1250145,468.4,30.4,356.3,160.0,223.6
1250146,23.6,113.6,151.0,131.2,383.0
1250147,432.3,294.5,268.3,129.1,412.8
1250148,419.4,148.4,60.3,112.8,245.7
1250149,266.3,389.0,235.8,324.7,426.7
1250150,29.8,13.2,482.8,410.1,360.3
1250151,105.8,436.2,327.4,283.5,187.5
1250152,110.3,352.2,186.6,494.6,163.2
1250153,424.5,31.0,425.1,274.1,184.0
1250154,479.8,344.8,48.8,309.5,131.9
1250155,247.6,385.9,53.2,151.5,31.9
1250156,31.5,193.5,126.9,29.6,141.8
1250157,125.4,458.4,285.4,402.3,33.6
1250158,55.7,275.4,80.4,148.4,177.9
1250159,434.4,254.4,321.0,300.0,115.7
1250160,225.6,150.0,99.9,132.3,239.5
1250161,33.4,71.7,285.5,24.0,143.6
1250162,343.4,162.0,425.7,404.2,319.2
1250163,187.1,97.7,44.4,93.0,394.8
1250164,325.7,321.5,327.6,435.5,64.9
1250165,263.1,397.9,293.1,458.1,433.2
1250166,228.9,90.8,413.9,239.3,424.0
1250167,244.3,282.7,434.2,416.2,497.9
1250168,42.3,299.8,422.7,390.7,289.6
1250169,42.1,469.6,35.8,246.8,216.4
1250170,50.0,305.5,277.6,386.9,242.4
1250171,104.8,201.1,122.1,459.9,138.8
1250172,347.4,300.5,485.3,387.1,217.4
1250173,49.8,421.8,112.3,73.3,108.5
1250174,454.6,327.9,20.1,407.4,268.8
1250175,12.0,383.8,279.5,232.0,251.1
1250176,143.8,343.9,451.3,90.7,358.3
1250177,440.7,57.2,381.3,348.2,366.8
1250178,214.8,154.6,139.8,355.7,366.2
1250179,158.9,236.8,345.6,281.4,426.2
1250180,110.0,456.0,143.0,386.7,303.9
1250181,310.4,389.2,291.6,333.6,122.2
1250182,467.7,148.2,21.7,419.7,390.8
1250183,316.8,22.2,428.4,167.6,431.1
1250184,309.8,466.4,490.4,339.1,127.9
1250185,379.6,335.6,321.3,32.0,183.8
1250186,338.4,218.7,172.2,346.0,266.4
1250187,168.6,441.6,484.4,470.5,169.0
1250188,428.6,457.8,490.8,465.0,495.7
1250189,186.2,99.4,47.3,283.7,400.1
1250190,496.9,63.7,363.2,460.1,52.9
1250191,165.8,436.5,149.9,357.5,65.3
1250192,14.4,187.1,23.9,409.2,22.4
1250193,466.5,397.7,312.9,69.2,26.3
1250194,201.8,435.8,212.4,409.9,228.9
1250195,470.1,489.0,313.0,322.4,161.8
1250196,310.2,176.3,46.8,353.6,145.3
1250197,252.1,144.2,268.0,33.2,300.6
1250198,451.3,93.0,19.9,247.2,315.4
1250199,206.3,436.4,322.3,280.7,239.2
1250200,450.8,278.6,13.2,395.2,160.3
1250201,258.7,452.7,416.5,458.6,82.3
1250202,92.8,20.1,415.5,426.9,171.3
1250203,270.6,252.7,172.9,136.9,38.3
1250204,327.4,161.6,392.0,221.9,422.2
1250205,137.8,461.9,170.2,475.1,272.6
1250206,202.4,360.7,303.5,439.6,133.1
1250207,359.0,203.9,123.8,248.0,304.8
1250208,208.0,73.7,324.7,315.4,74.3
1250209,87.4,369.9,306.8,367.4,222.9
1250210,444.6,364.4,177.8,193.3,140.7
1250211,186.2,48.6,373.1,142.7,399.4
1250212,402.0,277.8,191.1,241.2,240.7
1250213,181.2,332.6,368.9,111.9,247.6
1250214,301.0,134.1,33.9,240.5,427.2
1250215,68.6,461.6,286.4,13.7,19.6
1250216,455.8,217.9,53.2,260.2,175.1
1250217,444.9,147.8,213.1,339.3,48.1
1250218,407.3,29.5,301.6,207.0,38.3
1250219,414.0,80.8,79.2,358.2,10.9
1250220,94.7,54.7,293.4,316.5,389.1
1250221,145.1,285.6,303.7,271.3,34.8
1250222,60.6,413.4,482.8,18.5,265.9
1250223,452.5,435.4,61.5,375.7,372.3
1250224,230.6,413.5,416.5,294.8,359.5
1250225,372.2,267.1,351.8,414.7,242.0
1250226,10.3,28.2,327.5,279.4,221.7
1250227,358.6,121.5,359.2,479.2,371.2
1250228,299.8,472.4,201.5,126.8,259.7
1250229,69.6,254.0,484.3,351.7,498.4
1250230,41.9,134.6,27.4,24.8,400.0
1250231,224.9,36.1,445.4,99.4,27.0
1250232,194.8,145.3,346.8,101.6,293.8
1250233,49.7,402.7,111.7,331.2,337.5
1250234,184.4,485.8,93.1,102.0,230.0
1250235,98.1,155.9,476.0,103.2,179.4
1250236,277.6,145.8,57.5,274.4,106.6
1250237,157.0,127.3,99.0,425.7,12.4
1250238,405.8,441.7,229.8,446.6,306.7
1250239,325.1,291.4,267.6,399.0,88.7
1250240,321.0,441.3,95.6,71.3,334.8
1250241,176.9,356.2,67.5,97.4,236.9
1250242,287.4,256.2,255.9,67.0,97.2
1250243,489.9,364.2,315.0,141.5,34.3
1250244,223.5,497.4,285.4,365.5,41.7
1250245,437.4,55.4,373.5,205.8,39.8
1250246,456.7,244.5,471.7,489.8,249.0
1250247,38.7,332.6,430.1,43.5,93.4
1250248,308.8,294.6,340.3,68.4,14.6
1250249,266.0,242.5,96.8,361.8,177.7
1250250,222.5,290.2,68.4,255.8,97.5
1250251,386.4,73.4,425.6,400.8,316.7
1250252,379.1,253.2,415.0,113.8,434.2
1250253,412.5,93.4,367.5,211.6,229.5
1250254,177.7,83.8,140.8,147.3,135.7
1250255,484.7,101.9,118.3,454.4,61.0
1250256,448.9,250.7,271.1,452.2,261.4
1250257,428.8,273.0,333.8,250.2,452.4
1250258,155.8,379.3,72.5,282.9,384.0
1250259,86.0,268.9,239.5,331.7,55.0
1250260,388.6,365.5,18.6,210.5,419.8
1250261,232.7,498.7,366.1,135.0,403.6
1250262,444.0,271.4,265.9,344.4,181.7
1250263,270.5,143.2,198.0,487.8,26.9
1250264,343.6,344.8,179.3,266.9,270.7
1250265,44.2,471.3,271.8,240.3,388.8
1250266,228.1,363.1,265.4,76.8,416.0
1250267,356.5,132.7,446.8,433.4,466.0
1250268,367.4,335.8,498.1,277.2,227.2
1250269,187.2,30.3,247.8,254.5,323.9
1250270,370.0,19.5,264.1,428.7,55.6
1250271,384.1,57.2,114.0,453.6,325.2
1250272,286.9,363.7,98.3,49.6,382.6
1250273,391.8,209.5,20.8,123.3,183.6
1250274,165.3,323.1,462.3,300.6,41.2
1250275,469.5,317.8,489.0,429.0,59.4
1250276,43.4,352.1,236.7,355.4,287.1
1250277,462.2,36.6,244.2,154.7,292.5
1250278,113.1,98.7,242.6,432.9,264.3
1250279,204.2,115.6,208.1,355.6,18.1
1250280,225.4,101.5,491.9,38.7,352.8
1250281,45.7,153.9,488.7,189.4,317.0
1250282,175.7,367.8,295.6,350.0,155.3
1250283,306.6,169.1,186.2,111.6,136.8
1250284,399.1,442.4,436.8,432.6,328.8
1250285,248.4,28.6,481.6,25.5,297.7
1250286,59.3,260.3,78.6,128.8,461.1
1250287,368.7,277.4,145.9,432.1,267.1
1250288,98.7,307.4,367.8,195.1,70.9
1250289,147.4,299.7,44.8,491.0,380.8
1250290,499.8,110.4,199.6,33.6,240.4
1250291,128.9,171.6,401.9,314.1,411.3
1250292,285.0,481.9,267.3,253.7,334.9
1250293,488.3,444.3,346.0,52.2,411.9
1250294,284.7,321.5,28.9,220.6,130.5
1250295,121.9,442.3,479.2,217.7,488.8
1250296,441.6,162.3,126.0,324.5,334.4
1250297,245.8,234.4,340.4,383.8,401.1
1250298,296.9,83.9,367.7,22.1,406.4
1250299,343.1,160.0,309.9,173.6,175.7
1250300,352.4,139.0,102.3,71.5,447.3
1250301,350.9,247.2,141.6,412.4,394.4
1250302,415.2,484.8,109.8,438.4,491.0
1250303,328.8,492.5,25.5,257.0,233.6
1250304,271.0,359.7,22.6,312.3,30.4
1250305,392.6,221.3,68.4,15.2,289.6
1250306,261.6,295.7,175.2,458.2,398.1
1250307,,300.8,147.8,354.8,137.7
1250308,418.8,421.3,258.5,417.1,124.6
1250309,331.1,96.0,37.0,467.9,51.7
1250310,451.4,101.9,216.8,279.7,464.4
1250311,396.8,403.8,341.0,482.8,309.3
1250312,265.3,427.3,357.9,270.5,41.7
1250313,,204.1,352.4,48.9,379.3
1250314,22.3,280.6,170.6,342.8,315.2
1250315,448.4,458.9,281.4,412.6,302.0
1250316,468.2,58.1,309.9,415.1,147.7
1250317,300.7,133.3,248.3,370.9,448.5
1250318,45.1,86.9,414.9,453.5,253.2
1250319,168.3,326.1,281.5,473.5,135.5
1250320,393.3,200.0,299.4,497.9,316.2
1250321,297.7,260.1,177.8,417.7,366.0
1250322,52.4,181.9,196.0,204.1,131.0
1250323,32.4,450.3,491.2,254.3,346.1
1250324,95.6,402.0,446.0,499.0,217.9
1250325,193.7,365.4,94.9,375.4,73.1
1250326,263.8,462.2,214.1,224.3,49.1
1250327,397.1,156.6,195.1,102.3,481.9
1250328,18.8,102.8,407.8,470.8,146.3
1250329,465.0,236.9,367.7,210.8,89.3
1250330,161.4,109.2,406.2,475.2,143.5
1250331,377.3,395.3,77.6,412.0,325.7
1250332,306.3,349.7,17.6,422.1,489.6
1250333,203.3,26.3,207.6,144.7,83.7
1250334,130.7,309.6,363.9,358.6,19.3
1250335,359.5,168.7,434.4,320.8,488.1
1250336,480.0,479.3,112.8,337.1,350.6
1250337,180.0,278.1,181.5,66.0,467.2
1250338,492.4,169.5,138.4,354.8,134.0
1250339,488.5,261.9,10.3,132.8,351.1
1250340,250.7,17.5,123.6,330.9,199.8
1250341,328.4,409.0,224.3,226.5,206.9
1250342,335.6,241.3,459.8,239.7,242.0
1250343,35.2,25.1,388.0,19.5,39.3
1250344,323.1,28.8,317.8,204.6,147.7
1250345,262.1,288.3,394.2,473.6,441.8
1250346,448.7,10.9,124.8,163.0,175.0
1250347,52.7,123.3,355.0,447.4,98.7
1250348,317.6,272.0,412.1,404.1,77.9
1250349,480.3,287.0,185.3,432.2,191.9
1250350,487.4,100.8,287.5,424.3,40.8
1250351,70.0,492.1,406.6,30.0,224.0
1250352,463.6,78.7,191.9,19.0,18.9
1250353,155.2,442.1,123.5,146.0,51.7
1250354,477.8,386.5,47.5,57.9,82.3
1250355,390.3,446.6,176.0,158.2,376.4
1250356,240.8,387.6,131.8,120.1,491.2
1250357,204.9,164.3,215.9,362.5,98.3
1250358,300.8,390.9,471.4,400.4,482.7
1250359,107.7,61.0,436.9,462.7,327.3
1250360,77.5,300.9,195.7,207.9,230.2
1250361,110.7,115.0,225.1,283.5,310.5
1250362,81.0,33.8,77.6,459.2,480.7
1250363,207.0,22.7,409.4,334.8,81.2
1250364,122.8,360.4,362.6,63.0,298.4
1250365,485.1,191.5,201.2,243.0,408.0
1250366,102.9,120.6,495.2,417.9,383.3
1250367,130.0,197.6,282.0,372.5,437.7
1250368,15.5,432.7,392.5,229.3,382.5
1250369,69.4,389.6,51.6,77.3,438.6
1250370,257.4,443.2,168.1,217.8,85.8
1250371,304.7,305.6,22.7,380.2,79.3
1250372,236.5,321.7,192.3,442.6,474.1
1250373,386.8,45.9,449.2,381.9,323.6
1250374,316.1,39.8,418.6,106.2,62.9
1250375,63.8,367.6,229.5,201.2,374.8
1250376,60.1,274.1,481.9,114.2,56.0
1250377,291.1,438.1,113.1,493.0,39.3
1250378,471.9,494.0,66.8,470.6,298.4
1250379,93.9,339.5,49.7,403.0,223.3
1250380,59.1,449.2,16.4,201.8,301.8
1250381,242.6,136.3,452.9,354.6,340.5
1250382,360.2,35.7,315.0,57.9,138.2
1250383,240.1,448.8,328.1,120.3,258.4
1250384,495.0,436.9,387.5,477.6,264.1
1250385,433.5,256.7,24.7,230.0,343.7
1250386,266.8,342.9,86.0,63.8,269.5
1250387,60.7,384.2,155.3,370.6,116.5
1250388,323.2,364.8,445.8,455.3,265.7
1250389,248.5,320.2,401.6,24.7,68.3
1250390,486.0,405.0,496.1,154.3,192.7
1250391,433.2,133.8,65.8,311.2,389.6
1250392,55.3,205.4,139.7,273.5,253.7
1250393,361.6,135.7,59.1,239.4,220.7
1250394,99.5,452.9,258.9,132.6,78.3
1250395,428.0,481.5,201.0,395.7,120.6
1250396,64.7,169.2,377.7,428.4,341.7
1250397,478.7,142.2,310.7,83.7,268.6
1250398,461.3,222.5,14.7,171.8,100.7
1250399,95.4,385.3,428.3,52.7,336.1
1250400,131.9,434.7,44.5,310.9,357.8
1250401,339.2,102.3,350.3,360.9,419.2
1250402,250.5,49.0,60.5,89.9,94.8
1250403,95.7,421.1,488.0,413.9,50.3
1250404,221.2,322.1,480.2,54.5,297.0
1250405,399.6,71.7,161.9,82.5,225.5
1250406,76.8,100.7,233.6,72.7,369.7
1250407,13.4,326.7,235.9,79.7,108.5
1250408,381.5,72.4,76.6,25.7,480.2
1250409,207.9,436.9,492.9,271.5,476.7
1250410,37.5,21.5,459.4,410.2,317.6
1250411,25.3,241.9,135.7,96.6,33.9
1250412,153.4,287.1,216.4,494.1,123.6
1250413,16.3,267.0,245.2,263.9,84.6
1250414,440.8,398.8,374.2,133.2,349.5
1250415,324.4,100.8,369.1,23.9,249.2
1250416,316.5,236.9,185.9,402.2,423.2
1250417,161.6,285.0,37.4,303.7,210.1
1250418,44.7,175.2,169.9,114.4,215.4
1250419,379.9,299.6,427.2,213.0,263.7
1250420,89.6,192.1,214.6,351.7,240.7
1250421,379.7,454.3,75.1,120.3,114.7
1250422,50.2,262.0,98.3,210.2,166.6
1250423,337.2,147.9,277.9,379.0,235.3
1250424,383.6,334.8,140.7,284.6,494.6
1250425,342.6,261.6,23.9,131.2,205.5
1250426,265.4,449.0,401.2,237.6,251.4
1250427,405.5,133.0,429.7,101.5,312.4
1250428,278.5,63.5,366.8,132.8,150.8
1250429,269.9,349.4,282.5,399.8,315.7
1250430,401.8,335.2,234.2,405.0,312.0
1250431,283.2,184.1,207.8,198.0,244.8
1250432,46.4,27.3,274.5,181.8,281.1
1250433,111.1,108.8,416.3,490.7,89.8
1250434,89.2,299.9,405.3,238.0,90.1
1250435,450.7,276.7,298.6,281.5,24.6
1250436,217.6,328.9,76.7,50.0,179.0
1250437,114.7,79.4,205.3,112.1,238.7
1250438,241.3,137.4,224.3,402.1,339.0
1250439,267.5,491.7,244.0,199.0,315.4
1250440,124.0,163.3,290.0,383.2,277.6
1250441,453.9,428.9,46.7,160.7,389.5
1250442,17.4,474.1,397.8,164.6,128.1
1250443,369.4,256.6,337.7,432.2,173.6
1250444,138.7,294.6,449.4,59.0,359.9
1250445,305.3,283.6,364.8,234.5,425.4
1250446,329.4,122.5,415.0,32.5,233.9
1250447,61.0,285.6,473.6,259.2,83.5
1250448,169.9,233.6,36.5,399.0,480.3
1250449,153.8,321.2,424.8,279.5,306.7
1250450,410.6,341.9,166.0,433.7,91.9
1250451,466.3,258.1,450.2,495.3,69.7
1250452,493.2,349.6,435.1,81.4,476.9
1250453,422.2,30.9,401.2,168.0,261.8
1250454,224.2,15.9,458.0,298.7,64.5
1250455,60.2,243.2,344.0,190.4,369.4
1250456,480.1,275.7,292.5,95.8,101.6
1250457,292.5,444.4,244.6,158.5,432.7
1250458,379.6,368.5,447.2,174.6,166.9
1250459,136.7,278.1,28.2,394.8,423.3
1250460,14.1,441.2,323.9,455.4,425.7
1250461,193.1,321.3,40.8,129.6,176.7
1250462,105.4,409.6,219.8,87.9,288.9
1250463,136.4,30.6,106.2,190.0,463.8
1250464,204.4,489.2,75.0,351.8,112.0
1250465,249.2,384.2,195.6,312.4,80.5
1250466,464.5,66.5,184.2,489.4,124.9
1250467,66.9,106.6,343.7,345.8,142.2
1250468,470.4,94.8,273.6,461.3,312.5
1250469,347.1,201.2,253.5,351.9,454.4
1250470,126.3,57.8,382.6,485.1,266.8
1250471,,320.3,412.6,98.7,115.8
1250472,236.8,311.2,121.4,424.0,167.9
1250473,176.9,328.0,183.0,316.8,350.5
1250474,290.3,153.7,376.1,406.5,132.0
1250475,94.1,214.6,316.0,378.3,181.4
1250476,167.0,239.3,488.9,495.3,214.9
1250477,108.0,398.4,289.1,196.0,168.3
1250478,89.2,243.0,263.0,70.3,36.4
1250479,207.4,126.3,249.3,205.4,465.4
1250480,54.4,364.1,168.7,329.5,88.4
1250481,90.0,226.8,367.6,40.1,195.3
1250482,489.4,357.1,305.2,15.8,357.8
1250483,162.6,104.7,347.4,480.8,218.8
1250484,232.6,21.4,10.7,42.5,96.6
1250485,315.1,35.5,283.0,119.6,413.7
1250486,490.5,17.0,458.8,35.0,434.2
1250487,442.8,167.0,134.8,173.6,17.7
1250488,455.6,195.6,35.6,359.6,165.5
1250489,33.5,31.0,96.4,11.1,156.2
1250490,156.5,270.5,225.8,21.7,231.7
1250491,48.3,143.3,423.8,348.2,283.8
1250492,313.6,16.7,13.0,315.6,197.6
1250493,355.8,13.8,463.2,178.5,49.4
1250494,261.9,79.9,358.4,53.9,342.9
1250495,19.6,36.6,58.5,201.3,433.5
1250496,176.3,229.6,17.2,60.1,448.3
1250497,326.9,329.3,106.1,394.4,281.8
1250498,379.4,370.9,366.8,417.7,125.3
1250499,380.6,444.1,320.5,286.0,130.0
1250500,374.5,190.3,400.3,225.3,373.1
1250501,450.5,140.0,131.0,494.8,159.5
1250502,214.9,227.1,178.9,258.8,94.6
1250503,114.0,261.1,103.0,239.8,466.7
1250504,400.2,448.2,86.6,208.2,88.7
1250505,363.7,447.2,245.0,476.0,151.6
1250506,97.1,54.6,245.8,13.6,423.1
1250507,227.0,263.7,228.6,494.7,335.4
1250508,124.9,412.2,42.0,465.1,133.3
1250509,110.4,84.3,293.3,85.2,220.9
1250510,298.4,374.0,334.2,374.6,31.0
1250511,80.2,392.3,471.5,354.8,78.5
1250512,350.4,171.5,258.1,33.2,105.2
1250513,250.9,104.1,91.6,201.2,466.2
1250514,257.6,218.1,321.6,433.0,313.3
1250515,71.5,312.9,341.9,196.5,216.1
1250516,185.6,157.7,442.2,298.0,276.0
1250517,475.1,441.5,270.5,363.8,106.2
1250518,59.2,414.8,277.9,410.8,110.7
1250519,448.0,99.3,23.2,272.9,379.5
1250520,440.2,139.3,424.4,24.5,289.7
1250521,380.3,389.2,453.1,474.8,86.7
1250522,177.1,233.2,190.1,475.8,450.6
1250523,358.8,360.3,134.6,183.5,406.0
1250524,224.2,219.7,466.6,118.8,84.8
1250525,387.9,48.2,51.3,461.9,289.7
1250526,117.3,347.2,196.5,359.4,84.4
1250527,167.5,201.8,189.4,327.9,182.7
1250528,,310.3,491.7,319.3,142.1
1250529,172.2,478.7,205.8,436.5,227.7
1250530,157.2,472.6,430.9,247.0,184.0
1250531,241.4,45.6,392.7,494.3,483.6
1250532,466.1,264.4,369.7,172.2,380.5
1250533,61.7,462.3,76.6,193.1,343.6
1250534,123.4,397.0,413.6,438.5,263.1
1250535,464.6,217.7,225.5,267.2,64.8
1250536,342.1,442.8,165.6,328.5,372.8
1250537,,44.9,50.9,78.9,345.4
1250538,121.6,136.3,391.5,406.9,122.9
1250539,268.3,225.9,340.4,10.5,232.4
1250540,258.8,78.3,317.8,471.7,370.7
1250541,124.9,459.3,166.0,372.9,283.2
1250542,427.5,105.4,144.0,404.7,399.0
1250543,496.2,444.9,225.1,23.2,159.7
1250544,373.9,284.6,330.4,371.6,100.1
1250545,235.7,141.1,91.5,457.8,359.8
1250546,472.3,243.7,227.1,401.3,256.4
1250547,350.0,141.7,344.6,272.9,301.6
1250548,173.9,192.7,72.6,390.2,472.3
1250549,269.7,463.9,378.7,370.9,33.0
1250550,389.2,200.1,450.3,346.1,246.2
1250551,159.5,173.0,194.4,71.0,463.2
1250552,260.6,76.6,412.1,431.7,401.7
1250553,436.7,199.6,415.0,305.2,218.9
1250554,345.9,215.4,233.1,404.5,287.0
1250555,426.3,301.6,352.8,362.8,63.1
1250556,299.6,178.4,85.2,296.4,193.5
1250557,408.8,198.7,416.6,73.3,230.8
1250558,132.2,345.1,14.7,17.0,192.9
1250559,347.8,477.3,429.0,24.4,336.9
1250560,399.7,245.7,273.1,343.0,360.5
1250561,307.8,72.6,460.6,369.7,357.0
1250562,220.9,312.1,294.7,447.1,429.4
1250563,248.9,165.0,160.0,486.5,446.8
1250564,34.5,496.7,229.4,308.9,390.3
1250565,485.2,366.0,143.2,135.7,96.5
1250566,429.0,234.7,400.5,63.8,344.1
1250567,229.0,140.7,180.9,311.2,429.4
1250568,416.5,468.0,46.1,24.4,152.6
1250569,249.7,382.1,140.5,103.2,261.0
1250570,126.6,11.1,263.0,492.3,184.4
1250571,264.6,219.1,440.8,398.9,413.4
1250572,300.2,146.2,259.7,467.2,267.5
1250573,304.7,226.1,162.4,30.0,301.7
1250574,412.7,27.1,484.1,401.3,184.3
1250575,117.7,46.3,410.1,351.1,66.9
1250576,28.0,261.2,92.4,49.9,426.8
1250577,165.5,400.1,141.8,436.3,179.6
1250578,334.3,90.3,81.8,430.9,380.7
1250579,415.6,24.1,345.6,453.1,189.5
1250580,79.5,98.6,156.2,182.3,365.8
