DayID,TradingVolume,DailyRange_Percent,VIX_Index,InstitutionalBuy_Percent,PriceVolatility
1300080,369.1,323.4,18.5,424.0,51.2
1300081,447.3,357.0,384.9,56.2,132.1
1300082,165.7,195.0,212.2,73.0,476.1
1300083,151.3,353.8,310.2,350.9,324.8
1300084,114.7,369.2,402.3,400.2,138.4
1300085,234.5,313.4,443.5,152.9,479.0
1300086,120.5,491.4,419.2,115.0,427.2
1300087,182.6,463.4,338.4,145.8,291.8
1300088,312.6,230.4,13.5,287.9,10.6
1300089,307.8,346.2,403.4,96.8,307.5
1300090,233.4,419.1,114.0,328.2,235.5
1300091,25.8,175.1,391.7,488.3,113.4
1300092,58.0,445.7,384.0,252.5,183.0
1300093,461.3,289.9,400.8,42.0,243.8
1300094,473.4,36.9,124.1,112.6,409.5
1300095,386.3,284.2,395.7,468.6,310.0
1300096,455.1,193.6,478.3,485.2,288.8
1300097,176.8,490.2,384.2,296.0,485.9
1300098,441.5,417.1,403.1,465.2,102.8
1300099,277.6,48.7,164.2,376.3,295.4
1300100,251.7,270.1,341.6,16.2,366.6
1300101,453.5,290.0,434.9,336.0,257.8
1300102,278.3,437.3,388.0,49.5,346.8
1300103,487.3,227.7,53.5,86.3,298.5
1300104,16.2,112.6,282.4,163.7,382.8
1300105,209.1,214.3,458.1,167.9,393.4
1300106,199.3,147.0,18.3,443.3,203.2
1300107,280.1,172.0,415.2,439.1,122.7
1300108,240.0,256.1,146.8,343.9,355.2
1300109,339.4,319.3,98.0,137.2,212.1
1300110,83.4,308.0,397.4,319.8,116.6
1300111,449.5,428.0,115.0,418.6,343.2
1300112,159.3,485.1,16.2,293.7,304.0
1300113,392.5,133.0,29.6,173.3,293.7
1300114,272.0,108.1,444.0,485.4,262.2
1300115,327.8,403.1,179.5,404.9,213.3
1300116,220.8,433.6,209.0,455.5,387.2
1300117,450.0,333.6,26.2,32.5,94.7
1300118,41.0,397.3,355.1,165.2,241.5
1300119,310.9,134.8,222.3,338.4,63.1
1300120,145.4,320.5,422.6,450.9,368.8
1300121,194.5,492.4,434.4,476.4,332.0
1300122,483.1,154.6,451.3,388.2,319.9
1300123,291.6,28.0,184.5,306.0,497.2
1300124,225.1,329.2,439.0,413.8,90.3
1300125,261.7,452.0,219.9,111.9,418.9
1300126,400.0,310.0,329.9,256.0,15.3
1300127,370.2,80.5,465.1,389.3,274.2
1300128,433.0,476.0,35.8,201.4,183.1
1300129,292.0,352.5,415.2,331.7,176.2
1300130,129.3,279.8,92.9,317.2,29.9
1300131,391.8,366.5,95.8,193.1,98.0
1300132,195.6,176.8,103.6,138.7,300.8
1300133,154.2,21.6,379.5,489.3,64.2
1300134,80.2,268.6,342.4,45.4,85.9
1300135,127.0,149.2,189.5,136.8,68.3
1300136,448.1,498.8,164.2,480.5,151.3
1300137,82.9,219.5,286.7,316.2,498.2
1300138,36.7,470.2,274.7,140.2,372.3
1300139,41.5,347.8,96.7,78.5,60.0
1300140,45.8,201.2,411.1,284.8,24.5
1300141,336.7,447.0,274.7,130.1,150.9
1300142,362.4,118.9,107.1,345.3,337.1
1300143,134.7,232.1,352.8,53.5,464.9
1300144,42.2,144.5,264.9,469.6,176.4
1300145,73.2,214.0,444.2,199.7,495.1
1300146,51.0,315.6,95.1,452.7,290.0
1300147,240.2,202.1,425.4,452.9,25.1
1300148,411.4,222.3,261.2,255.2,330.5
1300149,197.2,243.9,215.3,302.0,156.3
1300150,379.5,90.6,200.7,174.0,498.9
1300151,146.2,235.8,323.6,15.7,41.1
1300152,429.1,155.5,283.4,218.4,67.9
1300153,302.6,133.0,256.9,413.2,436.6
1300154,298.9,232.8,11.6,471.1,425.3
1300155,312.8,29.4,278.2,348.1,405.0
1300156,162.8,281.2,28.5,106.6,87.3
1300157,170.1,481.4,371.0,399.3,289.5
1300158,419.3,486.8,300.4,491.9,250.4
1300159,23.7,199.5,199.9,246.5,369.1
1300160,97.7,89.9,32.3,453.0,163.8
1300161,129.3,338.3,462.9,90.7,415.1
1300162,494.5,348.3,133.1,32.2,432.6
1300163,368.5,89.6,230.4,137.6,130.3
1300164,448.9,276.9,129.3,24.7,10.3
1300165,454.6,411.5,96.8,300.2,363.0
1300166,330.9,439.4,378.5,458.5,88.9
1300167,203.4,485.1,477.4,243.7,136.2
1300168,220.0,296.1,303.0,258.3,357.5
1300169,304.4,180.5,170.7,279.6,63.5
1300170,147.0,373.3,58.6,338.3,250.5
1300171,201.8,406.0,198.5,401.7,161.9
1300172,36.1,419.9,279.2,396.1,273.9
1300173,61.8,260.1,302.6,23.2,183.4
1300174,230.6,47.2,86.4,137.4,235.7
1300175,452.6,248.2,117.6,462.4,174.7
1300176,159.9,350.7,66.4,445.6,128.7
1300177,176.1,123.6,101.5,224.0,171.0
1300178,475.4,124.7,464.4,192.5,146.3
1300179,275.9,362.8,124.4,109.9,124.7
1300180,57.8,25.2,379.1,273.8,363.9
1300181,459.2,312.9,19.4,468.5,217.4
1300182,311.0,87.6,343.1,282.4,361.0
1300183,24.0,25.5,332.9,172.6,172.0
1300184,21.2,11.5,328.3,344.6,227.4
1300185,438.9,261.1,176.2,318.3,474.5
1300186,298.7,235.0,418.9,305.1,21.2
1300187,125.5,265.1,120.7,304.3,312.3
1300188,124.3,90.1,301.4,153.8,31.9
1300189,68.7,372.2,90.4,249.7,492.6
1300190,160.7,198.9,36.9,376.9,328.2
1300191,247.2,316.5,414.5,104.1,467.9
1300192,384.6,198.6,156.8,180.6,478.4
1300193,35.0,437.5,311.7,78.0,487.3
1300194,348.0,403.5,292.1,131.7,84.0
1300195,305.7,143.7,412.2,48.4,308.6
1300196,471.2,155.2,339.4,208.9,11.7
1300197,363.8,57.4,91.9,208.2,164.5
1300198,251.5,116.2,117.3,210.2,87.4
1300199,173.4,129.7,265.5,334.2,52.9
1300200,56.0,414.9,391.8,197.0,392.0
1300201,209.3,191.5,169.7,356.5,112.4
1300202,64.4,132.1,354.6,313.5,300.2
1300203,142.3,287.0,463.3,370.3,422.6
1300204,353.5,53.0,441.8,443.6,57.1
1300205,404.5,98.5,324.6,307.1,128.0
1300206,372.0,342.7,340.9,470.3,189.9
1300207,43.4,233.8,15.5,109.2,395.1
1300208,152.1,207.6,102.9,41.3,143.5
1300209,378.4,174.8,190.2,268.5,60.0
1300210,75.9,375.7,228.3,176.9,126.9
1300211,476.6,350.2,246.9,197.2,143.2
1300212,321.9,86.5,51.5,266.7,62.0
1300213,14.9,345.4,185.7,273.2,260.6
1300214,207.7,297.9,198.1,38.8,99.7
1300215,377.7,28.5,438.5,200.8,144.3
1300216,497.4,152.7,74.1,200.6,270.1
1300217,338.8,212.4,381.9,426.6,248.7
1300218,117.1,36.6,287.9,391.0,108.4
1300219,267.2,52.7,364.5,212.5,468.7
1300220,205.4,40.5,58.3,286.1,344.2
1300221,51.6,492.7,35.5,231.7,409.5
1300222,33.1,403.2,413.1,115.4,393.3
1300223,28.2,304.6,393.1,168.3,203.9
1300224,446.6,317.3,189.0,277.3,499.7
1300225,29.5,212.6,108.4,89.4,55.0
1300226,179.5,308.0,303.8,37.8,209.5
1300227,139.5,334.5,81.2,264.5,420.6
1300228,119.3,156.8,91.4,214.8,423.4
1300229,429.9,426.3,395.0,431.4,426.8
1300230,153.8,74.6,323.7,296.4,45.5
1300231,128.4,208.9,126.1,309.0,333.4
1300232,100.3,132.9,146.1,426.6,408.4
1300233,494.3,362.8,264.1,467.9,362.6
1300234,57.9,319.6,167.1,311.7,266.8
1300235,354.7,158.0,112.9,375.9,211.6
1300236,448.9,62.3,171.3,173.5,322.8
1300237,327.2,47.6,473.1,343.2,396.1
1300238,362.2,402.7,46.1,97.2,289.2
1300239,231.9,82.3,377.7,217.8,126.3
1300240,54.1,168.0,192.8,47.3,445.3
1300241,135.1,497.6,163.1,177.9,478.4
1300242,352.2,187.2,158.3,243.3,178.5
1300243,52.4,45.5,478.2,197.5,332.8
1300244,152.2,262.7,477.8,435.7,166.7
1300245,245.8,425.1,436.6,437.3,89.0
1300246,160.0,44.6,69.4,51.8,253.3
1300247,468.5,441.8,161.9,222.4,285.3
1300248,146.2,143.1,300.3,232.7,280.4
1300249,27.6,360.8,15.4,140.1,455.6
1300250,441.2,339.2,33.6,122.4,366.8
1300251,457.1,131.8,357.4,98.0,265.0
1300252,159.1,308.7,214.8,158.8,126.9
1300253,453.3,110.4,309.7,347.2,361.0
1300254,391.3,200.0,149.2,487.9,15.1
1300255,25.3,280.1,97.5,351.6,146.5
1300256,440.0,384.4,,402.0,425.3
1300257,142.4,380.0,358.1,294.7,284.3
1300258,174.2,201.2,177.6,53.2,420.4
1300259,124.7,207.1,146.5,320.4,340.0
1300260,318.8,79.2,215.3,404.0,58.7
1300261,358.9,463.0,466.9,337.8,82.3
1300262,14.2,430.4,402.1,135.4,200.9
1300263,45.8,421.0,417.8,341.5,210.4
1300264,192.8,146.6,179.7,352.5,410.2
1300265,167.9,402.1,212.7,267.8,416.2
1300266,499.7,300.2,151.9,329.7,404.0
1300267,238.7,406.1,326.8,134.6,304.3
1300268,105.3,100.1,445.0,18.5,473.6
1300269,378.9,466.4,125.6,140.8,218.9
1300270,376.3,351.1,451.4,282.2,108.4
1300271,209.1,19.3,24.5,117.6,94.3
1300272,296.7,171.5,237.1,28.7,481.8
1300273,315.8,434.0,11.2,299.2,296.0
1300274,121.4,186.4,97.6,30.8,463.9
1300275,462.7,294.1,18.1,71.9,311.4
1300276,245.0,413.4,33.8,307.5,61.9
1300277,72.7,40.4,419.1,344.0,340.0
1300278,163.5,281.1,202.5,12.7,433.4
1300279,471.7,356.2,88.9,493.2,242.8
1300280,101.5,157.6,13.6,478.3,343.0
1300281,344.6,207.7,54.6,353.4,310.7
1300282,142.5,192.6,352.4,154.0,427.5
1300283,196.5,393.1,261.4,399.4,78.0
1300284,380.5,393.9,84.2,469.0,164.9
1300285,171.6,13.7,320.5,37.8,304.3
1300286,282.5,12.8,229.4,408.9,247.4
1300287,423.9,476.7,260.0,408.5,325.5
1300288,40.9,492.5,15.9,68.2,14.2
1300289,389.1,80.5,19.0,218.5,466.4
1300290,380.2,116.8,209.2,113.9,233.4
1300291,446.4,153.7,299.2,206.6,152.4
1300292,191.8,382.8,67.2,258.4,349.2
1300293,314.8,366.2,216.4,436.8,389.7
1300294,76.1,74.1,67.5,264.6,357.7
1300295,66.7,394.7,312.1,355.6,266.4
1300296,168.5,214.5,12.8,323.0,154.3
1300297,204.7,145.2,138.4,393.9,411.9
1300298,389.3,319.6,38.6,245.8,179.2
1300299,229.6,374.4,15.5,275.1,413.2
1300300,182.9,346.6,159.9,239.4,475.8
1300301,236.7,191.9,399.4,125.1,49.0
1300302,424.1,192.2,30.3,262.4,367.2
1300303,195.5,440.7,369.9,118.4,252.1
1300304,151.1,278.7,325.0,281.7,467.4
1300305,353.8,20.3,324.4,303.3,468.4
1300306,426.8,265.5,435.1,322.0,15.2
1300307,302.7,338.5,72.8,229.7,79.7
1300308,85.4,176.5,304.6,215.2,128.6
1300309,465.4,23.7,123.7,104.1,279.3
1300310,372.6,409.5,292.6,241.0,143.4
1300311,434.2,419.2,403.3,290.7,288.3
1300312,162.1,464.3,494.3,319.7,210.8
1300313,193.6,154.2,125.9,271.4,121.9
1300314,45.2,429.8,44.5,380.5,151.6
1300315,483.9,31.4,152.3,168.1,32.7
1300316,148.0,424.6,,115.5,164.5
1300317,57.4,387.0,,368.8,138.9
1300318,405.6,374.3,303.3,422.4,342.2
1300319,35.0,50.5,182.9,472.8,454.2
1300320,320.7,216.3,121.4,275.9,129.4
1300321,475.4,224.7,217.1,125.6,14.4
1300322,292.9,97.6,201.2,412.0,197.0
1300323,324.8,198.8,212.1,495.1,192.4
1300324,389.2,69.6,359.3,224.5,494.5
1300325,99.8,346.4,299.8,104.1,459.6
1300326,378.8,272.8,284.9,68.2,98.8
1300327,389.4,66.9,391.1,482.8,339.5
1300328,278.8,188.8,423.2,53.2,100.1
1300329,387.7,108.0,499.2,41.3,223.9
1300330,362.8,162.8,243.3,66.5,484.5
1300331,201.0,93.0,493.9,19.1,207.8
1300332,67.6,464.6,84.9,336.9,322.3
1300333,486.8,10.3,353.7,364.6,497.4
1300334,316.9,396.5,73.6,392.5,408.9
1300335,14.4,391.3,445.3,386.8,196.6
1300336,263.3,64.6,253.0,52.9,337.4
1300337,135.3,159.9,75.6,225.7,482.2
1300338,398.9,56.2,247.6,80.9,434.4
1300339,225.3,14.9,167.4,478.6,72.6
1300340,263.3,272.6,420.2,455.6,434.0
1300341,386.4,254.3,256.0,161.0,247.3
1300342,67.0,488.5,494.9,365.6,90.5
1300343,314.4,38.0,434.9,435.8,495.1
1300344,97.0,76.6,129.4,337.7,274.5
1300345,447.5,356.8,101.0,278.6,319.6
1300346,380.5,469.4,41.2,286.0,71.5
1300347,350.4,210.5,175.4,187.6,450.3
1300348,131.0,96.5,36.9,489.3,348.5
1300349,456.5,292.9,240.0,12.6,119.9
1300350,379.2,131.5,378.3,134.9,409.9
1300351,373.5,68.0,447.1,306.0,80.7
1300352,475.6,462.0,204.6,244.0,314.4
1300353,102.3,254.2,474.7,215.5,216.8
1300354,136.0,301.9,230.2,375.4,377.2
1300355,271.4,214.4,131.3,98.6,218.9
1300356,65.8,264.6,181.0,344.8,307.8
1300357,38.2,75.7,334.3,276.0,117.2
1300358,445.8,154.7,51.8,301.8,43.8
1300359,201.5,400.5,490.3,105.5,14.3
1300360,283.9,427.9,391.6,423.1,197.6
1300361,404.8,170.0,69.4,386.5,105.6
1300362,215.0,222.3,161.1,230.6,348.9
1300363,399.5,432.5,288.1,198.1,478.1
1300364,288.0,375.4,478.5,161.7,274.0
1300365,94.7,275.5,83.6,417.5,281.4
1300366,311.4,73.5,363.0,252.3,234.5
1300367,10.0,306.1,60.2,179.1,70.8
1300368,139.3,265.4,37.6,199.5,33.2
1300369,363.6,96.4,39.2,364.2,117.8
1300370,93.2,289.3,261.9,498.7,97.7
1300371,219.1,200.9,391.3,245.5,175.5
1300372,417.0,69.7,160.6,409.8,252.5
1300373,69.1,239.9,69.1,147.8,93.5
1300374,167.5,236.6,88.5,180.2,120.0
1300375,432.3,499.7,139.6,301.5,62.6
1300376,44.5,276.9,52.3,181.5,292.8
1300377,409.2,32.3,440.7,141.9,453.3
1300378,198.3,446.3,498.1,206.2,207.3
1300379,302.1,434.5,187.2,341.4,87.8
1300380,362.4,27.4,336.4,138.5,421.8
1300381,246.9,485.3,23.1,296.7,312.7
1300382,429.1,490.0,345.6,259.1,153.6
1300383,221.3,386.8,328.1,433.1,14.6
1300384,424.3,314.8,201.1,302.4,22.8
1300385,180.4,293.7,385.9,295.4,42.1
1300386,437.6,55.8,247.4,143.9,418.9
1300387,246.7,186.7,230.1,265.1,177.5
1300388,20.0,36.7,126.8,489.0,368.7
1300389,190.2,38.7,317.5,437.9,179.2
1300390,197.6,339.6,289.5,477.2,379.0
1300391,428.7,405.2,51.8,422.9,117.0
1300392,486.5,453.8,235.7,141.3,160.7
1300393,237.5,326.7,51.8,79.5,203.8
1300394,81.5,364.8,395.1,161.8,22.0
1300395,415.6,377.6,86.0,366.5,81.4
1300396,418.6,285.9,350.6,79.4,142.0
1300397,59.2,351.1,49.7,25.4,461.4
1300398,83.0,332.1,426.5,148.5,441.1
1300399,327.0,125.7,429.6,402.8,324.6
1300400,478.5,238.3,298.0,142.3,419.5
1300401,472.5,161.2,166.8,425.4,88.6
1300402,147.4,50.6,335.7,283.9,248.6
1300403,120.8,413.1,165.6,343.7,230.1
1300404,87.0,333.6,194.8,301.2,438.2
1300405,436.7,260.5,342.4,425.7,418.6
1300406,250.2,105.1,312.6,93.6,413.8
1300407,79.5,494.3,262.0,76.6,145.7
1300408,457.6,373.7,374.7,96.1,433.1
1300409,265.4,106.9,414.9,371.8,192.9
1300410,158.3,88.3,272.1,130.2,431.2
1300411,196.2,52.4,364.5,492.9,378.1
1300412,456.4,479.1,230.3,42.4,249.2
1300413,339.7,433.4,402.8,250.8,415.2
1300414,231.1,78.0,273.0,221.4,333.6
1300415,429.5,194.8,303.0,298.8,478.0
1300416,169.5,347.5,227.9,336.2,243.3
1300417,124.0,173.8,65.2,99.6,390.5
1300418,260.1,473.3,436.0,322.1,56.2
1300419,137.4,78.2,67.7,397.8,412.0
1300420,95.2,248.5,461.9,210.0,112.2
1300421,492.3,125.7,29.5,118.9,37.1
1300422,197.9,458.8,136.2,405.6,15.6
1300423,477.3,455.9,425.2,159.4,411.2
1300424,34.0,273.8,322.7,225.9,64.5
1300425,284.5,421.8,496.6,437.6,486.2
1300426,308.9,469.7,25.9,67.3,300.9
1300427,41.3,128.6,349.3,247.9,152.4
1300428,438.4,105.0,155.0,360.6,380.4
1300429,16.8,143.4,139.3,266.1,208.6
1300430,461.4,123.2,106.3,201.0,78.9
1300431,361.9,374.2,468.0,175.1,176.4
1300432,11.8,230.9,269.5,410.9,99.1
1300433,292.6,446.3,385.3,202.6,92.6
1300434,451.6,349.9,313.0,112.6,70.0
1300435,228.4,281.0,277.5,44.7,218.1
1300436,123.6,194.0,174.3,494.2,272.5
1300437,369.6,208.8,335.6,45.1,135.3
1300438,179.4,226.3,394.2,487.6,279.1
1300439,154.5,21.7,332.6,344.1,417.0
1300440,54.0,329.9,393.7,180.1,455.6
1300441,102.7,261.9,348.6,323.3,296.4
1300442,498.2,416.1,44.6,60.7,44.2
1300443,251.6,208.1,287.4,78.0,382.1
1300444,125.5,68.0,200.0,176.0,490.0
1300445,193.6,150.6,480.8,497.4,22.7
1300446,155.7,288.6,303.6,306.5,211.8
1300447,311.7,402.9,106.1,397.9,325.0
1300448,297.4,459.1,233.2,282.4,208.5
1300449,275.6,482.0,172.4,419.0,78.0
1300450,35.2,143.4,372.1,405.2,63.3
1300451,324.3,167.1,49.2,410.3,149.4
1300452,405.4,220.7,71.7,393.2,58.7
1300453,354.2,208.9,327.7,492.2,276.2
1300454,495.5,498.2,381.5,101.3,222.4
1300455,489.8,102.0,,442.7,202.4
1300456,446.9,168.5,45.8,412.2,237.7
1300457,57.8,10.7,297.0,377.4,492.0
1300458,146.1,174.2,385.4,194.6,423.6
1300459,122.9,209.3,41.1,463.6,191.3
1300460,374.9,29.8,295.1,485.0,152.3
1300461,20.1,280.2,406.6,315.3,454.7
1300462,328.3,58.0,67.2,13.0,167.9
1300463,357.7,472.4,79.3,273.8,417.6
1300464,29.7,360.7,201.5,176.8,30.9
1300465,167.0,303.9,205.4,334.6,123.7
1300466,55.0,347.9,428.0,152.6,213.5
1300467,259.9,372.3,104.7,445.8,120.1
1300468,86.1,186.8,328.4,358.7,35.2
1300469,397.7,212.4,212.6,432.3,252.4
1300470,360.5,226.3,59.4,149.4,348.0
1300471,407.7,180.7,141.3,149.6,158.1
1300472,382.0,130.9,104.7,418.9,72.2
1300473,231.3,302.3,427.5,400.3,87.8
1300474,387.4,376.0,317.4,417.5,371.6
1300475,354.5,167.6,128.4,347.6,180.0
1300476,408.3,281.2,224.6,124.3,107.0
1300477,382.7,441.2,225.3,182.2,139.8
1300478,362.5,216.1,428.5,384.6,360.5
1300479,104.4,130.1,433.3,111.0,96.0
1300480,109.5,97.4,266.2,153.2,342.1
1300481,99.6,248.7,241.6,268.6,229.0
1300482,324.0,400.3,317.9,116.9,338.4
1300483,122.9,422.3,480.5,172.2,220.3
1300484,149.6,340.3,200.2,240.3,236.1
1300485,200.4,498.1,270.9,296.2,319.2
1300486,135.8,317.2,466.2,493.8,426.4
1300487,364.9,246.5,465.9,117.2,58.3
1300488,167.6,251.1,115.0,242.9,373.6
1300489,482.0,63.7,200.0,315.9,90.0
1300490,215.2,405.4,249.2,62.3,89.6
1300491,205.5,86.3,,112.6,139.8
1300492,256.0,475.2,261.8,244.9,479.0
1300493,277.0,142.7,139.7,409.9,43.1
1300494,23.9,38.7,208.9,51.1,224.1
1300495,492.7,73.6,245.2,299.7,483.9
1300496,94.8,69.7,186.8,488.0,408.0
1300497,81.6,122.0,467.2,114.7,308.2
1300498,94.2,154.7,64.3,28.4,408.0
1300499,473.5,251.3,382.1,453.9,323.4
1300500,244.5,96.1,346.6,428.5,313.1
1300501,121.9,465.4,129.3,259.5,319.2
1300502,92.2,436.1,391.7,405.2,381.6
1300503,234.5,160.6,392.5,186.9,35.0
1300504,293.1,188.2,53.7,195.2,33.4
1300505,382.6,239.4,61.4,332.8,273.3
1300506,155.8,181.4,151.8,179.3,334.8
1300507,271.2,424.9,272.1,26.3,396.7
1300508,230.7,49.0,354.7,446.7,428.4
1300509,184.2,46.4,384.3,157.5,365.2
1300510,495.3,32.3,84.7,263.3,399.9
1300511,331.3,131.1,151.1,226.0,274.2
1300512,197.3,178.9,429.7,195.7,270.9
1300513,201.4,391.3,137.4,41.0,454.4
1300514,283.5,216.7,342.2,486.0,350.0
1300515,137.6,84.6,313.2,245.2,174.8
1300516,140.3,482.7,488.5,425.7,313.0
1300517,285.8,336.2,35.6,388.5,42.0
1300518,318.1,143.5,378.1,191.4,413.3
1300519,31.0,148.8,333.2,95.2,418.1
1300520,465.5,310.3,268.1,57.4,495.3
1300521,185.3,157.0,272.9,343.6,145.6
1300522,99.2,169.5,70.7,79.8,271.2
1300523,138.7,91.1,142.3,187.3,188.0
1300524,432.2,405.2,251.0,134.2,417.7
1300525,264.8,420.6,164.3,477.3,494.8
1300526,244.0,279.8,191.9,388.8,33.0
1300527,146.5,356.1,,263.7,368.3
1300528,64.6,38.0,253.2,22.1,448.9
1300529,177.4,18.8,25.7,243.2,405.5
1300530,205.8,472.4,357.7,231.8,316.3
1300531,173.8,352.7,251.2,167.8,494.8
1300532,50.4,136.9,64.9,258.4,232.6
1300533,129.8,256.8,206.2,264.9,146.9
1300534,288.9,135.2,217.9,479.4,356.3
1300535,125.0,427.7,364.7,453.1,464.6
1300536,348.9,459.1,170.2,107.3,140.7
1300537,278.5,167.7,49.9,96.6,161.6
1300538,71.0,229.8,138.3,110.5,265.7
1300539,193.9,497.8,204.7,139.9,102.3
1300540,230.4,278.0,40.8,157.7,474.9
1300541,387.8,125.5,489.7,267.2,448.0
1300542,250.7,487.7,234.9,276.9,88.7
1300543,397.4,57.6,303.9,60.7,260.4
1300544,315.9,343.6,359.3,16.0,436.6
1300545,26.7,272.6,299.9,36.5,37.2
1300546,90.2,379.6,350.3,328.9,157.9
1300547,28.7,498.0,,290.2,484.2
1300548,38.6,282.0,207.9,170.8,11.0
1300549,260.2,483.6,356.3,260.0,482.6
1300550,277.6,400.3,18.7,257.5,158.2
1300551,44.8,35.7,427.2,325.7,95.4
1300552,85.9,224.7,140.9,211.0,402.1
1300553,396.2,122.7,273.0,78.6,287.1
1300554,203.4,344.8,39.0,388.6,116.2
1300555,33.7,200.4,437.8,350.4,329.6
1300556,232.2,160.8,210.4,84.1,49.8
1300557,485.5,393.5,450.4,428.3,115.2
1300558,398.4,462.3,154.0,466.2,216.0
1300559,107.7,334.2,461.5,29.3,245.5
1300560,404.4,63.5,111.3,145.1,136.4
1300561,450.2,462.1,232.1,293.9,442.2
1300562,11.6,480.8,53.6,278.8,418.4
1300563,52.0,115.7,139.6,377.7,237.0
1300564,160.0,114.5,260.5,107.1,33.7
1300565,351.1,76.0,384.2,268.5,125.7
1300566,391.3,21.0,110.7,154.7,257.1
1300567,273.0,282.9,441.4,196.4,410.8
1300568,334.7,239.7,100.4,134.1,105.6
1300569,163.4,193.2,413.2,254.2,165.7
1300570,255.3,97.9,246.0,235.3,311.8
1300571,129.0,440.8,198.3,50.3,68.3
1300572,202.9,182.1,276.7,342.4,465.8
1300573,290.2,143.8,399.0,252.8,188.6
1300574,100.3,423.3,309.0,385.4,239.6
1300575,382.3,292.3,273.9,358.7,382.7
1300576,178.9,491.0,254.8,92.5,172.7
1300577,163.4,451.7,135.8,298.1,261.6
1300578,52.5,466.8,86.7,248.4,158.5
1300579,158.7,407.1,387.9,292.8,113.8
1300580,174.3,87.4,422.2,174.0,396.8
