DayID,TradingVolume,DailyRange_Percent,VIX_Index,InstitutionalBuy_Percent,PriceVolatility
1500187,149.0,439.7,447.1,444.7,60.0
1500188,416.1,152.4,149.8,348.7,366.5
1500189,15.5,216.0,344.7,32.1,277.1
1500190,432.8,454.1,386.2,124.2,111.4
1500191,179.2,336.4,216.2,162.7,462.0
1500192,269.9,335.4,143.4,292.4,112.6
1500193,103.4,208.7,267.6,222.8,231.0
1500194,142.4,240.4,224.0,182.9,261.7
1500195,336.5,133.1,325.3,293.2,24.8
1500196,162.2,191.3,420.2,328.5,231.5
1500197,430.3,39.5,109.6,330.1,54.9
1500198,378.0,174.4,287.2,376.0,481.5
1500199,361.1,490.7,309.5,467.8,344.6
1500200,315.2,359.0,402.1,296.6,242.9
1500201,27.6,139.6,492.4,325.8,149.9
1500202,443.3,222.1,239.9,118.5,290.2
1500203,101.7,170.1,224.0,407.9,91.3
1500204,282.3,23.1,237.2,15.8,360.4
1500205,305.9,247.0,391.7,341.1,420.4
1500206,357.9,491.3,266.8,219.2,181.2
1500207,71.1,46.2,352.9,30.6,293.0
1500208,78.6,329.4,456.9,377.0,159.8
1500209,364.2,242.2,275.3,242.8,222.0
1500210,434.5,70.0,247.5,257.6,345.3
1500211,361.9,432.9,328.6,35.1,79.6
1500212,378.2,386.3,299.5,211.3,271.0
1500213,114.7,254.8,225.2,77.8,329.2
1500214,378.7,426.0,358.3,30.8,173.9
1500215,263.5,186.2,486.7,236.0,391.7
1500216,431.4,62.6,318.9,280.8,385.7
1500217,423.6,113.0,164.5,21.7,19.8
1500218,341.1,252.6,229.0,343.7,347.1
1500219,435.1,166.1,131.6,232.1,190.0
1500220,184.2,28.6,332.5,214.0,497.7
1500221,411.4,81.6,168.3,404.0,87.6
1500222,94.2,246.6,240.4,57.2,50.5
1500223,254.4,395.2,156.9,168.9,444.8
1500224,221.7,79.3,289.8,81.3,312.8
1500225,336.2,194.7,412.3,442.0,303.5
1500226,295.2,102.4,446.1,20.4,477.6
1500227,34.8,175.0,56.7,458.1,283.9
1500228,162.5,183.8,498.7,291.4,398.4
1500229,319.7,482.6,470.2,84.7,457.0
1500230,267.6,202.4,255.4,178.7,287.5
1500231,383.8,446.0,398.1,76.3,110.0
1500232,474.5,360.6,383.9,257.3,331.8
1500233,260.9,371.0,213.1,102.4,81.0
1500234,410.2,445.7,155.6,326.8,331.2
1500235,47.9,341.0,182.0,353.4,391.6
1500236,474.9,165.9,100.9,276.7,412.2
1500237,392.6,494.1,,446.4,326.7
1500238,389.6,326.3,490.0,127.7,234.6
1500239,439.7,441.4,354.1,261.3,119.9
1500240,37.6,105.9,342.1,361.2,353.9
1500241,281.2,38.2,372.2,472.8,327.4
1500242,489.3,25.6,415.5,352.9,298.5
1500243,317.9,486.8,254.9,417.3,349.7
1500244,11.7,329.5,118.0,151.1,124.3
1500245,119.4,236.8,122.5,290.8,275.4
1500246,450.7,446.9,99.9,403.0,471.3
1500247,160.7,143.5,323.6,430.5,256.6
1500248,224.3,54.1,419.0,98.2,167.8
1500249,484.2,178.4,362.4,403.8,243.5
1500250,484.9,20.2,330.2,44.0,472.6
1500251,33.0,472.2,364.6,340.1,489.6
1500252,241.9,340.9,177.0,107.9,17.8
1500253,102.1,431.1,460.1,73.9,45.6
1500254,260.8,244.2,107.2,176.6,393.9
1500255,46.0,400.0,154.8,66.8,308.2
1500256,349.5,455.8,179.0,416.4,398.0
1500257,22.0,229.9,391.3,62.7,435.9
1500258,357.6,155.9,412.6,112.5,37.7
1500259,127.4,343.8,497.3,319.6,137.5
1500260,93.0,43.1,269.4,81.4,273.4
1500261,299.9,114.1,158.4,56.2,433.1
1500262,194.9,59.3,174.7,142.9,330.2
1500263,273.7,203.2,252.7,107.3,441.5
1500264,244.4,43.7,49.3,327.0,106.1
1500265,461.8,134.8,239.4,396.1,370.6
1500266,186.2,166.8,,486.8,188.7
1500267,350.8,85.0,318.8,437.3,101.2
1500268,91.9,97.6,251.9,392.9,483.2
1500269,427.3,229.2,,440.7,94.1
1500270,208.1,85.0,205.4,34.1,214.9
1500271,263.7,73.0,16.3,243.6,287.8
1500272,247.9,326.2,257.5,315.0,210.9
1500273,335.6,203.8,214.7,106.8,191.6
1500274,190.3,355.0,77.0,139.7,29.2
1500275,393.3,77.2,69.1,226.9,196.4
1500276,69.5,246.5,312.3,76.7,181.1
1500277,338.0,41.7,164.2,211.8,221.6
1500278,24.5,230.7,287.2,344.8,334.1
1500279,435.6,383.7,406.7,113.6,316.5
1500280,50.1,74.0,449.3,104.6,336.4
1500281,464.1,274.0,376.2,128.7,432.2
1500282,263.7,60.2,478.9,356.9,258.9
1500283,229.6,364.1,171.6,469.9,193.1
1500284,98.6,142.1,23.4,245.0,25.1
1500285,241.1,477.0,491.0,472.3,493.2
1500286,229.8,257.1,209.5,92.1,372.0
1500287,461.7,39.9,490.1,187.4,252.6
1500288,455.7,420.6,75.6,323.1,244.5
1500289,415.9,182.6,389.6,457.4,304.4
1500290,410.7,79.3,81.1,457.0,287.2
1500291,466.4,317.8,272.4,124.6,188.5
1500292,38.1,234.5,480.4,293.8,264.2
1500293,405.3,230.3,187.2,309.7,342.5
1500294,435.0,229.2,255.1,469.4,356.9
1500295,329.9,170.9,433.7,463.2,198.3
1500296,316.3,463.4,363.1,258.6,236.4
1500297,496.9,230.0,243.7,293.2,428.0
1500298,190.0,390.3,417.2,246.0,362.6
1500299,175.5,390.8,382.9,361.3,295.6
1500300,396.2,396.0,73.9,269.0,99.6
1500301,164.2,162.8,14.7,445.6,44.4
1500302,340.4,460.1,357.6,388.5,70.3
1500303,270.5,432.4,276.8,402.3,120.3
1500304,211.1,277.3,226.7,238.1,63.9
1500305,294.2,467.0,365.6,339.0,450.3
1500306,335.2,33.4,265.6,42.2,186.3
1500307,379.9,50.5,296.5,442.2,314.3
1500308,33.2,133.9,288.0,256.3,279.4
1500309,292.4,22.1,482.0,461.7,485.3
1500310,423.2,228.1,443.8,494.3,209.7
1500311,470.6,469.6,218.9,49.6,40.7
1500312,334.1,217.3,497.5,422.0,221.9
1500313,497.0,342.2,386.2,31.0,274.8
1500314,174.4,36.9,101.7,172.0,482.6
1500315,289.8,277.2,220.8,355.9,105.7
1500316,171.0,244.9,294.2,132.5,451.2
1500317,466.3,133.1,287.0,18.2,98.9
1500318,271.7,42.0,398.9,422.4,268.3
1500319,144.7,95.2,296.5,380.1,124.1
1500320,377.9,379.4,424.8,232.4,116.5
1500321,386.5,44.3,383.5,275.7,340.9
1500322,165.3,434.3,496.2,114.8,57.8
1500323,435.2,330.7,481.3,185.0,253.9
1500324,214.9,360.2,148.5,51.4,455.2
1500325,462.2,341.3,179.8,95.7,471.5
1500326,366.4,227.0,414.7,187.1,234.1
1500327,69.4,37.7,315.3,407.5,442.7
1500328,375.5,306.2,316.1,259.3,318.4
1500329,302.7,48.1,212.8,151.3,348.9
1500330,105.8,337.9,320.2,224.8,474.2
1500331,216.9,399.2,12.5,488.2,278.5
1500332,91.9,19.7,294.6,218.0,183.5
1500333,431.6,128.4,296.4,207.7,239.1
1500334,18.8,187.4,282.7,20.0,234.5
1500335,358.6,233.7,444.5,117.3,171.7
1500336,187.3,173.2,420.8,205.5,143.8
1500337,76.5,495.0,340.6,458.5,73.0
1500338,341.3,259.1,405.1,147.4,123.4
1500339,311.5,336.7,442.8,328.1,240.6
1500340,276.3,315.0,392.4,177.0,108.6
1500341,192.2,181.5,282.5,498.4,250.9
1500342,93.4,387.5,452.3,448.3,111.1
1500343,363.3,167.2,349.2,120.8,386.6
1500344,81.8,199.0,217.8,393.3,80.2
1500345,233.9,17.3,317.4,98.2,418.5
1500346,280.3,295.6,205.0,433.1,195.1
1500347,342.9,438.7,344.9,64.5,287.0
1500348,138.7,37.4,485.6,311.9,311.2
1500349,271.1,151.7,428.8,298.3,301.3
1500350,35.9,212.6,443.2,412.8,354.7
1500351,277.3,281.2,39.5,168.7,349.8
1500352,358.2,203.4,42.3,419.7,267.3
1500353,389.7,183.3,277.1,425.0,327.3
1500354,453.9,375.2,278.3,68.8,366.3
1500355,43.2,406.9,289.1,254.0,184.3
1500356,67.9,442.8,424.4,340.5,303.4
1500357,77.2,162.2,63.7,256.5,99.1
1500358,321.4,275.9,176.0,70.6,64.9
1500359,176.7,186.9,271.7,486.5,38.2
1500360,435.0,145.4,313.8,477.1,307.7
1500361,359.6,128.9,496.2,106.1,291.5
1500362,497.9,168.4,71.5,413.6,145.5
1500363,160.7,370.5,58.9,338.9,283.0
1500364,89.0,171.9,411.8,28.4,331.4
1500365,469.3,301.0,486.2,489.0,190.0
1500366,498.6,170.5,461.8,360.3,251.7
1500367,330.9,272.4,361.7,366.1,442.6
1500368,23.6,157.8,56.3,348.5,191.1
1500369,221.0,498.9,292.4,310.7,409.2
1500370,251.1,144.4,193.8,429.2,315.6
1500371,231.6,484.1,173.8,206.6,287.3
1500372,331.6,385.0,315.2,219.0,214.2
1500373,223.7,167.8,77.7,486.1,75.7
1500374,237.4,403.4,416.2,13.0,471.2
1500375,66.5,23.1,185.0,466.4,106.5
1500376,363.2,196.1,411.9,299.6,409.6
1500377,135.8,113.7,30.2,13.4,270.6
1500378,62.8,403.6,418.8,115.8,204.6
1500379,31.3,105.1,476.0,300.4,140.8
1500380,18.0,200.3,76.9,11.0,51.9
1500381,148.0,146.6,380.7,240.3,396.6
1500382,95.8,32.3,263.1,267.1,296.4
1500383,184.1,293.3,125.0,52.4,336.9
1500384,52.9,67.3,86.9,476.8,212.4
1500385,191.9,117.1,250.6,243.0,367.0
1500386,401.5,16.2,342.0,366.0,194.6
1500387,241.4,493.7,369.5,304.4,192.8
1500388,19.6,379.1,460.3,74.6,194.7
1500389,144.1,387.1,269.2,254.1,30.9
1500390,78.5,92.0,63.5,475.5,404.0
1500391,134.0,432.5,32.0,159.0,435.8
1500392,427.8,150.8,227.8,359.3,307.1
1500393,280.3,83.2,354.7,11.0,149.5
1500394,456.5,287.8,31.5,65.9,186.0
1500395,254.6,471.9,495.2,113.3,326.0
1500396,129.5,104.2,264.4,329.6,479.9
1500397,362.5,161.4,260.3,51.5,207.3
1500398,290.4,286.0,393.7,468.3,60.2
1500399,64.8,48.5,464.6,392.2,90.8
1500400,188.4,295.9,28.4,201.2,347.6
1500401,108.8,184.0,428.9,241.5,467.1
1500402,330.3,467.0,111.5,370.8,406.6
1500403,378.7,305.9,42.3,429.9,354.2
1500404,354.7,284.3,310.2,499.6,370.2
1500405,217.5,157.0,431.3,153.6,189.8
1500406,88.4,348.1,234.4,365.3,131.9
1500407,27.6,97.0,454.1,340.7,419.6
1500408,228.3,111.7,457.6,403.9,478.0
1500409,111.3,444.8,203.1,349.7,349.4
1500410,269.6,272.2,30.0,410.4,13.3
1500411,266.1,40.4,343.3,126.5,44.3
1500412,388.8,110.6,47.8,153.8,314.0
1500413,434.6,215.5,172.4,393.4,231.7
1500414,20.3,46.0,328.3,252.6,488.2
1500415,498.7,209.0,289.6,230.8,489.0
1500416,179.3,360.0,411.6,118.2,28.5
1500417,62.7,447.6,315.2,406.2,374.6
1500418,419.3,348.5,239.6,250.4,406.3
1500419,392.3,246.6,493.5,60.2,249.5
1500420,189.5,171.5,399.4,193.7,170.8
1500421,86.3,499.0,318.4,148.7,484.9
1500422,252.8,258.0,313.2,53.6,402.3
1500423,210.1,119.6,320.2,117.6,395.9
1500424,223.2,389.7,371.3,112.5,332.5
1500425,452.8,362.7,372.6,301.7,114.4
1500426,103.7,277.2,74.8,420.3,365.0
1500427,51.5,256.2,486.2,346.0,332.6
1500428,103.7,438.1,405.3,67.1,37.4
1500429,307.6,295.6,167.7,33.8,439.4
1500430,321.0,446.3,41.6,75.7,122.9
1500431,49.1,35.8,165.3,280.4,116.8
1500432,108.3,13.1,386.7,466.4,479.4
1500433,344.1,285.3,325.0,483.7,31.1
1500434,431.0,39.0,221.2,273.4,350.4
1500435,402.5,327.4,170.0,82.1,383.5
1500436,35.9,328.7,260.4,60.2,211.6
1500437,351.8,43.0,232.0,474.1,369.6
1500438,261.4,257.4,258.1,322.0,67.3
1500439,314.9,277.8,17.8,210.8,474.9
1500440,482.0,428.6,436.7,312.3,88.0
1500441,398.8,166.6,202.7,278.1,315.4
1500442,276.4,68.7,462.4,171.2,344.6
1500443,376.2,114.7,103.1,391.8,201.2
1500444,209.1,168.4,123.8,444.0,420.3
1500445,347.0,430.2,102.3,407.4,184.1
1500446,245.9,372.1,344.9,292.2,159.3
1500447,448.5,413.7,65.8,285.1,60.8
1500448,452.7,87.9,23.5,465.4,385.0
1500449,208.4,102.3,66.5,38.5,85.9
1500450,77.7,222.8,300.7,454.8,139.8
1500451,328.4,471.4,246.1,157.2,85.9
1500452,283.1,127.5,92.6,26.0,498.7
1500453,336.5,12.0,446.7,281.5,10.0
1500454,391.1,179.3,321.4,28.0,260.5
1500455,233.7,20.9,480.5,162.5,99.2
1500456,94.2,309.8,114.4,248.5,287.5
1500457,402.7,144.7,62.1,323.7,66.9
1500458,200.6,251.1,332.1,442.4,425.4
1500459,304.5,417.5,259.5,310.1,291.1
1500460,290.4,106.6,420.9,372.6,412.3
1500461,459.5,101.8,469.1,168.5,190.9
1500462,181.0,80.1,410.7,25.0,143.1
1500463,296.6,390.3,165.4,97.9,53.5
1500464,79.7,150.9,190.6,134.4,244.1
1500465,461.8,96.5,338.5,392.4,444.3
1500466,94.4,209.0,71.3,435.8,249.3
1500467,295.0,264.2,458.6,265.9,480.9
1500468,138.9,61.9,429.5,271.3,240.2
1500469,56.3,281.0,12.7,28.6,97.9
1500470,424.4,138.9,356.8,245.1,44.0
1500471,294.7,402.5,341.8,207.5,488.2
1500472,228.8,56.8,285.2,425.8,439.0
1500473,253.2,131.7,292.5,493.4,67.1
1500474,188.4,26.3,452.3,435.7,397.3
1500475,20.0,12.1,197.6,484.3,349.8
1500476,82.0,239.8,119.9,142.5,104.8
1500477,230.0,498.1,458.8,112.7,322.8
1500478,485.8,489.9,24.9,10.5,444.8
1500479,357.5,491.8,412.8,53.2,349.6
1500480,486.8,189.3,110.9,484.5,34.1
1500481,289.2,146.4,229.1,233.5,191.1
1500482,81.7,143.5,188.4,275.8,338.6
1500483,367.9,390.8,26.4,310.9,175.5
1500484,152.3,336.8,458.4,219.6,158.0
1500485,178.4,346.6,57.3,178.2,254.7
1500486,438.6,109.0,109.5,222.5,86.3
1500487,97.6,297.5,58.7,373.7,15.6
1500488,155.5,127.9,153.5,378.3,93.1
1500489,407.1,133.7,326.3,284.8,381.5
1500490,76.8,265.6,368.3,141.3,302.4
1500491,186.3,497.8,245.3,90.9,31.5
1500492,143.5,76.6,153.2,457.9,305.5
1500493,72.7,12.7,466.3,238.7,313.1
1500494,151.3,23.9,493.0,151.8,461.0
1500495,332.2,128.9,390.2,174.8,352.8
1500496,68.4,286.1,254.5,485.4,18.8
1500497,297.0,479.9,221.0,475.9,50.2
1500498,298.7,414.1,106.0,84.4,58.8
1500499,492.4,246.6,365.2,178.8,372.6
1500500,29.2,396.5,104.1,173.1,426.9
1500501,394.9,261.8,360.4,292.2,149.4
1500502,45.6,186.6,212.8,369.9,412.3
1500503,230.6,237.1,422.1,89.1,449.9
1500504,480.2,391.0,198.9,311.1,86.5
1500505,341.9,415.2,60.7,263.0,171.5
1500506,422.7,460.0,276.8,488.7,56.6
1500507,463.0,207.0,364.3,123.8,64.3
1500508,388.9,295.3,273.6,117.6,29.0
1500509,301.9,54.0,406.0,139.3,85.8
1500510,443.7,392.2,355.6,272.8,282.9
1500511,469.9,114.9,261.5,104.8,37.5
1500512,406.3,99.6,224.7,426.9,351.9
1500513,206.0,414.4,45.2,416.7,308.0
1500514,265.5,20.0,419.3,231.6,321.0
1500515,264.0,197.6,197.6,471.6,31.1
1500516,313.2,484.7,224.8,269.7,249.4
1500517,79.2,488.7,162.9,94.4,418.6
1500518,159.1,463.0,449.4,148.7,240.9
1500519,477.1,220.1,336.8,147.4,190.2
1500520,499.5,171.8,339.7,49.3,465.9
1500521,277.9,478.0,344.5,251.0,358.1
1500522,461.7,332.7,21.4,416.5,223.7
1500523,216.1,364.8,236.9,32.7,115.7
1500524,208.9,405.1,225.9,306.3,105.7
1500525,447.0,350.8,498.8,103.1,407.9
1500526,144.9,354.6,131.7,271.0,114.2
1500527,60.5,403.5,297.2,105.8,297.9
1500528,79.9,434.2,70.7,205.3,486.0
1500529,200.2,33.4,44.6,475.0,354.6
1500530,148.8,194.6,303.9,170.3,470.9
1500531,326.9,234.9,476.8,400.4,333.6
1500532,80.2,166.6,478.9,308.5,300.5
1500533,220.4,30.3,134.1,95.5,284.3
1500534,27.3,68.3,103.3,498.5,402.4
1500535,428.0,383.8,180.7,356.8,223.3
1500536,73.1,285.8,145.5,149.6,359.5
1500537,338.4,391.6,222.8,243.6,187.5
1500538,348.3,274.9,328.1,37.2,465.6
1500539,284.5,77.2,243.8,19.6,479.4
1500540,410.4,442.1,398.3,378.0,179.6
1500541,114.8,135.6,197.4,162.7,474.2
1500542,181.2,399.5,36.9,41.1,486.4
1500543,174.2,335.9,271.8,444.1,134.9
1500544,333.5,333.8,359.2,394.0,172.6
1500545,253.2,334.8,371.8,286.3,271.9
1500546,341.4,106.3,434.2,404.2,155.5
1500547,233.2,320.2,90.1,35.8,496.1
1500548,163.4,74.0,40.8,378.6,160.8
1500549,218.1,205.8,234.0,123.9,438.4
1500550,147.7,284.2,376.9,293.1,184.3
1500551,88.9,370.7,191.9,408.3,304.6
1500552,260.4,325.2,79.0,302.4,306.0
1500553,215.7,269.7,178.5,85.3,231.1
1500554,358.4,61.2,456.7,150.4,445.0
1500555,66.0,179.2,40.5,138.4,25.8
1500556,13.5,414.7,310.9,252.8,432.2
1500557,72.8,302.2,174.8,315.8,400.9
1500558,71.7,448.4,19.8,481.5,413.0
1500559,46.5,486.4,206.5,46.5,360.7
1500560,220.9,444.2,389.8,110.3,258.3
1500561,154.4,374.4,434.3,230.1,87.9
1500562,383.5,71.6,406.8,166.8,315.0
1500563,292.4,124.2,291.1,166.9,98.4
1500564,179.6,334.0,394.4,318.6,368.5
1500565,304.2,461.6,164.8,24.2,419.2
1500566,419.0,10.6,235.9,390.2,288.7
1500567,125.5,131.8,268.8,123.7,485.3
1500568,409.9,80.1,339.7,88.5,356.7
1500569,235.3,476.4,38.1,25.1,284.6
1500570,32.7,131.7,355.7,180.0,256.7
1500571,173.6,224.0,483.5,481.1,252.8
1500572,137.7,55.0,144.1,217.9,244.6
1500573,89.3,341.9,293.5,426.9,108.2
1500574,247.1,225.9,244.7,364.5,85.5
1500575,478.3,187.7,272.7,61.8,398.6
1500576,206.6,189.3,123.7,421.7,93.9
1500577,180.1,207.7,480.7,478.2,423.1
1500578,206.5,423.7,448.3,488.7,411.0
1500579,360.5,92.8,221.1,441.6,462.3
1500580,480.4,310.8,161.4,274.8,102.7
