UserID,WatchTime_Mins,BufferCount,SpeedMbps,SubscriptionType,Retained
1070083,95.8,163.2,453.6,Family,0
1070084,50.5,94.9,327.4,Family,1
1070085,185.4,24.3,14.0,Basic,0
1070086,372.6,183.1,132.6,Basic,1
1070087,186.9,265.2,141.5,Family,0
1070088,270.0,64.8,176.3,Family,0
1070089,488.4,95.2,314.1,Basic,0
1070090,466.0,79.1,355.3,Family,1
1070091,140.6,419.8,368.8,Basic,0
1070092,155.5,289.3,441.4,Basic,0
1070093,81.1,197.8,240.3,Premium,1
1070094,317.2,484.3,113.5,Family,0
1070095,388.8,483.2,383.4,Family,1
1070096,302.8,302.2,207.7,Basic,0
1070097,175.4,223.4,31.6,Basic,0
1070098,180.0,143.2,490.7,Family,0
1070099,230.6,312.9,482.7,Premium,0
1070100,366.3,381.7,412.8,Family,0
1070101,30.4,374.5,95.4,Premium,1
1070102,238.0,196.1,98.6,Premium,0
1070103,15.2,317.4,98.5,Basic,0
1070104,413.3,104.5,192.9,Family,1
1070105,415.8,439.2,194.7,Basic,0
1070106,79.3,180.9,253.4,Family,1
1070107,213.6,444.1,33.7,Family,1
1070108,81.8,479.0,363.7,Family,1
1070109,284.7,162.1,16.7,Family,0
1070110,240.8,338.6,87.5,Premium,0
1070111,194.7,429.5,473.4,Family,0
1070112,357.3,34.8,279.7,Premium,1
1070113,421.6,426.2,86.7,Family,0
1070114,446.0,458.7,42.4,Family,0
1070115,293.1,119.7,285.0,Basic,0
1070116,167.4,259.4,244.6,Family,0
1070117,172.3,63.5,189.5,Premium,1
1070118,452.3,142.6,310.0,Family,0
1070119,413.7,274.1,414.8,Basic,1
1070120,46.2,408.9,468.7,Premium,1
1070121,462.2,486.5,21.3,Premium,0
1070122,317.8,232.7,17.1,Basic,1
1070123,373.2,151.9,433.9,Family,1
1070124,289.4,393.9,338.3,Premium,0
1070125,184.4,344.4,332.1,Premium,1
1070126,357.8,497.5,337.5,Premium,1
1070127,392.3,329.8,381.1,Basic,0
1070128,264.9,357.4,52.2,Premium,1
1070129,315.5,301.5,328.4,Basic,0
1070130,89.6,64.9,457.3,Family,0
1070131,399.2,282.7,278.2,Basic,1
1070132,437.4,102.0,189.3,Basic,1
1070133,447.3,176.8,123.2,Basic,0
1070134,27.9,246.6,24.9,Family,1
1070135,26.2,464.6,153.3,Premium,1
1070136,415.7,473.4,236.0,Premium,1
1070137,453.0,63.8,293.2,Premium,0
1070138,434.2,327.2,459.7,Basic,1
1070139,340.0,289.9,41.1,Family,0
1070140,212.6,264.1,83.8,Family,1
1070141,375.8,444.3,119.7,Premium,1
1070142,38.0,138.1,348.5,Premium,1
1070143,202.3,15.1,68.7,Family,0
1070144,83.8,83.0,483.7,Family,1
1070145,122.6,241.8,207.6,Basic,1
1070146,139.5,227.0,486.7,Basic,1
1070147,235.7,499.8,484.5,Basic,0
1070148,475.3,234.5,210.7,Family,0
1070149,120.3,411.8,321.4,Premium,0
1070150,445.2,366.4,76.5,Premium,0
1070151,174.5,109.8,114.9,Family,1
1070152,15.5,281.0,90.5,Premium,0
1070153,221.5,320.6,170.1,Family,0
1070154,296.4,343.3,490.7,Basic,1
1070155,112.5,443.4,292.5,Premium,0
1070156,499.2,498.6,291.9,Premium,0
1070157,102.8,325.3,81.1,Basic,1
1070158,483.7,114.1,303.5,Basic,0
1070159,217.1,485.4,398.7,Family,0
1070160,287.2,107.6,57.9,Family,0
1070161,259.2,79.5,365.5,Family,1
1070162,149.2,189.4,125.6,Family,0
1070163,366.9,137.2,296.0,Family,0
1070164,256.4,279.3,398.1,Premium,1
1070165,265.9,187.3,187.5,Family,0
1070166,203.7,451.8,330.3,Premium,1
1070167,211.7,364.6,214.4,Family,1
1070168,114.3,37.8,291.0,Premium,1
1070169,447.4,292.1,451.3,Family,0
1070170,317.7,82.5,114.2,Premium,1
1070171,387.5,110.4,471.2,Family,0
1070172,262.8,33.3,85.6,Basic,0
1070173,306.3,294.7,95.1,Basic,0
1070174,149.5,149.8,301.3,Basic,1
1070175,308.8,103.8,137.0,Basic,0
1070176,488.9,440.3,294.8,Basic,1
1070177,442.2,43.5,471.8,Premium,0
1070178,221.3,383.9,351.3,Premium,1
1070179,408.3,248.3,147.6,Basic,1
1070180,264.4,27.5,401.9,Premium,1
1070181,47.5,194.0,372.9,Basic,0
1070182,49.9,98.6,141.8,Premium,0
1070183,166.5,165.1,453.2,Basic,0
1070184,307.4,116.0,391.4,Premium,1
1070185,253.2,152.8,217.9,Premium,0
1070186,12.2,80.4,499.0,Premium,1
1070187,305.4,431.4,356.6,Premium,0
1070188,73.0,443.3,145.3,Basic,0
1070189,132.3,157.4,110.9,Basic,1
1070190,54.0,239.8,112.1,Basic,1
1070191,250.0,479.6,300.4,Premium,1
1070192,196.2,215.9,259.5,Family,1
1070193,239.6,414.8,125.4,Basic,0
1070194,24.0,342.3,267.0,Premium,0
1070195,211.8,336.8,157.8,Basic,1
1070196,433.5,47.9,394.0,Premium,0
1070197,308.0,149.2,80.7,Basic,0
1070198,137.6,108.4,232.1,Basic,0
1070199,134.6,165.9,397.8,Premium,0
1070200,438.1,213.4,260.7,Basic,0
1070201,28.8,215.1,29.5,Basic,1
1070202,353.9,51.1,382.1,Premium,0
1070203,130.8,368.5,308.6,Family,1
1070204,175.4,95.3,464.6,Family,1
1070205,240.8,491.0,340.5,Basic,0
1070206,475.4,124.3,299.0,Family,1
1070207,350.2,378.1,40.9,Basic,0
1070208,212.0,443.9,402.3,Premium,1
1070209,469.8,320.2,252.0,Basic,1
1070210,378.1,281.2,252.3,Basic,1
1070211,142.9,154.8,127.3,Basic,0
1070212,466.3,342.2,171.5,Premium,1
1070213,492.5,263.8,143.9,Family,0
1070214,199.4,414.3,274.7,Basic,1
1070215,144.6,186.2,401.3,Premium,0
1070216,496.7,472.7,344.4,Premium,1
1070217,203.5,226.9,195.1,Family,1
1070218,218.7,256.6,145.5,Family,1
1070219,262.3,146.0,35.0,Premium,1
1070220,225.5,26.5,410.5,Premium,0
1070221,288.6,428.0,201.1,Premium,0
1070222,381.6,11.9,266.4,Basic,1
1070223,417.1,403.2,192.4,Family,1
1070224,341.6,144.7,224.8,Basic,0
1070225,241.9,80.0,242.8,Family,1
1070226,354.1,409.6,339.7,Premium,0
1070227,259.5,69.0,306.6,Basic,1
1070228,12.4,62.4,164.5,Family,0
1070229,428.4,419.5,475.9,Premium,0
1070230,446.1,18.5,396.9,Basic,1
1070231,242.6,460.7,288.5,Family,1
1070232,396.7,334.7,228.3,Family,1
1070233,274.9,232.1,235.5,Family,1
1070234,14.9,234.9,386.4,Basic,1
1070235,97.7,50.4,322.9,Basic,0
1070236,84.0,82.9,100.2,Basic,1
1070237,497.2,293.0,402.1,Basic,0
1070238,495.1,63.4,309.8,Family,1
1070239,447.5,283.4,407.7,Premium,0
1070240,229.1,458.5,71.2,Basic,0
1070241,141.3,351.5,43.9,Premium,0
1070242,327.7,258.9,346.0,Family,1
1070243,448.1,112.5,293.3,Basic,0
1070244,312.2,347.0,206.5,Family,0
1070245,84.8,204.8,151.7,Family,0
1070246,22.8,168.2,330.3,Premium,1
1070247,361.9,350.9,134.3,Basic,0
1070248,386.6,399.9,234.3,Premium,0
1070249,143.8,212.0,339.3,Basic,1
1070250,445.9,321.8,243.1,Family,0
1070251,249.5,93.1,385.3,Basic,1
1070252,318.4,187.5,106.7,Basic,1
1070253,378.1,296.1,485.1,Family,0
1070254,179.0,365.0,497.0,Basic,0
1070255,413.2,43.8,469.5,Basic,1
1070256,393.4,27.2,363.8,Family,1
1070257,145.3,460.6,174.9,Basic,0
1070258,174.3,60.9,338.8,Premium,0
1070259,35.9,131.0,438.4,Basic,1
1070260,248.0,478.0,333.8,Premium,0
1070261,206.2,497.8,487.4,Premium,1
1070262,130.4,403.2,431.3,Family,0
1070263,12.2,328.2,474.3,Family,0
1070264,466.9,248.4,156.9,Family,1
1070265,107.4,215.9,144.7,Basic,1
1070266,431.0,466.7,113.0,Family,1
1070267,487.5,92.1,482.3,Basic,0
1070268,465.8,297.2,446.5,Family,1
1070269,261.7,124.0,330.0,Family,0
1070270,488.0,155.7,,Premium,0
1070271,458.0,211.1,150.2,Premium,1
1070272,96.6,108.9,197.0,Basic,1
1070273,43.6,281.8,374.0,Basic,0
1070274,389.6,205.6,393.2,Family,0
1070275,404.3,309.4,279.6,Family,0
1070276,88.2,366.1,258.7,Family,0
1070277,98.3,165.0,66.2,Family,1
1070278,154.2,360.7,376.4,Family,0
1070279,485.8,132.9,406.1,Premium,1
1070280,158.0,391.5,144.4,Premium,0
1070281,264.3,224.8,225.9,Basic,1
1070282,226.2,319.4,191.5,Premium,0
1070283,156.5,381.9,168.5,Family,0
1070284,162.1,234.4,133.8,Family,1
1070285,417.4,294.4,34.9,Basic,0
1070286,360.2,459.0,30.3,Premium,0
1070287,290.7,370.6,311.6,Basic,1
1070288,84.2,259.1,47.5,Basic,0
1070289,270.5,143.8,58.5,Basic,1
1070290,242.9,316.0,55.6,Premium,0
1070291,307.1,101.3,358.3,Basic,1
1070292,313.7,18.8,61.5,Family,1
1070293,129.4,71.0,367.5,Family,0
1070294,366.0,333.2,261.8,Premium,0
1070295,231.9,411.4,78.7,Premium,0
1070296,351.2,182.7,141.1,Basic,0
1070297,127.5,140.1,458.6,Family,1
1070298,380.7,142.5,36.0,Basic,1
1070299,497.8,187.7,366.4,Family,1
1070300,65.7,402.5,303.0,Basic,1
1070301,18.5,65.9,446.1,Premium,0
1070302,368.7,290.4,473.5,Basic,1
1070303,327.3,263.0,117.3,Basic,1
1070304,109.5,238.2,273.2,Basic,1
1070305,164.7,266.9,98.1,Basic,0
1070306,251.0,242.6,180.8,Family,0
1070307,113.7,44.7,149.1,Family,1
1070308,360.3,488.7,131.6,Family,1
1070309,427.6,370.7,412.1,Basic,1
1070310,417.3,274.5,441.9,Premium,1
1070311,407.8,346.8,125.0,Premium,1
1070312,262.6,439.3,35.7,Basic,0
1070313,18.4,272.5,116.2,Family,1
1070314,266.6,321.4,416.5,Basic,1
1070315,341.8,64.0,47.2,Family,0
1070316,472.7,296.0,413.1,Family,1
1070317,214.0,432.7,10.7,Family,0
1070318,424.2,190.8,381.4,Basic,1
1070319,128.1,480.9,412.3,Basic,1
1070320,298.2,442.5,378.8,Premium,0
1070321,393.0,340.3,419.6,Basic,1
1070322,20.0,488.5,160.1,Family,1
1070323,96.9,497.8,285.1,Family,1
1070324,45.4,30.9,269.5,Premium,0
1070325,469.2,293.1,300.5,Family,0
1070326,67.3,497.5,120.3,Premium,0
1070327,334.0,250.9,148.9,Basic,0
1070328,342.4,65.0,124.2,Premium,0
1070329,384.8,162.3,316.4,Basic,1
1070330,213.1,321.2,77.9,Premium,0
1070331,239.0,179.9,347.6,Premium,0
1070332,213.9,118.1,454.5,Basic,0
1070333,196.5,474.0,105.1,Premium,1
1070334,345.0,63.4,470.4,Basic,0
1070335,407.7,106.6,365.2,Family,0
1070336,150.4,234.1,266.7,Basic,0
1070337,141.8,306.6,314.4,Family,0
1070338,166.3,251.3,235.8,Basic,0
1070339,74.7,310.9,382.7,Premium,0
1070340,418.3,239.9,324.9,Basic,0
1070341,221.2,298.3,107.5,Premium,0
1070342,229.0,204.9,92.4,Basic,0
1070343,379.6,43.1,462.1,Basic,1
1070344,185.0,23.9,464.5,Family,0
1070345,476.8,307.0,72.7,Premium,1
1070346,232.9,263.5,286.3,Premium,1
1070347,381.4,169.2,86.0,Premium,1
1070348,73.4,63.2,145.4,Family,1
1070349,118.8,134.1,59.8,Basic,1
1070350,387.7,274.4,119.3,Basic,0
1070351,12.6,499.0,463.2,Basic,1
1070352,455.3,133.2,81.0,Family,0
1070353,287.6,59.7,34.7,Family,0
1070354,450.7,253.8,249.7,Family,1
1070355,103.9,209.6,67.8,Basic,1
1070356,342.7,243.4,147.5,Basic,0
1070357,326.5,357.9,392.8,Family,1
1070358,337.4,158.5,48.4,Premium,1
1070359,318.5,288.9,153.5,Premium,1
1070360,156.6,72.6,115.6,Basic,0
1070361,98.0,47.0,457.2,Premium,0
1070362,50.2,186.0,102.2,Premium,0
1070363,62.8,411.6,188.1,Family,1
1070364,444.7,284.6,200.9,Premium,0
1070365,337.8,72.6,241.2,Premium,1
1070366,253.8,162.4,496.4,Family,0
1070367,256.4,380.6,212.9,Basic,1
1070368,409.2,451.0,86.8,Family,1
1070369,108.7,304.5,251.2,Basic,1
1070370,209.5,85.1,310.1,Basic,1
1070371,418.4,23.7,66.4,Premium,1
1070372,346.5,189.0,487.0,Family,1
1070373,384.9,166.2,249.4,Basic,0
1070374,138.3,436.4,65.0,Premium,1
1070375,132.4,122.3,181.9,Family,1
1070376,451.5,58.1,164.4,Family,1
1070377,47.4,336.6,499.0,Premium,1
1070378,127.2,127.5,392.1,Family,0
1070379,410.4,216.3,40.5,Premium,1
1070380,324.8,84.6,281.5,Basic,0
1070381,268.9,26.6,314.7,Family,1
1070382,267.7,399.1,18.1,Family,1
1070383,209.9,139.3,476.0,Family,0
1070384,174.4,122.6,35.0,Basic,1
1070385,402.2,370.5,64.4,Basic,1
1070386,74.4,133.5,461.5,Basic,0
1070387,225.1,104.7,243.0,Premium,0
1070388,448.7,21.1,492.0,Premium,0
1070389,225.5,496.1,489.2,Basic,1
1070390,309.9,115.4,272.0,Family,0
1070391,309.7,451.5,255.4,Basic,0
1070392,425.3,251.4,438.9,Basic,1
1070393,15.9,346.6,224.8,Premium,1
1070394,74.4,12.5,353.2,Premium,0
1070395,214.8,325.7,425.2,Premium,1
1070396,449.7,337.3,394.9,Family,1
1070397,58.7,193.8,64.1,Premium,1
1070398,253.0,127.2,216.7,Family,0
1070399,316.9,164.9,442.0,Family,1
1070400,117.1,428.6,53.2,Family,1
1070401,295.1,432.5,369.1,Basic,0
1070402,270.9,421.5,477.4,Basic,0
1070403,370.1,166.2,266.7,Premium,1
1070404,77.4,109.8,55.3,Family,0
1070405,11.3,72.3,211.6,Premium,1
1070406,430.0,138.3,382.5,Premium,0
1070407,310.7,357.5,373.4,Family,1
1070408,343.4,19.9,397.6,Basic,0
1070409,132.8,24.8,187.4,Premium,1
1070410,333.5,406.1,446.7,Premium,0
1070411,448.7,244.4,314.3,Basic,1
1070412,23.4,181.9,487.2,Premium,0
1070413,354.6,395.4,390.3,Premium,0
1070414,386.1,438.6,102.5,Family,0
1070415,50.3,64.8,449.7,Basic,0
1070416,269.8,196.4,,Basic,1
1070417,372.7,464.8,444.1,Basic,0
1070418,459.3,385.7,417.5,Premium,1
1070419,317.8,404.1,211.6,Basic,1
1070420,150.3,130.8,25.6,Basic,1
1070421,30.5,26.8,30.1,Premium,0
1070422,230.8,435.1,52.8,Family,0
1070423,402.5,165.9,99.3,Family,1
1070424,373.5,70.0,203.3,Premium,1
1070425,78.2,102.0,31.9,Basic,0
1070426,453.4,363.5,135.6,Basic,0
1070427,327.7,202.9,443.1,Basic,1
1070428,63.8,278.8,123.7,Basic,0
1070429,285.1,37.7,100.2,Premium,1
1070430,116.2,367.4,490.0,Basic,1
1070431,303.5,374.3,85.3,Premium,1
1070432,72.1,141.9,499.3,Family,1
1070433,136.1,137.2,,Basic,0
1070434,205.3,191.7,300.7,Family,0
1070435,477.4,368.0,234.2,Basic,0
1070436,482.5,200.7,17.4,Basic,1
1070437,390.7,457.3,494.3,Family,1
1070438,73.4,180.8,460.8,Family,1
1070439,228.3,457.4,247.7,Premium,1
1070440,306.8,239.0,286.9,Premium,0
1070441,351.1,374.7,260.7,Basic,1
1070442,317.8,406.0,493.3,Premium,1
1070443,349.7,461.5,278.3,Basic,0
1070444,478.6,461.6,413.4,Basic,1
1070445,274.0,426.0,253.5,Family,1
1070446,206.1,247.3,452.0,Basic,1
1070447,309.2,226.3,253.4,Family,0
1070448,98.0,348.0,77.1,Family,1
1070449,212.0,489.7,127.0,Premium,1
1070450,475.7,27.1,471.4,Premium,0
1070451,301.7,481.3,106.4,Premium,0
1070452,393.5,260.9,162.7,Premium,0
1070453,323.4,459.3,43.1,Premium,0
1070454,127.2,276.4,137.8,Basic,0
1070455,283.4,495.3,254.9,Basic,1
1070456,240.8,286.6,305.6,Basic,1
1070457,397.4,396.5,445.0,Basic,1
1070458,208.3,305.6,365.8,Family,0
1070459,396.4,239.7,495.9,Family,1
1070460,149.5,406.5,152.5,Basic,1
1070461,197.3,322.7,47.3,Premium,0
1070462,101.9,137.0,213.0,Family,1
1070463,493.6,91.4,103.5,Basic,0
1070464,228.7,193.5,197.7,Premium,0
1070465,284.4,303.0,462.3,Basic,1
1070466,267.6,268.3,67.9,Premium,0
1070467,147.1,163.6,208.9,Basic,1
1070468,233.8,247.7,340.0,Premium,0
1070469,48.4,119.8,,Family,1
1070470,151.6,288.9,296.4,Family,0
1070471,157.5,448.9,473.0,Family,1
1070472,79.1,285.4,48.7,Premium,0
1070473,480.5,466.6,409.4,Family,0
1070474,380.2,325.1,214.2,Premium,0
1070475,349.2,322.8,47.6,Family,1
1070476,266.7,243.8,302.7,Basic,1
1070477,233.2,425.3,413.1,Family,0
1070478,229.6,102.3,72.8,Basic,1
1070479,83.1,183.7,199.6,Basic,1
1070480,276.2,328.1,431.8,Family,1
1070481,479.5,153.9,249.2,Premium,0
1070482,189.3,160.8,269.4,Family,0
1070483,413.1,380.5,376.2,Basic,0
1070484,455.2,263.9,380.4,Basic,0
1070485,33.2,168.8,59.7,Premium,1
1070486,130.6,470.6,358.3,Basic,1
1070487,53.9,362.5,372.8,Basic,0
1070488,237.5,155.7,28.3,Premium,0
1070489,124.3,12.4,124.3,Premium,0
1070490,346.5,441.3,202.6,Premium,1
1070491,108.4,377.2,452.3,Basic,0
1070492,99.3,74.9,415.8,Family,0
1070493,184.0,317.7,227.9,Basic,0
1070494,475.7,199.2,73.5,Basic,1
1070495,497.0,62.2,225.0,Basic,1
1070496,49.3,114.7,369.7,Basic,1
1070497,173.6,424.5,249.3,Premium,1
1070498,468.1,244.1,360.1,Premium,1
1070499,496.9,327.9,392.2,Family,0
1070500,94.4,344.0,150.7,Premium,0
1070501,184.2,122.5,476.1,Family,1
1070502,304.9,477.7,203.6,Basic,0
1070503,255.8,424.7,124.7,Basic,0
1070504,348.1,163.7,338.7,Family,1
1070505,301.2,279.8,309.7,Premium,1
1070506,449.6,236.2,89.5,Premium,0
1070507,17.3,490.1,86.9,Basic,1
1070508,467.9,484.0,391.5,Premium,0
1070509,65.9,13.9,454.8,Basic,1
1070510,392.0,303.0,25.7,Family,0
1070511,21.0,412.0,413.5,Premium,1
1070512,237.7,67.9,241.4,Premium,0
1070513,418.7,283.6,320.3,Family,1
1070514,16.8,414.5,40.1,Family,0
1070515,461.3,254.6,418.7,Premium,0
1070516,55.7,246.9,391.5,Basic,0
1070517,199.7,274.5,491.5,Basic,1
1070518,175.8,440.3,74.5,Family,1
1070519,434.0,186.0,392.3,Basic,0
1070520,164.2,43.9,33.9,Basic,1
1070521,258.9,437.6,45.2,Basic,0
1070522,307.2,400.3,84.8,Family,0
1070523,250.8,193.8,209.1,Basic,0
1070524,274.7,147.1,34.9,Family,0
1070525,303.4,315.2,429.0,Family,1
1070526,222.0,351.9,467.8,Basic,0
1070527,342.9,324.0,229.0,Premium,1
1070528,49.5,40.9,358.6,Basic,0
1070529,257.5,283.4,128.4,Basic,0
1070530,241.8,294.4,222.0,Premium,0
1070531,411.9,162.9,230.7,Family,1
1070532,286.4,193.6,269.0,Premium,1
1070533,100.2,103.1,376.6,Basic,1
1070534,487.1,193.8,403.5,Premium,0
1070535,341.6,418.0,327.5,Family,0
1070536,134.4,123.8,480.9,Premium,0
1070537,74.1,294.4,229.1,Basic,0
1070538,182.6,30.8,108.7,Premium,1
1070539,108.0,106.3,131.6,Premium,0
1070540,480.9,474.9,229.1,Family,0
1070541,29.4,443.2,384.6,Family,1
1070542,397.2,70.8,211.8,Premium,1
1070543,244.0,209.3,232.1,Premium,1
1070544,381.2,135.0,197.7,Family,1
1070545,335.7,303.8,445.9,Family,1
1070546,205.0,67.4,174.4,Family,0
1070547,167.2,360.6,487.3,Basic,0
1070548,363.7,392.2,233.3,Basic,1
1070549,482.7,423.9,282.9,Basic,1
1070550,325.6,448.1,428.2,Premium,1
1070551,54.4,136.0,155.3,Premium,0
1070552,269.7,258.0,390.8,Family,1
1070553,266.3,398.0,433.4,Premium,1
1070554,346.4,397.1,233.3,Basic,0
1070555,476.7,109.9,442.2,Family,0
1070556,114.9,286.3,443.3,Premium,0
1070557,104.7,70.4,26.5,Family,1
1070558,329.6,365.5,412.7,Premium,0
1070559,101.4,136.9,434.4,Family,0
1070560,252.8,276.6,51.5,Basic,0
1070561,436.6,389.9,487.0,Family,1
1070562,323.2,47.1,390.5,Basic,0
1070563,219.1,221.5,365.8,Premium,0
1070564,135.0,103.5,289.0,Premium,0
1070565,410.9,218.1,356.2,Family,0
1070566,338.3,495.0,173.6,Basic,0
1070567,491.7,434.3,267.4,Family,0
1070568,305.6,71.4,176.1,Family,0
1070569,187.3,82.8,101.4,Premium,0
1070570,414.6,56.8,430.3,Premium,0
1070571,57.3,60.7,31.1,Premium,0
1070572,440.6,448.2,314.5,Basic,1
1070573,171.6,377.5,498.4,Basic,0
1070574,214.0,423.0,468.7,Premium,0
1070575,489.1,205.7,38.6,Basic,0
1070576,395.9,312.9,33.7,Basic,1
1070577,374.2,227.3,153.5,Family,0
1070578,493.5,134.6,317.8,Family,1
1070579,256.5,45.2,452.1,Premium,1
1070580,77.6,317.0,157.1,Premium,0
1070581,50.8,113.6,344.1,Family,1
1070582,102.9,238.1,422.8,Family,1
1070583,36.5,291.3,124.7,Premium,1
1070584,75.2,281.5,36.0,Basic,0
1070585,135.1,44.0,162.9,Premium,0
1070586,261.3,252.3,46.9,Basic,0
1070587,61.2,445.3,227.9,Family,1
1070588,36.1,132.3,226.6,Premium,1
1070589,252.6,249.9,165.5,Premium,0
1070590,82.8,493.0,228.1,Basic,0
1070591,69.4,324.9,16.0,Family,0
1070592,328.9,369.9,56.2,Basic,0
1070593,426.2,11.0,155.7,Premium,0
1070594,363.3,482.8,398.1,Family,1
1070595,368.8,356.1,325.3,Premium,0
1070596,454.2,12.7,480.4,Premium,0
1070597,82.3,272.6,115.3,Family,1
1070598,47.0,75.9,246.2,Basic,0
1070599,105.9,84.8,382.0,Premium,0
1070600,53.7,405.4,186.2,Basic,0
1070601,307.7,317.2,371.4,Premium,1
1070602,119.3,84.8,107.4,Premium,0
1070603,240.3,295.2,400.6,Basic,0
1070604,142.8,264.4,439.0,Family,1
1070605,349.5,116.5,267.9,Premium,0
1070606,179.3,134.9,105.7,Premium,0
1070607,350.7,412.8,14.5,Basic,1
1070608,64.0,202.3,53.6,Basic,0
1070609,164.3,15.9,119.3,Family,1
1070610,192.8,156.4,491.4,Basic,0
1070611,109.5,333.0,130.9,Premium,1
1070612,38.1,490.6,479.8,Basic,0
1070613,301.2,264.6,401.3,Family,1
1070614,104.3,222.8,106.0,Family,0
1070615,250.1,235.1,311.5,Basic,1
1070616,170.8,314.2,338.2,Basic,0
1070617,322.6,442.6,185.2,Premium,1
1070618,168.9,94.0,68.3,Family,1
1070619,415.9,291.2,154.5,Premium,0
1070620,136.8,224.1,234.8,Premium,0
1070621,85.6,481.2,249.8,Basic,0
1070622,259.2,200.4,115.2,Family,0
1070623,213.0,50.7,24.5,Basic,1
1070624,487.1,187.9,115.6,Family,0
1070625,289.3,282.5,39.2,Premium,0
1070626,225.8,37.1,447.3,Basic,0
1070627,182.5,76.1,242.0,Premium,0
1070628,469.1,321.8,257.0,Premium,1
1070629,292.9,340.9,342.7,Family,1
1070630,189.7,236.8,53.8,Basic,0
1070631,31.6,249.3,137.1,Premium,0
1070632,454.6,81.1,197.5,Basic,1
1070633,376.1,498.5,421.7,Premium,1
1070634,235.8,117.4,19.7,Basic,0
1070635,308.8,62.3,377.8,Basic,1
1070636,204.2,229.9,432.6,Premium,0
1070637,100.1,195.9,337.5,Basic,0
1070638,414.2,221.8,291.8,Family,1
1070639,123.9,94.0,361.5,Premium,0
1070640,445.2,302.0,225.1,Basic,0
1070641,418.6,457.1,440.7,Basic,0
1070642,417.2,36.6,157.7,Premium,0
