CustomerID,TotalPurchases,AvgOrderValue,Tenure_Months,ChurnRisk,CustomerLifetimeValue
1710072,469.4,496.1,226.1,327.7,471.3
1710073,299.1,207.4,412.6,201.0,342.5
1710074,381.5,380.1,201.2,23.0,431.3
1710075,463.6,166.5,490.5,349.8,201.3
1710076,169.9,424.3,187.4,27.8,68.9
1710077,33.1,150.3,327.0,293.0,439.2
1710078,83.0,193.6,83.2,384.0,498.9
1710079,43.5,54.2,330.0,112.1,60.1
1710080,156.6,149.1,106.8,344.5,32.3
1710081,79.4,485.0,249.8,492.2,243.0
1710082,22.3,191.8,237.9,194.1,183.1
1710083,74.0,212.0,352.4,364.9,36.7
1710084,380.0,340.1,133.6,361.8,291.4
1710085,99.3,139.2,469.6,477.7,264.3
1710086,389.8,60.8,455.6,478.3,210.8
1710087,490.7,417.3,155.5,195.2,56.5
1710088,39.4,299.2,489.7,452.7,421.9
1710089,202.5,337.9,380.0,411.0,440.9
1710090,466.5,227.4,262.4,211.6,156.9
1710091,474.7,227.3,236.3,381.4,456.0
1710092,316.6,495.7,319.2,420.2,184.0
1710093,40.1,468.7,471.6,331.3,395.4
1710094,152.0,435.4,111.5,177.1,359.4
1710095,240.8,427.6,230.0,320.8,22.8
1710096,117.3,272.2,487.5,142.0,381.5
1710097,386.5,456.2,270.0,320.5,11.6
1710098,113.3,307.0,320.5,14.9,226.9
1710099,217.1,372.8,198.0,383.0,208.5
1710100,437.0,,479.5,158.8,470.1
1710101,110.1,276.8,218.8,325.7,148.8
1710102,128.7,15.2,330.1,125.4,345.9
1710103,487.9,286.8,123.6,461.6,114.0
1710104,460.9,248.6,177.1,56.5,354.9
1710105,328.9,349.0,402.0,97.7,60.4
1710106,266.5,468.3,161.8,288.2,247.4
1710107,71.1,71.4,368.2,149.0,335.4
1710108,263.0,214.7,213.8,181.1,23.7
1710109,30.7,222.9,168.9,419.7,449.0
1710110,63.0,329.2,416.0,139.2,279.5
1710111,133.7,258.5,436.2,101.7,210.8
1710112,98.2,434.1,318.7,444.4,129.7
1710113,412.9,73.1,475.7,322.9,221.2
1710114,312.7,312.4,370.7,424.5,51.9
1710115,97.9,474.6,72.0,170.0,429.5
1710116,124.3,210.5,176.3,238.2,189.2
1710117,137.2,156.3,139.9,203.5,278.1
1710118,69.5,209.1,377.6,98.4,417.0
1710119,429.5,231.2,352.9,327.2,195.8
1710120,114.0,28.2,304.6,139.8,227.3
1710121,482.1,182.3,481.0,389.9,162.5
1710122,447.6,68.3,250.1,246.0,139.5
1710123,446.9,211.9,71.2,12.9,84.3
1710124,400.3,424.5,156.4,31.6,383.1
1710125,74.3,36.5,230.3,473.8,121.3
1710126,216.1,305.9,215.1,183.1,179.5
1710127,126.1,498.8,484.7,382.6,309.3
1710128,102.0,,149.3,481.6,13.8
1710129,486.8,270.7,129.1,499.2,156.1
1710130,324.5,15.0,117.0,116.8,394.1
1710131,236.1,41.6,499.8,371.0,302.5
1710132,417.0,211.4,142.0,250.0,245.0
1710133,338.8,233.8,254.1,309.8,93.2
1710134,431.3,313.8,141.0,82.1,208.2
1710135,178.8,413.5,442.8,16.0,465.6
1710136,238.3,212.7,209.1,154.0,465.7
1710137,89.9,336.2,236.3,177.5,149.7
1710138,85.1,146.5,187.1,438.3,16.1
1710139,340.6,364.9,27.8,213.2,184.2
1710140,212.3,210.3,57.7,265.9,86.9
1710141,216.7,36.9,237.6,447.6,68.1
1710142,185.6,216.5,202.6,473.1,163.0
1710143,353.5,101.7,78.3,235.8,480.0
1710144,153.1,145.8,461.5,31.1,41.5
1710145,199.3,323.6,233.9,231.0,106.8
1710146,346.6,17.0,82.0,251.4,70.5
1710147,474.7,104.0,54.1,474.1,290.8
1710148,257.8,38.5,490.0,465.6,43.4
1710149,132.8,64.3,282.7,39.0,452.8
1710150,103.6,147.0,51.4,427.2,435.8
1710151,365.8,395.6,112.0,184.7,86.6
1710152,11.2,11.4,460.7,79.1,428.2
1710153,460.1,254.9,364.6,303.4,364.7
1710154,45.2,397.3,395.0,460.0,274.5
1710155,380.1,155.2,98.3,160.6,73.8
1710156,166.2,156.0,66.3,341.6,194.2
1710157,35.5,333.4,392.4,452.3,63.2
1710158,178.9,327.4,245.8,441.5,347.9
1710159,78.8,146.8,393.6,158.2,52.0
1710160,313.0,172.2,456.4,318.6,83.3
1710161,26.2,382.6,60.0,75.7,194.8
1710162,495.6,420.4,471.8,440.5,178.9
1710163,235.1,474.1,146.7,325.3,96.9
1710164,446.8,107.5,429.4,466.6,127.6
1710165,277.4,323.3,39.8,253.6,192.2
1710166,46.8,310.6,398.1,286.6,441.6
1710167,386.5,213.5,154.8,436.5,318.0
1710168,379.8,488.6,31.6,341.9,16.7
1710169,114.4,64.4,160.2,425.7,138.2
1710170,450.9,213.9,277.2,444.7,384.4
1710171,251.7,380.6,275.4,357.5,244.9
1710172,130.8,362.5,198.1,335.9,207.1
1710173,122.0,223.0,264.8,133.3,97.4
1710174,175.2,16.3,480.1,351.2,438.0
1710175,253.5,216.3,396.2,116.2,64.9
1710176,491.1,198.3,431.2,204.7,184.8
1710177,341.2,200.0,362.4,31.9,72.6
1710178,56.6,384.1,102.5,114.8,165.8
1710179,26.2,352.2,284.0,115.4,280.6
1710180,222.7,302.1,147.0,93.3,375.8
1710181,192.8,221.6,299.5,111.1,408.8
1710182,343.9,129.8,338.5,241.7,207.1
1710183,53.1,132.6,341.7,59.4,277.5
1710184,72.9,382.6,38.5,93.6,232.6
1710185,295.7,350.1,344.2,33.3,134.6
1710186,86.9,127.4,391.8,450.1,149.8
1710187,82.2,253.3,190.7,212.6,248.7
1710188,468.2,440.8,62.2,277.1,336.5
1710189,337.1,295.3,334.5,96.3,28.5
1710190,212.5,254.0,37.1,43.1,372.9
1710191,345.8,371.5,355.7,206.7,349.0
1710192,159.0,,426.6,403.5,14.5
1710193,66.5,181.4,25.3,341.6,64.0
1710194,59.7,60.4,218.5,188.8,147.5
1710195,450.2,435.8,210.7,19.6,128.6
1710196,387.3,195.5,427.9,422.8,292.4
1710197,17.5,117.4,43.3,195.1,334.2
1710198,155.8,284.4,491.7,188.7,260.4
1710199,141.3,430.8,388.1,248.2,232.9
1710200,499.4,91.8,478.7,127.9,69.3
1710201,155.9,117.6,237.6,291.8,261.6
1710202,169.5,343.4,183.1,83.1,349.0
1710203,440.1,266.8,229.5,59.7,124.5
1710204,253.0,445.8,129.4,428.8,271.5
1710205,106.8,223.8,375.0,165.9,489.5
1710206,455.6,308.9,306.7,334.2,240.0
1710207,305.7,298.5,140.2,250.9,217.0
1710208,450.2,157.0,426.8,249.2,240.6
1710209,135.1,125.2,278.2,280.5,50.6
1710210,417.4,456.5,477.8,220.7,303.8
1710211,199.7,411.4,480.0,290.8,46.4
1710212,400.4,391.4,209.9,43.0,423.2
1710213,30.7,409.4,229.7,267.7,442.1
1710214,476.7,289.7,77.9,422.9,218.7
1710215,474.3,89.5,147.4,137.7,196.4
1710216,394.8,308.0,118.4,257.8,386.6
1710217,89.3,,419.6,75.1,42.2
1710218,272.7,369.9,281.9,428.7,65.8
1710219,460.4,176.1,260.8,329.6,39.2
1710220,158.9,401.9,486.8,424.4,65.3
1710221,368.3,250.1,26.1,423.1,106.3
1710222,318.0,27.8,335.6,210.0,470.1
1710223,460.5,135.8,412.1,149.5,279.8
1710224,490.2,445.9,57.9,181.2,100.1
1710225,473.3,227.9,461.8,465.9,60.1
1710226,236.2,102.4,68.7,186.3,473.7
1710227,196.2,311.8,421.3,31.8,189.5
1710228,344.5,306.3,226.1,452.7,397.0
1710229,134.0,388.1,162.4,328.2,209.6
1710230,141.2,359.8,319.2,332.5,404.0
1710231,155.7,211.4,143.3,345.1,196.5
1710232,388.8,455.4,482.3,353.3,469.5
1710233,145.0,361.2,59.2,264.7,389.0
1710234,103.4,128.6,397.7,288.8,273.4
1710235,352.5,258.8,339.2,339.5,434.1
1710236,356.4,204.1,387.8,446.7,348.4
1710237,233.3,367.0,204.3,297.8,283.5
1710238,149.6,281.9,474.8,196.1,495.5
1710239,13.4,183.5,140.6,482.2,380.0
1710240,275.7,419.4,483.6,64.8,326.7
1710241,423.9,421.3,98.7,414.5,12.4
1710242,23.2,494.4,487.9,254.7,490.5
1710243,357.2,309.1,433.7,250.8,473.2
1710244,147.0,379.3,360.0,172.9,493.5
1710245,217.9,24.2,406.5,455.1,445.8
1710246,486.0,133.8,161.0,163.5,182.6
1710247,439.7,477.9,81.9,396.5,486.4
1710248,44.5,277.7,348.2,171.0,158.7
1710249,285.9,152.4,267.0,137.1,448.6
1710250,48.5,100.9,153.1,342.3,402.7
1710251,389.1,321.9,417.0,53.8,462.7
1710252,472.7,379.6,277.4,47.2,305.5
1710253,248.5,125.1,171.7,102.7,79.5
1710254,452.8,79.1,297.2,241.2,268.4
1710255,184.2,436.6,264.7,175.4,45.5
1710256,133.2,118.2,384.1,175.3,134.0
1710257,242.8,27.2,243.1,95.0,290.1
1710258,222.5,378.0,139.8,433.9,417.9
1710259,220.1,,239.1,471.6,315.8
1710260,275.5,441.4,456.5,237.0,365.1
1710261,394.2,78.1,304.3,333.7,442.5
1710262,217.6,58.1,143.0,172.8,146.1
1710263,400.3,402.7,178.2,326.7,317.2
1710264,60.3,107.0,248.5,122.7,215.3
1710265,151.9,299.0,132.3,393.4,376.3
1710266,279.6,224.4,169.3,487.3,196.9
1710267,311.0,145.8,474.7,457.8,316.0
1710268,471.5,73.0,216.6,459.6,468.7
1710269,51.6,227.3,316.7,327.9,444.0
1710270,289.1,25.5,201.0,391.6,82.2
1710271,244.1,390.1,388.2,171.1,143.5
1710272,448.2,50.3,45.0,312.3,326.8
1710273,46.6,431.2,163.1,220.9,299.2
1710274,66.7,326.3,28.3,228.8,194.5
1710275,59.3,172.6,37.0,108.5,332.4
1710276,123.9,477.2,206.7,206.8,492.1
1710277,44.3,362.9,430.9,485.7,410.7
1710278,33.1,453.6,11.2,242.4,271.4
1710279,93.3,133.9,215.8,46.1,240.6
1710280,298.4,492.5,422.1,49.7,106.1
1710281,229.1,326.3,290.1,254.4,110.4
1710282,203.6,373.8,160.5,26.8,16.1
1710283,266.3,242.1,387.4,288.4,422.1
1710284,378.3,197.0,294.4,397.6,449.6
1710285,49.2,188.1,486.2,466.0,398.4
1710286,479.3,474.5,419.6,446.0,222.7
1710287,317.3,208.1,475.2,112.8,297.2
1710288,181.5,346.1,296.5,471.5,349.5
1710289,30.6,34.9,101.8,369.0,110.3
1710290,436.4,15.6,466.0,209.4,368.0
1710291,456.0,170.2,363.0,394.3,292.9
1710292,265.6,315.0,23.0,453.6,266.5
1710293,123.5,117.2,124.3,78.4,66.3
1710294,422.7,134.5,404.7,387.2,20.0
1710295,54.9,96.2,240.0,255.9,56.6
1710296,129.8,161.1,105.4,88.1,80.2
1710297,243.2,231.4,133.0,31.6,257.7
1710298,415.1,268.2,188.4,334.5,109.7
1710299,10.1,21.3,157.8,312.8,160.3
1710300,355.9,24.7,363.1,343.0,470.7
1710301,55.6,310.7,428.9,168.1,88.5
1710302,458.8,100.0,197.4,22.9,137.7
1710303,343.5,302.8,186.1,490.3,219.2
1710304,426.2,272.6,123.9,99.8,48.8
1710305,289.9,360.3,336.6,82.3,209.7
1710306,54.2,333.0,176.0,195.0,425.9
1710307,101.4,364.0,152.9,366.6,124.9
1710308,406.7,58.4,356.5,163.4,116.9
1710309,242.1,242.1,55.1,231.3,344.6
1710310,283.5,445.0,365.4,293.4,39.8
1710311,457.1,441.4,48.1,44.8,404.6
1710312,445.4,209.8,476.9,93.5,63.0
1710313,365.0,441.6,126.6,404.6,253.2
1710314,437.5,77.6,301.9,478.7,340.0
1710315,468.3,439.7,385.9,251.2,155.1
1710316,448.5,307.2,390.0,121.4,190.2
1710317,274.7,164.8,114.7,109.8,236.6
1710318,344.1,475.5,451.6,343.0,58.2
1710319,199.4,249.4,272.8,314.8,275.1
1710320,274.9,255.2,141.3,493.1,212.0
1710321,348.4,41.4,359.0,194.8,33.7
1710322,371.8,327.7,363.3,276.9,92.9
1710323,71.7,175.8,235.2,194.0,235.7
1710324,226.3,487.0,467.6,362.5,431.9
1710325,116.2,196.1,272.0,330.7,329.9
1710326,468.0,356.9,453.4,216.6,27.5
1710327,51.9,232.4,75.1,454.6,159.1
1710328,417.7,371.8,281.2,442.5,348.8
1710329,476.4,495.1,58.0,474.7,130.2
1710330,438.7,121.1,426.0,41.4,431.6
1710331,418.6,11.8,309.3,421.8,76.5
1710332,291.3,113.7,297.4,102.0,71.0
1710333,398.5,333.9,271.0,153.6,144.9
1710334,487.0,372.3,442.6,35.5,146.2
1710335,130.5,112.6,269.3,482.3,156.4
1710336,349.5,10.3,311.0,313.6,55.2
1710337,359.1,416.7,220.2,173.1,409.8
1710338,424.7,429.5,233.2,149.3,159.4
1710339,27.8,472.0,38.4,101.8,115.0
1710340,347.5,496.8,455.8,140.7,164.2
1710341,107.9,68.6,230.8,439.1,422.9
1710342,418.3,155.8,286.2,12.9,249.1
1710343,359.3,242.9,148.7,245.1,460.0
1710344,481.2,404.4,43.3,238.0,332.6
1710345,332.5,16.7,21.1,90.4,32.6
1710346,309.8,205.2,137.0,451.6,300.3
1710347,192.7,322.4,258.2,439.7,135.8
1710348,11.0,211.1,240.8,306.5,126.2
1710349,454.5,151.5,248.7,483.2,84.6
1710350,396.1,241.5,354.2,218.6,83.8
1710351,166.1,430.7,491.2,482.5,379.9
1710352,280.7,313.9,459.5,183.3,274.7
1710353,199.5,456.2,264.9,155.5,392.3
1710354,397.8,203.0,343.8,94.1,355.8
1710355,273.9,371.0,282.3,291.4,113.4
1710356,436.2,354.7,422.2,466.2,83.6
1710357,151.2,208.3,90.7,112.4,69.6
1710358,445.6,408.9,498.8,310.9,240.8
1710359,144.1,472.3,108.3,467.5,289.5
1710360,71.1,198.9,32.1,57.4,388.5
1710361,39.7,300.7,416.2,206.8,254.9
1710362,353.2,405.0,389.2,435.5,304.3
1710363,364.1,107.0,275.3,323.3,468.8
1710364,90.6,355.4,65.5,285.6,114.0
1710365,248.5,39.6,18.6,253.0,497.6
1710366,42.5,284.6,263.5,415.9,72.5
1710367,362.1,194.0,430.5,220.2,466.8
1710368,287.7,276.5,486.0,294.3,459.8
1710369,403.5,384.8,209.2,408.4,442.0
1710370,381.9,314.2,214.4,190.7,157.0
1710371,64.4,97.1,442.2,325.9,202.8
1710372,38.4,383.8,216.5,332.9,118.5
1710373,419.3,474.5,226.8,416.9,150.2
1710374,261.3,226.9,356.2,287.2,17.4
1710375,436.3,446.3,413.4,48.0,14.6
1710376,202.7,143.6,438.5,16.4,287.5
1710377,454.7,160.5,495.6,277.5,421.7
1710378,248.6,126.5,23.2,191.1,474.1
1710379,102.6,446.1,355.8,137.2,370.0
1710380,240.5,43.0,418.3,139.3,44.9
1710381,351.9,53.3,309.5,114.1,449.8
1710382,320.2,415.9,273.5,295.2,300.7
1710383,270.1,188.1,271.4,183.7,256.4
1710384,220.5,22.5,249.1,462.2,463.5
1710385,21.1,476.6,245.1,308.9,328.9
1710386,333.0,171.2,10.8,157.3,469.6
1710387,200.2,131.8,307.7,17.8,275.5
1710388,421.6,237.6,220.4,189.5,249.7
1710389,459.2,325.3,367.0,50.0,52.4
1710390,140.8,457.4,118.2,499.2,160.3
1710391,453.6,29.1,299.4,277.2,90.3
1710392,71.2,298.9,15.9,133.5,345.2
1710393,438.0,452.1,313.0,393.0,95.1
1710394,320.0,371.0,431.4,41.4,314.6
1710395,230.4,232.4,196.8,468.6,58.0
1710396,124.7,56.2,304.2,346.0,66.4
1710397,79.6,157.0,213.3,389.9,446.3
1710398,274.2,448.3,473.1,136.6,301.5
1710399,63.2,81.4,260.5,163.5,111.9
1710400,466.7,251.1,412.1,432.7,489.1
1710401,480.2,299.6,426.6,40.4,234.5
1710402,499.6,254.4,69.9,324.7,37.0
1710403,430.4,78.8,452.1,316.9,203.0
1710404,147.8,336.9,213.0,262.5,67.7
1710405,28.3,62.3,95.8,229.7,479.7
1710406,116.1,55.4,424.0,414.3,71.8
1710407,180.5,388.9,73.1,204.1,469.4
1710408,499.3,292.4,158.7,408.5,259.8
1710409,239.5,312.5,393.8,456.6,41.6
1710410,35.9,204.9,275.1,400.7,29.6
1710411,49.6,272.9,203.1,151.8,288.7
1710412,402.1,421.0,356.7,308.7,244.8
1710413,20.4,210.9,351.1,134.1,257.7
1710414,152.6,236.2,29.4,273.9,101.9
1710415,258.7,426.2,380.5,99.0,471.1
1710416,435.0,94.3,273.4,254.4,11.8
1710417,486.1,90.5,406.2,294.3,489.3
1710418,456.5,154.2,64.5,88.0,73.1
1710419,30.1,205.2,93.2,369.2,345.7
1710420,380.7,163.1,419.8,430.9,202.7
1710421,389.4,439.7,405.3,156.8,145.3
1710422,457.3,155.6,263.6,298.5,208.3
1710423,232.1,33.7,311.3,129.0,257.4
1710424,455.4,73.3,400.3,83.2,12.1
1710425,427.7,460.2,87.1,267.8,263.0
1710426,213.3,220.8,28.9,164.3,11.7
1710427,312.7,177.6,346.7,183.3,409.5
1710428,68.9,164.6,310.5,48.2,304.2
1710429,227.6,47.2,394.1,270.1,302.4
1710430,49.8,329.6,52.3,200.1,126.5
1710431,41.6,102.2,390.5,490.4,333.3
1710432,132.6,351.4,223.6,97.4,161.0
1710433,351.5,393.6,166.9,344.7,371.5
1710434,380.8,398.7,37.8,30.6,200.5
1710435,318.5,102.7,434.3,358.9,204.9
1710436,209.7,256.2,352.1,10.4,465.4
1710437,267.6,63.6,239.1,161.2,95.2
1710438,165.1,453.7,178.3,240.8,71.2
1710439,498.6,100.7,271.8,152.3,23.6
1710440,453.4,22.6,84.7,448.4,248.0
1710441,13.6,345.2,351.9,395.3,88.8
1710442,273.1,340.2,308.3,226.5,21.7
1710443,13.6,457.9,118.9,219.0,47.8
1710444,145.0,203.9,364.7,138.2,83.2
1710445,16.5,475.4,242.3,205.0,384.1
1710446,464.2,208.9,470.6,216.1,418.2
1710447,424.6,385.3,365.5,415.4,190.5
1710448,300.4,48.8,333.5,436.9,151.9
1710449,14.7,215.0,165.6,245.7,195.0
1710450,463.8,303.7,60.6,334.4,241.9
1710451,260.2,473.6,74.2,300.7,58.8
1710452,492.2,11.3,102.1,474.8,168.3
1710453,280.8,51.4,442.9,187.1,183.7
1710454,226.4,438.8,92.7,334.8,360.3
1710455,202.5,191.0,378.6,431.0,441.3
1710456,373.1,260.5,77.1,312.5,312.6
1710457,256.0,107.7,349.0,335.0,336.3
1710458,463.7,365.2,466.9,295.5,187.3
1710459,326.6,205.4,130.7,453.9,395.5
1710460,72.0,248.8,463.7,153.0,16.6
1710461,26.4,132.6,499.3,491.4,126.1
1710462,120.4,480.2,478.5,234.6,83.9
1710463,482.4,279.0,376.5,450.6,288.3
1710464,368.2,64.6,166.0,269.1,165.1
1710465,150.9,207.2,294.8,284.7,244.0
1710466,468.7,414.0,317.1,353.8,137.5
1710467,249.5,309.2,136.7,41.0,148.7
1710468,196.9,313.8,274.9,26.1,493.4
1710469,157.3,366.0,468.4,384.5,437.7
1710470,206.0,163.8,154.2,448.3,289.6
1710471,461.9,157.3,298.4,390.3,405.3
1710472,466.4,172.4,10.1,365.1,66.4
1710473,339.5,423.5,363.8,168.8,327.4
1710474,137.8,253.3,391.7,459.4,220.2
1710475,308.4,411.2,428.8,118.3,261.7
1710476,404.3,309.3,227.0,443.4,438.0
1710477,345.7,130.6,385.5,140.0,443.6
1710478,345.0,446.1,289.7,336.3,155.4
1710479,266.5,140.7,357.7,149.9,151.6
1710480,29.7,237.3,316.2,142.6,362.5
1710481,49.3,196.2,478.9,418.6,166.0
1710482,197.7,113.8,183.7,163.5,436.9
1710483,442.5,366.1,145.1,187.2,43.3
1710484,478.5,302.0,479.7,420.1,38.1
1710485,463.9,420.6,180.1,446.5,316.4
1710486,173.3,391.9,481.7,20.7,88.6
1710487,379.5,54.4,292.4,383.1,172.9
1710488,368.2,74.8,101.8,475.3,19.4
1710489,276.9,118.2,30.1,234.7,334.8
1710490,113.4,163.3,134.7,76.1,304.1
1710491,129.0,345.3,97.9,487.0,67.1
1710492,107.7,469.8,244.4,126.4,419.3
1710493,230.8,274.2,460.4,380.4,253.3
1710494,19.3,135.3,32.2,212.1,353.2
1710495,241.0,185.2,413.5,347.3,388.9
1710496,408.2,54.6,309.3,42.6,414.1
1710497,70.9,483.7,325.4,370.1,347.0
1710498,47.4,132.6,456.4,466.5,142.3
1710499,496.5,385.8,463.8,136.6,372.3
1710500,356.1,88.4,491.1,90.8,186.7
1710501,437.7,19.5,136.0,194.4,145.9
1710502,209.6,26.6,408.3,70.0,343.6
1710503,323.7,328.6,60.2,384.5,197.3
1710504,77.2,367.7,321.1,374.4,233.3
1710505,154.6,293.5,10.6,55.6,241.0
1710506,249.3,120.8,165.8,153.3,196.8
1710507,485.2,222.4,365.7,350.1,442.1
1710508,300.9,195.7,33.9,89.6,239.1
1710509,248.4,303.1,227.8,254.1,85.0
1710510,363.9,43.0,143.6,120.5,335.3
1710511,127.0,217.2,472.6,347.4,469.0
1710512,259.8,17.5,15.0,477.2,15.0
1710513,38.7,277.7,309.7,382.1,260.9
1710514,412.6,392.3,159.7,38.8,338.4
1710515,11.9,374.0,96.6,68.0,452.3
1710516,430.1,452.6,35.3,440.8,327.4
1710517,428.9,425.8,307.8,424.3,436.9
1710518,132.9,269.7,146.8,322.4,214.4
1710519,490.5,149.0,325.0,250.1,171.2
1710520,383.8,408.1,107.9,396.8,340.7
1710521,398.9,474.0,425.1,370.5,231.5
1710522,23.3,389.8,151.9,87.5,335.3
1710523,179.6,421.8,474.1,295.0,183.9
1710524,276.1,285.0,278.8,384.4,337.9
1710525,239.8,398.1,71.9,491.2,353.4
1710526,190.2,372.8,334.7,207.2,346.0
1710527,477.1,163.5,315.4,158.8,247.3
1710528,194.0,236.8,480.3,31.5,140.5
1710529,493.7,346.4,105.8,452.5,121.8
1710530,487.0,433.8,254.3,231.9,486.2
1710531,320.3,53.4,390.1,220.7,78.4
1710532,490.4,253.1,205.2,357.2,98.5
1710533,259.1,374.4,10.9,476.2,386.7
1710534,210.5,485.8,240.9,65.6,207.1
1710535,356.0,22.1,490.7,431.0,191.0
1710536,298.4,195.2,338.8,33.5,436.1
1710537,39.1,19.4,102.5,251.5,104.9
1710538,396.4,45.4,248.3,395.7,415.2
1710539,54.9,412.2,464.8,229.4,384.5
1710540,267.8,32.2,352.2,362.1,469.6
1710541,185.8,39.3,308.9,353.4,205.0
1710542,322.9,213.2,31.2,18.4,133.0
1710543,16.7,382.2,401.6,391.6,43.5
1710544,110.6,399.6,307.0,353.6,141.7
1710545,247.2,259.8,194.7,499.5,493.7
1710546,114.7,450.7,336.3,303.3,393.4
1710547,249.6,133.1,26.3,471.0,331.4
1710548,381.0,403.7,153.6,346.4,47.7
1710549,358.1,169.0,334.0,395.1,334.3
1710550,337.7,378.6,281.1,430.2,458.5
1710551,25.4,167.4,122.8,358.9,373.1
1710552,245.6,347.3,163.4,311.8,22.8
1710553,114.8,282.1,335.5,56.3,202.8
1710554,213.1,259.0,404.9,286.0,110.5
1710555,308.9,113.6,150.1,205.4,307.4
1710556,25.2,273.0,21.2,118.9,10.8
1710557,415.5,61.7,180.7,134.6,141.8
1710558,415.2,386.2,162.9,247.1,42.6
1710559,125.7,309.4,328.3,191.2,63.9
1710560,491.1,29.5,300.0,332.2,103.5
1710561,216.1,341.1,395.6,385.3,16.5
1710562,366.0,198.8,136.5,90.0,433.9
1710563,212.4,100.4,285.9,485.1,52.1
1710564,112.1,466.0,447.1,458.1,271.7
1710565,448.2,30.8,406.9,115.4,269.7
1710566,301.3,321.0,169.7,246.4,255.7
1710567,484.9,40.8,54.6,395.4,400.5
1710568,438.6,258.0,143.8,429.8,301.9
1710569,415.9,170.5,444.2,225.2,265.5
1710570,478.7,339.4,323.5,206.9,353.2
1710571,226.1,19.2,254.5,484.4,168.0
1710572,70.9,424.5,47.4,122.8,406.6
1710573,446.9,353.3,472.4,377.7,483.8
1710574,230.3,81.2,253.8,316.1,460.0
1710575,330.2,78.8,60.5,365.1,346.9
1710576,228.1,10.9,473.4,275.1,224.0
1710577,204.8,357.0,401.4,224.8,227.3
1710578,55.0,281.8,257.9,149.9,449.5
1710579,125.5,424.3,411.6,58.1,230.5
