TransactionID,ItemCount,FreshProduce_Percent,CouponUsed,PaymentMethod,TotalSpend
1890155,242.2,73.3,0,490.3,367.1
1890156,141.5,216.5,1,256.7,263.7
1890157,152.4,412.0,0,309.0,60.1
1890158,268.3,231.9,1,496.7,141.3
1890159,128.4,461.2,1,477.6,111.5
1890160,203.8,359.7,1,121.2,181.9
1890161,37.8,172.2,0,298.2,412.7
1890162,417.8,229.2,1,246.2,497.5
1890163,132.9,220.4,0,21.4,352.5
1890164,241.4,179.3,1,319.9,393.4
1890165,109.7,24.2,1,200.3,255.5
1890166,96.5,,0,148.7,90.4
1890167,34.7,367.2,1,386.7,229.4
1890168,137.3,222.3,1,402.6,113.1
1890169,273.5,224.8,0,60.4,330.8
1890170,70.8,344.8,1,374.3,418.4
1890171,28.3,423.6,0,256.3,151.3
1890172,38.7,240.6,1,390.1,427.6
1890173,454.0,288.8,0,496.0,193.1
1890174,184.1,318.0,1,392.2,424.0
1890175,470.9,22.1,1,21.1,411.0
1890176,233.3,313.6,1,19.5,370.1
1890177,71.2,140.8,0,240.6,101.1
1890178,282.7,305.5,0,338.6,418.6
1890179,240.0,385.5,1,218.5,225.4
1890180,459.8,376.5,1,128.8,287.1
1890181,159.5,71.9,0,41.4,377.3
1890182,402.7,186.7,1,268.6,316.1
1890183,404.8,304.1,0,14.5,163.5
1890184,351.7,387.5,1,149.8,248.5
1890185,304.6,480.6,0,266.1,122.1
1890186,240.9,324.7,0,41.5,235.4
1890187,95.1,164.3,1,486.8,270.4
1890188,81.7,33.2,0,431.8,490.6
1890189,296.9,316.7,1,315.4,75.3
1890190,282.8,469.4,1,187.6,65.1
1890191,478.9,391.8,0,440.7,414.1
1890192,200.6,330.3,0,150.2,135.9
1890193,106.5,362.0,1,278.7,157.8
1890194,248.4,70.8,0,198.1,314.6
1890195,380.6,211.5,1,489.9,164.5
1890196,212.4,243.5,0,252.8,411.7
1890197,185.0,335.2,1,416.4,449.1
1890198,132.6,125.9,0,374.7,231.6
1890199,453.3,299.9,0,250.1,116.6
1890200,64.6,65.8,1,215.3,54.8
1890201,276.6,403.1,0,300.9,34.8
1890202,78.4,62.0,0,147.6,110.3
1890203,418.6,78.6,0,212.7,403.2
1890204,235.2,393.4,0,142.6,233.4
1890205,218.4,104.4,0,310.7,121.2
1890206,176.8,54.4,0,128.1,257.9
1890207,187.5,441.4,0,386.8,467.0
1890208,272.6,306.7,1,498.3,160.9
1890209,492.7,26.4,1,287.9,334.7
1890210,12.1,150.7,0,389.3,314.1
1890211,327.2,214.1,0,254.2,61.4
1890212,414.4,366.7,1,298.3,56.6
1890213,394.4,386.3,0,220.3,426.2
1890214,418.5,141.0,0,188.5,388.6
1890215,415.8,174.9,1,163.1,101.0
1890216,427.1,221.0,0,54.1,29.0
1890217,341.8,355.5,1,135.5,127.5
1890218,307.9,367.8,0,116.0,222.3
1890219,146.0,149.4,1,68.8,329.7
1890220,262.5,17.2,0,399.4,236.8
1890221,431.8,78.9,1,178.1,377.9
1890222,359.9,183.2,1,292.2,401.9
1890223,458.8,151.1,0,164.1,258.3
1890224,90.5,191.4,1,112.1,481.6
1890225,318.0,401.3,0,484.6,246.8
1890226,453.2,471.3,0,400.1,486.7
1890227,187.5,190.3,0,256.3,238.4
1890228,56.0,193.1,1,26.6,137.9
1890229,398.6,24.0,0,125.8,44.7
1890230,250.7,285.2,1,272.4,335.5
1890231,99.0,303.6,1,437.7,99.1
1890232,132.5,374.5,1,233.9,206.7
1890233,415.8,50.3,1,154.1,301.9
1890234,110.9,224.5,0,482.0,202.2
1890235,37.2,88.1,1,414.5,405.7
1890236,254.6,285.7,0,110.4,81.9
1890237,48.8,496.9,1,350.4,203.6
1890238,293.5,168.5,1,416.9,51.3
1890239,34.2,194.7,0,361.3,247.0
1890240,20.7,416.9,0,165.3,166.6
1890241,292.7,414.7,1,261.5,127.0
1890242,153.2,385.0,0,223.6,422.1
1890243,454.7,170.7,0,276.1,302.9
1890244,208.0,95.2,0,105.3,454.9
1890245,427.5,288.4,1,188.9,325.4
1890246,380.0,113.1,0,248.2,452.3
1890247,161.1,144.1,1,222.3,470.9
1890248,33.3,74.2,0,296.4,452.7
1890249,449.3,429.1,1,362.1,490.0
1890250,482.5,142.7,0,194.9,335.1
1890251,49.4,148.0,0,136.6,179.7
1890252,92.5,475.7,1,169.7,356.3
1890253,244.4,242.9,0,82.1,62.9
1890254,349.8,492.3,0,318.1,65.6
1890255,327.0,419.1,0,385.9,439.8
1890256,244.3,356.4,0,469.9,50.2
1890257,497.1,339.6,1,181.6,417.4
1890258,315.5,205.1,1,330.8,393.7
1890259,245.7,54.2,0,253.1,75.1
1890260,492.0,498.1,1,22.5,437.8
1890261,71.7,94.4,1,214.2,481.8
1890262,254.3,448.7,0,300.3,304.2
1890263,388.8,428.3,1,78.1,266.6
1890264,493.0,339.5,0,414.5,47.3
1890265,272.8,313.7,0,442.8,68.6
1890266,85.2,299.1,0,280.8,269.7
1890267,424.8,295.4,1,456.5,44.6
1890268,12.8,287.4,0,28.0,229.6
1890269,335.8,458.9,0,475.4,26.8
1890270,45.9,112.5,1,340.8,270.0
1890271,194.5,433.2,0,41.1,244.1
1890272,421.7,208.3,1,259.6,360.8
1890273,306.6,93.4,0,87.2,375.9
1890274,130.3,234.6,1,364.9,342.0
1890275,253.9,498.3,0,479.1,453.4
1890276,454.8,,0,300.6,117.7
1890277,451.8,371.6,1,470.8,306.2
1890278,431.6,228.2,0,204.6,242.5
1890279,473.9,144.6,1,180.3,204.7
1890280,155.1,480.7,0,298.0,442.1
1890281,29.2,389.6,1,488.6,195.8
1890282,36.9,365.8,0,250.6,438.7
1890283,145.6,270.7,1,161.0,192.1
1890284,77.5,,1,450.9,384.0
1890285,363.7,352.5,1,352.4,102.0
1890286,122.4,40.3,1,131.1,86.9
1890287,221.4,121.3,1,415.3,166.8
1890288,302.8,246.8,0,309.0,17.0
1890289,94.1,11.9,1,375.5,290.4
1890290,358.9,180.5,0,418.7,452.7
1890291,491.2,455.6,1,280.7,43.3
1890292,297.3,157.3,1,343.3,475.2
1890293,386.4,78.0,1,465.6,456.5
1890294,414.2,370.1,0,357.4,268.4
1890295,287.0,131.9,1,432.6,90.1
1890296,343.4,487.7,0,410.5,232.9
1890297,462.4,364.8,1,269.8,480.9
1890298,45.0,215.2,0,272.0,368.4
1890299,486.8,,0,429.4,133.8
1890300,338.2,276.8,0,117.6,138.5
1890301,418.9,278.5,0,250.7,155.5
1890302,187.9,419.8,0,262.6,217.6
1890303,83.2,382.1,0,392.8,141.5
1890304,358.7,353.1,0,290.2,240.5
1890305,472.1,286.0,1,104.9,292.2
1890306,179.2,214.3,1,144.7,338.6
1890307,20.7,393.8,1,464.4,150.2
1890308,389.9,436.3,1,326.2,405.4
1890309,321.0,14.1,0,429.4,330.7
1890310,418.5,187.9,0,129.6,173.9
1890311,328.3,161.4,1,153.0,39.7
1890312,52.9,488.3,1,101.5,451.2
1890313,71.0,232.4,1,209.2,381.1
1890314,420.8,203.9,1,255.2,303.1
1890315,159.0,406.0,1,467.5,113.9
1890316,311.3,21.0,0,481.8,495.8
1890317,25.3,399.3,1,62.7,244.0
1890318,16.7,331.1,1,479.9,377.8
1890319,73.4,322.8,1,406.4,430.0
1890320,499.4,354.6,1,106.1,362.2
1890321,348.4,214.3,0,458.0,272.6
1890322,318.6,85.1,0,435.6,28.3
1890323,423.8,470.9,0,66.0,219.8
1890324,116.8,404.0,0,427.6,139.8
1890325,192.8,416.1,0,185.3,298.8
1890326,69.4,433.9,1,30.4,299.6
1890327,350.5,158.2,1,326.5,472.6
1890328,311.1,239.0,0,49.5,25.4
1890329,197.2,338.9,1,264.2,455.9
1890330,152.0,307.8,1,94.0,245.9
1890331,355.2,464.3,1,33.9,216.5
1890332,162.2,29.1,1,383.1,342.3
1890333,258.0,455.3,0,81.2,97.9
1890334,384.9,383.7,1,191.4,401.0
1890335,307.1,20.3,0,251.5,318.0
1890336,414.1,206.2,0,146.4,233.8
1890337,156.2,105.2,1,17.7,19.4
1890338,35.8,167.4,1,347.9,339.5
1890339,100.7,458.8,1,191.5,138.1
1890340,170.0,313.9,0,287.7,370.1
1890341,418.2,443.0,0,171.2,92.6
1890342,394.5,84.2,1,485.0,229.2
1890343,304.8,104.9,0,372.6,390.8
1890344,84.4,269.7,0,288.3,362.1
1890345,164.1,148.9,0,187.9,382.1
1890346,416.5,199.6,1,322.1,222.3
1890347,128.5,254.0,0,97.0,370.9
1890348,56.8,17.7,0,22.5,278.0
1890349,240.3,223.6,1,365.4,459.5
1890350,83.2,385.3,1,22.4,339.8
1890351,345.7,36.2,0,497.3,86.7
1890352,123.2,280.3,1,29.4,288.3
1890353,453.0,70.9,0,353.8,408.0
1890354,181.5,435.1,0,69.1,189.9
1890355,335.4,100.1,1,479.7,234.4
1890356,442.7,352.0,1,371.1,369.0
1890357,103.8,276.3,1,253.0,47.4
1890358,450.3,85.8,1,114.7,372.3
1890359,472.1,228.0,1,494.1,275.9
1890360,494.5,469.0,1,485.4,37.4
1890361,178.8,332.0,0,251.1,304.8
1890362,341.2,219.2,0,497.8,382.9
1890363,240.0,300.4,0,304.6,70.4
1890364,52.7,168.4,1,72.2,426.1
1890365,224.2,177.7,0,299.9,58.9
1890366,260.9,141.6,1,494.7,299.1
1890367,342.6,169.2,0,305.1,76.8
1890368,70.1,211.4,1,204.2,93.6
1890369,498.7,331.1,0,403.1,87.2
1890370,132.1,197.5,1,335.3,119.6
1890371,352.3,350.7,0,435.9,15.1
1890372,116.7,442.7,1,433.1,245.4
1890373,42.0,339.5,1,305.1,464.5
1890374,175.6,39.1,1,338.2,289.2
1890375,25.1,279.6,1,239.2,359.0
1890376,162.6,153.2,0,46.4,48.9
1890377,450.6,496.0,1,477.8,50.3
1890378,429.6,21.8,1,224.7,247.2
1890379,172.0,233.3,0,82.5,288.7
1890380,373.4,74.3,1,381.8,358.1
1890381,11.5,359.9,1,451.6,442.6
1890382,341.1,456.1,1,430.2,91.5
1890383,43.8,170.2,0,154.6,15.2
1890384,417.6,24.8,1,107.1,407.7
1890385,49.6,128.9,1,47.6,375.9
1890386,492.4,367.7,1,355.5,245.6
1890387,194.5,369.1,0,346.3,317.1
1890388,144.0,178.3,0,369.9,101.6
1890389,282.5,99.0,1,47.9,423.8
1890390,318.1,84.6,1,443.2,380.8
1890391,418.5,427.7,0,271.3,26.8
1890392,165.5,476.5,0,106.7,148.3
1890393,442.9,167.5,1,271.5,310.7
1890394,446.8,73.0,1,404.9,325.9
1890395,91.6,303.8,1,110.0,227.6
1890396,352.9,227.6,1,225.6,493.3
1890397,421.7,490.2,0,382.9,475.6
1890398,44.1,432.9,0,265.6,489.7
1890399,104.7,33.8,1,233.8,47.4
1890400,187.3,437.3,0,179.0,202.4
1890401,226.8,48.0,0,419.5,269.8
1890402,438.7,193.6,0,150.7,188.1
1890403,244.1,308.3,1,225.9,390.2
1890404,243.9,241.4,1,199.7,132.9
1890405,103.6,146.5,0,371.3,76.2
1890406,389.6,115.4,1,418.0,484.4
1890407,318.6,188.1,1,219.1,433.1
1890408,308.9,287.1,0,29.1,241.9
1890409,473.4,434.6,1,137.9,466.7
1890410,54.6,315.3,0,22.2,353.5
1890411,475.6,228.7,1,230.2,167.1
1890412,35.7,242.2,0,455.5,458.2
1890413,493.9,134.4,0,341.1,126.6
1890414,124.8,246.6,1,211.5,31.1
1890415,338.2,491.5,1,230.1,138.9
1890416,381.0,37.2,0,38.3,492.3
1890417,326.9,69.7,1,103.1,257.1
1890418,498.1,295.2,1,243.3,167.0
1890419,164.0,187.7,0,134.8,177.6
1890420,182.1,196.3,1,190.8,120.3
1890421,217.5,290.6,0,319.5,313.3
1890422,431.4,319.4,1,437.4,26.1
1890423,203.8,75.6,0,206.3,354.8
1890424,487.1,131.1,0,364.7,200.2
1890425,17.6,230.7,1,481.9,473.6
1890426,139.8,307.0,0,487.4,352.0
1890427,394.1,131.8,0,351.8,355.5
1890428,411.7,116.1,0,269.7,330.9
1890429,72.4,358.9,1,79.0,35.0
1890430,145.5,301.6,0,479.9,67.5
1890431,287.0,294.4,0,350.7,221.4
1890432,181.1,440.6,0,276.5,440.9
1890433,251.7,14.3,0,341.6,90.9
1890434,72.5,100.9,1,258.9,216.3
1890435,228.0,31.0,0,37.9,417.5
1890436,412.7,470.3,0,492.7,114.8
1890437,272.5,17.4,0,94.2,458.7
1890438,264.2,323.8,0,379.8,209.1
1890439,343.5,174.4,0,162.9,265.5
1890440,124.8,,1,285.8,397.9
1890441,391.6,82.4,1,215.8,220.4
1890442,79.3,498.4,1,449.6,166.1
1890443,201.0,335.3,1,114.6,444.0
1890444,302.6,203.3,0,75.0,48.5
1890445,399.6,216.0,0,387.6,52.3
1890446,313.9,412.6,1,261.1,391.9
1890447,272.9,425.8,1,117.2,277.7
1890448,35.2,373.9,0,77.9,432.7
1890449,278.0,169.3,1,336.9,474.0
1890450,95.8,261.3,1,117.7,151.7
1890451,348.8,325.6,1,232.8,28.3
1890452,137.2,130.2,1,174.9,366.6
1890453,450.5,24.1,0,274.3,128.1
1890454,334.2,162.4,0,431.7,471.4
1890455,348.8,451.9,0,136.7,235.4
1890456,159.6,99.9,0,45.7,281.6
1890457,210.8,300.7,0,448.9,166.2
1890458,230.1,19.6,0,15.1,293.7
1890459,102.6,22.1,0,69.4,292.3
1890460,102.4,105.4,1,174.3,90.1
1890461,359.8,221.8,1,358.8,273.7
1890462,33.8,297.0,1,174.7,287.1
1890463,238.8,,1,54.2,367.6
1890464,79.4,192.6,0,286.7,138.1
1890465,196.9,390.0,1,364.2,116.1
1890466,382.7,114.9,0,439.3,462.7
1890467,104.4,18.7,0,407.8,483.2
1890468,143.6,90.8,1,392.2,246.2
1890469,232.6,89.6,1,336.0,179.6
1890470,361.4,116.6,1,429.5,151.0
1890471,245.8,74.2,0,80.7,99.6
1890472,424.0,239.7,1,310.3,44.7
1890473,393.9,454.3,0,383.1,59.4
1890474,474.3,51.9,0,242.6,380.1
1890475,413.8,305.3,1,44.6,109.3
1890476,352.2,491.9,1,24.4,422.3
1890477,455.3,270.5,1,371.7,250.4
1890478,321.2,334.5,0,413.6,284.0
1890479,300.3,423.1,1,497.0,45.3
1890480,433.9,90.7,0,99.3,133.0
1890481,114.0,486.5,1,102.6,381.5
1890482,211.3,371.2,0,17.8,256.1
1890483,269.2,127.0,1,11.1,437.4
1890484,74.5,237.1,0,383.9,141.1
1890485,412.5,256.9,0,337.3,363.2
1890486,455.7,370.3,1,226.6,488.9
1890487,441.5,315.2,0,256.1,96.9
1890488,135.6,424.6,0,494.5,348.5
1890489,148.1,113.9,0,446.2,150.7
1890490,77.1,140.1,1,388.2,223.5
1890491,179.2,272.9,1,412.5,92.0
1890492,215.0,412.6,0,31.0,380.3
1890493,463.2,337.7,0,478.8,248.4
1890494,151.2,132.4,1,492.6,384.1
1890495,315.5,433.4,1,256.0,157.1
1890496,391.2,286.2,0,297.6,406.2
1890497,93.0,339.8,0,255.8,121.8
1890498,413.4,298.7,0,418.2,299.2
1890499,175.7,291.1,1,244.1,436.5
1890500,359.2,,1,192.4,164.6
1890501,195.2,156.2,0,57.3,90.6
1890502,475.4,499.0,0,326.5,269.5
1890503,85.1,93.2,1,260.0,268.2
1890504,247.7,452.7,1,163.6,481.9
1890505,427.3,283.9,0,435.2,186.1
1890506,232.9,216.3,1,413.2,54.6
1890507,131.3,24.0,1,413.9,128.3
1890508,447.7,317.6,0,383.9,276.7
1890509,317.0,103.0,0,295.7,171.3
1890510,53.5,76.9,1,263.3,23.7
1890511,69.0,426.0,0,415.2,294.3
1890512,76.4,389.9,0,477.1,104.1
1890513,361.0,208.0,0,414.1,441.2
1890514,94.0,296.8,1,28.5,185.0
1890515,191.0,40.9,0,135.7,373.5
1890516,366.9,406.6,0,331.0,197.9
1890517,24.3,283.8,0,323.3,99.7
1890518,405.1,476.3,0,470.9,473.4
1890519,313.0,311.5,0,492.5,404.6
1890520,427.2,345.6,1,100.7,281.7
1890521,188.9,55.1,0,377.7,428.9
1890522,304.3,391.7,1,415.4,350.8
1890523,18.3,172.8,0,369.9,323.1
1890524,338.1,222.5,1,207.3,22.8
1890525,412.0,383.3,0,435.4,14.4
1890526,191.1,280.8,1,444.1,453.7
1890527,305.5,67.2,1,218.4,471.1
1890528,195.7,165.3,0,409.7,74.6
1890529,267.6,85.1,0,55.3,420.7
1890530,14.7,82.0,1,105.9,186.4
1890531,144.7,68.4,1,401.4,291.2
1890532,483.5,459.8,0,99.9,280.9
1890533,383.3,61.0,0,449.4,232.6
1890534,109.1,292.6,0,374.7,210.0
1890535,223.2,309.4,0,24.6,173.1
1890536,165.8,482.9,1,226.0,16.1
1890537,255.8,263.6,1,328.8,118.0
1890538,75.7,282.2,0,264.9,105.7
1890539,435.3,241.5,1,222.1,118.3
1890540,407.7,453.9,1,448.6,230.8
1890541,115.5,85.6,1,316.8,54.8
1890542,301.1,370.3,1,434.0,496.2
1890543,497.8,133.4,1,199.4,395.5
1890544,163.8,308.0,0,176.3,245.4
1890545,404.8,475.9,1,175.2,330.6
1890546,203.3,312.0,1,221.1,486.9
1890547,265.5,420.0,0,482.4,429.3
1890548,428.7,405.9,1,63.2,63.9
1890549,287.4,478.8,1,325.5,456.3
1890550,402.2,332.5,1,124.6,100.3
1890551,277.6,283.0,0,386.0,223.9
1890552,201.5,245.8,1,156.4,205.6
1890553,373.3,338.4,0,23.6,127.4
1890554,97.5,22.6,1,103.2,75.3
1890555,122.5,130.0,1,10.2,323.9
1890556,76.6,123.0,1,241.0,223.6
1890557,215.8,52.8,0,87.9,450.5
1890558,138.6,370.6,0,254.2,215.1
1890559,217.1,63.4,1,450.6,40.4
1890560,37.3,104.9,1,439.8,365.5
1890561,318.6,60.0,0,490.2,455.2
1890562,163.4,140.6,1,322.8,274.0
1890563,77.7,140.7,0,189.6,35.0
1890564,427.5,402.2,1,380.9,190.8
1890565,234.5,177.6,1,426.5,74.0
1890566,442.0,224.0,1,413.8,276.5
1890567,76.7,74.4,0,79.7,398.5
1890568,293.4,208.0,1,30.4,114.9
1890569,168.3,308.8,1,141.3,97.2
1890570,368.6,251.3,1,138.8,302.8
1890571,97.8,426.3,1,106.4,376.9
1890572,452.9,415.5,0,306.3,157.0
1890573,448.1,341.5,1,429.2,189.2
1890574,189.1,105.4,1,296.0,489.4
1890575,246.3,413.3,0,404.0,146.7
1890576,122.0,249.9,0,71.0,83.7
1890577,32.5,77.8,1,417.3,488.0
1890578,325.0,231.5,0,242.7,165.2
1890579,485.5,442.7,1,319.3,327.8
1890580,110.3,373.2,0,101.4,56.3
1890581,370.8,72.9,0,249.3,143.8
1890582,86.2,367.8,0,33.4,168.7
1890583,356.0,361.4,0,289.8,199.1
1890584,419.9,226.2,1,497.6,246.8
1890585,82.1,109.5,0,204.7,110.9
1890586,153.6,,1,472.9,326.6
1890587,72.4,191.5,0,322.8,111.6
1890588,339.2,67.0,0,125.0,290.4
1890589,307.3,470.3,0,178.4,418.9
1890590,218.2,55.8,1,159.3,432.9
1890591,21.3,459.5,0,263.6,450.3
1890592,430.3,167.4,0,269.3,368.0
1890593,410.3,89.3,1,364.6,73.2
1890594,260.9,345.4,1,400.9,14.6
1890595,481.3,101.6,1,69.8,111.1
1890596,496.4,39.5,0,439.7,88.4
1890597,112.8,429.5,1,424.5,177.0
1890598,400.8,13.4,1,124.1,460.9
1890599,176.0,466.9,0,359.8,74.4
1890600,188.8,415.2,0,357.0,63.3
1890601,254.9,297.1,1,336.4,58.9
1890602,367.5,35.3,0,323.6,350.9
1890603,369.3,375.4,0,317.7,498.2
1890604,62.4,359.4,1,376.5,42.4
1890605,239.7,210.3,0,191.5,490.7
1890606,219.9,476.9,1,29.7,393.8
1890607,465.6,143.7,1,19.4,438.5
1890608,155.6,245.3,0,247.3,69.8
1890609,104.3,125.2,1,384.5,442.7
1890610,270.3,407.8,1,139.4,400.2
1890611,302.3,88.0,1,66.3,330.7
1890612,257.6,240.7,1,246.1,419.8
1890613,209.3,126.4,0,293.2,329.5
1890614,461.8,318.4,0,275.7,470.5
1890615,174.2,131.0,0,186.1,198.2
1890616,395.9,304.1,1,497.9,194.0
1890617,263.1,69.9,0,456.7,424.9
1890618,18.5,278.4,0,295.0,408.8
1890619,31.7,155.9,1,100.9,431.8
1890620,185.5,,1,473.7,361.8
1890621,498.6,216.2,1,325.3,249.4
1890622,206.3,219.4,1,494.0,291.2
1890623,492.6,18.2,1,297.5,313.4
1890624,338.2,73.4,0,315.7,51.7
1890625,443.1,45.7,0,391.7,445.0
1890626,337.1,20.0,0,360.9,334.9
1890627,73.7,138.0,0,136.6,226.6
1890628,234.4,481.0,1,222.1,468.6
1890629,360.5,156.8,0,128.9,249.6
1890630,353.9,22.7,1,213.3,444.7
1890631,250.2,474.5,0,416.4,415.3
1890632,282.0,472.7,0,415.9,150.5
1890633,152.2,242.4,0,33.9,123.4
