UserID,WatchTime_Mins,BufferCount,SpeedMbps,SubscriptionType,Retained
1270095,340.3,349.5,381.5,Family,0
1270096,160.2,395.8,220.1,Premium,1
1270097,103.1,39.9,86.4,Family,0
1270098,122.1,446.3,370.2,Family,1
1270099,101.1,23.0,191.0,Family,0
1270100,142.5,215.6,235.5,Premium,1
1270101,376.0,72.3,137.5,Premium,0
1270102,57.5,366.1,111.5,Premium,1
1270103,139.0,141.5,397.3,Basic,1
1270104,273.3,345.2,460.3,Premium,0
1270105,452.9,26.9,104.1,Family,1
1270106,414.9,64.9,268.6,Premium,1
1270107,402.2,170.3,103.6,Family,0
1270108,16.9,400.2,118.3,Basic,1
1270109,482.5,370.1,273.2,Premium,0
1270110,420.0,360.7,252.1,Basic,1
1270111,306.6,333.2,169.2,Basic,1
1270112,140.1,254.6,118.0,Basic,1
1270113,325.8,209.0,422.2,Basic,0
1270114,368.3,354.1,145.7,Family,1
1270115,32.0,334.4,180.7,Basic,1
1270116,492.2,458.8,332.2,Family,1
1270117,490.3,453.2,119.2,Premium,0
1270118,209.9,86.7,326.9,Family,0
1270119,315.5,51.6,52.3,Premium,1
1270120,174.3,391.5,234.3,Premium,1
1270121,79.0,173.2,,Family,1
1270122,476.4,267.1,265.4,Family,1
1270123,447.0,479.4,315.7,Premium,1
1270124,328.9,133.0,434.1,Family,1
1270125,386.8,315.7,436.8,Premium,1
1270126,498.5,375.7,145.6,Family,1
1270127,346.4,186.4,496.1,Basic,0
1270128,203.9,479.0,199.8,Family,0
1270129,34.4,220.0,203.7,Family,0
1270130,201.6,396.0,481.1,Premium,0
1270131,385.8,476.9,74.3,Basic,1
1270132,493.4,306.7,163.2,Family,0
1270133,436.3,15.5,63.8,Family,1
1270134,61.6,197.9,482.1,Premium,0
1270135,140.1,227.9,266.7,Basic,0
1270136,435.3,318.8,367.8,Premium,0
1270137,482.3,119.8,103.1,Premium,0
1270138,236.0,468.0,261.1,Premium,1
1270139,123.7,469.3,462.4,Family,1
1270140,369.3,94.9,296.2,Premium,1
1270141,477.2,483.2,311.1,Basic,1
1270142,197.1,43.6,113.7,Family,0
1270143,92.5,19.1,394.4,Premium,1
1270144,91.5,231.5,39.5,Family,0
1270145,310.1,244.9,10.2,Basic,1
1270146,497.6,67.4,365.3,Basic,0
1270147,487.6,314.8,303.6,Family,0
1270148,139.4,285.8,206.0,Family,1
1270149,478.3,157.0,240.9,Premium,1
1270150,147.2,246.0,333.3,Basic,1
1270151,162.0,297.9,147.1,Family,1
1270152,411.8,334.4,370.0,Family,0
1270153,486.6,427.2,51.1,Family,0
1270154,59.0,385.7,443.5,Family,1
1270155,355.1,362.0,234.4,Basic,0
1270156,422.5,216.3,305.1,Premium,1
1270157,131.4,34.6,113.2,Premium,1
1270158,23.7,417.0,401.4,Family,1
1270159,115.4,51.3,39.6,Basic,1
1270160,466.5,493.3,360.8,Premium,0
1270161,473.0,340.4,38.7,Family,1
1270162,273.2,458.5,340.7,Premium,0
1270163,11.7,196.5,95.6,Family,0
1270164,400.5,305.0,360.1,Premium,0
1270165,115.9,174.9,94.4,Premium,0
1270166,422.3,13.0,379.0,Premium,0
1270167,194.5,191.6,144.1,Family,0
1270168,97.0,41.9,498.6,Family,0
1270169,216.9,133.6,61.9,Basic,0
1270170,61.0,355.3,109.8,Family,1
1270171,356.7,47.1,379.3,Family,0
1270172,391.1,425.2,161.6,Premium,0
1270173,99.8,170.1,,Family,0
1270174,238.6,294.6,288.3,Family,0
1270175,391.3,494.3,463.4,Family,0
1270176,367.9,124.9,53.2,Basic,0
1270177,37.3,356.9,115.2,Basic,0
1270178,383.2,264.6,464.3,Premium,0
1270179,247.4,337.9,489.6,Family,1
1270180,43.5,63.9,343.0,Family,0
1270181,175.4,64.8,78.0,Basic,1
1270182,35.9,29.0,240.2,Premium,1
1270183,122.5,39.0,68.0,Premium,1
1270184,224.0,40.2,123.3,Premium,0
1270185,166.1,277.6,483.6,Premium,1
1270186,181.0,435.1,128.8,Premium,0
1270187,90.4,311.6,378.7,Premium,0
1270188,425.0,407.3,238.6,Premium,0
1270189,155.2,425.9,337.3,Family,0
1270190,321.0,242.6,299.0,Family,1
1270191,364.1,389.6,88.4,Basic,1
1270192,401.0,49.0,155.6,Basic,0
1270193,170.0,200.3,187.3,Basic,0
1270194,367.1,489.8,19.0,Premium,0
1270195,265.6,281.9,304.2,Family,1
1270196,310.8,466.5,352.3,Basic,1
1270197,215.6,240.5,10.1,Family,0
1270198,56.3,150.8,172.0,Basic,0
1270199,49.7,399.8,445.6,Family,1
1270200,348.5,269.0,499.7,Premium,0
1270201,332.9,334.4,324.1,Family,0
1270202,259.4,303.2,350.7,Family,0
1270203,474.8,20.3,16.8,Basic,1
1270204,118.7,328.6,254.6,Premium,1
1270205,312.1,227.4,109.9,Premium,1
1270206,244.3,388.6,439.2,Basic,1
1270207,137.4,63.3,423.5,Basic,0
1270208,445.9,89.2,481.4,Family,1
1270209,439.4,249.8,144.8,Premium,0
1270210,88.6,85.9,161.9,Family,1
1270211,59.5,460.6,51.7,Premium,0
1270212,431.7,25.4,447.1,Premium,0
1270213,311.9,117.1,302.7,Premium,0
1270214,119.1,396.1,360.9,Premium,0
1270215,495.8,418.6,245.3,Basic,0
1270216,90.9,13.4,25.8,Premium,0
1270217,317.0,357.4,379.3,Family,1
1270218,222.9,55.2,265.6,Basic,1
1270219,147.3,138.5,334.5,Basic,1
1270220,391.8,415.7,496.7,Family,1
1270221,465.4,461.7,39.7,Family,1
1270222,304.5,349.9,276.1,Basic,0
1270223,280.8,401.4,177.0,Basic,1
1270224,141.5,135.3,340.2,Premium,0
1270225,194.6,316.9,169.9,Family,0
1270226,381.4,380.9,379.9,Basic,0
1270227,111.2,40.8,470.0,Basic,1
1270228,78.1,108.6,470.0,Family,1
1270229,168.4,416.1,301.7,Premium,1
1270230,453.8,427.4,274.1,Basic,0
1270231,399.6,430.7,241.7,Basic,1
1270232,492.2,115.0,167.9,Basic,0
1270233,372.9,232.5,277.1,Premium,0
1270234,141.8,282.3,420.0,Family,1
1270235,108.6,444.1,79.6,Premium,0
1270236,393.7,496.4,191.5,Premium,0
1270237,69.1,166.4,199.2,Family,1
1270238,454.0,161.3,467.8,Premium,1
1270239,412.2,356.4,476.7,Basic,0
1270240,421.4,137.0,239.6,Basic,1
1270241,102.7,85.0,385.6,Family,0
1270242,199.7,25.9,346.9,Premium,1
1270243,447.4,58.3,422.5,Basic,1
1270244,155.0,371.4,70.5,Family,1
1270245,236.2,367.3,331.3,Premium,0
1270246,135.8,307.8,87.8,Family,1
1270247,196.6,34.7,64.9,Basic,1
1270248,395.9,63.3,119.9,Premium,1
1270249,397.3,439.9,94.6,Basic,0
1270250,137.6,425.0,218.2,Basic,0
1270251,45.6,337.1,192.2,Premium,1
1270252,338.0,498.0,164.1,Basic,1
1270253,476.9,79.7,140.3,Basic,0
1270254,258.5,497.4,363.8,Basic,1
1270255,321.5,377.7,482.1,Premium,0
1270256,316.0,89.9,395.8,Family,1
1270257,42.5,148.6,444.9,Premium,1
1270258,249.4,44.0,429.3,Premium,0
1270259,267.9,129.4,173.5,Family,0
1270260,433.1,455.7,480.5,Basic,0
1270261,444.8,389.9,409.4,Premium,1
1270262,65.2,127.8,470.7,Basic,1
1270263,202.4,252.2,460.6,Premium,0
1270264,42.4,236.3,133.6,Family,1
1270265,298.2,201.8,409.7,Family,1
1270266,384.1,290.6,361.0,Basic,0
1270267,241.9,132.4,478.6,Basic,1
1270268,232.5,275.9,71.8,Basic,0
1270269,297.4,142.5,10.0,Family,1
1270270,310.0,248.2,265.1,Premium,1
1270271,323.9,62.9,46.4,Family,0
1270272,499.5,485.6,248.1,Family,0
1270273,460.0,448.2,297.1,Family,1
1270274,208.5,132.7,129.8,Premium,1
1270275,168.1,108.1,372.2,Premium,0
1270276,477.9,30.6,188.1,Premium,0
1270277,229.6,338.2,56.8,Family,0
1270278,107.4,222.2,396.8,Basic,0
1270279,272.8,232.7,274.5,Basic,0
1270280,426.7,399.2,487.1,Basic,0
1270281,148.7,322.8,275.3,Basic,1
1270282,410.0,118.4,337.4,Family,1
1270283,452.7,493.6,16.1,Premium,1
1270284,381.1,241.9,316.0,Premium,1
1270285,222.9,196.5,141.6,Premium,0
1270286,50.2,150.3,144.3,Premium,1
1270287,498.5,360.4,16.5,Family,0
1270288,344.5,15.5,452.0,Family,1
1270289,23.5,285.3,261.2,Family,0
1270290,445.1,485.2,84.7,Premium,1
1270291,36.5,136.8,371.4,Premium,0
1270292,112.0,387.4,253.5,Premium,1
1270293,248.8,15.2,,Premium,1
1270294,97.2,400.4,251.6,Premium,0
1270295,109.8,219.0,253.0,Family,1
1270296,194.6,495.7,352.7,Premium,0
1270297,155.0,496.1,266.0,Family,1
1270298,338.8,38.1,223.7,Family,1
1270299,95.8,148.2,326.3,Premium,0
1270300,179.1,197.7,216.4,Premium,0
1270301,446.7,197.3,426.9,Premium,1
1270302,216.0,275.7,160.8,Premium,1
1270303,81.5,146.3,369.4,Family,0
1270304,104.2,410.7,398.6,Basic,1
1270305,171.6,114.0,456.5,Premium,1
1270306,484.0,394.3,110.0,Basic,1
1270307,32.2,300.5,98.1,Family,0
1270308,11.9,117.4,171.6,Basic,0
1270309,32.4,376.4,144.8,Premium,0
1270310,449.6,273.7,406.2,Basic,0
1270311,204.0,107.1,378.2,Premium,0
1270312,243.7,318.1,428.2,Family,0
1270313,370.9,64.9,339.9,Basic,1
1270314,312.5,466.9,219.9,Basic,0
1270315,121.6,54.9,,Family,0
1270316,133.2,36.3,39.5,Basic,0
1270317,488.9,483.9,29.7,Basic,0
1270318,316.5,436.8,54.8,Basic,0
1270319,304.0,367.6,60.7,Family,0
1270320,454.2,138.6,428.6,Premium,0
1270321,324.3,294.2,126.2,Family,0
1270322,11.4,168.3,179.2,Premium,1
1270323,143.7,14.8,156.7,Family,1
1270324,221.2,334.7,393.2,Family,0
1270325,185.3,500.0,203.4,Basic,0
1270326,411.9,415.1,95.4,Family,0
1270327,222.9,447.8,325.6,Family,0
1270328,139.6,395.0,82.6,Basic,0
1270329,292.3,63.2,164.6,Basic,1
1270330,71.5,373.0,13.6,Premium,0
1270331,306.3,201.2,385.5,Family,1
1270332,23.6,17.4,412.8,Basic,1
1270333,239.4,27.0,174.1,Basic,1
1270334,24.8,277.1,370.2,Premium,0
1270335,336.2,58.9,319.7,Basic,0
1270336,478.9,358.9,160.9,Premium,1
1270337,345.6,294.7,113.5,Premium,1
1270338,137.5,47.6,325.9,Family,0
1270339,486.6,157.8,446.3,Family,0
1270340,35.3,435.6,45.6,Basic,1
1270341,57.5,355.0,349.9,Premium,1
1270342,215.2,137.1,42.9,Basic,0
1270343,210.5,287.5,84.7,Family,1
1270344,260.8,105.3,223.8,Basic,0
1270345,64.3,327.3,264.9,Basic,1
1270346,143.9,164.4,102.0,Premium,1
1270347,106.4,70.0,,Basic,0
1270348,28.6,175.0,21.0,Basic,1
1270349,99.6,72.2,15.7,Premium,0
1270350,334.6,358.1,420.2,Premium,1
1270351,435.5,67.3,372.7,Family,1
1270352,443.3,25.4,332.2,Family,1
1270353,157.6,424.8,150.7,Premium,0
1270354,215.1,441.2,458.2,Premium,1
1270355,377.1,319.7,192.8,Basic,0
1270356,279.9,261.4,68.7,Premium,0
1270357,129.7,455.4,297.2,Premium,1
1270358,151.6,341.9,168.3,Premium,1
1270359,158.6,30.1,223.2,Basic,1
1270360,35.4,191.0,402.2,Basic,0
1270361,50.7,156.4,125.5,Premium,0
1270362,85.6,410.7,77.3,Family,0
1270363,485.5,467.1,147.0,Family,1
1270364,218.8,445.4,294.6,Premium,1
1270365,392.0,264.0,344.5,Family,0
1270366,69.4,147.7,106.5,Family,0
1270367,92.4,410.3,,Basic,0
1270368,366.2,307.4,45.3,Premium,0
1270369,155.5,111.6,180.8,Basic,1
1270370,431.7,43.0,91.5,Premium,1
1270371,256.9,359.5,165.9,Basic,0
1270372,377.4,272.1,295.6,Basic,1
1270373,123.9,220.4,186.8,Basic,0
1270374,470.8,83.5,159.9,Premium,1
1270375,496.2,78.3,84.8,Premium,0
1270376,273.2,182.8,457.2,Premium,0
1270377,82.0,311.9,71.3,Family,0
1270378,39.4,31.2,168.7,Premium,1
1270379,104.7,327.3,193.8,Family,1
1270380,181.3,233.9,427.4,Basic,1
1270381,118.0,294.9,98.0,Premium,1
1270382,383.3,291.3,73.9,Basic,1
1270383,160.9,206.4,10.7,Basic,0
1270384,368.0,225.0,403.6,Family,0
1270385,119.5,194.1,262.3,Premium,1
1270386,330.4,39.4,470.3,Premium,0
1270387,73.2,301.6,66.2,Family,0
1270388,451.1,391.4,309.3,Family,0
1270389,295.9,484.9,479.8,Family,0
1270390,295.8,484.3,97.0,Family,0
1270391,139.8,61.7,286.6,Basic,0
1270392,352.0,285.3,194.8,Family,1
1270393,285.1,349.6,271.1,Basic,0
1270394,492.9,371.8,34.6,Basic,0
1270395,113.8,206.1,195.8,Family,1
1270396,453.9,393.8,174.9,Family,1
1270397,179.1,281.2,199.4,Premium,0
1270398,299.3,126.0,426.9,Family,1
1270399,16.3,495.4,350.1,Family,1
1270400,159.6,186.0,22.6,Basic,0
1270401,233.9,166.9,472.0,Family,1
1270402,420.2,469.4,334.7,Premium,0
1270403,178.8,293.5,407.9,Family,1
1270404,38.8,142.3,418.4,Premium,1
1270405,174.4,247.8,172.2,Basic,1
1270406,28.2,348.3,359.5,Basic,1
1270407,415.9,196.2,68.2,Premium,1
1270408,78.8,276.6,403.9,Premium,0
1270409,39.7,422.2,312.1,Basic,1
1270410,72.8,90.8,345.0,Premium,0
1270411,482.1,356.6,484.4,Family,0
1270412,303.7,478.2,354.8,Premium,1
1270413,493.8,142.4,169.1,Basic,0
1270414,477.5,184.3,78.3,Family,0
1270415,205.4,252.1,485.7,Premium,1
1270416,112.9,292.9,271.4,Premium,1
1270417,463.3,475.0,452.9,Basic,0
1270418,26.6,220.8,187.3,Premium,1
1270419,293.1,147.5,164.3,Premium,1
1270420,386.3,464.6,125.7,Family,0
1270421,152.1,38.4,386.7,Basic,0
1270422,342.0,174.8,290.2,Premium,1
1270423,384.9,239.5,89.5,Premium,1
1270424,422.2,271.4,180.3,Basic,1
1270425,460.3,103.2,247.7,Premium,1
1270426,439.6,401.3,250.8,Premium,0
1270427,165.1,230.5,180.1,Family,1
1270428,65.2,215.5,,Premium,0
1270429,433.5,420.0,279.0,Basic,1
1270430,27.4,425.6,354.1,Family,1
1270431,393.9,82.6,179.6,Family,0
1270432,225.6,309.2,161.0,Family,1
1270433,142.7,282.5,121.8,Basic,1
1270434,173.4,473.5,240.1,Family,0
1270435,467.3,150.4,401.8,Basic,0
1270436,49.0,375.6,490.7,Family,1
1270437,492.2,216.5,293.1,Basic,0
1270438,130.0,463.7,273.8,Basic,0
1270439,275.8,188.6,130.5,Family,1
1270440,437.4,126.3,63.5,Family,0
1270441,266.1,184.6,218.5,Basic,1
1270442,281.3,284.7,,Premium,0
1270443,58.8,398.1,254.7,Basic,0
1270444,123.5,105.6,83.8,Basic,1
1270445,448.3,303.3,490.6,Basic,0
1270446,410.8,114.4,142.7,Premium,1
1270447,456.7,10.3,456.4,Family,0
1270448,108.1,330.8,118.0,Family,1
1270449,479.4,208.7,412.1,Basic,1
1270450,350.8,262.4,223.1,Premium,1
1270451,346.2,305.2,221.9,Premium,1
1270452,347.1,427.8,496.2,Family,1
1270453,27.5,399.4,270.6,Premium,0
1270454,498.0,413.5,98.6,Premium,0
1270455,292.1,322.4,59.0,Family,1
1270456,261.7,411.5,313.1,Family,0
1270457,446.6,333.4,298.7,Basic,0
1270458,82.0,448.3,158.4,Premium,1
1270459,189.5,196.6,385.0,Family,0
1270460,428.7,334.0,45.1,Family,1
1270461,117.4,302.1,159.8,Family,1
1270462,233.7,59.0,175.4,Family,1
1270463,277.6,241.5,229.5,Basic,0
1270464,499.1,463.5,162.2,Premium,0
1270465,328.0,328.0,187.5,Family,1
1270466,143.9,479.3,364.1,Premium,1
1270467,90.9,51.7,180.7,Family,0
1270468,485.5,296.8,97.5,Family,1
1270469,125.8,213.7,180.6,Family,0
1270470,466.1,257.2,183.5,Family,1
1270471,123.4,89.2,99.5,Premium,0
1270472,278.8,78.1,270.0,Family,1
1270473,136.1,158.2,129.3,Basic,0
1270474,360.9,64.5,296.4,Basic,1
1270475,293.1,378.5,31.3,Premium,0
1270476,392.9,15.1,242.8,Basic,1
1270477,63.7,216.6,452.9,Basic,0
1270478,254.8,271.3,59.7,Premium,1
1270479,254.7,218.6,459.5,Family,0
1270480,316.5,136.8,197.4,Family,0
1270481,315.6,285.9,446.3,Basic,1
1270482,30.9,366.8,234.9,Family,1
1270483,462.6,365.1,102.2,Family,0
1270484,161.9,496.5,47.0,Basic,0
1270485,41.4,197.0,236.3,Premium,1
1270486,481.0,246.7,246.7,Family,1
1270487,443.9,25.7,126.8,Basic,1
1270488,309.4,287.6,489.1,Basic,0
1270489,455.8,314.9,332.8,Family,1
1270490,59.2,50.3,345.1,Basic,0
1270491,431.8,194.9,291.6,Family,0
1270492,196.2,221.4,496.4,Premium,1
1270493,336.3,389.7,212.9,Family,1
1270494,67.6,268.8,452.9,Family,1
1270495,444.8,404.5,119.2,Basic,1
1270496,483.8,464.3,36.8,Family,1
1270497,108.7,280.4,237.6,Premium,0
1270498,71.2,109.7,497.3,Premium,1
1270499,81.9,397.6,201.7,Basic,1
1270500,342.2,93.9,446.1,Basic,0
1270501,300.0,460.4,23.0,Basic,1
1270502,456.1,184.0,31.1,Basic,1
1270503,270.0,349.8,63.4,Premium,0
1270504,316.0,110.1,24.8,Premium,1
1270505,69.8,16.1,95.8,Premium,0
1270506,254.5,182.9,109.5,Family,0
1270507,220.6,121.1,223.6,Family,1
1270508,439.9,154.9,292.9,Basic,0
1270509,128.7,481.2,386.6,Family,1
1270510,148.0,479.7,144.2,Premium,0
1270511,85.2,53.4,120.8,Family,0
1270512,323.0,200.6,294.4,Premium,0
1270513,238.7,120.6,345.1,Basic,0
1270514,248.1,179.1,86.8,Family,0
1270515,100.7,19.7,49.2,Premium,1
1270516,139.0,13.4,161.8,Family,1
1270517,227.6,38.2,334.5,Basic,1
1270518,164.1,93.3,63.7,Family,0
1270519,54.8,204.4,53.8,Basic,1
1270520,296.1,411.4,451.2,Basic,0
1270521,356.9,244.7,35.7,Premium,0
1270522,283.0,24.4,463.5,Premium,1
1270523,493.3,242.3,441.4,Basic,0
1270524,76.1,442.2,482.9,Family,0
1270525,257.8,470.5,439.3,Premium,0
1270526,451.4,449.9,258.4,Premium,0
1270527,80.0,442.4,420.0,Premium,1
1270528,211.0,18.4,318.1,Premium,1
1270529,104.8,57.2,336.4,Family,0
1270530,337.1,88.1,488.9,Family,1
1270531,418.1,452.2,297.7,Family,0
1270532,91.3,221.2,109.7,Premium,1
1270533,269.7,487.2,268.9,Family,1
1270534,385.3,479.5,67.1,Premium,1
1270535,142.3,370.6,380.5,Premium,0
1270536,83.5,17.4,399.1,Family,0
1270537,282.4,298.6,315.6,Premium,0
1270538,17.0,249.5,338.2,Basic,0
1270539,175.3,362.4,439.1,Family,1
1270540,183.3,313.9,424.9,Basic,1
1270541,75.9,103.5,441.3,Family,1
1270542,404.9,161.5,143.6,Basic,1
1270543,357.1,454.1,110.5,Basic,0
1270544,381.9,462.4,136.3,Basic,0
1270545,473.6,129.3,328.8,Premium,1
1270546,498.2,358.8,16.9,Basic,1
1270547,155.4,200.3,96.9,Premium,0
1270548,213.4,374.6,172.4,Premium,1
1270549,50.8,19.2,102.1,Family,0
1270550,135.8,230.2,435.4,Premium,1
1270551,423.0,142.1,477.0,Basic,1
1270552,45.0,252.5,174.0,Basic,1
1270553,424.7,73.0,99.6,Family,0
1270554,274.8,119.7,394.8,Family,0
1270555,365.0,57.8,424.6,Basic,0
1270556,172.6,297.9,156.3,Family,0
1270557,433.2,277.5,143.4,Basic,1
1270558,265.7,151.0,17.8,Premium,1
1270559,224.2,431.6,354.6,Basic,0
1270560,67.0,143.9,251.6,Basic,1
1270561,390.1,237.0,249.1,Basic,1
1270562,386.2,145.7,367.3,Basic,0
1270563,353.8,207.4,470.1,Basic,1
1270564,161.2,120.4,259.4,Basic,0
1270565,205.8,90.5,126.2,Family,1
1270566,356.1,60.4,20.8,Basic,1
1270567,348.6,11.6,461.9,Premium,0
1270568,162.3,14.2,50.3,Family,0
1270569,261.1,497.4,274.7,Basic,1
1270570,286.7,411.5,237.1,Premium,1
1270571,153.9,129.0,368.5,Family,1
1270572,216.1,494.5,247.2,Premium,0
1270573,280.2,312.2,35.0,Premium,0
1270574,474.1,240.5,354.9,Family,0
1270575,58.2,125.8,465.1,Basic,1
1270576,246.3,127.0,89.6,Family,1
1270577,406.5,181.8,34.4,Premium,0
1270578,402.7,48.0,96.5,Basic,0
1270579,296.3,137.1,157.1,Basic,0
1270580,330.8,380.6,223.4,Basic,0
1270581,371.1,422.8,462.6,Basic,1
1270582,204.4,433.8,355.2,Basic,1
1270583,240.7,205.5,372.2,Family,1
1270584,228.1,384.4,360.0,Family,0
1270585,372.9,261.7,396.1,Basic,0
1270586,227.0,320.4,450.6,Basic,0
1270587,161.9,331.3,190.8,Family,0
1270588,258.3,169.7,62.5,Family,0
1270589,339.6,159.7,301.3,Family,0
1270590,432.0,113.4,137.5,Family,0
1270591,428.0,23.8,74.2,Family,0
1270592,124.2,62.2,320.4,Premium,1
1270593,428.4,403.3,369.1,Basic,0
1270594,405.4,277.5,349.4,Premium,0
1270595,47.5,91.0,480.5,Premium,0
1270596,407.7,344.4,70.1,Basic,1
1270597,498.0,88.5,488.8,Basic,1
1270598,261.6,255.3,160.7,Family,0
1270599,97.3,100.3,138.3,Premium,0
1270600,76.8,172.0,486.0,Premium,1
1270601,240.5,217.3,71.1,Premium,1
1270602,245.7,367.8,,Premium,0
1270603,140.2,419.3,406.6,Basic,1
1270604,120.3,72.1,27.5,Family,0
1270605,48.7,14.5,,Family,1
1270606,140.9,127.4,59.8,Premium,1
1270607,484.2,496.5,401.4,Basic,0
1270608,457.3,327.5,387.4,Family,1
1270609,46.7,282.5,98.4,Family,0
1270610,90.1,453.3,447.1,Basic,1
1270611,299.6,324.2,293.7,Family,0
1270612,208.6,17.0,265.1,Premium,0
1270613,329.5,146.5,396.8,Family,0
1270614,358.9,148.6,227.4,Basic,1
1270615,96.9,245.4,209.5,Family,1
1270616,141.7,365.3,436.3,Basic,1
1270617,21.3,61.4,340.9,Premium,1
1270618,488.1,145.7,214.5,Premium,0
1270619,164.1,225.0,188.8,Basic,1
1270620,297.0,315.9,330.0,Basic,1
1270621,461.5,15.0,170.3,Basic,0
1270622,473.9,50.4,128.1,Family,0
1270623,14.9,44.4,22.0,Basic,0
1270624,375.6,178.6,388.8,Basic,0
1270625,102.8,347.2,317.0,Family,0
1270626,268.6,494.5,489.5,Basic,1
1270627,14.9,167.1,53.9,Family,1
1270628,168.6,241.4,270.4,Family,1
1270629,340.4,181.3,223.4,Basic,0
1270630,294.5,176.4,389.8,Basic,1
1270631,169.1,145.2,75.4,Family,0
1270632,28.9,160.9,65.1,Basic,0
1270633,282.9,480.2,279.1,Basic,1
1270634,373.7,98.3,468.1,Basic,1
1270635,63.2,349.6,318.8,Family,0
1270636,423.2,215.7,178.9,Basic,0
1270637,85.0,309.9,377.2,Family,1
1270638,397.9,37.4,200.4,Family,0
1270639,288.1,326.6,173.0,Premium,0
1270640,95.9,200.1,266.0,Family,0
1270641,383.9,275.4,156.9,Family,0
1270642,458.6,104.4,496.5,Family,1
1270643,172.3,346.1,123.2,Premium,0
1270644,410.3,186.9,53.3,Family,0
