DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1660355,198.1,191.1,181.7,189.1,Low
1660356,87.5,29.9,441.6,94.5,High
1660357,412.8,,16.5,200.4,Medium
1660358,464.1,188.2,88.4,328.8,High
1660359,468.7,362.2,118.6,315.4,Low
1660360,22.1,154.7,499.6,17.1,Medium
1660361,257.5,338.6,154.8,398.3,High
1660362,32.6,13.7,364.0,155.2,Low
1660363,411.1,31.9,209.4,24.8,Medium
1660364,83.5,496.1,45.0,361.4,Low
1660365,362.6,355.7,112.2,89.6,High
1660366,98.5,366.7,69.1,158.4,High
1660367,333.4,371.4,205.5,200.6,Medium
1660368,149.9,341.8,219.7,188.9,High
1660369,197.9,468.0,53.2,458.8,Medium
1660370,392.3,322.4,91.6,403.6,High
1660371,69.7,390.3,92.9,448.8,Medium
1660372,92.3,132.0,341.9,186.0,High
1660373,389.9,70.5,246.7,450.7,Low
1660374,46.5,461.2,472.7,288.9,Low
1660375,103.7,283.5,447.7,215.0,Medium
1660376,446.9,406.2,171.8,291.4,Low
1660377,434.2,47.2,269.5,143.9,Low
1660378,56.7,411.8,248.5,454.6,High
1660379,99.7,294.8,368.3,391.0,Medium
1660380,493.3,38.7,435.3,489.9,Medium
1660381,417.2,55.6,416.5,283.2,High
1660382,454.2,141.1,83.9,432.4,High
1660383,442.2,454.3,21.1,348.5,Low
1660384,299.4,93.5,194.8,57.0,Low
1660385,49.6,498.4,277.0,452.4,High
1660386,115.1,87.4,28.2,376.5,Medium
1660387,130.3,446.0,379.2,343.8,High
1660388,280.4,86.0,294.7,342.2,High
1660389,99.7,255.1,42.9,138.2,High
1660390,325.2,164.2,492.0,246.6,Low
1660391,462.4,286.8,138.4,475.6,Low
1660392,73.5,99.4,185.6,434.5,High
1660393,302.5,55.0,382.2,140.4,High
1660394,255.2,497.3,461.3,228.1,Low
1660395,39.7,159.5,188.3,471.2,High
1660396,205.4,423.8,352.1,338.3,Medium
1660397,286.4,244.3,424.0,288.8,Low
1660398,42.7,111.5,78.6,448.7,Medium
1660399,241.7,152.1,390.3,214.4,Medium
1660400,445.3,102.7,123.2,176.4,High
1660401,458.6,250.9,265.1,256.1,High
1660402,333.7,195.6,395.0,359.2,Medium
1660403,497.0,59.5,465.9,412.7,High
1660404,206.0,181.5,410.4,312.5,High
1660405,227.6,262.2,297.4,300.6,Low
1660406,145.1,219.8,154.3,413.2,Low
1660407,462.4,466.9,333.0,159.0,Low
1660408,57.5,256.1,217.9,452.1,High
1660409,206.5,348.8,147.6,485.7,Medium
1660410,476.8,367.3,56.9,389.2,Medium
1660411,184.9,247.7,57.2,74.4,Medium
1660412,384.5,76.5,346.9,338.4,Medium
1660413,340.4,489.8,87.6,258.2,High
1660414,491.3,455.2,18.2,298.8,Low
1660415,175.3,92.0,383.5,137.2,Medium
1660416,410.3,162.0,53.2,388.1,Low
1660417,470.0,101.1,12.7,31.8,Medium
1660418,436.4,242.3,303.2,261.5,High
1660419,455.5,497.4,162.4,265.3,High
1660420,420.2,154.2,320.4,399.3,Low
1660421,115.4,65.5,472.0,496.5,High
1660422,188.4,173.8,170.7,182.1,High
1660423,71.6,55.8,194.1,236.4,Low
1660424,240.8,120.2,482.7,131.3,High
1660425,243.3,127.4,270.6,379.6,Medium
1660426,190.1,187.2,301.7,43.6,Low
1660427,419.4,414.9,416.2,130.7,High
1660428,63.5,423.6,36.1,58.2,Medium
1660429,178.6,20.8,444.2,459.4,High
1660430,55.5,116.8,163.1,110.7,Low
1660431,451.9,64.5,80.6,178.4,High
1660432,379.5,17.2,276.9,53.4,High
1660433,378.4,202.0,473.5,272.3,High
1660434,233.3,25.0,472.5,54.8,Medium
1660435,476.5,205.9,63.3,393.1,High
1660436,330.8,166.8,270.2,470.9,Medium
1660437,435.2,381.0,185.7,279.0,Medium
1660438,11.8,422.9,49.6,366.9,Low
1660439,394.7,462.1,286.1,278.0,Low
1660440,435.8,351.6,219.3,448.8,High
1660441,11.8,57.6,189.1,205.2,High
1660442,490.9,291.0,408.6,38.7,Medium
1660443,472.8,211.9,259.7,47.6,Low
1660444,205.8,396.2,333.0,283.2,Medium
1660445,443.7,42.4,84.4,219.1,High
1660446,16.1,324.4,326.7,166.8,High
1660447,483.1,141.1,244.1,316.2,Low
1660448,396.2,188.1,67.3,287.5,Low
1660449,71.7,365.0,349.8,137.2,Medium
1660450,23.4,185.8,264.1,241.5,Medium
1660451,339.0,204.3,435.5,464.8,Medium
1660452,240.5,329.2,256.5,275.9,Low
1660453,148.2,477.9,331.5,339.7,Medium
1660454,148.3,145.8,21.5,244.6,Low
1660455,478.6,430.8,435.8,421.2,Medium
1660456,233.7,96.6,361.1,285.8,High
1660457,128.4,135.4,55.3,137.7,Medium
1660458,26.3,282.0,44.8,153.9,High
1660459,244.8,227.7,92.0,62.0,High
1660460,177.7,367.5,327.5,212.1,Low
1660461,26.3,365.5,30.5,394.5,High
1660462,394.4,29.2,273.8,105.0,High
1660463,40.6,69.4,38.1,78.3,Low
1660464,239.6,407.6,88.3,404.9,Medium
1660465,49.8,36.4,215.9,269.7,High
1660466,105.3,491.7,286.4,492.5,Low
1660467,413.3,434.0,338.0,348.3,Medium
1660468,400.0,314.8,166.8,105.6,Medium
1660469,200.6,323.3,44.4,432.9,Medium
1660470,362.9,266.9,451.8,191.9,High
1660471,173.6,276.4,262.2,284.2,Medium
1660472,327.5,102.4,389.5,164.1,Low
1660473,278.2,387.4,205.5,63.7,High
1660474,381.0,386.8,350.1,285.0,Medium
1660475,478.8,495.5,406.3,163.9,High
1660476,162.7,204.0,101.8,472.8,Low
1660477,66.7,301.7,141.4,68.8,High
1660478,247.7,416.6,326.0,313.1,High
1660479,226.3,448.6,155.4,496.6,Low
1660480,302.6,153.3,336.8,477.8,Medium
1660481,158.5,295.2,197.1,276.3,High
1660482,267.8,391.4,312.0,273.0,High
1660483,174.3,149.7,87.4,179.1,High
1660484,52.3,251.7,494.6,319.8,High
1660485,242.4,302.0,15.9,254.1,Low
1660486,352.4,252.0,196.0,150.2,Medium
1660487,497.3,236.7,438.3,363.3,Low
1660488,21.0,192.9,200.1,44.5,Medium
1660489,80.8,21.7,369.3,456.5,Low
1660490,493.7,414.0,111.6,155.5,Low
1660491,196.4,361.9,405.7,437.8,High
1660492,267.8,347.4,40.0,14.7,High
1660493,53.3,137.4,66.5,441.6,Low
1660494,238.6,31.3,183.3,144.2,High
1660495,127.8,10.8,172.8,125.3,High
1660496,25.3,89.5,443.8,258.0,Medium
1660497,482.4,206.0,266.7,451.9,Medium
1660498,238.3,163.6,137.7,40.0,Low
1660499,267.6,126.0,230.5,476.5,High
1660500,224.8,489.7,427.9,89.1,High
1660501,293.2,87.1,401.3,459.4,Medium
1660502,89.4,330.5,385.4,31.5,Low
1660503,340.2,344.1,219.3,39.7,High
1660504,256.5,304.2,485.9,36.7,High
1660505,99.0,156.9,396.8,86.0,High
1660506,111.9,23.0,315.1,291.7,High
1660507,410.3,259.9,37.7,390.2,Medium
1660508,298.4,282.0,391.3,155.0,High
1660509,69.7,147.4,41.9,274.2,Medium
1660510,274.3,,86.5,114.6,Medium
1660511,32.7,288.5,348.4,495.4,Low
1660512,189.0,247.6,360.2,326.1,Medium
1660513,284.2,378.4,30.1,264.2,High
1660514,488.5,492.5,119.2,455.3,Medium
1660515,288.0,469.7,247.9,173.0,Low
1660516,385.6,430.6,307.9,317.4,Low
1660517,246.8,436.6,115.6,274.3,Low
1660518,10.8,462.9,218.1,73.6,Medium
1660519,413.5,230.4,28.9,309.2,Medium
1660520,314.4,162.0,18.5,265.1,Low
1660521,188.2,181.9,22.9,239.5,Low
1660522,186.8,17.4,167.4,344.4,High
1660523,287.0,170.6,54.7,87.0,Medium
1660524,349.1,53.7,431.1,336.2,Medium
1660525,93.1,415.3,21.8,187.0,High
1660526,414.7,,182.8,78.7,Low
1660527,69.8,33.8,311.2,72.9,High
1660528,404.4,351.1,354.6,458.8,Low
1660529,195.1,281.1,468.8,200.4,High
1660530,455.2,151.6,437.0,81.5,Low
1660531,396.8,163.3,350.1,21.2,High
1660532,235.2,418.0,460.3,351.8,Medium
1660533,311.1,51.5,11.7,480.0,High
1660534,10.1,102.3,102.5,65.6,Low
1660535,384.4,272.6,188.2,28.4,Low
1660536,296.2,458.5,174.3,214.1,Medium
1660537,323.2,98.8,238.4,216.7,High
1660538,311.3,486.2,102.7,81.5,Low
1660539,133.3,140.0,385.2,327.9,High
1660540,88.2,380.9,162.3,349.4,Medium
1660541,497.2,263.4,193.4,437.0,Medium
1660542,206.0,22.9,152.8,263.6,Low
1660543,15.8,129.1,426.8,261.9,Medium
1660544,281.8,243.8,499.4,367.2,Low
1660545,182.9,350.9,197.1,440.8,Medium
1660546,140.7,105.0,259.7,482.4,High
1660547,176.6,132.9,169.5,285.9,High
1660548,150.5,351.2,372.3,325.6,High
1660549,13.3,240.6,396.2,426.8,Medium
1660550,363.2,90.6,499.1,20.6,Medium
1660551,140.9,154.7,130.2,260.4,Medium
1660552,380.2,235.7,158.5,172.3,Low
1660553,336.1,73.8,196.6,307.6,Low
1660554,379.1,336.4,482.7,490.2,High
1660555,355.2,437.8,178.7,369.9,High
1660556,213.5,202.6,486.9,481.6,Low
1660557,116.8,108.1,48.6,271.2,Low
1660558,372.9,448.7,475.0,109.5,Low
1660559,154.7,129.0,76.9,402.4,Medium
1660560,98.9,243.5,210.9,385.9,High
1660561,29.6,138.4,257.6,171.7,Medium
1660562,26.9,447.2,369.2,435.7,Medium
1660563,40.8,396.6,186.0,111.6,Medium
1660564,192.4,133.2,452.2,28.4,Medium
1660565,448.2,146.0,78.8,77.8,Medium
1660566,11.4,466.8,14.8,469.1,High
1660567,397.3,64.6,443.5,267.4,High
1660568,324.5,483.9,112.8,55.8,High
1660569,290.2,31.8,166.4,225.1,High
1660570,198.9,346.5,465.9,375.9,Medium
1660571,159.9,195.8,46.2,405.4,Medium
1660572,236.8,334.9,255.4,68.4,Medium
1660573,377.0,358.1,113.0,101.4,Medium
1660574,441.6,235.6,349.0,346.5,Low
1660575,346.4,495.4,71.9,365.3,High
1660576,156.0,238.7,348.3,75.7,Low
1660577,20.5,330.6,107.0,27.8,Medium
1660578,104.3,10.8,310.8,58.9,High
1660579,97.7,117.1,186.6,76.2,Low
1660580,398.0,228.5,33.7,92.4,Low
1660581,51.3,122.4,82.7,237.7,Low
1660582,293.9,270.1,297.1,316.3,High
1660583,146.8,39.6,201.1,374.4,Medium
1660584,118.8,149.1,380.9,297.6,High
1660585,330.1,269.7,60.1,233.3,High
1660586,133.9,270.0,445.5,418.2,Low
1660587,127.1,260.6,128.5,138.2,Medium
1660588,81.9,237.7,21.4,53.2,Medium
1660589,146.4,436.7,276.3,211.6,Low
1660590,340.8,476.9,226.7,155.2,Low
1660591,106.6,139.8,290.2,171.5,High
1660592,64.2,270.4,363.0,136.7,Low
1660593,14.7,134.9,124.7,20.3,Medium
1660594,67.4,162.5,476.7,313.8,High
1660595,117.1,289.7,336.5,292.3,High
1660596,414.9,199.6,255.8,52.3,Low
1660597,413.2,404.2,34.8,260.0,Medium
1660598,103.2,499.8,90.1,146.1,High
1660599,14.0,51.6,39.5,351.6,Medium
1660600,423.4,159.8,30.8,233.7,Low
1660601,385.1,387.2,262.4,183.9,Medium
1660602,196.6,115.8,444.3,111.2,Medium
1660603,429.8,10.0,147.0,174.2,High
1660604,335.9,125.5,385.5,354.7,High
1660605,456.1,326.3,354.6,104.0,High
