CustomerID,TotalPurchases,AvgOrderValue,Tenure_Months,ChurnRisk,CustomerLifetimeValue
1110126,243.5,402.2,165.8,465.2,96.5
1110127,232.8,464.4,194.7,218.8,355.1
1110128,71.2,189.4,462.8,109.3,18.7
1110129,212.1,311.2,54.7,368.7,401.9
1110130,143.8,230.7,85.4,126.9,293.8
1110131,179.9,194.4,73.9,144.0,256.7
1110132,487.4,310.3,419.8,386.6,426.2
1110133,115.6,103.9,28.6,201.3,176.9
1110134,344.6,44.4,34.0,13.1,481.1
1110135,25.6,274.0,285.8,237.8,63.5
1110136,419.3,296.5,229.0,347.5,96.5
1110137,353.8,249.3,150.1,432.6,364.9
1110138,483.3,423.9,207.2,38.6,162.8
1110139,300.0,328.0,365.4,433.7,158.6
1110140,116.5,430.0,457.4,161.4,474.4
1110141,362.4,398.2,316.1,204.4,218.4
1110142,25.1,494.0,468.9,64.9,45.0
1110143,215.2,481.0,439.6,382.2,115.4
1110144,147.8,292.3,407.6,406.9,130.9
1110145,62.1,133.1,270.5,161.6,56.7
1110146,218.9,172.0,21.2,209.9,372.5
1110147,421.9,421.2,480.1,335.3,275.2
1110148,64.1,126.3,239.7,498.9,423.0
1110149,493.5,60.4,303.3,57.6,302.4
1110150,124.3,20.0,218.3,209.2,194.2
1110151,363.5,490.2,476.4,253.8,486.7
1110152,333.8,390.7,318.7,160.5,288.6
1110153,48.1,36.6,272.9,108.8,325.6
1110154,351.7,162.6,294.3,463.3,486.8
1110155,140.0,225.7,205.9,316.9,62.3
1110156,451.9,298.2,169.3,149.0,345.1
1110157,410.9,264.9,395.5,456.1,385.2
1110158,205.6,444.6,283.6,428.5,12.6
1110159,411.9,148.1,27.6,332.7,295.8
1110160,106.9,289.8,91.2,34.0,190.4
1110161,266.0,122.2,300.8,126.2,390.9
1110162,212.1,284.2,474.5,132.7,325.8
1110163,463.7,403.0,259.9,492.1,315.2
1110164,414.4,94.5,238.6,234.0,392.0
1110165,255.5,76.2,406.6,466.2,200.1
1110166,67.2,175.5,230.9,160.2,347.4
1110167,15.7,102.0,212.9,464.8,491.1
1110168,457.4,53.4,407.9,218.8,139.7
1110169,261.1,346.9,374.8,85.0,252.3
1110170,423.1,454.0,493.7,382.4,362.8
1110171,56.5,148.9,454.9,56.8,151.1
1110172,403.7,64.6,210.3,251.3,229.7
1110173,40.5,363.5,294.0,285.2,203.8
1110174,321.4,187.6,373.6,452.2,54.0
1110175,484.7,144.0,218.5,341.8,189.8
1110176,204.7,253.8,228.5,364.2,73.4
1110177,333.2,118.8,205.1,150.9,42.4
1110178,115.3,98.1,125.3,465.3,383.0
1110179,446.0,271.1,75.5,145.1,472.7
1110180,493.4,152.6,376.5,457.0,458.2
1110181,372.0,288.6,79.7,68.0,31.9
1110182,324.3,200.5,212.0,434.7,178.7
1110183,133.6,385.2,298.1,89.0,37.5
1110184,243.1,433.0,71.0,90.8,82.7
1110185,141.3,355.9,89.3,28.6,119.3
1110186,435.4,159.3,186.4,462.0,106.1
1110187,140.8,443.5,189.9,63.4,279.0
1110188,486.8,375.9,241.1,154.8,119.1
1110189,114.6,398.9,60.7,18.9,16.0
1110190,155.9,432.1,389.7,257.1,343.8
1110191,371.0,418.6,15.3,479.0,53.6
1110192,16.3,419.0,415.7,347.1,281.4
1110193,24.8,422.7,487.5,212.1,290.4
1110194,369.6,424.9,130.1,234.7,449.8
1110195,254.1,101.6,281.3,208.1,77.1
1110196,116.9,154.7,281.0,16.9,257.4
1110197,14.4,28.2,181.9,396.9,184.3
1110198,426.8,142.4,162.8,334.7,360.9
1110199,272.8,455.5,196.8,416.7,385.7
1110200,364.5,490.7,461.9,313.3,15.1
1110201,334.2,486.2,445.1,240.0,31.0
1110202,421.0,183.1,177.2,410.0,34.3
1110203,200.2,57.1,406.5,112.7,74.1
1110204,218.8,473.7,115.3,442.3,378.7
1110205,415.8,347.0,42.0,342.4,428.5
1110206,239.8,67.1,144.2,251.4,250.5
1110207,411.8,184.4,153.7,206.2,49.6
1110208,16.9,168.1,190.1,106.1,257.1
1110209,204.4,109.4,94.7,138.1,27.0
1110210,72.9,221.1,324.9,309.5,412.7
1110211,67.9,468.9,261.8,221.9,197.6
1110212,110.9,182.4,44.2,170.9,66.2
1110213,376.3,229.4,479.1,69.6,263.5
1110214,465.7,459.2,430.3,283.9,450.1
1110215,196.5,349.0,387.3,366.1,43.6
1110216,235.7,408.9,323.7,157.4,146.7
1110217,437.9,492.8,32.1,465.0,156.0
1110218,409.1,471.1,38.1,389.0,430.7
1110219,22.2,290.3,364.6,193.0,165.5
1110220,437.8,472.6,250.7,134.5,469.9
1110221,306.2,122.0,45.2,181.3,111.1
1110222,263.1,433.4,149.9,361.1,213.9
1110223,298.7,282.4,474.4,152.9,301.7
1110224,401.9,113.7,28.8,84.2,404.8
1110225,94.9,19.9,368.4,283.5,88.3
1110226,101.6,293.7,426.8,430.7,363.2
1110227,136.5,255.6,178.5,431.4,168.5
1110228,35.0,302.2,454.2,280.5,73.8
1110229,280.8,120.3,170.3,26.2,222.3
1110230,182.4,65.9,488.8,156.5,18.7
1110231,459.3,448.7,59.7,455.9,44.9
1110232,243.5,369.8,307.3,18.6,414.6
1110233,61.2,380.2,305.6,23.4,236.7
1110234,84.7,448.7,469.8,228.4,363.5
1110235,144.0,163.4,362.2,369.2,101.6
1110236,393.0,485.0,405.9,187.8,51.1
1110237,202.6,46.6,489.7,109.2,253.8
1110238,401.5,400.1,175.8,366.4,328.7
1110239,222.2,209.8,254.4,100.9,254.6
1110240,50.0,310.6,308.0,229.0,20.1
1110241,15.2,99.6,59.3,205.6,439.0
1110242,221.1,234.5,346.8,58.9,403.1
1110243,334.8,286.5,345.8,128.2,167.0
1110244,262.4,127.3,133.6,271.4,93.9
1110245,294.3,444.7,499.6,269.7,147.1
1110246,251.6,262.8,184.9,406.4,102.8
1110247,372.8,367.8,151.2,455.5,26.4
1110248,396.8,258.0,448.3,102.6,75.2
1110249,392.7,95.3,163.3,438.5,26.6
1110250,72.5,389.9,194.2,170.3,29.9
1110251,470.7,319.0,75.3,39.4,133.2
1110252,440.1,431.2,310.3,354.4,38.0
1110253,352.8,453.0,274.6,464.4,480.0
1110254,469.1,81.6,433.4,365.1,384.1
1110255,340.2,430.8,204.0,108.5,93.0
1110256,301.3,200.5,315.0,330.6,68.7
1110257,179.1,316.4,398.7,325.6,70.9
1110258,50.9,16.3,103.5,366.3,327.5
1110259,293.9,417.0,180.9,252.1,367.4
1110260,18.6,452.2,93.6,211.7,76.3
1110261,280.7,140.3,371.3,447.1,163.8
1110262,320.0,55.0,384.8,153.5,60.5
1110263,342.4,104.1,51.1,234.5,480.6
1110264,93.6,355.1,21.1,125.2,320.1
1110265,292.8,487.9,413.2,213.1,183.9
1110266,110.9,386.3,76.2,102.7,405.9
1110267,133.2,319.6,22.9,493.5,426.5
1110268,484.9,360.5,102.0,281.9,371.7
1110269,449.3,117.1,332.6,422.3,42.6
1110270,70.2,34.4,137.1,74.1,45.4
1110271,441.8,462.4,125.3,428.5,408.1
1110272,474.5,493.3,63.8,328.4,186.1
1110273,235.4,253.6,385.0,210.1,413.3
1110274,212.3,386.8,260.1,116.3,489.5
1110275,292.8,398.6,246.4,88.8,433.3
1110276,197.9,300.8,242.0,138.4,110.9
1110277,90.5,487.7,264.2,210.8,268.0
1110278,327.9,98.7,225.6,152.8,115.7
1110279,132.0,321.5,60.8,17.6,176.1
1110280,332.9,300.6,216.8,250.2,229.9
1110281,451.2,260.6,348.1,175.0,361.2
1110282,454.7,464.5,408.4,371.6,317.2
1110283,367.4,20.2,247.7,314.3,56.6
1110284,95.7,143.9,354.3,274.0,131.7
1110285,214.6,291.9,200.5,381.0,215.2
1110286,134.6,206.1,350.4,498.2,367.8
1110287,371.2,302.8,107.7,329.3,302.6
1110288,192.1,250.3,93.3,102.3,399.0
1110289,230.1,76.6,250.9,212.8,471.9
1110290,469.1,428.3,29.6,317.8,357.0
1110291,408.4,233.5,168.6,305.9,145.4
1110292,24.8,458.9,433.2,168.8,176.6
1110293,135.6,405.9,70.3,386.4,418.3
1110294,293.9,303.7,204.1,445.9,93.1
1110295,197.9,20.3,208.9,135.9,311.8
1110296,391.2,419.1,108.2,219.1,279.4
1110297,269.5,154.7,50.8,220.8,284.2
1110298,66.8,426.8,107.7,191.2,50.1
1110299,384.6,240.9,359.2,246.2,133.9
1110300,104.2,109.2,14.1,409.7,418.8
1110301,194.1,427.5,114.0,118.6,188.7
1110302,10.0,131.2,424.3,140.3,254.9
1110303,474.0,272.7,178.9,101.6,394.5
1110304,352.3,484.3,174.8,94.6,475.1
1110305,55.8,331.5,332.3,246.2,67.6
1110306,470.3,494.6,314.5,214.4,397.0
1110307,164.3,373.1,85.3,214.2,84.7
1110308,137.1,459.1,329.5,292.6,373.5
1110309,139.5,297.4,220.0,163.0,223.2
1110310,370.3,178.8,275.2,477.5,447.1
1110311,432.7,229.7,126.2,497.1,151.0
1110312,37.2,410.2,46.8,47.5,91.6
1110313,15.7,456.6,226.9,127.2,170.2
1110314,499.1,280.4,181.4,24.8,332.2
1110315,208.6,412.0,324.5,421.9,464.1
1110316,421.9,302.0,216.2,314.0,58.9
1110317,48.4,339.3,170.6,440.9,266.5
1110318,422.5,306.9,457.6,398.7,50.3
1110319,20.9,477.1,341.2,233.1,450.9
1110320,215.7,355.4,264.6,57.5,211.5
1110321,239.6,121.6,51.8,422.8,211.2
1110322,121.1,84.2,420.7,366.4,416.6
1110323,197.4,437.0,91.3,461.9,473.8
1110324,199.7,297.5,415.4,144.6,162.1
1110325,428.2,490.9,39.4,208.2,377.2
1110326,78.1,106.9,115.4,444.1,471.0
1110327,337.9,470.7,404.4,344.3,157.2
1110328,292.1,297.7,59.9,268.8,360.2
1110329,74.7,,97.3,139.1,179.3
1110330,90.5,214.7,352.9,324.9,446.0
1110331,215.4,327.4,289.6,38.8,457.7
1110332,15.5,205.8,359.0,311.6,409.1
1110333,115.8,315.5,361.6,444.1,483.9
1110334,167.4,490.2,71.5,212.8,286.9
1110335,410.7,45.8,142.8,44.0,281.5
1110336,421.7,,437.0,297.0,339.1
1110337,268.4,191.4,364.5,157.5,248.8
1110338,135.6,472.4,318.4,11.6,226.9
1110339,44.1,58.5,200.0,233.6,244.5
1110340,438.8,112.7,70.3,334.9,146.8
1110341,234.8,189.8,487.9,30.3,180.6
1110342,202.4,162.4,297.7,494.4,312.8
1110343,218.5,474.7,497.6,91.4,299.9
1110344,325.0,360.3,162.3,199.4,207.3
1110345,275.3,14.6,455.1,373.6,331.1
1110346,357.5,333.8,356.6,369.4,355.1
1110347,31.9,410.6,180.8,58.6,427.5
1110348,317.2,38.0,461.2,213.5,24.6
1110349,485.0,290.8,284.2,229.7,315.0
1110350,410.5,331.2,356.7,264.4,480.3
1110351,383.1,306.9,160.6,340.7,142.7
1110352,249.3,405.5,370.7,59.7,493.8
1110353,71.5,70.3,83.1,479.6,306.6
1110354,154.6,83.4,474.3,82.4,220.5
1110355,22.7,419.4,48.7,135.2,360.1
1110356,49.5,179.3,102.8,381.2,296.2
1110357,30.7,48.0,208.4,132.6,388.0
1110358,233.1,199.8,98.1,277.3,388.2
1110359,25.2,486.1,473.5,25.8,156.0
1110360,480.9,15.5,456.5,128.3,399.3
1110361,215.3,264.7,296.6,161.8,370.2
1110362,193.2,456.4,430.7,298.3,118.0
1110363,257.7,50.9,359.1,399.9,362.3
1110364,33.1,184.9,318.1,77.3,150.4
1110365,367.3,439.3,109.8,365.9,469.7
1110366,55.4,463.6,425.5,118.7,81.3
1110367,488.1,313.5,310.6,113.9,236.8
1110368,211.9,330.1,63.0,304.3,25.4
1110369,396.0,162.6,90.4,223.7,374.8
1110370,484.0,53.6,388.8,445.5,257.0
1110371,465.1,402.3,456.7,307.5,285.3
1110372,409.7,461.3,310.9,462.4,121.5
1110373,461.4,448.4,362.6,135.5,22.7
1110374,358.7,274.2,29.6,149.1,322.0
1110375,288.4,122.2,151.6,377.8,147.2
1110376,421.0,202.3,17.5,110.1,337.5
1110377,316.8,480.2,36.4,418.8,406.0
1110378,49.8,178.6,161.9,436.9,499.8
1110379,392.6,417.3,153.4,441.5,334.5
1110380,185.2,244.5,473.8,470.8,14.0
1110381,397.0,77.7,496.1,467.5,36.7
1110382,293.3,196.1,136.2,169.6,183.9
1110383,393.7,228.3,164.3,172.7,441.9
1110384,406.1,146.7,238.1,201.1,377.0
1110385,172.3,138.1,241.9,223.2,43.1
1110386,484.4,284.8,458.7,252.6,393.3
1110387,451.4,231.7,62.9,326.7,148.1
1110388,414.5,470.2,416.1,181.7,367.4
1110389,216.0,255.2,128.0,147.5,100.8
1110390,53.6,404.3,221.2,291.6,263.6
1110391,329.6,163.5,163.2,154.4,158.9
1110392,163.4,59.4,358.9,305.5,282.1
1110393,249.6,55.0,92.6,397.1,494.3
1110394,396.0,73.0,462.5,419.2,21.5
1110395,190.6,,450.5,387.1,127.9
1110396,475.4,112.7,278.1,266.7,332.7
1110397,142.2,233.7,461.7,103.8,42.2
1110398,71.5,414.9,42.3,480.7,290.2
1110399,368.3,161.1,377.2,402.4,147.2
1110400,66.8,,146.0,290.7,284.4
1110401,466.9,47.3,448.4,256.4,38.5
1110402,23.2,288.7,357.3,403.2,274.7
1110403,227.9,96.5,367.4,354.8,296.3
1110404,333.2,379.5,480.8,64.5,302.6
1110405,54.0,365.7,251.6,379.0,302.8
1110406,39.6,284.0,447.7,155.8,491.0
1110407,470.4,413.6,490.7,39.2,326.1
1110408,469.0,286.3,410.7,141.1,122.9
1110409,470.9,140.7,38.1,53.2,413.4
1110410,80.1,296.3,461.4,66.9,391.0
1110411,282.1,378.9,142.0,344.5,381.9
1110412,86.1,374.3,45.5,178.5,472.9
1110413,217.8,286.8,445.2,51.0,406.0
1110414,400.9,329.0,268.2,294.1,429.8
1110415,106.2,169.7,315.5,490.7,348.0
1110416,264.2,77.1,30.4,409.8,303.0
1110417,89.1,132.1,398.6,283.2,389.7
1110418,12.0,254.3,403.7,162.9,293.3
1110419,307.3,461.5,90.7,43.3,32.3
1110420,482.5,273.9,366.7,436.9,426.1
1110421,424.7,65.4,37.8,379.8,23.6
1110422,336.4,408.4,306.0,331.4,35.4
1110423,380.2,252.0,41.4,310.0,152.4
1110424,41.0,456.1,450.5,258.3,399.3
1110425,240.4,196.7,110.3,272.3,449.7
1110426,165.0,321.3,307.2,199.6,34.5
1110427,98.5,199.0,459.1,264.0,266.5
1110428,261.6,291.5,345.9,24.1,250.2
1110429,162.8,388.0,310.6,188.1,88.4
1110430,391.3,138.4,183.0,28.8,402.5
1110431,139.6,442.1,425.4,21.4,319.6
1110432,461.2,76.9,245.0,322.1,165.1
1110433,371.2,246.8,234.1,25.5,129.3
1110434,11.4,261.5,118.4,155.6,494.0
1110435,481.9,455.9,174.6,455.1,209.5
1110436,337.1,235.5,426.1,324.9,202.9
1110437,60.6,113.8,282.3,39.0,99.3
1110438,418.9,221.8,235.2,320.5,186.2
1110439,170.1,256.2,341.2,383.6,353.2
1110440,358.1,464.2,189.9,73.7,185.0
1110441,266.6,311.1,93.2,195.3,50.8
1110442,21.5,207.1,165.1,476.6,158.8
1110443,27.3,289.6,366.9,40.3,332.9
1110444,351.8,267.0,48.9,82.8,352.4
1110445,155.8,285.4,414.3,215.8,18.4
1110446,162.3,162.6,285.0,253.2,139.7
1110447,88.9,119.0,48.8,426.5,296.7
1110448,498.6,479.6,128.4,143.4,478.5
1110449,130.1,146.7,343.4,48.4,220.6
1110450,493.3,349.4,48.1,300.3,238.7
1110451,159.2,356.2,165.0,262.8,471.9
1110452,137.4,216.7,230.4,45.3,268.6
1110453,217.1,21.9,84.8,59.5,437.1
1110454,266.2,295.1,491.3,61.1,153.8
1110455,191.2,185.9,293.0,262.1,108.5
1110456,114.3,357.5,417.2,58.4,343.3
1110457,72.4,471.3,248.1,71.4,148.9
1110458,131.7,101.2,84.2,104.0,376.5
1110459,257.7,79.9,224.0,291.5,336.5
1110460,40.2,313.1,219.8,230.5,202.4
1110461,157.3,298.6,402.5,370.8,24.4
1110462,323.5,493.7,118.3,107.1,80.4
1110463,275.5,445.3,25.0,376.7,457.2
1110464,240.2,321.0,378.2,346.6,104.8
1110465,268.8,200.9,358.5,124.7,247.8
1110466,374.7,135.5,266.0,271.0,67.9
1110467,199.9,259.4,166.2,180.9,325.4
1110468,341.3,440.4,137.3,52.6,487.7
1110469,434.0,360.1,427.1,446.6,36.2
1110470,307.2,345.0,171.4,188.6,302.8
1110471,365.1,63.3,401.1,385.4,215.8
1110472,26.4,386.2,373.6,375.7,224.9
1110473,230.4,288.6,459.5,433.1,28.5
1110474,192.1,278.3,349.0,173.2,55.1
1110475,82.4,252.6,385.9,218.9,290.9
1110476,260.5,137.5,427.8,382.5,206.7
1110477,14.9,72.2,455.2,495.4,352.0
1110478,427.1,402.1,487.6,302.8,118.1
1110479,282.9,315.1,12.3,240.9,460.6
1110480,199.5,338.1,459.6,362.9,123.4
1110481,326.4,449.5,177.1,226.4,55.6
1110482,383.7,131.4,83.0,390.9,455.5
1110483,131.7,72.1,115.0,315.8,206.1
1110484,208.1,157.3,343.9,202.1,492.6
1110485,97.7,163.6,361.8,438.5,155.6
1110486,333.6,112.1,444.7,297.3,237.4
1110487,499.7,386.1,150.4,246.2,111.2
1110488,26.0,141.0,421.0,58.8,91.3
1110489,77.6,357.6,172.2,474.4,59.1
1110490,113.1,280.1,493.7,457.1,410.8
1110491,31.5,71.3,103.5,282.6,78.6
1110492,162.6,162.5,33.9,456.9,381.4
1110493,82.5,278.3,369.4,207.5,125.1
1110494,249.4,224.4,77.4,314.0,204.3
1110495,197.3,321.2,405.0,112.0,280.2
1110496,268.0,186.1,396.1,144.1,426.1
1110497,43.3,345.2,470.4,50.3,238.0
1110498,177.3,171.6,423.4,69.5,328.5
1110499,329.3,342.8,283.6,496.7,340.8
1110500,311.0,454.4,478.2,408.4,374.4
1110501,117.7,357.5,251.9,41.2,158.3
1110502,177.3,406.3,208.2,185.2,253.1
1110503,139.0,426.3,284.1,275.2,406.1
1110504,20.3,352.4,391.2,383.2,431.6
1110505,70.4,141.8,60.5,195.0,95.6
1110506,243.6,284.0,31.5,426.1,114.3
1110507,247.2,435.8,457.0,163.5,247.9
1110508,250.5,498.9,156.2,348.7,334.7
1110509,496.3,453.8,442.6,40.6,104.8
1110510,303.2,485.9,53.8,337.5,452.6
1110511,159.7,395.7,278.4,456.4,60.8
1110512,428.2,58.2,416.8,154.3,484.1
1110513,375.7,472.4,201.7,99.1,477.8
1110514,154.4,365.7,385.7,179.0,473.6
1110515,421.9,265.6,317.3,86.1,246.8
1110516,139.7,486.2,220.2,31.2,310.5
1110517,247.2,322.6,129.1,243.8,158.2
1110518,279.0,,91.4,47.5,455.0
1110519,179.5,29.3,139.9,338.6,377.5
1110520,296.8,413.4,110.2,14.4,257.3
1110521,287.0,93.3,214.0,92.3,81.9
1110522,191.3,144.2,302.5,233.1,95.5
1110523,321.4,32.6,381.3,114.3,373.7
1110524,422.9,215.0,331.1,221.2,180.8
1110525,323.4,386.2,37.0,223.0,148.9
1110526,221.7,128.9,93.0,220.0,416.6
1110527,397.2,386.0,192.1,358.9,431.6
1110528,65.2,415.7,72.7,197.4,458.9
1110529,151.8,465.1,230.7,85.0,100.4
1110530,493.7,359.3,10.8,433.0,475.5
1110531,152.7,33.5,314.6,151.8,251.1
1110532,274.5,289.5,52.2,392.8,426.2
1110533,231.9,285.7,450.5,459.4,282.9
1110534,49.4,107.2,257.6,239.3,102.1
1110535,277.8,430.1,407.2,363.6,248.6
1110536,380.5,385.9,226.8,325.4,443.8
1110537,378.9,47.4,365.3,302.4,348.1
1110538,363.6,388.9,26.7,414.8,107.4
1110539,190.1,296.5,379.4,475.3,59.4
1110540,115.8,287.4,415.0,248.7,416.8
1110541,226.4,230.1,362.0,388.0,205.0
1110542,313.2,387.8,337.1,419.0,364.5
1110543,308.0,42.3,294.0,58.9,480.1
1110544,223.8,14.2,292.9,230.1,112.6
1110545,393.9,195.2,412.2,132.6,159.1
1110546,404.8,388.7,167.9,330.1,354.9
1110547,303.6,481.8,58.7,120.8,417.3
1110548,117.0,479.0,370.7,110.9,119.5
1110549,94.1,175.4,217.2,415.3,401.6
1110550,322.0,62.5,476.5,484.3,13.8
1110551,206.4,417.6,30.3,205.8,179.0
1110552,409.3,246.0,17.7,226.3,67.0
1110553,102.5,303.8,66.3,183.9,319.2
1110554,337.1,391.0,136.7,379.4,437.3
1110555,242.8,398.1,103.3,49.6,27.0
1110556,391.5,112.5,154.2,382.4,257.0
1110557,276.7,387.8,27.3,241.4,442.3
1110558,212.1,334.3,299.4,63.1,147.3
1110559,430.4,299.2,461.6,348.2,189.7
1110560,20.7,142.4,365.0,488.5,87.8
1110561,481.0,205.1,133.4,195.6,341.6
1110562,486.7,232.5,64.4,193.6,296.1
1110563,123.5,282.5,56.3,432.4,178.7
1110564,211.2,29.7,304.8,449.8,245.1
1110565,226.8,189.7,276.9,205.3,96.0
1110566,214.6,208.9,359.4,58.7,405.8
1110567,102.0,258.3,335.9,402.5,434.3
1110568,328.4,336.3,257.9,396.3,456.1
1110569,170.4,71.2,337.7,60.7,25.8
1110570,368.0,217.3,473.2,57.1,149.9
1110571,370.0,473.6,98.3,152.0,227.5
1110572,486.0,375.0,174.3,444.4,157.5
1110573,461.8,321.7,176.5,99.5,392.8
1110574,86.1,402.8,79.0,197.4,398.1
1110575,322.9,359.6,450.2,32.1,64.2
1110576,421.6,63.1,348.0,49.8,337.2
1110577,33.3,320.7,27.8,415.5,282.5
1110578,32.3,72.9,456.5,437.9,167.4
1110579,62.7,162.9,265.8,421.0,25.0
1110580,416.4,264.1,359.8,113.0,112.6
