DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1860120,347.9,349.4,373.6,462.1,Medium
1860121,478.1,97.3,310.5,82.5,Low
1860122,267.8,281.1,488.9,410.1,Medium
1860123,183.6,477.0,99.6,208.9,Low
1860124,453.7,209.8,333.5,114.8,High
1860125,438.5,22.2,382.5,79.8,Low
1860126,42.1,493.3,228.6,317.8,Medium
1860127,173.0,74.3,469.5,478.4,High
1860128,57.9,419.6,26.1,281.2,Medium
1860129,127.0,290.5,468.9,182.4,High
1860130,201.6,271.0,247.4,495.8,Medium
1860131,254.3,244.4,276.6,48.0,Medium
1860132,237.7,169.5,321.4,332.0,High
1860133,269.2,86.7,316.0,365.8,Low
1860134,191.2,54.6,125.7,55.5,High
1860135,108.0,375.0,409.7,92.1,Low
1860136,356.3,69.4,187.9,360.5,High
1860137,60.2,477.2,161.0,158.4,High
1860138,374.4,437.1,326.6,173.1,Medium
1860139,444.9,322.4,201.7,441.8,High
1860140,431.8,385.9,237.0,69.6,Medium
1860141,372.6,286.0,279.7,193.9,Medium
1860142,373.6,72.6,309.2,272.9,High
1860143,143.8,376.3,308.3,422.0,Medium
1860144,165.9,393.1,356.5,426.8,Low
1860145,309.4,439.2,399.6,348.6,Medium
1860146,225.0,494.8,437.0,137.2,Low
1860147,57.0,483.7,475.2,269.6,High
1860148,12.1,17.7,439.7,271.3,High
1860149,264.2,84.2,287.6,434.7,Low
1860150,311.3,428.9,190.3,124.3,High
1860151,162.5,166.6,162.3,224.7,High
1860152,267.2,142.8,166.4,267.1,Medium
1860153,250.0,114.9,150.7,104.2,High
1860154,128.4,472.0,172.2,472.0,Medium
1860155,76.1,56.1,347.4,44.7,High
1860156,478.9,230.0,370.2,172.4,Medium
1860157,106.1,437.4,397.3,315.5,High
1860158,411.5,97.6,268.8,284.2,High
1860159,408.8,387.0,53.3,66.2,Medium
1860160,56.5,325.4,407.3,325.6,High
1860161,88.5,68.3,426.2,49.2,Low
1860162,277.1,499.3,247.1,356.4,Medium
1860163,257.6,113.4,341.0,241.2,High
1860164,134.7,95.0,159.9,208.9,Low
1860165,445.0,334.4,92.0,315.9,Low
1860166,471.0,146.3,285.9,209.3,High
1860167,28.0,143.0,37.1,367.6,Medium
1860168,446.2,64.7,373.7,154.9,High
1860169,271.8,,388.1,465.9,Medium
1860170,74.8,187.1,422.0,34.3,Low
1860171,130.8,485.9,302.4,308.0,Medium
1860172,200.8,49.3,287.1,264.0,High
1860173,284.4,44.7,408.4,366.7,High
1860174,130.2,158.4,432.3,204.3,Low
1860175,276.0,211.7,488.3,337.8,Low
1860176,458.7,18.3,349.2,94.8,Medium
1860177,448.2,456.8,495.9,202.1,Medium
1860178,22.6,166.8,288.6,24.3,Medium
1860179,316.8,238.7,103.3,356.1,High
1860180,441.4,184.4,314.4,255.5,Medium
1860181,92.7,219.1,337.5,365.7,High
1860182,227.3,25.0,229.7,23.0,Low
1860183,274.2,317.3,341.2,83.5,Low
1860184,193.6,494.0,159.0,99.6,Low
1860185,488.2,54.4,449.5,218.7,Low
1860186,488.5,224.3,280.9,368.8,Low
1860187,208.5,107.8,41.2,268.8,Low
1860188,389.4,379.0,368.8,444.5,High
1860189,53.2,14.5,254.4,310.4,High
1860190,43.5,478.1,34.5,441.5,High
1860191,372.5,264.4,319.7,303.3,Medium
1860192,268.7,88.8,409.8,430.9,Medium
1860193,79.2,310.4,39.1,162.5,High
1860194,194.6,182.0,270.9,53.3,High
1860195,92.2,400.5,330.0,472.1,High
1860196,51.9,19.6,446.7,498.4,Medium
1860197,195.7,365.3,424.0,309.9,Low
1860198,52.4,28.7,268.4,113.9,Low
1860199,334.3,256.3,272.1,95.2,Low
1860200,374.1,84.1,77.0,10.4,High
1860201,44.1,367.3,342.6,240.7,Low
1860202,463.2,65.6,443.9,350.0,Medium
1860203,19.0,193.2,337.0,215.7,Medium
1860204,380.1,240.4,415.1,112.2,Low
1860205,216.1,488.8,429.9,75.2,Low
1860206,287.5,422.1,10.1,40.1,Medium
1860207,61.4,492.3,152.5,438.9,Low
1860208,165.2,176.9,393.7,269.6,Medium
1860209,94.5,16.3,307.1,323.1,Low
1860210,376.5,338.7,246.9,422.7,Medium
1860211,348.9,84.3,33.5,38.7,Medium
1860212,448.4,419.7,214.9,209.1,High
1860213,483.0,464.0,311.0,480.4,High
1860214,230.7,15.6,346.9,130.0,Medium
1860215,329.1,379.3,87.8,242.8,Low
1860216,302.6,278.1,390.0,83.3,High
1860217,442.6,27.5,455.0,321.4,Low
1860218,92.8,180.4,266.5,143.8,Medium
1860219,87.2,34.2,418.8,168.2,Low
1860220,393.7,241.6,490.6,375.0,Medium
1860221,334.1,499.6,133.2,380.7,High
1860222,93.2,320.6,106.6,52.7,High
1860223,52.7,302.4,115.2,433.2,High
1860224,453.5,98.1,337.6,167.9,Medium
1860225,458.1,172.3,446.6,318.5,High
1860226,313.9,247.1,450.2,444.1,Low
1860227,60.7,491.8,142.8,272.2,Medium
1860228,26.5,446.5,121.9,349.2,Low
1860229,91.9,70.2,324.9,33.0,High
1860230,353.6,487.6,421.4,481.4,Low
1860231,474.7,69.4,97.2,13.9,Medium
1860232,144.7,39.1,20.0,375.3,Low
1860233,449.8,252.9,64.8,60.7,Medium
1860234,77.3,378.9,479.3,262.6,High
1860235,365.1,386.8,443.4,219.1,High
1860236,457.0,290.8,124.4,275.4,Medium
1860237,154.0,180.0,392.4,85.9,High
1860238,96.8,14.9,464.5,188.9,Medium
1860239,170.4,414.0,190.3,331.1,Medium
1860240,323.8,79.7,136.7,170.0,High
1860241,129.0,199.1,244.0,246.3,High
1860242,341.3,389.9,468.1,418.5,Medium
1860243,406.5,143.9,333.3,70.3,Low
1860244,186.9,283.5,183.1,388.2,Low
1860245,262.4,399.1,356.1,374.3,Medium
1860246,345.1,437.5,204.0,266.2,Medium
1860247,176.2,306.0,311.1,372.8,High
1860248,345.1,,37.5,373.9,High
1860249,306.2,252.7,481.4,266.6,Medium
1860250,38.1,224.5,27.3,88.8,Low
1860251,106.7,291.8,412.2,293.2,High
1860252,304.0,417.9,136.7,321.2,High
1860253,304.0,154.2,479.8,311.7,Low
1860254,218.6,16.7,463.8,28.0,Low
1860255,22.9,461.5,257.2,125.7,Low
1860256,327.6,365.0,198.5,293.8,Low
1860257,83.0,307.5,279.9,206.2,Medium
1860258,75.1,258.4,227.9,495.0,High
1860259,64.3,95.7,392.4,244.4,Low
1860260,375.6,27.0,28.5,318.5,Medium
1860261,335.8,404.8,205.8,343.8,Low
1860262,171.7,137.8,459.0,130.3,High
1860263,307.0,254.9,447.7,265.0,High
1860264,24.3,10.7,28.5,409.5,Medium
1860265,354.0,466.3,92.7,253.2,High
1860266,153.2,120.6,315.3,411.3,Medium
1860267,73.0,205.9,70.9,220.2,High
1860268,160.1,91.2,456.3,134.6,High
1860269,207.7,231.7,260.5,346.8,High
1860270,270.9,419.7,138.7,255.2,Medium
1860271,335.9,426.0,470.9,478.4,Low
1860272,64.4,272.0,418.3,278.8,Medium
1860273,51.6,199.2,360.2,322.2,Low
1860274,184.9,487.6,474.5,476.0,Low
1860275,362.3,356.6,486.9,331.6,High
1860276,410.3,268.8,485.0,326.5,High
1860277,339.5,486.5,352.6,213.1,High
1860278,360.6,161.7,19.1,294.9,High
1860279,486.9,360.7,298.5,45.1,Medium
1860280,337.1,190.4,390.0,21.3,Medium
1860281,431.2,123.4,200.3,444.7,High
1860282,447.6,307.6,200.1,195.0,High
1860283,495.9,388.6,256.4,125.7,Low
1860284,366.0,159.7,10.9,246.7,Medium
1860285,324.2,235.0,342.2,337.1,Low
1860286,161.5,94.9,226.9,180.0,Low
1860287,416.6,139.4,287.6,407.8,Low
1860288,346.7,463.7,41.9,492.4,High
1860289,291.0,184.1,276.2,141.6,Medium
1860290,198.2,126.7,309.7,30.1,Medium
1860291,33.5,250.6,72.0,100.5,Low
1860292,296.6,171.6,488.2,343.0,Medium
1860293,298.8,475.8,60.7,64.5,Low
1860294,391.2,301.1,247.1,316.6,Low
1860295,299.5,392.8,311.8,257.9,High
1860296,177.4,97.7,278.1,278.3,High
1860297,332.1,115.1,139.2,223.1,Low
1860298,390.8,168.1,404.1,451.1,High
1860299,91.8,316.7,499.1,345.8,Low
1860300,228.3,298.9,341.7,109.9,Medium
1860301,180.6,138.1,32.1,209.4,High
1860302,174.9,35.8,386.3,384.0,High
1860303,48.4,321.8,164.8,74.1,High
1860304,361.1,274.2,433.4,18.2,Medium
1860305,64.4,140.1,469.7,136.7,High
1860306,438.5,80.1,237.3,51.3,Low
1860307,373.3,311.8,452.6,59.0,High
1860308,247.3,137.0,311.8,134.0,High
1860309,465.2,49.2,308.8,43.6,High
1860310,206.8,187.1,381.8,209.8,Medium
1860311,349.4,17.8,229.7,268.5,Low
1860312,444.2,277.5,440.8,179.6,Medium
1860313,399.0,129.5,127.5,178.3,High
1860314,15.4,423.4,308.7,476.6,Low
1860315,134.1,54.8,283.3,109.6,Medium
1860316,216.9,443.9,27.2,46.8,Medium
1860317,330.4,187.9,346.9,172.5,High
1860318,27.7,236.8,407.7,459.5,High
1860319,326.7,132.2,221.6,407.2,Low
1860320,36.3,16.6,139.8,172.2,Low
1860321,181.9,173.2,31.9,473.9,High
1860322,150.1,490.8,156.6,282.9,Medium
1860323,437.5,262.9,355.3,85.5,Low
1860324,261.3,276.1,33.1,167.8,Low
1860325,42.9,250.6,230.2,433.7,Low
1860326,11.7,135.3,75.9,382.1,Medium
1860327,144.3,155.7,221.8,479.3,High
1860328,434.9,136.2,442.0,181.0,Medium
1860329,402.1,194.5,87.0,396.9,High
1860330,493.2,303.9,286.5,265.9,High
1860331,193.2,291.2,43.0,307.4,High
1860332,405.3,309.1,21.6,240.4,Medium
1860333,161.2,61.2,466.6,316.5,Low
1860334,404.7,197.4,361.6,52.0,Medium
1860335,178.6,338.9,480.8,131.2,Low
1860336,352.9,336.6,344.2,37.0,High
1860337,460.4,349.7,141.8,174.3,Low
1860338,482.9,407.4,377.4,103.2,Low
1860339,102.8,93.3,180.9,219.8,Low
1860340,100.1,,240.8,440.3,Low
1860341,470.9,369.2,114.6,476.3,Low
1860342,396.1,162.6,269.2,217.4,Medium
1860343,336.4,323.9,306.7,89.7,High
1860344,403.4,262.3,425.5,37.9,Medium
1860345,340.9,404.1,261.4,185.2,Medium
1860346,119.7,,374.5,86.0,High
1860347,153.3,346.0,98.2,205.1,Medium
1860348,353.5,336.5,222.6,59.1,Medium
1860349,307.9,358.7,127.6,279.8,Low
1860350,188.4,264.5,393.2,272.9,High
1860351,70.3,363.3,223.1,132.5,Medium
1860352,247.1,156.5,442.3,323.7,Medium
1860353,313.0,329.5,292.2,452.9,Medium
1860354,276.8,441.2,424.5,320.1,Medium
1860355,414.3,336.4,410.8,350.1,High
1860356,353.4,284.9,59.3,452.2,Low
1860357,220.6,278.8,466.1,158.2,Low
1860358,12.7,416.6,463.6,302.8,Medium
1860359,334.3,16.0,214.7,456.7,Low
1860360,209.1,21.3,426.3,200.6,Medium
1860361,489.8,444.2,290.3,326.1,Low
1860362,297.3,498.1,101.3,73.7,Low
1860363,140.9,384.4,192.7,362.4,Medium
1860364,409.9,231.4,413.6,166.1,Medium
1860365,429.9,401.7,248.6,169.6,Medium
1860366,204.1,22.4,320.5,192.1,Medium
1860367,113.0,205.8,390.4,53.8,Medium
1860368,253.4,297.1,400.4,490.1,Low
1860369,164.6,111.3,322.0,336.8,Low
1860370,170.2,406.5,280.8,472.4,High
1860371,51.2,47.2,90.2,357.2,Medium
1860372,100.0,202.4,148.3,410.3,Low
1860373,352.9,221.2,467.0,364.7,High
1860374,97.9,22.1,339.4,280.2,Low
1860375,207.5,460.9,87.4,268.5,High
1860376,345.3,127.1,136.3,35.7,High
1860377,16.1,172.5,69.4,111.7,Medium
1860378,12.8,489.7,415.3,76.3,Low
1860379,234.4,312.7,206.5,312.1,High
1860380,34.0,,61.5,411.1,Medium
1860381,148.8,18.0,391.1,39.1,High
1860382,186.2,471.8,270.6,76.2,Low
1860383,211.1,53.2,158.0,326.8,Medium
1860384,301.4,201.3,132.1,414.1,Medium
1860385,487.7,388.3,383.5,484.0,Low
1860386,433.2,463.5,148.9,361.8,High
1860387,36.9,460.7,348.2,16.9,High
1860388,19.3,488.1,378.8,489.6,High
1860389,315.0,154.5,176.6,267.8,Medium
1860390,211.1,288.6,347.6,426.2,Medium
1860391,154.1,100.9,117.0,302.1,High
1860392,300.6,338.7,33.3,442.4,Medium
1860393,444.2,193.2,349.2,108.1,Medium
1860394,71.1,210.9,280.9,223.4,High
1860395,265.8,119.7,224.0,234.6,Low
1860396,495.9,336.7,266.1,193.1,High
1860397,171.8,36.8,121.2,492.3,High
1860398,97.7,244.3,468.2,205.5,Low
1860399,483.5,120.0,290.8,463.3,Low
1860400,345.9,373.5,406.0,148.1,Low
1860401,88.6,195.5,481.0,68.8,High
1860402,122.6,428.9,91.7,196.0,High
1860403,202.0,194.9,43.3,476.8,Low
1860404,431.6,356.7,140.2,318.2,High
1860405,237.7,254.5,336.6,365.4,Low
1860406,212.2,96.0,112.3,171.7,High
1860407,111.7,433.1,472.0,87.0,High
1860408,199.0,58.7,498.9,201.5,High
1860409,50.7,345.7,70.2,421.2,Low
1860410,343.7,449.8,221.7,178.5,Medium
1860411,87.2,354.5,67.4,269.8,Low
1860412,267.7,320.0,275.7,477.7,Medium
1860413,142.7,95.0,259.6,97.4,Low
1860414,467.3,111.3,22.9,32.0,High
1860415,483.2,437.2,499.9,294.6,Medium
1860416,421.4,288.4,250.6,182.3,Medium
1860417,125.2,351.5,345.5,23.6,High
1860418,475.3,303.5,159.3,290.2,Medium
1860419,359.0,241.1,179.6,102.8,Low
1860420,490.5,148.0,293.9,264.4,Low
1860421,331.8,92.1,176.7,341.8,Low
1860422,382.9,19.3,391.1,191.4,Medium
1860423,210.4,391.5,56.4,12.7,Medium
1860424,393.9,170.8,11.7,288.1,Medium
1860425,381.2,401.4,216.7,140.6,Medium
1860426,451.0,342.8,232.2,204.3,Low
1860427,86.2,424.2,366.4,423.5,Medium
1860428,442.1,427.6,221.5,322.4,Medium
1860429,316.9,358.4,310.4,226.0,High
1860430,195.8,397.7,311.7,430.4,Low
1860431,271.9,221.8,258.1,152.5,High
1860432,297.8,472.2,160.5,491.5,High
1860433,493.7,322.9,76.6,59.2,Low
1860434,426.5,,280.3,355.4,High
1860435,463.3,235.9,10.3,233.0,Low
1860436,496.5,344.5,27.5,135.8,Medium
1860437,197.5,68.0,189.0,261.4,High
1860438,254.1,441.7,363.8,412.4,High
1860439,112.4,237.2,16.4,423.6,Medium
1860440,63.2,224.6,478.1,86.5,Low
1860441,199.7,171.8,441.1,167.6,Medium
1860442,112.0,31.0,156.9,86.5,Low
1860443,315.1,391.3,415.5,473.2,Low
1860444,19.6,86.6,338.2,440.7,Medium
1860445,141.4,497.9,135.6,171.6,High
1860446,177.6,308.2,149.9,424.4,Low
1860447,342.1,121.3,67.5,115.2,High
1860448,496.2,354.9,190.6,379.9,High
1860449,186.7,87.3,349.4,116.7,Medium
1860450,234.4,203.5,169.1,246.4,High
1860451,465.4,16.9,394.4,448.9,Low
1860452,372.3,488.7,145.1,13.5,High
1860453,175.3,348.9,48.0,100.2,High
1860454,472.9,178.7,483.5,495.5,Medium
1860455,197.1,38.7,302.1,232.6,Low
1860456,162.6,163.2,230.0,244.7,High
1860457,278.3,92.5,222.5,189.0,Medium
1860458,454.5,337.1,47.9,188.9,High
1860459,496.7,359.7,416.6,245.5,High
1860460,447.2,224.8,417.6,66.0,High
1860461,103.4,221.4,326.7,406.2,Low
1860462,260.0,319.1,480.6,153.3,High
1860463,52.3,251.4,267.4,352.4,Low
1860464,464.7,420.9,466.4,418.5,Medium
1860465,148.7,429.1,166.3,451.7,High
1860466,405.3,347.9,390.1,417.9,Low
1860467,14.7,252.9,128.6,77.4,Low
1860468,178.8,244.7,272.9,255.2,High
1860469,389.7,65.4,328.2,196.9,Medium
1860470,80.2,382.2,11.1,251.6,Low
1860471,439.8,28.7,144.2,90.9,High
1860472,77.3,496.1,237.8,354.4,High
1860473,180.6,385.3,199.4,238.0,High
1860474,70.1,86.7,209.3,52.1,Low
1860475,171.3,300.0,130.1,93.6,Low
1860476,10.4,196.9,81.3,309.8,Medium
1860477,82.7,206.3,383.3,47.0,Medium
1860478,413.2,116.4,451.6,242.9,Medium
1860479,447.4,459.4,22.0,208.9,Low
1860480,152.9,203.2,357.0,66.2,Low
1860481,475.1,32.9,89.5,70.0,High
1860482,317.2,469.4,482.4,289.1,Medium
1860483,494.7,129.7,286.8,472.8,High
1860484,327.4,137.8,258.0,355.2,Low
1860485,293.9,499.4,307.5,253.7,Medium
1860486,450.5,167.7,149.4,16.6,High
1860487,140.9,454.1,479.9,201.9,Low
1860488,91.8,492.3,356.8,386.5,Medium
1860489,159.1,178.6,385.8,398.7,Medium
1860490,86.9,487.1,344.5,91.3,High
1860491,154.5,171.7,248.9,288.9,High
1860492,378.6,433.1,116.6,371.3,Low
1860493,354.4,14.6,379.9,170.9,Medium
1860494,124.4,432.9,134.9,408.7,Low
1860495,421.6,226.1,239.9,494.6,High
1860496,406.5,247.5,440.6,134.8,Low
1860497,74.9,,398.9,110.8,Medium
1860498,129.5,306.7,331.1,159.9,Medium
1860499,63.3,184.5,458.1,178.3,Medium
1860500,307.7,201.9,321.7,276.9,High
1860501,57.7,11.2,206.6,209.2,Medium
1860502,201.3,220.3,54.0,462.0,High
1860503,468.7,91.4,56.7,27.1,Low
1860504,88.0,111.0,238.8,238.6,Medium
1860505,356.5,126.2,307.9,117.4,Medium
1860506,461.8,245.0,340.9,315.5,Low
1860507,496.2,421.9,44.9,27.2,High
1860508,309.2,320.1,352.9,392.7,Medium
1860509,361.2,436.0,348.4,273.0,High
1860510,341.5,364.1,304.1,162.5,Medium
1860511,98.2,219.0,315.5,154.9,Low
1860512,113.5,15.7,488.8,486.4,Medium
1860513,64.2,40.0,363.2,406.2,High
1860514,37.4,218.3,97.5,238.2,High
1860515,436.1,309.1,21.6,40.4,Medium
1860516,247.6,120.0,84.0,478.4,High
1860517,421.1,337.3,188.7,361.6,Low
1860518,55.9,138.4,123.0,341.1,Low
1860519,239.9,402.4,60.5,41.5,High
1860520,27.5,11.9,137.0,456.2,High
1860521,408.9,100.8,70.5,170.8,Medium
1860522,450.0,117.6,259.0,149.6,Medium
1860523,195.6,246.1,165.5,416.5,Medium
1860524,347.0,469.0,370.1,294.1,Low
1860525,302.7,277.1,345.6,118.9,Low
1860526,468.8,294.5,131.0,132.4,Medium
1860527,84.4,100.1,103.2,38.9,Low
1860528,308.5,189.9,438.4,482.8,High
1860529,432.1,100.6,430.2,481.3,Low
1860530,414.1,418.2,409.4,146.2,Medium
1860531,268.2,145.0,370.6,129.0,High
1860532,69.6,278.4,316.7,153.9,Low
1860533,167.1,209.0,39.9,186.0,High
1860534,127.6,28.8,140.8,192.1,Low
1860535,133.1,48.9,149.7,150.7,Medium
1860536,26.6,152.9,379.9,469.4,High
1860537,455.2,113.2,245.2,285.6,Low
1860538,62.0,58.5,381.7,400.0,High
1860539,120.5,109.6,384.2,55.7,High
1860540,98.5,75.5,467.2,406.4,Medium
1860541,110.2,195.4,281.6,371.1,Medium
1860542,314.0,199.2,252.6,259.1,High
1860543,414.9,197.1,436.6,296.3,Medium
1860544,90.3,439.3,379.8,89.5,Medium
1860545,119.0,,388.2,383.4,Low
1860546,477.4,106.8,76.4,483.6,Medium
1860547,449.8,220.7,478.4,176.0,Low
1860548,197.4,283.1,208.4,297.1,High
1860549,128.0,108.4,257.8,347.2,High
1860550,133.1,34.9,447.5,489.9,Medium
1860551,290.2,287.4,340.4,146.6,Medium
1860552,357.6,61.6,397.4,35.6,Medium
1860553,252.2,65.6,270.7,414.7,Medium
1860554,206.0,462.1,394.9,481.9,Low
1860555,59.0,84.1,465.5,312.5,Low
1860556,65.3,150.1,136.7,291.2,High
1860557,184.6,409.7,112.9,492.1,High
1860558,360.4,411.2,363.5,346.5,High
1860559,483.8,103.6,436.9,497.4,Low
1860560,383.8,,137.5,46.0,High
1860561,493.6,188.5,74.9,174.5,Low
1860562,470.1,124.4,66.6,153.6,High
1860563,231.0,163.8,22.4,451.1,Medium
1860564,124.6,263.1,250.0,382.3,Medium
1860565,419.2,276.0,267.5,187.8,Low
1860566,268.9,58.5,33.1,222.7,Low
1860567,80.1,27.5,38.0,112.6,High
1860568,203.1,409.7,467.4,144.4,Low
1860569,471.6,416.1,409.1,406.8,Medium
1860570,348.8,116.4,329.1,384.2,Medium
1860571,488.8,82.1,394.6,204.9,Low
1860572,168.9,390.7,42.3,442.6,Medium
1860573,183.4,24.0,475.8,394.3,Medium
1860574,124.7,108.1,79.0,187.1,Medium
1860575,111.2,423.5,104.0,375.8,Low
1860576,226.6,200.4,420.0,202.2,High
1860577,106.3,419.4,219.2,326.3,Medium
1860578,251.3,412.6,30.8,335.8,High
1860579,10.9,257.3,72.9,223.2,Low
1860580,461.1,36.0,403.5,303.0,Low
1860581,303.8,152.3,65.6,464.6,Medium
1860582,180.1,112.4,134.1,379.4,Medium
1860583,342.8,71.6,89.6,435.5,Low
1860584,64.4,152.8,26.2,169.0,Low
1860585,100.5,361.8,299.6,110.8,Low
1860586,387.4,264.5,210.8,38.0,High
1860587,187.9,274.0,455.8,202.7,High
1860588,439.0,437.5,268.7,403.4,Medium
1860589,317.4,111.0,475.5,297.9,Medium
1860590,287.4,176.0,297.9,77.5,Low
1860591,295.5,343.9,349.4,305.1,Low
1860592,444.6,301.9,64.5,435.1,Low
1860593,220.9,45.6,436.8,45.7,High
1860594,116.3,115.7,28.8,482.1,Low
1860595,98.6,68.3,360.8,62.1,Low
1860596,88.3,226.1,246.2,75.6,Low
1860597,361.0,115.1,413.4,41.8,High
1860598,148.2,164.3,206.4,103.4,Medium
1860599,64.7,116.8,456.7,249.3,High
1860600,189.7,40.7,316.7,477.7,High
1860601,133.3,259.3,187.8,189.3,Medium
1860602,131.1,36.6,344.9,394.9,High
1860603,356.3,480.9,90.9,261.4,Low
1860604,144.3,436.4,195.7,328.8,High
1860605,352.0,479.8,418.8,31.8,Low
1860606,222.4,375.8,140.2,166.4,Medium
