TransactionID,Amount,Distance_From_Home,Use_Chip,Online_Order,Is_Fraud
1820563,142.5,131.9,0,0,1
1820564,118.1,32.0,1,1,0
1820565,43.1,333.4,0,1,0
1820566,290.5,496.9,1,0,0
1820567,233.2,23.6,1,1,0
1820568,14.2,70.8,1,0,0
1820569,376.1,470.4,1,1,0
1820570,54.5,318.5,0,1,0
1820571,450.0,401.8,0,1,0
1820572,373.2,256.1,0,1,0
1820573,279.6,164.6,1,0,0
1820574,261.0,361.5,0,0,0
1820575,308.0,394.2,1,0,0
1820576,49.8,119.3,0,0,0
1820577,395.9,29.4,1,1,0
1820578,214.6,222.3,0,0,0
1820579,55.4,332.5,0,1,0
1820580,383.4,392.0,1,0,0
1820581,311.1,311.7,0,0,0
1820582,212.2,440.0,0,1,1
1820583,464.9,192.3,0,1,1
1820584,68.4,235.4,1,0,0
1820585,144.1,489.7,0,1,1
1820586,416.0,378.4,1,0,0
1820587,48.1,39.4,1,0,1
1820588,141.0,75.4,1,0,1
1820589,339.7,393.4,0,0,0
1820590,287.1,187.7,0,0,0
1820591,427.4,30.8,0,0,0
1820592,171.5,447.8,1,0,0
1820593,342.0,312.0,1,1,0
1820594,223.4,198.8,1,0,0
1820595,95.9,493.0,1,1,0
1820596,469.9,162.8,0,1,0
1820597,430.4,128.8,0,1,0
1820598,39.7,131.2,0,1,0
1820599,472.7,72.6,0,1,1
1820600,196.2,48.1,0,0,0
1820601,170.9,19.3,0,1,0
1820602,251.0,45.1,1,0,0
1820603,476.9,469.6,1,0,0
1820604,491.9,345.9,0,0,0
1820605,213.2,260.2,1,1,0
1820606,215.2,56.1,0,0,0
1820607,471.7,230.9,1,1,0
1820608,102.6,472.7,0,0,0
1820609,460.4,284.2,0,1,0
1820610,325.5,344.6,0,0,1
1820611,301.5,329.6,1,0,0
1820612,78.0,86.2,1,0,1
1820613,362.0,355.6,1,1,1
1820614,340.9,352.8,1,0,0
1820615,442.6,275.1,1,1,1
1820616,125.3,334.0,0,1,0
1820617,380.1,442.6,1,0,0
1820618,99.1,288.6,0,0,0
1820619,462.3,93.7,1,0,0
1820620,436.7,297.4,1,0,0
1820621,318.6,281.0,1,1,0
1820622,122.3,342.9,0,1,0
1820623,358.5,105.0,0,1,1
1820624,487.8,446.8,1,0,1
1820625,351.1,364.6,0,1,0
1820626,275.0,402.8,1,0,0
1820627,78.3,301.7,1,1,0
1820628,410.7,204.3,1,0,0
1820629,176.8,347.9,1,1,0
1820630,168.6,,0,1,0
1820631,214.7,231.3,1,0,0
1820632,65.6,391.0,1,0,0
1820633,196.4,266.7,1,0,0
1820634,221.5,108.6,1,1,0
1820635,70.7,295.8,0,0,1
1820636,60.3,229.2,1,0,0
1820637,266.7,46.5,1,0,0
1820638,233.1,367.2,1,1,0
1820639,125.8,492.2,0,0,0
1820640,219.6,192.3,1,0,0
1820641,428.9,376.0,1,0,0
1820642,488.6,105.2,1,1,0
1820643,336.5,156.5,1,1,0
1820644,419.7,130.6,1,1,0
1820645,433.0,43.2,0,1,0
1820646,406.1,102.3,1,1,0
1820647,96.2,417.8,1,1,0
1820648,460.4,28.0,0,1,1
1820649,175.4,190.5,1,1,0
1820650,322.0,93.3,1,0,0
1820651,36.4,72.5,1,0,0
1820652,254.8,445.1,0,1,0
1820653,156.1,441.9,0,1,0
1820654,49.2,491.0,0,0,0
1820655,422.9,173.1,0,0,0
1820656,334.6,82.6,1,0,0
1820657,32.0,383.0,0,1,0
1820658,93.7,204.3,1,0,0
1820659,48.6,499.8,0,1,0
1820660,170.4,247.5,1,0,0
1820661,457.8,455.5,1,0,1
1820662,481.7,292.9,1,0,0
1820663,14.0,254.4,1,0,0
1820664,121.4,416.0,0,1,0
1820665,244.2,480.2,0,0,0
1820666,294.7,115.9,0,1,1
1820667,31.8,129.0,0,1,0
1820668,346.2,278.2,1,1,0
1820669,72.4,45.8,1,1,0
1820670,71.3,218.0,1,1,0
1820671,266.0,142.0,1,0,0
1820672,326.2,220.7,1,0,0
1820673,294.7,142.9,0,1,1
1820674,380.2,296.6,1,1,0
1820675,12.0,195.7,1,1,0
1820676,315.3,208.0,1,0,0
1820677,417.9,187.1,0,1,0
1820678,473.8,469.6,0,1,0
1820679,365.2,479.2,1,0,1
1820680,81.0,100.4,0,0,0
1820681,312.9,169.0,1,0,0
1820682,430.2,478.8,0,0,1
1820683,294.9,364.0,0,0,0
1820684,105.4,365.1,1,1,0
1820685,135.8,36.6,1,1,0
1820686,457.7,167.5,1,1,1
1820687,415.8,264.9,0,0,0
1820688,179.8,476.1,1,0,1
1820689,103.1,454.4,0,1,0
1820690,138.2,125.3,1,0,0
1820691,282.0,15.0,0,1,1
1820692,70.2,206.3,1,0,0
1820693,183.2,103.0,0,1,0
1820694,341.0,182.7,0,0,0
1820695,449.2,193.3,1,1,0
1820696,205.1,52.7,1,1,0
1820697,442.2,,0,0,1
1820698,352.5,483.6,0,1,0
1820699,364.7,461.3,1,0,1
1820700,163.8,334.5,0,1,0
1820701,315.5,220.5,1,1,0
1820702,354.4,367.8,1,0,0
1820703,234.7,457.8,0,1,0
1820704,483.6,349.8,0,0,0
1820705,219.7,464.1,1,0,0
1820706,17.7,351.7,1,1,0
1820707,322.0,469.3,0,1,0
1820708,375.3,370.7,1,1,0
1820709,230.7,355.5,1,1,0
1820710,60.9,349.9,0,0,0
1820711,474.3,272.9,0,0,0
1820712,17.3,344.9,0,1,0
1820713,141.9,,0,1,0
1820714,322.8,389.5,0,1,0
1820715,493.3,45.3,0,1,0
1820716,146.5,158.3,0,1,0
1820717,248.7,474.0,1,1,1
1820718,278.5,267.2,1,0,0
1820719,297.5,184.0,1,1,0
1820720,257.1,397.2,1,1,0
1820721,479.7,181.4,0,1,0
1820722,152.8,413.2,1,1,0
1820723,234.6,158.9,0,0,0
1820724,324.0,421.6,1,1,0
1820725,138.7,282.4,1,1,0
1820726,208.2,489.8,1,1,1
1820727,409.1,362.5,1,1,0
1820728,123.3,57.3,0,1,0
1820729,395.7,54.1,0,0,0
1820730,276.5,412.7,0,1,0
1820731,498.9,480.9,1,1,0
1820732,347.3,323.5,0,0,1
1820733,499.4,429.4,0,1,0
1820734,182.5,338.9,1,1,0
1820735,483.7,430.6,0,0,0
1820736,234.3,482.4,0,1,0
1820737,284.0,166.9,1,1,0
1820738,490.2,414.3,0,0,0
1820739,225.0,413.3,1,1,0
1820740,189.1,270.3,1,0,0
1820741,498.5,44.4,1,1,0
1820742,181.5,492.1,1,1,0
1820743,444.2,101.7,0,1,0
1820744,179.2,199.5,0,1,0
1820745,375.0,,1,1,0
1820746,157.6,154.6,1,1,0
1820747,12.9,135.6,0,0,1
1820748,163.3,228.2,1,1,0
1820749,322.8,388.2,0,0,0
1820750,257.2,402.7,0,0,0
1820751,467.2,212.5,0,1,0
1820752,82.0,360.3,0,1,0
1820753,284.5,227.0,0,1,0
1820754,32.8,493.6,0,0,0
1820755,462.5,139.1,0,0,0
1820756,464.5,221.1,0,1,1
1820757,311.6,97.3,0,1,0
1820758,414.6,372.2,0,0,0
1820759,253.3,169.2,0,1,0
1820760,127.5,184.3,1,1,0
1820761,357.0,486.6,0,0,0
1820762,482.9,89.9,1,0,0
1820763,316.5,222.8,0,0,0
1820764,343.9,25.1,1,1,0
1820765,292.6,138.5,0,1,0
1820766,389.8,423.2,1,1,1
1820767,469.6,183.6,0,1,0
1820768,452.9,362.8,1,1,0
1820769,249.8,427.6,1,1,0
1820770,187.8,280.8,0,0,0
1820771,452.4,398.0,1,0,0
1820772,197.4,215.9,0,0,0
1820773,381.4,224.6,0,1,0
1820774,51.8,315.9,1,1,1
1820775,443.9,153.3,0,1,0
