ItemID,StockLevel,UnitCost,LeadTime_Days,MonthlySales,TurnoverRate
1950509,149.1,426.8,132.0,99.6,109.9
1950510,226.2,141.7,167.9,458.2,454.6
1950511,72.8,232.9,112.0,341.9,236.1
1950512,97.2,239.4,115.8,49.2,118.6
1950513,137.0,50.4,119.4,431.3,316.7
1950514,177.1,245.0,257.5,330.9,248.2
1950515,422.5,92.8,432.1,87.7,373.6
1950516,391.2,208.7,349.2,419.6,256.3
1950517,110.0,428.9,146.2,101.1,319.4
1950518,375.8,398.6,418.1,432.9,262.3
1950519,110.5,317.6,146.3,453.5,377.3
1950520,295.3,153.9,68.9,44.3,178.1
1950521,496.4,376.9,438.4,408.3,185.0
1950522,365.3,368.4,201.9,425.7,194.4
1950523,,364.6,392.1,422.2,205.5
1950524,154.5,63.9,220.6,31.2,361.2
1950525,311.0,198.5,399.7,256.6,292.3
1950526,448.3,40.5,446.5,418.3,265.1
1950527,64.0,336.1,431.7,380.2,404.9
1950528,406.0,247.9,250.9,34.8,360.5
1950529,199.8,294.8,405.7,300.5,461.3
1950530,251.0,54.8,77.6,217.3,16.5
1950531,296.5,18.8,195.0,417.0,340.6
1950532,467.4,171.5,202.3,357.5,179.6
1950533,158.8,270.5,117.6,389.3,79.8
1950534,415.9,214.8,448.9,180.3,178.8
1950535,214.8,478.9,76.1,219.5,149.1
1950536,297.0,471.0,172.0,26.8,288.0
1950537,412.8,312.1,387.3,491.7,75.7
1950538,388.9,96.7,308.1,31.3,143.1
1950539,235.1,345.2,323.4,391.5,58.2
1950540,118.0,489.6,446.3,390.1,328.2
1950541,287.1,129.6,425.9,481.4,138.0
1950542,58.7,362.6,405.1,259.8,481.0
1950543,382.8,147.2,443.1,155.8,194.8
1950544,60.5,305.1,171.7,165.1,177.4
1950545,148.3,287.4,121.1,402.5,346.0
1950546,309.2,459.0,34.2,74.1,183.4
1950547,162.9,440.9,130.9,14.5,273.1
1950548,152.6,370.7,419.0,269.1,20.7
1950549,485.9,425.1,239.6,487.0,133.3
1950550,446.8,124.0,237.4,288.6,86.6
1950551,232.0,112.4,348.1,325.3,427.4
1950552,199.5,482.5,415.5,32.7,340.7
1950553,56.2,195.0,344.6,12.5,188.6
1950554,375.9,31.8,369.4,183.3,262.5
1950555,215.4,450.9,128.8,135.0,124.5
1950556,35.5,382.0,31.7,148.9,473.7
1950557,138.8,431.4,90.8,135.6,468.7
1950558,441.8,195.8,98.8,471.4,412.0
1950559,179.4,244.4,95.1,218.5,466.6
1950560,120.2,456.6,12.6,237.8,120.5
1950561,341.8,249.8,479.5,463.1,25.0
1950562,134.9,63.5,365.1,359.2,31.0
1950563,177.1,372.8,456.4,330.5,238.6
1950564,30.7,243.9,189.3,123.2,14.3
1950565,481.6,253.8,15.9,319.7,326.1
1950566,471.9,43.6,119.1,202.2,127.3
1950567,453.7,34.7,99.5,266.4,227.9
1950568,289.0,355.8,274.7,221.4,55.1
1950569,83.7,370.6,252.6,474.5,131.6
1950570,293.8,28.6,477.6,269.5,310.5
1950571,39.7,173.3,303.9,195.1,261.6
1950572,491.9,172.8,24.7,171.9,35.0
1950573,355.7,132.4,256.3,401.8,213.5
1950574,16.1,60.5,165.3,98.5,440.7
1950575,152.8,368.0,367.3,74.9,442.1
1950576,201.1,210.8,303.5,434.4,24.5
1950577,277.7,291.5,470.6,273.5,374.6
1950578,347.7,210.5,174.3,467.7,66.9
1950579,176.6,223.8,490.2,127.8,362.4
1950580,225.9,203.4,103.7,166.0,430.4
