TransactionID,ItemCount,FreshProduce_Percent,CouponUsed,PaymentMethod,TotalSpend
1090076,163.2,305.9,1,163.4,175.9
1090077,25.8,313.5,1,398.1,333.5
1090078,353.4,244.6,0,117.5,433.0
1090079,85.3,317.4,0,118.3,380.8
1090080,430.5,156.8,1,268.0,31.7
1090081,274.2,207.5,0,247.2,177.2
1090082,65.6,407.6,0,97.0,319.5
1090083,416.0,158.7,1,186.6,160.8
1090084,426.2,89.8,1,389.1,28.9
1090085,105.6,299.9,1,357.1,132.6
1090086,460.3,413.1,1,411.6,49.3
1090087,242.0,71.3,1,183.0,417.2
1090088,95.5,171.2,1,348.9,479.0
1090089,136.1,495.2,1,405.0,13.1
1090090,85.5,479.7,1,134.6,203.4
1090091,289.5,328.4,0,252.0,341.9
1090092,434.7,270.6,0,40.2,428.5
1090093,374.7,100.5,1,313.6,12.5
1090094,286.4,334.0,0,377.0,142.0
1090095,357.5,54.2,1,292.4,187.0
1090096,267.0,196.7,1,82.6,312.1
1090097,236.9,416.6,0,418.2,497.9
1090098,149.2,250.3,0,362.4,206.1
1090099,338.4,51.3,0,455.2,196.5
1090100,133.3,248.2,1,450.1,339.8
1090101,184.7,50.2,1,431.8,40.8
1090102,430.7,143.9,1,483.1,319.0
1090103,192.7,491.8,0,13.9,298.0
1090104,324.7,174.7,1,257.7,182.1
1090105,109.0,263.1,1,362.1,276.3
1090106,74.9,183.8,0,70.9,322.5
1090107,55.9,189.4,0,238.3,95.0
1090108,42.8,210.1,1,401.8,312.4
1090109,181.7,337.8,0,222.1,245.7
1090110,129.1,203.2,0,97.8,129.1
1090111,92.1,180.8,0,471.4,492.1
1090112,466.0,382.1,1,278.2,91.0
1090113,276.3,174.6,0,476.5,401.8
1090114,141.3,168.6,1,344.7,460.2
1090115,72.2,311.2,0,499.1,206.2
1090116,402.3,412.1,1,17.5,238.1
1090117,387.8,208.1,1,390.6,28.1
1090118,280.4,101.4,0,29.8,348.1
1090119,23.6,221.0,0,246.7,83.8
1090120,122.9,312.8,1,292.7,35.4
1090121,294.8,330.8,0,461.5,70.9
1090122,320.0,125.9,1,161.1,400.7
1090123,390.6,396.4,1,200.7,200.6
1090124,340.0,27.7,0,195.6,281.0
1090125,171.8,138.8,1,116.8,290.3
1090126,48.3,318.3,0,378.5,43.8
1090127,122.9,146.3,1,219.1,495.8
1090128,492.2,292.0,0,497.0,481.2
1090129,241.9,91.4,0,150.8,230.2
1090130,362.6,355.6,1,467.5,201.5
1090131,350.9,225.7,1,444.9,265.0
1090132,155.9,299.6,0,75.0,88.2
1090133,412.4,422.8,0,298.5,410.4
1090134,342.8,70.4,0,343.6,118.0
1090135,120.1,494.5,1,304.7,420.6
1090136,369.2,356.4,1,144.4,406.3
1090137,278.3,107.4,0,127.7,174.9
1090138,100.9,181.0,0,50.4,273.8
1090139,452.8,453.4,0,179.5,39.9
1090140,232.6,468.5,1,173.1,233.7
1090141,129.3,274.5,1,388.6,155.8
1090142,458.9,205.2,1,383.4,281.0
1090143,44.9,364.7,0,142.2,27.3
1090144,364.0,250.1,1,482.1,207.6
1090145,170.6,390.5,1,380.6,36.6
1090146,46.0,91.7,0,87.5,162.3
1090147,499.9,212.6,1,93.3,390.4
1090148,309.9,165.1,1,383.6,267.4
1090149,205.0,262.5,1,442.3,42.8
1090150,104.9,140.6,0,185.9,287.0
1090151,403.2,212.3,0,192.2,364.0
1090152,245.6,416.1,0,202.8,494.7
1090153,202.5,433.0,0,338.2,210.6
1090154,498.1,277.8,0,497.9,256.9
1090155,253.6,193.7,1,354.0,150.1
1090156,48.9,187.9,1,160.5,359.9
1090157,489.2,212.8,0,451.5,172.5
1090158,486.9,284.9,1,461.8,218.8
1090159,283.3,353.9,0,282.5,12.6
1090160,37.4,339.6,0,128.5,42.4
1090161,256.7,281.0,1,190.4,413.2
1090162,456.3,244.2,0,447.9,464.4
1090163,320.1,116.3,0,87.3,374.1
1090164,262.9,465.1,0,208.1,140.2
1090165,124.9,251.3,0,405.7,63.7
1090166,211.9,288.6,1,448.9,247.9
1090167,19.5,269.1,1,92.6,274.4
1090168,123.9,480.4,0,432.6,355.7
1090169,445.6,33.3,1,241.8,209.9
1090170,416.0,263.0,1,212.2,248.5
1090171,296.3,117.5,0,53.9,299.2
1090172,173.7,72.0,1,37.1,140.9
1090173,61.1,449.8,1,313.8,448.0
1090174,306.6,132.5,1,16.9,74.1
1090175,407.9,181.2,0,228.6,29.5
1090176,187.7,390.5,0,454.4,202.1
1090177,314.0,215.4,0,153.0,295.8
1090178,324.9,127.6,1,170.6,110.4
1090179,224.4,462.1,0,254.6,287.9
1090180,333.9,329.5,0,89.0,342.6
1090181,395.5,126.2,1,173.9,104.2
1090182,353.1,222.3,1,369.4,52.1
1090183,478.0,271.8,1,322.3,246.0
1090184,323.8,202.1,1,496.9,238.7
1090185,393.2,176.3,0,104.4,287.0
1090186,345.9,483.8,1,333.9,240.2
1090187,132.4,207.0,0,189.1,166.3
1090188,375.0,129.8,0,54.2,57.1
1090189,425.9,469.2,1,470.0,393.9
1090190,379.6,193.8,0,301.8,192.4
1090191,186.8,293.5,0,420.8,318.2
1090192,101.5,191.4,1,29.9,64.6
1090193,468.3,241.2,0,466.7,80.7
1090194,136.6,179.8,0,229.4,76.4
1090195,219.1,98.6,1,228.1,83.7
1090196,281.8,18.0,1,237.8,356.6
1090197,407.0,228.6,1,123.7,299.8
1090198,375.2,368.0,1,335.7,357.7
1090199,55.1,131.7,0,317.1,410.4
1090200,274.5,272.8,0,210.9,199.1
1090201,261.9,423.7,0,21.4,157.2
1090202,474.9,248.1,0,328.7,134.3
1090203,109.1,13.5,0,35.1,92.9
1090204,269.8,383.6,0,499.5,168.7
1090205,147.7,240.4,1,68.2,116.5
1090206,84.1,25.0,1,477.1,401.4
1090207,384.0,295.6,0,463.6,396.1
1090208,323.8,141.1,1,441.1,55.1
1090209,412.3,470.2,0,104.7,339.1
1090210,200.4,276.9,1,34.3,233.2
1090211,106.1,219.5,0,384.5,463.5
1090212,233.8,325.4,0,95.1,52.5
1090213,252.6,100.4,1,380.1,357.1
1090214,467.8,100.0,1,194.6,424.3
1090215,268.1,158.3,0,72.9,435.0
1090216,260.0,18.4,1,377.5,222.4
1090217,278.6,493.9,1,457.5,93.8
1090218,70.1,459.9,1,424.0,56.4
1090219,139.7,277.9,1,472.0,27.6
1090220,97.1,471.2,1,385.8,345.0
1090221,271.4,403.0,0,305.4,269.8
1090222,389.3,289.3,1,25.1,300.8
1090223,20.1,389.0,1,180.2,358.7
1090224,122.8,378.1,0,454.2,150.6
1090225,436.8,95.5,1,257.3,464.6
1090226,377.8,,0,271.0,427.5
1090227,177.0,205.1,0,121.2,396.6
1090228,355.8,45.8,0,160.1,375.1
1090229,11.2,185.4,0,482.8,53.7
1090230,79.1,260.8,1,110.7,377.9
1090231,341.2,299.9,0,444.9,250.7
1090232,308.2,78.2,1,18.0,404.1
1090233,281.7,485.0,1,335.1,484.0
1090234,324.0,413.0,0,350.8,416.5
1090235,145.4,87.0,1,354.3,316.9
1090236,347.8,476.2,1,491.5,265.4
1090237,139.3,271.7,1,330.8,42.7
1090238,104.4,199.6,0,331.6,95.9
1090239,267.4,437.7,1,85.0,435.5
1090240,257.0,461.2,0,422.9,400.3
1090241,220.6,279.1,0,47.7,445.4
1090242,208.1,268.0,0,95.1,141.7
1090243,311.9,242.9,0,319.5,14.7
1090244,478.8,31.0,1,253.6,188.4
1090245,40.2,304.4,0,457.2,36.9
1090246,497.0,223.8,1,77.3,431.0
1090247,107.1,301.7,1,331.0,195.4
1090248,156.0,56.1,1,462.2,70.9
1090249,302.9,66.5,1,292.1,34.8
1090250,360.3,436.6,0,489.9,450.2
1090251,425.9,192.0,1,215.3,490.6
1090252,466.9,385.2,0,467.1,58.1
1090253,432.3,448.1,0,322.7,255.3
1090254,59.8,254.6,0,269.5,155.4
1090255,144.2,225.2,0,98.4,232.0
1090256,388.1,190.4,1,183.8,297.3
1090257,403.9,399.6,1,114.5,326.5
1090258,328.3,378.7,0,254.7,25.0
1090259,326.3,80.3,1,174.7,489.5
1090260,433.4,28.2,1,395.7,413.4
1090261,210.9,99.8,0,168.4,191.2
1090262,258.7,237.9,1,374.9,60.3
1090263,424.6,196.1,0,82.9,417.6
1090264,317.3,273.7,0,365.4,32.4
1090265,102.4,440.9,0,405.8,32.7
1090266,142.4,164.2,1,398.3,446.9
1090267,487.9,196.9,1,168.3,341.4
1090268,39.6,494.4,0,28.1,215.1
1090269,177.3,333.9,1,129.9,105.0
1090270,228.9,362.5,0,375.1,142.9
1090271,91.9,442.0,0,91.6,170.6
1090272,387.9,33.2,1,418.3,466.1
1090273,196.1,190.1,0,447.8,305.5
1090274,149.7,307.9,0,313.3,375.7
1090275,119.5,401.4,1,300.6,334.3
1090276,179.6,313.3,1,361.5,498.0
1090277,107.8,306.4,1,425.5,380.4
1090278,424.6,365.7,0,326.4,247.8
1090279,146.7,398.6,1,85.0,392.2
1090280,50.2,238.7,1,225.0,293.1
1090281,403.4,59.2,0,400.5,49.2
1090282,76.4,473.6,1,58.0,459.3
1090283,140.2,464.7,1,445.3,82.6
1090284,238.8,420.0,0,449.8,116.2
1090285,475.4,465.5,1,211.4,44.3
1090286,350.2,274.1,1,142.6,217.0
1090287,152.1,489.1,0,447.0,21.4
1090288,312.6,484.8,1,366.6,109.0
1090289,33.8,28.8,0,97.5,467.5
1090290,344.3,361.1,0,163.1,137.9
1090291,487.8,243.1,1,248.3,483.4
1090292,95.2,369.2,0,280.5,357.8
1090293,417.5,77.2,0,359.7,463.7
1090294,420.2,415.4,1,365.6,369.5
1090295,228.4,295.6,1,258.6,98.4
1090296,365.6,22.2,1,499.6,237.4
1090297,412.0,300.3,0,136.8,485.4
1090298,333.0,227.9,0,209.9,188.8
1090299,398.7,206.5,0,478.9,295.9
1090300,27.9,46.6,0,20.3,451.9
1090301,29.6,39.4,1,341.9,396.3
1090302,39.8,102.9,0,199.3,180.3
1090303,15.1,181.5,0,463.2,371.9
1090304,144.3,86.4,0,337.0,102.3
1090305,320.9,462.1,1,392.3,284.0
1090306,92.5,233.2,0,24.4,109.4
1090307,485.1,14.9,1,423.6,50.0
1090308,309.0,249.8,1,160.0,231.7
1090309,214.8,99.8,0,423.3,400.0
1090310,376.1,404.6,1,256.9,162.3
1090311,396.2,131.1,0,468.0,408.0
1090312,341.0,432.1,0,308.6,462.9
1090313,53.0,353.6,0,363.8,161.2
1090314,120.8,63.9,0,354.4,423.1
1090315,204.0,19.7,0,17.9,176.7
1090316,381.8,75.4,1,197.2,274.7
1090317,454.8,458.7,1,145.3,181.5
1090318,452.5,228.8,1,309.8,248.6
1090319,471.2,17.9,0,202.8,47.9
1090320,278.5,281.2,1,467.0,164.6
1090321,331.6,358.4,0,324.3,55.4
1090322,247.0,328.0,0,261.9,198.1
1090323,471.3,268.8,0,272.8,285.5
1090324,64.2,493.9,0,79.3,205.3
1090325,69.8,449.7,1,442.8,149.2
1090326,102.5,285.7,1,171.8,284.5
1090327,452.4,269.6,1,351.3,211.6
1090328,219.8,271.3,0,20.3,43.3
1090329,357.4,221.9,0,315.5,498.1
1090330,294.2,273.9,1,236.7,241.7
1090331,236.1,328.0,0,391.7,124.6
1090332,246.0,32.7,1,22.3,118.9
1090333,431.7,214.2,1,384.6,336.9
1090334,387.8,461.6,1,222.7,369.9
1090335,459.1,30.2,1,157.8,118.0
1090336,77.1,373.8,0,105.0,353.0
1090337,238.3,427.6,1,42.8,473.5
1090338,47.1,413.0,1,222.1,231.4
1090339,382.2,378.8,1,104.5,484.7
1090340,454.3,448.1,1,467.6,383.8
1090341,304.8,406.8,0,415.2,28.2
1090342,26.8,21.8,0,398.2,79.7
1090343,175.4,489.8,0,370.2,188.2
1090344,187.1,250.1,1,253.2,30.9
1090345,36.8,59.4,0,84.0,395.9
1090346,450.6,411.1,0,118.5,495.0
1090347,73.3,482.2,0,147.3,42.2
1090348,417.5,366.2,1,191.0,332.0
1090349,145.5,456.2,0,458.3,477.4
1090350,302.9,311.4,0,432.2,231.8
1090351,458.6,282.5,1,169.3,110.1
1090352,233.2,240.8,1,53.2,408.1
1090353,201.4,256.9,1,314.6,391.9
1090354,202.5,326.0,0,206.6,453.9
1090355,240.7,338.1,0,65.6,138.9
1090356,231.7,316.5,1,61.4,423.7
1090357,166.2,177.4,0,176.4,65.6
1090358,181.9,,1,154.8,240.4
1090359,178.9,99.7,0,115.5,499.9
1090360,327.1,209.9,0,70.7,79.9
1090361,138.2,33.5,0,438.7,425.3
1090362,77.4,230.8,1,166.0,420.9
1090363,495.6,480.2,1,27.4,28.1
1090364,194.2,463.1,0,293.0,332.9
1090365,440.0,106.9,1,426.7,367.1
1090366,58.5,271.1,1,85.6,69.6
1090367,110.7,413.4,0,296.5,144.2
1090368,162.8,91.5,0,349.0,347.0
1090369,495.7,337.9,0,62.7,164.9
1090370,261.9,212.7,0,384.6,212.7
1090371,261.2,230.0,0,330.5,199.6
1090372,11.1,33.8,1,416.2,464.0
1090373,329.3,272.7,0,115.5,144.0
1090374,284.5,453.4,1,413.9,415.7
1090375,221.8,441.1,1,369.3,318.1
1090376,329.4,371.9,1,271.7,422.5
1090377,138.8,462.0,0,105.7,153.1
1090378,355.5,291.7,1,38.3,277.5
1090379,134.3,171.8,1,149.3,345.0
1090380,235.0,387.9,0,322.9,253.9
1090381,129.4,286.8,0,328.2,413.0
1090382,180.2,341.4,1,115.0,133.5
1090383,317.4,99.9,0,92.2,278.5
1090384,359.1,136.0,1,418.8,381.1
1090385,410.8,222.5,0,212.1,240.0
1090386,343.3,138.6,0,112.1,415.9
1090387,306.8,374.1,0,345.1,10.2
1090388,366.7,192.9,1,203.6,499.1
1090389,356.6,133.2,1,246.4,445.7
1090390,252.4,191.8,0,377.1,179.5
1090391,494.4,378.5,0,341.9,414.0
1090392,226.9,372.7,0,67.9,188.7
1090393,363.9,472.5,0,382.0,241.4
1090394,111.1,176.0,1,19.4,365.4
1090395,29.8,231.2,1,18.2,444.6
1090396,445.9,232.3,0,322.5,346.1
1090397,159.8,123.5,1,55.4,380.5
1090398,249.0,,1,196.5,278.9
1090399,175.8,489.6,0,307.2,156.2
1090400,242.7,491.2,0,385.0,387.5
1090401,41.1,375.3,0,425.1,111.6
1090402,338.9,272.7,0,486.6,149.0
1090403,357.0,320.4,1,334.6,145.1
1090404,442.9,404.0,1,50.0,28.1
1090405,226.6,459.4,1,243.7,496.3
1090406,371.6,63.2,0,289.6,282.5
1090407,197.6,327.3,1,40.0,161.1
1090408,402.1,284.0,0,405.1,494.3
1090409,228.7,230.3,0,12.1,183.2
1090410,394.6,55.2,0,438.5,302.9
1090411,317.1,,0,168.8,318.8
1090412,183.9,442.5,1,151.7,372.3
1090413,367.2,116.3,0,131.4,311.9
1090414,265.5,63.8,0,402.8,319.8
1090415,248.0,300.1,0,33.4,421.7
1090416,492.0,314.7,1,361.7,164.7
1090417,297.2,466.4,1,312.2,49.4
1090418,389.2,316.2,0,224.1,152.7
1090419,198.0,127.0,1,472.9,362.5
1090420,214.2,314.0,0,334.5,45.6
1090421,51.9,304.9,0,362.0,338.0
1090422,88.6,273.8,0,271.8,498.8
1090423,192.0,172.8,0,434.8,366.4
1090424,45.2,19.8,0,97.5,394.7
1090425,167.5,452.8,1,184.6,11.7
1090426,419.9,69.1,0,349.6,329.0
1090427,109.0,323.0,1,151.3,19.7
1090428,475.3,232.4,0,365.1,346.6
1090429,457.8,301.3,0,481.2,86.9
1090430,482.8,270.3,0,178.0,334.8
1090431,376.1,191.7,0,83.8,457.4
1090432,335.4,166.6,0,312.5,357.3
1090433,489.2,468.4,1,252.8,298.2
1090434,359.6,154.9,0,416.0,362.4
1090435,315.0,195.2,1,92.0,481.9
1090436,334.9,253.0,1,31.9,360.8
1090437,77.3,159.3,1,286.2,159.9
1090438,345.6,83.5,1,499.2,164.1
1090439,400.7,260.4,1,496.9,163.2
1090440,95.3,458.2,0,488.1,273.7
1090441,11.5,404.5,0,119.4,75.7
1090442,455.0,193.9,0,129.5,243.8
1090443,400.0,363.7,0,273.5,27.7
1090444,307.9,340.7,1,474.8,474.4
1090445,310.2,47.7,1,141.3,129.1
1090446,114.3,68.1,1,432.0,148.1
1090447,123.4,,1,300.0,359.3
1090448,470.6,480.3,0,63.6,21.8
1090449,263.5,430.2,1,370.2,49.3
1090450,153.3,372.0,1,417.1,476.6
1090451,83.6,,1,272.8,12.8
1090452,224.2,215.1,1,217.2,196.1
1090453,14.4,396.6,1,453.1,328.3
1090454,416.2,189.6,1,110.3,102.0
1090455,411.1,103.1,0,411.8,443.2
1090456,266.3,369.9,0,199.4,442.0
1090457,204.0,301.4,1,83.2,12.0
1090458,293.3,144.4,1,263.7,193.8
1090459,326.6,414.1,0,236.8,61.3
1090460,490.4,41.1,1,399.1,329.8
1090461,322.0,405.6,0,491.6,196.7
1090462,17.4,327.3,0,259.7,454.3
1090463,191.5,454.2,1,476.3,87.3
1090464,256.7,270.5,0,353.0,300.4
1090465,191.3,64.7,1,230.8,318.0
1090466,368.6,339.8,1,289.2,328.9
1090467,379.3,253.5,1,376.2,277.7
1090468,241.5,494.2,1,46.2,223.7
1090469,232.7,39.9,0,181.8,273.7
1090470,12.0,35.7,0,90.5,438.1
1090471,402.9,417.1,0,15.6,261.3
1090472,362.2,178.6,1,129.7,273.4
1090473,271.8,225.1,1,424.8,59.9
1090474,149.5,250.5,0,119.0,304.9
1090475,204.9,139.3,0,166.5,408.8
1090476,250.5,258.6,0,449.9,377.2
1090477,464.5,20.8,0,428.4,341.5
1090478,346.7,50.8,1,445.5,255.1
1090479,312.6,289.0,1,324.0,268.2
1090480,478.9,55.8,0,321.8,112.1
1090481,405.0,346.4,0,273.2,50.2
1090482,339.9,202.6,0,194.6,320.9
1090483,37.5,266.8,1,428.3,76.5
1090484,486.8,474.2,0,465.1,480.8
1090485,33.6,265.4,0,355.5,48.9
1090486,371.1,131.1,0,193.6,73.5
1090487,15.0,35.5,1,267.3,51.3
1090488,264.1,190.8,1,96.9,131.4
1090489,465.4,136.1,0,170.1,247.8
1090490,407.2,428.9,0,405.8,287.7
1090491,384.2,36.7,1,275.1,10.6
1090492,110.3,230.9,1,76.9,134.5
1090493,343.0,,0,433.8,204.8
1090494,342.4,498.0,1,145.8,248.9
1090495,374.6,199.9,1,67.2,285.0
1090496,392.0,494.0,0,340.4,407.8
1090497,404.6,203.1,1,33.5,347.2
1090498,213.7,53.2,1,139.6,353.3
1090499,288.6,337.6,1,107.4,100.1
1090500,33.7,481.9,0,36.3,468.6
1090501,14.2,407.7,1,179.7,132.0
1090502,49.0,235.4,1,98.2,421.2
1090503,167.3,380.0,1,299.2,252.2
1090504,289.9,319.9,1,12.9,161.4
1090505,383.4,343.9,1,53.7,151.4
1090506,200.7,489.3,0,293.7,182.4
1090507,289.4,364.0,0,206.1,456.8
1090508,375.3,132.6,1,37.9,140.5
1090509,451.6,223.0,1,89.1,429.3
1090510,479.2,18.4,1,290.4,350.6
1090511,296.2,446.3,1,308.7,118.5
1090512,100.5,329.0,1,158.7,489.2
1090513,37.2,148.0,1,140.1,160.8
1090514,293.6,426.5,1,491.4,339.2
1090515,26.3,11.6,1,77.3,119.6
1090516,392.1,233.5,1,379.2,204.5
1090517,287.5,282.7,0,468.9,304.7
1090518,110.8,441.5,1,386.1,161.4
1090519,37.2,21.5,1,131.6,461.3
1090520,15.8,493.4,1,129.3,160.7
1090521,36.9,127.9,0,312.0,204.7
1090522,374.8,267.9,1,209.1,395.2
1090523,313.4,170.9,0,379.8,175.5
1090524,249.8,436.9,1,190.0,167.1
1090525,240.5,279.6,0,459.0,492.0
1090526,423.8,272.1,0,452.2,328.0
1090527,474.0,457.7,1,462.0,494.0
1090528,40.8,,0,344.0,12.0
1090529,146.1,98.5,0,71.4,57.1
1090530,178.8,397.3,0,225.0,81.7
1090531,167.2,245.9,1,336.8,45.5
1090532,338.7,498.1,1,499.5,406.4
1090533,173.3,406.0,1,424.4,178.1
1090534,208.7,497.3,1,178.0,206.6
1090535,139.6,424.7,0,99.1,357.2
1090536,448.7,472.2,0,256.8,266.6
1090537,135.5,288.4,0,280.2,95.8
1090538,432.5,462.6,0,493.8,32.7
1090539,237.6,382.2,0,233.0,113.8
1090540,445.2,119.2,1,10.1,145.1
1090541,219.3,21.5,0,19.0,116.5
1090542,185.9,208.4,1,492.7,105.0
1090543,389.5,452.5,1,268.0,333.6
1090544,148.7,288.1,1,451.8,324.4
1090545,44.0,190.9,1,414.4,95.2
1090546,16.0,250.9,1,295.2,283.7
1090547,290.7,486.5,0,126.8,345.5
1090548,224.1,308.4,0,71.1,142.3
1090549,169.5,161.8,1,255.8,29.4
1090550,89.1,68.5,0,363.8,122.5
1090551,328.9,145.4,1,197.0,44.1
1090552,190.9,381.7,1,67.7,339.3
1090553,323.3,260.3,0,337.1,92.0
1090554,48.7,260.1,0,390.0,188.4
1090555,331.0,372.1,0,197.8,85.7
1090556,273.1,410.7,0,87.3,241.6
1090557,317.0,379.0,0,161.4,473.1
1090558,484.6,17.2,0,116.9,252.4
1090559,107.1,,0,386.6,272.6
1090560,42.2,292.5,1,47.4,369.7
1090561,80.9,202.7,1,244.6,395.7
1090562,23.8,58.3,0,63.8,198.7
1090563,18.1,42.1,1,168.1,241.3
1090564,232.9,390.0,1,279.8,103.3
1090565,264.7,55.3,1,211.0,37.0
1090566,282.6,132.9,1,122.2,33.7
1090567,391.7,347.5,1,173.7,165.6
1090568,267.4,296.1,1,122.6,307.7
1090569,398.9,451.7,0,250.3,312.7
1090570,266.5,50.3,0,314.9,290.3
1090571,314.2,268.0,1,338.8,441.9
1090572,372.1,455.2,0,123.5,478.7
1090573,247.0,321.2,1,370.7,453.8
1090574,390.2,86.5,1,172.2,359.1
1090575,312.2,34.4,0,63.2,142.3
1090576,198.2,97.5,0,323.1,415.7
1090577,489.1,155.4,0,419.9,176.0
1090578,323.0,377.4,1,140.4,364.8
1090579,422.3,222.3,0,479.6,149.2
1090580,394.3,409.2,0,212.3,146.1
1090581,134.5,93.4,0,428.7,248.7
1090582,389.5,161.8,1,139.8,139.3
1090583,281.7,450.7,1,309.6,472.3
1090584,76.7,253.5,1,99.1,478.7
1090585,46.1,190.3,0,315.2,485.9
1090586,326.8,112.0,0,370.8,49.9
1090587,192.7,309.2,1,298.2,45.9
1090588,234.7,223.7,0,357.8,328.3
1090589,304.9,35.9,0,259.3,237.4
1090590,310.5,71.2,0,475.3,183.7
1090591,168.3,21.0,0,422.2,488.3
1090592,31.3,142.5,0,474.4,439.0
1090593,312.4,442.8,1,241.0,98.9
1090594,295.9,447.2,1,290.4,454.5
1090595,418.9,392.3,0,423.0,367.7
1090596,138.9,35.8,0,495.5,151.7
1090597,372.9,57.2,0,229.8,142.5
1090598,443.3,63.4,0,70.4,263.0
1090599,182.5,316.9,0,356.0,243.9
1090600,300.4,278.1,0,402.8,46.2
1090601,286.9,124.4,1,123.6,103.6
1090602,313.8,272.2,0,451.0,351.8
1090603,33.8,389.3,1,57.3,14.2
1090604,226.1,383.2,0,491.2,138.8
1090605,43.9,305.8,0,194.2,136.3
1090606,445.0,212.9,1,324.3,22.4
1090607,486.9,309.2,1,105.8,235.4
1090608,498.1,168.0,1,489.1,268.3
1090609,112.0,16.7,0,237.9,453.9
1090610,470.1,90.9,0,305.2,158.2
1090611,390.5,312.4,1,370.2,468.5
1090612,155.0,112.0,0,209.2,39.9
1090613,227.6,10.5,0,255.2,416.6
1090614,289.0,91.2,0,424.8,176.5
1090615,342.4,44.7,1,355.9,487.5
1090616,98.2,397.3,1,36.3,179.8
1090617,317.2,165.7,0,147.1,347.7
1090618,335.4,387.7,0,121.8,378.0
1090619,415.4,41.8,0,249.3,440.6
1090620,254.4,31.5,0,28.1,16.9
1090621,186.8,135.0,0,184.0,131.0
1090622,417.7,355.9,0,232.7,52.0
1090623,77.9,354.5,0,212.6,189.2
1090624,412.6,247.7,1,382.1,390.6
1090625,241.6,143.5,1,195.6,450.9
1090626,30.3,232.9,0,315.2,330.9
1090627,238.7,20.4,0,39.1,308.3
1090628,253.9,36.2,0,88.9,431.2
1090629,479.4,75.6,0,438.2,446.8
1090630,170.1,161.9,1,225.9,342.0
1090631,410.9,430.9,1,430.9,86.7
1090632,237.3,448.4,0,20.3,437.6
1090633,178.9,335.6,1,373.2,333.9
