EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1580460,472.4,Sales,M,471.5,493.6
1580461,156.6,Support,F,127.4,387.1
1580462,480.9,Sales,M,492.7,369.5
1580463,28.5,HR,M,245.1,257.4
1580464,190.7,Sales,F,49.7,414.4
1580465,470.6,Engineering,M,41.3,386.1
1580466,24.9,HR,F,221.9,129.5
1580467,211.7,Engineering,F,462.3,453.0
1580468,125.7,Sales,F,449.1,407.1
1580469,419.2,Engineering,M,263.7,270.6
1580470,189.1,Sales,M,304.7,467.6
1580471,294.6,Engineering,F,306.3,183.7
1580472,213.7,Sales,M,447.6,302.1
1580473,315.4,HR,F,260.9,470.7
1580474,244.0,Support,F,163.6,462.3
1580475,395.4,Sales,M,488.9,85.7
1580476,308.2,Sales,F,197.5,132.4
1580477,150.0,Engineering,M,397.9,264.4
1580478,30.7,Sales,M,384.7,213.6
1580479,348.2,Sales,M,358.2,43.7
1580480,340.5,Support,M,228.7,464.3
1580481,40.3,HR,M,497.1,429.3
1580482,197.3,HR,M,196.9,84.1
1580483,197.0,Support,M,37.7,259.5
1580484,252.9,Sales,F,377.7,70.0
1580485,211.5,Engineering,F,62.8,456.8
1580486,73.3,Sales,F,307.1,460.6
1580487,151.7,Support,F,138.2,160.1
1580488,21.0,Engineering,F,10.5,185.3
1580489,464.2,Sales,F,452.8,243.7
1580490,38.5,HR,M,132.5,217.6
1580491,14.8,Engineering,F,353.9,96.5
1580492,441.9,Engineering,M,478.9,101.4
1580493,141.0,Support,F,220.6,402.0
1580494,346.7,Support,M,314.2,252.6
1580495,55.2,Support,F,306.1,212.0
1580496,230.9,HR,M,453.7,226.8
1580497,396.5,Engineering,M,274.4,411.0
1580498,37.9,Engineering,M,47.4,45.7
1580499,11.8,Sales,F,326.5,145.9
1580500,182.6,HR,F,288.8,304.5
1580501,494.0,HR,F,311.4,462.7
1580502,344.6,HR,F,466.5,494.1
1580503,484.7,Sales,F,446.0,206.7
1580504,317.7,HR,M,151.6,359.9
1580505,53.8,Sales,M,48.1,136.6
1580506,80.4,Engineering,F,231.8,371.1
1580507,214.4,Engineering,F,313.0,447.5
1580508,263.4,HR,F,409.7,12.1
1580509,148.9,HR,F,491.9,361.6
1580510,161.0,Engineering,F,201.0,414.5
1580511,168.1,Sales,F,273.2,224.9
1580512,252.0,Engineering,F,394.9,43.0
1580513,202.0,Engineering,F,170.2,320.6
1580514,397.1,Sales,M,42.3,385.5
1580515,293.6,Support,M,104.9,
1580516,447.0,Engineering,F,15.7,167.2
1580517,144.7,HR,M,69.7,396.7
1580518,285.2,Sales,M,468.6,163.1
1580519,127.1,Support,F,301.2,442.9
1580520,166.6,Engineering,M,267.5,29.4
1580521,23.1,Support,M,348.9,345.9
1580522,446.5,Support,M,127.3,64.3
1580523,488.2,Engineering,M,476.5,391.1
1580524,366.8,Engineering,M,361.7,24.3
1580525,459.0,HR,M,454.7,242.3
1580526,76.7,Sales,M,174.0,403.5
1580527,390.3,Support,M,199.9,241.3
1580528,155.2,HR,M,133.0,256.8
1580529,399.3,Engineering,M,88.4,114.4
1580530,136.4,Support,F,339.9,304.5
1580531,126.3,Support,F,131.8,435.4
1580532,423.9,Support,M,349.3,410.0
1580533,257.8,Sales,F,268.1,201.3
1580534,296.9,HR,F,448.4,261.9
1580535,185.1,Engineering,M,87.7,135.2
1580536,327.9,Engineering,F,30.7,36.4
1580537,245.1,Sales,F,269.4,242.3
1580538,54.7,HR,M,84.7,455.6
1580539,435.1,HR,F,436.7,359.7
1580540,220.1,HR,M,91.1,348.7
1580541,235.5,HR,F,261.1,232.5
1580542,360.3,HR,F,489.0,240.6
1580543,40.3,Support,M,163.4,483.5
1580544,281.1,Sales,F,352.4,409.7
1580545,391.2,Support,F,262.7,199.3
1580546,427.0,Engineering,M,197.3,261.0
1580547,291.6,Engineering,F,310.5,209.6
1580548,463.6,Engineering,F,492.4,384.2
1580549,65.7,Engineering,M,406.0,203.5
1580550,419.3,HR,F,459.3,58.9
1580551,51.3,Support,M,58.4,421.2
1580552,443.8,Support,M,31.8,237.6
1580553,278.8,Engineering,M,91.3,61.5
1580554,423.6,Sales,M,399.4,384.3
1580555,206.3,Engineering,F,73.2,363.7
1580556,449.2,Engineering,F,166.5,437.2
1580557,64.7,Engineering,M,306.8,32.3
1580558,267.0,HR,M,368.3,110.1
1580559,390.1,Support,F,256.5,80.3
1580560,143.1,HR,F,81.7,386.4
1580561,493.8,Engineering,M,208.2,87.5
1580562,46.9,HR,F,313.5,46.6
1580563,170.2,Engineering,M,42.4,359.5
1580564,442.4,Sales,M,40.3,186.2
1580565,35.3,Sales,M,397.1,44.9
1580566,428.6,Support,F,217.0,158.3
1580567,65.4,Support,F,207.9,308.8
1580568,263.5,Sales,M,286.1,108.2
1580569,300.1,Sales,M,266.7,437.3
1580570,476.1,Support,M,29.4,141.5
1580571,364.2,Engineering,F,491.9,17.9
1580572,35.3,Sales,F,342.7,431.8
1580573,300.0,Sales,F,329.4,475.0
1580574,129.1,HR,M,413.1,128.4
1580575,180.1,Engineering,M,227.7,451.9
1580576,310.7,Sales,F,216.3,404.8
1580577,458.5,Sales,F,403.5,479.5
1580578,415.0,Sales,M,112.2,134.3
1580579,89.5,HR,F,259.0,286.5
1580580,208.5,Engineering,F,107.4,320.3
1580581,498.9,Sales,M,265.1,65.9
1580582,92.3,Engineering,F,381.8,317.9
1580583,204.6,HR,M,206.9,241.2
1580584,327.9,Sales,M,82.2,22.4
1580585,140.1,HR,M,189.9,144.9
1580586,241.4,Sales,M,324.6,139.1
1580587,123.0,HR,F,285.3,136.6
1580588,308.3,Engineering,F,334.9,296.9
1580589,141.0,Support,F,117.9,105.8
1580590,411.1,HR,M,281.3,126.0
1580591,107.2,Support,F,22.7,217.8
1580592,71.5,Engineering,F,389.4,187.1
1580593,80.4,Engineering,F,10.1,83.5
1580594,349.4,Support,M,481.0,427.8
1580595,286.6,Support,F,308.9,64.1
1580596,136.3,Support,M,377.9,278.8
1580597,273.7,HR,M,207.1,491.3
1580598,273.9,Support,F,276.8,133.6
1580599,230.6,Sales,M,179.4,
1580600,38.6,Sales,F,199.4,166.5
1580601,212.5,Engineering,M,68.4,492.8
1580602,211.9,Engineering,M,333.9,209.6
1580603,321.2,Engineering,M,73.8,233.1
1580604,221.2,Support,F,361.3,293.1
1580605,109.3,Engineering,M,359.9,102.9
1580606,348.1,Sales,M,225.0,343.9
1580607,14.2,Sales,F,252.8,397.1
1580608,286.9,Engineering,M,287.1,310.4
1580609,479.0,Support,F,182.3,230.3
1580610,67.7,Sales,M,105.0,75.4
1580611,178.3,Sales,F,266.7,126.5
1580612,261.2,Sales,M,431.6,359.4
1580613,386.6,Engineering,F,496.0,183.1
1580614,145.9,Engineering,F,121.9,247.6
1580615,471.0,Support,M,463.1,102.9
1580616,241.3,Support,F,327.4,22.6
1580617,355.3,Sales,F,246.3,496.0
1580618,397.2,Engineering,F,461.4,269.7
1580619,244.0,HR,M,12.3,296.8
1580620,402.8,HR,M,235.1,466.7
1580621,266.1,Support,F,30.1,184.8
1580622,490.8,Support,F,296.8,339.4
1580623,210.5,Support,M,400.6,108.1
1580624,49.0,Sales,F,434.5,24.7
1580625,22.7,HR,M,478.7,402.1
1580626,372.4,Engineering,F,250.6,461.9
1580627,239.6,Sales,F,208.3,438.2
1580628,462.4,Support,M,68.2,215.3
1580629,449.0,Engineering,F,179.9,47.4
1580630,313.0,Engineering,F,334.9,
1580631,458.4,Sales,M,478.5,287.7
1580632,18.7,Engineering,F,198.2,42.2
1580633,68.6,Support,F,347.0,97.0
1580634,134.5,Engineering,F,398.5,174.6
1580635,118.9,HR,M,171.7,266.3
1580636,186.9,HR,M,472.8,391.1
1580637,184.8,Support,F,211.0,18.8
1580638,405.8,Engineering,M,486.7,191.3
1580639,309.2,HR,M,396.7,161.8
1580640,275.4,Support,F,81.7,178.3
1580641,374.4,HR,F,485.1,35.2
