UserID,WatchTime_Mins,BufferCount,SpeedMbps,SubscriptionType,Retained
1770359,160.1,498.5,49.6,Premium,0
1770360,459.4,288.1,213.5,Basic,0
1770361,499.9,149.3,397.0,Basic,0
1770362,108.0,444.2,346.9,Basic,0
1770363,15.7,236.8,386.8,Basic,1
1770364,60.5,313.4,82.4,Family,0
1770365,413.1,411.9,200.5,Basic,1
1770366,452.5,387.3,350.0,Family,0
1770367,492.9,458.0,298.2,Family,1
1770368,74.6,340.5,26.8,Family,1
1770369,331.3,244.3,322.8,Basic,0
1770370,292.5,260.8,497.1,Basic,0
1770371,413.5,233.5,244.4,Basic,1
1770372,30.5,74.3,356.2,Family,0
1770373,268.1,412.6,246.2,Family,1
1770374,437.3,182.7,452.9,Premium,0
1770375,353.2,120.9,412.6,Family,0
1770376,381.8,309.5,299.0,Family,0
1770377,50.7,425.4,179.9,Family,0
1770378,200.5,498.7,196.9,Family,0
1770379,467.9,250.4,101.7,Family,1
1770380,220.0,453.7,321.0,Basic,1
1770381,110.2,157.7,209.3,Family,1
1770382,183.4,487.0,254.0,Family,1
1770383,157.4,45.8,52.4,Basic,1
1770384,229.2,155.5,43.2,Family,0
1770385,225.2,261.1,187.7,Premium,1
1770386,108.7,88.3,127.8,Family,1
1770387,340.4,164.4,466.9,Basic,1
1770388,203.5,28.0,279.5,Basic,1
1770389,386.4,445.9,78.7,Family,1
1770390,69.0,103.7,357.5,Premium,0
1770391,104.1,33.0,304.1,Basic,1
1770392,34.9,372.3,353.9,Basic,1
1770393,153.8,382.7,20.8,Basic,0
1770394,385.3,360.3,107.3,Family,1
1770395,226.5,180.8,236.6,Premium,0
1770396,462.1,327.1,205.1,Basic,0
1770397,129.8,94.2,453.4,Basic,0
1770398,176.0,244.4,175.7,Premium,0
1770399,479.1,309.2,144.1,Premium,1
1770400,234.3,441.8,359.5,Family,1
1770401,67.8,79.4,56.8,Basic,0
1770402,388.1,241.8,351.0,Premium,0
1770403,18.4,57.4,463.6,Premium,1
1770404,203.0,111.4,246.3,Premium,0
1770405,272.5,209.0,460.4,Basic,1
1770406,425.1,311.6,374.1,Premium,1
1770407,32.2,94.1,180.7,Family,0
1770408,135.9,469.0,243.3,Family,1
1770409,399.8,374.6,187.6,Basic,1
1770410,430.7,397.0,369.1,Basic,1
1770411,327.1,485.8,321.3,Basic,1
1770412,196.6,335.7,256.1,Basic,0
1770413,432.2,393.3,344.9,Basic,0
1770414,54.9,239.0,100.8,Premium,0
1770415,67.3,221.1,35.0,Family,1
1770416,130.9,315.9,66.0,Family,0
1770417,162.6,231.5,433.2,Basic,1
1770418,293.0,228.6,284.6,Basic,0
1770419,405.0,34.4,147.3,Premium,0
1770420,347.7,283.8,41.1,Premium,0
1770421,156.5,89.6,219.1,Family,1
1770422,451.8,50.9,420.9,Premium,1
1770423,134.4,406.3,262.7,Premium,0
1770424,481.4,367.5,290.1,Basic,1
1770425,207.6,206.5,91.9,Premium,0
1770426,356.6,240.6,182.0,Basic,0
1770427,145.8,467.3,146.1,Premium,1
1770428,47.5,362.7,224.4,Premium,1
1770429,348.8,312.0,417.6,Family,1
1770430,499.3,301.1,357.6,Basic,1
1770431,202.2,479.6,46.7,Premium,0
1770432,357.3,400.9,57.2,Basic,1
1770433,154.9,173.6,127.0,Family,1
1770434,241.9,108.3,399.3,Premium,0
1770435,111.7,140.4,176.4,Family,1
1770436,140.5,48.0,247.1,Basic,1
1770437,237.4,91.8,72.3,Family,0
1770438,151.8,97.1,16.6,Family,1
1770439,215.5,486.7,448.7,Basic,0
1770440,461.7,19.5,94.4,Premium,1
1770441,263.7,60.0,406.3,Family,0
1770442,150.8,425.3,423.5,Premium,0
1770443,496.7,383.2,491.5,Family,0
1770444,100.4,416.4,126.6,Family,0
1770445,28.5,91.2,487.1,Family,0
1770446,94.9,69.8,479.0,Premium,1
1770447,435.5,289.3,404.7,Premium,1
1770448,335.3,71.1,270.1,Basic,0
1770449,108.5,141.2,344.0,Family,0
1770450,360.7,166.8,230.3,Family,0
1770451,160.9,102.0,241.8,Family,0
1770452,259.0,113.6,395.6,Premium,1
1770453,488.4,201.0,100.7,Family,0
1770454,497.7,344.2,470.1,Family,0
1770455,375.1,167.8,293.2,Premium,1
1770456,430.9,18.4,85.1,Premium,1
1770457,33.9,75.7,380.8,Basic,1
1770458,198.9,466.0,36.1,Premium,0
1770459,404.9,147.7,351.0,Basic,0
1770460,223.9,257.8,225.7,Premium,0
1770461,268.2,384.0,376.4,Basic,1
1770462,463.3,424.9,239.2,Basic,0
1770463,447.3,406.1,439.6,Basic,1
1770464,363.7,111.4,387.3,Premium,0
1770465,418.1,131.9,483.1,Premium,0
1770466,301.5,445.8,141.8,Family,1
1770467,346.2,259.3,319.9,Basic,0
1770468,421.5,314.0,15.1,Premium,1
1770469,79.7,389.7,278.0,Family,1
1770470,489.4,407.6,359.4,Family,0
1770471,490.4,230.8,,Premium,0
1770472,43.7,149.2,166.6,Premium,0
1770473,476.5,11.2,193.1,Family,1
1770474,187.3,413.4,80.0,Basic,0
1770475,141.6,95.4,222.3,Premium,1
1770476,282.9,381.8,277.9,Family,1
1770477,254.7,37.3,178.9,Basic,1
1770478,189.9,194.7,429.7,Family,1
1770479,487.6,393.5,322.4,Premium,0
1770480,196.3,90.4,357.8,Basic,0
1770481,115.2,468.2,143.0,Basic,1
1770482,97.3,387.1,374.2,Basic,0
1770483,314.9,374.9,43.1,Premium,1
1770484,357.8,225.2,463.4,Premium,0
1770485,164.4,168.4,179.5,Basic,0
1770486,100.9,442.4,213.3,Premium,0
1770487,386.6,346.5,114.1,Family,1
1770488,401.2,259.2,92.8,Basic,0
1770489,63.5,428.0,53.2,Family,1
1770490,358.4,79.0,376.3,Family,0
1770491,226.8,187.7,494.5,Basic,0
1770492,80.2,492.8,159.3,Basic,1
1770493,257.2,242.1,486.3,Basic,0
1770494,496.7,365.9,405.0,Basic,0
1770495,242.5,266.6,413.2,Premium,1
1770496,239.4,468.4,,Family,0
1770497,44.6,194.6,269.5,Family,1
1770498,35.5,12.6,175.2,Family,1
1770499,306.1,454.9,380.4,Family,1
1770500,202.1,75.9,319.8,Family,1
1770501,499.2,210.8,165.3,Basic,1
1770502,61.3,257.6,100.2,Family,0
1770503,79.3,86.1,126.6,Basic,1
1770504,140.4,13.6,413.4,Basic,0
1770505,456.5,57.2,38.2,Family,1
1770506,406.3,497.4,226.9,Basic,0
1770507,73.3,335.9,364.1,Premium,0
1770508,125.0,198.2,164.5,Premium,1
1770509,485.6,317.1,157.3,Family,1
1770510,83.5,310.5,167.0,Basic,0
1770511,20.3,382.1,392.7,Basic,0
1770512,234.4,306.5,204.8,Premium,1
1770513,184.2,86.7,477.0,Family,1
1770514,470.9,488.7,75.0,Basic,0
1770515,121.9,346.4,340.3,Family,0
1770516,275.1,60.4,140.2,Family,0
1770517,408.7,175.4,424.3,Premium,0
1770518,141.3,121.6,142.2,Premium,1
1770519,91.6,432.2,388.5,Basic,1
1770520,311.8,400.7,496.9,Premium,0
1770521,479.5,186.6,51.1,Family,1
1770522,350.2,196.3,214.4,Premium,0
1770523,92.2,358.2,494.7,Family,0
1770524,445.2,355.9,225.7,Premium,0
1770525,93.1,401.4,187.2,Premium,0
1770526,16.3,474.5,409.5,Premium,0
1770527,240.9,499.9,157.8,Family,1
1770528,398.9,253.0,441.6,Premium,1
1770529,469.8,257.4,52.9,Basic,1
1770530,405.5,51.5,40.0,Premium,0
1770531,341.8,335.3,145.9,Basic,1
1770532,206.9,301.1,409.3,Premium,0
1770533,21.1,230.0,21.0,Basic,0
1770534,361.2,411.2,426.4,Premium,0
1770535,41.1,372.0,412.7,Premium,0
1770536,453.1,471.3,58.8,Family,1
1770537,303.3,290.8,281.7,Premium,1
1770538,11.5,268.1,45.7,Basic,1
1770539,359.4,282.3,384.3,Basic,1
1770540,174.4,226.3,489.0,Premium,1
1770541,472.9,106.9,440.4,Basic,0
1770542,360.2,307.4,76.1,Basic,0
1770543,215.6,238.4,99.6,Premium,0
1770544,354.8,114.8,399.7,Family,1
1770545,371.9,456.4,373.4,Basic,1
1770546,449.0,333.0,350.6,Basic,0
1770547,403.2,296.5,231.7,Family,0
1770548,207.8,282.8,352.3,Premium,1
1770549,204.5,118.7,148.9,Premium,0
1770550,125.0,351.3,269.1,Family,1
1770551,135.9,473.4,161.9,Basic,0
1770552,44.3,207.3,101.7,Basic,1
1770553,307.5,182.7,23.9,Family,0
1770554,428.1,143.3,411.2,Basic,0
1770555,136.9,13.3,345.2,Premium,0
1770556,265.9,329.1,190.3,Premium,0
1770557,372.8,314.4,158.3,Family,0
1770558,189.3,296.9,133.3,Premium,0
1770559,498.4,482.5,411.2,Family,1
1770560,476.8,59.4,385.2,Premium,0
1770561,213.5,369.8,462.1,Premium,1
1770562,164.3,175.0,84.7,Premium,0
1770563,14.5,331.0,159.0,Basic,0
1770564,176.5,433.6,53.6,Basic,1
1770565,37.5,387.8,,Basic,0
1770566,21.9,228.2,295.1,Premium,0
1770567,381.5,448.0,217.5,Basic,1
1770568,332.7,194.8,294.4,Premium,1
1770569,278.1,343.1,444.2,Family,0
1770570,140.8,491.4,302.1,Premium,0
1770571,98.9,101.8,55.4,Premium,0
1770572,116.2,196.4,356.7,Premium,0
1770573,299.5,281.1,32.1,Basic,1
1770574,64.6,443.7,366.6,Premium,0
1770575,288.2,92.8,346.6,Premium,1
1770576,216.0,162.1,187.9,Premium,0
1770577,402.5,389.9,270.1,Basic,1
1770578,278.7,183.7,406.5,Basic,1
1770579,78.6,292.3,165.2,Premium,1
1770580,322.1,77.4,349.8,Basic,0
1770581,393.3,184.8,386.9,Family,0
1770582,485.2,234.2,423.8,Premium,1
1770583,211.5,86.0,427.9,Family,1
1770584,291.0,499.0,345.8,Basic,1
1770585,34.9,49.4,172.1,Family,1
1770586,303.7,81.3,485.8,Family,1
1770587,106.9,13.7,31.9,Basic,0
1770588,33.9,423.9,133.4,Premium,1
1770589,414.6,362.5,374.4,Family,0
1770590,483.1,311.0,325.7,Basic,0
1770591,494.8,37.4,479.2,Premium,1
1770592,406.9,131.0,202.9,Family,1
1770593,473.6,416.9,496.0,Basic,1
1770594,278.0,82.5,217.3,Premium,1
1770595,122.4,301.2,,Basic,0
1770596,487.1,42.6,399.3,Family,1
1770597,442.4,42.9,152.2,Family,1
1770598,463.5,316.2,87.3,Premium,0
1770599,401.4,329.1,285.0,Premium,0
1770600,218.9,43.5,226.7,Premium,1
1770601,474.0,95.2,439.8,Basic,0
1770602,188.0,413.8,255.1,Basic,1
1770603,41.6,126.1,310.6,Premium,1
1770604,135.9,48.4,464.5,Family,0
1770605,135.9,41.3,36.9,Family,1
1770606,347.8,325.6,45.1,Premium,1
1770607,365.0,432.9,469.3,Premium,1
1770608,301.9,358.3,490.6,Family,1
1770609,192.3,278.9,107.7,Family,1
1770610,314.3,165.9,286.6,Premium,0
1770611,176.9,104.5,268.0,Premium,0
1770612,357.2,313.7,18.2,Premium,1
1770613,149.9,104.1,290.3,Premium,0
1770614,156.8,308.4,126.8,Basic,0
1770615,95.4,461.1,441.6,Premium,1
1770616,135.6,450.6,230.5,Basic,1
1770617,174.6,271.0,61.6,Premium,0
1770618,338.5,32.5,370.7,Basic,1
1770619,366.7,295.5,358.0,Basic,1
1770620,181.8,309.7,71.6,Family,1
1770621,36.5,51.9,348.9,Premium,1
1770622,212.2,265.8,188.6,Premium,0
1770623,94.2,158.2,290.1,Basic,1
1770624,66.1,159.0,154.2,Premium,0
1770625,175.5,27.7,372.0,Premium,0
1770626,424.3,90.3,423.2,Family,0
1770627,22.4,324.6,138.1,Family,1
1770628,406.6,352.3,383.5,Family,0
1770629,252.2,150.4,386.4,Basic,0
1770630,391.9,213.3,125.0,Family,0
1770631,159.3,346.9,38.7,Family,0
1770632,15.5,321.8,90.8,Premium,0
1770633,303.9,389.1,411.8,Basic,0
1770634,472.7,53.7,409.9,Premium,0
1770635,248.7,305.0,346.6,Basic,0
1770636,444.8,222.8,255.3,Basic,1
1770637,39.8,271.3,211.8,Basic,1
1770638,188.7,141.8,56.1,Basic,1
1770639,286.4,368.4,308.3,Family,0
1770640,407.4,472.0,279.2,Premium,0
1770641,383.4,370.4,451.9,Basic,0
1770642,345.5,278.4,320.8,Basic,0
1770643,116.7,305.9,282.0,Basic,0
