CustomerID,TotalPurchases,AvgOrderValue,Tenure_Months,ChurnRisk,CustomerLifetimeValue
1610115,313.3,336.3,327.3,215.0,155.5
1610116,31.8,282.7,314.1,152.3,69.1
1610117,235.7,100.9,88.4,293.8,256.7
1610118,269.4,404.0,26.0,136.0,210.4
1610119,270.9,167.2,117.8,119.2,311.3
1610120,293.1,177.9,77.9,300.1,270.6
1610121,430.3,97.3,345.5,212.9,290.9
1610122,344.1,153.3,215.8,307.5,87.4
1610123,277.2,448.6,23.9,71.8,225.0
1610124,496.9,234.5,431.3,376.7,291.2
1610125,55.8,181.9,46.0,458.3,261.6
1610126,135.7,111.0,176.1,342.0,400.2
1610127,310.4,437.0,123.0,249.4,85.6
1610128,432.3,196.2,363.3,97.0,365.0
1610129,78.0,148.6,381.6,350.5,229.2
1610130,97.0,239.3,162.0,366.7,126.4
1610131,397.7,149.0,206.0,475.1,129.3
1610132,113.3,388.6,117.6,487.8,499.9
1610133,42.6,168.6,426.9,223.4,216.0
1610134,73.7,102.7,72.0,210.0,397.7
1610135,118.2,20.6,325.9,309.8,191.9
1610136,416.7,433.4,328.5,59.9,133.8
1610137,178.0,185.2,169.1,195.1,114.0
1610138,218.6,382.4,230.2,472.9,155.8
1610139,180.8,329.6,466.1,27.5,439.2
1610140,84.8,403.3,464.9,229.0,167.8
1610141,127.5,322.9,187.3,129.0,219.3
1610142,304.4,301.3,329.5,98.5,129.0
1610143,197.2,237.3,353.5,166.7,492.3
1610144,139.1,334.8,246.9,185.0,241.0
1610145,493.6,255.7,391.3,310.5,468.6
1610146,245.4,146.2,347.6,303.7,396.6
1610147,118.5,261.9,433.2,130.5,334.4
1610148,475.9,417.7,469.1,499.6,212.8
1610149,65.0,71.0,355.4,349.1,166.2
1610150,274.0,470.2,203.2,83.9,339.0
1610151,195.2,16.9,54.6,448.4,153.7
1610152,40.7,426.7,479.0,21.1,117.3
1610153,287.2,64.3,368.8,286.9,57.3
1610154,157.2,96.5,204.7,19.3,107.7
1610155,492.3,42.9,35.4,160.3,454.2
1610156,108.5,366.9,139.4,347.7,325.5
1610157,479.6,47.1,76.0,363.1,319.1
1610158,235.2,126.0,498.4,408.7,305.7
1610159,147.6,171.3,389.4,324.7,256.0
1610160,315.8,134.1,195.7,310.3,70.4
1610161,61.0,170.1,116.5,39.0,168.0
1610162,285.7,459.2,377.9,407.8,294.8
1610163,261.2,197.5,477.2,128.7,364.1
1610164,387.1,245.9,451.6,350.0,494.2
1610165,176.7,336.5,57.5,430.1,110.4
1610166,463.1,145.7,173.5,480.0,92.7
1610167,131.9,459.9,228.2,145.3,216.7
1610168,156.3,375.2,269.4,248.0,338.5
1610169,336.2,445.2,212.3,312.9,98.9
1610170,16.4,312.8,122.1,83.8,426.3
1610171,330.6,214.4,184.6,24.5,225.3
1610172,220.4,198.6,375.2,380.5,144.9
1610173,23.9,126.4,498.3,244.9,457.8
1610174,211.9,457.5,171.4,124.7,370.4
1610175,451.2,368.3,230.0,16.3,217.5
1610176,277.5,118.5,16.9,375.4,73.4
1610177,50.6,407.2,134.9,129.8,245.2
1610178,404.1,230.3,199.0,221.5,467.6
1610179,299.5,291.1,29.3,421.1,391.7
1610180,108.3,344.2,171.7,355.9,422.7
1610181,142.6,380.8,281.4,319.3,209.5
1610182,26.7,342.2,312.8,492.4,346.1
1610183,429.6,60.0,438.8,52.1,158.1
1610184,480.5,393.9,383.2,184.2,251.9
1610185,389.4,491.7,34.6,415.1,149.8
1610186,217.9,217.0,20.8,53.5,191.6
1610187,220.2,208.5,272.8,466.0,128.7
1610188,422.7,71.9,305.5,422.3,237.3
1610189,187.8,27.5,398.6,240.9,154.3
1610190,132.4,28.1,219.6,490.3,319.8
1610191,419.5,372.8,384.2,226.8,39.2
1610192,446.1,417.4,166.3,362.2,414.6
1610193,55.4,76.8,237.5,233.0,160.2
1610194,50.4,57.6,405.1,125.5,494.1
1610195,250.4,14.1,398.3,376.9,68.8
1610196,114.4,107.0,121.2,249.6,193.3
1610197,115.1,438.3,309.7,380.7,63.2
1610198,189.1,111.1,281.1,76.4,255.5
1610199,451.3,376.3,249.7,240.3,401.2
1610200,129.4,475.7,96.2,247.9,64.5
1610201,473.3,143.4,401.7,249.6,194.0
1610202,108.0,290.7,114.8,427.0,417.6
1610203,380.6,295.4,423.9,222.5,212.2
1610204,262.7,42.1,125.3,451.9,453.4
1610205,371.5,388.4,268.3,93.9,77.3
1610206,216.9,433.8,476.7,146.5,327.7
1610207,133.6,267.1,316.7,463.9,318.6
1610208,16.1,95.2,168.1,386.7,242.0
1610209,173.8,134.3,278.0,55.0,57.9
1610210,218.9,214.1,316.9,83.0,355.4
1610211,170.2,403.9,15.6,135.1,413.9
1610212,203.0,381.4,364.7,463.9,111.1
1610213,457.7,329.6,284.2,415.0,223.1
1610214,317.0,284.7,499.4,464.0,389.0
1610215,428.1,373.6,41.2,395.7,35.9
1610216,59.2,218.2,79.2,88.2,455.1
1610217,410.8,174.2,237.7,463.7,425.3
1610218,116.4,435.0,351.2,371.3,316.5
1610219,18.0,202.0,449.8,106.8,29.0
1610220,441.1,53.0,95.5,39.7,156.5
1610221,379.6,164.4,175.5,224.6,252.6
1610222,128.2,115.9,74.6,372.8,424.9
1610223,23.9,63.5,51.8,399.1,67.9
1610224,129.7,109.6,201.0,124.1,62.3
1610225,148.0,356.6,113.7,169.7,101.7
1610226,22.1,220.0,324.6,469.8,45.3
1610227,285.4,44.1,362.0,262.5,460.8
1610228,480.5,474.1,432.8,200.9,17.3
1610229,78.9,264.5,246.3,431.2,445.2
1610230,67.2,457.4,176.0,476.0,313.2
1610231,337.2,37.2,306.7,275.7,127.2
1610232,454.0,210.7,122.4,202.6,386.1
1610233,440.6,22.5,103.9,436.1,221.6
1610234,157.0,186.2,289.2,362.1,25.3
1610235,449.9,331.9,440.3,42.9,274.8
1610236,216.5,315.6,257.1,245.0,376.0
1610237,334.7,465.8,312.8,101.7,402.3
1610238,290.5,100.3,10.5,58.6,264.7
1610239,141.1,147.1,257.2,403.5,176.7
1610240,342.8,66.4,358.9,341.2,50.3
1610241,441.0,426.7,266.6,285.3,374.8
1610242,330.2,429.6,220.4,79.8,247.2
1610243,108.7,337.3,220.6,257.2,375.3
1610244,152.7,146.5,322.7,290.4,136.5
1610245,379.2,236.9,22.9,31.1,381.2
1610246,303.5,493.0,127.9,422.3,445.3
1610247,294.8,205.3,120.9,252.9,379.2
1610248,127.9,139.2,206.3,335.2,149.3
1610249,55.4,160.6,424.4,97.3,452.7
1610250,178.3,286.6,357.6,348.5,424.0
1610251,385.0,460.1,367.4,432.9,461.6
1610252,259.7,141.4,184.5,463.2,465.9
1610253,132.6,154.4,318.3,25.9,70.6
1610254,298.1,233.7,402.5,358.6,189.0
1610255,290.3,419.9,210.6,312.7,98.4
1610256,421.1,325.8,50.0,226.5,220.8
1610257,298.5,208.4,309.4,174.6,309.8
1610258,72.6,357.9,35.6,386.1,298.9
1610259,312.6,494.5,390.9,14.6,325.3
1610260,287.4,10.5,336.8,16.7,99.1
1610261,406.2,,393.2,134.5,299.5
1610262,221.8,309.4,253.0,365.5,464.1
1610263,348.1,118.9,83.2,406.9,351.8
1610264,433.2,120.8,12.2,404.8,356.6
1610265,101.4,476.6,31.6,130.6,131.7
1610266,416.2,186.6,223.3,78.2,270.9
1610267,452.5,319.0,327.6,381.2,449.7
1610268,333.5,314.4,11.2,15.7,380.9
1610269,335.8,236.3,437.0,128.7,496.1
1610270,48.8,399.8,242.3,302.9,351.8
1610271,194.3,412.2,208.8,235.7,424.1
1610272,222.4,423.1,306.8,407.5,83.2
1610273,346.5,112.8,388.7,136.0,156.1
1610274,253.9,346.0,21.2,198.5,17.1
1610275,16.0,79.8,399.1,316.2,275.3
1610276,410.4,178.0,331.2,21.5,149.2
1610277,68.6,209.8,107.5,377.3,494.3
1610278,259.0,,483.9,57.3,432.3
1610279,125.1,143.2,194.7,19.5,118.4
1610280,94.6,303.0,307.1,80.2,48.2
1610281,448.3,39.4,132.7,14.2,196.6
1610282,105.6,360.4,65.2,466.3,394.0
1610283,397.1,28.5,490.5,457.9,18.6
1610284,169.5,430.3,219.5,152.7,207.7
1610285,469.7,159.0,216.3,381.6,146.9
1610286,48.4,21.7,220.6,158.7,190.4
1610287,249.8,214.8,102.8,307.3,400.3
1610288,105.9,180.9,256.7,338.2,474.3
1610289,413.9,247.9,474.5,358.3,39.1
1610290,121.8,207.6,15.8,353.1,246.7
1610291,314.2,397.8,485.9,47.3,282.1
1610292,242.6,433.1,160.7,406.1,354.0
1610293,493.9,160.0,283.3,30.7,246.6
1610294,486.5,18.3,378.2,51.9,422.3
1610295,125.8,309.7,190.3,457.3,438.5
1610296,379.1,73.4,188.7,419.9,47.6
1610297,483.8,241.3,352.3,189.8,58.9
1610298,200.0,31.2,141.3,422.5,153.7
1610299,42.8,209.7,469.7,169.5,146.9
1610300,388.0,167.4,294.6,499.6,231.6
1610301,102.2,213.6,353.1,282.3,81.1
1610302,47.7,229.7,143.1,280.1,157.6
1610303,487.9,211.8,200.1,311.3,52.9
1610304,83.0,117.2,25.8,471.2,363.3
1610305,498.8,480.0,198.7,69.8,471.8
1610306,299.0,133.9,241.0,233.0,101.3
1610307,194.8,29.7,267.0,175.6,169.3
1610308,171.3,25.8,450.0,405.8,340.2
1610309,114.7,425.5,431.4,490.5,62.4
1610310,420.8,347.7,203.7,125.1,441.6
1610311,306.1,479.0,79.2,184.1,81.9
1610312,14.7,219.2,222.6,456.6,118.5
1610313,253.5,111.0,404.3,152.9,193.3
1610314,111.0,252.1,28.5,365.5,82.0
1610315,18.5,133.6,247.5,133.1,499.7
1610316,205.6,191.3,278.3,65.6,303.5
1610317,52.1,305.6,241.0,366.4,60.4
1610318,463.9,87.6,212.0,310.8,151.7
1610319,192.2,193.9,140.0,189.9,260.9
1610320,219.5,28.2,474.8,273.2,127.4
1610321,88.0,205.7,445.9,494.5,149.9
1610322,313.9,68.1,277.1,227.7,282.9
1610323,487.4,259.6,56.6,467.5,449.0
1610324,450.4,50.6,123.5,168.0,304.6
1610325,289.0,267.3,416.8,378.4,425.6
1610326,326.8,365.6,318.4,61.8,137.6
1610327,321.1,77.2,74.8,240.3,210.4
1610328,50.4,120.4,98.9,23.1,171.2
1610329,24.0,446.7,320.3,192.7,122.6
1610330,303.3,65.4,342.2,252.1,275.7
1610331,407.2,460.4,173.2,37.1,467.3
1610332,23.2,258.3,258.8,401.3,272.5
1610333,101.0,251.6,59.1,302.5,90.1
1610334,315.2,184.4,147.6,171.0,499.8
1610335,58.8,388.8,185.0,369.2,498.9
1610336,496.6,468.7,180.5,68.7,270.0
1610337,476.4,150.7,241.7,157.9,475.7
1610338,34.6,61.7,363.6,418.4,377.8
1610339,380.6,280.6,120.0,341.1,325.8
1610340,447.7,292.7,92.1,134.7,58.1
1610341,150.8,327.7,359.0,385.2,398.7
1610342,46.3,407.7,12.8,40.9,224.3
1610343,259.3,46.0,267.6,393.0,300.4
1610344,135.6,304.2,113.2,82.3,413.0
1610345,210.6,13.0,77.9,211.8,262.1
1610346,387.9,226.0,144.6,265.4,368.4
1610347,141.8,,162.0,177.4,27.0
1610348,262.0,219.8,490.4,458.8,333.1
1610349,140.1,79.9,208.7,470.9,81.3
1610350,165.6,71.9,56.0,401.7,332.5
1610351,162.4,302.7,307.4,24.3,154.9
1610352,232.4,179.8,445.7,400.1,464.3
1610353,119.1,411.1,421.0,127.0,337.8
1610354,42.3,402.4,265.0,81.9,442.6
1610355,143.9,389.6,151.6,381.6,315.6
1610356,244.2,378.1,129.4,233.7,177.1
1610357,200.1,385.2,290.8,433.2,233.5
1610358,106.1,99.7,60.1,204.7,313.1
1610359,238.8,271.1,187.8,128.9,311.5
1610360,168.8,272.8,41.6,389.1,162.8
1610361,149.2,464.3,250.5,180.1,184.2
1610362,11.6,25.1,235.8,406.2,187.8
1610363,498.0,179.0,179.9,407.7,47.0
1610364,21.4,214.0,465.5,374.4,243.1
1610365,388.6,429.5,376.5,208.2,83.3
1610366,441.2,274.4,135.0,296.0,355.6
1610367,303.6,100.9,297.5,285.8,174.3
1610368,290.8,424.1,450.2,436.8,428.7
1610369,153.7,488.9,446.8,134.6,429.6
1610370,155.7,245.5,195.5,109.6,301.0
1610371,201.4,440.7,240.3,17.3,75.5
1610372,171.6,61.7,56.4,149.4,20.3
1610373,467.0,68.3,487.6,470.2,327.1
1610374,371.0,327.6,107.9,484.8,416.0
1610375,462.7,175.7,247.3,421.9,25.1
1610376,288.3,31.9,182.3,208.1,126.9
1610377,69.1,308.0,223.1,456.0,282.4
1610378,440.2,155.0,58.5,282.1,355.8
1610379,315.2,102.6,289.7,149.2,149.6
1610380,193.3,389.7,252.5,403.6,387.2
1610381,499.1,170.9,401.3,309.2,240.8
1610382,232.1,253.2,284.5,478.4,317.0
1610383,204.3,360.6,392.0,323.6,341.1
1610384,139.5,132.9,351.6,219.5,180.3
1610385,197.6,,489.5,227.9,151.7
1610386,206.5,411.8,329.7,238.2,73.6
1610387,347.4,173.6,74.4,209.7,112.9
1610388,282.4,261.5,486.3,29.8,103.5
1610389,86.8,378.5,361.7,400.0,155.2
1610390,119.0,436.2,339.8,82.0,275.7
1610391,385.8,39.4,44.8,410.4,189.2
1610392,71.6,88.2,119.6,222.9,155.3
1610393,289.3,472.4,135.4,45.3,371.8
1610394,190.9,169.9,333.5,297.1,203.7
1610395,275.9,354.4,284.1,248.3,421.9
1610396,89.3,47.6,419.8,65.5,178.3
1610397,408.6,298.0,56.9,333.2,308.2
1610398,498.0,200.9,29.9,123.5,472.6
1610399,461.7,171.0,476.5,359.7,330.7
1610400,372.4,367.4,17.9,485.1,157.6
1610401,472.2,451.5,57.7,286.2,323.4
1610402,461.2,407.9,410.8,453.9,24.1
1610403,435.5,226.1,416.1,414.3,406.0
1610404,443.5,312.4,12.4,83.0,197.3
1610405,469.8,16.2,318.1,133.2,85.8
1610406,253.4,370.6,454.6,430.3,61.5
1610407,243.1,335.6,288.8,243.9,404.4
1610408,323.0,257.6,134.2,21.3,277.6
1610409,450.7,158.5,240.6,41.8,416.0
1610410,221.3,36.1,256.5,327.1,167.9
1610411,389.4,115.3,381.5,142.3,251.0
1610412,368.1,,180.8,441.3,453.9
1610413,23.8,260.2,310.1,328.9,148.1
1610414,316.0,219.2,309.9,278.9,167.0
1610415,467.8,119.0,397.7,232.4,378.1
1610416,113.2,315.0,155.7,267.5,442.0
1610417,70.0,48.5,230.3,133.6,341.0
1610418,487.5,281.4,238.4,440.2,422.5
1610419,451.4,269.9,102.2,44.2,96.3
1610420,72.5,348.0,335.5,480.0,490.9
1610421,381.8,295.7,215.8,54.6,286.4
1610422,387.0,127.6,459.1,55.0,468.7
1610423,416.8,467.3,349.1,86.5,61.5
1610424,367.1,278.9,235.0,174.5,63.0
1610425,121.6,198.8,364.9,389.2,262.2
1610426,105.8,108.3,431.6,339.6,272.8
1610427,72.4,457.4,63.6,315.0,33.4
1610428,402.8,470.9,201.9,169.4,346.9
1610429,111.8,151.9,59.5,304.1,47.7
1610430,196.6,258.7,27.8,95.1,472.8
1610431,105.4,219.6,221.3,214.1,442.5
1610432,470.7,53.5,421.5,373.3,428.7
1610433,264.6,147.8,397.3,324.2,124.9
1610434,497.0,361.1,184.1,176.8,77.2
1610435,113.1,392.5,333.5,36.8,232.6
1610436,216.6,385.1,177.7,180.7,356.8
1610437,63.8,477.4,363.7,31.1,107.0
1610438,428.4,108.2,234.1,362.4,342.4
1610439,453.7,270.9,104.1,181.2,82.7
1610440,302.8,52.4,474.9,63.3,138.7
1610441,196.8,262.3,366.5,134.7,95.4
1610442,172.2,111.9,43.2,233.6,380.8
1610443,427.4,11.0,367.1,183.3,438.9
1610444,261.2,197.0,41.7,97.3,137.0
1610445,219.4,322.7,324.8,107.4,357.5
1610446,172.7,97.7,472.8,105.0,55.3
1610447,424.6,202.6,106.6,285.6,48.7
1610448,351.4,170.3,91.9,400.1,28.1
1610449,145.7,464.9,241.9,249.4,487.8
1610450,499.0,269.3,219.2,215.3,71.2
1610451,25.3,276.4,311.5,444.2,42.3
1610452,200.8,178.4,442.4,295.8,176.2
1610453,239.7,497.0,312.6,352.8,308.6
1610454,204.3,295.1,88.7,56.1,229.3
1610455,263.1,132.9,341.5,317.2,442.4
1610456,155.3,196.1,241.7,470.7,62.0
1610457,290.1,357.6,469.7,90.1,184.9
1610458,182.7,439.9,438.4,23.3,95.7
1610459,312.1,197.4,308.4,102.0,58.8
1610460,280.2,262.2,119.7,101.7,449.9
1610461,243.5,442.6,184.6,324.2,376.1
1610462,462.9,333.6,101.4,55.5,233.6
1610463,209.6,479.0,336.0,65.9,255.8
1610464,404.0,378.7,327.7,316.3,97.0
1610465,125.9,238.5,467.6,494.3,403.8
1610466,358.3,12.9,76.6,50.8,249.2
1610467,318.4,370.4,433.2,172.1,334.4
1610468,63.0,352.5,88.5,160.1,123.0
1610469,413.3,196.6,269.2,397.8,298.6
1610470,300.8,159.5,176.2,206.4,298.3
1610471,300.6,258.2,99.4,389.0,38.8
1610472,109.2,22.3,234.1,437.0,490.7
1610473,429.5,473.0,452.8,48.5,277.0
1610474,128.0,456.3,157.2,399.6,39.2
1610475,289.9,458.3,12.0,180.3,184.3
1610476,260.9,105.3,435.7,361.4,290.8
1610477,408.0,274.7,132.3,212.6,194.0
1610478,253.0,153.7,53.3,63.0,255.6
1610479,360.2,476.8,154.8,228.1,47.8
1610480,168.3,170.2,299.4,33.0,109.7
1610481,47.7,122.2,232.7,178.9,124.1
1610482,42.3,293.9,408.7,326.3,340.4
1610483,437.0,420.9,474.8,389.3,126.8
1610484,19.0,429.2,208.1,116.4,364.4
1610485,341.5,196.5,386.0,296.9,487.3
1610486,404.0,347.4,457.7,381.8,32.0
1610487,158.1,386.9,385.2,97.0,149.3
1610488,266.4,266.9,441.1,422.6,204.9
1610489,220.2,416.4,196.9,148.5,346.3
1610490,448.2,163.0,47.6,259.9,96.2
1610491,212.6,465.2,133.3,301.2,124.6
1610492,48.8,303.2,257.9,296.8,285.1
1610493,328.5,282.0,352.1,202.3,293.4
1610494,381.6,493.8,356.3,53.1,157.8
1610495,300.5,466.9,333.9,339.4,64.4
1610496,106.3,464.5,123.6,324.0,12.2
1610497,379.9,459.2,439.4,64.7,433.7
1610498,326.8,317.3,51.5,158.6,437.8
1610499,220.5,141.7,222.4,237.5,146.6
1610500,102.4,211.5,463.2,479.7,53.8
1610501,280.9,385.1,46.1,40.4,232.3
1610502,29.6,175.4,238.8,128.9,172.5
1610503,473.8,328.6,443.6,179.2,58.0
1610504,154.1,172.4,26.5,418.0,481.0
1610505,295.4,151.9,12.1,384.3,397.0
1610506,148.1,456.3,237.7,118.3,10.2
1610507,350.6,341.8,271.3,354.7,346.8
1610508,71.9,377.9,318.7,61.2,140.0
1610509,117.2,154.4,329.4,403.8,414.4
1610510,169.4,411.8,268.6,83.9,228.1
1610511,218.5,188.5,454.9,383.9,264.0
1610512,154.6,410.1,205.9,210.6,40.8
1610513,88.7,396.9,430.6,193.3,383.3
1610514,382.7,366.6,327.8,245.7,18.5
1610515,170.5,483.1,398.5,347.6,145.5
1610516,456.4,329.6,385.0,345.9,336.4
1610517,55.8,100.2,200.6,28.7,471.9
1610518,436.3,360.7,50.1,198.9,101.7
1610519,56.0,254.1,327.3,109.1,313.9
1610520,437.9,113.2,84.6,240.9,171.6
1610521,339.2,440.1,478.4,386.4,271.3
1610522,193.6,473.9,292.2,337.7,25.2
1610523,233.6,360.8,272.8,244.9,276.5
1610524,351.7,444.9,373.7,394.0,293.2
1610525,232.6,334.3,371.2,166.1,345.2
1610526,469.6,166.8,140.6,450.3,436.4
1610527,485.5,24.6,49.7,250.0,190.2
1610528,295.4,160.9,284.7,88.6,313.4
1610529,452.3,469.3,274.1,179.0,226.5
1610530,91.7,276.0,85.5,361.4,222.9
1610531,79.5,224.1,51.8,44.5,346.7
1610532,298.8,390.1,342.5,82.9,147.9
1610533,231.3,79.5,181.5,217.9,476.6
1610534,370.5,12.9,36.8,477.0,236.3
1610535,81.3,366.6,252.5,468.3,219.5
1610536,462.3,190.5,496.4,59.8,116.0
1610537,255.8,389.2,408.3,63.0,128.0
1610538,491.2,92.1,122.6,389.8,219.4
1610539,401.2,51.6,238.0,436.6,387.7
1610540,221.8,407.0,405.5,408.4,233.8
1610541,30.1,122.6,264.7,179.0,260.1
1610542,332.3,496.7,308.4,439.7,477.7
1610543,372.0,447.7,131.7,167.3,401.0
1610544,490.8,356.0,134.7,373.1,306.9
1610545,283.3,156.5,362.4,457.4,423.5
1610546,359.6,336.0,475.5,464.3,66.5
1610547,173.3,467.2,275.7,61.8,263.2
1610548,189.6,323.1,413.1,146.3,134.1
1610549,156.1,121.9,495.0,242.0,29.0
1610550,166.0,40.2,394.5,306.5,53.8
1610551,185.4,225.1,269.8,292.0,360.3
1610552,380.1,305.3,133.0,454.4,335.7
1610553,148.4,255.6,357.9,457.7,319.6
1610554,394.2,453.3,493.5,244.9,202.6
1610555,59.4,250.8,138.2,47.3,78.9
1610556,264.6,430.6,445.1,280.9,472.1
1610557,139.1,475.7,30.3,480.2,63.7
1610558,187.4,127.6,14.9,307.5,46.1
1610559,243.5,497.4,109.2,366.1,172.7
1610560,432.7,196.2,311.7,220.6,253.5
1610561,254.0,473.0,364.9,262.7,469.0
1610562,274.6,230.0,147.5,462.8,401.1
1610563,236.1,115.5,33.7,378.4,92.0
1610564,422.5,396.7,435.1,497.1,328.4
1610565,109.9,370.5,477.3,250.7,32.9
1610566,44.3,477.5,27.4,454.4,330.8
1610567,38.2,379.4,255.4,41.3,210.4
1610568,137.6,493.7,86.9,398.5,251.1
1610569,159.3,66.0,177.0,385.7,211.3
1610570,238.7,107.0,409.5,188.9,76.7
1610571,420.6,191.4,189.9,230.3,121.3
1610572,33.0,344.6,87.4,278.5,249.0
1610573,316.5,392.7,309.0,430.9,347.3
1610574,23.7,312.7,444.0,119.2,131.3
1610575,224.3,363.3,242.9,486.2,131.8
1610576,177.0,143.9,129.2,446.8,299.9
1610577,236.2,29.2,495.6,78.6,20.1
1610578,414.5,34.2,131.3,332.0,25.2
1610579,333.0,488.4,425.9,263.5,80.2
1610580,210.1,380.1,146.0,207.6,257.8
