DayID,TradingVolume,DailyRange_Percent,VIX_Index,InstitutionalBuy_Percent,PriceVolatility
1800057,489.1,296.2,379.0,148.2,212.3
1800058,433.9,485.3,376.6,144.6,436.3
1800059,235.8,68.1,466.9,259.2,448.9
1800060,188.1,204.1,84.3,427.0,365.3
1800061,224.4,260.2,144.2,107.1,99.7
1800062,48.4,19.0,94.6,480.1,494.5
1800063,336.0,109.6,,368.0,182.3
1800064,70.7,264.9,297.0,47.7,398.1
1800065,120.1,477.0,242.9,340.1,101.3
1800066,422.6,436.2,486.8,373.1,47.4
1800067,230.1,410.5,358.9,224.3,213.6
1800068,292.0,349.7,77.9,307.4,136.9
1800069,273.3,35.2,371.9,62.0,362.0
1800070,432.4,449.3,450.3,71.3,419.5
1800071,18.3,47.4,69.8,196.6,410.8
1800072,179.3,435.1,87.8,252.0,442.2
1800073,355.8,129.3,64.0,140.1,432.9
1800074,321.8,246.8,214.3,432.5,217.0
1800075,41.9,13.7,455.9,113.7,454.6
1800076,285.4,435.5,358.9,196.4,371.3
1800077,260.8,36.1,155.6,126.9,471.6
1800078,328.9,96.8,489.5,107.7,185.9
1800079,381.9,102.5,451.6,210.8,300.6
1800080,417.2,111.2,157.1,180.5,179.1
1800081,41.5,194.9,96.6,389.6,42.3
1800082,445.9,387.3,350.7,62.4,239.8
1800083,395.3,344.0,421.8,314.2,443.6
1800084,402.9,441.9,229.9,44.6,468.4
1800085,40.9,107.6,331.4,97.8,258.0
1800086,170.4,445.4,353.7,180.7,240.1
1800087,45.7,281.5,345.2,342.0,321.3
1800088,215.2,241.4,378.1,200.2,70.9
1800089,473.9,25.6,292.7,165.4,137.3
1800090,337.5,194.4,230.7,433.6,378.0
1800091,244.3,116.1,339.9,45.9,391.7
1800092,88.3,164.6,330.4,124.6,195.2
1800093,36.6,47.6,69.8,252.0,484.0
1800094,381.4,32.7,436.3,266.5,153.6
1800095,405.6,18.9,28.8,482.0,192.9
1800096,35.8,466.3,430.3,383.8,61.5
1800097,99.6,481.8,494.4,387.0,290.0
1800098,390.8,117.6,271.4,239.2,198.7
1800099,422.8,469.3,224.4,86.6,74.7
1800100,305.4,365.4,200.3,480.8,410.7
1800101,42.7,60.4,74.2,480.5,272.8
1800102,363.7,19.6,311.6,390.8,396.1
1800103,413.6,97.6,95.8,344.1,470.4
1800104,51.3,300.2,185.3,459.8,484.0
1800105,145.9,133.2,33.3,190.2,216.0
1800106,42.1,156.9,,425.3,51.4
1800107,203.2,102.2,36.5,351.5,86.2
1800108,124.1,86.8,197.7,480.1,320.9
1800109,437.5,269.9,264.3,301.1,480.1
1800110,304.3,349.3,72.3,74.2,357.2
1800111,35.4,106.1,470.2,279.6,180.3
1800112,447.1,180.2,482.1,403.4,130.8
1800113,179.7,295.0,238.4,348.7,221.1
1800114,169.3,164.5,95.6,36.5,83.6
1800115,328.3,365.7,175.2,280.5,302.6
1800116,228.8,469.1,316.0,197.2,239.3
1800117,215.7,113.4,403.1,81.0,370.7
1800118,327.2,371.3,124.1,83.5,75.3
1800119,482.9,156.4,187.4,275.7,88.0
1800120,416.0,11.4,241.1,43.3,311.3
1800121,37.3,111.0,131.8,386.8,273.4
1800122,310.3,30.6,319.1,163.4,177.5
1800123,280.4,381.8,442.9,19.8,428.9
1800124,56.5,267.1,142.1,471.7,495.5
1800125,393.1,188.8,175.8,44.9,316.3
1800126,468.1,159.0,145.0,399.6,78.0
1800127,340.9,260.0,284.8,244.8,96.8
1800128,305.9,173.6,460.4,330.2,451.7
1800129,202.8,220.9,267.9,101.0,18.7
1800130,356.2,195.9,392.4,96.3,260.1
1800131,189.5,75.8,52.2,407.1,255.1
1800132,460.1,440.9,181.3,314.3,459.5
1800133,254.0,179.4,,271.8,95.0
1800134,215.7,294.8,487.9,67.9,172.6
1800135,278.5,363.0,38.6,136.6,43.4
1800136,483.1,324.6,62.0,160.0,167.3
1800137,194.0,496.3,355.1,85.1,407.3
1800138,313.9,348.9,341.1,135.4,157.8
1800139,303.6,183.3,437.0,81.8,74.9
1800140,375.0,137.7,472.9,64.0,425.3
1800141,379.8,336.8,265.0,285.3,447.9
1800142,211.7,304.9,250.5,265.2,498.6
1800143,94.9,279.6,127.2,393.8,42.2
1800144,492.8,430.0,115.5,437.4,154.6
1800145,85.3,312.5,477.8,111.5,310.6
1800146,339.3,376.1,218.5,177.2,168.5
1800147,59.0,385.5,203.2,284.8,290.4
1800148,298.4,331.8,239.5,63.5,412.4
1800149,500.0,20.4,213.8,156.2,423.0
1800150,123.4,489.0,426.3,17.2,251.2
1800151,101.4,102.3,308.8,271.6,100.9
1800152,318.6,74.1,378.2,228.0,377.6
1800153,119.0,56.4,441.4,184.5,91.3
1800154,40.4,342.3,212.6,402.3,471.6
1800155,346.5,293.3,394.2,377.8,482.6
1800156,389.9,258.2,302.9,185.2,342.6
1800157,373.7,203.7,183.2,418.8,107.8
1800158,455.8,20.7,58.7,173.3,145.6
1800159,454.3,67.5,470.6,473.4,413.2
1800160,263.1,325.1,375.9,229.9,491.9
1800161,254.8,52.1,492.0,187.4,413.7
1800162,402.7,414.1,80.3,10.4,220.2
1800163,146.0,141.6,386.6,281.3,205.2
1800164,347.9,429.0,129.4,259.7,473.3
1800165,433.3,206.8,150.6,274.6,53.6
1800166,38.8,71.5,195.9,268.2,74.7
1800167,367.6,176.1,327.1,259.6,32.4
1800168,489.6,325.9,184.4,435.0,310.1
1800169,347.7,366.0,395.2,447.0,50.4
1800170,243.2,449.8,388.6,22.6,247.3
1800171,397.3,285.7,494.4,485.5,105.3
1800172,131.1,324.2,111.0,64.7,221.0
1800173,225.1,431.5,91.1,330.6,413.8
1800174,477.5,107.2,392.5,379.6,210.0
1800175,76.3,428.1,279.5,399.1,231.1
1800176,478.9,389.9,211.2,368.8,48.7
1800177,290.5,145.2,272.3,385.5,477.6
1800178,107.9,84.5,99.8,233.6,52.3
1800179,439.6,394.3,498.3,313.1,329.5
1800180,239.8,305.4,118.5,26.7,98.0
1800181,384.8,286.7,131.8,110.9,441.5
1800182,193.8,56.3,490.0,212.6,416.4
1800183,419.0,293.2,408.6,93.9,309.7
1800184,269.3,468.8,184.1,359.9,85.5
1800185,121.1,344.1,116.9,54.2,119.9
1800186,191.6,447.9,441.0,54.5,197.6
1800187,318.9,133.6,384.0,471.5,379.2
1800188,233.0,314.6,436.2,337.4,369.5
1800189,473.2,75.6,335.4,135.3,224.4
1800190,452.7,251.3,450.8,480.6,402.6
1800191,71.2,463.0,114.8,126.4,412.6
1800192,392.7,322.3,475.0,13.8,338.4
1800193,172.5,368.6,276.1,395.4,322.6
1800194,284.9,381.3,470.2,486.3,303.9
1800195,39.3,429.5,258.3,428.2,422.3
1800196,396.6,235.0,425.9,198.4,71.0
1800197,286.5,365.7,418.7,13.1,45.0
1800198,447.0,386.4,494.9,440.1,49.4
1800199,381.6,186.2,11.4,496.4,256.7
1800200,311.1,257.3,37.8,264.6,194.1
1800201,246.5,415.1,214.8,158.6,427.6
1800202,439.5,138.4,300.7,352.2,321.3
1800203,258.1,308.1,210.2,53.4,388.4
1800204,267.1,292.3,499.0,467.5,378.7
1800205,463.9,380.4,371.8,342.5,414.4
1800206,166.4,253.3,498.4,391.3,48.5
1800207,79.5,368.4,375.2,115.8,199.3
1800208,182.9,467.2,358.6,57.1,192.5
1800209,471.6,63.3,186.4,453.5,95.0
1800210,93.7,175.1,336.5,92.3,334.0
1800211,15.5,253.7,456.6,230.0,179.1
1800212,411.3,30.7,16.9,342.3,29.4
1800213,145.7,229.7,382.5,209.6,67.7
1800214,68.4,122.8,376.0,348.9,123.1
1800215,116.6,423.6,472.4,194.4,24.4
1800216,219.2,467.8,71.9,277.6,476.2
1800217,50.9,79.3,31.0,307.2,237.1
1800218,420.4,96.4,282.5,342.0,184.2
1800219,134.3,428.4,290.9,290.8,131.9
1800220,47.4,120.4,175.2,164.0,419.1
1800221,375.6,39.0,437.7,267.0,301.7
1800222,304.1,111.9,264.5,274.3,301.6
1800223,271.4,58.3,261.8,163.8,343.0
1800224,183.0,472.8,335.5,127.6,211.8
1800225,248.4,148.7,288.9,232.2,355.4
1800226,360.2,223.3,30.3,283.1,141.0
1800227,452.2,341.9,159.7,355.3,384.1
1800228,197.1,16.2,47.5,415.4,136.7
1800229,338.4,220.6,242.0,73.9,62.3
1800230,440.4,355.3,314.5,228.2,202.9
1800231,16.7,447.0,320.6,284.9,486.0
1800232,66.1,439.3,473.8,79.5,42.6
1800233,448.6,228.3,126.8,411.2,62.5
1800234,154.2,413.0,,187.3,499.9
1800235,319.7,446.1,208.0,338.3,100.2
1800236,144.4,469.0,136.4,39.3,411.6
1800237,380.3,106.1,189.5,247.6,79.4
1800238,151.8,378.2,156.9,297.5,190.4
1800239,314.9,257.8,173.7,353.6,119.0
1800240,392.5,365.5,278.7,16.8,95.5
1800241,380.4,442.4,337.2,52.0,139.6
1800242,344.5,473.1,142.1,479.2,192.5
1800243,84.8,330.6,49.4,329.8,19.8
1800244,109.3,498.6,11.8,244.4,316.3
1800245,244.3,155.7,401.1,285.0,282.9
1800246,126.4,170.7,20.3,78.9,309.3
1800247,224.6,89.7,277.9,498.6,475.7
1800248,181.7,133.6,187.3,278.2,156.1
1800249,181.6,296.0,188.7,155.4,291.5
1800250,398.5,303.9,111.6,384.2,27.0
1800251,418.2,36.2,488.9,484.4,211.9
1800252,372.1,461.2,284.9,339.0,445.4
1800253,66.2,282.0,130.4,447.9,338.7
1800254,365.6,236.4,18.7,277.4,370.8
1800255,355.3,240.4,292.4,433.3,297.0
1800256,402.2,385.1,442.7,287.4,66.0
1800257,33.8,451.0,218.1,247.7,316.2
1800258,181.4,174.8,477.3,121.8,251.3
1800259,273.5,356.4,84.7,10.4,319.2
1800260,326.6,183.8,85.1,146.4,102.0
1800261,298.1,279.9,145.4,38.7,264.5
1800262,189.9,223.7,438.3,315.7,38.3
1800263,146.3,266.4,469.0,414.2,234.4
1800264,55.1,146.6,246.2,494.1,268.6
1800265,13.5,123.5,496.6,481.9,460.6
1800266,242.3,261.9,239.1,265.5,123.7
1800267,340.0,395.0,213.5,245.5,312.3
1800268,464.9,79.5,417.4,283.3,142.0
1800269,30.9,279.9,446.4,21.5,169.3
1800270,260.7,418.4,268.9,388.0,202.0
1800271,47.4,79.0,436.7,42.8,17.7
1800272,262.7,93.1,380.1,296.6,64.7
1800273,127.1,302.4,157.5,90.6,329.1
1800274,131.7,459.3,49.7,16.7,193.3
1800275,347.2,121.8,171.1,317.1,215.4
1800276,146.2,430.7,29.6,213.9,211.1
1800277,90.5,436.4,399.9,193.6,99.7
1800278,455.8,180.5,141.8,356.1,275.4
1800279,311.1,382.6,122.6,201.5,62.6
1800280,112.7,413.9,386.5,191.7,373.1
1800281,308.2,46.9,408.0,313.6,204.6
1800282,494.3,46.3,414.3,340.2,212.4
1800283,291.6,111.9,251.8,58.2,299.7
1800284,431.3,304.3,20.9,213.0,188.0
1800285,181.0,182.8,21.1,374.0,356.1
1800286,131.8,300.0,329.3,405.2,25.4
1800287,491.0,295.8,311.4,337.3,445.7
1800288,405.2,167.1,209.7,395.7,416.4
1800289,410.6,166.0,136.1,280.0,401.4
1800290,31.7,357.8,319.2,411.6,212.9
1800291,426.3,328.2,100.2,495.4,56.7
1800292,179.8,338.3,160.2,206.9,94.9
1800293,131.9,253.4,396.3,20.2,98.8
1800294,148.8,385.2,273.8,83.0,379.8
1800295,416.1,211.0,145.6,190.0,57.7
1800296,140.3,91.8,87.9,479.6,211.8
1800297,252.5,310.7,361.6,28.3,137.0
1800298,269.9,150.6,481.6,407.4,154.1
1800299,296.0,436.2,152.3,442.2,390.4
1800300,230.2,375.2,496.7,205.6,389.1
1800301,254.4,57.8,,121.4,229.2
1800302,11.0,192.9,98.3,134.6,402.1
1800303,359.5,343.1,122.8,281.7,425.2
1800304,290.5,75.7,271.1,306.9,129.5
1800305,497.4,446.6,417.9,197.8,486.0
1800306,100.9,19.4,128.2,51.9,124.9
1800307,498.7,221.1,311.9,145.9,76.6
1800308,308.1,132.2,466.2,189.7,140.1
1800309,207.3,250.4,483.6,271.8,311.9
1800310,369.8,71.1,335.0,127.5,239.4
1800311,430.5,101.7,332.2,13.4,487.1
1800312,390.7,232.8,361.9,270.6,163.4
1800313,122.1,414.0,178.7,489.9,28.2
1800314,277.5,474.8,423.5,350.2,460.4
1800315,367.3,54.4,256.3,40.0,483.7
1800316,420.7,170.8,271.0,96.0,475.2
1800317,51.1,155.6,215.9,319.9,109.7
1800318,392.1,350.6,465.3,428.4,470.1
1800319,167.8,431.5,313.9,137.4,357.8
1800320,473.1,266.3,166.8,83.9,486.7
1800321,289.0,87.2,143.5,100.8,242.1
1800322,493.3,39.7,348.8,69.8,212.3
1800323,69.5,265.3,53.7,158.3,148.3
1800324,440.4,106.4,246.5,495.4,226.8
1800325,45.1,491.6,78.3,56.0,342.8
1800326,10.7,437.0,156.5,230.9,452.8
1800327,279.8,252.2,227.9,103.2,307.0
1800328,269.5,11.0,122.6,375.0,421.5
1800329,462.7,285.7,144.2,386.3,98.4
1800330,148.1,470.2,303.3,144.7,269.2
1800331,315.7,61.1,416.1,38.8,295.0
1800332,216.1,298.2,341.6,465.0,379.8
1800333,23.7,257.9,151.2,250.6,127.3
1800334,208.6,395.7,470.0,106.1,81.8
1800335,374.2,285.0,303.6,425.1,309.9
1800336,378.7,74.7,219.3,59.3,91.6
1800337,126.7,224.2,274.7,112.0,118.9
1800338,196.7,357.5,192.9,402.4,340.9
1800339,311.2,66.1,123.5,314.8,356.0
1800340,44.2,243.8,59.2,445.8,70.7
1800341,329.4,111.9,498.9,248.1,194.7
1800342,360.5,35.1,499.5,492.7,213.5
1800343,373.3,236.3,29.3,25.2,96.2
1800344,275.4,170.6,314.5,460.5,254.6
1800345,362.0,65.8,209.2,105.8,188.8
1800346,67.7,268.5,190.5,132.5,424.4
1800347,245.2,464.7,125.4,480.9,390.0
1800348,77.9,313.0,42.6,294.5,320.1
1800349,63.7,341.1,409.2,428.0,182.9
1800350,350.0,427.0,418.5,332.8,63.1
1800351,293.7,355.6,495.5,202.9,473.2
1800352,153.0,218.9,202.9,301.1,422.2
1800353,339.3,293.0,228.6,76.2,361.5
1800354,74.0,352.7,154.4,352.3,278.5
1800355,343.9,260.1,492.2,463.0,436.5
1800356,271.5,238.4,436.8,365.8,417.8
1800357,10.7,151.7,19.5,32.9,447.2
1800358,450.7,440.0,136.2,162.8,40.5
1800359,395.2,236.6,458.8,499.1,409.7
1800360,162.7,70.8,182.6,170.8,320.8
1800361,394.4,324.0,473.7,481.5,441.2
1800362,123.8,435.4,410.4,468.4,243.2
1800363,493.7,207.3,53.0,237.5,291.4
1800364,84.3,48.3,273.4,23.8,294.0
1800365,58.5,38.9,59.3,458.9,499.6
1800366,326.2,44.1,104.5,229.1,21.8
1800367,349.4,98.3,457.6,216.5,241.8
1800368,175.9,12.0,206.8,127.9,13.7
1800369,455.0,290.4,263.8,461.8,149.8
1800370,226.6,392.8,71.2,437.2,47.6
1800371,479.9,290.7,461.7,448.7,260.1
1800372,349.8,110.3,359.7,130.9,106.1
1800373,13.6,321.1,29.0,360.1,435.9
1800374,311.6,40.3,461.0,126.4,432.4
1800375,435.6,497.9,461.2,270.9,348.8
1800376,134.8,288.7,254.0,164.1,107.9
1800377,483.7,497.2,453.6,403.2,336.4
1800378,190.0,151.4,134.1,346.1,56.8
1800379,455.1,195.6,80.6,477.2,374.9
1800380,366.2,271.1,473.3,43.4,490.8
1800381,475.2,496.5,181.6,342.7,389.6
1800382,18.0,408.9,98.9,430.8,408.0
1800383,385.4,11.7,74.3,99.4,369.4
1800384,300.7,20.9,403.0,358.1,251.6
1800385,174.4,400.0,198.4,457.1,72.1
1800386,362.3,281.1,377.7,403.2,285.3
1800387,464.5,249.2,375.2,131.1,351.5
1800388,450.5,199.6,134.1,425.2,375.5
1800389,204.0,380.0,246.4,235.9,118.7
1800390,349.4,107.4,418.1,202.8,75.9
1800391,266.2,415.8,320.7,443.0,428.0
1800392,256.0,19.2,290.8,20.0,407.8
1800393,455.2,277.5,311.5,499.4,39.9
1800394,316.9,444.7,295.6,383.8,369.1
1800395,221.5,117.2,398.9,288.4,233.5
1800396,208.2,268.1,273.2,70.2,416.4
1800397,232.8,490.4,355.2,106.8,384.1
1800398,26.9,399.2,320.7,461.3,465.7
1800399,208.5,187.9,211.7,27.5,184.2
1800400,281.5,387.9,59.4,132.5,176.4
1800401,189.5,433.5,41.2,455.5,89.5
1800402,411.0,451.1,118.0,343.8,186.8
1800403,21.2,150.5,,167.0,304.6
1800404,122.9,349.3,329.2,109.5,232.3
1800405,430.2,350.1,197.5,201.8,184.8
1800406,43.1,471.5,253.9,224.2,240.7
1800407,263.6,362.7,71.2,381.0,240.7
1800408,87.2,159.8,63.3,392.8,93.1
1800409,135.2,69.1,51.2,474.4,257.2
1800410,205.5,369.8,319.2,16.3,81.9
1800411,199.6,388.7,277.8,319.0,425.8
1800412,499.8,499.1,63.6,235.2,427.6
1800413,345.7,308.3,176.0,300.6,127.6
1800414,329.2,186.2,194.2,54.5,480.5
1800415,36.7,482.7,191.1,300.6,387.4
1800416,16.9,210.5,480.5,494.5,63.4
1800417,197.4,261.8,106.3,119.2,363.8
1800418,64.3,267.8,375.0,384.0,292.7
1800419,68.2,290.5,132.1,443.6,291.3
1800420,257.2,95.8,145.8,313.1,15.1
1800421,105.1,96.8,286.5,174.0,15.4
1800422,277.1,140.4,448.3,253.5,365.5
1800423,132.9,467.7,369.8,286.9,242.0
1800424,323.5,118.4,101.8,255.4,284.7
1800425,333.2,441.5,260.2,207.1,384.5
1800426,450.3,71.3,209.4,459.3,437.2
1800427,300.2,275.7,462.9,281.0,175.7
1800428,47.8,32.8,172.3,406.8,143.4
1800429,255.9,469.3,388.9,236.3,291.7
1800430,483.1,245.1,364.1,276.2,258.4
1800431,307.1,361.8,115.6,424.8,135.7
1800432,148.8,393.2,200.8,287.3,277.2
1800433,328.2,179.0,180.3,239.0,181.6
1800434,205.7,86.7,211.5,323.8,486.1
1800435,46.0,447.7,477.3,457.7,260.5
1800436,78.4,62.4,365.7,420.0,54.2
1800437,111.5,331.0,239.8,402.2,172.3
1800438,369.8,56.2,484.9,218.6,416.5
1800439,200.7,297.3,280.2,108.7,473.2
1800440,182.6,371.5,119.8,323.7,39.3
1800441,156.4,81.9,198.2,180.6,461.0
1800442,40.3,419.8,43.5,427.9,292.9
1800443,191.7,214.4,399.6,164.1,194.1
1800444,287.6,259.4,437.4,452.6,265.0
1800445,52.1,363.6,172.2,445.1,278.8
1800446,204.6,178.3,467.6,59.4,301.3
1800447,70.6,242.4,69.3,373.5,83.4
1800448,38.8,21.2,200.7,259.4,177.1
1800449,347.6,270.0,377.9,127.9,315.6
1800450,294.6,130.1,88.4,152.7,402.3
1800451,142.7,314.3,315.1,188.8,485.1
1800452,78.9,302.8,157.4,380.9,301.5
1800453,332.4,86.0,71.9,435.4,238.2
1800454,214.1,188.7,491.4,106.5,169.6
1800455,457.4,134.9,449.8,12.6,166.2
1800456,382.5,216.1,111.5,28.2,21.1
1800457,18.4,149.5,79.5,186.1,117.1
1800458,409.8,331.7,162.9,222.7,243.0
1800459,257.8,361.0,375.9,323.3,392.8
1800460,10.5,457.8,168.5,156.6,58.2
1800461,308.5,90.8,490.5,405.3,450.9
1800462,244.4,468.9,355.3,476.3,125.5
1800463,289.5,419.1,291.2,346.0,494.0
1800464,237.4,488.8,363.5,395.1,206.2
1800465,270.2,332.6,326.4,302.2,32.4
1800466,462.2,60.9,289.6,344.4,414.8
1800467,342.8,463.6,373.3,60.2,357.2
1800468,325.8,336.9,424.7,286.8,79.7
1800469,270.2,60.0,219.9,462.1,154.1
1800470,465.4,279.2,143.5,125.3,227.4
1800471,294.2,80.2,101.5,340.2,255.8
1800472,96.3,305.0,242.1,331.8,317.2
1800473,29.0,438.2,140.7,392.1,20.6
1800474,268.2,232.2,390.6,166.8,279.2
1800475,202.7,74.8,370.9,95.7,193.4
1800476,339.7,406.8,393.3,102.0,394.6
1800477,29.2,335.7,295.3,234.4,196.6
1800478,107.8,15.3,308.5,66.9,143.3
1800479,384.3,259.2,146.0,223.2,368.9
1800480,442.5,74.9,404.7,134.4,408.4
1800481,12.3,293.8,163.2,468.9,86.3
1800482,309.6,468.1,310.6,441.1,479.7
1800483,178.2,25.9,151.4,86.0,353.5
1800484,263.1,401.5,430.0,261.3,104.4
1800485,143.4,149.1,454.2,367.0,50.4
1800486,14.2,186.8,225.1,342.2,101.0
1800487,273.9,441.6,219.7,127.7,149.7
1800488,30.8,48.0,448.9,494.7,467.4
1800489,206.4,276.9,77.2,113.2,322.4
1800490,38.0,468.8,442.1,154.2,476.3
1800491,311.0,354.4,262.3,256.1,90.8
1800492,219.0,138.0,267.5,131.5,25.5
1800493,493.9,228.6,357.3,150.5,267.5
1800494,320.3,129.0,56.2,229.5,485.5
1800495,170.5,81.8,233.0,450.0,190.2
1800496,444.2,464.1,98.6,272.2,42.1
1800497,176.9,134.2,210.3,352.9,223.3
1800498,230.4,164.9,406.8,485.5,407.2
1800499,65.4,57.8,498.4,17.3,17.6
1800500,228.2,364.0,352.4,79.7,486.5
1800501,482.8,213.3,211.6,157.9,398.4
1800502,140.2,292.3,284.6,314.3,436.4
1800503,303.1,357.3,47.9,146.4,123.7
1800504,51.5,421.3,274.5,126.4,497.6
1800505,439.2,163.9,376.1,161.0,323.3
1800506,439.8,314.3,465.7,441.2,113.1
1800507,49.0,68.6,151.3,276.6,246.4
1800508,219.5,98.2,315.2,155.7,452.3
1800509,297.1,36.2,117.3,42.0,336.9
1800510,390.7,122.2,196.4,144.7,89.6
1800511,400.6,380.9,474.9,144.9,127.2
1800512,408.9,84.7,250.5,233.0,153.3
1800513,406.8,268.3,278.1,337.4,81.1
1800514,36.3,117.4,233.5,295.7,255.6
1800515,421.0,450.3,388.9,268.6,495.9
1800516,47.8,219.4,125.7,10.1,426.3
1800517,365.1,317.7,277.5,363.7,240.6
1800518,240.2,297.8,,80.0,266.9
1800519,136.5,100.8,60.1,390.8,43.7
1800520,112.9,84.9,179.7,18.7,302.1
1800521,339.0,405.3,402.1,134.6,83.9
1800522,173.8,353.0,343.7,26.8,405.3
1800523,13.3,292.4,71.7,288.9,97.0
1800524,426.6,331.0,367.0,97.2,201.9
1800525,18.4,137.5,453.3,13.4,31.9
1800526,81.6,234.7,78.1,324.9,426.0
1800527,159.3,197.7,83.2,80.1,221.5
1800528,168.1,385.0,37.3,448.0,212.7
1800529,312.5,296.3,367.2,105.3,434.4
1800530,120.0,58.4,75.1,227.2,28.3
1800531,134.8,197.9,116.8,150.6,121.8
1800532,403.0,452.0,415.0,190.8,191.4
1800533,426.7,347.4,454.2,368.8,115.1
1800534,125.5,485.1,36.2,485.1,317.3
1800535,189.9,494.4,105.7,158.1,269.8
1800536,36.9,353.3,253.9,404.9,196.8
1800537,194.8,226.6,325.3,468.5,407.8
1800538,44.4,73.8,24.2,187.9,196.5
1800539,175.9,354.0,72.1,465.8,285.0
1800540,28.4,433.0,162.3,87.8,435.1
1800541,169.2,135.2,459.1,100.5,264.0
1800542,262.0,12.9,106.1,374.9,166.6
1800543,23.5,31.5,27.5,103.5,440.1
1800544,116.9,259.4,179.7,485.6,471.8
1800545,94.1,29.4,357.1,496.0,195.6
1800546,366.9,53.9,488.2,135.8,31.4
1800547,408.9,321.5,280.0,163.4,415.8
1800548,219.3,449.9,186.8,498.2,261.3
1800549,293.6,226.5,59.5,478.6,392.1
1800550,159.4,380.4,94.7,117.9,161.4
1800551,394.0,463.9,33.6,53.1,392.3
1800552,405.3,456.3,28.7,282.9,199.0
1800553,282.1,450.4,270.9,243.3,232.7
1800554,347.8,391.3,351.5,310.5,406.8
1800555,466.1,195.4,447.8,215.4,384.2
1800556,439.1,121.1,132.6,201.1,331.1
1800557,470.1,473.7,158.8,63.5,17.9
1800558,159.9,267.5,13.9,130.5,460.5
1800559,295.8,449.7,74.2,235.8,198.2
1800560,359.9,447.5,125.3,118.3,339.2
1800561,72.8,460.7,405.4,420.7,481.6
1800562,406.6,391.5,195.6,234.6,104.0
1800563,463.3,353.6,431.2,441.3,237.7
1800564,161.8,299.5,255.3,244.0,174.4
1800565,20.3,358.6,361.4,35.8,445.8
1800566,26.8,190.4,209.0,337.0,464.0
1800567,26.9,114.6,341.0,493.2,217.3
1800568,192.2,58.6,70.1,485.7,287.6
1800569,471.2,479.0,467.6,421.0,320.5
1800570,133.3,196.6,84.5,318.2,211.6
1800571,136.1,452.1,244.8,183.2,415.0
1800572,318.5,312.7,231.5,173.0,413.2
1800573,56.6,446.0,342.4,229.4,366.8
1800574,452.4,279.6,,412.9,228.7
1800575,292.0,43.4,427.2,146.9,239.8
1800576,407.4,478.9,49.5,310.6,388.2
1800577,173.6,420.2,228.7,102.8,205.3
1800578,208.9,401.9,236.8,110.5,87.6
1800579,123.2,470.1,491.1,247.1,129.7
1800580,339.6,463.8,372.3,455.2,304.7
