ProjectID,TeamSize,DeployCount_Weekly,SuccessRate_Percent,RollbackTime_Mins,PerformanceScore
1540125,220.8,333.3,277.3,189.0,253.0
1540126,52.5,421.5,277.9,94.0,457.1
1540127,52.7,283.1,150.1,136.4,387.5
1540128,96.6,358.8,393.5,363.5,37.4
1540129,384.3,293.1,262.8,277.7,244.7
1540130,189.2,114.8,471.6,87.2,484.9
1540131,245.9,264.6,79.0,185.8,342.2
1540132,487.6,37.3,136.6,143.0,132.9
1540133,296.5,273.2,343.3,256.6,463.0
1540134,213.1,312.2,228.7,473.1,199.1
1540135,127.7,384.1,88.3,103.5,98.5
1540136,320.2,207.7,339.0,498.3,228.6
1540137,420.4,453.7,437.4,397.8,146.3
1540138,203.7,216.9,345.4,17.1,269.6
1540139,123.0,106.5,432.7,154.3,366.2
1540140,138.3,11.7,417.4,67.9,217.8
1540141,446.2,110.9,57.6,50.3,100.0
1540142,382.8,135.5,465.3,86.1,391.2
1540143,376.4,227.5,321.0,245.8,397.4
1540144,171.6,432.2,405.8,300.6,482.6
1540145,410.1,442.2,183.1,63.9,321.4
1540146,441.6,47.1,61.8,73.2,202.0
1540147,32.8,462.3,202.2,38.2,84.3
1540148,15.1,160.9,221.1,290.2,425.2
1540149,253.3,141.1,320.1,36.6,115.0
1540150,72.1,476.7,482.1,189.5,466.4
1540151,50.4,95.2,435.1,148.6,137.6
1540152,424.7,499.5,255.4,313.3,425.4
1540153,91.2,11.6,369.9,77.4,108.4
1540154,54.4,464.3,448.2,80.2,133.6
1540155,271.1,425.2,40.2,435.7,160.1
1540156,189.8,205.1,146.4,425.3,471.9
1540157,200.4,467.8,136.5,310.9,282.0
1540158,202.8,388.5,484.2,219.0,283.9
1540159,119.2,19.0,268.7,482.3,339.7
1540160,467.1,254.2,261.5,297.5,209.3
1540161,238.2,45.9,488.9,377.1,84.2
1540162,368.9,274.9,459.8,492.4,134.2
1540163,363.7,121.3,68.5,459.6,352.7
1540164,148.8,109.8,104.0,42.1,47.4
1540165,485.7,381.2,268.0,168.8,260.6
1540166,20.1,349.4,362.7,412.8,179.6
1540167,460.8,276.9,208.5,182.7,33.4
1540168,477.4,150.2,302.3,390.5,356.2
1540169,320.3,185.6,426.6,305.4,339.4
1540170,264.2,162.2,373.0,12.2,331.8
1540171,322.6,145.0,117.4,53.0,312.5
1540172,472.2,53.4,135.5,274.4,398.8
1540173,173.2,162.9,496.6,43.3,109.6
1540174,80.7,308.4,238.3,321.6,112.4
1540175,467.6,118.5,,10.4,50.6
1540176,67.6,229.2,272.4,399.6,145.5
1540177,106.7,494.7,361.6,457.6,287.8
1540178,391.4,445.8,277.2,144.1,84.9
1540179,35.0,99.8,242.5,445.4,151.9
1540180,337.4,455.5,90.7,445.7,423.8
1540181,169.7,259.3,316.1,192.9,362.6
1540182,497.4,113.2,192.9,77.4,209.5
1540183,494.3,72.0,418.8,243.3,485.6
1540184,25.8,364.3,269.6,437.1,288.1
1540185,119.0,156.9,257.8,90.5,42.0
1540186,156.6,59.2,492.4,231.5,455.7
1540187,84.0,69.3,386.3,313.8,493.2
1540188,14.1,230.1,71.3,174.8,328.6
1540189,419.0,273.1,204.3,251.6,473.0
1540190,373.5,93.4,449.8,422.8,70.3
1540191,372.1,68.9,367.4,240.6,199.4
1540192,344.3,149.4,180.0,324.9,347.1
1540193,287.6,309.6,141.3,365.9,487.6
1540194,110.7,111.9,96.3,123.3,402.8
1540195,419.7,466.5,267.3,102.0,217.4
1540196,420.0,11.1,193.6,138.5,122.1
1540197,188.3,293.9,60.3,432.2,169.3
1540198,295.3,305.3,108.0,289.9,154.2
1540199,119.0,26.8,479.4,281.3,478.8
1540200,173.2,186.4,57.9,224.2,241.4
1540201,449.0,253.5,414.1,49.8,257.1
1540202,165.4,497.6,132.2,470.8,383.8
1540203,460.5,355.9,315.6,494.4,205.3
1540204,347.4,417.4,328.9,208.6,149.5
1540205,292.2,494.0,394.9,291.8,13.5
1540206,374.1,439.3,423.8,250.9,305.9
1540207,352.6,208.4,254.4,43.0,482.4
1540208,362.5,486.2,92.8,464.2,394.6
1540209,316.6,124.6,186.3,91.3,17.5
1540210,206.4,255.0,35.8,175.7,156.7
1540211,356.6,143.3,259.3,52.0,413.1
1540212,177.0,165.4,302.1,87.9,417.4
1540213,191.2,437.4,406.4,331.1,362.8
1540214,471.8,434.5,360.3,38.5,88.4
1540215,252.3,360.3,120.9,20.6,375.7
1540216,499.9,146.0,408.4,52.3,373.0
1540217,97.1,388.3,95.6,401.0,424.0
1540218,154.6,219.6,449.1,120.3,389.8
1540219,386.2,236.0,493.5,312.3,167.8
1540220,331.2,228.9,153.9,276.2,243.8
1540221,468.9,439.4,240.3,322.0,446.5
1540222,263.1,423.6,100.6,374.8,82.8
1540223,58.9,100.0,96.4,489.4,154.2
1540224,259.3,129.3,297.9,294.0,361.0
1540225,223.5,436.0,280.0,153.4,128.2
1540226,142.4,481.7,325.8,12.1,473.2
1540227,407.3,211.4,250.9,85.6,23.4
1540228,42.1,217.0,68.1,20.4,245.3
1540229,372.9,128.4,362.0,430.1,269.3
1540230,266.7,395.7,95.0,323.2,267.4
1540231,12.0,20.3,397.6,458.0,32.2
1540232,55.7,327.5,284.4,158.1,371.2
1540233,202.8,241.2,,495.5,83.5
1540234,197.4,94.4,382.5,286.5,51.8
1540235,50.4,241.0,164.3,196.4,200.4
1540236,395.6,79.2,146.5,227.9,212.9
1540237,97.7,312.1,114.8,267.8,261.9
1540238,257.1,423.0,408.7,285.6,393.6
1540239,306.0,307.8,390.6,334.4,296.0
1540240,58.6,107.5,113.4,227.7,481.6
1540241,290.7,188.6,323.5,231.1,33.7
1540242,325.2,35.5,67.8,287.4,321.9
1540243,208.3,99.5,44.8,179.5,121.0
1540244,231.6,368.0,486.4,468.5,81.0
1540245,452.0,171.6,377.4,316.1,265.8
1540246,261.9,254.4,495.0,357.0,479.9
1540247,464.4,413.3,202.7,17.4,463.0
1540248,296.8,283.7,157.2,233.2,430.1
1540249,225.1,93.2,334.6,436.9,285.4
1540250,470.9,287.6,394.6,48.1,359.0
1540251,404.2,384.7,337.9,221.0,369.9
1540252,460.8,233.8,444.3,216.2,161.7
1540253,44.2,329.3,,232.0,24.2
1540254,269.8,17.2,430.1,377.7,264.3
1540255,133.6,170.5,310.7,287.3,494.6
1540256,73.7,386.6,303.7,130.6,274.7
1540257,249.6,367.9,136.8,460.7,443.5
1540258,45.3,270.6,92.1,316.9,359.8
1540259,235.9,109.9,207.5,127.2,431.7
1540260,487.4,359.9,220.1,271.8,257.8
1540261,153.3,447.0,59.4,286.9,391.4
1540262,380.7,153.8,329.1,442.6,30.1
1540263,13.4,260.9,367.9,160.7,241.7
1540264,14.7,474.6,204.8,292.6,445.9
1540265,90.2,209.4,492.8,492.5,310.3
1540266,91.3,418.2,339.7,226.0,28.0
1540267,60.8,136.5,377.5,184.0,360.0
1540268,451.0,112.5,63.3,86.0,176.1
1540269,38.8,120.3,92.2,379.9,87.4
1540270,466.3,373.0,499.1,314.5,48.1
1540271,178.9,138.2,388.6,301.8,381.2
1540272,248.2,170.4,50.6,117.6,442.4
1540273,456.6,265.7,473.0,162.7,378.1
1540274,14.1,371.0,405.7,158.5,341.3
1540275,225.9,172.8,453.4,86.9,218.4
1540276,306.9,95.7,462.7,51.6,370.8
1540277,26.7,171.4,315.2,397.2,57.6
1540278,100.6,136.8,414.2,346.9,222.0
1540279,252.1,347.6,497.1,346.5,470.3
1540280,287.8,415.5,471.7,95.2,127.9
1540281,118.9,333.0,464.3,212.4,169.2
1540282,447.8,216.6,385.6,391.8,372.2
1540283,313.7,347.9,184.0,167.3,230.0
1540284,486.9,178.1,239.3,118.3,71.8
1540285,277.3,148.4,145.4,212.5,178.0
1540286,471.6,236.3,141.9,117.4,440.1
1540287,291.2,413.4,10.4,116.4,486.1
1540288,196.5,434.1,32.9,74.2,445.7
1540289,347.8,34.5,461.2,32.0,81.1
1540290,85.3,369.6,258.7,119.9,20.1
1540291,169.0,227.0,247.2,340.0,11.9
1540292,167.5,385.0,348.5,454.6,402.0
1540293,392.6,20.3,313.6,184.5,457.8
1540294,213.2,172.5,334.1,223.4,353.8
1540295,35.9,26.7,491.7,430.4,268.2
1540296,393.6,177.9,473.4,17.2,166.9
1540297,191.8,304.6,152.6,336.7,410.4
1540298,135.3,166.0,352.8,135.4,159.8
1540299,99.8,189.2,40.9,337.0,493.8
1540300,237.7,40.3,24.1,170.6,230.6
1540301,238.6,243.6,118.2,219.0,108.6
1540302,67.4,309.4,457.7,476.3,458.1
1540303,477.4,228.3,255.1,359.5,301.0
1540304,452.8,433.6,59.9,20.4,386.6
1540305,486.5,323.4,194.2,493.2,125.0
1540306,134.5,100.6,430.9,269.7,368.4
1540307,84.6,296.0,35.0,20.5,204.3
1540308,342.1,85.8,97.9,323.6,269.1
1540309,10.8,284.9,378.3,265.1,428.2
1540310,369.5,381.1,190.3,469.3,251.9
1540311,88.7,28.0,69.5,71.3,268.1
1540312,188.6,56.4,355.9,229.0,429.4
1540313,305.8,498.7,443.7,325.5,21.6
1540314,32.2,252.6,420.7,412.6,424.4
1540315,316.6,130.5,169.1,303.3,253.1
1540316,132.2,246.2,123.2,475.2,350.5
1540317,462.0,204.7,448.9,15.1,130.9
1540318,275.8,46.3,448.1,427.0,89.5
1540319,276.0,475.0,282.6,209.3,52.6
1540320,11.4,347.2,338.7,182.0,78.9
1540321,40.2,173.1,194.9,62.6,128.6
1540322,215.4,388.4,317.7,281.8,495.6
1540323,220.9,215.7,324.0,471.4,339.7
1540324,209.0,172.6,127.6,165.4,161.7
1540325,307.4,116.8,19.2,203.5,147.7
1540326,148.7,368.1,95.9,340.3,489.7
1540327,224.5,111.4,75.3,210.6,184.4
1540328,380.5,317.6,179.0,444.3,62.7
1540329,369.3,129.0,141.3,142.3,423.1
1540330,251.3,120.5,275.8,189.6,191.8
1540331,217.7,481.0,260.5,52.6,189.4
1540332,401.3,69.3,153.8,92.4,191.7
1540333,38.9,312.9,444.6,95.1,109.8
1540334,85.5,350.6,56.0,28.9,287.3
1540335,51.0,40.1,96.5,272.9,281.7
1540336,318.1,124.0,284.7,462.1,68.3
1540337,464.6,480.7,81.8,363.6,155.4
1540338,390.7,190.8,303.6,367.1,198.4
1540339,122.0,144.7,317.0,236.9,153.5
1540340,337.9,199.3,327.6,339.9,206.6
1540341,273.5,144.8,81.4,160.4,144.1
1540342,152.6,63.0,122.9,174.9,434.8
1540343,338.1,57.7,334.0,334.9,363.7
1540344,447.5,181.2,60.3,243.0,445.1
1540345,291.9,82.7,10.7,29.3,86.9
1540346,122.2,89.1,232.7,92.9,363.8
1540347,172.6,216.9,450.9,432.2,21.5
1540348,39.5,129.4,98.2,450.5,396.9
1540349,212.3,451.3,376.5,372.2,497.4
1540350,133.9,381.2,332.7,228.2,284.7
1540351,47.8,139.7,,279.4,473.1
1540352,198.3,498.6,236.3,245.0,190.8
1540353,328.3,367.1,13.2,298.6,38.6
1540354,16.7,378.0,178.7,67.1,449.6
1540355,19.1,386.8,218.3,74.8,260.0
1540356,455.4,132.2,402.5,482.3,479.9
1540357,79.0,147.6,74.1,221.2,268.2
1540358,106.7,184.8,139.2,147.2,398.1
1540359,27.8,274.6,392.8,173.4,206.7
1540360,245.8,359.3,334.5,86.9,258.3
1540361,232.6,17.9,478.3,464.2,127.7
1540362,419.5,498.7,126.8,319.0,299.9
1540363,363.2,362.8,41.3,251.2,257.5
1540364,326.4,318.6,240.9,94.6,354.6
1540365,360.8,479.9,197.0,146.1,467.0
1540366,255.9,185.8,10.9,451.2,362.9
1540367,119.0,335.3,370.9,174.5,383.9
1540368,35.8,478.6,101.5,475.3,150.3
1540369,277.0,450.4,181.2,256.0,207.5
1540370,442.0,172.2,292.9,299.8,253.7
1540371,40.8,72.3,131.1,270.6,272.5
1540372,299.2,307.8,50.0,25.5,172.5
1540373,312.5,381.1,17.8,113.1,486.5
1540374,45.9,462.1,99.4,451.3,481.1
1540375,51.5,425.1,177.3,276.8,275.9
1540376,464.9,168.2,436.8,178.4,356.5
1540377,324.0,83.3,131.8,105.5,133.8
1540378,417.7,333.5,463.7,342.3,307.7
1540379,431.3,258.7,228.7,131.5,59.9
1540380,78.5,14.2,153.2,39.1,273.2
1540381,100.9,25.6,240.2,238.2,375.6
1540382,499.2,145.7,258.2,352.8,428.3
1540383,180.0,89.9,191.7,270.3,280.9
1540384,206.5,286.8,125.3,104.9,17.4
1540385,429.9,192.0,207.7,326.8,476.6
1540386,32.7,453.6,380.6,237.6,103.7
1540387,196.7,178.9,10.5,343.8,186.1
1540388,410.9,304.4,143.5,304.5,26.9
1540389,17.6,12.0,169.2,433.5,440.9
1540390,220.4,375.5,126.3,499.7,278.2
1540391,231.8,52.6,448.7,439.1,301.1
1540392,173.6,164.1,143.4,83.8,21.9
1540393,455.3,485.9,458.0,102.4,167.7
1540394,401.1,197.5,261.9,402.0,223.2
1540395,379.0,336.9,45.0,237.5,402.4
1540396,109.9,339.8,399.6,154.6,41.8
1540397,185.9,164.1,249.0,215.8,70.4
1540398,250.1,376.3,337.4,62.6,490.4
1540399,103.5,178.6,24.8,419.5,23.7
1540400,367.5,157.2,484.8,41.0,65.2
1540401,138.2,465.3,64.8,266.2,312.1
1540402,209.5,12.9,462.7,218.3,89.3
1540403,187.4,40.1,305.7,75.3,224.3
1540404,453.0,223.4,385.8,276.3,393.0
1540405,430.2,66.4,241.5,442.3,323.5
1540406,135.2,255.3,118.1,137.9,236.9
1540407,104.8,51.2,126.7,317.4,496.3
1540408,376.4,447.4,267.3,382.0,38.0
1540409,83.4,424.4,134.1,424.2,178.5
1540410,142.0,184.5,67.3,44.9,370.4
1540411,121.2,442.3,49.6,128.1,392.6
1540412,112.2,235.9,67.5,75.0,97.3
1540413,82.1,471.5,285.5,335.6,240.4
1540414,428.6,171.3,155.7,233.3,350.7
1540415,313.8,160.9,130.4,126.7,374.3
1540416,299.4,69.8,473.4,32.5,43.6
1540417,287.7,56.3,99.0,449.7,389.1
1540418,106.3,46.7,125.5,117.2,76.9
1540419,410.5,309.7,190.6,366.8,210.4
1540420,412.0,325.5,84.3,61.0,393.4
1540421,438.4,273.2,384.8,125.2,375.6
1540422,104.4,136.2,211.5,470.0,199.0
1540423,39.0,275.5,395.7,487.5,225.4
1540424,296.4,409.7,473.2,100.0,443.7
1540425,390.1,404.3,287.2,294.0,148.2
1540426,207.4,337.2,61.3,401.9,488.4
1540427,194.5,221.8,330.8,145.3,90.5
1540428,161.6,226.6,158.2,266.9,401.0
1540429,361.7,373.7,220.3,300.4,192.6
1540430,14.1,54.0,209.0,342.8,422.7
1540431,51.0,312.5,437.4,491.4,78.0
1540432,460.9,36.4,435.3,251.3,99.2
1540433,447.5,217.3,148.9,337.7,79.1
1540434,359.5,37.7,46.9,256.3,112.8
1540435,374.0,192.5,357.8,161.6,175.6
1540436,213.3,10.3,,490.5,43.1
1540437,238.8,445.7,439.7,372.8,175.6
1540438,322.5,296.7,270.4,457.8,205.8
1540439,292.9,41.8,172.1,170.4,219.3
1540440,262.9,75.2,115.8,157.5,69.7
1540441,420.8,185.8,229.0,45.5,198.2
1540442,294.0,68.8,54.1,405.4,291.2
1540443,185.9,155.1,302.4,314.3,143.1
1540444,471.1,311.8,148.3,121.8,159.0
1540445,472.9,198.9,380.5,202.9,131.4
1540446,71.4,417.0,299.3,255.6,179.5
1540447,152.1,281.5,356.8,46.3,48.9
1540448,428.1,487.9,167.9,295.8,124.1
1540449,257.1,210.9,442.9,198.5,232.1
1540450,48.0,254.5,,89.1,241.0
1540451,212.8,476.7,54.9,491.8,367.8
1540452,290.5,416.4,341.6,55.4,225.2
1540453,196.9,446.9,285.6,279.7,240.6
1540454,399.5,181.2,204.8,156.6,346.4
1540455,369.4,343.8,439.5,375.1,235.5
1540456,375.3,260.8,285.3,358.5,490.1
1540457,192.2,340.6,344.7,40.0,374.5
1540458,142.6,377.9,272.8,428.4,148.8
1540459,209.1,240.7,137.0,309.2,42.4
1540460,242.0,293.1,96.4,198.2,66.6
1540461,318.4,271.1,457.1,76.7,174.9
1540462,360.9,442.2,414.6,86.9,486.3
1540463,319.5,374.0,386.9,158.6,339.8
1540464,164.2,481.9,55.8,397.0,481.1
1540465,214.9,246.8,116.2,330.8,179.2
1540466,252.3,230.5,378.0,216.1,351.8
1540467,190.1,415.5,47.8,80.6,439.4
1540468,165.4,174.1,244.8,252.3,171.7
1540469,409.9,238.3,444.4,150.8,409.9
1540470,404.2,300.8,62.0,346.6,498.6
1540471,140.1,443.7,312.3,363.6,69.8
1540472,490.3,179.0,171.0,106.2,147.5
1540473,478.6,267.4,452.3,100.2,298.8
1540474,420.4,19.7,223.0,137.5,85.0
1540475,382.2,120.8,20.7,360.3,495.2
1540476,354.1,114.4,32.2,343.6,268.9
1540477,340.5,276.5,401.0,275.2,464.0
1540478,282.1,12.1,126.4,111.3,385.5
1540479,54.9,248.6,192.6,330.3,35.4
1540480,442.7,112.8,494.8,54.6,357.1
1540481,462.0,283.5,309.5,496.2,434.5
1540482,288.9,285.6,354.8,489.7,16.8
1540483,475.9,369.7,213.5,21.2,381.7
1540484,174.3,405.9,198.0,198.6,411.3
1540485,428.3,444.9,49.9,12.4,66.4
1540486,210.3,158.8,330.5,337.1,255.9
1540487,317.9,490.6,413.5,348.1,72.5
1540488,176.1,375.4,488.3,370.9,208.1
1540489,125.7,185.1,31.0,75.4,27.0
1540490,22.1,283.8,312.9,450.1,215.3
1540491,376.5,110.5,315.2,259.5,380.8
1540492,195.3,422.3,471.4,469.3,167.5
1540493,366.3,268.7,190.7,138.7,218.3
1540494,92.3,365.1,224.8,445.8,262.5
1540495,159.6,55.9,165.7,330.9,159.5
1540496,55.8,406.4,295.8,489.9,259.5
1540497,124.7,76.3,378.5,184.9,460.2
1540498,254.0,396.2,228.7,427.3,391.6
1540499,346.7,90.3,273.1,327.9,195.5
1540500,411.5,15.1,345.3,111.9,210.4
1540501,34.0,243.6,378.3,455.0,75.2
1540502,323.3,471.4,200.3,327.7,128.5
1540503,163.3,463.6,354.2,439.5,204.4
1540504,320.6,230.2,191.4,318.0,210.5
1540505,485.7,386.1,358.7,319.3,420.2
1540506,326.8,350.4,445.2,125.6,269.0
1540507,469.5,256.1,293.2,344.3,55.9
1540508,25.0,145.7,188.4,45.2,99.1
1540509,316.5,210.8,197.8,13.7,332.7
1540510,40.1,191.7,314.4,329.0,100.9
1540511,427.9,207.9,94.3,309.3,35.7
1540512,465.0,415.7,149.3,467.0,159.8
1540513,247.8,91.1,81.1,27.1,325.8
1540514,412.9,386.1,41.5,158.8,53.8
1540515,280.8,286.8,337.7,351.2,202.5
1540516,383.7,426.2,348.4,389.6,496.1
1540517,447.6,86.8,233.7,330.1,287.1
1540518,365.8,368.9,38.9,477.1,479.0
1540519,143.4,330.6,217.0,111.7,296.7
1540520,315.3,85.8,453.6,123.6,404.2
1540521,16.2,493.6,324.2,82.3,416.1
1540522,478.7,313.9,42.9,111.3,86.6
1540523,272.5,473.9,105.0,323.1,376.8
1540524,168.7,151.7,282.8,109.1,445.1
1540525,312.9,494.8,175.9,474.5,184.5
1540526,377.4,23.9,444.2,428.4,468.7
1540527,18.8,110.2,250.7,155.0,77.0
1540528,415.1,107.9,430.8,302.5,285.5
1540529,279.7,72.8,267.1,316.7,86.6
1540530,438.3,47.1,423.1,177.3,357.2
1540531,369.8,161.5,186.0,316.3,474.7
1540532,266.1,78.7,211.0,70.7,366.4
1540533,144.2,407.8,237.6,480.8,480.3
1540534,88.4,200.1,287.1,182.0,310.4
1540535,208.2,432.1,26.8,251.6,304.4
1540536,367.5,84.8,473.5,61.4,490.2
1540537,195.5,91.7,218.9,292.7,14.2
1540538,118.9,258.4,328.2,219.9,472.6
1540539,487.4,477.5,476.0,295.0,353.1
1540540,133.4,449.1,136.9,33.3,126.3
1540541,271.3,370.7,305.5,100.4,304.0
1540542,168.6,296.1,200.3,82.0,229.2
1540543,287.0,453.8,234.7,66.5,111.2
1540544,263.5,187.5,354.5,60.8,130.0
1540545,473.9,474.4,85.9,61.3,74.0
1540546,28.3,130.8,414.5,88.7,389.3
1540547,318.4,80.2,97.5,46.5,86.7
1540548,203.4,445.4,21.6,23.4,405.0
1540549,255.2,432.3,169.9,447.3,228.9
1540550,306.6,416.8,135.0,195.1,166.7
1540551,65.0,41.0,178.2,85.1,354.2
1540552,373.8,301.7,187.1,116.6,179.5
1540553,91.5,226.3,92.4,139.1,300.8
1540554,338.3,21.7,470.8,315.3,95.6
1540555,405.9,130.9,148.4,235.5,344.5
1540556,15.1,477.4,225.2,131.7,478.3
1540557,405.3,389.6,356.3,418.8,477.8
1540558,59.3,424.3,450.6,78.4,13.9
1540559,80.2,242.5,72.9,401.3,370.9
1540560,266.5,496.5,424.4,435.2,237.5
1540561,38.3,17.5,130.4,449.1,445.2
1540562,41.4,360.6,336.0,488.0,268.6
1540563,304.2,179.4,57.8,460.7,439.4
1540564,398.0,57.6,453.9,162.0,449.5
1540565,330.8,12.4,138.4,203.6,85.0
1540566,126.4,167.9,365.7,89.4,242.6
1540567,150.1,62.3,13.9,271.9,124.7
1540568,150.2,132.6,162.9,480.2,34.4
1540569,18.8,73.8,110.7,46.4,377.2
1540570,296.8,149.8,165.7,101.5,56.2
1540571,87.5,211.1,463.1,313.0,160.0
1540572,366.6,406.4,498.3,255.0,16.2
1540573,242.4,480.7,283.5,251.3,321.9
1540574,37.4,148.8,38.2,339.7,223.9
1540575,206.6,159.3,377.9,342.5,106.6
1540576,43.0,209.4,341.2,20.6,199.0
1540577,60.7,142.5,265.7,341.9,240.1
1540578,95.2,455.4,419.4,218.5,390.7
1540579,139.5,239.4,389.2,106.7,281.4
