UserID,WatchTime_Mins,BufferCount,SpeedMbps,SubscriptionType,Retained
1470147,458.2,315.5,315.2,Family,1
1470148,155.9,263.8,179.0,Premium,1
1470149,132.1,372.4,263.1,Premium,1
1470150,266.1,490.5,415.2,Premium,0
1470151,157.3,25.4,288.2,Family,1
1470152,20.6,481.2,125.5,Basic,0
1470153,227.3,219.2,445.1,Family,0
1470154,129.6,263.0,411.2,Basic,1
1470155,295.2,133.4,246.5,Family,0
1470156,181.9,249.6,317.2,Basic,1
1470157,134.0,261.8,473.1,Basic,1
1470158,189.4,428.7,421.2,Premium,0
1470159,254.4,49.9,102.6,Basic,0
1470160,100.8,290.8,391.8,Basic,0
1470161,121.8,409.8,94.0,Basic,1
1470162,144.0,275.0,400.1,Basic,0
1470163,162.9,203.2,294.2,Premium,0
1470164,259.3,300.9,116.9,Basic,1
1470165,55.0,143.5,464.9,Basic,1
1470166,81.1,161.9,136.6,Family,0
1470167,137.1,486.0,358.0,Basic,1
1470168,97.9,285.9,438.2,Basic,1
1470169,493.9,196.8,385.6,Premium,1
1470170,288.0,332.7,203.5,Family,1
1470171,137.7,64.3,253.5,Family,0
1470172,312.6,27.6,137.2,Basic,1
1470173,421.3,41.5,398.3,Family,1
1470174,434.7,143.8,468.6,Basic,1
1470175,486.4,191.1,127.9,Premium,1
1470176,47.9,113.0,433.1,Family,1
1470177,262.4,102.0,39.3,Family,1
1470178,34.3,112.1,304.9,Premium,0
1470179,456.3,495.9,266.6,Premium,0
1470180,332.8,138.2,486.3,Premium,1
1470181,64.7,81.2,304.3,Basic,1
1470182,377.0,313.3,110.2,Basic,1
1470183,274.1,330.5,178.7,Premium,0
1470184,17.7,326.0,140.2,Basic,1
1470185,45.3,46.3,88.9,Premium,0
1470186,325.3,320.5,131.3,Family,0
1470187,348.3,239.9,121.4,Family,1
1470188,247.5,365.1,402.4,Basic,0
1470189,459.6,126.0,376.5,Premium,0
1470190,368.8,468.7,372.0,Family,1
1470191,120.2,437.6,152.0,Basic,0
1470192,223.0,81.3,464.7,Family,0
1470193,252.4,253.5,362.9,Basic,1
1470194,494.4,258.4,463.4,Family,1
1470195,50.1,422.4,120.9,Premium,0
1470196,256.7,165.0,12.4,Family,0
1470197,69.6,245.2,307.8,Basic,0
1470198,88.1,113.4,278.0,Family,0
1470199,154.1,372.8,102.2,Premium,1
1470200,458.9,248.4,195.0,Premium,1
1470201,184.7,154.7,438.2,Premium,0
1470202,40.1,121.2,90.8,Basic,1
1470203,38.8,422.2,221.4,Family,1
1470204,86.7,498.0,202.9,Family,1
1470205,108.7,350.9,97.4,Basic,0
1470206,285.6,453.8,225.2,Basic,1
1470207,148.5,317.7,386.9,Premium,1
1470208,427.3,459.3,221.3,Family,0
1470209,209.7,158.6,373.3,Premium,0
1470210,103.1,60.3,495.1,Basic,0
1470211,205.8,278.5,265.6,Premium,0
1470212,371.3,23.4,285.9,Premium,1
1470213,439.8,203.3,333.1,Family,1
1470214,190.5,428.9,63.4,Premium,1
1470215,488.7,139.8,127.0,Basic,1
1470216,474.0,430.0,446.7,Family,1
1470217,198.9,254.6,198.1,Basic,1
1470218,273.2,13.4,278.9,Premium,1
1470219,385.9,301.3,474.4,Basic,0
1470220,314.4,172.1,157.1,Basic,0
1470221,416.9,37.6,297.5,Premium,0
1470222,108.8,441.7,67.5,Premium,1
1470223,322.4,358.7,354.7,Family,1
1470224,203.9,237.4,153.8,Family,0
1470225,495.9,265.2,341.6,Premium,0
1470226,204.5,184.4,356.9,Premium,1
1470227,186.1,164.9,91.5,Premium,0
1470228,309.1,212.9,247.9,Family,1
1470229,400.7,393.3,355.6,Basic,0
1470230,382.2,348.8,424.4,Basic,1
1470231,96.2,38.0,15.6,Family,1
1470232,334.5,161.2,12.3,Family,1
1470233,293.2,165.5,70.2,Basic,1
1470234,254.5,85.9,130.6,Basic,0
1470235,16.4,259.2,76.0,Premium,1
1470236,414.8,178.5,483.0,Basic,0
1470237,489.5,46.7,87.2,Family,1
1470238,432.8,290.2,421.0,Family,1
1470239,203.0,40.4,91.2,Premium,0
1470240,20.6,297.2,455.6,Basic,1
1470241,335.4,314.4,87.0,Basic,0
1470242,244.9,40.5,241.3,Premium,1
1470243,246.8,211.8,83.7,Family,0
1470244,398.3,467.6,221.2,Family,1
1470245,399.8,237.3,97.3,Premium,0
1470246,381.5,373.8,281.4,Premium,1
1470247,125.7,26.4,92.8,Basic,0
1470248,209.6,216.4,128.0,Premium,0
1470249,351.4,308.9,248.0,Premium,1
1470250,18.4,39.4,404.1,Premium,0
1470251,326.2,211.8,471.5,Premium,0
1470252,48.3,405.9,159.4,Family,0
1470253,104.8,15.6,53.8,Premium,0
1470254,88.3,296.6,274.1,Basic,1
1470255,258.7,420.8,321.8,Family,1
1470256,34.6,25.2,353.8,Family,0
1470257,463.0,199.5,400.6,Family,0
1470258,13.2,204.5,117.1,Basic,1
1470259,444.5,480.6,112.8,Premium,1
1470260,276.6,496.8,299.7,Family,1
1470261,485.7,50.8,366.3,Premium,0
1470262,171.8,25.1,165.4,Basic,1
1470263,290.0,175.6,469.8,Premium,1
1470264,82.4,462.7,12.0,Family,1
1470265,275.3,245.4,55.6,Premium,1
1470266,27.0,180.7,51.5,Basic,1
1470267,68.1,78.3,490.8,Basic,1
1470268,131.0,209.7,62.5,Family,1
1470269,417.2,152.6,324.8,Family,0
1470270,399.4,344.9,451.5,Family,0
1470271,424.4,450.1,415.4,Basic,0
1470272,23.5,436.0,183.5,Premium,0
1470273,157.0,486.7,350.9,Premium,1
1470274,371.2,14.8,493.3,Family,1
1470275,70.4,41.2,141.5,Family,1
1470276,35.5,283.3,97.9,Premium,0
1470277,431.7,55.3,140.8,Premium,1
1470278,471.2,370.1,203.9,Basic,1
1470279,159.4,489.1,,Family,1
1470280,85.4,179.2,349.4,Basic,0
1470281,14.0,388.6,477.0,Basic,1
1470282,142.1,311.0,264.3,Basic,1
1470283,243.6,261.1,196.0,Family,1
1470284,149.0,467.1,203.0,Premium,1
1470285,247.0,365.6,365.1,Basic,1
1470286,194.8,265.7,209.1,Premium,0
1470287,106.8,271.3,121.3,Premium,0
1470288,356.3,93.6,40.4,Basic,0
1470289,79.4,258.6,217.3,Premium,0
1470290,472.6,319.4,179.3,Premium,0
1470291,266.7,264.2,225.7,Basic,0
1470292,223.9,474.0,40.3,Premium,1
1470293,451.6,408.0,115.9,Family,0
1470294,382.1,178.9,12.6,Basic,1
1470295,20.3,408.0,301.2,Premium,1
1470296,157.7,174.0,343.6,Family,1
1470297,81.6,326.8,446.1,Family,1
1470298,468.8,104.3,298.1,Premium,1
1470299,162.2,363.4,285.3,Basic,0
1470300,226.0,403.4,16.2,Family,1
1470301,229.7,71.5,,Premium,1
1470302,442.3,382.8,496.8,Premium,0
1470303,199.1,240.1,80.3,Basic,1
1470304,200.5,134.5,338.9,Premium,0
1470305,399.6,122.0,38.1,Basic,1
1470306,376.5,365.8,105.8,Premium,1
1470307,276.5,283.9,325.5,Basic,1
1470308,421.9,195.4,95.1,Basic,1
1470309,135.2,300.7,354.1,Premium,0
1470310,370.5,385.4,390.4,Family,1
1470311,166.5,148.4,369.6,Premium,0
1470312,142.8,236.4,80.1,Premium,0
1470313,363.9,242.6,402.0,Family,1
1470314,460.7,210.9,478.3,Premium,0
1470315,40.2,137.5,171.0,Family,1
1470316,187.3,96.1,471.4,Premium,0
1470317,257.4,458.1,106.3,Basic,1
1470318,307.8,23.4,272.2,Basic,0
1470319,106.0,32.5,352.2,Premium,1
1470320,254.1,449.3,262.3,Family,1
1470321,474.6,156.8,297.5,Family,1
1470322,225.3,119.9,212.7,Premium,0
1470323,28.7,163.1,91.7,Family,1
1470324,117.6,21.3,422.6,Family,1
1470325,131.2,382.1,298.3,Family,1
1470326,485.0,456.5,199.8,Premium,0
1470327,89.9,295.7,148.2,Family,1
1470328,367.9,382.0,495.4,Premium,0
1470329,349.7,157.1,308.8,Basic,0
1470330,190.0,101.5,308.5,Basic,0
1470331,436.9,373.0,84.6,Family,1
1470332,466.1,152.0,82.9,Basic,1
1470333,406.2,400.0,384.7,Basic,1
1470334,399.2,126.4,380.5,Basic,0
1470335,309.3,436.3,14.1,Basic,0
1470336,279.1,475.7,345.0,Family,1
1470337,386.6,335.8,409.2,Family,1
1470338,364.4,486.7,208.3,Premium,1
1470339,324.9,200.6,216.4,Basic,0
1470340,138.0,65.2,125.2,Premium,0
1470341,73.9,318.6,101.5,Family,0
1470342,63.4,430.6,306.5,Family,1
1470343,267.9,81.9,304.4,Family,1
1470344,267.0,380.9,138.3,Premium,1
1470345,222.7,195.1,22.5,Premium,1
1470346,309.4,52.0,355.0,Family,1
1470347,261.9,92.0,47.6,Basic,1
1470348,253.5,18.3,203.4,Basic,0
1470349,310.8,349.8,441.9,Basic,0
1470350,154.3,379.5,342.7,Premium,0
1470351,419.9,489.7,138.7,Family,0
1470352,303.7,287.4,178.7,Premium,0
1470353,374.0,103.7,48.6,Family,1
1470354,321.7,369.3,440.8,Basic,0
1470355,120.8,150.1,157.7,Premium,1
1470356,107.9,410.9,280.1,Family,0
1470357,485.7,325.3,480.0,Family,1
1470358,99.0,488.4,166.9,Basic,1
1470359,84.0,167.6,370.5,Premium,0
1470360,354.9,475.7,34.3,Family,0
1470361,162.1,313.8,244.8,Basic,1
1470362,470.3,154.5,413.9,Basic,1
1470363,409.4,99.4,260.0,Premium,0
1470364,51.2,17.2,489.0,Family,0
1470365,304.4,410.1,207.9,Premium,0
1470366,293.7,28.2,78.3,Premium,1
1470367,321.6,82.9,451.0,Family,0
1470368,178.4,356.1,84.9,Basic,1
1470369,299.0,325.7,139.9,Premium,0
1470370,265.3,257.1,,Premium,0
1470371,84.5,206.5,251.6,Basic,0
1470372,105.3,165.2,133.5,Basic,1
1470373,238.0,332.8,467.9,Basic,1
1470374,214.0,113.1,187.1,Family,1
1470375,378.6,426.2,244.1,Family,1
1470376,310.1,385.4,116.2,Premium,0
1470377,460.7,163.3,226.4,Premium,1
1470378,228.0,132.4,351.7,Basic,1
1470379,346.8,60.0,144.9,Basic,0
1470380,404.5,56.9,18.6,Family,0
1470381,150.9,66.2,320.9,Family,0
1470382,311.7,337.0,449.8,Family,1
1470383,67.6,263.7,,Premium,1
1470384,296.7,17.0,25.2,Basic,0
1470385,491.8,281.3,147.2,Basic,1
1470386,400.5,308.4,271.3,Family,1
1470387,69.5,446.6,78.4,Premium,1
1470388,48.6,402.7,278.3,Premium,0
1470389,415.0,28.7,437.8,Basic,0
1470390,396.0,196.3,34.9,Premium,1
1470391,282.7,390.7,276.3,Family,0
1470392,471.1,323.8,210.1,Basic,0
1470393,317.1,364.8,418.2,Basic,0
1470394,200.9,326.9,406.7,Family,1
1470395,344.5,147.1,73.0,Family,1
1470396,262.8,277.3,336.8,Premium,0
1470397,78.5,46.8,214.3,Premium,0
1470398,333.5,362.5,306.8,Family,0
1470399,43.3,90.7,404.3,Family,1
1470400,199.8,281.7,178.6,Basic,0
1470401,382.5,21.2,,Family,1
1470402,271.6,351.9,398.4,Family,0
1470403,214.7,341.4,349.8,Family,1
1470404,379.5,148.4,191.8,Premium,0
1470405,454.0,92.8,475.5,Premium,0
1470406,82.7,155.3,123.1,Family,0
1470407,262.0,468.3,199.3,Basic,1
1470408,456.4,282.8,75.6,Basic,1
1470409,264.2,74.9,165.9,Premium,0
1470410,372.5,398.4,243.5,Family,1
1470411,223.1,474.1,118.1,Basic,0
1470412,385.4,15.1,413.5,Family,0
1470413,466.2,191.6,167.8,Basic,1
1470414,151.9,100.4,136.7,Basic,1
1470415,287.4,409.1,226.6,Basic,0
1470416,248.7,13.8,47.7,Premium,1
1470417,128.9,450.5,403.4,Premium,1
1470418,362.2,12.8,156.1,Basic,0
1470419,185.2,305.4,294.0,Premium,1
1470420,201.4,160.1,414.2,Family,1
1470421,446.7,187.2,110.7,Family,1
1470422,298.7,362.6,10.6,Family,1
1470423,65.0,374.7,143.3,Premium,0
1470424,177.9,407.3,367.9,Basic,0
1470425,257.7,369.2,92.3,Premium,0
1470426,128.8,351.5,153.2,Premium,1
1470427,269.9,367.0,73.0,Premium,1
1470428,306.7,291.6,305.1,Basic,1
1470429,373.8,297.2,490.9,Premium,1
1470430,197.5,344.8,150.4,Premium,1
1470431,53.5,360.9,436.0,Basic,1
1470432,23.0,332.0,307.2,Premium,0
1470433,116.2,476.3,378.1,Premium,0
1470434,422.9,174.5,425.6,Premium,1
1470435,405.4,168.2,57.6,Basic,1
1470436,143.6,49.4,224.5,Basic,0
1470437,130.9,22.8,341.0,Basic,0
1470438,38.2,423.1,170.8,Premium,1
1470439,361.6,279.1,378.8,Basic,1
1470440,402.3,152.0,467.3,Premium,1
1470441,337.1,265.5,171.9,Family,1
1470442,141.2,111.1,334.7,Premium,0
1470443,50.6,13.3,377.4,Basic,1
1470444,217.1,312.3,299.7,Basic,1
1470445,146.0,400.3,291.8,Family,0
1470446,146.7,195.5,306.1,Basic,0
1470447,106.6,81.0,474.3,Family,1
1470448,195.4,121.0,330.7,Family,0
1470449,418.3,59.2,477.8,Family,1
1470450,227.6,36.0,304.6,Family,1
1470451,482.5,167.5,353.4,Family,1
1470452,159.5,240.2,187.0,Basic,1
1470453,488.8,269.7,202.2,Premium,1
1470454,235.8,291.4,80.1,Premium,0
1470455,488.9,147.5,26.7,Basic,1
1470456,357.7,388.3,326.3,Family,1
1470457,377.6,436.0,310.0,Family,1
1470458,296.5,353.4,488.4,Family,0
1470459,397.4,195.9,25.2,Premium,1
1470460,175.4,313.7,259.6,Family,1
1470461,125.6,298.8,366.6,Family,0
1470462,199.2,395.5,146.5,Family,1
1470463,314.2,263.1,313.0,Basic,0
1470464,434.2,53.1,363.6,Family,1
1470465,231.7,197.7,374.7,Basic,0
1470466,181.5,425.5,249.5,Basic,1
1470467,71.3,324.2,58.2,Basic,1
1470468,382.3,286.1,193.6,Family,1
1470469,236.4,110.6,355.4,Basic,0
1470470,301.2,90.6,129.3,Basic,0
1470471,431.7,381.6,287.7,Basic,1
1470472,13.4,379.1,83.5,Family,1
1470473,262.8,345.3,455.8,Premium,1
1470474,26.1,265.4,418.9,Family,0
1470475,238.8,294.8,198.4,Family,0
1470476,73.4,180.7,98.6,Basic,0
1470477,134.8,133.2,131.1,Family,1
1470478,147.4,97.3,101.9,Premium,1
1470479,128.3,165.4,86.2,Premium,1
1470480,167.0,466.2,88.3,Premium,0
1470481,465.5,398.5,366.7,Premium,0
1470482,406.7,318.3,364.4,Premium,1
1470483,370.3,325.5,404.7,Family,0
1470484,37.6,54.5,94.2,Family,1
1470485,287.0,11.5,108.0,Premium,0
1470486,166.3,228.9,198.8,Basic,0
1470487,200.6,236.5,465.0,Family,0
1470488,41.3,284.1,31.6,Premium,1
1470489,300.1,138.4,120.3,Basic,0
1470490,219.3,309.9,382.1,Basic,1
1470491,435.0,14.9,257.9,Premium,0
1470492,171.4,389.1,41.5,Premium,0
1470493,221.0,494.1,495.3,Basic,1
1470494,96.3,43.0,143.3,Premium,0
1470495,422.7,124.3,23.7,Basic,1
1470496,283.7,316.0,40.5,Basic,0
1470497,482.4,432.2,276.1,Family,1
1470498,210.8,191.2,38.5,Family,1
1470499,495.9,199.4,226.4,Basic,0
1470500,260.1,361.2,303.0,Family,0
1470501,499.8,172.1,24.2,Family,0
1470502,298.6,118.2,432.6,Basic,0
1470503,375.7,449.5,460.7,Basic,1
1470504,350.1,203.2,239.5,Premium,1
1470505,329.5,58.8,128.8,Premium,0
1470506,351.8,24.2,168.1,Family,0
1470507,101.8,385.4,169.4,Family,1
1470508,275.6,91.4,81.5,Basic,1
1470509,144.3,149.2,281.1,Family,0
1470510,65.8,399.9,433.5,Basic,0
1470511,100.0,106.8,19.8,Family,0
1470512,369.2,394.5,468.9,Basic,1
1470513,97.3,333.9,402.1,Premium,0
1470514,423.3,37.9,301.5,Family,0
1470515,123.2,151.8,383.1,Family,1
1470516,55.2,386.3,280.7,Premium,1
1470517,162.0,125.9,416.9,Basic,0
1470518,86.5,214.5,260.3,Basic,0
1470519,242.7,148.2,80.9,Family,0
1470520,430.1,220.3,293.5,Premium,1
1470521,54.9,345.3,201.9,Premium,1
1470522,342.1,196.6,104.8,Premium,1
1470523,369.0,353.7,317.9,Basic,0
1470524,24.2,279.5,203.0,Basic,1
1470525,361.3,471.7,454.2,Premium,0
1470526,457.9,81.4,178.3,Basic,1
1470527,69.0,16.5,443.7,Premium,0
1470528,380.5,193.0,155.6,Family,1
1470529,491.9,72.4,353.0,Family,0
1470530,264.2,188.8,161.5,Basic,1
1470531,344.4,491.8,343.9,Premium,0
1470532,400.6,272.9,469.2,Basic,1
1470533,416.0,328.7,440.1,Family,0
1470534,256.5,441.0,170.3,Basic,0
1470535,290.1,38.0,402.5,Basic,1
1470536,212.9,29.0,248.8,Premium,1
1470537,216.7,276.4,22.3,Premium,0
1470538,438.3,428.7,19.1,Family,0
1470539,31.5,68.2,305.5,Premium,0
1470540,220.6,54.0,480.6,Premium,0
1470541,123.9,432.8,228.1,Family,0
1470542,111.2,435.6,261.2,Family,0
1470543,78.4,173.4,465.5,Premium,1
1470544,286.1,351.5,135.7,Premium,0
1470545,45.5,233.1,461.9,Family,1
1470546,104.0,275.9,122.9,Family,0
1470547,396.4,164.6,242.2,Basic,1
1470548,491.5,191.2,153.3,Basic,0
1470549,112.7,457.8,318.6,Premium,0
1470550,29.2,98.6,27.5,Basic,0
1470551,244.5,494.1,231.4,Premium,1
1470552,184.4,126.5,151.9,Family,1
1470553,405.3,297.2,231.5,Family,0
1470554,109.0,262.1,472.0,Family,0
1470555,408.6,460.8,489.0,Basic,0
1470556,128.6,305.3,132.7,Basic,0
1470557,399.9,222.1,410.2,Family,0
1470558,66.0,56.8,221.9,Family,0
1470559,324.0,39.0,30.8,Premium,1
1470560,369.5,237.8,240.2,Basic,1
1470561,279.5,127.1,478.5,Premium,0
1470562,203.2,375.2,475.4,Family,0
1470563,272.4,412.5,68.8,Premium,1
1470564,352.1,460.0,28.7,Premium,1
1470565,397.9,156.6,227.1,Family,0
1470566,126.1,303.0,378.2,Family,0
1470567,292.8,478.2,157.1,Family,0
1470568,497.7,299.4,409.0,Premium,0
1470569,339.1,69.4,213.9,Family,0
1470570,149.5,172.4,410.6,Basic,0
1470571,162.6,376.7,435.0,Family,1
1470572,160.8,435.5,293.3,Premium,1
1470573,113.2,375.9,419.8,Premium,1
1470574,89.5,391.3,137.9,Basic,0
1470575,407.4,335.2,483.3,Basic,0
1470576,350.3,203.3,23.2,Premium,1
1470577,23.5,494.0,486.0,Premium,1
1470578,193.2,434.8,225.5,Family,0
1470579,18.7,423.1,75.7,Family,1
1470580,315.5,417.8,406.0,Basic,1
1470581,221.5,357.2,394.8,Family,1
1470582,301.4,148.0,333.7,Premium,1
1470583,74.2,102.3,240.9,Family,0
1470584,305.9,173.8,475.3,Family,0
1470585,106.4,447.9,72.3,Premium,1
1470586,250.5,235.9,305.6,Family,1
1470587,172.8,143.6,420.8,Family,1
1470588,246.8,220.1,340.2,Basic,0
1470589,67.7,311.0,23.2,Family,1
1470590,369.5,398.2,377.6,Basic,0
1470591,418.1,184.0,100.9,Family,0
1470592,382.6,344.4,44.4,Basic,1
1470593,114.6,136.0,123.0,Basic,1
1470594,268.8,224.1,261.2,Premium,0
1470595,121.7,73.4,239.2,Family,0
1470596,300.7,390.2,218.9,Premium,0
1470597,154.9,255.6,,Basic,0
1470598,125.8,53.2,391.6,Basic,1
1470599,337.3,406.7,383.9,Premium,1
1470600,177.8,252.9,442.2,Basic,1
1470601,476.0,317.2,268.7,Basic,1
1470602,243.7,303.4,167.3,Premium,0
1470603,65.2,450.9,452.3,Family,1
1470604,236.4,254.1,389.9,Premium,0
1470605,422.4,19.1,264.1,Premium,1
1470606,257.3,275.5,249.8,Family,1
1470607,448.3,309.4,131.0,Basic,0
1470608,246.6,196.5,276.7,Basic,0
1470609,75.9,58.4,234.7,Basic,1
1470610,58.4,386.0,380.9,Basic,0
1470611,90.6,225.2,137.6,Family,0
1470612,105.6,381.6,179.3,Family,0
1470613,28.5,355.4,448.4,Basic,1
1470614,273.5,182.5,127.4,Family,1
1470615,349.1,496.4,155.5,Family,1
1470616,274.9,316.3,138.9,Basic,1
1470617,412.8,420.4,487.8,Basic,0
1470618,82.5,141.8,329.4,Premium,1
1470619,116.2,40.8,166.1,Family,1
1470620,230.1,53.6,50.5,Family,1
1470621,394.2,290.7,28.8,Premium,1
1470622,257.8,22.2,,Premium,1
1470623,385.4,397.2,407.4,Family,1
1470624,372.9,242.9,337.7,Family,0
1470625,262.5,318.0,258.1,Premium,0
1470626,379.2,249.4,244.5,Family,1
1470627,242.2,275.3,269.1,Premium,0
1470628,235.9,54.3,101.3,Basic,1
1470629,206.7,434.6,336.9,Premium,0
1470630,184.8,264.8,248.8,Family,0
1470631,318.1,56.0,280.2,Basic,0
1470632,412.2,352.8,,Family,1
1470633,345.3,374.8,259.8,Premium,0
1470634,192.3,258.6,95.8,Basic,1
1470635,61.5,171.8,449.6,Premium,1
1470636,418.2,491.2,483.0,Basic,0
1470637,210.0,411.3,498.9,Family,0
1470638,450.5,355.4,198.7,Family,0
1470639,324.2,144.9,184.8,Family,0
1470640,239.2,69.3,454.4,Premium,0
1470641,58.1,233.0,11.1,Premium,0
1470642,395.4,102.2,473.1,Premium,0
1470643,190.7,204.9,370.7,Family,0
1470644,383.4,362.6,246.5,Family,0
