DayID,TradingVolume,DailyRange_Percent,VIX_Index,InstitutionalBuy_Percent,PriceVolatility
2000045,428.7,70.1,184.4,212.2,292.7
2000046,93.8,369.5,442.8,346.7,38.8
2000047,489.3,133.9,105.2,230.0,95.4
2000048,157.6,214.4,358.6,472.7,167.7
2000049,123.9,262.8,471.0,72.2,167.4
2000050,397.9,335.7,214.8,259.8,364.7
2000051,443.1,330.3,161.2,417.4,108.6
2000052,493.8,18.1,115.6,101.5,131.7
2000053,17.9,393.3,460.2,36.3,134.4
2000054,110.2,235.8,381.6,73.9,401.2
2000055,326.3,414.2,178.1,358.5,193.7
2000056,260.2,306.7,75.9,394.2,455.4
2000057,113.1,27.0,434.5,477.7,238.8
2000058,161.4,39.7,159.0,462.3,215.8
2000059,18.6,391.8,140.8,449.7,277.0
2000060,326.0,190.3,460.3,346.5,389.3
2000061,269.0,228.1,301.0,352.4,101.1
2000062,309.6,97.1,223.0,443.3,357.9
2000063,156.6,75.0,362.2,166.9,27.4
2000064,446.0,145.8,479.9,325.2,104.5
2000065,362.6,271.0,325.8,192.3,94.1
2000066,476.9,20.4,335.3,490.6,114.2
2000067,204.6,463.9,195.1,303.1,21.0
2000068,494.4,274.8,85.2,269.0,132.1
2000069,231.7,66.8,23.8,223.1,27.9
2000070,366.8,32.8,10.3,255.1,431.1
2000071,178.6,130.1,157.0,317.1,307.3
2000072,458.9,385.0,260.4,410.6,238.5
2000073,41.6,54.9,449.2,89.0,217.9
2000074,14.6,301.0,45.7,419.4,190.9
2000075,243.9,390.6,488.1,420.5,352.3
2000076,240.4,67.5,287.9,461.0,353.2
2000077,25.5,471.2,246.6,260.5,238.5
2000078,457.4,228.3,287.9,431.7,305.1
2000079,465.8,352.3,481.9,424.1,230.5
2000080,262.0,313.2,95.4,89.3,239.9
2000081,276.2,190.8,,129.4,362.4
2000082,281.1,405.4,474.2,232.6,265.8
2000083,423.9,296.9,245.7,173.1,407.0
2000084,459.5,403.2,375.1,258.8,195.7
2000085,129.9,360.9,197.6,305.7,435.5
2000086,454.3,18.0,384.5,270.8,233.2
2000087,347.6,185.9,292.9,494.3,186.7
2000088,364.3,392.2,143.8,336.6,380.2
2000089,155.3,387.4,320.3,216.9,277.0
2000090,269.0,461.9,61.7,289.8,389.4
2000091,94.7,175.3,458.1,133.0,368.2
2000092,200.5,398.3,61.6,488.3,98.3
2000093,12.7,242.2,35.8,299.0,428.4
2000094,87.8,84.7,222.9,258.0,28.8
2000095,385.5,118.5,293.2,101.7,378.5
2000096,263.0,205.0,218.3,443.3,391.2
2000097,342.5,477.2,102.6,186.2,475.0
2000098,43.6,234.1,424.1,487.0,436.9
2000099,435.7,103.6,417.5,117.2,352.7
2000100,200.6,201.2,,445.0,281.0
2000101,37.5,40.2,378.0,290.5,477.5
2000102,245.5,263.5,153.6,437.3,164.5
2000103,411.4,229.4,275.8,68.4,454.6
2000104,260.8,158.2,88.1,177.8,486.8
2000105,22.9,311.7,307.1,478.0,92.7
2000106,421.1,435.2,233.5,193.8,118.8
2000107,84.4,435.6,401.1,145.0,307.0
2000108,479.1,292.8,405.7,428.8,259.3
2000109,24.2,325.2,111.7,279.8,156.5
2000110,117.3,83.6,164.4,204.9,19.9
2000111,461.4,61.4,299.6,304.2,127.0
2000112,168.2,112.8,243.6,430.7,233.6
2000113,499.5,171.4,429.9,246.5,359.0
2000114,282.5,45.0,207.6,455.0,426.3
2000115,314.5,260.9,452.2,160.4,199.7
2000116,179.2,156.1,96.7,416.9,407.7
2000117,444.6,133.5,497.3,75.1,159.1
2000118,65.5,35.9,222.1,37.6,169.2
2000119,92.6,298.7,319.6,20.9,272.7
2000120,355.8,218.2,28.7,426.2,87.5
2000121,470.6,371.9,223.1,492.1,233.0
2000122,433.4,231.4,180.0,318.1,230.3
2000123,440.3,115.4,223.2,422.6,405.1
2000124,92.3,55.4,417.8,186.2,417.4
2000125,58.6,421.1,477.5,98.8,357.5
2000126,210.2,33.1,,482.3,147.6
2000127,10.2,226.2,460.7,296.4,289.2
2000128,96.7,435.1,74.1,384.6,341.3
2000129,248.9,243.7,282.3,373.0,476.1
2000130,447.1,333.1,231.3,97.5,124.8
2000131,304.8,438.0,368.1,219.3,468.6
2000132,233.2,365.1,407.5,214.4,16.9
2000133,480.5,16.0,341.0,257.5,361.4
2000134,233.3,48.6,367.1,461.6,123.8
2000135,229.3,129.8,279.6,92.0,275.0
2000136,179.6,254.6,244.9,405.4,370.0
2000137,89.3,20.6,184.1,143.1,111.6
2000138,391.1,20.4,438.3,399.5,107.2
2000139,138.2,29.0,364.7,198.4,417.0
2000140,226.2,390.8,211.1,161.6,41.6
2000141,450.6,204.5,220.3,251.7,275.4
2000142,222.4,156.7,23.7,103.8,430.9
2000143,471.2,499.2,166.0,18.5,106.4
2000144,276.1,150.2,,24.3,263.3
2000145,466.9,495.4,47.9,407.6,222.9
2000146,235.2,90.2,107.4,337.0,401.3
2000147,376.2,486.2,169.5,45.4,287.2
2000148,50.9,399.4,399.9,499.6,414.8
2000149,326.5,167.8,43.1,66.8,448.8
2000150,252.7,89.9,191.6,15.2,392.8
2000151,293.1,95.3,202.9,96.1,309.9
2000152,12.6,81.0,211.1,59.9,223.3
2000153,56.5,16.6,447.8,213.4,256.1
2000154,324.7,100.5,293.1,440.7,130.7
2000155,39.2,59.2,162.7,186.2,85.9
2000156,399.1,159.6,95.8,393.7,139.5
2000157,170.0,485.9,192.3,26.9,240.3
2000158,477.6,426.8,103.6,422.2,498.4
2000159,128.9,469.3,171.7,26.8,92.2
2000160,339.6,203.9,266.4,362.1,450.2
2000161,155.3,482.5,59.2,394.1,227.1
2000162,37.2,261.1,283.0,210.4,488.7
2000163,114.6,185.7,162.8,25.9,290.6
2000164,466.5,310.0,368.9,54.4,455.1
2000165,394.7,166.9,232.9,230.5,85.8
2000166,330.6,327.1,290.7,61.7,199.0
2000167,459.3,331.4,389.8,213.6,353.1
2000168,425.4,55.2,24.8,157.7,56.9
2000169,438.0,259.5,406.0,89.4,100.7
2000170,379.9,202.6,69.6,65.7,206.9
2000171,366.9,163.1,393.2,300.8,64.2
2000172,119.8,465.8,156.5,356.4,249.2
2000173,271.3,183.8,101.2,157.7,28.3
2000174,379.7,379.0,241.8,97.9,418.5
2000175,425.5,270.7,350.0,151.6,402.7
2000176,259.5,450.9,378.8,201.1,51.4
2000177,61.6,409.5,450.9,432.0,323.9
2000178,331.3,410.2,461.4,418.7,110.8
2000179,49.2,345.3,429.3,163.6,299.1
2000180,147.7,138.9,19.1,233.0,421.8
2000181,349.8,107.9,212.4,172.5,211.5
2000182,170.7,402.4,82.9,243.9,294.2
2000183,76.0,313.6,348.1,442.0,232.5
2000184,119.0,80.4,333.5,78.6,445.7
2000185,181.1,308.8,33.7,282.1,147.3
2000186,52.0,173.3,307.4,88.5,10.2
2000187,241.6,40.6,484.6,139.2,158.9
2000188,73.2,77.4,94.6,446.5,301.6
2000189,244.1,232.4,459.9,293.3,208.8
2000190,462.9,473.6,14.6,172.7,221.4
2000191,214.1,126.4,46.4,54.9,141.6
2000192,42.8,186.5,300.2,384.4,215.5
2000193,20.1,89.3,346.8,384.7,384.4
2000194,423.2,276.5,114.0,343.2,391.5
2000195,460.3,367.0,398.7,251.2,242.9
2000196,37.8,107.1,433.3,470.3,307.3
2000197,228.5,198.5,54.9,149.3,75.7
2000198,173.6,353.3,64.6,151.2,44.7
2000199,155.6,429.1,465.2,239.2,369.3
2000200,487.3,23.1,105.3,249.5,253.9
2000201,132.5,425.4,148.6,362.8,471.1
2000202,401.6,145.6,234.0,208.7,145.8
2000203,208.4,342.9,320.4,216.7,63.1
2000204,37.6,419.7,414.3,301.0,405.1
2000205,154.9,254.3,133.4,51.7,96.3
2000206,268.8,398.3,349.5,322.4,381.9
2000207,94.6,355.2,440.0,89.8,380.9
2000208,332.1,50.7,139.3,207.9,329.3
2000209,362.2,200.2,138.3,251.5,90.6
2000210,49.0,353.3,377.7,206.1,439.5
2000211,80.3,307.1,128.7,178.9,96.6
2000212,142.1,325.7,432.8,155.5,259.0
2000213,273.2,83.3,221.9,109.3,135.3
2000214,288.1,486.6,117.3,340.3,250.6
2000215,15.7,18.7,364.9,342.4,459.7
2000216,123.9,239.0,,140.9,92.4
2000217,171.7,103.3,416.3,234.8,315.1
2000218,34.0,292.1,63.6,199.7,20.9
2000219,422.5,248.4,73.0,101.8,263.8
2000220,406.6,208.5,443.2,235.2,341.7
2000221,324.1,367.6,87.3,267.1,295.2
2000222,350.7,496.8,,319.4,376.2
2000223,21.1,182.9,270.0,224.1,386.6
2000224,34.1,316.4,397.6,410.2,237.9
2000225,462.1,51.1,199.3,294.4,305.3
2000226,87.3,360.3,291.7,339.1,341.6
2000227,162.2,126.0,162.0,465.6,217.7
2000228,430.0,189.1,376.1,212.9,218.8
2000229,334.9,288.0,269.9,141.6,385.9
2000230,352.3,145.4,381.6,462.0,232.4
2000231,62.4,121.4,234.6,340.0,88.7
2000232,272.7,337.7,269.2,211.2,317.1
2000233,414.2,394.9,50.9,123.9,240.8
2000234,382.8,408.9,332.4,459.5,128.9
2000235,376.3,291.9,436.4,378.0,126.6
2000236,443.6,30.8,31.1,472.0,121.8
2000237,365.6,127.8,423.1,421.0,359.6
2000238,21.0,273.2,145.0,490.9,477.1
2000239,158.0,143.3,469.3,84.2,149.5
2000240,451.5,477.5,25.8,432.2,116.9
2000241,256.4,273.3,330.3,239.7,125.3
2000242,422.9,91.5,439.4,12.9,207.9
2000243,139.7,496.4,100.0,205.7,358.9
2000244,313.5,34.6,267.7,186.1,161.0
2000245,52.2,288.0,158.4,172.7,205.8
2000246,262.7,395.2,233.9,430.2,42.3
2000247,218.7,49.2,59.5,128.3,73.4
2000248,468.2,350.9,402.0,56.3,24.9
2000249,213.5,143.3,367.7,34.0,188.4
2000250,208.6,67.5,170.7,10.1,150.9
2000251,262.0,204.4,448.2,290.9,88.3
2000252,34.4,50.0,433.4,406.4,91.9
2000253,385.5,114.0,87.1,223.9,187.2
2000254,294.5,471.4,153.7,56.6,172.6
2000255,499.0,200.8,210.1,489.1,342.0
2000256,321.2,114.7,401.8,346.8,277.5
2000257,325.6,254.7,227.4,219.4,103.3
2000258,103.2,11.1,98.8,254.2,131.5
2000259,215.0,356.1,392.0,220.9,170.8
2000260,462.7,136.0,244.4,162.4,24.6
2000261,50.8,422.1,190.8,132.2,264.5
2000262,270.8,119.3,23.4,491.5,438.0
2000263,144.5,375.6,200.9,103.7,479.1
2000264,144.9,126.0,367.5,124.0,473.3
2000265,39.7,331.0,366.0,243.9,252.7
2000266,45.5,40.0,263.7,219.7,308.4
2000267,92.9,466.2,354.8,369.6,250.9
2000268,229.8,308.2,261.2,243.0,466.2
2000269,78.3,259.9,458.9,363.1,449.6
2000270,295.5,382.0,398.2,112.0,102.1
2000271,211.9,31.3,255.7,97.0,106.9
2000272,18.0,321.6,53.4,254.9,341.0
2000273,224.8,265.0,220.5,338.4,173.4
2000274,287.9,472.6,482.9,67.3,162.4
2000275,341.4,183.1,30.4,324.2,218.1
2000276,281.9,227.4,228.2,303.1,147.3
2000277,49.1,321.0,408.0,43.6,261.1
2000278,314.3,241.8,162.4,53.3,383.2
2000279,231.8,424.0,304.8,318.5,431.7
2000280,499.9,363.6,433.1,381.7,420.2
2000281,397.2,394.9,137.2,288.2,356.0
2000282,142.0,109.8,258.3,470.9,176.2
2000283,195.4,332.1,141.0,427.5,379.4
2000284,312.4,121.4,161.8,117.4,54.6
2000285,386.0,450.5,250.7,431.2,291.7
2000286,351.5,248.3,125.3,11.6,78.0
2000287,420.8,447.2,121.8,394.4,298.5
2000288,498.4,330.0,136.7,296.5,17.3
2000289,31.8,343.4,285.4,171.8,392.4
2000290,449.0,309.5,494.4,354.5,418.9
2000291,111.0,479.5,308.9,461.5,101.3
2000292,371.0,456.7,172.0,330.9,497.0
2000293,274.5,481.7,75.4,84.9,51.5
2000294,259.8,55.7,162.4,495.2,282.6
2000295,481.7,281.0,224.1,186.5,294.2
2000296,373.5,49.1,198.2,38.7,53.4
2000297,364.3,421.5,328.2,331.3,334.2
2000298,320.5,188.8,234.6,382.2,46.4
2000299,149.2,485.2,38.1,183.8,306.4
2000300,379.7,12.8,327.1,393.8,106.9
2000301,205.9,289.9,61.5,379.9,199.1
2000302,404.0,97.7,24.7,64.1,76.5
2000303,100.2,408.4,478.5,113.0,82.5
2000304,175.8,211.0,298.1,295.8,455.0
2000305,242.1,408.3,179.9,80.1,30.6
2000306,362.7,178.0,212.9,322.6,54.3
2000307,239.4,306.8,267.0,470.5,13.9
2000308,280.2,466.3,267.8,388.9,453.2
2000309,234.5,485.7,342.4,118.2,97.3
2000310,93.3,382.9,49.1,325.7,480.8
2000311,223.8,331.8,476.9,294.2,385.8
2000312,323.4,382.2,,283.1,11.5
2000313,382.9,404.4,335.9,191.4,178.0
2000314,70.7,494.2,227.2,115.6,60.8
2000315,315.4,145.9,276.8,102.8,493.5
2000316,308.9,41.4,163.5,63.1,165.8
2000317,351.6,435.1,117.0,59.1,202.9
2000318,281.6,221.9,110.7,23.2,87.6
2000319,64.9,395.9,261.2,384.1,55.9
2000320,430.6,363.8,264.2,26.2,480.7
2000321,54.7,120.3,15.0,368.3,368.5
2000322,356.5,182.8,499.4,229.0,437.7
2000323,474.2,339.8,117.3,44.3,215.4
2000324,248.7,433.7,175.5,339.7,205.8
2000325,352.3,337.2,122.5,392.9,153.9
2000326,74.9,300.9,445.7,39.6,25.5
2000327,485.3,480.5,390.6,382.9,49.1
2000328,13.0,391.2,289.5,491.5,242.8
2000329,153.0,246.7,223.2,262.9,10.3
2000330,105.6,491.2,200.3,420.4,44.3
2000331,193.2,380.0,281.7,443.6,33.8
2000332,140.8,297.2,131.9,297.0,188.0
2000333,343.2,380.4,175.4,430.5,441.0
2000334,301.5,381.2,299.5,339.2,346.9
2000335,473.9,456.6,321.3,428.5,358.7
2000336,423.5,194.0,69.4,135.1,409.6
2000337,194.9,211.6,405.0,61.6,73.1
2000338,423.7,357.2,222.6,201.2,284.8
2000339,379.2,151.3,403.2,82.9,454.8
2000340,384.9,214.0,362.5,270.9,233.2
2000341,156.4,209.9,79.2,115.4,423.2
2000342,471.2,458.3,138.5,473.8,494.5
2000343,336.3,174.0,301.6,330.8,32.1
2000344,107.9,49.9,34.4,175.3,298.0
2000345,179.6,488.8,270.2,112.0,403.3
2000346,240.2,213.6,352.7,237.8,402.4
2000347,316.5,216.8,480.0,428.8,399.4
2000348,237.5,339.9,228.7,275.5,176.5
2000349,357.5,102.3,50.7,47.2,311.7
2000350,129.6,393.0,371.8,99.0,321.3
2000351,46.0,316.9,474.2,244.0,354.9
2000352,327.9,256.6,389.5,458.2,344.0
2000353,129.5,223.8,38.5,401.3,45.4
2000354,366.5,203.7,151.8,106.1,248.6
2000355,301.0,154.0,331.9,134.7,394.0
2000356,157.2,30.7,115.6,370.2,112.1
2000357,109.2,377.9,111.0,177.3,343.1
2000358,55.5,75.7,31.3,497.6,320.4
2000359,190.0,395.9,68.8,390.2,390.5
2000360,174.2,176.8,121.7,176.4,233.7
2000361,327.7,441.8,449.5,198.8,319.7
2000362,370.1,368.3,89.0,281.9,24.2
2000363,482.8,425.0,403.9,444.5,447.4
2000364,114.9,75.6,258.6,68.4,189.4
2000365,434.9,377.5,15.9,419.9,251.0
2000366,495.8,351.4,213.6,366.4,292.5
2000367,15.4,300.5,430.2,307.1,474.8
2000368,132.5,240.7,95.1,472.1,334.7
2000369,262.3,150.3,255.0,22.2,286.1
2000370,144.3,146.1,101.2,379.0,57.7
2000371,58.9,93.9,380.6,456.6,181.0
2000372,149.0,292.1,458.4,168.6,134.5
2000373,240.8,449.4,373.5,145.9,352.0
2000374,231.0,268.5,38.0,281.4,427.3
2000375,421.0,102.5,84.0,149.9,219.4
2000376,143.8,43.1,357.2,499.4,462.7
2000377,373.4,264.3,195.7,118.2,150.9
2000378,79.9,237.5,184.5,384.1,169.8
2000379,361.3,499.7,39.8,262.0,225.4
2000380,206.1,266.1,139.3,209.6,123.2
2000381,275.6,308.7,438.5,413.6,120.9
2000382,164.5,418.2,321.3,62.3,259.7
2000383,248.2,478.6,147.7,413.7,362.5
2000384,144.5,21.8,44.1,485.3,432.5
2000385,289.1,292.5,324.0,429.9,130.6
2000386,168.0,274.2,171.7,407.9,476.0
2000387,399.5,355.7,498.8,246.0,196.8
2000388,317.9,185.9,284.0,80.9,421.2
2000389,91.3,38.1,236.6,16.3,377.6
2000390,193.0,398.9,462.4,39.4,365.8
2000391,113.5,313.6,210.9,227.5,178.6
2000392,480.7,374.7,427.1,439.5,118.6
2000393,158.7,445.5,16.6,58.4,419.7
2000394,422.4,27.9,292.3,123.8,295.3
2000395,221.2,464.9,101.6,49.4,485.2
2000396,462.1,453.0,290.3,187.4,101.8
2000397,102.8,33.6,398.4,301.6,186.2
2000398,333.5,215.4,186.8,464.3,497.9
2000399,130.0,391.4,312.2,360.0,173.0
2000400,94.2,433.5,400.4,38.8,292.6
2000401,228.1,112.1,463.3,103.0,224.0
2000402,484.3,176.4,295.7,273.6,349.8
2000403,475.6,424.2,66.9,193.3,54.7
2000404,376.2,117.3,268.3,67.2,484.2
2000405,304.1,354.1,312.4,37.7,235.4
2000406,58.3,222.7,99.4,215.3,254.7
2000407,36.8,181.6,465.2,328.3,473.4
2000408,473.4,176.7,159.6,59.9,436.2
2000409,428.6,307.9,29.5,124.3,60.7
2000410,348.6,114.6,125.4,195.5,306.3
2000411,83.1,162.9,170.6,201.5,293.0
2000412,278.5,495.3,,199.2,320.4
2000413,344.6,246.6,355.2,369.6,348.2
2000414,253.9,456.8,135.3,87.9,140.5
2000415,331.8,453.4,287.6,22.5,70.0
2000416,384.8,94.3,78.8,490.1,373.9
2000417,391.3,83.9,442.1,371.1,25.5
2000418,298.1,118.3,300.0,390.0,466.2
2000419,279.9,168.6,68.6,23.7,328.3
2000420,475.1,452.1,341.1,332.7,279.3
2000421,128.1,370.6,25.7,405.5,255.5
2000422,452.8,85.5,166.7,199.4,417.9
2000423,451.9,224.9,465.5,268.2,370.4
2000424,248.4,27.3,250.2,293.7,483.0
2000425,496.7,278.8,207.0,191.7,92.2
2000426,74.0,104.9,343.0,168.2,430.4
2000427,369.8,31.0,40.4,33.2,359.5
2000428,107.9,305.1,17.3,126.7,81.2
2000429,461.7,113.2,286.4,106.7,360.1
2000430,140.2,170.9,251.1,414.0,396.2
2000431,492.8,347.1,344.2,318.5,178.7
2000432,258.9,90.1,447.9,126.9,340.7
2000433,149.5,407.2,62.5,452.1,330.4
2000434,57.2,368.8,310.4,317.3,306.3
2000435,129.4,461.5,86.8,334.8,158.0
2000436,310.2,24.7,406.9,312.5,212.1
2000437,166.4,254.3,,163.1,72.6
2000438,296.6,15.4,285.7,473.1,243.8
2000439,174.1,316.8,160.1,85.0,39.2
2000440,105.3,92.6,39.4,125.2,256.5
2000441,233.6,405.2,198.6,344.3,60.6
2000442,39.1,51.5,50.3,58.5,348.7
2000443,447.0,485.2,61.6,153.9,406.1
2000444,134.2,480.9,98.7,488.0,233.8
2000445,352.1,351.2,280.6,368.1,431.4
2000446,79.7,138.3,364.2,60.6,23.5
2000447,450.0,103.7,351.3,180.4,220.8
2000448,139.5,365.3,487.4,235.9,215.7
2000449,146.9,480.8,85.7,460.1,339.4
2000450,290.8,131.7,142.3,253.4,466.3
2000451,23.2,323.1,493.9,341.9,495.7
2000452,102.3,374.2,166.3,440.7,248.0
2000453,305.6,96.7,34.5,63.8,102.3
2000454,499.8,457.4,149.9,117.1,22.2
2000455,459.2,178.4,473.4,163.8,110.6
2000456,387.9,472.5,297.5,81.8,43.2
2000457,424.4,377.3,406.8,234.9,120.8
2000458,401.0,481.1,105.8,400.5,315.1
2000459,441.8,251.3,22.9,86.5,347.6
2000460,112.1,52.6,97.8,484.3,433.3
2000461,149.5,352.1,439.1,23.5,381.8
2000462,353.6,323.9,64.7,153.2,416.7
2000463,218.0,117.4,256.9,254.7,290.8
2000464,102.8,62.8,213.4,450.8,92.1
2000465,457.0,472.4,86.0,497.7,15.9
2000466,268.8,273.1,316.6,335.2,81.2
2000467,277.4,139.0,117.9,102.2,236.3
2000468,218.7,281.4,285.9,33.9,222.4
2000469,429.9,90.2,101.2,477.6,190.9
2000470,311.0,169.0,295.7,290.0,45.6
2000471,121.5,248.0,269.8,165.5,421.6
2000472,469.9,398.6,220.4,251.0,355.4
2000473,268.8,338.6,72.5,403.8,188.4
2000474,130.4,455.8,299.3,262.8,405.7
2000475,357.7,372.2,497.1,451.3,332.6
2000476,347.2,81.4,46.3,253.9,86.5
2000477,76.1,286.0,297.6,422.7,148.1
2000478,55.3,150.4,357.6,336.5,364.1
2000479,286.4,19.7,484.4,291.3,140.3
2000480,413.6,130.7,201.0,370.6,175.0
2000481,495.5,495.0,121.8,370.3,474.7
2000482,481.4,10.4,324.5,328.5,95.1
2000483,425.6,410.7,388.9,465.9,455.0
2000484,497.0,440.1,264.4,473.5,209.9
2000485,437.6,148.4,41.5,199.2,211.7
2000486,426.9,489.8,188.6,316.4,469.7
2000487,478.3,219.7,33.2,174.2,256.8
2000488,61.2,362.1,380.6,240.8,399.0
2000489,480.7,246.5,300.9,479.6,267.3
2000490,366.2,337.2,221.4,98.3,304.7
2000491,477.6,187.4,81.4,383.5,485.7
2000492,28.1,283.9,304.0,102.5,222.2
2000493,346.5,462.2,188.1,398.5,299.6
2000494,252.5,223.2,415.3,262.2,173.7
2000495,285.9,384.6,158.9,405.4,182.2
2000496,412.7,430.2,134.0,70.7,26.4
2000497,43.5,243.0,433.4,162.0,407.1
2000498,204.0,294.1,31.6,328.7,431.8
2000499,72.8,278.2,333.0,186.6,259.5
2000500,254.0,492.7,121.9,499.1,198.9
2000501,51.6,472.5,377.0,114.3,367.2
2000502,354.6,163.8,300.1,369.0,52.0
2000503,352.0,284.1,110.6,214.9,213.2
2000504,444.9,309.7,94.6,295.8,106.4
2000505,149.8,436.3,427.5,103.6,48.2
2000506,193.1,74.0,209.9,99.9,221.8
2000507,431.2,257.8,245.9,204.8,440.6
2000508,400.5,446.7,194.3,169.0,59.4
2000509,154.3,336.6,317.7,176.0,212.9
2000510,437.4,435.8,228.0,217.2,24.6
2000511,407.2,12.1,53.9,490.5,273.5
2000512,473.0,376.2,223.2,171.1,172.9
2000513,150.8,393.3,498.6,404.2,434.1
2000514,234.6,229.9,176.8,117.3,206.7
2000515,259.9,384.7,34.7,141.9,44.0
2000516,212.2,406.7,252.0,399.0,40.5
2000517,143.8,14.8,98.3,17.3,357.6
2000518,22.4,244.2,477.2,337.7,85.3
2000519,206.8,265.6,307.5,270.7,242.5
2000520,360.5,63.6,468.5,91.3,149.5
2000521,175.6,155.1,494.7,262.9,80.6
2000522,200.1,432.9,17.3,489.1,398.3
2000523,69.5,212.8,301.9,143.3,139.7
2000524,175.1,102.2,40.1,241.7,417.4
2000525,385.4,287.6,410.0,475.2,84.8
2000526,208.7,147.0,398.5,83.2,177.1
2000527,67.3,360.3,433.2,308.2,330.5
2000528,184.5,283.1,22.3,71.5,80.6
2000529,389.7,19.9,414.8,495.3,125.7
2000530,436.7,257.3,486.9,229.0,189.9
2000531,424.4,498.1,497.6,34.9,295.9
2000532,103.6,324.1,32.8,49.2,468.1
2000533,455.2,89.2,257.8,145.8,358.3
2000534,292.7,54.8,70.9,190.4,12.4
2000535,305.8,188.0,297.0,193.9,36.2
2000536,487.6,358.7,65.4,194.0,242.7
2000537,149.9,412.3,205.8,79.7,269.9
2000538,142.3,329.5,336.5,230.7,315.6
2000539,20.8,65.5,125.4,195.8,412.8
2000540,190.6,124.6,139.7,107.8,112.3
2000541,175.5,429.6,254.3,389.2,49.1
2000542,332.0,21.5,,232.8,118.2
2000543,88.7,21.0,480.5,75.4,338.3
2000544,288.9,412.3,394.4,417.8,128.9
2000545,147.0,280.0,135.0,229.3,453.6
2000546,405.4,260.3,108.8,488.5,305.3
2000547,479.3,195.0,431.7,39.3,357.9
2000548,193.9,409.3,314.2,348.4,296.5
2000549,277.7,105.1,491.2,72.3,466.4
2000550,224.5,496.0,100.5,494.3,115.6
2000551,318.1,76.1,323.2,317.8,466.6
2000552,96.2,264.5,481.3,144.7,50.2
2000553,269.9,11.0,355.5,416.2,168.6
2000554,88.1,393.9,,257.7,438.2
2000555,41.5,51.2,381.6,181.9,298.1
2000556,462.8,375.7,180.8,495.7,52.1
2000557,413.3,205.2,367.6,357.2,496.6
2000558,258.2,298.3,114.8,78.0,235.9
2000559,224.6,376.2,125.3,92.5,65.2
2000560,240.2,426.1,424.2,25.7,448.7
2000561,341.0,433.8,144.8,248.6,109.0
2000562,235.6,422.5,54.8,42.6,351.4
2000563,85.7,89.4,256.0,243.9,114.1
2000564,249.8,204.7,240.2,32.3,457.9
2000565,326.6,413.7,363.7,232.4,234.7
2000566,495.6,256.1,291.4,329.0,354.5
2000567,448.7,257.5,490.4,158.1,118.6
2000568,175.9,294.9,258.0,111.5,447.7
2000569,422.8,448.5,85.3,193.7,306.2
2000570,471.7,307.9,34.2,26.2,263.5
2000571,264.5,341.2,27.1,153.0,439.0
2000572,41.1,171.7,368.3,292.9,135.6
2000573,290.2,367.4,13.7,495.1,429.5
2000574,402.7,222.3,116.3,218.4,222.9
2000575,443.4,44.6,174.7,73.4,333.4
2000576,384.8,173.0,248.5,484.0,153.3
2000577,399.8,340.8,12.8,314.2,297.7
2000578,422.4,116.0,97.6,357.1,119.7
2000579,265.7,16.3,40.5,93.5,301.1
2000580,198.5,423.8,246.2,17.3,107.7
