UserID,WatchTime_Mins,BufferCount,SpeedMbps,SubscriptionType,Retained
1970057,249.1,204.1,312.1,Family,1
1970058,313.5,122.4,105.9,Premium,1
1970059,135.3,30.0,53.3,Basic,1
1970060,199.6,369.9,266.6,Basic,0
1970061,125.0,338.0,69.7,Basic,0
1970062,88.1,184.5,93.5,Basic,1
1970063,415.4,340.0,157.3,Family,0
1970064,457.2,277.6,352.7,Family,0
1970065,91.1,360.4,52.7,Basic,1
1970066,19.6,80.6,75.9,Premium,0
1970067,164.7,471.2,319.2,Family,0
1970068,395.8,110.3,227.6,Basic,0
1970069,63.1,27.0,397.9,Basic,1
1970070,478.5,162.3,244.5,Premium,1
1970071,10.4,288.3,498.4,Family,0
1970072,83.7,467.3,30.9,Basic,0
1970073,263.8,206.9,126.4,Basic,0
1970074,216.6,188.7,366.3,Basic,0
1970075,370.6,377.0,449.1,Family,1
1970076,433.7,257.5,262.4,Family,1
1970077,427.0,114.0,246.8,Basic,1
1970078,190.3,30.8,84.0,Basic,0
1970079,396.7,378.6,,Premium,0
1970080,36.7,75.8,249.2,Basic,1
1970081,335.0,233.0,81.6,Basic,0
1970082,288.6,65.5,150.7,Family,0
1970083,148.9,296.5,372.5,Basic,0
1970084,160.9,474.3,37.0,Premium,1
1970085,169.7,491.8,440.8,Premium,0
1970086,426.5,161.3,69.5,Premium,0
1970087,372.9,327.6,281.3,Family,1
1970088,480.3,437.2,350.2,Basic,0
1970089,78.1,96.7,442.8,Family,0
1970090,229.2,438.5,188.6,Basic,1
1970091,159.0,182.1,308.0,Family,0
1970092,394.4,302.5,340.3,Premium,0
1970093,143.0,27.1,250.8,Premium,0
1970094,193.3,298.2,346.4,Family,1
1970095,358.7,174.2,112.8,Family,0
1970096,341.9,233.8,40.3,Premium,0
1970097,61.9,265.8,125.4,Family,1
1970098,460.6,320.3,25.3,Family,0
1970099,382.6,334.1,370.1,Family,0
1970100,377.7,430.7,49.3,Basic,1
1970101,225.9,392.5,55.5,Premium,1
1970102,251.9,408.2,374.3,Basic,1
1970103,96.7,365.9,366.6,Family,0
1970104,465.8,442.7,29.5,Basic,1
1970105,22.9,455.2,16.3,Premium,0
1970106,412.8,395.4,10.9,Family,1
1970107,124.8,82.4,262.3,Basic,0
1970108,414.5,271.2,189.0,Premium,0
1970109,279.0,10.1,353.6,Basic,1
1970110,141.9,494.3,420.8,Premium,1
1970111,454.0,342.8,202.8,Premium,1
1970112,477.2,428.0,43.2,Basic,1
1970113,313.7,479.9,407.0,Family,1
1970114,428.0,25.0,328.3,Basic,0
1970115,292.8,280.1,202.0,Family,0
1970116,138.9,291.6,319.8,Family,1
1970117,142.7,286.4,197.6,Premium,1
1970118,316.3,242.7,63.5,Family,1
1970119,148.8,464.7,145.7,Family,0
1970120,461.6,279.9,141.3,Family,1
1970121,317.7,481.2,63.7,Basic,0
1970122,496.3,59.2,347.8,Premium,0
1970123,418.4,215.7,413.8,Family,0
1970124,307.3,244.6,184.3,Family,0
1970125,436.8,223.8,286.9,Basic,1
1970126,402.6,125.9,443.3,Family,1
1970127,442.4,440.1,334.8,Family,1
1970128,166.0,109.2,261.3,Premium,0
1970129,28.4,203.4,300.7,Basic,0
1970130,251.3,263.3,474.8,Premium,0
1970131,133.3,413.1,424.5,Basic,0
1970132,429.5,472.9,102.8,Basic,0
1970133,218.5,405.1,80.7,Family,0
1970134,485.5,59.1,224.4,Basic,0
1970135,489.5,174.7,46.4,Basic,0
1970136,92.7,412.8,164.7,Premium,0
1970137,133.3,407.0,13.1,Premium,1
1970138,475.7,25.7,243.9,Basic,0
1970139,234.9,287.6,366.7,Premium,0
1970140,146.8,28.8,320.7,Basic,1
1970141,94.2,368.6,303.6,Family,0
1970142,137.5,339.9,165.6,Basic,1
1970143,325.6,449.5,301.5,Basic,1
1970144,164.7,359.8,324.4,Family,1
1970145,68.6,11.6,44.7,Premium,0
1970146,420.1,487.8,182.7,Basic,0
1970147,322.3,359.8,390.3,Family,1
1970148,333.1,165.2,262.1,Premium,1
1970149,408.3,439.2,84.6,Basic,1
1970150,145.0,195.1,358.3,Family,1
1970151,87.5,210.2,290.5,Premium,0
1970152,212.1,69.7,433.5,Basic,0
1970153,135.0,376.3,51.7,Premium,0
1970154,46.9,153.1,328.0,Basic,1
1970155,295.4,414.4,390.9,Basic,0
1970156,281.7,317.8,103.6,Family,1
1970157,22.3,264.6,290.2,Premium,0
1970158,80.9,466.6,22.1,Basic,0
1970159,77.2,125.9,163.3,Basic,1
1970160,58.0,224.7,36.4,Basic,1
1970161,358.6,342.8,387.6,Premium,0
1970162,378.5,305.9,420.0,Premium,0
1970163,313.0,441.8,153.4,Basic,0
1970164,268.4,31.0,282.2,Family,0
1970165,455.6,415.7,22.8,Basic,0
1970166,374.9,52.5,331.8,Premium,0
1970167,118.6,436.7,231.8,Family,0
1970168,461.7,369.2,157.5,Basic,1
1970169,240.2,41.1,498.0,Family,0
1970170,142.9,91.2,308.5,Premium,1
1970171,68.7,299.0,52.2,Basic,0
1970172,141.7,309.0,68.9,Basic,1
1970173,411.4,491.5,200.9,Basic,1
1970174,152.4,493.0,285.8,Basic,0
1970175,420.8,254.6,151.1,Premium,1
1970176,479.1,341.5,157.7,Premium,0
1970177,195.5,168.0,218.6,Basic,1
1970178,183.1,325.8,208.8,Basic,1
1970179,125.8,464.1,268.7,Basic,1
1970180,170.6,489.0,30.3,Basic,0
1970181,125.7,296.8,,Basic,1
1970182,155.1,223.7,381.1,Basic,1
1970183,290.3,383.6,296.7,Family,1
1970184,447.4,376.4,74.9,Basic,0
1970185,387.4,328.6,210.5,Premium,0
1970186,424.3,344.6,355.2,Basic,0
1970187,420.5,431.4,57.1,Basic,1
1970188,213.4,428.1,144.9,Premium,1
1970189,327.5,29.7,368.5,Premium,0
1970190,55.8,478.1,220.9,Premium,0
1970191,357.4,79.5,440.9,Basic,0
1970192,264.8,484.5,177.2,Family,0
1970193,337.3,242.8,322.6,Premium,1
1970194,380.5,380.7,360.6,Premium,1
1970195,366.0,490.0,227.7,Basic,0
1970196,286.9,321.0,28.7,Premium,0
1970197,95.1,459.9,466.7,Basic,1
1970198,420.3,119.2,445.6,Premium,0
1970199,78.7,119.4,55.6,Basic,0
1970200,101.5,318.5,45.7,Basic,1
1970201,414.5,220.1,31.8,Premium,1
1970202,454.1,54.1,457.3,Family,0
1970203,198.7,74.8,489.7,Basic,1
1970204,143.0,445.9,499.6,Basic,0
1970205,126.6,309.5,115.4,Basic,1
1970206,92.7,46.5,149.6,Family,1
1970207,378.7,49.3,211.2,Premium,0
1970208,14.2,343.7,432.6,Basic,1
1970209,229.1,345.4,247.5,Premium,1
1970210,485.4,228.5,389.6,Premium,1
1970211,133.4,388.8,381.9,Basic,1
1970212,75.1,319.9,479.5,Basic,1
1970213,42.1,15.7,86.8,Basic,1
1970214,275.0,69.1,419.3,Family,1
1970215,329.1,226.1,295.6,Family,1
1970216,248.6,109.0,180.2,Family,0
1970217,187.6,75.0,147.5,Premium,0
1970218,97.1,97.2,302.6,Family,1
1970219,19.7,162.1,35.2,Premium,1
1970220,129.6,440.1,379.5,Basic,1
1970221,15.7,337.1,497.2,Premium,1
1970222,392.5,475.0,200.0,Family,1
1970223,172.3,196.9,80.0,Basic,0
1970224,397.4,101.8,178.6,Premium,0
1970225,104.9,116.0,173.2,Family,0
1970226,264.8,124.3,351.3,Family,0
1970227,429.1,407.0,297.3,Family,1
1970228,378.1,250.8,115.5,Basic,0
1970229,296.5,29.7,390.6,Family,1
1970230,70.7,59.9,475.2,Family,1
1970231,44.6,73.0,142.0,Basic,1
1970232,215.8,141.8,114.6,Family,1
1970233,499.9,126.2,288.3,Premium,1
1970234,77.3,168.7,297.1,Premium,1
1970235,397.1,108.1,185.4,Family,0
1970236,248.0,85.0,425.5,Premium,1
1970237,172.4,491.2,154.8,Premium,1
1970238,80.1,268.4,266.8,Family,1
1970239,208.1,150.6,350.8,Family,0
1970240,322.2,449.7,349.1,Basic,0
1970241,158.9,13.5,328.0,Basic,1
1970242,231.4,425.9,256.4,Basic,1
1970243,330.0,169.5,333.3,Family,1
1970244,201.7,237.8,54.2,Premium,1
1970245,90.2,10.2,43.4,Basic,1
1970246,405.2,155.4,147.8,Family,0
1970247,251.2,409.4,240.1,Premium,0
1970248,126.0,34.1,68.1,Premium,0
1970249,47.9,443.8,28.6,Basic,1
1970250,457.3,172.7,135.3,Premium,0
1970251,245.7,344.4,197.6,Basic,0
1970252,388.4,56.9,195.4,Basic,0
1970253,68.8,269.7,56.3,Basic,0
1970254,229.6,63.6,498.7,Premium,1
1970255,124.5,329.2,148.4,Family,1
1970256,433.5,280.1,23.5,Premium,1
1970257,444.5,97.1,493.5,Family,1
1970258,244.3,333.7,131.4,Premium,1
1970259,459.3,390.3,86.5,Family,0
1970260,303.2,350.9,348.6,Family,1
1970261,263.0,450.9,56.4,Basic,1
1970262,262.0,178.7,346.0,Basic,1
1970263,497.8,375.5,226.6,Premium,1
1970264,493.7,447.8,363.7,Basic,1
1970265,496.4,19.0,74.3,Family,0
1970266,244.4,434.0,475.1,Basic,1
1970267,109.7,421.1,50.7,Premium,1
1970268,350.1,333.7,227.9,Premium,1
1970269,58.6,287.5,209.2,Premium,0
1970270,298.7,421.9,226.8,Premium,1
1970271,348.6,364.8,205.6,Basic,0
1970272,313.4,17.0,313.9,Premium,0
1970273,164.2,294.3,396.3,Premium,1
1970274,354.9,140.0,79.1,Premium,1
1970275,473.1,265.5,490.4,Family,1
1970276,190.0,150.4,349.2,Premium,0
1970277,200.1,36.9,423.0,Family,0
1970278,493.4,446.1,101.8,Basic,1
1970279,171.1,151.1,,Family,1
1970280,38.2,487.0,306.6,Premium,1
1970281,335.5,95.5,359.3,Premium,0
1970282,496.6,29.6,484.9,Family,1
1970283,402.9,59.7,355.7,Family,0
1970284,42.2,86.2,131.5,Family,1
1970285,84.0,106.4,103.6,Basic,0
1970286,411.7,278.9,445.6,Family,1
1970287,190.5,113.3,53.1,Premium,0
1970288,353.6,189.7,107.0,Basic,0
1970289,258.6,467.6,469.8,Premium,0
1970290,49.7,264.1,171.9,Premium,1
1970291,426.0,381.0,456.1,Premium,1
1970292,212.0,409.4,389.1,Family,1
1970293,360.3,47.2,412.6,Premium,1
1970294,322.8,179.6,51.3,Family,0
1970295,417.5,490.7,373.4,Premium,1
1970296,56.6,255.7,239.4,Basic,1
1970297,78.8,72.8,33.2,Basic,1
1970298,278.8,480.4,272.3,Basic,0
1970299,402.3,74.9,478.8,Basic,1
1970300,115.6,63.3,482.5,Premium,0
1970301,125.0,205.4,154.8,Premium,0
1970302,260.8,116.1,170.9,Basic,1
1970303,199.7,446.8,193.6,Family,1
1970304,354.7,211.0,412.3,Family,1
1970305,151.9,413.8,324.9,Premium,0
1970306,21.2,328.7,334.6,Basic,0
1970307,487.3,252.9,22.4,Premium,1
1970308,451.8,119.0,373.3,Basic,1
1970309,314.1,177.6,468.2,Basic,1
1970310,104.7,414.6,34.8,Basic,1
1970311,482.3,437.2,397.9,Premium,1
1970312,376.1,11.0,345.0,Basic,1
1970313,60.1,435.9,145.7,Basic,1
1970314,372.6,389.1,279.3,Premium,0
1970315,54.2,203.7,303.3,Basic,1
1970316,476.7,482.4,33.9,Premium,0
1970317,224.0,60.6,303.3,Family,0
1970318,140.4,288.2,187.1,Basic,1
1970319,244.7,457.7,15.2,Family,0
1970320,356.8,414.7,479.8,Basic,1
1970321,32.3,294.9,119.0,Premium,1
1970322,427.4,163.1,239.4,Family,1
1970323,123.7,123.7,316.3,Basic,1
1970324,253.4,286.0,359.6,Family,1
1970325,43.8,286.5,306.0,Family,0
1970326,190.0,493.8,151.0,Family,0
1970327,143.6,424.9,471.0,Family,0
1970328,322.4,92.9,,Family,1
1970329,345.4,458.4,115.5,Basic,0
1970330,109.8,93.4,282.7,Family,0
1970331,359.3,210.4,392.8,Family,1
1970332,14.5,422.3,379.8,Family,1
1970333,462.5,496.0,88.2,Premium,0
1970334,13.2,286.3,283.8,Family,1
1970335,42.3,267.8,115.4,Basic,1
1970336,176.2,304.7,241.9,Basic,1
1970337,225.5,405.1,103.0,Premium,1
1970338,124.5,323.3,16.0,Premium,0
1970339,282.9,28.0,329.0,Family,0
1970340,138.0,274.2,287.8,Premium,0
1970341,216.8,106.7,415.9,Basic,1
1970342,118.5,24.7,262.4,Basic,1
1970343,313.6,317.6,268.1,Premium,0
1970344,214.7,205.1,211.4,Premium,0
1970345,466.7,45.2,172.4,Basic,1
1970346,88.6,216.0,382.0,Basic,0
1970347,205.0,395.7,329.8,Basic,0
1970348,397.0,27.7,280.7,Family,1
1970349,282.6,96.0,395.3,Premium,0
1970350,179.8,221.3,302.3,Family,0
1970351,304.1,226.1,475.1,Premium,1
1970352,392.0,482.2,49.0,Family,0
1970353,434.0,277.0,338.6,Basic,1
1970354,482.8,389.6,37.7,Family,1
1970355,384.7,373.8,200.1,Family,0
1970356,326.5,327.1,102.8,Basic,0
1970357,159.8,293.4,209.3,Basic,1
1970358,497.0,301.7,19.5,Basic,0
1970359,276.6,231.8,66.3,Basic,0
1970360,485.7,331.1,104.6,Basic,0
1970361,167.7,432.4,48.4,Basic,0
1970362,378.4,168.8,321.1,Family,0
1970363,213.3,37.7,194.6,Basic,0
1970364,226.0,248.2,239.7,Basic,0
1970365,20.3,274.4,386.6,Basic,0
1970366,202.5,433.9,344.3,Basic,1
1970367,424.4,242.7,445.6,Basic,0
1970368,437.9,118.1,124.9,Family,0
1970369,418.4,277.5,465.8,Premium,1
1970370,147.9,327.4,484.5,Basic,1
1970371,162.2,30.0,178.0,Basic,0
1970372,99.3,15.5,242.0,Basic,0
1970373,203.6,256.5,493.2,Family,0
1970374,246.5,265.7,301.8,Premium,1
1970375,198.2,336.2,204.1,Basic,1
1970376,159.5,140.3,32.1,Family,0
1970377,198.1,464.9,131.0,Premium,1
1970378,303.0,103.3,204.7,Premium,0
1970379,255.9,205.7,129.3,Premium,1
1970380,318.4,494.2,90.9,Family,0
1970381,350.5,199.3,439.1,Premium,1
1970382,320.6,443.9,476.5,Family,0
1970383,96.3,172.5,105.2,Family,0
1970384,257.0,70.0,497.3,Basic,1
1970385,432.5,145.3,331.7,Family,1
1970386,496.4,76.9,24.2,Family,1
1970387,391.4,277.0,269.3,Family,1
1970388,14.8,441.9,199.0,Basic,0
1970389,61.5,316.6,432.8,Premium,0
1970390,303.8,36.6,334.1,Basic,1
1970391,154.6,193.9,174.9,Premium,1
1970392,500.0,83.8,146.7,Basic,0
1970393,217.9,123.8,214.1,Basic,0
1970394,153.1,40.8,295.7,Basic,0
1970395,28.0,146.2,423.5,Premium,0
1970396,474.9,413.4,83.8,Family,1
1970397,362.6,271.4,86.1,Premium,0
1970398,197.4,87.3,179.9,Premium,0
1970399,267.1,499.0,215.4,Premium,1
1970400,198.2,378.9,86.5,Basic,1
1970401,10.3,337.4,39.9,Family,1
1970402,264.9,135.9,401.9,Premium,0
1970403,424.6,430.3,347.0,Premium,1
1970404,177.5,55.2,68.4,Family,1
1970405,438.4,429.2,137.4,Basic,0
1970406,186.5,343.0,411.1,Basic,1
1970407,142.8,462.4,53.6,Premium,0
1970408,449.4,425.3,382.1,Basic,1
1970409,357.5,456.0,273.1,Basic,1
1970410,412.4,242.4,265.1,Basic,1
1970411,304.0,67.4,301.1,Basic,1
1970412,485.0,54.9,144.0,Family,1
1970413,192.4,281.3,34.1,Premium,1
1970414,344.3,113.3,84.4,Premium,0
1970415,325.5,147.5,216.2,Basic,0
1970416,276.0,348.2,66.0,Premium,1
1970417,245.9,280.0,278.5,Family,1
1970418,266.6,374.4,455.9,Family,0
1970419,479.8,468.7,225.5,Family,0
1970420,202.5,437.9,261.1,Basic,0
1970421,202.0,32.6,160.2,Premium,0
1970422,221.7,245.9,333.5,Premium,0
1970423,394.3,269.4,251.6,Basic,1
1970424,42.5,309.5,295.8,Premium,0
1970425,307.1,31.1,117.8,Family,1
1970426,225.9,327.5,152.1,Premium,1
1970427,465.4,256.2,198.8,Family,0
1970428,287.8,382.0,42.1,Premium,1
1970429,322.0,227.0,203.5,Premium,1
1970430,325.4,161.4,258.9,Basic,0
1970431,22.3,74.5,49.8,Family,1
1970432,308.5,402.6,254.5,Family,0
1970433,103.5,310.3,49.5,Basic,1
1970434,134.2,267.3,80.4,Family,0
1970435,156.8,159.2,30.1,Basic,0
1970436,371.4,375.5,310.2,Basic,0
1970437,348.1,468.3,391.0,Premium,0
1970438,212.8,90.7,429.5,Basic,1
1970439,218.4,374.1,276.3,Premium,0
1970440,107.9,285.8,223.8,Premium,0
1970441,243.2,60.8,439.6,Family,1
1970442,435.6,337.4,341.1,Basic,0
1970443,357.8,257.8,13.1,Premium,1
1970444,397.3,279.2,234.0,Premium,1
1970445,206.1,420.7,158.3,Basic,0
1970446,278.2,82.6,53.6,Premium,1
1970447,183.5,437.2,490.4,Family,0
1970448,434.9,193.3,145.8,Family,1
1970449,298.1,470.9,259.7,Basic,1
1970450,422.5,443.7,464.8,Premium,1
1970451,251.3,492.4,291.9,Basic,1
1970452,311.2,378.2,80.3,Basic,1
1970453,379.0,471.3,356.9,Premium,1
1970454,174.9,296.0,160.0,Family,1
1970455,268.2,489.9,438.8,Basic,0
1970456,124.3,144.1,13.9,Premium,0
1970457,446.9,64.3,89.9,Basic,0
1970458,339.1,413.2,41.7,Premium,0
1970459,279.5,158.2,112.8,Premium,0
1970460,129.1,209.7,37.3,Family,0
1970461,98.7,228.1,250.2,Family,1
1970462,351.5,351.1,110.5,Premium,0
1970463,404.2,415.7,338.5,Family,0
1970464,93.8,284.5,327.6,Premium,1
1970465,295.8,432.0,80.5,Basic,1
1970466,18.6,392.8,339.6,Family,0
1970467,251.5,139.8,41.6,Basic,0
1970468,420.7,298.4,486.5,Premium,0
1970469,91.8,323.3,288.9,Premium,1
1970470,301.5,330.8,437.4,Family,0
1970471,450.9,381.2,449.5,Premium,0
1970472,47.5,452.3,365.7,Basic,1
1970473,496.5,256.7,56.0,Basic,0
1970474,421.7,364.8,230.1,Premium,0
1970475,141.6,450.3,222.0,Basic,1
1970476,290.8,446.9,102.7,Family,0
1970477,470.3,176.8,300.8,Premium,1
1970478,15.7,318.1,405.6,Basic,0
1970479,281.8,234.7,398.1,Premium,1
1970480,304.3,100.9,249.1,Family,1
1970481,437.3,88.7,170.6,Family,1
1970482,215.5,142.7,227.5,Family,0
1970483,62.9,473.8,296.7,Family,0
1970484,333.7,216.8,347.5,Family,1
1970485,50.3,252.8,381.6,Basic,0
1970486,328.3,306.0,307.8,Family,1
1970487,285.2,332.3,38.9,Premium,0
1970488,111.1,32.2,129.5,Premium,1
1970489,144.0,313.1,159.0,Basic,0
1970490,333.6,418.3,174.0,Premium,0
1970491,174.5,94.9,42.1,Premium,0
1970492,45.2,495.4,300.3,Premium,0
1970493,74.8,415.8,274.2,Basic,0
1970494,390.6,463.1,15.9,Basic,1
1970495,372.2,227.6,481.6,Family,0
1970496,297.9,468.9,97.7,Premium,0
1970497,465.5,390.8,99.2,Premium,1
1970498,490.1,113.1,440.6,Basic,1
1970499,445.1,405.4,324.8,Basic,0
1970500,266.7,168.6,157.8,Premium,1
1970501,233.2,46.8,285.8,Basic,0
1970502,445.3,343.4,94.7,Premium,1
1970503,132.6,190.7,222.7,Basic,1
1970504,17.3,368.8,415.8,Family,1
1970505,173.1,231.3,177.4,Family,0
1970506,405.4,199.2,30.1,Family,0
1970507,442.2,18.9,339.8,Premium,1
1970508,181.8,148.3,50.1,Premium,1
1970509,55.1,99.1,217.4,Basic,1
1970510,86.4,128.1,372.9,Family,1
1970511,418.1,31.3,113.0,Basic,0
1970512,101.9,424.2,288.0,Family,0
1970513,155.9,329.2,184.9,Basic,0
1970514,433.8,298.2,496.4,Premium,0
1970515,148.5,347.4,357.3,Premium,0
1970516,14.7,240.4,103.5,Basic,0
1970517,47.0,41.7,375.0,Family,0
1970518,495.1,496.4,34.6,Premium,0
1970519,432.6,182.9,298.3,Basic,1
1970520,146.8,200.9,89.0,Family,0
1970521,270.9,175.9,291.9,Premium,0
1970522,301.0,213.8,265.9,Premium,1
1970523,267.5,25.6,158.3,Basic,1
1970524,32.7,431.2,82.4,Premium,0
1970525,161.5,81.7,261.0,Family,1
1970526,69.7,164.9,144.2,Family,0
1970527,142.6,90.9,348.5,Premium,0
1970528,481.8,57.8,187.8,Family,1
1970529,40.0,327.6,152.0,Basic,0
1970530,239.9,419.5,136.1,Basic,1
1970531,303.4,448.0,38.2,Premium,0
1970532,478.6,433.2,464.4,Premium,0
1970533,316.2,113.1,41.6,Premium,1
1970534,302.9,94.7,285.6,Family,0
1970535,131.5,316.2,244.6,Family,0
1970536,126.0,428.3,,Premium,1
1970537,49.4,96.9,244.7,Basic,1
1970538,428.1,37.1,340.4,Basic,0
1970539,242.7,161.9,71.8,Basic,1
1970540,92.3,46.6,438.4,Basic,0
1970541,427.9,479.9,449.9,Premium,0
1970542,162.9,146.1,279.4,Premium,1
1970543,442.9,302.5,353.0,Basic,0
1970544,114.4,78.8,499.6,Basic,1
1970545,111.3,393.2,222.7,Premium,1
1970546,146.7,316.5,331.1,Premium,1
1970547,166.6,420.7,262.2,Family,0
1970548,413.2,377.4,105.9,Premium,0
1970549,206.5,111.2,109.4,Basic,1
1970550,294.6,209.6,89.0,Premium,0
1970551,133.1,121.4,458.2,Basic,1
1970552,117.4,127.5,384.8,Premium,1
1970553,398.9,498.8,252.2,Basic,0
1970554,378.6,300.7,70.4,Basic,1
1970555,362.4,116.6,499.5,Family,0
1970556,268.7,258.3,196.8,Basic,1
1970557,241.2,355.0,141.4,Premium,1
1970558,403.3,71.2,405.0,Premium,1
1970559,279.4,232.0,442.5,Premium,1
1970560,184.7,383.2,463.6,Premium,1
1970561,333.6,133.9,39.0,Premium,0
1970562,385.0,99.7,469.2,Basic,1
1970563,305.2,265.0,59.6,Premium,1
1970564,419.9,41.4,487.3,Premium,1
1970565,135.8,475.3,111.2,Basic,0
1970566,287.4,458.5,481.4,Family,0
1970567,297.8,35.2,468.7,Family,0
1970568,413.1,294.8,412.1,Premium,0
1970569,52.7,137.4,76.5,Family,0
1970570,165.8,394.9,278.6,Premium,0
1970571,249.1,173.5,227.9,Premium,1
1970572,33.8,487.7,295.1,Basic,0
1970573,391.5,339.5,414.2,Premium,1
1970574,177.5,476.6,488.9,Basic,1
1970575,55.9,135.6,407.0,Family,1
1970576,286.2,181.6,40.9,Basic,0
1970577,125.3,408.2,425.9,Premium,1
1970578,285.0,285.0,31.6,Basic,1
1970579,69.5,135.9,91.0,Family,0
1970580,183.6,146.5,493.7,Basic,1
1970581,228.4,475.4,95.2,Premium,0
1970582,105.2,394.7,99.6,Family,0
1970583,275.7,322.3,213.0,Basic,0
1970584,485.8,342.4,,Family,0
1970585,252.2,455.6,268.7,Premium,0
1970586,112.8,59.2,444.0,Family,1
1970587,358.5,284.2,110.1,Premium,1
1970588,498.9,238.5,411.0,Family,0
1970589,188.2,99.3,248.0,Family,0
1970590,447.8,362.5,209.9,Family,0
1970591,244.0,248.6,367.8,Family,1
1970592,265.3,316.8,33.0,Premium,0
1970593,284.9,89.1,385.8,Basic,0
1970594,496.0,11.9,28.4,Basic,0
1970595,62.4,452.1,185.8,Family,1
1970596,415.2,332.0,27.2,Family,0
1970597,144.4,98.4,243.4,Basic,1
1970598,477.2,113.2,482.3,Basic,0
1970599,497.7,361.4,417.3,Basic,1
1970600,272.4,99.2,66.1,Family,0
1970601,66.6,182.8,58.8,Family,0
1970602,213.8,260.9,81.0,Basic,1
1970603,288.8,400.2,274.3,Family,1
1970604,368.2,399.9,457.7,Basic,0
1970605,203.0,442.5,308.4,Family,0
1970606,398.1,395.9,374.7,Basic,0
1970607,53.2,116.7,416.7,Premium,0
1970608,15.1,351.6,136.0,Basic,0
1970609,76.3,450.8,444.1,Family,1
1970610,336.1,418.0,257.9,Family,0
1970611,96.1,384.2,315.7,Family,1
1970612,233.1,455.5,456.6,Basic,1
1970613,132.4,401.3,337.6,Basic,1
1970614,86.8,449.6,187.7,Family,0
1970615,83.4,404.2,421.3,Basic,0
1970616,30.3,367.1,112.1,Premium,0
1970617,327.1,175.3,189.8,Family,1
1970618,426.3,324.6,,Basic,1
1970619,305.2,200.6,486.3,Premium,1
1970620,39.8,10.9,481.7,Premium,0
1970621,397.0,305.3,236.5,Family,0
1970622,411.7,137.8,,Basic,0
1970623,230.8,133.5,51.0,Family,1
1970624,180.8,496.2,494.3,Premium,0
1970625,97.5,257.7,466.0,Family,0
1970626,418.2,477.5,27.9,Premium,0
1970627,39.5,333.0,415.8,Family,0
1970628,18.0,437.2,53.9,Family,1
1970629,408.7,199.7,347.1,Basic,0
1970630,292.2,233.2,364.7,Family,0
1970631,255.4,358.1,95.6,Family,1
1970632,489.7,114.9,128.3,Family,1
1970633,68.0,125.2,426.0,Family,1
1970634,194.0,427.8,124.8,Basic,0
1970635,270.5,11.7,150.2,Family,1
1970636,392.3,278.9,336.4,Premium,0
1970637,443.2,334.5,72.7,Basic,0
1970638,173.8,335.8,92.7,Family,1
1970639,72.5,433.7,82.7,Premium,0
1970640,107.8,394.1,343.5,Premium,1
1970641,359.8,139.7,468.5,Family,1
1970642,111.8,394.9,235.5,Premium,1
