DayID,TradingVolume,DailyRange_Percent,VIX_Index,InstitutionalBuy_Percent,PriceVolatility
1400054,386.5,117.1,34.3,17.8,64.6
1400055,423.5,431.2,80.0,260.1,205.0
1400056,240.3,277.4,112.3,221.6,413.2
1400057,491.7,126.6,233.1,479.8,423.3
1400058,96.1,130.9,148.5,199.4,456.6
1400059,113.6,49.2,462.1,310.8,313.1
1400060,114.5,472.7,149.4,382.0,304.4
1400061,341.2,50.7,88.6,53.3,82.1
1400062,404.2,84.2,397.5,55.7,25.8
1400063,432.9,71.7,409.7,155.9,485.7
1400064,119.1,74.6,264.1,496.9,344.9
1400065,208.1,295.8,41.6,93.9,145.7
1400066,255.8,417.2,210.7,320.2,301.2
1400067,389.8,383.6,228.2,405.9,470.8
1400068,95.3,411.3,496.1,238.0,479.5
1400069,170.4,412.4,424.7,369.6,372.2
1400070,167.5,399.0,453.7,106.8,180.9
1400071,138.1,88.6,409.9,38.6,293.0
1400072,480.3,366.4,339.9,456.2,487.8
1400073,158.8,239.8,410.4,381.7,294.8
1400074,301.7,138.7,334.4,409.1,379.9
1400075,199.9,281.3,238.5,264.6,316.7
1400076,341.5,257.9,259.6,298.9,434.3
1400077,257.2,190.6,291.7,316.3,396.2
1400078,94.4,39.9,283.7,376.7,178.8
1400079,392.4,105.3,340.4,387.2,48.6
1400080,213.6,166.5,87.4,386.6,473.1
1400081,279.4,287.3,467.8,321.9,380.7
1400082,302.1,75.2,258.6,156.4,54.2
1400083,59.9,138.0,207.1,105.8,398.7
1400084,26.4,142.9,352.7,94.5,208.4
1400085,165.7,419.2,326.4,283.7,396.8
1400086,102.0,286.4,292.7,233.8,66.4
1400087,174.2,483.6,132.4,363.5,216.7
1400088,344.2,494.7,304.3,263.0,267.8
1400089,30.5,287.5,64.8,279.1,16.7
1400090,317.4,186.3,177.1,361.8,239.2
1400091,373.7,61.1,210.2,481.7,288.6
1400092,126.7,234.5,268.3,346.2,268.5
1400093,300.2,25.1,266.4,103.7,23.3
1400094,334.3,221.8,119.4,298.7,240.0
1400095,153.0,314.5,364.6,128.4,436.6
1400096,417.9,19.5,235.8,357.3,147.8
1400097,488.6,412.9,97.3,465.2,158.1
1400098,333.3,365.1,387.7,416.3,430.2
1400099,370.7,376.5,77.2,341.8,149.0
1400100,83.0,339.6,243.0,56.9,469.1
1400101,354.8,208.9,258.6,257.2,489.7
1400102,361.1,475.8,16.2,47.1,71.8
1400103,437.0,289.5,74.1,488.6,13.0
1400104,34.5,248.5,324.9,431.1,93.2
1400105,149.4,267.3,243.4,118.4,399.1
1400106,224.0,428.6,417.2,236.2,244.9
1400107,294.4,322.3,98.2,345.1,37.9
1400108,329.8,195.8,246.0,279.9,371.4
1400109,357.3,71.3,396.4,328.3,435.6
1400110,307.3,358.0,233.5,311.0,215.0
1400111,154.1,403.9,285.6,277.1,157.0
1400112,420.5,268.1,126.9,101.0,318.7
1400113,135.3,51.9,212.3,486.0,485.0
1400114,216.8,249.6,487.2,244.6,230.5
1400115,13.7,206.2,126.2,450.7,66.0
1400116,381.4,109.0,180.4,283.8,344.9
1400117,295.3,468.8,100.0,289.5,455.5
1400118,56.4,317.8,106.2,251.5,405.0
1400119,391.6,154.6,136.2,153.6,254.0
1400120,86.6,140.5,400.5,211.8,383.5
1400121,72.7,159.5,351.4,316.9,30.1
1400122,438.2,140.2,31.5,148.3,317.5
1400123,413.3,77.8,18.9,69.3,155.9
1400124,177.7,276.2,304.5,184.9,179.6
1400125,245.0,30.9,110.0,481.4,304.4
1400126,208.3,475.9,290.8,246.3,296.0
1400127,369.9,137.6,171.0,401.2,472.1
1400128,479.3,378.5,141.8,49.0,70.1
1400129,174.0,157.9,442.9,343.4,344.8
1400130,182.8,380.6,356.0,183.8,47.6
1400131,48.4,385.5,338.2,432.5,399.7
1400132,492.3,169.2,395.7,394.8,469.2
1400133,29.8,401.7,112.2,161.4,435.9
1400134,411.5,386.7,222.9,104.6,184.1
1400135,124.9,87.6,87.7,299.0,408.5
1400136,116.1,242.6,374.3,381.9,479.6
1400137,124.9,418.0,406.0,268.3,193.3
1400138,40.9,425.4,490.7,415.1,57.2
1400139,139.7,211.6,399.3,106.5,93.2
1400140,26.3,241.3,476.3,206.8,57.5
1400141,423.8,370.0,288.6,310.7,33.8
1400142,80.6,29.5,171.0,258.6,53.2
1400143,201.3,33.3,231.8,278.5,438.5
1400144,362.1,355.8,340.2,456.4,475.0
1400145,330.2,406.9,493.7,89.1,291.1
1400146,21.7,489.2,273.7,222.8,191.8
1400147,64.0,80.2,490.0,291.9,430.4
1400148,59.6,358.9,383.6,412.4,295.8
1400149,411.6,258.2,283.1,279.4,44.3
1400150,345.1,381.1,322.6,376.9,216.3
1400151,130.2,144.1,163.1,291.0,292.4
1400152,338.3,410.8,498.0,247.9,243.3
1400153,143.0,418.8,244.2,75.1,380.1
1400154,26.6,237.8,297.0,372.2,342.0
1400155,324.0,337.3,345.4,61.0,82.9
1400156,399.8,354.9,496.2,474.6,420.5
1400157,374.5,190.8,174.4,126.1,108.0
1400158,252.8,225.9,73.6,24.6,318.2
1400159,155.8,156.4,435.0,308.4,91.3
1400160,353.0,138.2,381.8,136.0,364.1
1400161,386.2,304.8,213.8,174.9,386.7
1400162,365.6,94.0,98.8,227.9,108.5
1400163,327.0,13.8,397.7,307.2,175.8
1400164,300.0,208.5,202.5,28.5,111.1
1400165,456.2,355.9,273.2,124.3,129.2
1400166,308.4,104.3,38.0,239.5,396.5
1400167,290.3,265.5,316.2,319.5,316.6
1400168,280.4,369.4,134.3,111.6,223.5
1400169,198.6,425.4,174.0,193.8,475.2
1400170,314.7,93.2,496.6,209.1,405.1
1400171,215.3,292.2,248.8,66.0,245.0
1400172,119.7,443.3,306.4,306.8,348.3
1400173,221.8,112.1,311.0,475.6,407.1
1400174,486.8,133.0,300.9,442.1,102.7
1400175,129.4,341.9,326.0,480.4,77.3
1400176,127.9,18.2,489.3,227.1,85.6
1400177,91.5,44.6,39.5,173.2,468.4
1400178,310.4,264.2,116.4,112.5,127.0
1400179,290.3,492.8,478.7,350.4,357.5
1400180,279.4,18.9,477.3,302.4,182.0
1400181,380.4,247.9,55.9,124.8,281.9
1400182,353.4,300.7,475.4,228.4,374.9
1400183,381.7,89.4,178.3,317.1,144.6
1400184,309.8,331.4,60.1,66.0,130.9
1400185,138.6,252.9,461.7,30.8,458.5
1400186,177.5,460.5,224.5,464.4,113.8
1400187,51.9,57.8,130.3,463.8,327.2
1400188,91.1,271.6,45.6,422.8,398.7
1400189,433.5,385.9,372.9,139.4,254.1
1400190,465.6,451.8,341.3,25.4,268.6
1400191,350.4,24.7,173.3,350.5,43.6
1400192,272.9,425.6,,284.0,56.9
1400193,333.5,428.9,487.2,266.3,70.3
1400194,89.6,423.3,71.8,87.6,198.5
1400195,482.4,431.7,158.7,238.3,122.9
1400196,455.8,398.9,370.9,188.5,307.7
1400197,68.8,310.9,296.7,281.6,285.5
1400198,455.2,44.0,434.1,412.7,127.2
1400199,110.9,491.8,303.2,172.9,50.5
1400200,325.7,315.4,218.3,13.8,239.4
1400201,345.8,151.9,101.3,166.9,362.2
1400202,175.0,145.1,286.4,268.5,431.3
1400203,424.0,286.1,221.7,484.6,190.5
1400204,198.2,106.8,411.8,36.9,189.3
1400205,475.6,105.9,149.8,61.5,299.8
1400206,336.0,31.3,211.6,328.4,458.3
1400207,82.2,46.3,441.1,161.5,120.0
1400208,470.2,148.7,148.6,481.5,413.7
1400209,190.8,279.2,37.3,277.1,217.0
1400210,31.5,56.9,42.2,458.7,260.8
1400211,191.1,77.2,376.7,314.6,337.7
1400212,80.2,17.5,273.9,436.7,437.0
1400213,123.1,146.0,47.3,47.3,349.3
1400214,276.9,316.1,406.3,307.2,247.8
1400215,402.4,223.8,323.3,206.0,223.2
1400216,175.4,160.9,271.5,15.2,271.3
1400217,12.3,375.6,264.1,269.1,278.2
1400218,254.2,35.0,297.4,186.0,22.9
1400219,361.2,406.1,185.8,419.9,356.0
1400220,237.3,333.1,,491.7,153.8
1400221,205.1,477.6,149.6,208.7,98.9
1400222,485.9,154.9,29.1,77.3,263.3
1400223,457.6,420.2,404.1,307.6,273.0
1400224,118.5,49.1,260.7,38.3,140.8
1400225,310.4,259.2,200.4,74.7,246.1
1400226,459.0,42.1,399.4,311.2,475.4
1400227,234.8,287.3,356.0,443.2,169.1
1400228,444.4,365.1,350.8,421.5,302.5
1400229,393.0,197.4,39.4,396.5,148.6
1400230,80.8,329.5,479.2,210.9,134.3
1400231,62.2,92.5,485.6,63.2,340.1
1400232,205.9,181.5,245.1,120.3,19.6
1400233,389.7,63.1,375.5,342.1,18.5
1400234,101.4,276.7,265.0,313.6,442.3
1400235,397.6,348.4,163.9,197.6,153.2
1400236,392.7,332.9,445.5,476.0,208.1
1400237,420.8,179.7,89.8,71.5,46.2
1400238,206.3,194.7,256.0,281.2,48.4
1400239,364.5,105.9,258.7,267.3,324.5
1400240,273.0,494.9,90.0,313.8,101.7
1400241,380.4,495.2,242.0,420.1,254.2
1400242,438.7,259.7,236.4,63.6,454.3
1400243,35.5,411.3,115.7,378.5,205.6
1400244,434.3,201.1,187.8,143.5,160.5
1400245,330.8,474.1,389.9,401.8,395.1
1400246,155.2,15.3,151.2,238.8,429.7
1400247,186.8,343.3,461.4,37.1,396.6
1400248,86.2,421.0,191.9,307.1,133.9
1400249,409.9,114.1,317.2,268.6,295.4
1400250,219.0,111.4,427.1,332.7,132.5
1400251,152.7,423.9,184.8,417.1,342.4
1400252,180.4,104.5,428.9,166.0,12.5
1400253,100.6,31.8,188.1,401.9,414.2
1400254,469.3,118.4,138.4,316.0,268.1
1400255,369.6,250.5,352.0,495.1,30.4
1400256,230.7,150.0,479.1,146.4,23.1
1400257,443.3,400.0,361.7,90.2,199.8
1400258,116.2,267.2,279.2,229.9,398.6
1400259,344.4,262.9,,92.8,236.4
1400260,195.1,322.7,407.8,377.3,411.9
1400261,288.7,235.0,53.7,297.3,70.0
1400262,359.6,327.8,317.6,210.1,335.7
1400263,276.3,410.9,326.0,372.0,281.5
1400264,381.4,243.8,334.2,464.1,226.7
1400265,137.7,204.8,386.3,404.8,244.6
1400266,387.4,33.9,192.1,201.0,140.8
1400267,210.6,472.7,193.5,43.0,246.4
1400268,272.8,354.7,,495.2,418.6
1400269,133.4,328.6,204.4,475.7,60.6
1400270,239.3,314.9,134.8,271.8,431.2
1400271,116.2,443.4,158.8,426.4,19.7
1400272,442.9,293.5,173.3,472.1,240.0
1400273,500.0,304.7,456.1,43.8,132.1
1400274,341.7,16.0,176.5,88.7,228.3
1400275,343.8,494.1,254.6,315.5,309.5
1400276,387.5,244.4,307.3,293.9,10.1
1400277,119.5,285.0,235.4,318.6,479.8
1400278,344.1,425.7,338.0,355.0,401.8
1400279,406.8,261.0,289.5,80.5,180.1
1400280,45.9,56.0,216.3,268.3,303.2
1400281,263.0,343.2,493.8,477.7,103.5
1400282,487.2,133.8,487.2,101.6,263.4
1400283,269.6,381.3,190.2,105.8,98.8
1400284,32.9,384.9,146.5,439.4,24.3
1400285,455.8,241.9,189.2,418.3,95.1
1400286,52.0,284.4,492.1,254.8,122.4
1400287,369.7,52.1,350.9,233.1,283.4
1400288,223.7,403.8,17.5,337.9,489.5
1400289,499.7,271.0,171.8,34.7,483.0
1400290,166.7,40.3,350.5,51.1,341.3
1400291,475.7,37.4,54.8,487.0,14.4
1400292,156.9,116.5,440.6,75.5,369.1
1400293,402.5,464.1,164.2,150.7,126.2
1400294,186.9,472.3,,255.4,12.7
1400295,445.4,371.8,154.4,344.9,369.9
1400296,93.4,492.9,84.4,133.1,123.6
1400297,88.4,384.6,373.8,157.8,434.4
1400298,287.8,241.1,399.5,273.6,168.0
1400299,66.2,111.5,94.3,269.0,118.0
1400300,48.3,32.3,73.3,454.1,298.6
1400301,263.2,137.0,480.3,362.3,482.6
1400302,468.9,78.9,225.6,189.9,295.0
1400303,145.9,95.8,135.9,484.4,152.6
1400304,493.0,493.8,69.8,110.2,235.8
1400305,25.0,300.8,322.7,417.0,432.7
1400306,278.0,72.1,187.4,195.6,256.7
1400307,427.6,434.4,166.3,481.4,424.9
1400308,208.2,345.3,130.2,315.9,467.0
1400309,273.8,128.2,54.3,484.0,195.6
1400310,26.7,412.7,440.7,91.1,367.6
1400311,227.4,407.3,289.5,492.4,410.1
1400312,337.4,20.4,210.2,387.4,20.4
1400313,481.4,264.9,392.1,227.0,340.4
1400314,265.1,395.8,251.5,84.2,72.9
1400315,381.6,410.5,183.6,190.7,361.2
1400316,155.9,92.3,189.5,352.5,272.9
1400317,386.5,36.3,178.4,314.1,325.5
1400318,425.8,116.5,69.0,292.0,73.9
1400319,18.9,69.4,162.8,339.8,14.9
1400320,215.5,55.4,264.5,449.9,172.4
1400321,194.6,403.3,398.3,147.1,122.8
1400322,215.6,182.7,372.8,385.3,126.0
1400323,280.3,196.6,160.8,414.5,355.2
1400324,183.4,437.8,312.5,457.5,205.5
1400325,227.1,432.2,171.7,286.1,238.1
1400326,471.0,382.5,193.9,487.6,397.5
1400327,335.9,463.1,493.4,316.9,173.5
1400328,62.5,50.2,280.8,479.7,308.7
1400329,323.8,444.8,344.2,418.7,219.5
1400330,434.2,168.1,154.9,498.1,313.4
1400331,63.5,185.1,98.3,444.5,45.3
1400332,180.3,320.8,129.2,253.4,263.1
1400333,272.1,263.3,51.9,461.1,150.3
1400334,46.5,373.4,334.7,182.1,392.6
1400335,13.9,445.2,241.9,232.2,452.3
1400336,42.9,353.1,14.2,415.1,415.8
1400337,418.2,259.6,211.6,153.0,148.3
1400338,288.4,413.3,462.2,167.8,193.5
1400339,430.8,304.8,467.2,172.4,13.6
1400340,456.7,490.1,195.9,117.0,422.6
1400341,429.4,101.1,362.2,415.5,303.1
1400342,203.5,440.1,230.7,184.4,242.4
1400343,114.1,379.5,474.2,139.8,153.3
1400344,359.6,253.2,199.8,233.1,499.0
1400345,436.8,473.8,,316.7,94.2
1400346,352.2,314.7,136.4,266.6,172.2
1400347,33.3,306.8,105.1,24.8,44.8
1400348,164.2,393.8,248.7,324.7,47.3
1400349,407.8,74.3,142.3,14.8,151.4
1400350,195.3,70.8,417.5,66.4,376.5
1400351,12.7,461.7,420.9,182.5,109.1
1400352,12.3,147.8,143.6,195.9,230.6
1400353,43.2,285.6,379.4,443.2,495.2
1400354,296.0,306.1,410.2,58.3,303.8
1400355,112.0,184.2,124.4,150.6,112.1
1400356,136.9,127.0,402.3,327.8,79.4
1400357,206.3,144.7,325.8,117.7,83.1
1400358,107.2,402.5,446.1,367.8,394.8
1400359,95.9,247.9,26.6,47.4,275.7
1400360,114.7,221.6,346.9,137.0,182.9
1400361,95.1,236.6,15.2,468.2,380.6
1400362,49.8,390.4,394.9,160.8,422.4
1400363,236.7,499.3,395.3,198.9,191.6
1400364,69.7,292.6,106.0,157.3,459.4
1400365,269.5,95.5,264.2,282.2,496.6
1400366,128.3,224.2,298.5,479.7,192.7
1400367,39.8,268.1,150.1,22.5,311.6
1400368,211.5,278.9,422.4,48.3,270.9
1400369,373.7,136.6,386.5,120.8,387.0
1400370,462.9,180.0,196.0,474.2,261.0
1400371,465.6,150.6,462.6,274.1,269.4
1400372,115.0,17.3,270.6,373.0,71.4
1400373,437.0,139.9,471.9,334.8,237.2
1400374,295.7,112.9,110.6,62.4,209.8
1400375,167.6,311.7,308.7,251.8,94.4
1400376,460.6,266.0,200.7,102.6,423.1
1400377,58.6,326.4,10.7,52.1,10.0
1400378,338.9,269.9,295.7,257.9,88.0
1400379,303.4,495.1,332.6,255.0,193.5
1400380,471.0,311.3,364.4,489.8,289.4
1400381,452.2,493.0,327.4,80.7,38.1
1400382,161.4,145.5,116.5,63.6,464.1
1400383,416.1,208.9,330.1,85.2,424.0
1400384,107.2,360.4,180.5,61.3,114.3
1400385,293.7,326.5,397.0,33.4,306.7
1400386,96.9,295.8,314.5,116.8,406.0
1400387,345.7,211.6,441.4,115.9,411.7
1400388,228.2,177.6,216.4,420.7,92.7
1400389,226.0,289.7,327.8,352.9,482.3
1400390,281.5,11.4,21.3,295.1,244.7
1400391,320.3,393.9,315.0,122.4,405.4
1400392,44.8,432.9,478.5,227.9,83.1
1400393,173.8,483.2,75.6,282.2,63.8
1400394,439.8,275.7,398.0,375.0,39.6
1400395,264.6,167.4,495.5,496.5,487.4
1400396,254.4,368.8,272.7,197.0,225.7
1400397,398.0,239.4,461.5,14.1,212.8
1400398,81.5,291.7,458.5,145.6,50.5
1400399,206.9,256.6,405.4,46.1,214.0
1400400,436.9,182.6,,105.7,270.7
1400401,105.0,215.1,244.7,455.8,216.5
1400402,444.1,33.7,482.5,441.2,215.1
1400403,368.6,16.3,82.8,169.7,467.8
1400404,472.0,348.9,15.4,93.1,206.2
1400405,333.8,184.6,437.2,129.8,120.1
1400406,395.1,373.7,,128.3,235.3
1400407,488.3,334.8,351.1,163.1,48.7
1400408,417.0,463.1,263.0,280.0,311.5
1400409,166.3,26.8,249.9,222.7,132.5
1400410,350.9,407.0,138.2,327.7,140.3
1400411,414.4,407.7,302.4,171.3,320.8
1400412,159.9,409.9,73.1,62.0,126.9
1400413,114.7,64.0,396.1,487.8,462.9
1400414,484.6,281.8,194.4,167.8,34.1
1400415,385.4,303.7,376.6,92.7,352.6
1400416,411.4,357.2,100.6,106.9,478.9
1400417,34.9,72.8,401.2,283.8,276.8
1400418,171.8,66.7,101.8,363.0,484.9
1400419,42.8,476.9,169.8,357.3,331.7
1400420,233.6,327.4,115.0,185.0,73.8
1400421,415.8,429.0,362.5,317.1,242.5
1400422,272.2,360.1,314.6,286.3,101.4
1400423,461.2,402.4,243.7,274.6,180.4
1400424,27.9,428.3,355.9,351.9,119.2
1400425,129.7,237.6,339.0,364.1,217.7
1400426,152.8,300.5,215.7,328.3,176.0
1400427,239.7,363.3,291.6,360.2,14.2
1400428,406.9,374.5,337.8,258.7,218.1
1400429,280.2,439.3,197.4,146.0,343.1
1400430,264.7,102.8,382.5,346.4,138.1
1400431,166.5,321.5,482.2,254.7,260.3
1400432,369.0,223.1,463.0,490.7,406.4
1400433,422.9,447.6,11.5,355.7,118.9
1400434,18.4,311.8,423.5,388.2,129.7
1400435,465.9,472.6,146.7,129.2,418.8
1400436,98.1,34.4,240.1,82.5,80.9
1400437,31.4,254.2,433.4,361.2,429.2
1400438,264.8,382.1,14.1,60.7,480.4
1400439,242.9,392.1,437.7,232.7,492.4
1400440,404.8,312.5,64.6,405.2,368.4
1400441,498.4,473.0,114.1,99.1,344.4
1400442,254.5,58.9,418.4,278.0,132.5
1400443,171.2,326.0,454.1,195.1,166.6
1400444,295.3,198.3,432.6,252.0,232.8
1400445,428.9,277.7,194.2,119.6,487.2
1400446,97.2,109.5,140.5,362.9,480.8
1400447,111.7,19.1,25.3,131.3,345.7
1400448,295.0,497.3,115.5,180.9,153.9
1400449,349.1,287.0,78.4,290.9,315.4
1400450,416.2,136.8,322.6,97.0,263.5
1400451,125.5,268.0,241.1,116.9,28.5
1400452,168.2,195.5,338.5,100.9,440.5
1400453,271.3,12.6,39.8,466.7,259.4
1400454,118.8,440.0,120.1,35.8,46.0
1400455,363.6,198.7,132.5,327.1,334.4
1400456,132.3,245.7,173.7,444.4,63.0
1400457,84.4,36.3,363.1,97.1,33.3
1400458,469.0,146.5,249.8,317.6,127.9
1400459,10.8,280.5,454.2,202.2,101.6
1400460,307.0,24.1,451.0,353.1,236.7
1400461,399.0,129.4,270.5,299.5,416.3
1400462,122.5,81.2,449.0,137.5,20.0
1400463,407.8,105.1,418.1,461.0,268.4
1400464,358.0,102.1,163.6,381.8,398.9
1400465,398.7,372.2,19.9,466.8,366.5
1400466,32.5,399.6,164.3,276.2,367.2
1400467,315.5,219.1,159.9,166.1,368.9
1400468,450.4,473.5,466.7,303.8,142.3
1400469,190.6,291.1,487.9,466.2,99.8
1400470,264.3,184.6,60.1,364.5,360.5
1400471,288.7,485.8,30.0,254.8,141.7
1400472,61.5,494.4,264.1,89.8,65.3
1400473,247.4,149.8,450.5,259.9,394.3
1400474,347.0,412.6,482.3,231.1,272.3
1400475,54.7,436.1,303.0,314.9,71.6
1400476,215.1,494.5,102.6,22.7,244.6
1400477,199.3,275.6,304.0,32.3,235.9
1400478,236.4,471.7,461.6,360.8,227.2
1400479,16.2,170.0,346.7,339.0,82.8
1400480,250.7,491.6,167.7,473.8,288.3
1400481,350.9,367.2,225.1,14.0,193.0
1400482,405.3,380.2,460.8,330.4,314.1
1400483,136.4,457.6,330.4,38.6,402.0
1400484,28.3,164.1,180.7,117.2,135.3
1400485,378.9,221.4,375.0,353.3,434.9
1400486,103.6,305.6,236.9,347.5,199.6
1400487,488.8,325.7,468.9,172.1,67.7
1400488,301.8,73.1,403.7,221.5,327.9
1400489,54.5,486.7,207.5,218.3,72.0
1400490,389.2,269.6,115.6,118.9,349.9
1400491,159.3,493.4,219.4,115.1,146.0
1400492,365.5,36.8,442.6,381.0,28.3
1400493,386.1,441.3,313.2,292.8,366.0
1400494,152.7,457.6,446.0,165.6,48.9
1400495,415.7,102.3,462.4,141.8,342.3
1400496,205.4,344.2,208.5,322.7,452.0
1400497,183.8,251.4,105.1,121.4,174.5
1400498,423.5,461.7,48.8,264.1,421.4
1400499,130.1,125.4,285.0,411.4,47.2
1400500,293.1,280.3,308.2,331.2,60.8
1400501,356.4,291.8,211.8,263.1,206.6
1400502,404.3,61.3,497.0,130.9,32.5
1400503,217.9,414.5,256.2,416.1,338.7
1400504,326.5,449.4,347.3,11.6,494.7
1400505,147.5,14.7,232.8,386.8,252.1
1400506,276.6,489.4,201.4,291.8,286.0
1400507,294.2,315.4,325.7,208.4,338.5
1400508,77.5,254.8,255.6,23.5,90.2
1400509,219.1,192.8,483.9,490.5,225.2
1400510,420.1,355.0,371.0,453.6,202.8
1400511,470.9,202.6,73.3,57.4,176.0
1400512,169.4,300.5,151.6,10.5,130.7
1400513,385.4,223.3,49.5,32.1,103.6
1400514,131.2,452.4,94.0,312.9,492.4
1400515,279.7,394.7,197.8,477.0,125.1
1400516,350.4,470.9,235.4,251.3,401.1
1400517,157.4,311.7,77.6,169.4,374.3
1400518,80.9,29.5,204.5,337.4,156.2
1400519,270.4,149.3,306.0,178.1,216.9
1400520,40.5,10.7,131.0,284.6,457.5
1400521,143.7,430.5,130.6,152.1,369.7
1400522,284.5,107.5,38.4,406.8,372.5
1400523,128.1,460.0,390.9,46.5,281.1
1400524,451.6,319.1,355.0,378.6,475.5
1400525,265.6,300.8,75.7,170.1,405.4
1400526,216.1,25.5,168.6,283.4,216.1
1400527,34.8,56.6,74.4,412.5,446.5
1400528,492.4,402.8,345.8,168.0,312.3
1400529,172.4,236.8,244.3,134.0,247.2
1400530,241.4,236.7,287.2,340.9,36.3
1400531,73.2,108.7,281.1,335.8,163.9
1400532,285.8,456.2,17.2,43.9,329.5
1400533,186.2,104.5,493.6,102.2,32.1
1400534,292.1,419.2,292.1,48.3,388.8
1400535,111.6,382.7,116.6,359.9,348.5
1400536,41.6,303.9,231.5,127.4,386.9
1400537,193.4,414.5,187.0,388.2,393.9
1400538,347.7,304.0,159.5,307.7,107.3
1400539,359.4,35.4,409.4,305.6,204.2
1400540,378.7,221.1,456.4,67.0,34.9
1400541,170.4,418.7,333.3,132.8,124.8
1400542,442.5,381.0,372.7,268.9,175.2
1400543,118.2,28.9,136.3,469.1,460.1
1400544,196.8,481.1,80.9,445.5,283.1
1400545,223.6,447.4,170.3,51.4,376.4
1400546,311.6,58.3,232.8,214.7,313.8
1400547,200.6,344.6,476.7,409.7,76.8
1400548,103.9,412.2,407.7,388.4,204.2
1400549,440.6,493.1,238.3,298.5,439.1
1400550,299.4,359.5,146.4,163.1,397.9
1400551,141.2,57.9,93.7,358.4,119.7
1400552,414.6,265.9,32.8,301.0,76.7
1400553,451.9,224.2,300.6,454.6,450.3
1400554,309.1,498.7,461.2,29.0,417.4
1400555,440.9,381.4,69.8,33.8,301.9
1400556,189.2,469.6,33.1,408.7,53.6
1400557,36.1,374.3,27.6,372.3,311.5
1400558,494.0,139.9,237.9,168.2,429.4
1400559,365.2,171.0,477.3,275.2,245.3
1400560,59.2,107.3,26.8,196.0,440.9
1400561,431.0,465.7,191.3,311.8,457.3
1400562,234.4,189.0,225.8,444.6,161.2
1400563,193.6,87.5,375.6,465.1,494.8
1400564,358.4,117.6,247.7,286.6,143.6
1400565,296.1,299.2,387.2,455.6,156.9
1400566,466.3,350.7,267.0,377.2,53.6
1400567,346.9,491.3,67.6,378.8,47.3
1400568,472.8,390.2,264.5,179.5,105.3
1400569,359.5,93.7,285.7,425.4,115.3
1400570,86.6,241.6,114.0,77.6,182.8
1400571,356.0,64.5,223.2,77.7,199.2
1400572,438.7,163.0,203.8,280.0,142.6
1400573,149.8,240.7,360.0,292.2,344.3
1400574,171.5,10.8,189.5,231.7,467.2
1400575,463.1,434.2,99.7,402.3,489.2
1400576,146.1,118.2,275.3,88.6,54.3
1400577,265.3,393.8,228.1,256.2,237.8
1400578,265.5,42.1,327.4,219.1,228.4
1400579,334.8,21.7,195.7,269.4,228.3
1400580,423.0,208.4,324.6,63.9,152.2
