TransactionID,Amount,Distance_From_Home,Use_Chip,Online_Order,Is_Fraud
1620280,148.4,295.1,1,0,0
1620281,247.5,461.4,0,0,0
1620282,343.0,63.4,0,1,0
1620283,23.5,144.5,1,1,0
1620284,481.5,64.6,1,1,0
1620285,87.0,253.5,1,1,0
1620286,246.6,75.7,0,0,0
1620287,483.8,224.3,1,1,0
1620288,303.9,105.5,0,0,0
1620289,362.4,486.8,0,0,0
1620290,235.7,,1,0,0
1620291,45.8,199.6,0,0,0
1620292,225.2,97.8,0,0,1
1620293,158.6,139.5,0,0,0
1620294,492.5,223.0,0,1,0
1620295,449.8,385.0,0,1,0
1620296,127.3,315.1,0,0,0
1620297,170.9,233.2,0,1,0
1620298,244.4,179.9,1,0,0
1620299,359.5,123.0,0,1,0
1620300,99.5,270.1,1,1,0
1620301,171.3,156.0,0,1,1
1620302,394.5,203.4,0,0,0
1620303,145.6,176.8,1,0,0
1620304,469.3,196.7,1,0,0
1620305,434.8,397.6,1,1,0
1620306,150.1,59.4,1,1,0
1620307,380.6,390.5,1,1,0
1620308,490.5,249.2,1,1,0
1620309,35.8,187.5,1,0,0
1620310,478.4,47.2,0,1,0
1620311,253.6,393.6,0,0,0
1620312,318.5,445.1,0,1,0
1620313,325.6,493.3,1,1,0
1620314,143.3,88.1,0,0,0
1620315,380.3,497.1,0,1,0
1620316,467.0,353.0,0,1,0
1620317,295.0,282.8,1,0,0
1620318,220.7,124.0,0,1,0
1620319,362.9,452.1,0,1,0
1620320,269.3,281.7,1,1,0
1620321,352.6,,1,0,1
1620322,155.2,152.6,0,1,1
1620323,446.6,53.5,0,0,0
1620324,157.0,196.8,0,0,0
1620325,18.2,136.0,1,0,0
1620326,250.6,193.1,1,1,0
1620327,98.0,273.8,0,0,0
1620328,404.9,332.7,0,0,0
1620329,50.8,399.3,0,0,0
1620330,334.3,407.9,0,0,1
1620331,102.9,13.3,0,0,0
1620332,458.9,448.6,1,1,0
1620333,45.6,388.1,0,1,0
1620334,285.4,222.6,1,0,1
1620335,487.3,373.4,1,0,0
1620336,276.7,123.8,0,0,0
1620337,121.4,225.0,0,1,0
1620338,296.5,367.3,0,1,0
1620339,388.0,306.0,1,1,1
1620340,420.3,427.8,0,0,0
1620341,341.3,281.4,0,1,0
1620342,126.6,237.5,0,0,0
1620343,186.2,50.4,0,1,0
1620344,235.1,400.4,1,1,0
1620345,458.2,113.3,0,0,0
1620346,481.7,429.1,1,0,0
1620347,137.5,134.1,1,0,0
1620348,273.7,170.8,0,1,0
1620349,14.5,323.3,1,0,0
1620350,145.0,123.6,0,1,0
1620351,364.0,64.8,0,1,0
1620352,481.3,318.3,0,0,0
1620353,199.1,153.4,1,0,0
1620354,29.0,50.2,0,1,0
1620355,359.2,117.7,0,1,0
1620356,115.6,426.0,0,1,0
1620357,303.2,357.5,0,1,1
1620358,327.8,481.9,1,1,0
1620359,146.8,327.1,0,1,0
1620360,205.8,483.8,0,1,0
1620361,337.0,55.3,0,1,0
1620362,139.2,404.1,0,1,0
1620363,79.3,495.6,0,0,1
1620364,305.7,49.7,0,0,0
1620365,243.9,287.6,1,0,1
1620366,18.7,182.1,0,0,0
1620367,190.1,461.4,0,1,0
1620368,42.9,490.9,0,1,0
1620369,294.3,340.2,0,1,1
1620370,118.5,64.1,0,1,0
1620371,171.1,187.5,1,0,1
1620372,475.3,117.1,1,0,0
1620373,33.3,16.4,0,1,0
1620374,439.3,18.0,0,1,0
1620375,84.0,122.0,0,1,0
1620376,387.7,430.8,0,1,1
1620377,183.0,214.8,0,0,0
1620378,351.1,45.8,1,0,0
1620379,433.1,244.2,0,1,0
1620380,369.7,125.7,0,1,0
1620381,328.8,391.8,1,1,1
1620382,376.4,51.2,0,1,1
1620383,98.2,126.0,1,1,1
1620384,126.7,231.7,0,1,0
1620385,398.0,430.9,1,0,0
1620386,298.3,251.4,1,1,1
1620387,257.3,132.1,0,0,0
1620388,387.8,213.9,1,1,0
1620389,393.9,97.9,1,1,0
1620390,472.1,407.7,0,0,0
1620391,183.4,295.6,1,0,1
1620392,394.6,95.2,1,0,1
1620393,109.4,452.8,0,0,0
1620394,11.5,360.4,1,1,0
1620395,186.3,418.9,0,0,1
1620396,210.9,104.5,1,1,0
1620397,377.3,154.7,1,0,0
1620398,227.7,431.9,1,1,1
1620399,125.4,490.3,0,1,0
1620400,391.2,158.2,1,0,0
1620401,461.0,138.8,1,1,0
1620402,217.7,417.7,1,1,0
1620403,333.5,351.6,0,1,1
1620404,471.3,27.9,1,1,0
1620405,178.7,333.9,0,1,0
1620406,99.3,338.3,0,1,0
1620407,304.3,354.8,1,0,0
1620408,140.6,255.7,1,1,0
1620409,469.0,58.1,1,0,0
1620410,402.1,349.5,1,1,0
1620411,79.7,153.0,1,0,0
1620412,424.6,294.2,1,0,0
1620413,470.0,82.9,1,1,0
1620414,443.5,327.7,1,1,0
1620415,460.5,450.3,0,0,1
1620416,300.1,51.7,0,0,0
1620417,30.4,446.9,0,0,0
1620418,147.3,54.0,0,0,1
1620419,55.4,359.6,0,1,0
1620420,233.1,77.0,0,0,0
1620421,17.4,25.1,1,0,0
1620422,228.7,70.6,1,1,0
1620423,119.4,336.7,1,1,1
1620424,385.0,388.8,1,0,0
1620425,452.0,318.9,1,0,0
1620426,53.7,129.7,0,1,0
1620427,343.1,333.0,0,1,1
1620428,439.4,123.7,1,1,0
1620429,439.4,339.0,1,1,0
1620430,39.9,244.9,1,1,1
1620431,434.2,413.2,0,1,0
1620432,98.6,441.9,0,1,0
1620433,251.9,316.6,1,0,0
1620434,272.8,330.6,1,1,0
1620435,431.0,222.1,0,1,0
1620436,22.9,303.1,1,1,1
1620437,474.9,349.3,0,1,0
1620438,355.9,180.1,0,0,0
1620439,16.0,343.8,0,1,0
1620440,395.4,355.5,0,0,1
1620441,394.7,472.1,0,1,0
1620442,350.6,243.6,0,0,0
1620443,116.9,424.7,0,1,1
1620444,90.6,,0,0,0
1620445,363.1,237.2,1,0,0
1620446,82.1,181.4,0,1,0
1620447,48.4,84.1,0,0,0
1620448,428.2,479.5,0,1,1
1620449,91.3,418.4,1,1,0
1620450,314.1,206.4,1,0,0
1620451,213.4,277.5,1,1,0
1620452,55.3,,0,1,0
1620453,435.3,91.1,1,0,0
1620454,173.5,84.4,0,1,0
1620455,228.3,284.5,1,0,0
1620456,263.0,94.3,0,0,0
1620457,375.7,132.9,0,1,0
1620458,374.4,159.5,1,1,0
1620459,379.8,399.1,1,1,0
1620460,424.0,272.1,1,0,0
1620461,10.9,66.7,0,0,1
1620462,404.0,210.7,1,0,0
1620463,65.5,387.4,0,1,1
1620464,413.7,117.0,0,0,0
1620465,472.7,453.7,1,1,0
1620466,397.2,426.4,1,0,0
1620467,191.8,48.6,1,1,0
1620468,390.2,457.0,0,0,0
1620469,366.0,152.1,0,1,0
1620470,206.6,242.6,0,0,0
1620471,449.3,186.4,0,0,0
1620472,71.9,344.0,1,1,1
1620473,498.8,211.0,1,0,0
1620474,271.3,165.9,0,1,0
1620475,362.2,334.4,1,0,0
1620476,294.7,219.5,1,1,1
1620477,260.8,419.9,0,0,1
1620478,471.9,446.3,0,0,1
1620479,442.7,124.0,1,0,0
1620480,368.4,118.3,0,1,0
1620481,352.9,119.2,1,0,0
1620482,240.2,189.6,0,1,0
1620483,31.7,205.9,1,1,0
1620484,33.5,350.3,0,1,0
1620485,36.7,304.4,0,0,0
1620486,435.3,333.6,0,0,0
1620487,288.1,100.9,0,1,0
1620488,403.2,332.4,0,1,0
1620489,12.2,37.1,1,1,0
1620490,364.7,381.0,0,0,0
1620491,478.1,77.2,0,0,0
1620492,436.4,430.0,0,1,0
1620493,391.4,137.7,0,1,0
1620494,268.6,421.5,1,1,0
1620495,143.1,82.5,1,1,0
1620496,165.2,404.4,0,1,1
1620497,155.8,396.0,1,1,0
1620498,483.1,123.2,0,1,0
1620499,186.9,235.7,0,1,1
1620500,241.1,115.9,1,0,0
1620501,174.7,476.4,0,1,0
1620502,284.7,367.0,1,1,0
1620503,134.6,449.2,0,1,0
1620504,243.8,76.5,0,1,1
1620505,119.5,37.9,0,1,0
1620506,154.2,270.7,1,1,0
1620507,114.7,271.3,1,1,0
1620508,300.1,234.8,1,0,0
1620509,148.2,417.2,0,0,0
1620510,415.6,389.1,1,0,0
1620511,155.6,157.4,1,1,0
1620512,217.5,237.7,1,1,0
1620513,261.7,276.4,0,0,0
1620514,259.7,478.9,1,1,0
1620515,90.0,153.2,0,1,0
1620516,259.3,268.2,0,0,0
1620517,259.8,146.8,1,1,0
1620518,223.1,74.0,0,0,1
1620519,286.1,192.0,1,0,0
1620520,252.9,156.8,0,1,0
1620521,429.6,121.6,1,1,0
1620522,228.0,55.5,1,0,0
1620523,162.5,216.8,0,1,0
1620524,13.1,22.4,1,0,0
1620525,346.1,369.8,0,0,0
1620526,314.1,286.8,1,1,0
1620527,54.1,243.8,1,1,0
1620528,62.3,495.0,0,1,0
1620529,312.5,205.4,0,1,0
1620530,29.0,468.8,0,0,0
1620531,273.7,268.3,0,0,1
1620532,432.7,78.0,1,0,0
1620533,145.6,416.8,0,0,0
1620534,340.8,259.9,0,0,0
1620535,260.0,368.8,1,1,0
1620536,427.6,186.2,1,0,0
1620537,406.6,389.8,0,1,0
1620538,94.3,496.0,1,1,0
1620539,417.1,76.6,0,0,0
1620540,248.2,123.7,0,0,0
1620541,193.1,162.1,0,0,0
1620542,495.2,110.5,0,0,1
1620543,440.8,295.5,0,0,0
1620544,272.1,38.1,1,0,0
1620545,120.8,82.7,1,1,0
1620546,127.8,497.7,0,0,0
1620547,100.6,90.2,1,1,0
1620548,475.4,307.6,1,0,0
1620549,342.2,53.3,0,1,0
1620550,47.0,147.1,0,1,0
1620551,188.5,311.2,1,1,1
1620552,237.1,324.3,1,0,0
1620553,376.1,215.8,1,1,0
1620554,386.4,345.7,0,0,0
1620555,64.5,147.1,1,0,0
1620556,212.2,103.2,0,1,0
1620557,389.3,411.3,1,0,0
1620558,61.3,168.6,0,0,0
1620559,284.5,470.7,0,0,0
1620560,390.2,30.0,0,0,0
1620561,331.7,231.6,1,1,0
1620562,348.0,212.8,1,1,0
1620563,304.2,306.1,0,0,0
1620564,302.0,392.0,1,1,0
1620565,421.5,132.0,1,0,1
1620566,413.5,484.3,1,0,0
1620567,335.1,16.0,1,1,0
1620568,440.6,26.9,0,1,1
1620569,423.9,338.8,0,0,1
1620570,51.0,284.2,0,1,0
1620571,55.4,226.4,1,1,1
1620572,83.6,450.5,1,0,0
1620573,446.7,226.8,1,1,0
1620574,257.4,30.7,1,1,1
1620575,42.3,448.1,0,1,0
1620576,67.6,472.4,1,0,0
1620577,340.4,179.5,0,1,0
1620578,432.3,480.1,1,0,0
1620579,97.0,93.9,1,0,0
1620580,319.4,230.0,1,0,0
1620581,360.4,,1,1,0
1620582,472.6,,1,0,0
1620583,46.1,267.6,0,0,1
1620584,19.5,277.2,0,0,0
1620585,75.2,330.5,1,1,0
1620586,246.7,429.2,0,0,0
1620587,349.5,116.1,0,0,0
1620588,420.7,474.2,0,1,0
1620589,367.6,302.2,0,0,1
1620590,85.7,278.5,0,1,1
1620591,388.0,338.2,1,1,0
1620592,491.8,272.9,1,0,0
1620593,49.1,234.5,0,0,0
1620594,202.7,337.3,0,1,0
1620595,176.0,315.8,0,1,0
1620596,43.4,442.2,1,1,0
1620597,79.9,477.7,0,1,0
1620598,344.8,291.7,0,1,0
1620599,77.4,148.5,1,0,0
1620600,237.4,102.0,0,0,1
1620601,113.6,443.9,0,1,0
1620602,368.8,298.0,1,1,0
1620603,240.6,382.4,0,1,1
1620604,113.8,421.0,1,0,0
1620605,233.3,425.9,1,0,0
1620606,86.1,429.8,1,0,0
1620607,296.9,432.2,0,0,0
1620608,154.1,90.5,1,0,0
1620609,365.6,79.7,1,1,0
1620610,195.8,203.3,1,1,0
1620611,281.5,218.6,0,1,0
1620612,408.6,128.3,0,1,0
1620613,274.9,269.7,1,1,0
1620614,485.1,157.7,0,0,0
1620615,56.9,315.8,0,0,0
1620616,252.1,209.0,0,0,0
1620617,396.2,346.2,1,1,0
1620618,439.0,108.3,0,0,0
1620619,403.8,366.2,1,0,0
1620620,497.1,198.4,0,0,1
1620621,478.5,262.2,1,1,0
1620622,240.2,458.9,0,0,0
1620623,218.9,105.3,0,1,0
1620624,132.0,210.4,1,0,0
1620625,474.8,411.9,0,0,0
1620626,199.3,406.7,1,1,0
1620627,492.1,91.6,0,0,0
1620628,178.2,300.0,0,1,0
1620629,458.3,252.6,1,1,0
1620630,183.2,417.1,0,1,1
1620631,445.3,372.1,0,1,0
1620632,135.6,13.6,0,1,0
1620633,456.4,52.3,1,0,1
1620634,360.4,452.3,1,0,1
1620635,425.6,265.1,0,0,0
1620636,173.3,195.5,1,1,0
1620637,290.0,312.2,0,0,0
1620638,360.4,391.2,0,0,0
1620639,207.6,265.8,1,1,0
1620640,415.3,277.1,1,0,0
1620641,128.0,475.1,1,0,1
1620642,159.8,478.7,1,1,0
1620643,462.7,447.1,0,0,1
1620644,408.6,243.7,1,0,0
1620645,486.9,200.1,1,0,0
1620646,401.2,91.0,1,1,0
1620647,159.3,46.5,0,0,0
1620648,429.6,243.6,0,0,0
1620649,165.0,449.0,1,1,0
1620650,365.6,24.5,1,1,0
1620651,472.3,95.4,1,1,0
1620652,235.1,179.2,0,0,0
1620653,492.2,218.1,1,1,0
1620654,217.2,173.6,1,0,0
1620655,288.9,79.2,1,0,0
1620656,231.1,84.8,1,0,0
1620657,147.0,121.5,0,1,0
1620658,408.2,435.9,1,0,0
1620659,104.6,287.7,1,1,0
1620660,93.0,404.9,0,1,0
1620661,159.4,462.4,0,1,1
1620662,405.5,164.0,1,0,0
1620663,134.5,437.4,0,0,0
1620664,451.9,267.9,1,0,0
1620665,79.8,267.5,1,0,0
1620666,314.5,196.2,1,0,0
1620667,116.2,155.9,0,0,0
1620668,305.8,392.4,0,0,0
1620669,174.9,421.6,1,1,0
1620670,134.0,446.0,0,1,1
1620671,451.2,315.3,0,1,0
1620672,15.3,484.5,0,1,0
1620673,498.9,102.5,0,0,0
1620674,242.1,12.7,0,1,0
1620675,10.7,51.0,1,1,0
1620676,242.9,355.8,0,1,0
1620677,464.6,157.7,1,1,0
1620678,321.5,444.7,0,0,0
1620679,284.6,204.8,0,0,0
1620680,211.3,278.3,0,0,0
1620681,455.4,313.7,1,0,0
1620682,409.2,460.9,1,1,0
1620683,468.1,166.8,0,0,0
1620684,258.0,465.2,1,0,1
1620685,460.3,118.7,0,1,0
1620686,176.9,468.5,0,1,0
1620687,365.0,446.8,0,1,0
1620688,471.7,205.8,1,0,0
1620689,110.8,240.3,0,0,0
1620690,79.4,470.6,0,1,0
1620691,54.2,477.4,1,1,0
1620692,177.9,258.8,0,1,0
1620693,37.4,174.9,0,0,0
1620694,128.0,232.2,1,1,0
1620695,429.5,349.1,1,0,0
1620696,472.4,,0,0,0
1620697,30.6,289.8,0,0,0
1620698,271.3,430.6,1,0,0
1620699,411.8,37.1,0,0,0
1620700,466.1,57.3,1,0,0
1620701,95.2,478.5,1,0,0
1620702,132.9,425.0,0,1,0
1620703,196.4,190.1,0,0,0
1620704,180.8,200.4,0,0,0
1620705,328.4,63.1,1,1,0
1620706,302.0,230.0,0,0,0
1620707,310.1,372.5,0,0,0
1620708,432.5,444.6,0,0,0
1620709,209.5,386.6,0,1,0
1620710,174.3,332.2,0,0,0
1620711,445.8,144.9,1,0,0
1620712,251.2,405.0,0,0,0
1620713,349.2,175.9,1,1,0
1620714,490.3,98.6,0,0,0
1620715,370.9,354.2,0,0,0
1620716,244.5,494.8,1,0,0
1620717,332.2,283.5,0,0,0
1620718,403.8,267.2,0,1,0
1620719,371.0,374.8,0,0,0
1620720,95.8,299.8,0,0,0
1620721,433.6,433.3,1,0,0
1620722,12.2,147.9,0,0,0
1620723,165.1,248.3,1,1,0
1620724,445.2,57.5,1,1,0
1620725,348.4,496.4,0,0,0
1620726,387.2,25.3,1,0,0
1620727,380.0,356.5,1,0,0
1620728,411.4,418.2,1,0,0
1620729,175.4,289.0,1,0,0
1620730,44.3,159.7,1,1,0
1620731,325.5,466.4,0,1,0
1620732,416.4,159.8,1,0,0
1620733,245.8,430.5,0,1,0
1620734,229.2,374.2,0,0,1
1620735,116.4,188.4,0,1,0
1620736,464.1,79.6,1,1,0
1620737,37.5,457.4,1,1,0
1620738,11.9,296.5,1,1,0
1620739,259.5,,0,0,0
1620740,366.1,386.2,1,0,0
1620741,158.0,486.0,0,0,0
1620742,309.5,81.2,0,0,0
1620743,239.4,173.5,1,0,0
1620744,182.8,320.4,1,1,0
1620745,386.0,43.4,1,0,0
1620746,319.7,,0,0,1
1620747,143.2,39.0,0,0,0
1620748,224.0,377.6,1,0,0
1620749,410.9,486.4,0,1,0
1620750,245.7,463.8,0,1,0
1620751,18.5,337.3,0,1,0
1620752,393.2,70.9,0,0,0
1620753,436.0,204.5,0,1,0
1620754,11.0,135.8,1,1,0
1620755,419.7,235.6,0,0,0
1620756,409.6,196.3,0,0,0
1620757,291.7,472.2,0,1,1
1620758,443.4,69.6,1,1,0
1620759,197.7,114.9,0,1,0
1620760,445.0,333.5,0,1,1
1620761,119.5,161.9,0,1,0
1620762,413.9,137.9,1,1,0
1620763,259.3,60.4,1,0,0
1620764,57.3,494.3,1,0,0
1620765,54.2,332.1,0,0,0
1620766,475.5,199.8,1,0,0
1620767,350.4,459.7,0,0,0
1620768,256.2,62.2,1,1,0
1620769,167.5,56.8,1,0,1
1620770,68.8,139.9,0,0,0
1620771,400.8,140.1,1,0,0
1620772,61.9,299.9,1,1,0
1620773,257.7,17.3,0,1,0
1620774,418.4,432.1,1,1,0
1620775,342.3,74.6,0,0,0
